Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Bryce Conley","WSN","AA",30,2,4,3.2,8,8,1,0,0,0,,45,185,33,19,16,5,17,0,3,2,0,38,"sa3004704"
"Tim Naughton","DET","AA",29,2,2,2.727272727272727,20,0,0,0,3,2,,33,133,23,11,10,2,10,0,0,2,0,42,"sa3004713"
"Gerald Ogando","BAL","AA",24,1,2,3.5761593017739104,36,0,0,0,5,1,,50.1,218,37,27,20,2,23,1,10,9,0,59,"sa3005026"
"Gerardo Gutierrez","ARI","AA",26,2,3,5.154544739526265,24,0,0,0,0,2,,36.2,166,41,23,21,3,16,1,2,4,1,34,"sa3005379"
"Luis Angel Rodriguez","HOU","AA",25,1,3,4.57258120783913,13,6,0,0,0,0,,41.1,182,38,23,21,2,25,0,3,3,0,24,"sa3005435"
"Jhosmer Alvarez","ARI","AA",24,4,2,4.790323170117184,26,0,0,0,2,1,,41.1,184,35,28,22,3,28,0,3,5,2,35,"sa3005437"
"Junior Santos","WSN","AA",23,6,5,2.032258064516129,54,0,0,0,12,5,,62,257,41,19,14,4,39,4,0,2,0,49,"sa3005470"
"Jorge Juan","BOS","AA",26,1,6,5.351351351351352,28,0,0,0,0,2,,37,183,31,28,22,5,39,2,9,8,1,44,"sa3005826"
"Samuel Vasquez","WSN","AA",25,3,1,3.2637366057738215,25,0,0,0,1,0,,30.1,126,22,13,11,2,16,0,1,3,0,23,"sa3005849"
"Joshua Cornielly","NYM","AA",24,5,3,4.0754716981132075,36,1,0,0,4,3,,53,231,50,25,24,4,19,1,2,5,0,62,"sa3005890"
"Jose Geraldo","SDP","AA",26,4,2,3.75,38,0,0,0,0,1,,48,225,45,25,20,4,33,0,6,6,1,50,"sa3006070"
"Michael Martinez","MIN","AA",25,3,2,2.4957979993037376,30,0,0,0,0,0,,39.2,172,25,13,11,2,26,0,4,3,0,39,"sa3006415"
"Wilkin Ramos","PIT","AA",24,3,2,1.4496642810730103,35,0,0,0,7,0,,49.2,196,28,10,8,1,19,0,2,1,0,53,"sa3006487"
"Kelvin Bautista","LAD","AA",25,5,2,6.654930292578715,41,0,0,0,1,0,,47.1,233,51,38,35,5,44,0,7,9,0,42,"sa3006491"
"Jeisson Cabrera","LAD","AA",26,4,1,3.7099232319928546,36,0,0,0,2,1,,43.2,191,30,19,18,2,32,0,2,2,1,54,"sa3006501"
"Brayan Castillo","COL","AA",24,2,2,2.1176470588235294,26,0,0,0,9,1,,34,142,22,11,8,1,17,1,1,3,1,40,"sa3006544"
"Valentin Linarez","PIT","AA",25,5,2,3.1578947368421053,37,1,0,0,1,0,,57,238,39,21,20,4,27,0,4,3,2,57,"sa3006557"
"Gabe Mosser","PHI","AA",29,2,4,5.008065132395237,8,8,0,0,0,0,,41.1,178,39,28,23,6,13,0,0,2,0,50,"sa3006834"
"Troy Watson","DET","AA",28,3,2,2.3924048322455653,26,4,0,0,2,1,,52.2,211,34,14,14,3,22,0,0,1,0,55,"sa3007249"
"Jake Higginbotham","SDP","AA",29,5,3,2.213114477299615,31,0,0,0,0,1,,40.2,165,31,11,10,1,13,1,0,3,1,55,"sa3007590"
"Manuel Urias","HOU","AA",24,3,8,4.793478260869565,22,16,0,0,0,2,,92,399,87,55,49,13,38,0,2,2,0,69,"sa3007606"
"Joander Suarez","NYM","AA",25,5,2,3.0483874718927533,20,15,0,0,2,0,,82.2,324,66,30,28,8,13,0,1,2,1,84,"sa3008263"
"Steven Perez","CLE","AA",24,2,2,2.204081632653061,27,0,0,0,2,1,,49,194,35,12,12,4,16,0,1,6,0,47,"sa3008362"
"Richard Guasch","DET","AA",27,3,4,2.739130434782609,28,0,0,0,5,2,,46,190,28,18,14,3,18,0,3,6,1,57,"sa3008434"
"Zach Willeman","CIN","AA",29,4,4,4.344827586206897,12,11,0,0,0,0,,58,246,56,30,28,4,23,0,1,2,0,33,"sa3008443"
"Jerming Rosario","LAD","AA",23,1,7,4.670886075949367,46,6,0,0,1,5,,79,358,74,49,41,6,51,0,3,8,1,87,"sa3008678"
"Jose Franco","CIN","AA",24,7,2,2.761363396959877,14,12,0,0,0,0,,58.2,247,42,20,18,4,26,0,5,2,0,66,"sa3008714"
"Christian Suarez","LAD","AA",24,4,3,3.375,42,0,0,0,2,1,,64,280,48,28,24,3,49,1,0,7,3,65,"sa3009222"
"Jonatan Bernal","ARI","AA",23,4,3,5.568750531077436,14,8,0,0,1,0,,53.1,239,64,35,33,8,19,0,2,3,1,38,"sa3009271"
"Carlos Pena","DET","AA",26,8,6,3.7058823529411766,24,17,0,0,1,0,,102,415,90,44,42,9,24,0,3,3,2,87,"sa3009519"
"Reidis Sena","BOS","AA",24,5,2,3.4559995781250517,25,2,0,0,6,2,,41.2,179,27,18,16,1,30,1,1,5,1,49,"sa3009626"
"Hancel Rincon","STL","AA",23,3,3,3.612676444542731,9,8,0,0,0,0,,47.1,198,47,20,19,4,13,0,0,7,0,59,"sa3009629"
"Travis Kuhn","DET","AA",27,9,5,4.89261713651253,36,1,0,0,0,3,,49.2,227,51,31,27,8,24,0,7,2,0,39,"sa3009928"
"Stephen Jones","SDP","AA",27,3,3,3.644172120280084,40,0,0,0,1,2,,54.1,222,54,24,22,6,15,0,3,2,0,49,"sa3009935"
"Luis Moreno","NYM","AA",26,8,2,4.803681431278292,30,6,0,0,0,0,,54.1,232,50,29,29,3,21,0,6,4,1,51,"sa3009950"
"Hyun-il Choi","WSN","AA",25,7,5,4.083333333333333,26,17,0,0,0,0,,108,447,92,55,49,20,29,0,9,3,2,82,"sa3009992"
"Michael Stryffeler","SFG","AA",29,1,2,4.132652417762536,25,0,0,0,0,1,,32.2,150,31,19,15,3,25,0,0,0,1,36,"sa3010005"
"Blake Townsend","PIT","AA",24,5,4,2.0454545454545454,22,12,0,0,0,1,,66,262,53,19,15,4,18,0,1,0,0,52,"sa3010125"
"Nick Fraze","SEA","AA",27,0,4,7.548387096774194,13,7,0,0,0,0,,31,147,37,28,26,3,15,0,4,1,0,22,"sa3010250"
"Avery Weems","TEX","AA",28,4,1,6.631578947368421,34,0,0,0,3,1,,38,174,48,32,28,7,13,0,1,7,2,44,"sa3010256"
"Yorlin Calderon","OAK","AA",23,6,4,5.370967576704715,45,1,0,0,1,1,,62,278,58,39,37,11,31,2,7,4,0,49,"sa3010371"
"Ryan Shreve","TBR","AA",27,4,4,6.9,15,0,0,0,0,2,,30,142,38,28,23,2,16,1,0,3,0,17,"sa3010555"
"Ben Anderson","TEX","AA",27,4,5,4.651260802405914,17,15,0,0,0,1,,79.1,346,86,43,41,7,29,0,2,3,7,54,"sa3010560"
"Alec Barger","COL","AA",27,1,2,5.400000823974735,29,0,0,0,0,0,,33.1,137,27,20,20,7,16,0,3,4,1,32,"sa3010566"
"Dalton Roach","CHW","AA",29,3,0,3.25531914893617,26,3,0,0,2,0,,47,200,38,17,17,3,20,0,4,0,0,45,"sa3010567"
"Sam Ryan","LAA","AA",26,1,4,4.829268292682927,25,2,0,0,0,2,,41,188,44,26,22,2,21,0,3,6,1,41,"sa3010627"
"Brandon Komar","CIN","AA",26,2,5,5,21,5,0,0,1,1,,63,268,64,36,35,8,17,0,4,1,2,56,"sa3010630"
"Nelson L. Alvarez","PHI","AA",27,2,4,5.19230693049696,28,0,0,0,4,4,,34.2,158,35,25,20,5,14,1,4,3,0,36,"sa3010783"
"Andrew Magno","DET","AA",27,8,1,2.3065328401753673,42,1,0,0,4,3,,66.1,274,44,20,17,2,31,0,4,10,0,76,"sa3010824"
"Justin Yeager","MIL","AA",27,2,3,2.75,31,0,0,0,10,3,,36,142,26,12,11,2,11,0,1,2,0,33,"sa3010825"
"Austin Bergner","DET","AA",28,8,7,3.065934065934066,25,14,1,0,1,0,,91,381,75,35,31,7,39,0,0,9,0,90,"sa3011122"
"Colin Peluse","OAK","AA",27,4,1,2.6379310344827585,47,0,0,0,0,3,,58,236,52,20,17,3,12,0,2,2,1,54,"sa3011126"
"T.J. Sikkema","CIN","AA",26,6,3,4.9736846099600225,18,11,0,0,0,0,,63.1,268,56,38,35,6,23,0,8,2,3,56,"sa3011191"
"Michael Dominguez","TOR","AA",24,1,2,5.22,23,6,0,0,0,0,,50,229,46,32,29,9,29,0,5,4,1,61,"sa3011198"
"Gunner Mayer","PHI","AA",24,3,3,5.1923076923076925,39,0,0,0,1,2,,52,249,50,40,30,6,34,0,8,12,0,66,"sa3011199"
"Mitchell Tyranski","CHC","AA",27,5,3,2.3684210526315788,47,0,0,0,6,5,,57,233,29,21,15,0,35,0,7,3,0,59,"sa3011235"
"Jack Ralston","STL","AA",27,3,3,2.7457630669238937,24,0,0,0,3,1,,39.1,169,32,14,12,4,27,0,0,1,1,50,"sa3011296"
"Taylor Floyd","SEA","AA",27,5,7,4.526011161494511,45,0,0,0,3,5,,57.2,263,63,38,29,8,19,0,6,2,2,68,"sa3011367"
"Zach Bryant","BOS","AA",27,1,3,6.144828232845778,32,0,0,0,3,2,,48.1,215,47,40,33,6,21,0,4,3,1,50,"sa3011368"
"Drew Parrish","CIN","AA",27,3,2,3.0681818181818183,20,1,0,0,0,0,,44,187,35,18,15,3,15,0,4,1,0,42,"sa3011395"
"Joel Valdez","CIN","AA",25,2,1,1.3795618901427453,26,0,0,0,0,0,,45.2,191,35,10,7,1,20,0,5,6,0,55,"sa3011397"
"JJ Goss","TBR","AA",24,4,3,3.375,33,0,0,0,11,3,,40,160,29,16,15,1,12,0,3,0,0,31,"sa3011420"
"Evan Fitterer","MIA","AA",25,7,6,3.422535579040482,33,10,0,0,1,2,,94.2,398,79,42,36,4,42,1,7,6,1,94,"sa3011433"
"Dan Hammer","TBR","AA",27,2,4,6.573913915738832,31,1,0,0,0,2,,38.1,196,52,30,28,3,29,0,3,3,0,40,"sa3011525"
"James Gonzalez","OAK","AA",24,4,4,4.269230769230769,17,17,0,0,0,0,,78,340,81,45,37,6,35,0,2,9,1,83,"sa3011609"
"Yosber Sanchez","DET","AA",24,2,4,5.399999250932277,28,0,0,0,4,3,,36.2,172,40,29,22,3,20,0,3,4,1,37,"sa3011636"
"Noah Song","BOS","AA",28,3,1,4.186046511627907,23,0,0,0,1,0,,43,189,44,21,20,2,22,1,2,1,0,44,"sa3011695"
"Avery Short","ARI","AA",24,4,6,4.408163265306122,21,21,0,0,0,0,,98,420,91,50,48,13,35,0,5,3,1,72,"sa3011712"
"Indigo Diaz","NYY","AA",26,8,3,2.5796180851073136,42,0,0,0,6,1,,52.1,215,36,18,15,2,22,0,1,4,0,46,"sa3011726"
"Gavin Collyer","TEX","AA",24,4,5,3.97058868078217,37,0,0,0,8,6,,45.1,208,35,23,20,3,31,0,4,4,0,65,"sa3011742"
"Alexander Cornielle","MIL","AA",23,5,8,3.8780487804878048,26,26,0,0,0,0,,123,531,105,58,53,11,61,0,10,9,2,116,"sa3011779"
"Brad Deppermann","CHC","AA",29,4,2,2.7591237802854907,41,0,0,0,5,3,,45.2,188,41,16,14,0,11,0,0,4,1,42,"sa3011801"
"Tyler Schlaffer","CHC","AA",24,4,2,2.779412076547519,9,9,0,0,0,0,,45.1,187,38,16,14,2,18,0,2,2,0,42,"sa3011815"
"Andrew Dalquist","CHW","AA",24,6,3,3.1952665606857895,43,0,0,0,1,2,,56.1,236,37,21,20,4,40,0,1,5,0,50,"sa3011841"
"Sam Weatherly","COL","AA",26,0,1,8.0625,39,0,0,0,2,0,,48,236,44,46,43,10,44,0,5,3,0,66,"sa3014455"
"Beck Way","KCR","AA",25,3,5,4.954129133890013,23,0,0,0,1,2,,36.1,163,35,21,20,3,16,1,5,8,3,31,"sa3014462"
"Zach Peek","MIL","AA",27,7,2,3.97058868078217,26,0,0,0,1,4,,45.1,197,43,22,20,5,22,0,1,5,0,45,"sa3014469"
"Jared Kelley","CHW","AA",23,2,1,3.889831011475516,30,0,0,0,0,1,,39.1,169,36,20,17,2,22,0,0,7,0,41,"sa3014471"
"Christian Chamberlain","KCR","AA",25,3,3,2.9302325581395348,42,0,0,0,3,1,,43,196,27,19,14,0,36,0,7,6,3,50,"sa3014486"
"Tekoah Roby","STL","AA",23,4,2,2.4893617021276597,10,10,0,0,0,0,,47,183,34,14,13,4,11,0,1,3,1,57,"sa3014519"
"Jeremy Wu-Yelland","BOS","AA",26,2,0,3.176470588235294,18,0,0,0,2,1,,34,138,23,12,12,4,11,1,6,3,1,51,"sa3014520"
"Dax Fulton","MIA","AA",23,5,10,5.358778938047624,19,18,1,0,0,0,,87.1,400,86,59,52,5,49,0,6,14,2,96,"sa3014535"
"Stevie Emanuels","OAK","AA",26,8,1,2.70000025749209,46,0,0,0,0,2,,53.1,240,44,20,16,0,37,0,2,5,0,67,"sa3014698"
"Po-Yu Chen","PIT","AA",23,4,11,5.7272727272727275,26,23,0,0,0,0,,99,453,105,66,63,11,48,0,11,3,0,87,"sa3014699"
"CJ Van Eyk","TOR","AA",26,2,4,4.418181205308227,7,7,1,0,0,0,,36.2,151,30,24,18,5,11,0,4,2,0,36,"sa3014713"
"Cesar Gomez","ARI","AA",26,2,1,4.25,15,4,0,0,3,1,,36,147,34,19,17,4,11,1,1,1,0,25,"sa3014799"
"Shohei Tomioka","OAK","AA",29,2,3,3.642857142857143,37,0,0,0,11,1,,42,176,34,22,17,1,22,0,1,3,0,40,"sa3014808"
"Braxton Roxby","SFG","AA",26,3,3,1.2,22,0,0,0,3,0,,30,119,15,8,4,0,9,0,4,1,0,40,"sa3014811"
"Carson Rudd","CIN","AA",26,2,0,6.480000988769683,19,0,0,0,0,0,,33.1,156,35,26,24,2,22,0,0,1,0,21,"sa3014812"
"Adam Laskey","MIA","AA",27,2,5,3.7594933078144597,11,10,0,0,0,0,,52.2,219,55,26,22,1,13,0,2,5,2,50,"sa3014851"
"TJ Shook","NYM","AA",27,6,2,2.34,33,0,0,0,7,2,,50,204,43,18,13,4,12,0,3,3,1,56,"sa3014915"
"Jimmy Endersby","ARI","AA",27,4,2,2.271027713522123,6,6,0,0,0,0,,35.2,151,42,10,9,2,6,0,0,2,0,32,"sa3014921"
"Blane Abeyta","ATL","AA",26,3,1,2.2941176470588234,43,0,0,0,5,2,,51,207,34,16,13,6,20,0,2,2,0,68,"sa3014975"
"Nick Davila","SEA","AA",26,1,4,3.5526312223101946,39,0,0,0,4,2,,50.2,218,47,26,20,2,22,0,1,7,1,40,"sa3014980"
"Adam Seminaris","SEA","AA",26,7,7,3.015957569201756,24,22,0,0,0,0,,125.1,519,116,47,42,2,36,0,4,2,2,105,"sa3015010"
"Jordan Mikel","CHW","AA",26,2,3,4.108695652173913,25,2,0,0,1,1,,46,192,44,22,21,4,14,0,4,4,0,38,"sa3015094"
"Geison Urbaez","TOR","AA",24,2,3,3.176470303122998,29,4,0,0,0,1,,56.2,261,53,32,20,5,35,0,5,6,4,42,"sa3015135"
"Coleman Crow","MIL","AA",24,4,0,2.511627906976744,10,10,0,0,0,0,,43,167,31,12,12,2,8,0,3,0,0,52,"sa3015142"
"Wilber Dotel","PIT","AA",22,7,9,4.153846490093726,27,27,0,0,0,0,,125.2,535,111,62,58,14,43,0,9,5,1,131,"sa3015163"
"Manuel Mercedes","SFG","AA",22,5,13,7.285714285714286,26,16,0,0,0,1,,84,398,101,74,68,10,46,0,8,1,1,54,"sa3015214"
"Victor Lizarraga","SDP","AA",21,4,10,6.208029542799318,25,23,0,0,0,1,,91.1,419,97,69,63,10,54,0,3,2,1,87,"sa3015220"
"Aaron Rozek","MIN","AA",29,3,1,3.5316455696202533,19,9,0,0,1,0,,79,328,80,35,31,9,19,0,4,3,0,79,"sa3015224"
"Josh Stephan","TEX","AA",23,6,7,4.846153846153846,23,21,0,0,0,0,,104,452,112,60,56,15,28,0,7,9,0,85,"sa3015286"
"Elison Joseph","ATL","AA",24,1,4,4.310923816979184,37,0,0,0,6,3,,39.2,187,25,22,19,0,41,0,3,7,2,57,"sa3015306"
"Jose Acuna","CIN","AA",22,6,6,3.641860982050126,18,18,0,0,0,0,,71.2,301,58,31,29,8,38,0,2,1,1,69,"sa3015331"
"Arij Fransen","CIN","AA",24,4,4,6.343374077061488,30,0,0,0,0,5,,55.1,265,54,48,39,3,41,0,6,7,1,49,"sa3015369"
"Eiberson Castellano","PHI","AA",24,4,2,5.142857142857143,20,1,0,0,0,2,,35,161,37,23,20,4,14,0,5,5,1,39,"sa3015414"
"Jean Cabrera","PHI","AA",23,6,9,3.81021897810219,26,26,0,0,0,0,,137,573,107,62,58,11,61,0,8,8,3,127,"sa3015433"
"Roque Gutierrez","LAD","AA",22,2,2,5.5636363636363635,14,11,0,0,0,0,,55,250,67,38,34,9,23,0,1,2,0,52,"sa3015440"
"Yordanny Monegro","BOS","AA",22,2,1,2.673266922863207,9,8,0,0,0,0,,33.2,137,32,12,10,3,8,0,1,1,2,49,"sa3015476"
"Alimber Santa","HOU","AA",22,3,1,1.263157894736842,31,0,0,0,2,1,,57,226,35,11,8,2,23,0,3,3,1,63,"sa3015478"
"Antwone Kelly","PIT","AA",21,2,2,3,11,11,0,0,0,0,,48,196,40,17,16,2,16,0,2,2,0,46,"sa3015489"
"Kelvin Ramirez","LAD","AA",24,2,2,4.125,44,0,0,0,0,4,,48,223,33,25,22,1,45,0,3,3,1,55,"sa3015492"
"Yaqui Rivera","BAL","AA",21,1,3,3.9705882352941178,27,0,0,0,3,1,,34,157,30,21,15,3,25,1,3,6,3,47,"sa3015504"
"Yorman Gomez","CLE","AA",22,4,2,3.153284320326275,10,9,0,0,0,0,,45.2,200,38,17,16,1,19,0,2,2,0,56,"sa3015931"
"Estibenzon Jimenez","PHI","AA",23,3,4,4.628571428571429,13,13,0,0,0,0,,70,295,70,38,36,11,19,0,3,3,0,60,"sa3015983"
"John Stankiewicz","MIN","AA",26,3,5,4.8413798198178855,39,0,0,0,4,3,,48.1,210,43,29,26,4,26,2,0,5,1,43,"sa3016001"
"Welinton Herrera","COL","AA",21,4,5,3.496403261517121,37,0,0,0,7,3,,46.1,204,41,22,18,2,19,1,4,3,3,70,"sa3016061"
"Felipe De La Cruz","NYM","AA",24,3,1,3.6302516353508913,18,4,0,0,1,0,,39.2,167,32,18,16,5,15,0,1,2,3,58,"sa3016065"
"Victor Juarez","COL","AA",22,6,3,3.491379539975103,35,1,0,0,4,1,,77.1,303,64,32,30,9,18,0,6,3,3,68,"sa3016226"
"Bryan Magdaleno","TEX","AA",24,2,0,6.308410315339231,36,0,0,0,2,2,,35.2,186,32,31,25,0,44,0,6,15,2,45,"sa3016478"
"Henry Baez","OAK","AA",22,5,3,2.3944957061464844,23,23,0,0,0,0,,109,436,79,35,29,3,35,0,9,7,1,100,"sa3016584"
"Alessandro Ercolani","PIT","AA",21,1,8,4.036545055125547,25,21,0,0,0,0,,100.1,434,84,48,45,12,39,0,9,3,2,68,"sa3016714"
"Leandro Lopez","TEX","AA",23,1,0,2.7757005387492617,9,8,0,0,0,0,,35.2,142,25,11,11,3,15,0,0,1,0,43,"sa3016748"
"Oscar Rayo","KCR","AA",23,2,4,3.695817919343772,35,3,0,0,1,3,,87.2,364,77,37,36,7,35,1,5,2,1,67,"sa3016749"
"Andrew Moore","CIN","AA",25,3,3,4.800000203450529,37,0,0,0,1,1,,45,211,30,25,24,2,41,0,6,6,1,66,"sa3016795"
"Douglas Orellana","NYM","AA",23,2,0,1.6363636363636365,25,0,0,0,4,1,,33,129,18,10,6,1,13,0,0,3,0,46,"sa3016817"
"Jimmy Kingsbury","SEA","AA",26,5,3,2.9292457046862483,44,2,0,0,10,1,,70.2,285,51,33,23,4,18,0,6,0,0,60,"sa3016838"
"Peyton Alford","SEA","AA",27,4,3,4.178571428571429,43,0,0,0,1,2,,56,237,44,31,26,6,26,0,2,5,2,67,"sa3016843"
"Garrett Schoenle","CHW","AA",27,5,1,1.6039601537179242,26,0,0,0,7,2,,33.2,129,22,9,6,2,6,0,0,1,0,35,"sa3016937"
"Andrew Marrero","STL","AA",25,5,0,5.19230693049696,24,0,0,0,1,0,,34.2,169,37,21,20,5,32,0,2,7,0,47,"sa3016941"
"Ross Carver","CLE","AA",25,3,2,3.397351336685215,31,1,0,0,2,1,,50.1,224,45,20,19,4,29,1,6,4,0,47,"sa3017069"
"Austin Smith","COL","AA",26,2,6,3.75,33,0,0,0,8,2,,36,153,31,20,15,4,17,0,0,0,2,33,"sa3017071"
"Griff McGarry","PHI","AA",26,1,4,3.25,17,17,0,0,0,0,,72,304,44,33,26,4,45,0,4,7,1,103,"sa3017130"
"Jesse Bergin","MIA","AA",25,2,4,2.511627906976744,35,0,0,0,5,5,,43,173,25,18,12,4,17,1,2,0,0,41,"sa3017133"
"Ryan Och","SDP","AA",26,1,3,3.457316751497152,45,0,0,0,2,1,,54.2,229,43,26,21,2,29,0,2,6,0,55,"sa3017146"
"Jason Ruffcorn","SEA","AA",26,7,1,3.015228893489763,47,0,0,0,1,2,,65.2,279,55,26,22,4,29,0,2,5,0,70,"sa3017193"
"Tommy McCollum","PHI","AA",26,0,3,3.2,37,0,0,0,9,3,,45,186,38,21,16,3,11,0,2,1,1,48,"sa3017204"
"Justin Meis","PIT","AA",25,4,4,2.8877007703893955,42,0,0,0,7,2,,62.1,257,49,21,20,5,21,4,1,4,0,67,"sa3017207"
"Ian Villers","SFG","AA",24,2,1,5.094340355976084,23,0,0,0,0,1,,35.1,159,38,22,20,4,16,0,1,1,0,26,"sa3017303"
"Caden Monke","KCR","AA",25,3,7,7.411764705882353,43,0,0,0,3,4,,51,256,57,45,42,6,46,1,4,6,0,60,"sa3017305"
"Evan Gates","SFG","AA",27,3,2,3.2296655433567967,41,1,0,0,5,1,,69.2,288,60,28,25,7,31,0,1,9,1,80,"sa3017311"
"Patrick Halligan","HOU","AA",25,2,3,3.7594933078144597,36,0,0,0,1,1,,52.2,227,49,26,22,7,22,0,4,8,0,64,"sa3017319"
"Antonio Knowles","LAD","AA",25,6,1,3.0451131313138267,36,0,0,0,11,2,,44.1,179,31,17,15,3,14,2,2,3,0,51,"sa3017387"
"Nick Jones","LAA","AA",26,1,3,5.773584905660377,36,3,0,0,0,0,,53,246,60,40,34,7,26,0,4,4,1,57,"sa3017419"
"Donovan Benoit","CIN","AA",26,3,1,4.5,18,1,0,0,0,0,,48,209,47,28,24,5,23,0,3,4,0,47,"sa3017464"
