Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Cristofer Ogando","TBR","AA",27,5,2,3.681817671090189,21,3,0,0,0,0,,36.2,152,25,18,15,4,15,0,2,9,0,52,"20667"
"Humberto Mejia","ARI","AA",24,0,4,4.21875,6,6,0,0,0,0,,32,133,27,20,15,7,10,0,1,1,1,37,"20739"
"Elvin Rodriguez","DET","AA",23,4,6,5.828194616133852,18,18,0,0,0,0,,75.2,330,69,52,49,18,29,0,8,5,0,80,"20962"
"Adrian Martinez","SDP","AA",24,7,3,2.3429755020741236,17,13,0,0,0,0,,80.2,327,64,22,21,4,24,1,5,4,2,83,"21023"
"Oliver Ortega","LAA","AA",24,2,3,6.1630428393982974,25,0,0,0,5,2,,30.2,139,33,28,21,3,13,0,1,6,0,46,"21025"
"Luis Gil","NYY","AA",23,1,1,2.6413040740278415,7,7,0,0,0,0,,30.2,130,24,11,9,2,13,0,0,3,1,50,"21052"
"Alexis Diaz","CIN","AA",24,3,1,3.826772113322114,35,0,0,0,2,2,,42.1,180,30,20,18,2,20,2,4,5,0,70,"21132"
"J.P. France","HOU","AA",26,3,2,4.2772270765811315,8,5,0,0,0,0,,33.2,142,28,17,16,2,14,0,0,1,0,50,"21212"
"Jonathan Bermudez","HOU","AA",25,3,5,3.317797039199705,18,15,0,0,1,0,,78.2,328,72,33,29,7,21,0,3,4,1,106,"21241"
"Andre Jackson","LAD","AA",25,3,2,3.268421315116586,15,13,0,0,0,0,,63.1,253,46,24,23,12,20,0,4,4,2,75,"21298"
"Jacob Latz","TEX","AA",25,1,1,4.68947406081945,15,13,0,0,0,0,,63.1,272,55,40,33,9,28,0,3,4,0,84,"21306"
"Parker Mushinski","HOU","AA",25,0,4,3.783439858157393,15,9,0,0,1,0,,52.1,225,52,30,22,3,20,0,1,4,0,66,"21324"
"Glenn Otto Jr.","NYY","AA",25,6,3,3.168367593599249,11,10,0,0,0,0,,65.1,253,46,23,23,6,14,0,2,4,0,103,"21366"
"Peter Strzelecki","MIL","AA",26,0,2,3.4468085106382977,36,0,0,0,1,0,,47,199,42,19,18,5,17,2,4,1,1,65,"21367"
"Ryan Feltner","COL","AA",24,5,2,2.8486242519867577,13,13,0,0,0,0,,72.2,298,68,23,23,7,22,0,1,1,0,80,"21446"
"Konnor Pilkington","CHW","AA",23,7,6,3.039734945752734,22,21,0,0,0,0,,100.2,389,61,35,34,11,39,0,5,7,0,120,"21453"
"Cole Sands","MIN","AA",23,4,2,2.464730446509552,19,18,0,0,0,0,,80.1,334,59,27,22,6,35,0,5,0,0,96,"21461"
"Sean Hjelle","SFG","AA",24,3,2,3.152284752284752,14,14,0,0,0,0,,65.2,274,60,32,23,8,19,0,3,4,0,69,"21481"
"James McArthur","PHI","AA",24,2,6,4.479820934334721,19,15,0,0,0,1,,74.1,320,74,41,37,9,23,0,8,4,0,78,"21527"
"Reiss Knehr","SDP","AA",24,6,1,3.9036148166532234,11,11,0,0,0,0,,55.1,225,41,24,24,4,22,0,6,2,0,46,"21541"
"Justin Hagenman","LAD","AA",24,7,4,3.446808230882342,38,2,0,0,6,4,,62.2,254,54,25,24,6,18,1,1,1,1,77,"21546"
"Luis Medina","NYY","AA",22,4,3,3.665158877157341,15,14,0,0,0,0,,73.2,318,65,35,30,7,41,0,2,6,2,83,"21649"
"Javier Assad","CHC","AA",23,4,8,5.32258064516129,21,20,0,0,0,0,,93,419,111,67,55,12,32,0,9,4,4,74,"21741"
"Cole Ragans","TEX","AA",23,3,1,5.6972485039735155,9,7,0,0,0,0,,36.1,166,39,27,23,8,20,0,2,2,0,33,"21846"
"Jordan Balazovic","MIN","AA",22,5,4,3.618556701030928,20,20,0,0,0,0,,97,429,98,48,39,9,38,0,5,5,0,102,"21866"
"Joel Peguero","TBR","AA",24,4,8,4.5,37,3,0,0,3,1,,54,234,53,32,27,2,22,2,4,7,1,48,"21951"
"Yerry Rodriguez","TEX","AA",23,1,1,2.6298703904456984,14,14,0,0,0,0,,51.1,213,38,16,15,3,21,0,5,1,0,63,"21955"
"Max Castillo","TOR","AA",22,11,4,4.852941176470588,21,20,0,0,0,0,,102,441,106,60,55,12,35,0,4,9,1,89,"21956"
"Luis Frias","ARI","AA",23,5,6,5.262712544937463,16,16,1,1,0,0,,78.2,330,69,52,46,16,25,0,1,2,1,91,"21997"
"Kyle Tyler","LAA","AA",24,5,2,3.375,15,12,1,0,1,0,,72,300,64,31,27,8,22,0,3,5,0,73,"22092"
"Cole Winn","TEX","AA",21,3,3,2.3076923076923075,19,19,0,0,0,0,,78,296,38,21,20,6,26,0,4,3,0,97,"22113"
"Easton McGee","TBR","AA",23,6,2,4.066946125997264,19,18,0,0,0,0,,79.2,328,77,40,36,10,13,0,5,1,0,73,"22176"
"Hunter Greene","CIN","AA",21,5,0,1.975609756097561,7,7,0,0,0,0,,41,162,27,9,9,2,14,0,3,2,0,60,"22182"
"Tobias Myers","TBR","AA",22,5,3,3.3184354713111346,13,10,0,0,0,0,,59.2,237,49,23,22,8,10,0,3,2,1,81,"22191"
"Hans Crouse","PHI","AA",22,5,4,3.1239668190393832,19,19,0,0,0,0,,80.2,317,51,29,28,8,31,0,4,4,1,92,"22192"
"DL Hall","BAL","AA",22,2,0,3.126315475632971,7,7,0,0,0,0,,31.2,128,16,11,11,4,16,0,2,2,0,56,"22207"
"Mac Sceroler","CIN","AA",26,1,4,8.422019527613022,10,7,0,0,0,0,,36.1,173,48,39,34,7,11,0,3,6,0,38,"22218"
"Jonathan Heasley","KCR","AA",24,7,3,3.3322786419194204,22,21,1,1,0,1,,105.1,433,95,42,39,18,34,0,7,4,0,120,"22224"
"Shane Baz","TBR","AA",22,2,4,2.479591450657521,7,7,0,0,0,0,,32.2,120,22,9,9,3,2,0,2,1,0,49,"22264"
"A.J. Alexy","TEX","AA",23,3,1,1.6092716857982596,13,7,0,0,0,0,,50.1,198,30,9,9,4,21,0,4,1,1,57,"22343"
"Josh Winckowski","BOS","AA",23,8,3,4.14,21,20,0,0,0,0,,100,430,100,54,46,10,30,0,2,3,0,88,"22387"
"Angel Zerpa","KCR","AA",21,0,3,5.955883021173255,13,13,0,0,0,0,,45.1,200,51,30,30,7,19,0,1,8,1,54,"22717"
"Roansy Contreras","PIT","AA",21,3,2,2.6503069965673336,12,12,0,0,0,0,,54.1,218,37,21,16,5,12,0,3,1,0,76,"22810"
"Francisco Morales","PHI","AA",21,4,13,6.9397590361445785,22,20,0,0,0,0,,83,390,76,72,64,11,60,0,7,12,0,110,"22913"
"Osvaldo Bido","PIT","AA",25,4,8,5.092527243457644,21,19,0,0,0,0,,93.2,412,95,61,53,13,33,0,8,5,2,91,"23150"
"Michael Plassmeyer","TBR","AA",24,5,10,4.692073470864693,23,19,0,0,0,0,,109.1,468,118,64,57,15,23,0,4,3,0,124,"23191"
"Michael Grove","LAD","AA",24,1,4,7.859154929577465,21,19,0,0,0,0,,71,338,85,62,62,19,42,0,1,11,0,88,"23221"
"Janson Junk","LAA","AA",25,6,3,2.806452015808354,19,17,0,0,1,0,,93,375,75,34,29,11,27,0,1,4,0,97,"23301"
"Collin Snider","KCR","AA",25,2,1,2.972477480334008,27,0,0,0,3,1,,36.1,152,32,12,12,1,14,0,3,4,0,41,"23307"
"Jose Butto","NYM","AA",23,3,2,3.1239673360988314,8,8,0,0,0,0,,40.1,167,33,15,14,6,9,0,5,3,0,50,"23313"
"Freddy Tarnok","ATL","AA",22,3,2,2.6,9,9,0,0,0,0,,45,181,35,15,13,2,15,0,0,3,0,61,"23324"
"Robert Garcia","KCR","AA",25,4,3,5.625,33,0,0,0,1,0,,48,216,49,31,30,7,23,1,2,3,2,60,"23363"
"JP Sears","NYY","AA",25,3,2,4.0855259056567235,15,8,0,0,1,0,,50.2,211,45,24,23,6,18,0,4,1,1,71,"23429"
"Brandon Hughes","CHC","AA",25,0,0,1.7608693826852277,18,0,0,0,1,0,,30.2,129,24,7,6,3,13,0,3,1,1,43,"23460"
"Tommy Romero","TBR","AA",23,1,0,1.875,11,9,0,0,0,0,,48,191,36,13,10,3,10,0,1,2,0,75,"23465"
"Cam Sanders","CHC","AA",24,4,7,5.31970320574148,18,18,0,0,0,0,,89.2,386,74,56,53,16,44,0,10,5,2,107,"23479"
"Ron Marinaccio","NYY","AA",25,1,1,1.8151258176754457,22,0,0,0,3,2,,39.2,155,17,8,8,2,19,1,3,3,0,64,"23488"
"Josh Walker","NYM","AA",26,5,1,2.6390980471386496,8,7,0,0,0,0,,44.1,170,32,17,13,3,7,0,0,2,0,42,"23617"
"Omar Cruz","PIT","AA",22,3,4,3.438679740283857,14,14,0,0,0,0,,70.2,301,70,32,27,6,22,0,6,5,0,60,"23875"
"Brayan Bello","BOS","AA",22,2,3,4.664921093292948,15,15,0,0,0,0,,63.2,280,66,34,33,5,24,0,4,10,0,87,"23920"
"Ronny Henriquez","TEX","AA",21,4,4,5.038278247636603,16,11,0,0,0,1,,69.2,291,65,42,39,15,17,0,2,0,1,78,"24094"
"Grayson Rodriguez","BAL","AA",21,6,1,2.5983266916093632,18,18,0,0,0,0,,79.2,310,47,26,23,8,22,0,3,3,0,121,"24492"
"Simeon Woods Richardson","TOR","AA",20,3,5,5.906250563263947,15,14,0,0,0,0,,53.1,240,48,39,35,5,34,0,1,7,1,77,"24494"
"Drew Rom","BAL","AA",21,3,1,3.825,9,7,0,0,0,0,,40,163,35,18,17,6,9,0,2,4,1,47,"24602"
"Austin Cox","KCR","AA",24,4,1,3,15,15,1,0,0,0,,63,260,54,23,21,8,25,0,0,5,0,56,"24604"
"Josh Winder","MIN","AA",24,3,0,1.975609572284087,10,10,0,0,0,0,,54.2,208,41,12,12,5,10,0,0,2,0,65,"24606"
"Victor Vodnik","ATL","AA",21,1,4,5.346533845726414,11,11,0,0,0,0,,33.2,150,32,20,20,5,22,0,0,1,0,41,"24614"
"Gus Varland","LAD","AA",24,1,4,5.711537623546656,16,14,0,0,0,0,,34.2,153,33,23,22,7,18,0,3,0,0,22,"24737"
"Frank German","BOS","AA",23,3,9,5.122529953215826,24,18,0,0,2,0,,84.1,380,99,61,48,12,30,0,2,6,0,72,"24750"
"Kyle Leahy","STL","AA",24,0,8,8.203847116775174,25,10,0,0,0,1,,86.2,422,130,86,79,17,44,0,3,6,1,63,"24763"
"Ethan Roberts","CHC","AA",23,1,0,1.96875,24,0,0,0,4,1,,32,124,16,9,7,2,9,1,3,2,0,45,"24930"
"Chris Vallimont","MIN","AA",24,5,7,6.032967032967033,21,21,0,0,0,0,,91,418,91,64,61,15,61,0,2,8,1,130,"24935"
"Cooper Criswell","LAA","AA",24,6,4,3.710900742293136,12,12,1,0,0,0,,70.1,291,68,33,29,9,8,0,4,4,1,85,"24975"
"Evan Sisk","STL","AA",24,3,1,4.239669755641666,29,0,0,0,1,3,,40.1,196,41,26,19,4,27,1,6,3,0,51,"24995"
"Cam Alldred","PIT","AA",24,4,0,2.5312502413988343,28,0,0,0,1,2,,53.1,220,33,17,15,5,23,0,5,3,0,49,"25078"
"Penn Murfee","SEA","AA",27,5,2,4.127388936171702,10,10,1,1,0,0,,52.1,229,50,27,24,9,20,0,5,5,1,62,"25174"
"Devin Sweet","SEA","AA",24,5,6,4.744770480330142,25,13,0,0,1,0,,79.2,345,81,45,42,18,29,0,3,5,0,93,"25348"
"Jhony Brito","NYY","AA",23,3,3,5.014285167772003,8,8,0,0,0,0,,46.2,199,50,28,26,8,9,0,3,1,1,45,"25386"
"Brandon Williamson","SEA","AA",23,2,5,3.475247787267688,13,13,0,0,0,0,,67.1,285,62,33,26,7,23,0,4,8,1,94,"25463"
"Matt Waldron","SDP","AA",24,0,4,6.606383648972171,7,7,1,0,0,0,,31.1,144,35,23,23,2,16,0,3,6,1,31,"25550"
"Nic Enright","CLE","AA",24,3,4,4.310923816979184,23,0,0,0,2,1,,39.2,159,28,21,19,5,10,0,1,4,0,56,"25553"
"Matt Brash","SEA","AA",23,3,2,2.1272727272727274,10,10,1,1,0,0,,55,222,32,15,13,3,23,0,0,2,0,80,"25756"
"Peyton Battenfield","CLE","AA",23,5,1,3,14,13,0,0,0,0,,72,282,48,26,24,9,14,0,2,2,0,82,"25777"
"Randy Wynne","CIN","AA",28,8,4,4.936567445246423,25,14,0,0,1,0,,89.1,388,105,53,49,13,11,0,4,1,1,67,"25804"
"Jeff Lindgren","MIA","AA",24,6,8,3.8207547169811322,20,19,0,0,0,0,,106,439,101,49,45,17,31,0,6,6,0,85,"25830"
"Hunter Brown","HOU","AA",22,1,4,4.195946378547707,13,11,0,0,1,0,,49.1,217,45,23,23,6,29,0,2,2,1,76,"25880"
"Beau Brieske","DET","AA",23,3,1,2.659090909090909,8,8,0,0,0,0,,44,172,36,14,13,2,8,0,3,2,0,40,"26079"
"Andre Pallante","STL","AA",22,4,7,3.816254622725881,21,21,0,0,0,0,,94.1,422,102,53,40,8,42,0,5,7,0,82,"26108"
"Caleb Kilian","CHC","AA",24,4,4,2.745762600908336,15,15,3,1,0,0,,78.2,308,66,26,24,5,12,0,2,2,0,80,"26213"
"Chris Murphy","BOS","AA",23,3,2,5.454545454545454,7,6,0,0,0,0,,33,138,30,21,20,4,13,0,1,0,1,47,"26214"
"Ryan Pepiot","LAD","AA",23,3,4,2.865921543405071,15,13,0,0,0,0,,59.2,233,30,19,19,7,26,0,3,4,0,81,"26221"
"Nick Robertson","LAD","AA",22,2,4,3.5284087850042876,39,1,0,0,4,5,,58.2,244,55,28,23,5,17,0,2,2,0,63,"26226"
"Tyler Holton","ARI","AA",25,4,3,6.33103514899262,18,7,0,0,1,0,,48.1,214,55,36,34,6,13,1,4,6,0,56,"26231"
"Ryne Nelson","ARI","AA",23,3,3,3.5064935064935066,14,14,1,0,0,0,,77,316,66,31,30,13,26,0,2,4,1,104,"26253"
"Drey Jameson","ARI","AA",23,3,2,4.079137138436641,8,8,0,0,0,0,,46.1,194,38,22,21,6,18,0,4,6,0,68,"26260"
"Tommy Henry","ARI","AA",23,4,6,5.2132569426397,23,23,0,0,0,0,,115.2,493,116,71,67,24,53,0,3,7,0,135,"26285"
"Ethan Small","MIL","AA",24,2,2,1.9596776605024844,8,8,0,0,0,0,,41.1,164,26,10,9,1,21,0,2,6,0,67,"26364"
"Nick Lodolo","CIN","AA",23,2,1,1.8409090909090908,10,10,0,0,0,0,,44,173,31,9,9,1,9,0,6,4,0,68,"26378"
"Jayden Murray","TBR","AA",24,1,2,2.8173916781737853,8,8,0,0,0,0,,38.1,145,21,13,12,6,7,0,3,0,0,43,"26482"
"Reid Detmers","LAA","AA",21,2,4,3.5,12,12,0,0,0,0,,54,225,45,24,21,10,18,0,1,3,0,97,"27468"
"Cade Cavalli","WSN","AA",22,3,3,2.793103448275862,11,11,0,0,0,0,,58,243,39,19,18,2,35,0,0,5,0,80,"27473"
"Max Meyer","MIA","AA",22,6,3,2.405940594059406,20,20,0,0,0,0,,101,416,84,35,27,7,40,0,3,9,0,113,"27474"
"Bryce Jarvis","ARI","AA",23,1,2,5.6571428571428575,8,8,0,0,0,0,,35,152,32,22,22,8,17,0,3,4,0,40,"27477"
"Karl Kauffmann","COL","AA",23,2,11,7.353658536585366,19,18,0,0,0,0,,82,407,123,73,67,18,41,1,6,7,0,65,"27488"
"Spencer Strider","ATL","AA",22,3,7,4.714285714285714,14,14,0,0,0,0,,63,266,48,34,33,6,29,0,6,7,1,94,"27498"
"Jared Koenig","OAK","AA",27,7,5,3.263736400551278,24,21,0,0,0,0,,121.1,505,108,56,44,14,43,0,7,4,1,100,"27517"
"Graham Ashcraft","CIN","AA",23,7,3,3.3594472408345477,14,14,1,1,0,0,,72.1,293,58,30,27,4,24,0,3,7,0,74,"27552"
"Hayden Wesneski","NYY","AA",23,8,4,4.0120481927710845,15,15,2,1,0,0,,83,344,76,40,37,11,22,0,5,2,0,92,"27581"
"Davis Daniel","LAA","AA",24,1,3,2.6808510638297873,9,9,0,0,0,0,,47,192,39,15,14,4,8,0,5,1,1,66,"27582"
"Logan Allen","CLE","AA",22,4,0,2.85,12,10,0,0,0,0,,60,231,40,20,19,9,13,0,3,2,0,76,"27589"
"Jake Eder","MIA","AA",22,3,5,1.7663552661329085,15,15,0,0,0,0,,71.1,287,43,19,14,3,27,0,4,10,2,99,"27590"
"Cody Bradford","TEX","AA",23,2,0,3.89423019787272,7,7,0,0,0,0,,34.2,146,41,18,15,1,4,0,1,0,1,41,"27597"
"Ken Waldichuk","NYY","AA",23,4,3,4.197479260707776,16,14,0,0,0,0,,79.1,340,64,44,37,13,38,0,6,6,0,108,"27681"
"Kyle Nicolas","MIA","AA",22,3,2,2.516949478013569,8,8,0,0,0,0,,39.1,167,23,11,11,3,25,0,3,7,0,50,"27775"
"Bryce Elder","ATL","AA",22,7,1,3.2142857142857144,9,9,1,0,0,0,,56,218,39,20,20,7,17,0,3,7,0,60,"27779"
"Brandon Pfaadt","ARI","AA",22,1,1,4.590000700378525,6,6,0,0,0,0,,33.1,142,37,18,17,12,7,0,1,0,0,36,"27782"
"Zach Greene","NYY","AA",24,2,5,3.6610174225651915,25,0,0,0,2,3,,39.1,163,33,19,16,4,13,0,2,0,0,58,"sa1119415"
"Ryan Smith","LAA","AA",23,2,2,4.2772270765811315,6,6,0,0,0,0,,33.2,146,42,18,16,5,8,0,0,1,0,36,"sa1159711"
"Adam Leverett","PHI","AA",22,2,5,5.5,8,8,0,0,0,0,,36,158,38,24,22,5,13,0,3,3,0,36,"sa1169991"
"Trey McGough","PIT","AA",23,6,5,3.4105263157894736,18,18,1,0,0,0,,95,391,89,39,36,7,21,0,1,4,0,77,"sa1170436"
"Luis Quinones","TOR","AA",23,2,4,5.201835590584514,8,8,0,0,0,0,,36.1,162,25,22,21,4,26,0,3,5,0,51,"sa1170867"
"Blake Battenfield","CHW","AA",26,7,8,4.754716981132075,23,20,0,0,0,0,,106,466,128,70,56,15,21,0,2,4,1,79,"sa3002734"
"J.B. Olson","CHW","AA",26,4,2,6.27906976744186,30,0,0,0,0,1,,43,190,56,32,30,5,7,0,2,0,1,33,"sa3002779"
"Gerardo Carrillo","LAD","AA",22,3,7,4.76470613392265,23,22,0,0,0,0,,96.1,444,89,59,51,14,50,0,23,7,1,108,"sa3002790"
"Jose E. Martinez","LAD","AA",22,1,4,7.438774351972564,9,7,0,0,0,0,,32.2,172,58,39,27,7,12,0,3,2,0,22,"sa3002796"
"Yefri Del Rosario","KCR","AA",21,2,4,5.9858499182718985,26,11,0,0,0,0,,70.2,325,79,51,47,12,35,0,6,9,2,78,"sa3002971"
"Noe Toribio","PIT","AA",21,2,2,4.32,14,8,0,0,0,0,,50,217,46,29,24,5,13,0,7,3,0,40,"sa3003041"
"Victor Santos","PHI","AA",20,5,3,2.7272728060887887,14,12,1,0,0,0,,66,270,60,22,20,7,10,0,2,0,0,60,"sa3003083"
"John Parke","CHW","AA",26,3,4,4.655172413793103,14,12,1,0,0,0,,58,252,57,34,30,5,21,0,1,4,0,48,"sa3003988"
"Graham Spraker","TOR","AA",26,2,1,2.7421871731058154,30,0,0,0,2,3,,42.2,179,29,14,13,5,23,0,2,3,0,62,"sa3004024"
"Addison Russ","NYY","AA",26,3,2,1.9090909090909092,27,0,0,0,4,2,,33,130,23,8,7,3,13,0,1,2,0,42,"sa3004106"
"Matt Hardy","MIL","AA",25,1,3,3.826772113322114,27,1,0,0,6,1,,42.1,175,35,21,18,8,19,2,1,3,0,52,"sa3004120"
"Ivan Pelaez","TBR","AA",27,8,5,5.432926323781239,37,0,0,0,10,6,,54.2,239,63,41,33,8,12,1,3,3,0,50,"sa3004441"
"Fred Schlichtholz","SDP","AA",25,0,1,5.934066555952403,23,1,0,0,0,1,,30.1,135,32,20,20,3,16,0,1,1,0,25,"sa3004455"
"Robbie Hitt","MIL","AA",25,4,1,2.9763783103616444,36,0,0,0,1,0,,42.1,187,33,18,14,4,20,1,5,4,0,47,"sa3004463"
"Will Latcham","ATL","AA",25,2,1,4.189654621301241,30,0,0,0,0,0,,38.2,172,34,21,18,3,20,2,2,5,0,40,"sa3004470"
"Billy Lescher","DET","AA",25,2,0,4.595745147111075,27,0,0,0,1,1,,31.1,132,29,19,16,5,11,0,0,2,0,40,"sa3004471"
"Matt Seelinger","SFG","AA",26,3,1,3.073170731707317,36,0,0,0,0,0,,41,180,31,15,14,6,31,1,0,7,0,64,"sa3004483"
"Nick Kuzia","SDP","AA",25,4,7,3.4714281930729247,37,0,0,0,7,4,,46.2,192,30,22,18,5,23,1,5,8,0,60,"sa3004493"
"Kyle Johnston","TOR","AA",24,1,1,1.7419353123882355,21,6,0,0,3,0,,51.2,214,41,10,10,2,26,1,2,7,0,41,"sa3004571"
"Dominic LoBrutto","BOS","AA",25,2,2,5.353447571662696,33,0,0,0,4,1,,38.2,177,49,26,23,3,14,0,3,4,0,38,"sa3004573"
"Brody Rodning","TOR","AA",25,3,4,5.578513100176485,32,0,0,0,2,6,,40.1,194,51,31,25,2,18,0,6,8,0,43,"sa3004591"
"Joey Marciano","SFG","AA",26,3,4,3.0857139493981554,39,0,0,0,4,3,,46.2,192,38,22,16,4,16,0,0,1,0,59,"sa3004637"
"Shawn Semple","NYY","AA",25,6,3,3.7577325498809104,15,10,0,0,0,0,,64.2,266,52,31,27,7,21,0,1,2,0,74,"sa3004661"
"Rio Gomez","BOS","AA",26,1,1,3.4322038336548673,26,0,0,0,0,0,,39.1,161,37,16,15,3,12,0,1,7,0,50,"sa3004676"
"Hayden Deal","ATL","AA",26,3,2,3.7698115378217323,23,17,0,0,1,0,,88.1,375,81,40,37,5,33,0,9,6,0,72,"sa3004680"
