Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Joel Payamps","ARI","AA",24,9,4,2.9,25,10,0,0,0,0,,90,352,70,31,29,5,17,1,5,6,0,96,"14332"
"Caleb Frare","NYY","AA",24,4,1,0.6183205386654758,31,0,0,0,5,1,,43.2,169,25,6,3,1,15,1,3,4,1,57,"14353"
"Yohander Mendez","TEX","AA",23,1,1,4.909090909090909,6,6,0,0,0,0,,33,139,33,19,18,6,10,0,1,3,1,32,"14391"
"Robinson Leyer","CIN","AA",25,6,3,2.593220338983051,42,0,0,0,2,5,,59,242,43,19,17,4,27,1,4,7,0,65,"14399"
"Yunior Marte","KCR","AA",23,4,4,2.912863254965834,43,0,0,0,2,1,,80.1,343,69,33,26,7,29,3,5,3,2,80,"14416"
"Dakota Bacus","WSN","AA",27,2,1,3.891891891891892,26,0,0,0,2,4,,37,156,36,19,16,1,13,0,0,4,0,48,"14545"
"Jose Ruiz","CHW","AA",23,3,1,3.176470944625736,33,0,0,0,14,2,,45.1,184,33,18,16,2,19,1,1,6,0,55,"14552"
"Rowan Wick","SDP","AA",25,2,4,3.1595747886388645,29,0,0,0,5,1,,31.1,134,22,14,11,0,21,1,0,1,1,42,"14646"
"Andres Machado","KCR","AA",25,2,3,3.7241379310344827,30,6,0,0,9,1,,58,256,60,31,24,5,22,2,7,3,2,47,"14681"
"Jose Manuel Fernandez","TOR","AA",25,3,1,3.4468088603333067,23,0,0,0,2,0,,31.1,137,23,14,12,5,23,0,1,2,0,33,"14733"
"Brad Goldberg","ARI","AA",28,2,1,1.98165154952754,33,0,0,0,4,1,,36.1,155,23,13,8,1,25,1,1,3,0,58,"14776"
"Ryan Eades","MIN","AA",26,4,3,4.278688524590164,29,3,0,0,0,2,,61,262,66,34,29,5,18,0,1,2,0,68,"14808"
"Chase De Jong","SEA","AA",24,5,5,3.803867723991244,21,21,0,0,0,0,,120.2,514,122,60,51,12,34,1,8,7,0,89,"15036"
"Kyle McGowin","WSN","AA",26,4,3,3.6923076923076925,13,13,0,0,0,0,,78,321,62,34,32,7,19,0,4,4,0,94,"15071"
"Ashton Goudeau","SEA","AA",25,4,5,4.383117317409497,9,9,1,1,0,0,,51.1,213,51,26,25,5,14,1,5,1,0,35,"15139"
"Justin Topa","TEX","AA",27,2,3,5.7073170731707314,9,6,0,0,0,0,,41,182,53,26,26,4,13,0,2,4,0,34,"15145"
"Daniel Wright","CIN","AA",27,7,10,4.162995314879879,28,28,1,0,0,0,,151.1,636,148,80,70,25,37,1,9,7,0,106,"15179"
"Glenn Sparkman","KCR","AA",26,3,2,2.940593615149528,6,6,0,0,0,0,,33.2,137,35,13,11,0,1,0,1,2,0,26,"15200"
"Kohl Stewart","MIN","AA",23,3,4,4.764705882352941,14,14,0,0,0,0,,68,308,84,41,36,3,21,0,5,9,0,71,"15502"
"Hunter Harvey","BAL","AA",23,1,2,5.567011185008757,9,9,0,0,0,0,,32.1,138,36,20,20,3,9,0,2,0,0,30,"15507"
"Eric Yardley","SDP","AA",27,2,4,3.4322038336548673,34,0,0,0,0,3,,39.1,161,40,19,15,2,12,2,1,1,0,27,"15538"
"Dan Slania","SFG","AA",26,1,3,2.431279796674813,47,1,0,0,1,5,,70.1,275,51,20,19,7,21,0,2,5,0,69,"15639"
"Dario Agrazal","PIT","AA",23,5,6,3.9922183728904126,15,14,0,0,0,0,,85.2,356,91,41,38,9,13,0,7,1,0,52,"15821"
"Stephen Tarpley","NYY","AA",25,5,0,1.261682063067846,19,0,0,0,2,0,,35.2,142,18,7,5,0,15,1,3,3,0,33,"15859"
"Lewis Thorpe","MIN","AA",22,8,4,3.5833333333333335,22,21,0,0,0,0,,108,456,105,57,43,13,30,0,1,12,2,131,"15906"
"Keury Mella","CIN","AA",24,7,3,3.070588235294118,16,16,0,0,0,0,,85,358,70,37,29,8,31,1,7,9,1,87,"15964"
"Akeem Bostick","HOU","AA",23,2,5,3.4838709677419355,21,15,0,0,3,0,,93,388,85,39,36,7,35,0,2,10,0,97,"15979"
"Zach Thompson","CHW","AA",24,4,0,1.35,21,0,0,0,1,1,,40,164,28,9,6,3,18,0,1,4,0,40,"16094"
"Jordan Romano","TOR","AA",25,11,8,4.128640470883233,25,25,0,0,0,0,,137.1,571,122,80,63,15,41,0,7,2,2,125,"16122"
"Chris Ellis","STL","AA",25,4,0,4.192546186502001,15,7,0,0,2,0,,53.2,221,46,27,25,6,16,0,2,4,0,56,"16125"
"Max Povse","SEA","AA",24,4,3,3.4120876260201904,10,10,0,0,0,0,,60.2,259,62,24,23,2,19,0,5,5,0,60,"16165"
"Spencer Turnbull","DET","AA",25,4,7,4.469595055409514,19,19,1,1,0,0,,98.2,421,92,50,49,4,40,0,7,10,1,105,"16207"
"A.J. Ladwig","DET","AA",25,4,2,2.6832295593612803,9,9,0,0,0,0,,53.2,217,51,19,16,2,12,0,1,1,1,48,"16266"
"John Means","BAL","AA",25,1,4,4.304347826086956,8,7,0,0,0,0,,46,194,43,27,22,6,13,1,0,4,0,41,"16269"
"Sam Clay","MIN","AA",25,2,6,5.884615384615385,34,1,0,0,1,0,,52,244,54,43,34,1,36,0,3,8,0,61,"16279"
"Jesus Tinoco","COL","AA",23,9,12,4.787234042553192,26,26,1,1,0,0,,141,598,149,77,75,23,38,0,1,6,0,132,"16300"
"Gerardo Reyes","SDP","AA",25,1,2,3,31,0,0,0,1,3,,39,169,32,20,13,1,17,0,5,1,0,49,"16306"
"Austen Williams","WSN","AA",25,3,3,1.3935482499105885,24,2,0,0,1,0,,51.2,203,34,10,8,0,13,1,0,2,0,69,"16309"
"Ryan Castellani","COL","AA",22,7,9,5.493796110031385,26,26,0,0,0,0,,134.1,600,135,86,82,15,70,0,10,2,1,91,"16377"
"Scott Blewett","KCR","AA",22,8,6,4.7932580982502735,26,25,1,0,0,0,,148.1,650,164,84,79,12,49,2,12,10,2,100,"16427"
"Foster Griffin","KCR","AA",22,10,12,5.128821302443678,28,26,0,0,0,0,,152.2,673,197,94,87,20,40,0,0,7,0,117,"16432"
"James Norwood","CHC","AA",24,1,2,2.479591450657521,25,0,0,0,2,3,,32.2,135,25,10,9,2,12,0,2,3,0,36,"16440"
"Conner Greene","STL","AA",23,4,3,4.438355700521004,11,10,0,0,0,0,,48.2,219,43,29,24,1,32,0,4,9,0,43,"16455"
"Roel Ramirez","TBR","AA",23,3,1,3.6818175890089178,36,1,0,0,0,2,,51.1,215,45,25,21,5,22,1,2,8,0,56,"16470"
"Dusten Knight","SFG","AA",27,4,1,2.271027713522123,20,0,0,0,4,2,,35.2,143,26,12,9,2,10,0,1,3,0,35,"16537"
"Erik Swanson","NYY","AA",24,5,0,0.42187494970858697,8,7,0,0,0,0,,42.2,158,22,3,2,0,15,0,1,0,1,55,"16587"
"Jeff Brigham","MIA","AA",26,4,1,1.1842105263157894,7,7,0,0,0,0,,38,140,27,5,5,1,9,0,2,1,0,41,"16631"
"Reed Garrett","TEX","AA",25,3,1,1.6874997988343479,35,0,0,0,16,4,,42.2,162,29,11,8,2,14,2,1,6,0,46,"16866"
"Greg Mahle","LAA","AA",25,3,1,1.7339451968615047,26,1,0,0,3,1,,36.1,139,22,10,7,2,11,3,3,1,0,36,"16877"
"Touki Toussaint","ATL","AA",22,4,6,2.9302325581395348,16,16,0,0,0,0,,86,365,66,36,28,7,36,1,7,6,0,107,"16929"
"Luis Ortiz","MIL","AA",22,3,4,3.7058823529411766,16,11,0,0,2,0,,68,288,63,31,28,7,18,2,4,3,0,65,"16942"
"Tanner Banks","CHW","AA",26,4,5,2.6557377049180326,10,10,0,0,0,0,,61,249,59,23,18,5,15,0,3,2,0,44,"16990"
"Jefry Rodriguez","WSN","AA",24,5,3,3.3088235294117645,13,13,0,0,0,0,,68,283,55,36,25,6,28,0,2,8,0,72,"17018"
"Ariel Jurado","TEX","AA",22,5,3,3.2754101637953625,16,16,1,1,0,0,,101.2,417,107,42,37,12,17,0,3,1,1,58,"17030"
"Sean Reid-Foley","TOR","AA",22,5,0,2.0300754208758844,8,8,0,0,0,0,,44.1,178,27,10,10,3,20,0,3,1,0,52,"17034"
"Pablo Lopez","MIA","AA",22,1,2,0.6183205386654758,8,8,0,0,0,0,,43.2,173,30,6,3,3,8,0,1,3,0,51,"17085"
"Domingo Acevedo","NYY","AA",24,3,3,2.922680872129597,14,10,0,0,0,0,,64.2,257,51,24,21,3,20,0,0,1,1,52,"17092"
"Gabe Speier","ARI","AA",23,1,0,3.3934426229508197,46,0,0,0,1,2,,61,276,74,30,23,3,20,1,2,4,0,48,"17170"
"Yoan Lopez","ARI","AA",25,2,6,2.918918678166679,45,0,0,0,12,5,,61.2,253,38,28,20,4,26,4,4,4,2,87,"17181"
"Ranger Suarez","PHI","AA",22,4,3,2.76,12,12,1,0,0,0,,75,297,64,23,23,2,20,0,2,2,1,54,"17277"
"Framber Valdez","HOU","AA",24,4,5,4.102473719430322,20,13,0,0,1,1,,94.1,394,92,47,43,7,29,0,4,1,2,120,"17295"
"Merandy Gonzalez","MIA","AA",22,3,6,4.315068493150685,14,14,0,0,0,0,,73,308,68,37,35,7,33,0,5,7,1,47,"17313"
"Luis Escobar","PIT","AA",22,4,0,4.542055427044246,7,7,0,0,0,0,,35.2,157,30,18,18,4,21,0,1,1,0,25,"17345"
"Josh Taylor","BOS","AA",25,2,5,3.7850461892035385,33,0,0,0,8,2,,35.2,170,42,18,15,1,18,1,5,3,0,37,"17359"
"Brett Martin","TEX","AA",23,2,10,7.280898876404494,29,15,0,0,0,3,,89,430,138,78,72,7,29,1,2,12,0,96,"17369"
"Matt Gage","NYM","AA",25,2,3,3.15,7,7,0,0,0,0,,40,172,48,19,14,3,7,1,0,1,0,32,"17381"
"Jonathan Hernandez","TEX","AA",21,4,4,4.921875,12,12,0,0,0,0,,64,277,58,38,35,6,36,0,4,10,0,57,"17464"
"Genesis Cabrera","TBR","AA",21,8,9,4.228915876448641,26,25,0,0,0,0,,138.1,581,114,68,65,14,70,0,2,11,2,145,"17490"
"Wei-Chieh Huang","ARI","AA",24,3,2,3.8297872340425534,19,2,0,0,1,1,,47,198,41,20,20,6,15,0,6,8,3,57,"17508"
"Ryan Burr","CHW","AA",24,4,2,2.7209302325581395,30,0,0,0,2,3,,43,178,30,15,13,3,23,0,0,7,0,43,"17536"
"Andrew Moore","SEA","AA",24,3,1,3.0397354065078237,9,9,0,0,0,0,,50.1,199,38,17,17,6,14,0,2,0,0,47,"17553"
"JT Brubaker","PIT","AA",24,2,2,1.8,6,6,0,0,0,0,,35,144,29,9,7,1,8,0,3,1,0,35,"17578"
"Ricardo Sanchez","ATL","AA",21,2,5,4.057803110305423,13,13,1,1,0,0,,57.2,259,65,32,26,3,24,0,2,4,0,44,"17581"
"Marcos Diplan","MIL","AA",21,2,6,4.578947368421052,12,11,0,0,0,0,,57,259,58,35,29,6,36,0,0,4,0,57,"17583"
"Mitch Keller","PIT","AA",22,9,2,2.7209302325581395,14,14,0,0,0,0,,86,342,64,29,26,7,32,0,0,6,0,76,"17594"
"Jeffrey Springs","TEX","AA",25,3,2,4.821429228296175,20,0,0,0,1,2,,37.1,155,39,20,20,2,7,0,2,3,2,68,"17677"
"Ralph Garza Jr.","HOU","AA",24,6,0,3.3061219342100285,17,0,0,0,0,2,,32.2,137,27,15,12,0,9,0,6,0,0,34,"17682"
"Nabil Crismatt","NYM","AA",23,8,6,3.5886077682209145,18,18,1,0,0,0,,105.1,443,95,49,42,8,37,0,7,6,1,105,"17732"
"Tyler Alexander","DET","AA",23,3,2,3.75,9,9,0,0,0,0,,48,212,64,22,20,7,9,0,2,1,0,35,"17735"
"Sandy Baez","DET","AA",24,1,9,5.643087370460964,33,15,0,0,1,0,,103.2,456,114,71,65,19,46,0,4,8,1,86,"17754"
"Jacob Nix","SDP","AA",22,2,3,2.0506327133533415,9,9,0,0,0,0,,52.2,200,39,13,12,3,9,0,3,2,0,41,"17775"
"Dillon Tate","BAL","AA",24,7,5,4.1594596309954515,22,22,0,0,0,0,,123.1,518,115,60,57,10,34,0,10,11,0,96,"17796"
"Daniel Zamora","NYM","AA",25,1,1,3.483870624776471,40,1,0,0,2,1,,51.2,206,37,20,20,3,16,1,1,1,0,69,"17811"
"Jose Rodriguez","LAA","AA",22,7,10,6.122093566370548,23,23,0,0,0,0,,114.2,523,144,86,78,10,41,0,3,8,2,105,"17860"
"Franklyn Kilome","NYM","AA",23,4,9,4.178571428571429,26,26,0,0,0,0,,140,596,127,80,65,10,61,0,11,9,0,125,"17861"
"Dennis Santana","LAD","AA",22,0,2,2.5603444907952024,8,8,0,0,0,0,,38.2,161,26,17,11,3,14,0,4,1,1,51,"17878"
"Tayler Saucedo","TOR","AA",25,4,5,5.026595336703415,11,11,0,0,0,0,,62.2,279,76,41,35,9,18,0,1,3,1,38,"17888"
"Cody Ponce","MIL","AA",24,7,6,4.3578947368421055,29,11,0,0,0,1,,95,408,88,54,46,10,34,2,11,10,0,88,"17920"
"Tyler Jay","MIN","AA",24,4,5,4.2234633271232624,38,2,0,0,2,4,,59.2,269,74,38,28,7,20,1,1,7,0,49,"17952"
"Tyler Gilbert","PHI","AA",24,4,1,2.855768811773328,23,0,0,0,2,3,,34.2,145,27,14,11,3,9,0,1,1,0,41,"17964"
"Brock Burke","TBR","AA",21,6,1,1.9518074083266117,9,9,0,0,0,0,,55.1,221,39,12,12,2,14,0,3,2,0,71,"17968"
"Peter Lambert","COL","AA",21,8,2,2.2338131948581608,15,15,1,0,0,0,,92.2,358,80,25,23,6,12,0,3,2,0,75,"17969"
"Logan Webb","SFG","AA",21,1,2,3.8152169958179933,6,6,0,0,0,0,,30.2,132,30,16,13,4,11,1,1,1,0,26,"17995"
"Triston McKenzie","CLE","AA",20,7,4,2.680147359527965,16,16,0,0,0,0,,90.2,362,63,31,27,8,28,0,4,5,0,87,"18000"
"Matt Hall","DET","AA",24,5,2,1.5789473684210527,27,4,0,0,0,0,,57,230,33,16,10,1,25,1,3,1,0,76,"18076"
"Cody Stashak","MIN","AA",24,1,1,2.748502742881296,35,2,0,0,4,0,,55.2,221,47,18,17,4,13,0,1,3,2,69,"18088"
"Ryan Helsley","STL","AA",23,3,2,4.390243902439025,7,7,1,0,0,0,,41,174,30,22,20,5,20,0,2,10,0,44,"18138"
"Jay Flaa","BAL","AA",26,3,1,2.769230769230769,41,0,0,0,2,1,,65,261,35,27,20,7,28,1,1,5,0,67,"18140"
"Anthony Misiewicz","SEA","AA",23,3,12,5.510204081632653,21,21,0,0,0,0,,98,454,133,73,60,14,29,0,1,4,0,91,"18152"
"Pedro Payano","TEX","AA",23,5,10,5.536517328542416,25,22,0,0,0,1,,118.2,530,120,83,73,15,48,1,17,12,0,87,"18313"
"Taylor Hearn","PIT","AA",23,4,8,3.488372093023256,24,24,2,1,0,0,,129,535,104,55,50,11,47,1,3,6,1,140,"18325"
"Alex Young","ARI","AA",24,5,1,3.907894344541214,9,9,0,0,0,0,,50.2,212,49,24,22,3,16,0,1,1,0,48,"18333"
"Brandon Waddell","PIT","AA",24,2,1,2.6832295593612803,9,8,0,0,0,0,,53.2,214,39,18,16,4,19,0,4,3,0,43,"18347"
"Scott Effross","CHC","AA",24,2,6,5.9684215319520275,44,0,0,0,1,3,,63.1,288,83,45,42,7,20,1,3,2,0,60,"18384"
"Danny Young","TOR","AA",24,2,0,4.129411394059898,40,0,0,0,2,1,,56.2,248,63,32,26,3,19,0,4,2,0,48,"18439"
"Trevor Kelley","BOS","AA",25,1,2,3.8181818181818183,28,0,0,0,5,1,,33,141,31,17,14,1,13,0,1,3,0,25,"18454"
"Shea Spitzbarth","LAD","AA",23,3,4,4.099476112287742,38,0,0,0,3,2,,63.2,266,51,31,29,10,23,3,1,6,1,84,"18475"
"Dylan Cease","CHW","AA",22,3,0,1.7197453900715423,10,10,0,0,0,0,,52.1,202,30,11,10,3,22,0,0,3,0,78,"18525"
"Logan Allen","SDP","AA",21,10,6,2.7520661157024793,20,19,0,0,0,0,,121,480,89,41,37,7,38,0,5,4,0,125,"18555"
"Travis Bergen","TOR","AA",24,4,1,0.5046728252271384,27,0,0,0,7,2,,35.2,147,26,8,2,2,9,0,3,1,0,43,"18581"
"Hector Perez","TOR","AA",22,0,2,3.6141726855521785,10,7,0,0,0,0,,42.1,178,29,18,17,1,24,0,2,4,0,50,"18592"
"Travis Lakins","BOS","AA",24,2,2,2.6052631578947367,26,6,0,0,1,0,,38,157,27,16,11,3,13,0,3,3,0,42,"18600"
"Jake Woodford","STL","AA",21,3,8,5.222222222222222,16,16,0,0,0,0,,81,374,94,52,47,13,35,0,8,7,1,56,"18674"
"Nick Neidert","MIA","AA",21,12,7,3.2423582946483025,26,26,0,0,0,0,,152.2,611,142,63,55,17,31,0,4,5,2,154,"18699"
"Cody Poteet","MIA","AA",23,3,12,5.264624402962636,22,21,1,0,0,0,,119.2,522,133,77,70,15,44,3,7,2,0,99,"18769"
"Miguel Del Pozo","MIA","AA",25,5,0,3.9705882352941178,28,0,0,0,1,0,,34,152,37,16,15,3,15,2,1,4,0,34,"18792"
"Miguel Diaz","SDP","AA",23,5,2,2.353846153846154,19,9,0,0,2,0,,65,264,45,21,17,4,30,0,2,4,2,66,"18815"
"Beau Burrows","DET","AA",21,10,9,4.097014925373134,26,26,0,0,0,0,,134,571,126,66,61,12,56,0,8,7,0,127,"18873"
"Kirby Snead","TOR","AA",23,3,4,4.429686971940163,36,0,0,0,1,3,,42.2,205,45,23,21,3,25,2,6,3,0,39,"19179"
"Robert Dugger","MIA","AA",22,7,6,3.7865855420082624,18,18,3,2,0,0,,109.1,455,100,54,46,13,36,1,5,1,0,107,"19191"
"Conner Menez","SFG","AA",23,6,4,4.378378378378378,15,15,0,0,0,0,,74,326,73,37,36,1,34,0,7,9,0,92,"19199"
"Jesse Scholtens","SDP","AA",24,7,4,3,19,18,0,0,0,0,,108,434,95,43,36,5,24,0,5,7,0,98,"19205"
"Lake Bachar","SDP","AA",23,3,7,5.586206896551724,20,14,0,0,1,0,,87,387,99,56,54,15,38,1,5,9,0,62,"19222"
"Mitch White","LAD","AA",23,6,7,4.528481231326392,22,22,0,0,0,0,,105.1,460,114,63,53,12,34,0,4,7,1,88,"19225"
"Wes Benjamin","TEX","AA",24,5,6,3.6150632231086792,15,15,0,0,0,0,,79.2,330,76,32,32,9,23,0,0,4,0,72,"19243"
"Thomas Hatch","CHC","AA",23,8,6,3.8213459782325394,26,26,2,1,0,0,,143.2,601,127,62,61,16,61,0,15,6,1,117,"19264"
"Taylor Widener","ARI","AA",23,5,8,2.752426980588822,26,25,1,0,0,0,,137.1,552,99,42,42,12,43,0,5,4,0,176,"19266"
"Justin Dunn","NYM","AA",22,6,5,4.215613861153626,15,15,0,0,0,0,,89.2,379,85,49,42,7,37,1,4,6,0,105,"19268"
"T.J. Zeuch","TOR","AA",22,9,5,3.075,21,21,1,1,0,0,,120,502,120,48,41,7,31,0,4,4,0,81,"19269"
"Edgar Garcia","PHI","AA",21,7,2,3.3184354713111346,47,0,0,0,8,4,,59.2,250,45,24,22,6,25,3,2,7,0,68,"19276"
"Jesus Reyes","CIN","AA",25,1,8,3.9375,29,6,0,0,2,0,,64,284,59,45,28,4,27,3,6,7,0,53,"19277"
"Vladimir Gutierrez","CIN","AA",22,9,10,4.346938775510204,27,27,0,0,0,0,,147,624,139,76,71,18,38,1,16,6,3,145,"19278"
"Kyle Dowdy","DET","AA",25,4,8,5.684210111319794,19,11,0,0,2,0,,69.2,302,73,44,44,10,29,0,1,5,0,76,"19285"
"Cal Quantrill","SDP","AA",23,6,5,5.153846153846154,22,22,0,0,0,0,,117,522,135,78,67,12,38,1,5,5,1,101,"19312"
"Matt Krook","TBR","AA",23,4,2,4.256756756756757,37,6,0,0,0,0,,74,326,57,40,35,3,50,0,8,20,0,95,"19315"
"Matt Festa","SEA","AA",25,5,2,2.7551020408163267,44,0,0,0,20,2,,49,208,50,18,15,6,12,0,2,1,0,67,"19330"
"Caleb Ferguson","LAD","AA",21,3,0,1.3846153846153846,8,8,0,0,0,0,,39,155,31,11,6,2,10,0,0,1,0,40,"19349"
"Dean Kremer","BAL","AA",22,5,2,2.235669007093005,9,9,1,1,0,0,,52.1,213,41,15,13,3,20,0,1,2,0,64,"19350"
"Keegan Akin","BAL","AA",23,14,7,3.2687653747089653,25,25,0,0,0,0,,137.2,573,114,52,50,16,58,0,4,5,0,142,"19362"
"Tony Gonsolin","LAD","AA",24,6,0,2.4360905050510615,9,9,0,0,0,0,,44.1,180,32,14,12,3,16,1,1,4,0,49,"19388"
"Dane Dunning","CHW","AA",23,5,2,2.7580645161290325,11,11,0,0,0,0,,62,262,57,24,19,0,23,0,3,4,0,69,"19409"
"Shane Bieber","CLE","AA",23,3,0,1.1612903225806452,5,5,0,0,0,0,,31,122,26,6,4,1,1,0,0,0,0,30,"19427"
"Shaun Anderson","SFG","AA",23,6,5,3.4468085106382977,17,16,0,0,0,0,,94,392,93,42,36,9,22,0,2,7,0,93,"19453"
"Michael Rucker","CHC","AA",24,9,6,3.7311560649895648,26,26,0,0,0,0,,132.2,558,111,62,55,17,38,1,10,6,1,118,"19454"
"Kyle Funkhouser","DET","AA",24,4,5,3.741573033707865,17,17,0,0,0,0,,89,380,88,42,37,10,39,0,3,6,1,89,"19456"
"Jorge Alcala","HOU","AA",22,2,7,4.3021974415037185,14,9,0,0,1,1,,60.2,268,59,33,29,5,31,0,3,5,1,59,"19459"
"Aaron Civale","CLE","AA",23,5,7,3.8934171141342646,21,21,0,0,0,0,,106.1,447,115,56,46,12,21,0,2,3,3,78,"19479"
"Ryan Hartman","HOU","AA",24,11,4,2.685083099287937,25,18,0,0,0,0,,120.2,478,104,41,36,11,26,0,2,2,0,143,"19480"
"Andrew Vasquez","MIN","AA",24,1,0,1.1612903225806452,17,1,0,0,0,0,,31,116,21,9,4,1,4,0,3,1,0,59,"19482"
"Devin Smeltzer","LAD","AA",22,5,5,4.515679922674616,33,14,0,0,4,1,,95.2,420,108,54,48,9,21,1,6,3,2,83,"19487"
"Zach Jackson","TOR","AA",23,2,3,2.467741935483871,43,0,0,0,2,1,,62,263,29,20,17,2,51,3,0,5,0,75,"19493"
"Mike Shawaryn","BOS","AA",23,6,8,3.275148224702934,19,19,1,0,0,0,,112.2,462,100,45,41,7,27,1,5,5,0,99,"19495"
"Cam Vieaux","PIT","AA",24,9,5,3.5931563104731117,15,15,0,0,0,0,,87.2,350,79,35,35,10,17,0,1,3,0,72,"19529"
"Jon Duplantier","ARI","AA",23,5,1,2.6865671641791047,14,14,0,0,0,0,,67,273,52,24,20,4,28,0,3,3,0,68,"19546"
"Adam McCreery","ATL","AA",25,2,5,3.8297872340425534,34,0,0,0,2,0,,47,221,48,30,20,1,33,1,1,13,0,61,"19550"
"Geoff Hartlieb","PIT","AA",24,8,2,3.240000282505605,47,0,0,0,10,6,,58.1,250,56,29,21,3,24,0,3,6,0,56,"19558"
"Bernardo Flores Jr.","CHW","AA",22,3,5,2.7574469875544763,13,13,1,0,0,0,,78.1,315,79,27,24,5,14,0,3,6,2,47,"19561"
"JoJo Romero","PHI","AA",21,7,6,3.7968753620982514,18,18,0,0,0,0,,106.2,453,97,49,45,13,41,0,5,8,0,100,"19574"
"Norge Ruiz","OAK","AA",24,5,9,4.68595041322314,21,21,1,0,0,0,,121,519,142,66,63,12,34,0,10,10,2,76,"19580"
"Sean Poppen","MIN","AA",24,5,7,3.8297872340425534,18,14,2,0,0,0,,94,385,88,45,40,11,28,0,6,2,0,79,"19583"
"Cionel Perez","HOU","AA",22,6,1,1.9756099031483647,16,11,0,0,1,1,,68.1,277,54,18,15,3,22,0,1,8,2,83,"19614"
"Kyle Hart","BOS","AA",25,7,9,3.5697118003340353,24,24,1,1,0,0,,138.2,600,139,68,55,12,49,1,6,6,0,100,"19646"
"Matt Foster","CHW","AA",23,0,4,3.9375,24,0,0,0,1,0,,32,138,33,19,14,3,13,0,0,0,0,30,"19647"
"Kyle Wright","ATL","AA",22,6,8,3.7042684650080826,20,20,0,0,0,0,,109.1,466,103,51,45,6,43,0,0,15,0,105,"19665"
