Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Jared Solomon","MIN","AA",27,31.1,0.38297872,1.375,0.208333333,0.458333333,0.333333333,0.1875,0.0625,0.47916667,0.29166667,0.22916667,0.10383387,276,350,626,"23425"
"Braxton Ashcraft","PIT","AA",24,53.2,0.31690141,1.156862745,0.24137931,0.406896551,0.351724137,0.098039215,0.117647058,0.4829932,0.2244898,0.29251701,0.16311167,241,556,797,"23793"
"Omar Cruz","SDP","AA",25,47.2,0.31428571,1.411764705,0.24074074,0.444444444,0.314814814,0.264705882,0.088235294,0.47222222,0.2037037,0.32407407,0.18509317,259,546,805,"23875"
"Valente Bellozo","MIA","AA",24,31.1,0.34146341,1,0.2,0.4,0.4,0.382352941,0.088235294,0.45882353,0.23529412,0.30588235,0.14623656,152,313,465,"23899"
"Luinder Avila","KCR","AA",22,82.2,0.29777778,1.933333333,0.228070175,0.508771929,0.263157894,0.133333333,0.066666666,0.45414847,0.23580786,0.31004367,0.10549451,534,831,1365,"24452"
"Carlos Duran","LAD","AA",22,38.1,0.39215686,1.548387096,0.247619047,0.457142857,0.295238095,0.322580645,0.096774193,0.5047619,0.18095238,0.31428571,0.13818722,257,416,673,"24458"
"Luis Curvelo","SEA","AA",23,66.2,0.22666667,0.875,0.225806451,0.361290322,0.412903225,0.21875,0.078125,0.53548387,0.23870968,0.22580645,0.1641791,279,592,871,"24710"
"Lazaro Estrada","TOR","AA",25,52.1,0.30496454,0.541666666,0.207142857,0.278571428,0.514285714,0.263888888,0.055555555,0.34722222,0.28472222,0.36805556,0.11241218,290,564,854,"24914"
"Zach Penrod","BOS","AA",27,35.1,0.28169014,0.892857142,0.273972602,0.342465753,0.383561643,0.214285714,0.107142857,0.43243243,0.32432432,0.24324324,0.17176871,206,382,588,"25368"
"Jeff Lindgren","MIA","AA",27,48.1,0.28985507,0.948275862,0.204225352,0.387323943,0.408450704,0.24137931,0.137931034,0.45205479,0.26027397,0.28767123,0.09785203,326,512,838,"25830"
"Seth Johnson","BAL","AA",25,72.2,0.27513228,1.119402985,0.264248704,0.388601036,0.347150259,0.179104477,0.104477611,0.43147208,0.2893401,0.27918782,0.13419563,488,749,1237,"26020"
"Tyler Owens","DET","AA",23,51.2,0.30935252,1.019230769,0.222222222,0.392592592,0.385185185,0.153846153,0.057692307,0.37142857,0.26428571,0.36428571,0.12887828,288,550,838,"26030"
"Blas Castano","SEA","AA",25,51.2,0.29268293,1.836734693,0.141975308,0.555555555,0.302469135,0.163265306,0.040816326,0.41317365,0.24550898,0.34131737,0.07869249,299,527,826,"26117"
"Caleb Freeman","CHW","AA",26,43.2,0.28,0.931818181,0.182692307,0.394230769,0.423076923,0.159090909,0.113636363,0.42857143,0.25714286,0.31428571,0.13478819,313,466,779,"26255"
"Taylor Rashi","ARI","AA",28,47.2,0.30952381,0.732142857,0.236220472,0.322834645,0.440944881,0.267857142,0.125,0.38345865,0.28571429,0.33082707,0.10123735,334,555,889,"26344"
"Bradley Blalock","COL","AA",23,86.2,0.29317269,1.08910891,0.178988326,0.428015564,0.392996108,0.287128712,0.118811881,0.43295019,0.27586207,0.29118774,0.11830986,502,918,1420,"26419"
"Cody Laweryson","MIN","AA",26,33,0.37735849,0.6,0.314285714,0.257142857,0.428571428,0.2,0.022222222,0.28037383,0.31775701,0.40186916,0.09499136,197,382,579,"26429"
"Wikelman Gonzalez","BOS","AA",22,83.2,0.25728155,0.895348837,0.212560386,0.371980676,0.415458937,0.232558139,0.069767441,0.42180095,0.22748815,0.3507109,0.10879785,602,887,1489,"26641"
"Jairo Iriarte","CHW","AA",22,126,0.29305136,1.356521739,0.188622754,0.467065868,0.344311377,0.165217391,0.060869565,0.4704142,0.24852071,0.28106509,0.12306101,721,1213,1934,"26907"
"Rolddy Munoz","ATL","AA",24,40.2,0.33333333,1.533333333,0.208333333,0.479166666,0.3125,0.2,0.066666666,0.45360825,0.18556701,0.36082474,0.15292354,250,417,667,"27407"
"Cole Wilcox","TBR","AA",24,104.2,0.32278481,1.811764705,0.238853503,0.490445859,0.270700636,0.211764705,0.047058823,0.45625,0.178125,0.365625,0.10684932,499,961,1460,"27481"
"Carson Ragsdale","SFG","AA",26,67,0.27007299,1.051724137,0.179310344,0.420689655,0.4,0.224137931,0.155172413,0.46258503,0.23809524,0.29931973,0.14012739,394,705,1099,"27508"
"Jake Eder","CHW","AA",25,74.1,0.36764706,1.066666666,0.261904761,0.38095238,0.357142857,0.226666666,0.106666666,0.44811321,0.19339623,0.35849057,0.13707165,469,815,1284,"27590"
"Jack Kochanowicz","LAA","AA",23,102,0.30645161,3.163934426,0.180645161,0.622580645,0.196774193,0.196721311,0.13114754,0.50157729,0.18927445,0.30914826,0.10488599,512,1023,1535,"27688"
"J.T. Ginn","OAK","AA",25,30.1,0.31818182,1.96,0.177777777,0.544444444,0.277777777,0.12,0.12,0.40659341,0.25274725,0.34065934,0.1417004,189,305,494,"27889"
"Ian Seymour","TBR","AA",25,91.1,0.23148148,1.023255813,0.194444444,0.407407407,0.398148148,0.279069767,0.046511627,0.41552511,0.21461187,0.36986301,0.15350224,461,881,1342,"27932"
"Andry Lara","WSN","AA",21,104,0.26978417,1.067961165,0.265517241,0.379310344,0.355172413,0.281553398,0.13592233,0.5,0.22260274,0.27739726,0.1285347,561,995,1556,"27967"
"Yilber Diaz","ARI","AA",23,54,0.2920354,1.063829787,0.177966101,0.423728813,0.398305084,0.127659574,0.106382978,0.38983051,0.34745763,0.26271186,0.15077605,334,568,902,"29271"
"Patrick Monteverde","MIA","AA",26,37.1,0.26041667,1.081081081,0.222222222,0.404040404,0.373737373,0.216216216,0.189189189,0.48543689,0.27184466,0.24271845,0.12606474,195,392,587,"29564"
"Matt Svanson","STL","AA",25,63.2,0.34224599,2.041666666,0.215053763,0.52688172,0.258064516,0.104166666,0.083333333,0.31052632,0.23157895,0.45789474,0.1,344,686,1030,"29629"
"Sam Bachman","LAA","AA",24,39.1,0.28828829,1.411764705,0.280701754,0.421052631,0.298245614,0.205882352,0.176470588,0.49137931,0.20689655,0.30172414,0.12258065,242,378,620,"29754"
"Ky Bush","CHW","AA",24,80.2,0.225,0.963414634,0.206896551,0.389162561,0.403940886,0.207317073,0.073170731,0.44174757,0.25728155,0.30097087,0.14501257,445,748,1193,"29823"
"Ryan Bergert","SDP","AA",24,98,0.32167832,0.881355932,0.218309859,0.366197183,0.415492957,0.220338983,0.059322033,0.38013699,0.28082192,0.3390411,0.13024954,565,1078,1643,"29863"
"Bubba Chandler","PIT","AA",21,80.1,0.25263158,1.067567567,0.207253886,0.409326424,0.383419689,0.229729729,0.094594594,0.39795918,0.24489796,0.35714286,0.13033359,452,837,1289,"29868"
"Andrew Alvarez","WSN","AA",25,53,0.26618705,1.974358974,0.177304964,0.54609929,0.276595744,0.153846153,0.102564102,0.44755245,0.24475524,0.30769231,0.0994012,335,500,835,"29914"
"Julian Aguiar","CIN","AA",23,69.1,0.30392157,1.136986301,0.25,0.399038461,0.350961538,0.205479452,0.09589041,0.43127962,0.20853081,0.36018957,0.11411992,333,701,1034,"30031"
"Jack Neely","NYY","AA",24,31,0.32307692,0.846153846,0.261538461,0.338461538,0.4,0.192307692,0.076923076,0.54545455,0.13636364,0.31818182,0.23379175,168,341,509,"30106"
"Doug Nikhazy","CLE","AA",24,48.1,0.23275862,0.769230769,0.233333333,0.333333333,0.433333333,0.365384615,0.076923076,0.43801653,0.2231405,0.33884298,0.13176144,264,457,721,"30142"
"Chase Petty","CIN","AA",21,127,0.30346821,1.318965517,0.240112994,0.432203389,0.327683615,0.284482758,0.094827586,0.53501401,0.232493,0.232493,0.12585366,753,1297,2050,"30170"
"Pierson Ohl","MIN","AA",24,102,0.30182927,0.861538461,0.279761904,0.333333333,0.386904761,0.261538461,0.107692307,0.43023256,0.29651163,0.27325581,0.10172872,432,1072,1504,"30179"
"Travis Adams","MIN","AA",24,108,0.29152542,1.133928571,0.200668896,0.424749163,0.374581939,0.133928571,0.080357142,0.46864686,0.23762376,0.29372937,0.12306778,578,1104,1682,"30180"
"Noah Cameron","KCR","AA",24,74.1,0.34653465,1.157142857,0.248756218,0.402985074,0.348258706,0.242857142,0.085714285,0.53333333,0.17142857,0.2952381,0.13905079,421,780,1201,"30184"
"Jackson Jobe","DET","AA",21,73.2,0.22727273,0.835616438,0.234285714,0.348571428,0.417142857,0.342465753,0.02739726,0.51977401,0.20903955,0.27118644,0.12664474,423,793,1216,"30203"
"Hunter Dobbins","BOS","AA",24,105,0.30479452,1.252631578,0.26460481,0.408934707,0.326460481,0.336842105,0.010526315,0.48122867,0.24914676,0.26962457,0.12347932,571,1073,1644,"30240"
"Jaden Hill","COL","AA",24,38.1,0.37894737,1.88,0.234042553,0.5,0.265957446,0.2,0.12,0.48979592,0.26530612,0.24489796,0.17261905,240,432,672,"30250"
"Justin Wrobleski","LAD","AA",23,67.2,0.28877005,1.596153846,0.262295081,0.453551912,0.284153005,0.25,0.057692307,0.47089947,0.16402116,0.36507937,0.11694747,319,690,1009,"31204"
"Gunnar Hoglund","OAK","AA",24,104.2,0.24354244,0.965517241,0.185714285,0.4,0.414285714,0.189655172,0.103448275,0.43462898,0.24028269,0.32508834,0.12083071,578,1011,1589,"31318"
"Jack Perkins","OAK","AA",24,76,0.29069767,1.293103448,0.222222222,0.438596491,0.339181286,0.24137931,0.034482758,0.39655172,0.22413793,0.37931034,0.13831479,454,804,1258,"31468"
"Logan Henderson","MIL","AA",22,46.1,0.25,0.660377358,0.207207207,0.315315315,0.477477477,0.320754716,0.150943396,0.4375,0.19642857,0.36607143,0.15249267,215,467,682,"31475"
"Michael Darrell-Hicks","LAA","AA",26,41.2,0.30909091,1.724137931,0.268518518,0.462962962,0.268518518,0.206896551,0,0.42727273,0.21818182,0.35454545,0.15698587,206,431,637,"31501"
"Caden Dana","LAA","AA",20,135.2,0.23795181,0.781456953,0.189759036,0.355421686,0.454819277,0.258278145,0.066225165,0.43567251,0.24853801,0.31578947,0.12566201,730,1347,2077,"31508"
"Victor Mederos","LAA","AA",23,88.2,0.33695652,1.522727272,0.215547703,0.473498233,0.310954063,0.21590909,0.136363636,0.47586207,0.23103448,0.29310345,0.09474367,605,936,1541,"31533"
"Paul Gervase","NYM","AA",24,45.1,0.25581395,0.969696969,0.235294117,0.376470588,0.388235294,0.272727272,0.151515151,0.42222222,0.24444444,0.33333333,0.15957447,266,486,752,"31571"
"Jake Palisch","CHW","AA",25,50.1,0.29139073,1.928571428,0.206451612,0.522580645,0.270967741,0.095238095,0.166666666,0.41772152,0.26582278,0.3164557,0.11315789,238,522,760,"31598"
"Carson Palmquist","COL","AA",23,82.1,0.30409357,0.670588235,0.183908045,0.327586206,0.488505747,0.270588235,0.082352941,0.34078212,0.29608939,0.36312849,0.14892033,486,857,1343,"31612"
"David Morgan","SDP","AA",24,33.2,0.29032258,1.147058823,0.231578947,0.410526315,0.357894736,0.205882352,0.058823529,0.49473684,0.29473684,0.21052632,0.14100186,213,326,539,"31616"
"Jacob Misiorowski","MIL","AA",22,79.2,0.25714286,1.285714285,0.195530726,0.452513966,0.351955307,0.269841269,0.111111111,0.42307692,0.25824176,0.31868132,0.13947001,594,840,1434,"31623"
"Hayden Birdsong","SFG","AA",22,48.1,0.25454545,1.119047619,0.205357142,0.419642857,0.375,0.19047619,0.119047619,0.53043478,0.17391304,0.29565217,0.13797468,298,492,790,"31635"
"Shane Smith","MIL","AA",24,87.2,0.28571429,1.314285714,0.239436619,0.431924882,0.328638497,0.257142857,0.085714285,0.43255814,0.22325581,0.34418605,0.12508406,514,973,1487,"31687"
"Blade Tidwell","NYM","AA",23,37.1,0.30769231,0.785714285,0.184782608,0.358695652,0.456521739,0.238095238,0.023809523,0.4673913,0.25,0.2826087,0.14159292,187,378,565,"31701"
"Mason Barnett","OAK","AA",23,133,0.32335329,1.022388059,0.202941176,0.402941176,0.394117647,0.305970149,0.097014925,0.45533141,0.26801153,0.27665706,0.12768817,829,1403,2232,"31741"
"Troy Melton","DET","AA",23,100.2,0.34230769,1.115789473,0.269090909,0.385454545,0.345454545,0.178947368,0.2,0.42293907,0.27598566,0.30107527,0.14121907,564,1093,1657,"31807"
"Zebby Matthews","MIN","AA",24,55.1,0.24817518,1.288888888,0.231343283,0.43283582,0.335820895,0.2,0.044444444,0.51094891,0.24817518,0.24087591,0.14814815,229,581,810,"31827"
"Troy Taylor","SEA","AA",22,30.2,0.21052632,1.652173913,0.175675675,0.513513513,0.31081081,0.130434782,0,0.40789474,0.25,0.34210526,0.10430839,155,286,441,"31883"
"Adam Mazur","SDP","AA",23,32.1,0.26829268,1,0.219512195,0.390243902,0.390243902,0.1875,0.03125,0.47560976,0.23170732,0.29268293,0.13882353,132,293,425,"31900"
"Drew Thorpe","CHW","AA",23,60,0.21621622,1.137931034,0.173333333,0.44,0.386666666,0.310344827,0.051724137,0.50993377,0.20529801,0.28476821,0.14754098,336,579,915,"31967"
"Brad Lord","WSN","AA",24,70.2,0.26900585,0.958333333,0.184971098,0.39884393,0.416184971,0.263888888,0.055555555,0.40804598,0.22988506,0.36206897,0.11588785,398,672,1070,"31972"
"Parker Messick","CLE","AA",23,65.2,0.27702703,1.32,0.216216216,0.445945945,0.337837837,0.3,0.08,0.40522876,0.21568627,0.37908497,0.17095588,398,690,1088,"31986"
"Thomas Harrington","PIT","AA",22,68.1,0.30167598,0.805555555,0.277777777,0.322222222,0.4,0.277777777,0.055555555,0.52197802,0.23076923,0.24725275,0.12683438,297,657,954,"31989"
"Cam Schlittler","NYY","AA",23,32.1,0.39534884,1.161290322,0.229885057,0.413793103,0.356321839,0.387096774,0.096774193,0.29213483,0.2247191,0.48314607,0.17531306,200,359,559,"32095"
"Jake Bloss","HOU","AA",23,44.2,0.14782609,1.093023255,0.203539823,0.415929203,0.380530973,0.302325581,0.046511627,0.4957265,0.22222222,0.28205128,0.10015175,234,425,659,"33168"
"Seth Halvorsen","COL","AA",24,35.1,0.34782609,1.72,0.260869565,0.467391304,0.27173913,0.2,0.08,0.46808511,0.21276596,0.31914894,0.13253012,266,398,664,"33294"
"Chase Dollander","COL","AA",22,48,0.28448276,0.978260869,0.208695652,0.391304347,0.4,0.217391304,0.02173913,0.38461538,0.29059829,0.32478632,0.13801757,294,503,797,"33482"
"Hurston Waldrep","ATL","AA",22,49.1,0.34246575,1.404255319,0.220689655,0.455172413,0.324137931,0.212765957,0.042553191,0.4829932,0.21768707,0.29931973,0.15364583,285,483,768,"33527"
"Brandyn Garcia","SEA","AA",24,47.2,0.2734375,1.526315789,0.244094488,0.456692913,0.299212598,0.157894736,0.078947368,0.41984733,0.28244275,0.29770992,0.12151899,311,479,790,"33568"
"Connelly Early","BOS","AA",22,36,0.33707865,2.789473684,0.2,0.588888888,0.211111111,0.210526315,0.052631578,0.58888889,0.17777778,0.23333333,0.16442953,220,376,596,"33666"
"Logan Evans","SEA","AA",23,107,0.26369863,1.494623655,0.20274914,0.47766323,0.319587628,0.193548387,0.075268817,0.44107744,0.26599327,0.29292929,0.12363636,591,1059,1650,"33699"
"Nolan McLean","NYM","AA",22,81.2,0.3,1.458333333,0.209821428,0.46875,0.321428571,0.222222222,0.138888888,0.40948276,0.23275862,0.35775862,0.10156833,491,848,1339,"33703"
"Brandon Sproat","NYM","AA",23,62.1,0.24626866,1.444444444,0.20289855,0.471014492,0.326086956,0.222222222,0.133333333,0.44285714,0.25714286,0.3,0.16757941,301,612,913,"33850"
"Rhett Lowder","CIN","AA",22,77.1,0.33333333,2.035714285,0.241071428,0.508928571,0.25,0.142857142,0.125,0.43612335,0.22026432,0.34361233,0.1164966,376,800,1176,"33876"
"Jonathan Pintaro","NYM","AA",26,34,0.27906977,1.833333333,0.218390804,0.505747126,0.275862068,0.208333333,0.083333333,0.47727273,0.21590909,0.30681818,0.11809524,178,347,525,"33980"
"Tyler Baum","OAK","AA",26,49.1,0.32743363,1.195121951,0.23076923,0.418803418,0.35042735,0.268292682,0.121951219,0.39830508,0.27118644,0.33050847,0.12851897,337,480,817,"sa1054042"
"Ricky DeVito","TEX","AA",25,54,0.28828829,1.371428571,0.245454545,0.436363636,0.318181818,0.142857142,0.057142857,0.51785714,0.23214286,0.25,0.13064833,461,557,1018,"sa1116003"
"Adam Leverett","TBR","AA",25,89.2,0.28214286,1.103773584,0.212014134,0.413427561,0.374558303,0.160377358,0.056603773,0.43859649,0.21754386,0.34385965,0.12050078,429,849,1278,"sa1169991"
"Jack Cushing","OAK","AA",27,44,0.2734375,1.0625,0.2265625,0.3984375,0.375,0.208333333,0.0625,0.45038168,0.25954198,0.29007634,0.11166667,200,400,600,"sa1170342"
"Chris Kachmar","CHC","AA",27,104.2,0.2779661,0.778625954,0.218120805,0.342281879,0.439597315,0.236641221,0.06870229,0.4557377,0.24262295,0.30163934,0.11461318,652,1093,1745,"sa1170503"
"David Leal","OAK","AA",27,63,0.28648649,1.338709677,0.211956521,0.451086956,0.336956521,0.209677419,0.064516129,0.44444444,0.25396825,0.3015873,0.07821782,345,665,1010,"sa1171029"
"Ryan Anderson","NYY","AA",25,30,0.26027397,3,0.154929577,0.633802816,0.211267605,0.066666666,0.066666666,0.43421053,0.21052632,0.35526316,0.10743802,180,304,484,"sa1172845"
"Juan Mercedes","SEA","AA",24,144.1,0.27817746,0.661375661,0.254156769,0.296912114,0.448931116,0.296296296,0.084656084,0.48842593,0.25925926,0.25231481,0.12876332,664,1495,2159,"sa3002818"
"Leonardo Taveras","STL","AA",25,65.1,0.29213483,0.790123456,0.198895027,0.35359116,0.447513812,0.209876543,0.086419753,0.38918919,0.2972973,0.31351351,0.11698718,519,729,1248,"sa3002934"
"Helcris Olivarez","BOS","AA",23,38,0.21333333,2.315789473,0.136986301,0.602739726,0.260273972,0.263157894,0.052631578,0.42666667,0.2,0.37333333,0.12269939,385,430,815,"sa3002965"
"Luis Palacios","MIA","AA",23,124.2,0.32338308,1.16083916,0.237037037,0.409876543,0.353086419,0.251748251,0.104895104,0.48333333,0.23095238,0.28571429,0.10564103,677,1273,1950,"sa3003021"
"Samuel Reyes","WSN","AA",28,66,0.27717391,1.454545454,0.27027027,0.432432432,0.297297297,0.181818181,0.127272727,0.44210526,0.24736842,0.31052632,0.13575526,396,650,1046,"sa3003036"
"Dylan File","ARI","AA",28,98,0.32565789,1.176470588,0.29299363,0.382165605,0.324840764,0.186274509,0.117647058,0.46666667,0.24444444,0.28888889,0.08794137,503,998,1501,"sa3004197"
"Blake Weiman","CHC","AA",28,48.2,0.28461538,1.14893617,0.229007633,0.41221374,0.358778625,0.234042553,0.063829787,0.42857143,0.2556391,0.31578947,0.13825503,233,512,745,"sa3004211"
"Seth Corry","SFG","AA",25,36,0.28971963,1.758620689,0.23076923,0.490384615,0.278846153,0.172413793,0.068965517,0.38181818,0.18181818,0.43636364,0.07278481,270,362,632,"sa3004648"
"Tim Naughton","DET","AA",28,60,0.30344828,1.326086956,0.246478873,0.429577464,0.323943661,0.217391304,0.086956521,0.48648649,0.25,0.26351351,0.13231064,386,657,1043,"sa3004713"
"Jacob Heatherly","CIN","AA",26,41.1,0.34408602,5.181818181,0.260869565,0.619565217,0.119565217,0.181818181,0.09090909,0.45744681,0.15957447,0.38297872,0.08415301,420,495,915,"sa3004736"
"Steven Jennings","TEX","AA",25,41.1,0.22222222,1.046511627,0.2,0.409090909,0.39090909,0.232558139,0.069767441,0.45945946,0.27027027,0.27027027,0.15068493,226,431,657,"sa3004812"
"Sam Carlson","MIL","AA",25,48.2,0.35,1.32,0.153284671,0.481751824,0.364963503,0.24,0.04,0.33333333,0.26950355,0.39716312,0.1179302,303,528,831,"sa3005015"
"Brayan De Paula","HOU","AA",25,32.2,0.23076923,2.428571428,0.121951219,0.621951219,0.25609756,0.285714285,0.19047619,0.47560976,0.08536585,0.43902439,0.07943925,309,333,642,"sa3005070"
"Lincoln Henzman","OAK","AA",28,46,0.32413793,1.533333333,0.229729729,0.466216216,0.304054054,0.177777777,0.155555555,0.39072848,0.23178808,0.37748344,0.12676056,217,493,710,"sa3005187"
"Cam Robinson","NYM","AA",24,39.1,0.27777778,1.175,0.216216216,0.423423423,0.36036036,0.125,0.125,0.38938053,0.2920354,0.31858407,0.12328767,294,436,730,"sa3005216"
"Gerardo Gutierrez","ARI","AA",25,42.2,0.30894309,1.309523809,0.236220472,0.433070866,0.330708661,0.38095238,0.166666666,0.45801527,0.27480916,0.26717557,0.11681643,305,474,779,"sa3005379"
"Luis Angel Rodriguez","HOU","AA",24,79.2,0.31372549,0.706521739,0.252380952,0.309523809,0.438095238,0.29347826,0.119565217,0.53456221,0.17050691,0.29493088,0.11836735,560,910,1470,"sa3005435"
"Felix Cepeda","BOS","AA",23,42,0.3125,1.302325581,0.238461538,0.43076923,0.33076923,0.162790697,0.139534883,0.48888889,0.25185185,0.25925926,0.10482759,283,442,725,"sa3005445"
"Junior Santos","NYM","AA",22,52.1,0.28104575,0.968253968,0.2,0.393548387,0.406451612,0.142857142,0.095238095,0.35220126,0.23899371,0.40880503,0.12866817,325,561,886,"sa3005470"
"Efrain Contreras","PHI","AA",24,44.2,0.37301587,0.758620689,0.25,0.323529411,0.426470588,0.206896551,0.172413793,0.52205882,0.27205882,0.20588235,0.15316456,296,494,790,"sa3005692"
"Raul Alcantara","SEA","AA",23,70.2,0.25128205,1.745454545,0.221649484,0.49484536,0.283505154,0.236363636,0.072727272,0.415,0.195,0.39,0.09618718,456,698,1154,"sa3005696"
"Cruz Noriega","KCR","AA",26,76.1,0.3125,1.2375,0.231759656,0.424892703,0.343347639,0.15,0.1125,0.44444444,0.27350427,0.28205128,0.13720743,429,810,1239,"sa3005702"
"Jorge Juan","ATL","AA",25,37,0.33333333,0.84375,0.297619047,0.321428571,0.38095238,0.3125,0.09375,0.45348837,0.18604651,0.36046512,0.13642565,310,423,733,"sa3005826"
"Cristian Hernandez","PHI","AA",23,42.1,0.31304348,1.142857142,0.23076923,0.41025641,0.358974358,0.285714285,0.095238095,0.45762712,0.23728814,0.30508475,0.12804878,199,457,656,"sa3005836"
"Luis De Avila","ATL","AA",23,101,0.30194805,2.553846153,0.23,0.553333333,0.216666666,0.261538461,0.03076923,0.5210356,0.17475728,0.30420712,0.09949303,583,995,1578,"sa3005839"
"Benito Garcia","STL","AA",24,53.2,0.2611465,0.967213114,0.25,0.36875,0.38125,0.278688524,0.081967213,0.5308642,0.2345679,0.2345679,0.13618158,239,510,749,"sa3005891"
"Adrian Hernandez","TOR","AA",24,47.1,0.25806452,0.948275862,0.11023622,0.433070866,0.456692913,0.258620689,0.086206896,0.4296875,0.265625,0.3046875,0.13157895,294,466,760,"sa3006177"
"Ivan Armstrong","LAA","AA",23,58,0.28378378,1.309090909,0.175324675,0.467532467,0.357142857,0.236363636,0.109090909,0.5,0.12337662,0.37662338,0.10117146,337,602,939,"sa3006358"
"Wilkin Ramos","NYM","AA",23,32.2,0.28409091,2.363636363,0.149425287,0.597701149,0.252873563,0.09090909,0,0.34482759,0.2183908,0.43678161,0.11111111,176,337,513,"sa3006487"
"Eddy Yean","PIT","AA",23,73,0.3196347,1.313432835,0.279069767,0.409302325,0.311627906,0.19402985,0.089552238,0.4380531,0.20353982,0.35840708,0.10263397,365,736,1101,"sa3006543"
"Valentin Linarez","PIT","AA",24,30.2,0.31818182,1.533333333,0.164835164,0.505494505,0.329670329,0.1,0.166666666,0.44565217,0.20652174,0.34782609,0.08394161,217,331,548,"sa3006557"
"Miguel Rodriguez","MIN","AA",25,45.1,0.30075188,0.851851851,0.23076923,0.353846153,0.415384615,0.296296296,0.018518518,0.37313433,0.26119403,0.36567164,0.10190217,267,469,736,"sa3006570"
"Carlos Gomez","NYY","AA",26,39.2,0.24299065,1.678571428,0.285714285,0.447619047,0.266666666,0.214285714,0.107142857,0.47272727,0.22727273,0.3,0.08283133,257,407,664,"sa3006699"
"Matt Frisbee","SFG","AA",27,38.2,0.36936937,0.925,0.306306306,0.333333333,0.36036036,0.225,0.075,0.50877193,0.24561404,0.24561404,0.13808801,232,427,659,"sa3006801"
"Julio Robaina","HOU","AA",23,62,0.33513514,1.049180327,0.324324324,0.345945945,0.329729729,0.163934426,0.163934426,0.42268041,0.32474227,0.25257732,0.10625,304,656,960,"sa3006817"
"Angel Reyes","DET","AA",26,43,0.29545455,1.970588235,0.229007633,0.511450381,0.259541984,0.117647058,0.117647058,0.48148148,0.17037037,0.34814815,0.10835913,227,419,646,"sa3006985"
"Bobby Milacki","SDP","AA",27,46,0.3381295,1.25,0.277372262,0.401459854,0.321167883,0.204545454,0.045454545,0.46478873,0.24647887,0.28873239,0.15384615,213,463,676,"sa3007216"
"Reid Birlingmair","TEX","AA",27,34,0.34065934,0.923076923,0.184782608,0.391304347,0.423913043,0.179487179,0.076923076,0.32978723,0.30851064,0.36170213,0.14285714,222,373,595,"sa3007473"
"Jake Higginbotham","DET","AA",28,62.1,0.32716049,1.061538461,0.19760479,0.413173652,0.389221556,0.215384615,0.153846153,0.47953216,0.21052632,0.30994152,0.15512195,335,690,1025,"sa3007590"
"Trey Riley","ATL","AA",26,45,0.36363636,1.272727272,0.173553719,0.462809917,0.363636363,0.181818181,0.068181818,0.37096774,0.30645161,0.32258065,0.15017878,315,524,839,"sa3007611"
