Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Alex Young","ARI","AA",23,9,9,3.678832116788321,27,24,0,0,0,0,,137,594,125,67,56,12,58,0,10,3,0,103,"18333"
"Josh Staumont","KCR","AA",23,3,4,4.438355700521004,10,10,0,0,0,0,,48.2,215,42,25,24,2,34,0,4,6,0,45,"18335"
"Nick Anderson","MIN","AA",26,2,1,1.0693067691452829,29,0,0,0,9,0,,33.2,125,19,4,4,0,7,0,1,1,0,37,"18337"
"Brandon Waddell","PIT","AA",23,3,3,3.5454545454545454,15,15,0,0,0,0,,66,283,60,28,26,3,27,0,4,3,0,56,"18347"
"Jaime Barria","LAA","AA",20,1,6,3.210810545983347,12,12,1,1,0,0,,61.2,260,62,27,22,8,15,0,0,8,0,47,"18356"
"Michael Soroka","ATL","AA",19,11,8,2.7527116789720036,26,26,0,0,0,0,,153.2,627,133,58,47,10,34,0,10,7,0,125,"18383"
"Enyel De Los Santos","SDP","AA",21,10,6,3.78,26,24,0,0,0,0,,150,617,131,69,63,12,48,1,8,3,3,138,"18403"
"Tyler Cyr","SFG","AA",24,5,2,2.189189414894456,47,0,0,0,18,2,,49.1,219,50,20,12,3,20,0,2,5,1,57,"18421"
"Danny Young","TOR","AA",23,2,1,3.8571422565783666,21,0,0,0,0,1,,32.2,144,30,15,14,2,14,2,2,4,0,23,"18439"
"Shea Spitzbarth","LAD","AA",22,3,4,3,32,0,0,0,3,2,,54,231,50,26,18,3,18,0,1,4,0,50,"18475"
"Josh Rogers","NYY","AA",22,4,2,4.615384615384615,7,7,0,0,0,0,,39,160,35,20,20,5,8,0,4,0,0,29,"18510"
"Travis Lakins","BOS","AA",23,0,4,6.230769883750023,8,8,0,0,0,0,,30.1,138,34,25,21,2,21,0,1,1,0,19,"18600"
"Freddy Peralta","MIL","AA",21,2,5,2.261779924020823,13,11,0,0,1,0,,63.2,263,38,18,16,2,31,0,4,4,0,91,"18679"
"Sandy Alcantara","STL","AA",21,7,5,4.308510813145366,25,22,0,0,0,0,,125.1,555,125,64,60,13,54,0,15,20,1,106,"18684"
"Kolby Allard","ATL","AA",19,8,11,3.18,27,27,2,1,0,0,,150,621,146,62,53,11,45,5,1,10,0,129,"18694"
"Dillon Peters","MIA","AA",24,6,2,1.970802700203922,9,9,0,0,0,0,,45.2,179,33,11,10,1,11,0,3,6,0,40,"18790"
"Chris Rowley","TOR","AA",26,3,2,1.7307692307692308,17,5,0,0,1,1,,52,198,33,10,10,4,9,1,3,1,0,49,"18820"
"Beau Burrows","DET","AA",20,6,4,4.71615751948844,15,15,1,0,0,0,,76.1,331,79,40,40,5,33,0,0,4,0,75,"18873"
"Dakota Hudson","STL","AA",22,9,4,2.526315789473684,18,18,1,0,0,0,,114,482,111,38,32,5,34,1,8,10,0,77,"19206"
"Cole Irvin","PHI","AA",23,5,3,4.055336212962529,13,13,0,0,0,0,,84.1,349,72,41,38,12,24,0,5,1,0,66,"19244"
"Jesus Reyes","CIN","AA",24,2,4,3.3096770935376476,10,10,0,0,0,0,,51.2,218,55,19,19,3,20,3,0,4,0,44,"19277"
"Zac Gallen","STL","AA",21,4,5,3.7850469988562323,13,13,0,0,0,0,,71.1,304,76,33,30,8,19,1,2,2,2,42,"19291"
"Trevor Richards","MIA","AA",24,5,7,2.8672568307560495,14,14,0,0,0,0,,75.1,314,67,32,24,4,18,1,3,3,0,77,"19309"
"Cal Quantrill","SDP","AA",22,1,5,4.0393705640622315,8,8,0,0,0,0,,42.1,193,52,24,19,5,16,0,0,1,0,34,"19312"
"Eric Lauer","SDP","AA",22,4,3,3.9272727272727272,10,9,0,0,0,0,,55,227,52,25,24,6,17,0,0,0,0,48,"19316"
"Joey Lucchesi","SDP","AA",24,5,3,1.7900553995252915,10,9,0,0,1,0,,60.1,237,46,17,12,3,14,0,1,3,1,53,"19320"
"Richard Lovelady","KCR","AA",21,3,2,2.160000329589894,21,0,0,0,3,3,,33.1,137,28,12,8,1,13,3,0,1,1,36,"19337"
"A.J. Puk","OAK","AA",22,2,5,4.359375,13,13,0,0,0,0,,64,279,64,34,31,2,25,0,3,7,0,86,"19343"
"Corbin Burnes","MIL","AA",22,3,3,2.1011675646791645,16,16,1,1,0,0,,85.2,337,66,21,20,2,20,0,2,4,0,84,"19361"
"Walker Buehler","LAD","AA",22,2,2,3.489795918367347,11,11,0,0,0,0,,49,195,40,19,19,5,15,0,0,1,0,64,"19374"
"Shane Bieber","CLE","AA",22,2,1,2.3190186219964173,9,9,0,0,0,0,,54.1,219,56,15,14,2,5,0,0,1,0,49,"19427"
"Edward Paredes","LAD","AA",30,0,2,2.8125,24,0,0,0,1,0,,32,140,33,11,10,1,12,1,5,3,1,45,"4168"
"Justin De Fratus","SEA","AA",29,5,7,4.850847708535803,17,16,0,0,0,0,,98.1,431,118,61,53,15,14,0,11,5,0,53,"4955"
"Brandon Mann","OAK","AA",33,3,8,4.400881648917399,46,2,0,0,2,2,,75.2,331,66,46,37,6,36,2,6,4,2,81,"5172"
"Robert Stock","CIN","AA",27,8,2,2.9779415105866276,25,0,0,0,0,2,,45.1,185,39,16,15,0,21,0,1,3,0,36,"6576"
"Anthony Vasquez","DET","AA",30,3,1,2.8421049778481557,5,5,0,0,0,0,,31.2,132,34,12,10,3,5,0,0,0,0,18,"6577"
"Cory Burns","NYM","AA",29,2,2,4.0165294321270695,36,0,0,0,19,2,,40.1,168,40,19,18,1,14,0,1,1,0,49,"6620"
"Tyler Sturdevant","OAK","AA",31,2,4,3.7425736920084898,25,0,0,0,4,4,,33.2,140,32,18,14,5,7,2,0,2,0,31,"6780"
"Colt Hynes","LAD","AA",32,6,1,3.6964285714285716,23,4,0,0,1,0,,56,241,62,24,23,6,12,2,3,4,1,42,"7560"
"Paul Clemens","MIN","AA",29,3,0,2.8687502735853454,17,8,0,0,2,1,,53.1,229,47,21,17,5,23,0,5,5,0,42,"8037"
"Donovan Hand","NYM","AA",31,3,2,3.0805365972801466,8,8,1,1,0,0,,49.2,202,40,19,17,3,12,0,1,0,0,33,"8728"
"Elih Villanueva","BOS","AA",30,5,5,7.8488379056032676,14,12,0,0,0,0,,57.1,275,85,53,50,12,15,0,4,0,1,48,"8796"
"Bryan Evans","SEA","AA",30,4,2,3.4678903937230094,6,6,0,0,0,0,,36.1,150,39,15,14,5,6,0,1,4,0,39,"sa455162"
"Jarret Martin","SFG","AA",27,4,2,2.042016544884876,37,1,0,0,1,0,,39.2,167,22,9,9,0,30,0,3,5,0,40,"sa455420"
"Brooks Hall","ARI","AA",27,2,4,5.597560454804913,15,8,0,0,0,0,,54.2,239,67,35,34,2,16,0,4,3,1,40,"sa501327"
"Danny Reynolds","ATL","AA",26,1,3,3.2586206896551726,39,0,0,0,3,3,,58,251,50,25,21,0,31,2,6,3,0,52,"sa501564"
"Nate Reed","SFG","AA",29,3,2,6.403846153846154,11,8,0,0,0,0,,52,240,62,39,37,6,26,0,4,2,0,44,"sa502048"
"Jordan Harrison","TBR","AA",26,3,3,3.277456358323611,53,0,0,0,2,2,,57.2,254,43,22,21,2,43,4,5,8,0,49,"sa502697"
"Brad Schreiber","TBR","AA",26,2,0,6.31451690606356,31,1,0,0,0,2,,41.1,196,46,30,29,2,25,0,5,8,0,38,"sa503433"
"Jose A. Flores","SFG","AA",28,3,1,2.091549520524739,19,7,0,0,0,0,,47.1,187,33,12,11,0,15,0,1,1,0,45,"sa503583"
"Jake Johansen","CHW","AA",26,2,2,4.2631578947368425,27,0,0,0,2,0,,38,163,33,18,18,3,20,2,4,3,1,32,"sa503669"
"Tyler Higgins","MIA","AA",26,3,3,3.4309395157568088,34,1,0,0,0,3,,60.1,246,62,26,23,7,17,1,0,5,0,47,"sa503722"
"Tim Berry","BAL","AA",26,4,1,3.4511282154890037,33,0,0,0,4,1,,44.1,211,44,18,17,1,36,1,6,1,0,52,"sa503777"
"Omar Bencomo","MIA","AA",28,5,4,4.582569448848262,16,14,0,0,0,0,,72.2,312,80,39,37,10,18,0,3,3,1,74,"sa503950"
"Miller Diaz","ARI","AA",25,1,1,3.724137441156658,28,0,0,0,2,0,,38.2,168,36,21,16,2,21,0,2,9,2,38,"sa504858"
"Carlos Alvarado","SFG","AA",27,1,4,3.2215906297865233,43,0,0,0,2,3,,58.2,245,50,21,21,6,28,0,0,2,0,70,"sa505053"
"Todd Van Steensel","MIN","AA",26,5,3,1.3806816984799386,36,0,0,0,0,0,,58.2,238,42,9,9,0,25,0,5,5,0,59,"sa505234"
"Braulio Lara","WSN","AA",28,3,2,4.084033089769752,34,0,0,0,1,3,,39.2,192,45,24,18,6,32,1,1,6,0,47,"sa506176"
"Raul Fernandez","MIN","AA",27,3,2,4.226087517260678,21,0,0,0,1,4,,38.1,171,39,19,18,6,23,1,2,4,0,43,"sa506313"
"Jefri Hernandez","BAL","AA",26,1,3,3.466216573582889,30,0,0,0,2,1,,49.1,213,56,21,19,10,17,0,0,4,0,37,"sa506317"
"Aroni Nina","SDP","AA",27,2,2,3.3,23,0,0,0,2,1,,30,126,30,13,11,1,10,1,1,1,1,22,"sa506381"
"Kyle Winkler","TBR","AA",27,3,2,3.1153849810538636,41,0,0,0,14,1,,43.1,185,38,17,15,2,22,5,0,4,0,42,"sa526575"
"Matt Lujan","SFG","AA",28,4,5,4.990521687911459,15,11,0,0,0,0,,70.1,311,88,39,39,8,18,0,1,0,1,55,"sa526820"
"Luis Niebla","COL","AA",26,1,5,6.30656864065255,15,10,0,0,0,0,,45.2,209,55,35,32,5,27,2,0,3,1,30,"sa542987"
"Kender Villegas","TOR","AA",24,2,4,4.725,20,3,0,0,1,1,,40,185,41,23,21,3,24,2,4,5,1,26,"sa546467"
"Miguel Nunez","PHI","AA",24,1,4,3.5660382491832587,24,2,0,0,3,1,,35.1,153,31,14,14,4,20,1,2,3,0,25,"sa547827"
"Peter Tago","SEA","AA",24,0,3,2.5384615384615383,28,0,0,0,4,3,,39,165,23,13,11,1,24,1,2,11,0,48,"sa548162"
"Ralston Cash","LAD","AA",25,4,2,4.9591838665080115,36,0,0,0,1,1,,49,225,56,31,27,4,20,1,2,6,0,65,"sa548277"
"Matthew Grimes","BAL","AA",25,4,8,5.4,17,15,0,0,0,0,,85,377,100,55,51,17,32,1,3,5,1,53,"sa548289"
"Blake Perry","SEA","AA",25,1,4,5.661290322580645,40,0,0,0,3,1,,62,284,66,43,39,5,33,2,3,6,1,67,"sa548326"
"Robbie Aviles","CLE","AA",25,7,4,3.121387007927249,38,0,0,0,3,1,,57.2,233,51,22,20,3,13,1,2,4,1,35,"sa548357"
"Jacob Dahlstrand","BOS","AA",25,5,4,6.662337662337662,29,8,0,0,0,3,,77,360,93,60,57,9,46,1,2,9,0,38,"sa548492"
"Estevan Gonzalez","TOR","AA",25,1,4,7.4851473840169795,25,0,0,0,0,1,,33.2,164,40,33,28,5,23,0,0,1,0,25,"sa548554"
"Andrew Robinson","WSN","AA",29,1,2,3.6923076923076925,38,0,0,0,13,4,,39,163,29,19,16,5,13,0,1,5,0,47,"sa549091"
"Randy LeBlanc","MIN","AA",25,5,4,3.9873417721518987,19,11,0,0,0,1,,79,340,89,38,35,1,24,0,4,4,0,49,"sa549258"
"Derek Eitel","WSN","AA",29,3,2,3.6268652586449854,12,7,1,0,0,1,,44.2,193,36,19,18,3,28,0,1,3,0,41,"sa549271"
"Forrest Snow","MIL","AA",28,6,4,3.3749997073954057,26,2,0,0,0,3,,58.2,254,56,23,22,4,20,1,5,10,0,78,"sa549462"
"Jared Lakind","PIT","AA",25,1,1,6.813083140566369,22,0,0,0,2,3,,35.2,171,49,29,27,3,17,0,1,6,0,38,"sa549657"
"Tom Windle","PHI","AA",25,3,2,4.235294117647059,36,0,0,0,2,1,,51,213,37,26,24,4,21,1,3,6,1,44,"sa549785"
"David Garner","CHC","AA",24,2,2,2.6129032258064515,26,0,0,0,1,0,,31,132,23,10,9,3,17,0,2,3,3,37,"sa549882"
"Mark Blackmar","WSN","AA",25,3,3,6.893617720666613,8,6,0,0,0,0,,31.1,144,42,24,24,4,11,0,4,1,0,14,"sa549945"
"Ben Griset","NYM","AA",25,4,1,2.3877551020408165,35,0,0,0,0,0,,49,201,33,13,13,2,22,2,1,2,0,36,"sa550008"
"John Simms","WSN","AA",25,5,6,3.5357142857142856,19,19,0,0,0,0,,112,457,96,46,44,9,28,0,9,5,0,87,"sa550088"
"Corey Littrell","STL","AA",25,1,2,4.1538455443975675,28,0,0,0,0,4,,34.2,153,28,18,16,2,20,2,3,6,0,26,"sa550166"
"Kyle Hunter","SEA","AA",28,1,0,4.733766702802257,23,3,0,0,0,1,,51.1,234,66,28,27,8,14,0,3,1,0,40,"sa550211"
"James Buckelew","MIA","AA",25,0,4,3.272727272727273,14,1,0,0,0,0,,33,133,22,17,12,2,8,1,3,0,2,28,"sa550261"
"Dusty Isaacs","TOR","AA",25,4,3,3.7945942816166824,41,0,0,0,4,3,,61.2,266,47,26,26,7,28,2,9,3,0,76,"sa550364"
"Dylan Unsworth","SEA","AA",24,9,8,3.3091924818622287,20,20,1,0,0,0,,119.2,497,112,49,44,9,20,0,8,1,2,86,"sa550449"
"Wirkin Estevez","WSN","AA",25,4,1,3.629032258064516,11,11,0,0,0,0,,62,266,65,30,25,3,27,0,4,1,2,36,"sa550539"
"Esmerling De La Rosa","MIA","AA",26,2,2,4.330189302579671,31,0,0,0,3,2,,35.1,148,33,18,17,4,15,3,2,5,0,40,"sa550547"
"Jhondaniel Medina","LAA","AA",24,1,1,4.628571428571429,22,1,0,0,0,2,,35,155,25,18,18,4,21,0,5,4,0,37,"sa550551"
"Carlos Navas","OAK","AA",24,3,4,3.2468351294761244,33,2,0,0,4,2,,52.2,218,49,23,19,4,15,0,1,2,0,48,"sa550615"
"Fernando Baez","TBR","AA",25,1,4,4.418181205308227,22,4,0,0,0,0,,36.2,177,27,22,18,5,38,0,7,4,1,48,"sa550675"
"Johendi Jiminian","COL","AA",24,0,3,5.7272727272727275,18,2,0,0,0,0,,33,161,45,21,21,7,19,1,0,2,0,24,"sa550714"
"Andy Beltre","MIA","AA",23,4,0,3.4411764705882355,28,0,0,0,0,1,,34,151,32,16,13,2,15,1,0,2,0,45,"sa551335"
"Austin Ross","CIN","AA",28,9,0,1.8651316725646407,18,18,0,0,0,0,,101.1,414,86,23,21,3,31,2,8,1,2,68,"sa553380"
"Derek Self","WSN","AA",27,4,3,3.8571431934590534,36,2,0,0,1,3,,58.1,245,58,27,25,7,18,3,0,0,0,36,"sa577722"
"Will Lamb","CHW","AA",26,1,1,2.8421049778481557,19,0,0,0,0,1,,31.2,136,28,12,10,4,20,0,2,0,1,38,"sa577799"
"Matt Crouse","DET","AA",26,7,6,4.5957451071459285,23,18,0,0,0,0,,109.2,484,127,64,56,16,31,0,1,1,1,69,"sa577832"
"Lindsey Caughel","SEA","AA",26,10,10,3.7103596474232354,27,26,2,1,0,0,,157.2,643,148,66,65,18,38,0,1,10,0,116,"sa578783"
"Alex Blackford","LAA","AA",26,1,3,4.57627177820649,8,8,0,0,0,0,,39.1,163,34,22,20,3,12,0,3,1,0,31,"sa579787"
"Tim Shibuya","LAD","AA",27,3,1,1.491712832937743,18,6,1,1,1,0,,60.1,232,45,13,10,1,8,1,1,2,0,33,"sa580380"
"Daury Torrez","CHC","AA",24,6,4,1.3965518159900412,43,1,0,0,1,1,,77.1,297,58,17,12,6,13,2,3,1,0,56,"sa596959"
"Ivan Pineyro","ARI","AA",25,8,1,3.390698155701841,19,11,0,0,0,0,,71.2,302,77,33,27,6,12,0,2,2,0,65,"sa597101"
"Luis Lugo","CLE","AA",23,8,7,4.354838379902927,26,25,1,0,0,0,,134.1,587,140,74,65,19,55,0,5,9,2,93,"sa597249"
"Angel Ventura","MIL","AA",24,3,5,3.483870624776471,11,9,0,0,0,0,,51.2,223,41,32,20,7,25,1,4,6,1,36,"sa597505"
"Kyle Smith","HOU","AA",24,2,1,2.3333333333333335,12,8,0,0,2,0,,54,220,44,19,14,1,15,0,1,2,0,46,"sa597834"
"Richelson Pena","TEX","AA",23,2,3,3.2400004943848413,5,5,0,0,0,0,,33.1,136,34,14,12,3,6,0,0,0,0,23,"sa597847"
"Corey Baker","STL","AA",27,2,1,2.475,25,0,0,0,6,0,,40,163,40,12,11,2,11,3,2,3,0,32,"sa598476"
"James Pugliese","CHC","AA",24,7,2,1.8382979917029842,40,7,0,0,1,1,,78.1,312,56,17,16,5,33,0,2,1,0,48,"sa598816"
"Brady Dragmire","WSN","AA",24,5,1,3.130434782608696,18,5,0,0,2,2,,46,205,53,21,16,2,21,3,1,0,0,21,"sa598911"
"Matt Tomshaw","MIA","AA",28,13,6,3.478527607361963,27,27,1,0,0,0,,163,680,170,66,63,15,36,0,5,9,0,114,"sa598974"
"Luis Heredia","PIT","AA",22,3,3,3.0955417021287763,36,0,0,0,2,1,,52.1,232,41,18,18,3,31,2,2,2,0,43,"sa599061"
"Joel Seddon","OAK","AA",24,3,4,4.996441823769764,33,6,0,0,2,1,,93.2,407,107,56,52,8,31,2,6,2,0,70,"sa599194"
"Carlos Gonzalez","CIN","AA",27,2,5,4.037382601817107,26,0,0,0,5,3,,35.2,147,31,17,16,3,16,0,2,5,0,26,"sa599217"
"Sean Donatello","DET","AA",26,4,3,3.4534886784654377,42,0,0,0,6,0,,57.1,237,56,25,22,5,18,2,1,2,0,52,"sa599283"
"Christian Binford","KCR","AA",24,1,0,1.989473484493709,5,5,0,0,0,0,,31.2,127,29,7,7,3,7,0,0,1,0,23,"sa599309"
"Greg Ross","WSN","AA",27,5,4,6,10,10,1,0,0,0,,57,253,71,41,38,8,17,1,4,1,0,38,"sa599717"
"Jordan Kipper","LAA","AA",24,4,2,2.625,14,8,0,0,0,0,,72,289,68,24,21,7,19,0,2,1,0,40,"sa602555"
"Jordan Johnson","SFG","AA",23,4,6,4.483754759626961,21,15,0,0,0,0,,92.1,393,89,51,46,12,37,0,4,5,1,65,"sa602658"
"Phil Pfeifer","ATL","AA",24,1,3,3.4511282154890037,30,0,0,0,3,3,,44.1,197,37,18,17,2,33,1,1,5,0,68,"sa602699"
"Adam Ravenelle","DET","AA",24,0,5,5.159236170214627,42,0,0,0,1,6,,52.1,228,59,33,30,8,21,0,0,2,0,49,"sa602703"
"Ranfi Casimiro","PHI","AA",24,1,5,3.573529812703953,20,4,0,0,1,1,,45.1,184,43,22,18,5,12,0,0,5,0,31,"sa603017"
"Edison Frias","COL","AA",26,3,4,3.941605400407844,31,0,0,0,1,1,,45.2,203,44,22,20,1,18,4,3,5,0,34,"sa605481"
"Alex Powers","CIN","AA",25,1,4,4.3021974415037185,34,1,0,0,1,1,,60.2,274,66,32,29,5,27,2,2,2,0,85,"sa621533"
"Joey DeNato","PHI","AA",25,5,1,1.0909090909090908,22,0,0,0,0,0,,33,141,27,4,4,0,22,1,1,2,2,24,"sa621650"
"Stephen Perakslis","CHC","AA",26,5,2,3.0955417021287763,26,3,0,0,1,1,,52.1,211,46,18,18,2,13,0,0,2,0,54,"sa621679"
"Edwin Fierro","TBR","AA",23,6,4,3.107142857142857,30,9,0,0,1,0,,84,347,81,35,29,4,21,1,4,8,0,63,"sa652170"
"Yuhei Nakaushiro","ARI","AA",27,1,2,2.353846153846154,48,0,0,0,4,1,,65,278,49,21,17,2,27,0,5,6,0,63,"sa653446"
"Pedro Fernandez","KCR","AA",23,4,3,2.664473416732646,29,0,0,0,1,1,,50.2,206,41,17,15,1,13,0,0,6,0,51,"sa657697"
"Shane Watson","PHI","AA",23,4,5,4.104000250488297,33,11,0,0,1,1,,83.1,377,97,42,38,12,40,1,4,4,0,45,"sa657857"
"Marcos Molina","NYM","AA",22,3,7,3.923076923076923,13,12,2,0,0,0,,78,328,77,37,34,5,21,3,2,3,0,63,"sa657917"
"Teddy Stankiewicz","BOS","AA",23,5,6,5.026253349377278,25,23,1,0,0,0,,139.2,608,169,83,78,13,36,0,9,11,0,107,"sa657954"
"Mitch Brown","CLE","AA",23,1,2,6.33103514899262,33,0,0,0,4,1,,48.1,217,41,36,34,3,39,1,3,10,0,40,"sa657957"
"Tyler Pike","ATL","AA",23,0,9,4.580357766881366,15,15,1,0,0,0,,74.2,344,62,45,38,3,63,2,3,5,1,86,"sa657974"
"Zach Lovvorn","KCR","AA",23,4,9,4.83238657311468,31,18,0,0,0,0,,117.1,521,142,72,63,8,34,0,5,10,0,93,"sa658011"
"Jesus Liranzo","BAL","AA",22,3,4,4.846153846153846,31,12,0,0,2,2,,65,288,54,36,35,12,43,0,3,7,0,75,"sa658076"
"Jordan Guerrero","CHW","AA",23,7,12,4.182232055508899,25,25,2,1,0,0,,146.1,616,150,71,68,8,43,2,3,3,1,136,"sa658262"
"Andrew Sopko","LAD","AA",22,5,7,4.127388936171702,23,23,0,0,0,0,,104.2,463,104,53,48,11,45,0,3,9,0,74,"sa658286"
"Shane Broyles","COL","AA",25,3,1,1.8447203220608803,47,0,0,0,21,2,,53.2,211,36,15,11,7,16,2,0,6,0,78,"sa658297"
"Michael Peoples","CLE","AA",25,2,5,5.58,9,9,0,0,0,0,,50,222,61,33,31,7,14,0,1,0,0,30,"sa658314"
"Shane Dawson","TOR","AA",23,4,9,6.162162162162162,27,18,1,0,0,1,,111,515,145,82,76,20,48,0,2,3,0,62,"sa658332"
"Hunter Adkins","TBR","AA",26,2,3,4.0344827586206895,24,6,0,0,2,0,,58,254,58,30,26,5,28,2,5,3,1,37,"sa658401"
"Brock Dykxhoorn","HOU","AA",22,3,5,4.620805605731201,25,16,0,0,1,0,,99.1,441,109,54,51,9,40,0,5,11,0,84,"sa658513"
"Nick Pasquale","CLE","AA",26,3,8,5.90283437275346,19,16,0,0,0,0,,82.1,371,85,58,54,10,39,0,7,5,0,74,"sa658514"
"Geoff Broussard","CIN","AA",26,4,2,3.2,41,0,0,0,5,2,,45,194,44,18,16,5,14,1,3,1,0,34,"sa658572"
"Jose Mesa Jr.","NYY","AA",23,4,0,0.786407883491573,8,5,0,0,0,1,,34.1,132,15,3,3,0,17,0,0,1,0,39,"sa658593"
"Colton Turner","CHW","AA",26,4,2,2.4545454545454546,20,1,0,0,1,1,,33,135,27,10,9,1,10,3,2,4,1,37,"sa658600"
"Matt Tenuta","KCR","AA",23,4,2,5.737500547170691,17,8,0,0,0,0,,53.1,237,74,38,34,9,17,0,0,0,0,38,"sa658605"
"Jon Harris","TOR","AA",23,7,11,5.4125874125874125,26,26,0,0,0,0,,143,640,169,97,86,20,47,1,4,4,0,113,"sa658929"
"Brad Markey","CHC","AA",25,2,1,3.0815219946755112,34,2,0,0,1,3,,61.1,262,62,23,21,6,13,1,4,2,0,59,"sa659004"
"Matt Withrow","ATL","AA",23,1,3,4.468965987524203,10,10,0,0,0,0,,48.1,203,39,26,24,8,22,0,2,2,2,44,"sa659074"
"Grayson Long","LAA","AA",23,8,7,2.864721717306018,24,24,0,0,0,0,,125.2,511,108,44,40,9,39,0,5,8,1,114,"sa659274"
"D.J. Brown","CLE","AA",26,1,7,4.721973417271732,29,5,0,0,1,2,,74.1,314,76,45,39,9,20,0,0,6,0,63,"sa659293"
"Kurt Spomer","DET","AA",27,6,4,4.5,40,0,0,0,2,0,,46,208,42,26,23,1,23,3,3,1,0,33,"sa659458"
"Shao-Ching Chiang","CLE","AA",23,1,2,6.612243868420057,6,6,0,0,0,0,,32.2,153,43,24,24,4,11,0,3,3,0,20,"sa659598"
"Ryne Slack","TEX","AA",24,2,2,2.523364126135692,27,0,0,0,3,2,,35.2,154,30,13,10,2,17,1,1,2,0,30,"sa659790"
"Miguel Rosario","PIT","AA",24,3,1,1.8,27,0,0,0,3,3,,45,209,36,12,9,1,35,1,7,2,0,43,"sa659903"
"Mario Sanchez","PHI","AA",22,4,2,2.8757399046172107,19,7,0,0,0,0,,56.1,226,52,20,18,7,13,0,2,5,0,32,"sa691863"
"Jaron Long","WSN","AA",25,5,6,2.7341772151898733,13,13,1,0,0,0,,79,326,78,28,24,8,15,1,4,10,0,51,"sa706969"
"Jake Kalish","KCR","AA",25,0,7,3.767442395224268,18,9,0,0,0,2,,71.2,308,83,32,30,4,17,0,4,2,1,49,"sa709032"
"Chris Huffman","SDP","AA",24,4,4,3.130434782608696,11,11,0,0,0,0,,69,289,72,26,24,6,15,0,1,0,0,59,"sa709509"
"Joe Filomeno","TEX","AA",24,0,3,8.099998876398416,29,0,0,0,0,2,,36.2,187,50,39,33,8,22,1,6,4,0,35,"sa709552"
"Craig Schlitter","COL","AA",25,1,3,10.644229207518768,9,8,0,0,0,0,,34.2,178,56,44,41,7,19,0,1,2,0,37,"sa709582"
"Jose Lopez","CIN","AA",23,7,2,2.429065872195861,17,15,1,1,0,0,,96.1,381,64,30,26,9,35,0,4,2,0,95,"sa709715"
"Michael Johnson","LAD","AA",26,7,1,2.7880437094683197,40,0,0,0,1,2,,61.1,265,53,25,19,9,24,1,1,5,1,71,"sa709717"
"Alexis Rivero","PHI","AA",22,4,3,4.081395710913699,35,1,0,0,2,2,,57.1,243,55,29,26,7,23,1,1,5,1,46,"sa735860"
"Francisco Rios","TOR","AA",22,3,9,4.290697674418604,23,17,0,0,0,0,,86,383,90,57,41,10,39,1,1,5,0,63,"sa736833"
"Dedgar Jimenez","BOS","AA",21,5,0,2.913669384597601,8,8,0,0,0,0,,46.1,200,45,16,15,4,18,0,2,2,0,25,"sa736925"
"Trey Ball","BOS","AA",23,7,12,5.270053905960647,25,24,2,0,0,0,,124.2,569,161,93,73,17,57,0,6,4,0,103,"sa737438"
"Anyelo Gomez","NYY","AA",24,3,1,1.7181815798420883,17,1,0,0,0,0,,36.2,143,26,10,7,1,11,0,1,1,1,43,"sa737475"
"Casey Meisner","OAK","AA",22,4,4,4.11864406779661,12,12,0,0,0,0,,59,258,55,27,27,4,27,0,9,3,2,37,"sa737630"
"David Ledbetter","TEX","AA",25,1,4,5.720339722758112,16,4,0,0,1,1,,39.1,181,41,30,25,4,18,0,4,3,0,39,"sa737643"
"Cody Dickson","PIT","AA",25,2,4,5.845361744259194,12,6,0,0,0,0,,32.1,160,39,22,21,8,20,0,4,2,1,31,"sa737782"
"Josh Uhen","MIL","AA",25,4,2,3.68181786261317,44,0,0,0,1,3,,58.2,266,63,28,24,1,26,2,7,4,1,53,"sa737825"
"Thaddius Lowry","CHW","AA",22,3,4,6.2560975609756095,28,9,0,0,1,0,,82,380,100,64,57,11,32,2,10,7,0,61,"sa737826"
"Buddy Borden","PIT","AA",25,5,1,2.3684210526315788,23,0,0,0,1,0,,38,160,25,13,10,1,25,1,1,2,0,36,"sa737851"
"Taylor Grover","BOS","AA",26,3,5,5.16,29,7,0,0,0,2,,75,332,77,47,43,11,33,0,3,4,0,82,"sa737866"
"Trevor Clifton","CHC","AA",22,5,8,5.202658071050704,21,21,0,0,0,0,,100.1,451,112,61,58,8,45,0,9,10,0,86,"sa737901"
"Greg Harris","TBR","AA",22,3,8,4.900685187597676,29,16,0,0,0,1,,97.1,418,93,57,53,15,42,0,4,5,1,93,"sa738173"
"Joe Gunkel","MIA","AA",25,6,10,4.916185187904719,24,21,0,0,0,0,,115.1,491,130,71,63,17,21,1,6,6,0,69,"sa738176"
"Matt Whitehouse","CLE","AA",26,8,8,4.472891977415152,28,19,1,0,1,0,,110.2,483,118,69,55,15,27,0,5,6,0,87,"sa738202"
"Andrew Edwards","KCR","AA",25,3,0,6.056073902725662,24,0,0,0,4,0,,35.2,168,45,25,24,2,14,0,5,3,0,36,"sa738219"
"Sam Bragg","OAK","AA",24,4,1,3.029268518160826,45,0,0,0,6,1,,68.1,282,69,25,23,4,16,0,1,4,1,56,"sa738235"
