Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Taj Bradley","TBR","AA",21,74.1,10.654709249228524,2.1793723464331074,4.88888889,0.48430496587402383,0.30877193,0.06315789,0.24561404,0.18867925,0.9147982688731562,0.26589595,0.82298137,1.6950673805590835,2.7213190161025658,-1.0262516355434823,3.754574797800547,"22543"
"Angel Zerpa","KCR","AA",22,64,9.703125,2.953125,3.28571429,0.984375,0.24820144,0.07553957,0.17266187,0.27559055,1.421875,0.35393258,0.71258907,4.359375,4.148225498199463,0.21114950180053693,4.194239425752312,"22717"
"Francisco Morales","PHI","AA",22,30.1,16.021979701071487,5.0439565725595426,3.17647059,0,0.46551724,0.14655172,0.31896552,0.09183673,0.8571429469709027,0.20454545,0.81481481,1.4835166389881007,1.6347673111988985,-0.1512506722107978,2.75814024767016,"22913"
"Prelander Berroa","SEA","AA",22,35,13.628571428571428,6.428571428571429,2.12,0.7714285714285715,0.3557047,0.16778523,0.18791946,0.16393443,1.2857142857142858,0.25757576,0.70093458,4.371428571428571,4.157600498199463,0.21382807322910757,4.2859720770801815,"22932"
"Jose Lopez","TBR","AA",23,55.1,14.801206179810139,5.692771607619284,2.6,0.16265061736055098,0.38723404,0.14893617,0.23829787,0.16410256,1.2108434847952128,0.30097087,0.75070822,2.6024098777688156,2.6967633720267195,-0.09435349425790385,3.5251431054258906,"22982"
"Eduardo Salazar","CIN","AA",24,125.2,7.9496027655242,4.583554747689629,1.734375,0.787798472259155,0.19646018,0.11327434,0.08318584,0.26694045,1.5437667032149098,0.3260274,0.67497404,5.156499091150833,4.815727472607588,0.3407716185432452,5.2468958253048115,"23135"
"Steven Cruz","MIN","AA",23,56,11.571428571428571,5.625,2.05714286,0.6428571428571429,0.28015564,0.13618677,0.14396887,0.24657534,1.5892857142857142,0.34965035,0.65972222,5.142857142857143,4.150457641056606,0.9923995018005369,4.775207828943219,"23165"
"Michael Mercado","TBR","AA",23,102.2,10.081169830041844,3.155844468534838,3.19444444,1.490259887919229,0.25842697,0.08089888,0.17752809,0.25310174,1.3441559773389125,0.31365314,0.72379368,4.909091395498637,4.7219161246273,0.18717527087133679,4.520914780661636,"23223"
"Jose Butto","NYM","AA",24,92.1,10.527076392167647,3.4115525344987745,3.08571429,1.3646210137995098,0.2720403,0.08816121,0.18387909,0.24362606,1.3104693862677832,0.31168831,0.77898551,3.9963901118414213,4.47635917760646,-0.4799690657650384,4.165966269804386,"23313"
"Freddy Tarnok","ATL","AA",23,62.2,10.771275721507319,3.8776592597426345,2.77777778,1.1489360769607806,0.27777778,0.1,0.17777778,0.225,1.292553086580878,0.29299363,0.71428571,4.308510288602927,4.284433224687974,0.024077063914953456,4.680263105073788,"23324"
"Joey Cantillo","CLE","AA",22,60.2,12.906592324511156,4.153845805589797,3.10714286,0.2967032718278426,0.35510204,0.11428571,0.24081633,0.17757009,1.0879119967020896,0.288,0.78549849,1.9285712668809771,2.5083939473995445,-0.5798226805185673,3.279788874175127,"23335"
"PJ Poulin","COL","AA",25,40.2,12.172129625147882,2.6557373727595377,4.58333333,0.885245790919846,0.33536585,0.07317073,0.26219512,0.18918919,0.9836064343553844,0.26966292,0.80729167,2.213114477299615,3.169085669395774,-0.9559711920961589,2.804497874508768,"23394"
"Keaton Winn","SFG","AA",24,30.1,7.120879867142883,1.7802199667857208,4,1.1868133111904806,0.1875,0.046875,0.140625,0.29166667,1.3516484933002695,0.33695652,0.77540107,4.153846589166682,4.338064297799438,-0.18421770863275544,4.359900214767764,"23499"
"Ben Brown","CHC","AA",22,31,12.774193548387096,3.774193548387097,3.38461538,0.8709677419354839,0.32116788,0.09489051,0.22627737,0.26829268,1.4838709677419355,0.39473684,0.74766355,4.064516129032258,3.3564991704879272,0.7080169585443308,3.2782525943171597,"23590"
"Omar Cruz","PIT","AA",23,62.2,9.909573663786732,4.021276269362732,2.46428571,1.292553086580878,0.24295775,0.09859155,0.1443662,0.24796748,1.4202126506876316,0.30952381,0.72916667,5.026595336703415,4.899029710725627,0.12756562597778753,5.058751161363672,"23875"
"Brayan Bello","BOS","AA",23,37.1,11.571430147910819,2.8928575369777048,4,0.7232143842444262,0.33802817,0.08450704,0.25352113,0.13846154,0.8035715380493624,0.18987342,0.85271318,1.6875002299036612,2.8524872013500655,-1.1649869714464043,2.4301672970535955,"23920"
"Kai-Wei Teng","SFG","AA",23,136.1,11.156478385162101,5.61124652508153,1.98823529,0.9242053100134284,0.27214171,0.13687601,0.1352657,0.23552124,1.518337295022061,0.32238806,0.67185979,5.215158535075775,4.537236583000926,0.6779219520748496,4.4974354770169755,"24282"
"Edgar Navarro","CHW","AA",24,43.1,11.215385931793909,7.476923954529273,1.5,0.6230769962107727,0.26600985,0.1773399,0.08866995,0.18125,1.5000001760629713,0.25242718,0.69321534,3.5307696451943786,4.966921169235881,-1.436151524041502,5.277911592939784,"24363"
"Adam Kloffenstein","TOR","AA",21,86,9.209302325581396,4.709302325581396,1.95555556,1.255813953488372,0.22166247,0.11335013,0.10831234,0.28571429,1.6627906976744187,0.35390947,0.67307692,6.069767441860465,5.066150068682293,1.0036173731781721,4.8551205512396125,"24493"
"Simeon Woods Richardson","MIN","AA",21,70.2,9.80660518525396,3.3113212313844547,2.96153846,0.5094340355976084,0.26829268,0.09059233,0.17770035,0.21705426,1.1603775255278859,0.29378531,0.75566751,3.0566042135856506,3.5453363167004595,-0.48873210311480886,4.557413843626805,"24494"
"John Rooney","LAD","AA",25,98,9.091836734693878,4.408163265306122,2.0625,1.7448979591836735,0.225,0.10909091,0.11590909,0.27272727,1.5612244897959184,0.32209738,0.56221889,6.153061224489796,5.941273967587218,0.2117872569025776,5.302603991116796,"24590"
"Drew Rom","BAL","AA",22,82.1,11.040486512001841,3.170040681663895,3.48275862,0.9838057287922433,0.27595628,0.07923497,0.19672131,0.27710843,1.469635718319277,0.37387387,0.72310406,4.372469905743303,3.621465023533609,0.7510048822096942,3.7430344041494386,"24602"
"Jonathan Bowlan","KCR","AA",25,39,6.923076923076923,3.923076923076923,1.76470588,1.6153846153846154,0.16393443,0.09289617,0.07103825,0.31481481,1.7435897435897436,0.352,0.62700965,6.923076923076923,6.167856908455873,0.7552200146210506,6.064934101318702,"24607"
"Randy Vasquez","NYY","AA",23,115.1,9.364162262675656,3.199422106414182,2.92682927,0.8583815407452684,0.24193548,0.08266129,0.15927419,0.23820225,1.2745665301975198,0.30254777,0.71327684,3.9017342761148566,3.900536432345579,0.0011978437692774513,4.097630652295493,"24719"
"Mike Burrows","PIT","AA",22,52,11.942307692307692,3.2884615384615383,3.63157895,0.5192307692307693,0.32394366,0.08920188,0.23474178,0.19791667,1.0961538461538463,0.29166667,0.76642336,2.9423076923076925,2.722679585676927,0.2196281066307657,3.938582018476266,"24728"
"Gus Varland","LAD","AA",25,70.2,10.825473256449179,4.712264829277878,2.2972973,1.400943597893423,0.26234568,0.11419753,0.14814815,0.28417266,1.6415096702589604,0.37362637,0.64781022,6.113208427171301,5.328355441292089,0.7848529858792119,5.003459562257169,"24737"
"Kyle Leahy","STL","AA",25,141,9.191489361702128,4.531914893617022,2.02816901,1.4042553191489362,0.22535211,0.11111111,0.114241,0.27629234,1.6028368794326242,0.33670886,0.70722057,5.23404255319149,5.402990569121449,-0.168948015929959,4.7688656313833615,"24763"
"Chris Vallimont","BAL","AA",25,32,10.6875,7.59375,1.40740741,0.5625,0.23899371,0.16981132,0.06918239,0.25581395,1.875,0.34831461,0.63122924,6.1875,4.868413877487183,1.3190861225128172,6.194784005917609,"24935"
"Reese Olson","DET","AA",22,119.2,12.635098567110328,2.8579389616082884,4.42105263,1.1281338006348507,0.33070866,0.07480315,0.25590551,0.2344086,1.2284123606912818,0.33333333,0.66412214,4.136490602327786,3.314708717928188,0.8217818843995981,3.0830687973256463,"24968"
"Colin Selby","PIT","AA",24,32.2,11.29591660855093,3.8571422565783666,2.92857143,0.27551016118416904,0.29710145,0.10144928,0.19565217,0.21774194,1.255101845394548,0.31707317,0.70707071,2.2040812894733524,2.588456794432112,-0.3843755049587596,3.3284595716675285,"24986"
"Evan Lee","WSN","AA",25,30,11.1,4.5,2.46666667,0.6,0.29365079,0.11904762,0.17460317,0.22727273,1.3333333333333333,0.32394366,0.73298429,3.6,3.4149872779846193,0.18501272201538077,3.890694393714269,"24988"
"Kody Funderburk","MIN","AA",25,107,8.663551401869158,3.7009345794392523,2.34090909,0.6728971962616822,0.22440087,0.09586057,0.12854031,0.24019608,1.3271028037383177,0.3030303,0.79825835,2.94392523364486,4.234236012218155,-1.2903107785732946,4.514221584212001,"24993"
"Garrett Hill","DET","AA",26,32,14.625,2.8125,5.2,0.84375,0.40944882,0.07874016,0.33070866,0.16666667,0.90625,0.27118644,0.82733813,2.25,2.6024872779846193,-0.3524872779846193,2.4970039965584876,"25097"
"Devin Sweet","SEA","AA",25,58,10.551724137931034,3.5689655172413794,2.95652174,1.396551724137931,0.27419355,0.09274194,0.18145161,0.239819,1.3103448275862069,0.30555556,0.6379822,5.275862068965517,4.826566015440842,0.44929605352467483,4.729015902815194,"25348"
"Jhony Brito","NYY","AA",24,42,8.142857142857142,2.357142857142857,3.45454545,0.8571428571428571,0.22754491,0.06586826,0.16167665,0.23225806,1.119047619047619,0.28318584,0.80188679,2.357142857142857,3.700701563698905,-1.3435587065560477,3.974620750830287,"25386"
"Nash Walters","MIL","AA",25,47,12.638297872340425,2.872340425531915,4.4,0.574468085106383,0.33,0.075,0.255,0.24175824,1.2553191489361701,0.36283186,0.62283737,4.595744680851064,2.7525183880582773,1.843226292792787,3.546754368315352,"25413"
"Blair Calvo","COL","AA",26,35,12.085714285714285,2.8285714285714287,4.27272727,0.5142857142857142,0.32191781,0.07534247,0.24657534,0.2481203,1.2571428571428571,0.36904762,0.78703704,3.085714285714286,2.5864158494131906,0.49929843630109527,3.0384188864912307,"25416"
"Gavin Hollowell","COL","AA",24,48.2,11.835615201389343,2.5890408253039188,4.57142857,0.5547944625651255,0.34042553,0.07446809,0.26595745,0.17751479,0.9041094945505749,0.26470588,0.69196429,3.1438352878690443,2.7574531001296556,0.3863821877393887,3.515584838695324,"25427"
"Brandon Williamson","CIN","AA",24,67.1,9.891089856069573,5.346535057334904,1.85,0.668316882166863,0.24832215,0.13422819,0.11409396,0.24110672,1.5000001133078482,0.32183908,0.75757576,4.143564669434551,4.3545829081603165,-0.21101823872576553,5.254953704729502,"25463"
"Joe La Sorsa","TBR","AA",24,34.1,8.91262267957116,0.786407883491573,11.33333333,0.786407883491573,0.25954198,0.02290076,0.23664122,0.20967742,0.8446603193057635,0.26436782,0.72916667,3.145631533966292,3.349295878844068,-0.20366434487777596,3.973389090680016,"25481"
"Paxton Schultz","TOR","AA",24,104.2,8.512739680854134,4.385350744682433,1.94117647,1.2898090425536568,0.21568627,0.11111111,0.10457516,0.24938272,1.452229440504858,0.29553265,0.76119403,4.041401666668125,4.934095705881148,-0.8926940392130236,4.920830767301212,"25501"
"Matt Waldron","SDP","AA",25,44.1,7.714286599328361,2.0300754208758844,3.8,0.4060150841751769,0.21468927,0.05649718,0.15819209,0.25454545,1.1729324653949555,0.32,0.7421875,2.842105589226238,3.4418109882854364,-0.5997053990591983,4.228808237188374,"25550"
"Sammy Peralta","CHW","AA",24,56,10.928571428571429,3.0535714285714284,3.57894737,0.8035714285714286,0.29310345,0.08189655,0.2112069,0.22596154,1.1785714285714286,0.31111111,0.671875,3.6964285714285716,3.600162764957973,0.09626580647059857,3.546901809530599,"25589"
"Xzavion Curry","CLE","AA",23,69,10.434782608695652,2.4782608695652173,4.21052632,1.173913043478261,0.28368794,0.06737589,0.21631206,0.21538462,1.0869565217391304,0.2748538,0.70336391,3.652173913043478,3.748320611317953,-0.09614669827447475,3.960724817065225,"25595"
"Hunter Gaddis","CLE","AA",24,76.1,12.026201674695523,3.065502387667486,3.92307692,1.414847255846532,0.32692308,0.08333333,0.24358974,0.22183099,1.1659389423179756,0.3,0.7277628,4.244541767539596,3.886603029933463,0.3579387376061334,3.567684539642526,"25636"
"Justin Slaten","TEX","AA",24,50.2,11.368419911392623,8.526314933544466,1.33333333,1.0657893666930582,0.26337449,0.19753086,0.06584362,0.25128205,1.914473492022716,0.344,0.63205418,6.92763088350488,5.612863469850343,1.314767413654537,5.6872091839071075,"25648"
"Levi Stoudt","CIN","AA",24,92,8.608695652173912,2.152173913043478,4,1.2717391304347827,0.22622108,0.05655527,0.16966581,0.25966851,1.2608695652173914,0.31034483,0.67120623,4.989130434782608,4.5524214288462765,0.4367090059363319,4.599963796138764,"25650"
"McKinley Moore","PHI","AA",23,49.2,12.865770494522966,4.711408913487284,2.73076923,0.5436241054023788,0.31277533,0.11453744,0.19823789,0.25380711,1.5302011855770663,0.38211382,0.62005277,4.348992843219031,3.1532423383464367,1.1957505048725938,3.4595090634480514,"25663"
"Zak Kent","TEX","AA",24,82.2,9.471775359095341,3.266129434170807,2.9,1.197580792529296,0.24576271,0.08474576,0.16101695,0.25856698,1.3669356520788933,0.32286996,0.70576541,4.681452188978157,4.580181244583223,0.10127094439493423,4.365582691778792,"25703"
"Jeff Lindgren","MIA","AA",25,68.2,8.78155469898923,3.2766995145482207,2.68,0.9174758640735018,0.23843416,0.08896797,0.14946619,0.224,1.1796118252373593,0.27840909,0.79015544,3.145631533966292,4.310461069778213,-1.1648295358119207,4.421020444915708,"25830"
"Luis Contreras","MIL","AA",26,42,12.642857142857142,4.5,2.80952381,0.42857142857142855,0.33146067,0.11797753,0.21348315,0.19607843,1.2142857142857142,0.30434783,0.78544061,3,3.1775437173389256,-0.1775437173389256,4.035100538673856,"25839"
"Noah Davis","COL","AA",25,133.1,10.25999921722418,4.049999691009545,2.53333333,1.7549998661041362,0.2585034,0.10204082,0.15646259,0.25825243,1.4474998895645226,0.31750742,0.70754717,5.5349995777130445,5.3124871332168695,0.22251244449617502,4.68262535705705,"25862"
"Casey Legumina","MIN","AA",25,73,9.36986301369863,3.9452054794520546,2.375,1.356164383561644,0.22891566,0.09638554,0.13253012,0.26351351,1.5068493150684932,0.32057416,0.72008114,4.931506849315069,5.1137648817611066,-0.1822580324460379,5.085235252241566,"25921"
"Darius Vines","ATL","AA",24,107,10.682242990654206,2.5233644859813085,4.23333333,1.3457943925233644,0.28539326,0.06741573,0.21797753,0.24271845,1.2149532710280373,0.31226766,0.72332731,3.953271028037383,4.077632724904569,-0.12436169686718568,3.8873743032740657,"25928"
"Josh Simpson","MIA","AA",24,55.2,14.389220242143255,4.688622326091623,3.06896552,0.8083831596709694,0.39910314,0.13004484,0.2690583,0.16315789,1.0778442128946257,0.27083333,0.70175439,3.880239166420653,3.3308086390920844,0.5494305273285685,2.9915660207961627,"25957"
"Quinn Priester","PIT","AA",21,75.1,8.960177596112654,2.6283187615263786,3.40909091,0.47787613845934157,0.24038462,0.07051282,0.1698718,0.23943662,1.194690346148354,0.31219512,0.7300885,2.8672568307560495,3.229146557472653,-0.36188972671660347,3.8547546641437487,"25977"
"Brendan White","DET","AA",23,67.1,9.7574264796362,2.272277399367334,4.29411765,0.4009901293001178,0.27137546,0.06319703,0.20817844,0.18032787,0.9059406624928588,0.24404762,0.67901235,2.673267528667452,2.939739717332628,-0.26647218866517575,3.3496762558907505,"26024"
