Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Gerardo Reyes","SDP","AA",25,39,0.31958763,0.894736842,0.225806451,0.365591397,0.40860215,0.342105263,0.026315789,0.42857143,0.21428571,0.35714286,0.13751868,251,418,669,"16306"
"Austen Williams","WSN","AA",25,51.2,0.28099174,1.475,0.131578947,0.517543859,0.350877192,0.175,0,0.40833333,0.225,0.36666667,0.14634146,308,553,861,"16309"
"Ryan Castellani","COL","AA",22,134.1,0.28985507,0.958083832,0.221428571,0.38095238,0.397619047,0.131736526,0.089820359,0.4135514,0.25700935,0.32943925,0.08926961,917,1301,2218,"16377"
"Scott Blewett","KCR","AA",22,148.1,0.31865828,1.14450867,0.228690228,0.411642411,0.359667359,0.225433526,0.069364161,0.41803279,0.25819672,0.32377049,0.07145951,832,1477,2309,"16427"
"Foster Griffin","KCR","AA",22,152.2,0.35685484,1.032608695,0.25940594,0.376237623,0.364356435,0.179347826,0.108695652,0.43604651,0.26937984,0.29457364,0.10117057,832,1560,2392,"16432"
"James Norwood","CHC","AA",24,32.2,0.27710843,1,0.25,0.375,0.375,0.1,0.066666666,0.37647059,0.30588235,0.31764706,0.1380597,208,328,536,"16440"
"Conner Greene","STL","AA",23,48.2,0.30215827,1.413043478,0.189781021,0.474452554,0.335766423,0.195652173,0.02173913,0.5,0.24637681,0.25362319,0.10763889,368,496,864,"16455"
"Roel Ramirez","TBR","AA",23,51.1,0.30769231,0.903846153,0.25,0.356060606,0.393939393,0.288461538,0.096153846,0.44444444,0.25925926,0.2962963,0.13018433,314,554,868,"16470"
"Dusten Knight","SFG","AA",27,35.2,0.25263158,0.9,0.164835164,0.395604395,0.439560439,0.2,0.05,0.40206186,0.2371134,0.36082474,0.11531532,183,372,555,"16537"
"Erik Swanson","NYY","AA",24,42.2,0.25287356,0.725,0.188235294,0.34117647,0.470588235,0.3,0,0.34090909,0.25,0.40909091,0.13771518,210,429,639,"16587"
"Jeff Brigham","MIA","AA",26,38,0.29885057,0.947368421,0.159090909,0.409090909,0.431818181,0.184210526,0.026315789,0.42045455,0.23863636,0.34090909,0.13448276,215,365,580,"16631"
"Reed Garrett","TEX","AA",25,42.2,0.27272727,1.612903225,0.15625,0.520833333,0.322916666,0.193548387,0.064516129,0.43434343,0.19191919,0.37373737,0.11970803,250,435,685,"16866"
"Greg Mahle","LAA","AA",25,36.1,0.22988506,0.761904761,0.139534883,0.372093023,0.488372093,0.238095238,0.047619047,0.50561798,0.19101124,0.30337079,0.11400651,224,390,614,"16877"
"Touki Toussaint","ATL","AA",22,86,0.28365385,1.205128205,0.160975609,0.458536585,0.380487804,0.243589743,0.089743589,0.44859813,0.20093458,0.35046729,0.12563544,500,877,1377,"16929"
"Luis Ortiz","MIL","AA",22,68,0.28865979,1.43076923,0.193877551,0.474489795,0.331632653,0.153846153,0.107692307,0.44278607,0.23383085,0.32338308,0.11945701,379,726,1105,"16942"
"Tanner Banks","CHW","AA",26,61,0.2967033,1.307692307,0.180327868,0.464480874,0.355191256,0.292307692,0.076923076,0.45989305,0.24064171,0.29946524,0.09758772,310,602,912,"16990"
"Jefry Rodriguez","WSN","AA",24,68,0.28,1.578947368,0.16,0.514285714,0.325714285,0.175438596,0.105263157,0.39444444,0.25555556,0.35,0.13846154,382,658,1040,"17018"
"Ariel Jurado","TEX","AA",22,101.2,0.29051988,1.773195876,0.199404761,0.511904761,0.288690476,0.288659793,0.12371134,0.4719764,0.20648968,0.32153392,0.07740152,472,975,1447,"17030"
"Sean Reid-Foley","TOR","AA",22,44.1,0.24,1.666666666,0.128712871,0.544554455,0.326732673,0.151515151,0.09090909,0.41747573,0.25242718,0.33009709,0.13361463,277,434,711,"17034"
"Pablo Lopez","MIA","AA",22,43.2,0.24545455,1.189189189,0.25,0.407407407,0.342592592,0.243243243,0.081081081,0.49557522,0.20353982,0.30088496,0.12939522,227,484,711,"17085"
"Domingo Acevedo","NYY","AA",24,64.2,0.26373626,0.8375,0.187845303,0.370165745,0.44198895,0.2625,0.0375,0.51891892,0.21621622,0.26486486,0.1242236,340,626,966,"17092"
"Gabe Speier","ARI","AA",23,61,0.34975369,1.872727272,0.21,0.515,0.275,0.2,0.054545454,0.36231884,0.25603865,0.38164251,0.09271523,411,646,1057,"17170"
"Yoan Lopez","ARI","AA",25,61.2,0.25757576,0.754385964,0.224806201,0.333333333,0.441860465,0.333333333,0.070175438,0.46666667,0.28148148,0.25185185,0.16170635,359,649,1008,"17181"
"Ranger Suarez","PHI","AA",22,75,0.28310502,1.707692307,0.196347031,0.506849315,0.296803652,0.2,0.03076923,0.39819005,0.28054299,0.32126697,0.09577465,378,687,1065,"17277"
"Framber Valdez","HOU","AA",24,94.1,0.36324786,3.238095238,0.248945147,0.573839662,0.177215189,0.142857142,0.166666666,0.39669421,0.28512397,0.31818182,0.13233288,543,923,1466,"17295"
"Merandy Gonzalez","MIA","AA",22,73,0.28240741,0.988888888,0.190045248,0.402714932,0.407239819,0.211111111,0.077777777,0.41704036,0.24215247,0.34080717,0.0855432,464,705,1169,"17313"
"Luis Escobar","PIT","AA",22,35.2,0.24528302,0.901960784,0.101851851,0.425925925,0.472222222,0.156862745,0.078431372,0.47706422,0.29357798,0.2293578,0.11423841,245,359,604,"17345"
"Josh Taylor","BOS","AA",25,35.2,0.37614679,1.588235294,0.153846153,0.519230769,0.326923076,0.176470588,0.029411764,0.34545455,0.25454545,0.4,0.09711684,252,407,659,"17359"
"Brett Martin","TEX","AA",23,89,0.44256757,1.921052631,0.252525252,0.491582491,0.255892255,0.184210526,0.092105263,0.45214521,0.20792079,0.33993399,0.11989796,529,1039,1568,"17369"
"Matt Gage","NYM","AA",25,40,0.34615385,1.560975609,0.166666666,0.507936507,0.325396825,0.219512195,0.073170731,0.39393939,0.24242424,0.36363636,0.1024,215,410,625,"17381"
"Jonathan Hernandez","TEX","AA",21,64,0.29885057,1.81632653,0.224719101,0.5,0.275280898,0.142857142,0.122448979,0.46111111,0.26666667,0.27222222,0.12141491,422,624,1046,"17464"
"Genesis Cabrera","TBR","AA",21,138.1,0.28571429,0.765432098,0.203342618,0.345403899,0.451253481,0.234567901,0.086419753,0.43989071,0.26229508,0.29781421,0.12151477,903,1500,2403,"17490"
"Wei-Chieh Huang","ARI","AA",24,47,0.30701754,0.803571428,0.144067796,0.381355932,0.474576271,0.285714285,0.107142857,0.40833333,0.29166667,0.3,0.16959799,285,511,796,"17508"
"Ryan Burr","CHW","AA",24,43,0.24770642,1.432432432,0.166666666,0.49074074,0.342592592,0.135135135,0.081081081,0.3539823,0.23893805,0.40707965,0.13091922,291,427,718,"17536"
"Andrew Moore","SEA","AA",24,50.1,0.24615385,0.692307692,0.179104477,0.335820895,0.485074626,0.292307692,0.092307692,0.38518519,0.26666667,0.34814815,0.1294964,284,550,834,"17553"
"JT Brubaker","PIT","AA",24,35,0.28865979,2.346153846,0.084210526,0.642105263,0.27368421,0.115384615,0.038461538,0.55102041,0.15306122,0.29591837,0.11821705,172,344,516,"17578"
"Ricardo Sanchez","ATL","AA",21,57.2,0.33333333,1.136363636,0.241935483,0.403225806,0.354838709,0.212121212,0.045454545,0.4,0.32631579,0.27368421,0.09155646,388,595,983,"17581"
"Marcos Diplan","MIL","AA",21,57,0.325,0.952380952,0.221518987,0.379746835,0.398734177,0.238095238,0.095238095,0.44311377,0.25748503,0.2994012,0.12211538,418,622,1040,"17583"
"Mitch Keller","PIT","AA",22,86,0.25110132,1.644736842,0.122270742,0.545851528,0.331877729,0.197368421,0.092105263,0.42918455,0.21888412,0.35193133,0.10601266,460,804,1264,"17594"
"Jeffrey Springs","TEX","AA",25,37.1,0.48684211,1.333333333,0.282051282,0.41025641,0.307692307,0.208333333,0.083333333,0.29487179,0.26923077,0.43589744,0.16372392,205,418,623,"17677"
"Ralph Garza Jr.","HOU","AA",24,32.2,0.30681818,1.266666666,0.209302325,0.441860465,0.348837209,0.133333333,0,0.50574713,0.22988506,0.26436782,0.13518887,191,312,503,"17682"
"Nabil Crismatt","NYM","AA",23,105.1,0.3041958,1.163636363,0.153024911,0.455516014,0.391459074,0.227272727,0.072727272,0.47945205,0.22945205,0.29109589,0.13221601,587,1024,1611,"17732"
"Tyler Alexander","DET","AA",23,48,0.35849057,1.296296296,0.234567901,0.432098765,0.333333333,0.24074074,0.129629629,0.39285714,0.30357143,0.30357143,0.08607595,257,533,790,"17735"
"Sandy Baez","DET","AA",24,103.2,0.31561462,0.884057971,0.182389937,0.383647798,0.433962264,0.159420289,0.137681159,0.47204969,0.22981366,0.29813665,0.09573879,694,1113,1807,"17754"
"Jacob Nix","SDP","AA",22,52.2,0.25,1.269230769,0.191780821,0.452054794,0.356164383,0.173076923,0.057692307,0.51020408,0.27210884,0.21768707,0.08855586,243,491,734,"17775"
"Dillon Tate","BAL","AA",24,123.1,0.28532609,1.94117647,0.191374663,0.533692722,0.274932614,0.176470588,0.098039215,0.49071618,0.22811671,0.28116711,0.1011874,689,1248,1937,"17796"
"Daniel Zamora","NYM","AA",25,51.2,0.29059829,1.285714285,0.19327731,0.453781512,0.352941176,0.19047619,0.071428571,0.48333333,0.15,0.36666667,0.12468828,283,519,802,"17811"
"Jose Rodriguez","LAA","AA",22,114.2,0.36813187,1.059701492,0.245901639,0.387978142,0.366120218,0.179104477,0.074626865,0.51733333,0.21866667,0.264,0.11269841,640,1250,1890,"17860"
"Franklyn Kilome","NYM","AA",23,140,0.30077121,1.075949367,0.158974358,0.435897435,0.405128205,0.196202531,0.063291139,0.39598997,0.25313283,0.35087719,0.10384445,878,1385,2263,"17861"
"Dennis Santana","LAD","AA",22,38.2,0.25842697,2.136363636,0.206896551,0.540229885,0.252873563,0.454545454,0.136363636,0.47826087,0.20652174,0.31521739,0.16449511,219,395,614,"17878"
"Tayler Saucedo","TOR","AA",25,62.2,0.31455399,1.661538461,0.187793427,0.507042253,0.305164319,0.169230769,0.138461538,0.49775785,0.19282511,0.30941704,0.08994709,334,611,945,"17888"
"Cody Ponce","MIL","AA",24,95,0.29433962,1.18556701,0.203007518,0.432330827,0.364661654,0.18556701,0.103092783,0.45090909,0.27272727,0.27636364,0.10826772,556,968,1524,"17920"
"Tyler Jay","MIN","AA",24,59.2,0.34895833,1.119402985,0.252631578,0.394736842,0.352631578,0.208955223,0.104477611,0.36868687,0.27777778,0.35353535,0.09381443,346,624,970,"17952"
"Tyler Gilbert","PHI","AA",24,34.2,0.26373626,1.576923076,0.229885057,0.471264367,0.298850574,0.153846153,0.115384615,0.44565217,0.17391304,0.38043478,0.14310051,185,402,587,"17964"
"Brock Burke","TBR","AA",21,55.1,0.28244275,0.854545454,0.221374045,0.358778625,0.419847328,0.218181818,0.036363636,0.44776119,0.26119403,0.29104478,0.14788732,288,564,852,"17968"
"Peter Lambert","COL","AA",21,92.2,0.28244275,1.216981132,0.103053435,0.492366412,0.404580152,0.207547169,0.056603773,0.41635688,0.26394052,0.3197026,0.09923664,416,894,1310,"17969"
"Logan Webb","SFG","AA",21,30.2,0.28888889,1.642857142,0.186813186,0.505494505,0.307692307,0.214285714,0.142857142,0.44680851,0.20212766,0.35106383,0.12180747,188,321,509,"17995"
"Triston McKenzie","CLE","AA",20,90.2,0.23404255,0.677966101,0.178423236,0.331950207,0.489626556,0.262711864,0.06779661,0.41393443,0.20901639,0.37704918,0.10078628,468,931,1399,"18000"
"Matt Hall","DET","AA",24,57,0.256,1.675675675,0.168067226,0.521008403,0.310924369,0.216216216,0.027027027,0.39370079,0.22047244,0.38582677,0.12632696,362,580,942,"18076"
"Cody Stashak","MIN","AA",24,55.2,0.32089552,0.666666666,0.20289855,0.318840579,0.478260869,0.257575757,0.06060606,0.37681159,0.34057971,0.2826087,0.14965197,274,588,862,"18088"
"Ryan Helsley","STL","AA",23,41,0.24271845,1.170731707,0.13592233,0.466019417,0.398058252,0.243902439,0.121951219,0.46728972,0.24299065,0.28971963,0.13381295,261,434,695,"18138"
"Jay Flaa","BAL","AA",26,65,0.17721519,0.616279069,0.125786163,0.333333333,0.540880503,0.162790697,0.081395348,0.37804878,0.28658537,0.33536585,0.1094196,404,647,1051,"18140"
"Anthony Misiewicz","SEA","AA",23,98,0.37304075,1.236363636,0.245398773,0.417177914,0.337423312,0.118181818,0.127272727,0.48048048,0.21321321,0.30630631,0.10125824,601,1068,1669,"18152"
"Pedro Payano","TEX","AA",23,118.2,0.2892562,1.013793103,0.208672086,0.398373983,0.392953929,0.24137931,0.103448275,0.46031746,0.25396825,0.28571429,0.09643395,776,1215,1991,"18313"
"Taylor Hearn","PIT","AA",23,129,0.27844311,0.802469135,0.13095238,0.386904761,0.482142857,0.259259259,0.067901234,0.35260116,0.26589595,0.38150289,0.12838469,777,1365,2142,"18325"
"Alex Young","ARI","AA",24,50.2,0.31944444,1.038461538,0.253521126,0.38028169,0.366197183,0.134615384,0.057692307,0.48275862,0.24827586,0.26896552,0.16600266,249,504,753,"18333"
"Brandon Waddell","PIT","AA",24,53.2,0.24305556,1.604166666,0.119718309,0.542253521,0.338028169,0.166666666,0.083333333,0.4527027,0.19594595,0.35135135,0.10669975,324,482,806,"18347"
"Scott Effross","CHC","AA",24,63.1,0.38383838,1.762711864,0.193069306,0.514851485,0.292079207,0.13559322,0.118644067,0.42926829,0.23414634,0.33658537,0.09040075,353,720,1073,"18384"
"Danny Young","TOR","AA",24,56.2,0.34482759,2.846153846,0.127906976,0.645348837,0.226744186,0.102564102,0.076923076,0.45454545,0.25568182,0.28977273,0.10819328,377,575,952,"18439"
"Trevor Kelley","BOS","AA",25,33,0.2970297,0.510204081,0.229166666,0.260416666,0.510416666,0.224489795,0.020408163,0.32673267,0.36633663,0.30693069,0.08844765,200,354,554,"18454"
"Shea Spitzbarth","LAD","AA",23,63.2,0.27702703,1.070175438,0.248407643,0.388535031,0.363057324,0.245614035,0.175438596,0.46835443,0.2721519,0.25949367,0.10416667,407,697,1104,"18475"
"Dylan Cease","CHW","AA",22,52.1,0.27272727,1.666666666,0.207920792,0.495049504,0.297029702,0.2,0.1,0.42156863,0.2254902,0.35294118,0.15417107,385,562,947,"18525"
"Logan Allen","SDP","AA",21,121,0.26885246,1.207547169,0.225165562,0.423841059,0.350993377,0.330188679,0.066037735,0.41666667,0.26602564,0.31730769,0.12172985,618,1255,1873,"18555"
"Travis Bergen","TOR","AA",24,35.2,0.26666667,0.75609756,0.162790697,0.360465116,0.476744186,0.195121951,0.048780487,0.33695652,0.22826087,0.43478261,0.13879599,203,395,598,"18581"
"Hector Perez","TOR","AA",22,42.1,0.27722772,0.951219512,0.175257731,0.402061855,0.422680412,0.195121951,0.024390243,0.44117647,0.18627451,0.37254902,0.14899713,273,425,698,"18592"
"Travis Lakins","BOS","AA",24,38,0.25,1.022727272,0.072916666,0.46875,0.458333333,0.113636363,0.068181818,0.43434343,0.31313131,0.25252525,0.1398374,225,390,615,"18600"
"Jake Woodford","STL","AA",21,81,0.30916031,1.5,0.229323308,0.462406015,0.308270676,0.158536585,0.158536585,0.47272727,0.22181818,0.30545455,0.08128942,544,883,1427,"18674"
"Nick Neidert","MIA","AA",21,152.2,0.30864198,1.413533834,0.21707317,0.458536585,0.324390243,0.203007518,0.127819548,0.41092637,0.25415677,0.33491686,0.1047619,750,1560,2310,"18699"
"Cody Poteet","MIA","AA",23,119.2,0.33053221,1.118518518,0.216438356,0.41369863,0.369863013,0.222222222,0.111111111,0.47849462,0.25268817,0.2688172,0.10366492,674,1236,1910,"18769"
"Miguel Del Pozo","MIA","AA",25,34,0.34343434,0.930232558,0.178217821,0.396039603,0.425742574,0.209302325,0.069767441,0.44117647,0.23529412,0.32352941,0.0974359,243,342,585,"18792"
"Miguel Diaz","SDP","AA",23,65,0.25308642,1.916666666,0.141104294,0.564417177,0.294478527,0.229166666,0.083333333,0.43373494,0.21686747,0.34939759,0.12698413,387,684,1071,"18815"
"Beau Burrows","DET","AA",21,134,0.30978261,0.678362573,0.234666666,0.309333333,0.456,0.239766081,0.070175438,0.43832021,0.26771654,0.29396325,0.10290456,923,1487,2410,"18873"
