Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Justin Steele","CHC","AA",23,38.2,9.775860783036228,4.655171801445823,2.1,0.6982757702168734,0.24705882,0.11764706,0.12941177,0.30201342,1.6810342616332137,0.40384615,0.67961165,5.586206161734987,3.7637949873803,1.822411174354687,3.80857853074424,"17312"
"Merandy Gonzalez","STL","AA",23,40.2,8.631146461468498,6.8606548796288065,1.25806452,1.1065572386498075,0.1902439,0.15121951,0.03902439,0.31395349,2.090163673005192,0.3828125,0.675,6.639343431898845,5.565420690629824,1.0739227412690209,5.179484035672127,"17313"
"Jonathan Hernandez","TEX","AA",22,96,8.90625,3.5625,2.5,1.03125,0.22727273,0.09090909,0.13636364,0.26666667,1.4375,0.33085502,0.6661442,5.15625,4.304833523432414,0.8514164765675858,4.003858672113469,"17464"
"Albert Abreu","NYY","AA",23,96.2,8.4724146846813,4.934483277891307,1.71698113,0.837931122660788,0.20681818,0.12045455,0.08636364,0.27105263,1.6137932732726286,0.33571429,0.67154255,4.2827590713773604,4.360408967343592,-0.07764989596623195,4.208838116608661,"17485"
"Spenser Watkins","DET","AA",26,42.1,6.803150423683758,2.1259845074011743,3.2,0.6377953522203523,0.1849711,0.05780347,0.12716763,0.25308642,1.2047245541939988,0.2992126,0.66945607,4.251969014802349,3.359730070396652,0.8922389444056966,3.5310724230458423,"17489"
"Jorge Guzman","MIA","AA",23,138.2,8.242789066225864,4.6081734149766636,1.78873239,0.8437500618971356,0.22597865,0.12633452,0.09964413,0.19834711,1.2043270114258262,0.24127907,0.77021823,3.504807949418871,4.372797116831215,-0.8679891674123441,4.4292986878742235,"17505"
"Ricardo Sanchez","SEA","AA",22,146,8.321917808219178,2.3424657534246576,3.55263158,0.6164383561643836,0.22022838,0.06199021,0.15823817,0.27592267,1.3356164383561644,0.34669811,0.6631016,4.438356164383562,3.395872336217802,1.0424838281657598,3.5282315373828967,"17581"
"Marcos Diplan","MIN","AA",22,68.2,9.567960456332571,5.766989864090864,1.65909091,0.9174756601962739,0.24092409,0.14521452,0.09570957,0.22265625,1.4708736774575186,0.28409091,0.69002123,4.849514203894591,4.550704898932219,0.2988093049623721,4.3539492366956605,"17583"
"Jordan Yamamoto","MIA","AA",23,65.1,8.816327216971823,3.4438778191296184,2.56,0.9642857893562932,0.23703704,0.09259259,0.14444445,0.22268908,1.1938776439649343,0.2754491,0.7712766,3.581632931894803,4.201339102029706,-0.6197061701349034,3.842485494764839,"17585"
"Cristian Javier","HOU","AA",22,74,13.864864864864865,4.743243243243243,2.92307692,0.6081081081081081,0.39041096,0.13356164,0.25684932,0.12350598,0.9459459459459459,0.1969697,0.83076923,2.0675675675675675,2.910126316225207,-0.8425587486576394,3.288174921838013,"17606"
"Pedro Araujo","BAL","AA",25,39.2,9.075629088377228,4.310923816979184,2.10526316,1.588235090466015,0.24242424,0.11515152,0.12727273,0.17931034,1.1344536360471535,0.19387755,0.71823204,3.6302516353508913,4.960669406613167,-1.330417771262276,3.9814643179959983,"17697"
"Nabil Crismatt","SEA","AA",24,83.2,9.573706343292157,1.1832670761372328,8.09090909,0.6454184051657633,0.27725857,0.03426791,0.24299065,0.18566775,0.8127491028013316,0.24056604,0.7827476,1.93625521549729,2.7574396808469643,-0.8211844653496743,3.0542920471677024,"17732"
"Dillon Tate","BAL","AA",25,33.2,8.01980076858962,2.405940230576886,3.33333333,1.0693067691452829,0.2189781,0.06569343,0.15328467,0.22222222,1.099009734954874,0.26086957,0.74850299,3.4752469997221693,3.9133278149785493,-0.43808081525638,3.3626340262244416,"17796"
"Garrett Cleavinger","PHI","AA",25,51.2,14.458063092822355,5.922580062120001,2.44117647,0.3483870624776471,0.36403509,0.14912281,0.21491228,0.16931217,1.277419229084706,0.28846154,0.6744868,3.6580641560152944,2.725592423239554,0.9324717327757406,2.9842635092202623,"17897"
"Cody Ponce","PIT","AA",25,44.1,10.150377104379421,2.6390980471386496,3.84615385,0.4060150841751769,0.27322404,0.07103825,0.20218579,0.21818182,1.1052632846990926,0.30088496,0.64453125,3.654135757576592,2.8298910281232357,0.8242447294533561,2.9588197764143658,"17920"
"Adonis Rosa","NYY","AA",24,43,7.744186046511628,3.9767441860465116,1.94736842,0.627906976744186,0.20108696,0.10326087,0.09782609,0.24848485,1.3953488372093024,0.304,0.68100358,4.604651162790698,3.6823815767155135,0.9222695860751844,3.896840315364128,"17942"
"Tyler Jay","CIN","AA",25,60.2,8.90109815483528,4.598900713331561,1.93548387,0.2967032718278426,0.21505376,0.11111111,0.10394265,0.29045643,1.664835025256228,0.37988827,0.74144487,3.8571425337619543,3.6279481092666543,0.22919442449529992,4.116411474366038,"17952"
"Brock Burke","TEX","AA",22,45.1,9.727942267916317,2.382353208469302,4.08333333,0.397058868078217,0.26775956,0.06557377,0.20218579,0.20118343,1.0147059961998879,0.27118644,0.64159292,3.176470944625736,2.7889020766353854,0.3875688679903506,3.3029883270072133,"17968"
"Logan Webb","SFG","AA",22,41.1,10.23387222706853,2.6129035473366455,3.91666667,0.4354839245561076,0.26256983,0.06703911,0.19553073,0.24550898,1.2822582223040946,0.33050847,0.6374502,2.1774196227805382,2.396560026083468,-0.2191404033029296,2.55323398387959,"17995"
"Anthony Misiewicz","SEA","AA",24,35.2,9.084110854088491,1.7663548882949847,5.14285714,0,0.25174825,0.04895105,0.2027972,0.26470588,1.2056073047092752,0.36,0.76744186,2.523364126135692,2.020760518622188,0.5026036075135041,3.3241565497883228,"18152"
"James Naile","OAK","AA",26,125,5.904,3.168,1.86363636,0.864,0.14539007,0.07801418,0.06737589,0.30273438,1.592,0.34210526,0.65194532,5.544,4.634666856765747,0.9093331432342522,4.727769404768944,"18186"
"Art Warren","SEA","AA",26,31.2,11.652630409177437,3.694736471202602,3.15384615,0.28421049778481555,0.3203125,0.1015625,0.21875,0.2,1.1368419911392622,0.30136986,0.78034682,1.7052629867088933,2.503298530816362,-0.7980355441074687,2.582117453511078,"18251"
"Zac Grotz","SEA","AA",26,57.1,10.83139630973251,1.7267443392327189,6.27272727,0.6279070324482614,0.30666667,0.04888889,0.25777778,0.22274882,1.0116279967221988,0.3115942,0.77617329,2.5116281297930456,2.6832249282178724,-0.17159679842482678,2.3659453872717067,"18256"
"Taylor Guilbeau","WSN","AA",26,35,11.314285714285715,2.5714285714285716,4.4,0.2571428571428571,0.31205674,0.07092199,0.24113475,0.20930233,1.0571428571428572,0.30952381,0.7712766,2.3142857142857145,2.0564679554530554,0.2578177588326591,2.0786861249378754,"18306"
"Pedro Payano","TEX","AA",24,42.2,10.335936267860381,3.7968745473772825,2.72222222,0.6328124245628804,0.28323699,0.10404624,0.17919075,0.19736842,1.1249998658895652,0.27,0.64102564,4.429686971940163,3.5444168455898772,0.885270126350286,4.083097981613889,"18313"
"Brandon Waddell","PIT","AA",25,36.1,10.403671181169027,2.229358110250506,4.66666667,0,0.28571429,0.06122449,0.2244898,0.21167883,1.0458717060434473,0.30526316,0.74358974,2.229358110250506,1.6845149295717656,0.5448431806787404,2.6325175346647653,"18347"
"Scott Effross","CHC","AA",25,33.2,4.544553768867452,2.405940230576886,1.88888889,0.8019800768589621,0.11564626,0.06122449,0.05442177,0.2826087,1.425742358860377,0.30508475,0.57077626,5.881187230299056,4.248772713142636,1.6324145171564197,4.182173107991008,"18384"
"Jose Urquidy","HOU","AA",24,33,10.909090909090908,1.3636363636363635,8,0.5454545454545454,0.30075188,0.03759398,0.2631579,0.21875,1,0.30232558,0.49668874,4.090909090909091,2.2688486749475656,1.8220604159615252,2.6762484503514843,"18413"
"Tyler Cyr","SFG","AA",26,48.1,10.61379422036998,4.096552155230519,2.59090909,0.18620691614684176,0.27941176,0.10784314,0.17156863,0.18994413,1.1586208115803487,0.27272727,0.71180556,2.0482760776152595,2.632822578647894,-0.5845465010326345,3.0357713684725485,"18421"
"Danny Young","TOR","AA",25,40.1,7.1404967682259,4.462810480141188,1.6,0.4462810480141188,0.18934911,0.1183432,0.07100592,0.2027972,1.2148761862606567,0.24770642,0.86206897,1.785124192056475,4.162489331992367,-2.3773651399358915,4.274248579659096,"18439"
"Shea Spitzbarth","LAD","AA",24,44,12.272727272727273,3.477272727272727,3.52941176,0.20454545454545456,0.33707865,0.09550562,0.24157303,0.175,1.0227272727272727,0.27272727,0.76233184,2.0454545454545454,2.2461214022202927,-0.20066685676574725,2.9751913395794958,"18475"
"Sam Hentges","CLE","AA",22,128.2,8.813472199393333,4.476684291755344,1.96875,0.7694301126454497,0.21428571,0.10884354,0.10544218,0.28298279,1.6476685240488418,0.35492228,0.62753036,5.106218020283439,3.83914750496613,1.2670705153173092,3.9362236473104235,"18548"
"Hector Perez","TOR","AA",23,121.1,8.67857179237499,4.969780428112173,1.74626866,0.667582445567307,0.21507353,0.12316176,0.09191177,0.27484144,1.6236264416883885,0.34870317,0.72186837,4.598901291685892,3.9619624941148373,0.6369387975710548,4.116974524913342,"18592"
"Cody Poteet","MIA","AA",24,84,6.214285714285714,2.0357142857142856,3.05263158,0.32142857142857145,0.18068536,0.05919003,0.12149533,0.21070234,0.9761904761904762,0.25210084,0.76732673,2.25,3.167325426283337,-0.917325426283337,3.6137062491582976,"18769"
"Tommy Nance","CHC","AA",28,46.2,10.414284579218775,3.4714281930729247,3,0.3857142436747694,0.26865672,0.08955224,0.17910448,0.23333333,1.2857141455825647,0.32258065,0.61461794,4.242856680422464,2.891134994467906,1.351721685954558,3.228101064356415,"19178"
"Robert Dugger","MIA","AA",23,70.2,9.297171149656354,2.6745286868874443,3.47619048,0.7641510533964126,0.25,0.07191781,0.17808219,0.21590909,1.1037737437948183,0.27567568,0.70496084,3.3113212313844547,3.5246929341679882,-0.21337170278353357,3.3909432057838633,"19191"
"Conner Menez","SFG","AA",24,59.2,10.558658317808156,3.016759519373759,3.5,0.7541898798434398,0.2991453,0.08547009,0.21367521,0.17619048,0.9553071811350237,0.23703704,0.72222222,2.715083567436383,3.120474344415874,-0.40539077697949066,3.0536907441017047,"19199"
"Jesse Scholtens","SDP","AA",25,125,9.288,2.88,3.225,1.08,0.23713235,0.07352941,0.16360294,0.28942116,1.48,0.36414566,0.64071856,5.4,3.9786668567657473,1.421333143234253,3.6583414809703827,"19205"
"Lake Bachar","SDP","AA",24,126.2,8.95263229792804,4.121052962538305,2.17241379,1.2789474711325772,0.23507463,0.10820896,0.12686567,0.25635593,1.4131580082267365,0.31402439,0.76971214,3.9789476879680183,4.824351177611849,-0.8454034896438305,4.3894110464558835,"19222"
"Mitch White","LAD","AA",24,30,11.1,2.1,5.28571429,0.9,0.31623932,0.05982906,0.25641026,0.16513761,0.8333333333333334,0.2173913,0.82568807,2.1,3.0840001900990806,-0.9840001900990805,3.051849237581094,"19225"
"Caleb Baragar","SFG","AA",25,120,8.025,3.225,2.48837209,0.9,0.21881391,0.08793456,0.13087935,0.18820862,1.05,0.22049689,0.69176883,3.45,3.8874203364054365,-0.4374203364054363,4.055394641061624,"19231"
"Thomas Hatch","TOR","AA",24,135.1,8.445813125302662,2.5935961565890064,3.25641026,1.1970443799641568,0.22678571,0.06964286,0.15714286,0.25146199,1.2413793569998663,0.30163043,0.69628647,4.123152864320985,4.1590720350826755,-0.03591917076169082,3.5221306686077667,"19264"
"Justin Dunn","SEA","AA",23,131.2,10.800000834404733,2.6658229907707884,4.05128205,0.8886076635902628,0.28571429,0.07052441,0.21518987,0.23366337,1.1924051554159936,0.31437126,0.70365359,3.554430654361051,3.4278820448788174,0.12654860948223368,3.4603329574305866,"19268"
"Kyle Dowdy","CLE","AA",26,30,8.4,3.3,2.54545455,0.6,0.224,0.088,0.136,0.23214286,1.2333333333333334,0.29268293,0.80110497,2.4,3.4800841093063357,-1.0800841093063358,3.775707247356574,"19285"
"Matt Krook","TBR","AA",24,50,9.36,5.76,1.625,0.54,0.23111111,0.14222222,0.08888889,0.24210526,1.56,0.31851852,0.69010417,4.5,4.098277807235718,0.4017221927642822,3.7752668331563477,"19315"
"Daulton Jefferies","OAK","AA",23,64,10.125,0.984375,10.28571429,0.984375,0.27480916,0.02671756,0.2480916,0.252,1.09375,0.32748538,0.69018405,3.65625,3.1850418567657472,0.47120814323425275,3.1718880206346514,"19345"
"Dean Kremer","BAL","AA",23,84.2,9.248032607195109,3.082677535731703,3,0.9566930283305285,0.25,0.08333333,0.16666667,0.23584906,1.228346604276234,0.2972973,0.82251082,2.9763783103616444,3.5605174960956516,-0.5841391857340072,3.2828533009269605,"19350"
"Cody Sedlock","BAL","AA",24,34,9,5.294117647058823,1.7,0.7941176470588235,0.22818792,0.13422819,0.09395973,0.23622047,1.4705882352941178,0.3,0.77405858,3.7058823529411766,4.2589889638564165,-0.5531066109152398,4.29865928572767,"19357"
"Yohan Ramirez","HOU","AA",24,62.1,12.850268428232809,7.508022003012428,1.71153846,0.7219251925973489,0.31338028,0.18309859,0.13028169,0.18666667,1.5080215134255732,0.28244275,0.70212766,4.764706271142503,4.4774049084597545,0.2873013626827481,4.564614405310273,"19444"
"Michael Rucker","CHC","AA",25,75.2,10.585904506855364,2.616740439896832,4.04545455,1.189427472680378,0.278125,0.06875,0.209375,0.25938567,1.295154359140856,0.34020619,0.68539326,4.281938901649361,3.73440121388519,0.5475376877641707,2.9879115880960136,"19454"
"Jorge Alcala","MIN","AA",23,102.2,9.204546366559944,3.243506814883028,2.83783784,1.0519481561782793,0.23333333,0.08222222,0.15111111,0.27941176,1.4707793665085203,0.35051546,0.63218391,5.873377205328726,3.9995765780212373,1.8738006273074888,3.747718049302969,"19459"
"Aaron Civale","CLE","AA",24,30.1,7.120879867142883,1.7802199667857208,4,0.8901099833928604,0.19834711,0.04958678,0.14876033,0.22807018,1.0549451655026494,0.26436782,0.83333333,2.6703299501785813,3.566358106802263,-0.8960281566236818,3.2215027536139735,"19479"
"Devin Smeltzer","MIN","AA",23,30,9.9,0.9,11,0,0.30555556,0.02777778,0.27777778,0.18269231,0.7333333333333333,0.26760563,0.86956522,0.6,1.498277807235718,-0.8982778072357179,2.4586170646051566,"19487"
"Tanner Tully","CLE","AA",24,129.1,5.2190717544499226,1.8788658316019722,2.77777778,0.6262886105339908,0.13345196,0.0480427,0.08540925,0.29190207,1.407216384162794,0.32662192,0.66320646,4.384020273737935,3.634671159023207,0.749349114714728,4.03119675984904,"19518"
"Cam Vieaux","PIT","AA",25,76.2,6.9260878755105555,3.404348277793324,2.03448276,0.7043479195434463,0.19407895,0.09539474,0.09868421,0.1978022,1.0826088392982602,0.23076923,0.84856397,2.2304350785542466,3.862058109290671,-1.6316230307364243,4.102624900216142,"19529"
"Jimmy Lambert","CHW","AA",24,59.1,10.617978438300524,4.095505969058774,2.59259259,1.6685394688757966,0.27027027,0.1042471,0.16602317,0.26724138,1.5000001285853122,0.33774834,0.78804348,4.550562187843082,4.714008265675788,-0.16344607783270604,3.3419998288298047,"19541"
"Bernardo Flores Jr.","CHW","AA",23,78.1,7.92766008921912,1.7234043672215478,4.6,1.1489362448143652,0.21495327,0.04672897,0.1682243,0.24183007,1.13617028653865,0.28193833,0.69333333,3.331915109961659,3.770618263437179,-0.43870315347552014,2.9353995233084698,"19561"
"David Bednar","SDP","AA",24,58,13.344827586206897,2.793103448275862,4.77777778,0.6206896551724138,0.35833333,0.075,0.28333333,0.22374429,1.1551724137931034,0.34883721,0.71428571,2.9482758620689653,2.467908236076092,0.4803676259928733,2.4214468694452584,"19569"
"JoJo Romero","PHI","AA",22,57.2,8.115606220610847,1.8728322047563493,4.33333333,0.6242774015854498,0.21940928,0.05063291,0.16877637,0.25892857,1.2138727253050412,0.32142857,0.58103976,4.838149862287236,2.9453201636106905,1.8928296986765454,2.948063397548347,"19574"
