Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Matt Svanson","STL","AA",25,4,3,2.6858636597747276,53,0,0,0,27,0,,63.2,283,68,30,19,4,25,1,8,2,1,59,"29629"
"Sam Bachman","LAA","AA",24,0,4,5.262712544937463,9,9,0,0,0,0,,39.1,170,38,29,23,6,17,0,2,1,0,34,"29754"
"Ky Bush","CHW","AA",24,5,3,2.1198349780670642,14,14,0,0,0,0,,80.2,317,51,23,19,6,32,0,1,4,1,78,"29823"
"Ryan Bergert","SDP","AA",24,2,10,4.775510204081633,23,23,0,0,0,0,,98,417,99,59,52,7,33,0,4,1,1,87,"29863"
"Bubba Chandler","PIT","AA",21,6,7,3.6970956697643276,19,16,0,0,1,0,,80.1,320,55,36,33,7,26,0,3,0,1,94,"29868"
"Andrew Alvarez","WSN","AA",25,4,2,2.8867924528301887,10,10,1,1,0,0,,53,217,41,19,17,4,20,0,1,3,1,53,"29914"
"Julian Aguiar","CIN","AA",23,2,3,3.3750002475885426,13,13,0,0,0,0,,69.1,283,69,29,26,7,13,0,5,3,2,54,"30031"
"Jack Neely","NYY","AA",24,0,0,2.6129032258064515,22,0,0,0,6,2,,31,130,23,10,9,2,12,0,0,7,4,51,"30106"
"Doug Nikhazy","CLE","AA",24,0,1,3.16551757449631,11,11,0,0,0,0,,48.1,189,31,17,17,4,19,0,1,2,0,49,"30142"
"Chase Petty","CIN","AA",21,10,5,4.393700787401575,26,26,0,0,0,0,,127,540,116,68,62,11,56,0,4,3,0,123,"30170"
"Pierson Ohl","MIN","AA",24,4,7,4.676470588235294,21,15,0,0,1,1,,102,429,113,63,53,14,16,0,1,3,0,70,"30179"
"Travis Adams","MIN","AA",24,5,7,3.6666666666666665,22,19,0,0,0,1,,108,444,95,51,44,9,28,0,3,5,0,109,"30180"
"Noah Cameron","KCR","AA",24,4,4,3.632287244055179,16,16,0,0,0,0,,74.1,322,76,37,30,6,25,0,2,4,0,87,"30184"
"Jackson Jobe","DET","AA",21,4,2,1.954751401150582,16,16,0,0,0,0,,73.2,299,42,19,16,2,38,0,2,1,3,81,"30203"
"Hunter Dobbins","BOS","AA",24,7,3,3.1714285714285713,21,21,0,0,0,0,,105,436,90,40,37,1,39,0,6,10,2,98,"30240"
"Jaden Hill","COL","AA",24,5,2,3.521739597717232,34,0,0,0,6,2,,38.1,170,39,17,15,3,11,0,5,4,0,56,"30250"
"Justin Wrobleski","LAD","AA",23,5,2,3.0591137603780454,13,13,0,0,0,0,,67.2,269,57,24,23,3,13,0,4,0,0,62,"31204"
"Gunnar Hoglund","OAK","AA",24,9,4,2.8375798936180447,19,18,1,1,0,0,,104.2,414,78,35,33,12,27,0,7,1,0,97,"31318"
"Jack Perkins","OAK","AA",24,4,1,2.960526315789474,17,15,0,0,0,0,,76,315,52,28,25,2,35,0,6,6,1,100,"31468"
"Logan Henderson","MIL","AA",22,6,2,3.302158635877281,9,9,0,0,0,0,,46.1,178,34,18,17,8,7,0,1,2,0,58,"31475"
"Michael Darrell-Hicks","LAA","AA",26,6,4,1.7279997890625258,30,0,0,0,8,2,,41.2,170,34,11,8,0,8,1,6,1,0,46,"31501"
"Caden Dana","LAA","AA",20,9,7,2.5208847099049043,23,23,1,0,0,0,,135.2,537,89,46,38,10,39,0,9,11,0,147,"31508"
"Victor Mederos","LAA","AA",23,4,8,6.394737575759036,20,20,0,0,0,0,,88.2,418,105,69,63,12,48,0,13,2,1,69,"31533"
"Paul Gervase","NYM","AA",24,4,2,3.3749995266690638,37,0,0,0,5,1,,45.1,190,27,23,17,5,20,2,2,8,0,77,"31571"
"Jake Palisch","CHW","AA",25,4,3,3.7549672668626055,38,0,0,0,0,4,,50.1,209,51,24,21,7,15,1,1,3,0,35,"31598"
"Carson Palmquist","COL","AA",23,6,4,3.170040681663895,18,18,0,0,0,0,,82.1,330,59,35,29,7,33,0,6,1,2,113,"31612"
"David Morgan","SDP","AA",24,2,2,5.346533845726414,22,0,0,0,0,1,,33.2,143,29,20,20,2,16,1,5,5,0,27,"31616"
"Jacob Misiorowski","MIL","AA",22,3,4,3.502092497386533,19,19,0,0,0,0,,79.2,347,52,34,31,7,50,0,10,13,0,105,"31623"
"Hayden Birdsong","SFG","AA",22,4,2,2.0482760776152595,11,11,0,0,0,0,,48.1,199,33,16,11,5,20,0,3,3,1,61,"31635"
"Shane Smith","MIL","AA",24,5,3,3.0798482661198103,27,16,0,0,1,0,,87.2,354,66,33,30,6,26,0,6,4,0,106,"31687"
"Blade Tidwell","NYM","AA",23,2,4,2.4107146141480875,7,5,0,0,0,0,,37.1,147,29,13,10,1,11,0,0,2,0,44,"31701"
"Mason Barnett","OAK","AA",23,9,8,4.195489203143494,26,25,0,0,0,0,,133,565,121,69,62,13,49,0,8,3,0,161,"31741"
"Troy Melton","DET","AA",23,7,8,5.096027005027822,23,23,0,0,0,0,,100.2,430,108,61,57,19,30,0,2,4,0,119,"31807"
"Zebby Matthews","MIN","AA",24,2,1,1.9518074083266117,10,9,0,0,0,0,,55.1,209,36,17,12,2,6,0,1,1,1,63,"31827"
"Troy Taylor","SEA","AA",22,3,3,1.1739129217901518,29,0,0,0,16,1,,30.2,116,16,6,4,0,9,0,0,1,0,31,"31883"
"Adam Mazur","SDP","AA",23,3,1,1.9484539147530648,6,6,0,0,0,0,,32.1,120,23,8,7,1,5,0,0,0,0,32,"31900"
"Drew Thorpe","CHW","AA",23,7,1,1.35,11,11,0,0,0,0,,60,224,35,9,9,3,17,0,0,0,0,56,"31967"
"Brad Lord","WSN","AA",24,8,1,1.400943597893423,12,12,1,1,0,0,,70.2,275,50,13,11,4,23,0,2,2,0,75,"31972"
"Parker Messick","CLE","AA",23,4,1,2.0558378819248384,14,13,1,1,1,0,,65.2,263,45,18,15,4,21,0,5,2,0,85,"31986"
"Thomas Harrington","PIT","AA",22,2,2,2.23902455690148,13,12,0,0,0,0,,68.1,270,58,25,17,4,10,0,3,3,0,74,"31989"
"Cam Schlittler","NYY","AA",23,2,4,4.453608948007005,7,5,0,0,0,0,,32.1,147,37,19,16,3,13,0,2,4,1,43,"32095"
"Jake Bloss","HOU","AA",23,3,1,1.611940114953327,8,8,0,0,0,0,,44.2,165,19,11,8,2,13,0,0,2,2,35,"33168"
"Seth Halvorsen","COL","AA",24,4,2,4.8396233381772795,33,0,0,0,8,3,,35.1,158,34,21,19,2,19,1,4,3,2,41,"33294"
"Chase Dollander","COL","AA",22,2,1,2.25,9,9,0,0,0,0,,48,199,34,14,12,1,19,0,5,5,1,58,"33482"
"Hurston Waldrep","ATL","AA",22,3,4,2.9189192198592746,9,9,2,0,0,0,,49.1,214,52,18,16,2,17,0,1,2,1,48,"33527"
"Brandyn Garcia","SEA","AA",24,0,2,2.8321675299619096,13,13,0,0,0,0,,47.2,208,38,17,15,3,21,0,7,2,0,49,"33568"
"Connelly Early","BOS","AA",22,2,3,4.5,8,8,0,0,0,0,,36,157,31,24,18,1,15,0,4,2,0,48,"33666"
"Logan Evans","SEA","AA",23,9,5,3.196261682242991,32,22,0,0,0,0,,107,447,84,46,38,7,42,0,8,10,1,98,"33699"
"Nolan McLean","NYM","AA",22,2,8,4.1877556236741205,18,18,0,0,0,0,,81.2,351,76,43,38,10,32,0,9,1,1,80,"33703"
"Brandon Sproat","NYM","AA",23,4,1,2.454545654830986,11,11,0,0,0,0,,62.1,232,39,17,17,6,15,0,0,3,0,77,"33850"
"Rhett Lowder","CIN","AA",22,4,4,4.306034765969294,16,16,1,0,0,0,,77.1,324,80,37,37,7,18,0,3,2,1,77,"33876"
"Jonathan Pintaro","NYM","AA",26,3,3,3.176470588235294,7,7,0,0,0,0,,34,136,26,15,12,2,10,0,4,0,0,34,"33980"
"Tyler Baum","OAK","AA",26,3,5,4.013513927306503,36,0,0,0,2,1,,49.1,211,42,27,22,5,23,0,5,4,1,65,"sa1054042"
"Ricky DeVito","TEX","AA",25,4,0,4,41,0,0,0,3,2,,54,247,34,27,24,2,53,0,7,11,0,74,"sa1116003"
"Adam Leverett","TBR","AA",25,7,6,3.914498585356938,20,17,0,0,0,0,,89.2,373,85,41,39,6,26,0,3,2,0,58,"sa1169991"
"Jack Cushing","OAK","AA",27,3,3,2.8636363636363638,15,5,0,0,0,0,,44,179,38,15,14,3,10,0,1,2,0,37,"sa1170342"
"Chris Kachmar","CHC","AA",27,8,3,3.4394907801430845,25,19,0,0,0,1,,104.2,440,91,45,40,9,39,0,4,4,1,93,"sa1170503"
"David Leal","OAK","AA",27,5,3,3.5714285714285716,28,2,0,0,2,0,,63,265,57,32,25,4,15,0,9,4,0,52,"sa1171029"
"Ryan Anderson","NYY","AA",25,1,3,3,25,1,0,0,0,2,,30,120,20,13,10,1,10,0,2,2,1,34,"sa1172845"
"Juan Mercedes","SEA","AA",24,10,5,2.8683600749759752,27,27,1,0,0,0,,144.1,592,132,54,46,16,26,0,7,6,2,126,"sa3002818"
"Leonardo Taveras","STL","AA",25,1,4,4.2704084957207264,47,0,0,0,1,1,,65.1,308,59,38,31,7,45,1,7,9,2,71,"sa3002934"
"Helcris Olivarez","BOS","AA",23,1,1,3.789473684210526,16,5,0,0,0,0,,38,189,17,24,16,1,53,0,9,8,6,51,"sa3002965"
"Luis Palacios","MIA","AA",23,10,7,4.909091309661972,24,24,0,0,0,0,,124.2,543,145,80,68,15,29,0,3,5,1,94,"sa3003021"
"Samuel Reyes","WSN","AA",28,5,2,3.9545454545454546,42,3,0,0,1,1,,66,279,58,35,29,7,24,0,1,5,1,63,"sa3003036"
"Dylan File","ARI","AA",28,5,7,4.775510204081633,18,18,0,0,0,0,,98,409,111,53,52,12,15,0,8,2,1,70,"sa3004197"
"Blake Weiman","CHC","AA",28,4,0,2.7739723128256273,42,0,0,0,7,1,,48.2,194,40,18,15,3,8,0,1,2,0,52,"sa3004211"
"Seth Corry","SFG","AA",25,2,4,6.75,25,0,0,0,0,1,,36,163,33,28,27,2,22,0,6,3,1,26,"sa3004648"
"Tim Naughton","DET","AA",28,9,0,3,43,0,0,0,0,3,,60,256,48,28,20,4,33,0,1,5,0,73,"sa3004713"
"Jacob Heatherly","CIN","AA",26,4,3,8.05645260428799,37,0,0,0,0,2,,41.1,206,33,39,37,1,52,0,3,10,0,57,"sa3004736"
"Steven Jennings","TEX","AA",25,6,1,2.395161585058592,25,0,0,0,0,1,,41.1,163,27,12,11,3,15,1,0,2,0,37,"sa3004812"
"Sam Carlson","MIL","AA",25,4,2,4.253424212999295,44,0,0,0,0,0,,48.2,217,51,30,23,2,19,0,5,5,0,51,"sa3005015"
"Brayan De Paula","HOU","AA",25,2,1,5.234693062499212,25,0,0,0,0,2,,32.2,155,22,21,19,4,35,0,5,13,1,33,"sa3005070"
"Lincoln Henzman","OAK","AA",28,5,4,4.695652173913044,34,0,0,0,2,3,,46,202,54,33,24,7,9,0,3,4,0,38,"sa3005187"
"Cam Robinson","NYM","AA",24,3,1,3.2033902447445426,28,0,0,0,1,1,,39.1,178,35,19,14,5,23,0,2,3,2,40,"sa3005216"
"Gerardo Gutierrez","ARI","AA",25,1,1,5.484374346211631,38,0,0,0,3,0,,42.2,195,45,32,26,7,26,0,3,4,1,36,"sa3005379"
"Luis Angel Rodriguez","HOU","AA",24,6,6,5.309624108940873,21,11,0,0,1,2,,79.2,352,75,50,47,11,39,0,6,10,1,92,"sa3005435"
"Felix Cepeda","BOS","AA",23,0,2,5.571428571428571,30,0,0,0,14,4,,42,195,46,29,26,6,20,1,4,5,1,37,"sa3005445"
"Junior Santos","NYM","AA",22,4,1,4.987261631207473,31,1,0,0,1,0,,52.1,235,49,29,29,6,26,0,5,5,0,45,"sa3005470"
"Efrain Contreras","PHI","AA",24,1,5,9.671640689719961,14,8,0,0,0,0,,44.2,215,57,49,48,10,24,0,4,3,3,51,"sa3005692"
"Raul Alcantara","SEA","AA",23,6,3,3.438679740283857,37,2,0,0,0,0,,70.2,310,53,36,27,4,42,2,4,8,1,65,"sa3005696"
"Cruz Noriega","KCR","AA",26,7,4,6.0131008373477615,32,9,0,0,0,2,,76.1,329,79,52,51,9,21,0,2,2,0,73,"sa3005702"
"Jorge Juan","ATL","AA",25,2,4,5.108108108108108,34,0,0,0,4,2,,37,177,31,24,21,3,28,1,9,10,1,53,"sa3005826"
"Cristian Hernandez","PHI","AA",23,1,3,3.1889767611017614,31,1,0,0,2,3,,42.1,174,40,16,15,4,9,0,2,1,0,44,"sa3005836"
"Luis De Avila","ATL","AA",23,4,10,3.742574257425743,19,19,1,1,0,0,,101,438,95,49,42,2,46,0,3,3,0,79,"sa3005839"
"Benito Garcia","STL","AA",24,4,1,4.024844339041921,25,0,0,0,0,1,,53.2,220,46,29,24,5,10,0,5,0,0,43,"sa3005891"
"Adrian Hernandez","TOR","AA",24,1,0,3.042253848035984,33,0,0,0,0,1,,47.1,203,37,19,16,5,21,0,4,6,3,49,"sa3006177"
"Ivan Armstrong","LAA","AA",23,7,2,2.793103448275862,28,1,0,0,0,1,,58,239,48,21,18,6,24,0,1,2,0,60,"sa3006358"
"Wilkin Ramos","NYM","AA",23,2,1,1.6530609671050143,23,0,0,0,9,3,,32.2,135,25,6,6,0,13,0,3,1,2,31,"sa3006487"
"Eddy Yean","PIT","AA",23,7,5,3.452054794520548,46,0,0,0,5,3,,73,317,76,35,28,6,21,1,6,5,1,65,"sa3006543"
"Valentin Linarez","PIT","AA",24,1,2,6.456521069845835,17,0,0,0,0,2,,30.2,144,33,25,22,5,19,1,4,3,0,28,"sa3006557"
"Miguel Rodriguez","MIN","AA",25,1,7,4.963235850977712,37,0,0,0,5,2,,45.1,202,41,35,25,1,22,0,4,3,0,42,"sa3006570"
"Carlos Gomez","NYY","AA",26,4,1,3.6302516353508913,27,0,0,0,2,2,,39.2,171,29,16,16,3,18,0,7,9,0,36,"sa3006699"
"Matt Frisbee","SFG","AA",27,1,5,5.120688981590405,10,9,0,0,0,0,,38.2,177,44,22,22,3,23,0,0,2,1,40,"sa3006801"
"Julio Robaina","HOU","AA",23,1,5,5.080645161290323,14,10,0,0,1,0,,62,271,72,46,35,10,18,0,1,1,2,57,"sa3006817"
"Angel Reyes","DET","AA",26,3,1,4.395348837209302,22,3,0,0,0,1,,43,189,43,23,21,4,15,0,3,3,0,35,"sa3006985"
"Bobby Milacki","SDP","AA",27,1,0,3.130434782608696,26,0,0,0,0,0,,46,191,49,20,16,2,7,0,2,2,0,41,"sa3007216"
"Reid Birlingmair","TEX","AA",27,2,2,3.9705882352941178,27,0,0,0,3,4,,34,155,34,18,15,3,14,0,7,1,0,40,"sa3007473"
"Jake Higginbotham","DET","AA",28,2,5,4.331551155584093,41,2,0,0,3,7,,62.1,265,63,33,30,10,12,0,3,3,0,78,"sa3007590"
"Trey Riley","ATL","AA",26,1,6,4.8,40,0,0,0,2,2,,45,207,47,26,24,3,29,1,3,9,3,51,"sa3007611"
"Brad Case","PIT","AA",27,4,1,3.190908648278164,17,1,0,0,0,0,,36.2,161,41,15,13,2,9,0,6,1,1,21,"sa3007613"
"Justin Jarvis","NYM","AA",24,5,2,2.900826812091772,10,5,0,0,1,0,,40.1,159,29,14,13,4,7,0,2,1,0,45,"sa3007775"
"Calvin Coker","DET","AA",28,3,4,3.1952665606857895,41,0,0,0,2,3,,56.1,241,51,22,20,3,24,1,4,1,1,48,"sa3007932"
"Blake Whitney","CHC","AA",28,8,0,3.1363636363636362,41,3,0,0,8,3,,66,270,55,26,23,10,21,1,3,2,0,77,"sa3007966"
"Anderson Paulino","KCR","AA",25,1,6,5.568750531077436,48,0,0,0,10,5,,53.1,252,64,37,33,7,25,3,5,5,0,53,"sa3007991"
"Keylan Killgore","KCR","AA",27,5,5,5.60377358490566,39,0,0,0,2,2,,53,234,46,34,33,3,30,0,6,7,0,71,"sa3008069"
"Antonio Jimenez","TBR","AA",23,3,0,3.4363631596841766,25,0,0,0,2,2,,36.2,159,31,15,14,0,15,0,2,3,3,36,"sa3008074"
"Regi Grace","MIN","AA",24,1,4,4.186046511627907,31,0,0,0,0,3,,43,191,39,24,20,4,21,1,5,3,0,34,"sa3008101"
"John O'Reilly","LAA","AA",28,0,1,3.641860982050126,24,10,0,0,0,0,,71.2,296,65,30,29,3,18,0,8,1,0,62,"sa3008134"
"Ben Madison","SFG","AA",26,1,1,6.617647058823529,23,0,0,0,0,3,,34,168,32,33,25,2,31,0,4,13,0,45,"sa3008173"
"Rodney Theophile","WSN","AA",24,2,2,2.3275859007229114,9,9,0,0,0,0,,38.2,167,31,10,10,1,24,0,4,4,1,39,"sa3008228"
"Joander Suarez","NYM","AA",24,9,5,3.921787876652888,23,21,0,0,1,0,,119.1,482,107,55,52,12,29,0,2,5,0,118,"sa3008263"
"Brendan Hardy","COL","AA",24,1,3,4.084033089769752,34,0,0,0,0,1,,39.2,171,32,18,18,3,20,0,6,7,2,43,"sa3008290"
"Lenny Torres Jr.","CLE","AA",23,2,6,2.264515906104706,41,0,0,0,7,3,,51.2,208,39,18,13,4,24,3,2,7,0,63,"sa3008329"
"Jerming Rosario","LAD","AA",22,3,5,4.701492537313433,16,16,0,0,0,0,,67,306,47,41,35,3,56,0,10,5,3,77,"sa3008678"
"Juan Daniel Encarnacion","BOS","AA",23,1,5,9.097825143873676,10,7,0,0,0,0,,30.2,145,45,32,31,4,11,0,4,2,0,23,"sa3008697"
"Christian Suarez","LAD","AA",23,4,4,4.53599944628913,32,0,0,0,0,1,,41.2,185,35,30,21,1,24,0,2,7,1,38,"sa3009222"
"Juan Carela","CHW","AA",22,3,3,3.5816320953941974,7,7,0,0,0,0,,32.2,132,25,13,13,4,13,0,5,1,2,36,"sa3009237"
"Royber Salinas","OAK","AA",23,3,1,3.681817671090189,8,8,0,0,0,0,,36.2,165,30,18,15,5,26,0,4,4,0,42,"sa3009243"
"Carlos Pena","DET","AA",25,8,6,3.4941178038706076,25,19,0,0,0,0,,113.1,475,100,47,44,6,44,0,4,8,1,99,"sa3009519"
"Angel Bastardo","BOS","AA",22,0,5,5.36029471905593,10,10,0,0,0,0,,45.1,199,39,33,27,6,21,0,2,1,1,53,"sa3009716"
"Wander Guante","OAK","AA",24,3,1,4.959182901315042,13,0,0,0,0,0,,32.2,148,35,21,18,4,14,0,5,4,1,29,"sa3009851"
"Andrew Quezada","COL","AA",27,5,2,3.182926829268293,15,15,0,0,0,0,,82,334,81,33,29,9,20,0,6,6,0,60,"sa3009858"
"Reid Morgan","SEA","AA",27,1,3,4.661871015356161,40,0,0,0,2,2,,46.1,203,48,30,24,6,17,0,3,5,0,43,"sa3009860"
"Kyle Hill","SEA","AA",27,4,2,5.914285714285715,38,0,0,0,1,2,,35,160,34,25,23,5,19,0,2,4,1,46,"sa3009922"
"Travis Kuhn","SEA","AA",26,4,6,3.3333333333333335,44,0,0,0,3,6,,54,239,51,27,20,1,23,4,7,3,0,64,"sa3009928"
"Chase Solesky","WSN","AA",26,2,5,3.024000184570324,17,15,0,0,0,0,,83.1,339,72,29,28,6,20,0,3,3,0,51,"sa3009940"
"Luis Moreno","NYM","AA",25,3,7,4.267742145550249,25,19,0,0,1,1,,103.1,459,103,59,49,12,41,0,5,8,1,107,"sa3009950"
"Jordan Jones","CLE","AA",26,1,4,5.457447362194403,20,1,0,0,0,3,,31.1,142,30,23,19,3,20,1,1,0,1,33,"sa3009984"
"Hyun-il Choi","LAD","AA",24,1,5,6.04799926171884,9,7,0,0,0,0,,41.2,186,48,30,28,6,8,0,7,0,1,46,"sa3009992"
"Luis Velasquez","NYY","AA",22,3,3,4.57258120783913,30,2,0,0,1,2,,41.1,195,33,29,21,6,31,1,3,13,0,56,"sa3010135"
"Garvin Alston","WSN","AA",27,1,2,3,35,0,0,0,0,0,,42,187,37,18,14,1,23,2,3,1,1,44,"sa3010238"
"Connor Van Scoyoc","COL","AA",24,7,7,4.460869565217391,23,22,0,0,0,0,,115,489,110,61,57,12,43,0,6,9,0,73,"sa3010243"
"Nick Fraze","TOR","AA",26,1,2,4.2396699561341284,17,4,0,0,1,1,,40.1,166,32,19,19,7,12,0,4,3,0,35,"sa3010250"
"Austin Roberts","MIA","AA",25,3,1,1.928571218373847,38,0,0,0,15,1,,46.2,179,20,14,10,2,18,0,2,8,3,60,"sa3010254"
"Logan Gragg","SEA","AA",25,5,0,3.7058823529411766,28,0,0,0,0,1,,51,209,41,24,21,7,16,0,1,0,2,44,"sa3010306"
"Jason Blanchard","SDP","AA",27,1,3,3.708790897848033,41,0,0,0,1,3,,60.2,260,60,28,25,0,23,0,0,5,3,72,"sa3010313"
"M.D. Johnson","MIA","AA",26,3,5,3.742574540134433,14,14,0,0,0,0,,67.1,311,75,38,28,2,28,0,7,9,0,56,"sa3010364"
"Chase Chaney","LAA","AA",24,7,11,4.304347826086956,26,25,0,0,0,1,,138,603,149,73,66,19,44,2,6,4,1,103,"sa3010369"
"Jacob Wallace","KCR","AA",25,3,4,3.9836065573770494,42,0,0,0,0,1,,61,254,42,29,27,8,30,2,3,6,0,83,"sa3010374"
"Ryan Shreve","STL","AA",26,6,2,4.204917506869268,25,0,0,0,0,3,,40.2,170,42,20,19,4,9,0,1,1,0,46,"sa3010555"
"Ben Anderson","TEX","AA",26,6,7,3.481132075471698,22,20,0,0,0,0,,106,433,104,44,41,9,28,0,4,3,1,93,"sa3010560"
"Alec Barger","COL","AA",26,4,1,3.5217391304347827,39,0,0,0,0,3,,46,202,42,24,18,3,18,0,4,5,0,46,"sa3010566"
"Grant Ford","PIT","AA",26,4,3,3.9473684210526314,35,2,0,0,0,0,,57,263,56,31,25,2,32,1,3,2,0,58,"sa3010625"
