Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Tanner Tully","CLE","AA",26,74,0.33039648,1.172839506,0.214285714,0.424107142,0.361607142,0.296296296,0.074074074,0.44635193,0.20600858,0.34763948,0.10289116,389,787,1176,"19518"
"Alan Rangel","ATL","AA",23,34,0.30120482,1.085714285,0.15116279,0.441860465,0.406976744,0.171428571,0.085714285,0.48837209,0.22093023,0.29069767,0.16051661,187,355,542,"19524"
"Cam Vieaux","PIT","AA",27,44,0.25423729,0.857142857,0.118644067,0.406779661,0.474576271,0.178571428,0.089285714,0.44715447,0.20325203,0.3495935,0.10547945,269,461,730,"19529"
"Guillo Zuniga","LAD","AA",22,35.1,0.26315789,0.729729729,0.2,0.3375,0.4625,0.243243243,0.135135135,0.51219512,0.20731707,0.2804878,0.1637931,216,364,580,"19588"
"Caleb Boushley","SDP","AA",27,35.2,0.35238095,1.7,0.242990654,0.476635514,0.280373831,0.2,0.166666666,0.4587156,0.25688073,0.28440367,0.11829653,221,413,634,"19736"
"Gerson Garabito","SFG","AA",25,44,0.34645669,1.722222222,0.216,0.496,0.288,0.111111111,0.083333333,0.375,0.2578125,0.3671875,0.11464088,264,460,724,"19835"
"Bryan Hudson","CHC","AA",24,54.2,0.25714286,3.296296296,0.153284671,0.649635036,0.197080291,0.074074074,0.074074074,0.42253521,0.1971831,0.38028169,0.10606061,328,530,858,"19924"
"Jhon Romero","WSN","AA",26,47.2,0.32520325,0.483870967,0.264,0.24,0.496,0.241935483,0.080645161,0.28125,0.265625,0.453125,0.13820078,245,522,767,"19940"
"Joey Wentz","DET","AA",23,53.1,0.25373134,0.692307692,0.185185185,0.333333333,0.481481481,0.184615384,0.107692307,0.42142857,0.29285714,0.28571429,0.11111111,395,604,999,"19962"
"Calvin Faucher","TBR","AA",25,35.1,0.38461538,1.533333333,0.2,0.484210526,0.315789473,0.333333333,0.2,0.29896907,0.30927835,0.39175258,0.12027972,283,432,715,"20116"
"Adam Oller","NYM","AA",26,76,0.31016043,1.393939393,0.177083333,0.479166666,0.34375,0.166666666,0.121212121,0.42346939,0.26530612,0.31122449,0.1314554,439,839,1278,"20132"
"Mike Baumann","BAL","AA",25,38.2,0.23469388,1.194444444,0.21,0.43,0.36,0.222222222,0.166666666,0.43269231,0.21153846,0.35576923,0.12578616,248,388,636,"20206"
"Zach Muckenhirn","CHW","AA",26,40.2,0.26470588,1.75,0.145631067,0.54368932,0.310679611,0.1875,0.09375,0.46666667,0.24761905,0.28571429,0.11781609,248,448,696,"20209"
"Zach Logue","TOR","AA",25,35.2,0.35064935,0.911764705,0.207317073,0.37804878,0.414634146,0.235294117,0.176470588,0.38095238,0.26190476,0.35714286,0.15228426,188,403,591,"20231"
"Daysbel Hernandez","ATL","AA",24,32.2,0.28985507,1.809523809,0.132352941,0.558823529,0.308823529,0.238095238,0.142857142,0.5,0.20833333,0.29166667,0.21238938,202,363,565,"20271"
"Jhonathan Diaz","LAA","AA",24,61,0.31468531,1.555555555,0.206896551,0.48275862,0.310344827,0.177777777,0.111111111,0.41216216,0.22972973,0.35810811,0.16162669,340,619,959,"20298"
"Erich Uelmen","CHC","AA",25,69.2,0.28645833,1.412698412,0.224489795,0.454081632,0.321428571,0.19047619,0.142857142,0.395,0.215,0.39,0.10614996,495,692,1187,"20323"
"Kyle Dohy","PHI","AA",24,37.1,0.21126761,1.185185185,0.169014084,0.450704225,0.38028169,0.259259259,0.074074074,0.50684932,0.24657534,0.24657534,0.17932149,223,396,619,"20334"
"Jovani Moran","MIN","AA",24,37.2,0.18965517,1.368421052,0.237288135,0.440677966,0.322033898,0.421052631,0.157894736,0.36065574,0.27868852,0.36065574,0.22335025,215,376,591,"20422"
"Bryan Sammons","MIN","AA",26,58.2,0.27142857,0.69117647,0.228187919,0.315436241,0.456375838,0.102941176,0.19117647,0.47058824,0.24836601,0.28104575,0.13108614,434,634,1068,"20462"
"Denyi Reyes","BOS","AA",24,57.2,0.3375,0.855072463,0.228915662,0.355421686,0.41566265,0.231884057,0.144927536,0.47647059,0.28823529,0.23529412,0.13933548,338,595,933,"20526"
"Kutter Crawford","BOS","AA",25,46.1,0.27083333,0.803921568,0.106796116,0.398058252,0.495145631,0.215686274,0.137254901,0.4368932,0.22330097,0.33980583,0.15601783,207,466,673,"20531"
"Jackson Tetreault","WSN","AA",25,55.1,0.28571429,0.925373134,0.25,0.360465116,0.389534883,0.223880597,0.119402985,0.4375,0.25568182,0.30681818,0.10022026,329,579,908,"20565"
"Anderson Severino","CHW","AA",26,31.2,0.25333333,1.2,0.256756756,0.405405405,0.337837837,0.2,0,0.38666667,0.24,0.37333333,0.10455312,266,327,593,"20582"
"Elvis Luciano","TOR","AA",21,37,0.30693069,1.305555555,0.194174757,0.456310679,0.349514563,0.222222222,0.111111111,0.46666667,0.21904762,0.31428571,0.13700787,261,374,635,"20632"
"Cristofer Ogando","TBR","AA",27,36.2,0.26582278,0.84375,0.2625,0.3375,0.4,0.28125,0.125,0.4691358,0.27160494,0.25925926,0.14675768,223,363,586,"20667"
"Humberto Mejia","ARI","AA",24,32,0.25641026,0.939393939,0.228915662,0.373493975,0.397590361,0.121212121,0.212121212,0.44705882,0.18823529,0.36470588,0.12981744,165,328,493,"20739"
"Elvin Rodriguez","DET","AA",23,75.2,0.26153846,0.571428571,0.218009478,0.284360189,0.497630331,0.219047619,0.171428571,0.48826291,0.26760563,0.24413146,0.11020104,496,847,1343,"20962"
"Adrian Martinez","SDP","AA",24,80.2,0.28436019,1.291666666,0.225352112,0.436619718,0.338028169,0.305555555,0.055555555,0.42592593,0.24074074,0.33333333,0.11574803,476,794,1270,"21023"
"Oliver Ortega","LAA","AA",24,30.2,0.39473684,1.423076923,0.181818181,0.48051948,0.337662337,0.192307692,0.115384615,0.4875,0.25,0.2625,0.19844358,179,335,514,"21025"
"Luis Gil","NYY","AA",23,30.2,0.33846154,0.555555555,0.164179104,0.298507462,0.537313432,0.222222222,0.055555555,0.37313433,0.29850746,0.32835821,0.17753623,208,344,552,"21052"
"Alexis Diaz","CIN","AA",24,42.1,0.33333333,0.972222222,0.144578313,0.421686746,0.433734939,0.222222222,0.055555555,0.45882353,0.2,0.34117647,0.19521912,283,470,753,"21132"
"J.P. France","HOU","AA",26,33.2,0.34210526,1.129032258,0.153846153,0.448717948,0.397435897,0.322580645,0.064516129,0.5,0.20512821,0.29487179,0.15436242,230,366,596,"21212"
"Jonathan Bermudez","HOU","AA",25,78.2,0.34031414,1.138461538,0.287179487,0.379487179,0.333333333,0.169230769,0.107692307,0.4321608,0.25125628,0.31658291,0.15167286,467,878,1345,"21241"
"Andre Jackson","LAD","AA",25,63.1,0.23943662,0.746268656,0.235294117,0.326797385,0.437908496,0.343283582,0.179104477,0.47402597,0.21428571,0.31168831,0.15254237,373,630,1003,"21298"
"Jacob Latz","TEX","AA",25,63.1,0.31081081,1.066666666,0.184210526,0.421052631,0.394736842,0.266666666,0.15,0.49056604,0.2327044,0.27672956,0.15096066,377,716,1093,"21306"
"Parker Mushinski","HOU","AA",25,52.1,0.36296296,1.5,0.222222222,0.466666666,0.311111111,0.238095238,0.071428571,0.47482014,0.26618705,0.25899281,0.12814896,330,583,913,"21324"
"Glenn Otto Jr.","NYY","AA",25,65.1,0.3125,0.894736842,0.175572519,0.389312977,0.435114503,0.192982456,0.105263157,0.42647059,0.25,0.32352941,0.1628866,305,665,970,"21366"
"Peter Strzelecki","MIL","AA",26,47,0.34259259,0.9,0.159292035,0.398230088,0.442477876,0.22,0.1,0.37168142,0.28318584,0.34513274,0.15661104,263,516,779,"21367"
"Ryan Feltner","COL","AA",24,72.2,0.32446809,0.938271604,0.194871794,0.389743589,0.415384615,0.160493827,0.086419753,0.44102564,0.22564103,0.33333333,0.11466667,402,723,1125,"21446"
"Konnor Pilkington","CHW","AA",23,100.2,0.23364486,1.202531645,0.219730941,0.426008968,0.354260089,0.316455696,0.139240506,0.43171806,0.22026432,0.34801762,0.15426829,621,1019,1640,"21453"
"Cole Sands","MIN","AA",23,80.1,0.27604167,0.91566265,0.180412371,0.391752577,0.427835051,0.253012048,0.072289156,0.4213198,0.23857868,0.34010152,0.11849711,538,846,1384,"21461"
"Sean Hjelle","SFG","AA",24,65.2,0.29714286,2.021276595,0.183908045,0.545977011,0.270114942,0.234042553,0.170212765,0.40983607,0.21311475,0.37704918,0.13130352,378,673,1051,"21481"
"James McArthur","PHI","AA",24,74.1,0.32178218,1.449275362,0.183574879,0.483091787,0.333333333,0.217391304,0.130434782,0.42924528,0.26415094,0.30660377,0.11522288,440,749,1189,"21527"
"Reiss Knehr","SDP","AA",24,55.1,0.25170068,1.288461538,0.201342281,0.449664429,0.348993288,0.23076923,0.076923076,0.41721854,0.31125828,0.27152318,0.11123228,349,568,917,"21541"
"Justin Hagenman","LAD","AA",24,62.2,0.31578947,1.301886792,0.227848101,0.43670886,0.335443037,0.207547169,0.113207547,0.46835443,0.18987342,0.34177215,0.12062615,367,719,1086,"21546"
"Luis Medina","NYY","AA",22,73.2,0.31351351,1.714285714,0.2,0.505263157,0.294736842,0.071428571,0.125,0.40932642,0.24352332,0.34715026,0.12992126,509,761,1270,"21649"
"Javier Assad","CHC","AA",23,93,0.3390411,1.078947368,0.202020202,0.414141414,0.383838383,0.254385964,0.105263157,0.42105263,0.24671053,0.33223684,0.09836066,561,964,1525,"21741"
"Cole Ragans","TEX","AA",23,36.1,0.30097087,0.72,0.218181818,0.327272727,0.454545454,0.18,0.16,0.38392857,0.25892857,0.35714286,0.11508554,256,387,643,"21846"
"Jordan Balazovic","MIN","AA",22,97,0.32363636,1.546511627,0.212230215,0.478417266,0.309352517,0.186046511,0.104651162,0.44561404,0.23859649,0.31578947,0.128648,623,1056,1679,"21866"
"Joel Peguero","TBR","AA",24,54,0.32278481,3.259259259,0.253246753,0.571428571,0.175324675,0.296296296,0.074074074,0.39375,0.2,0.40625,0.14179104,292,512,804,"21951"
"Yerry Rodriguez","TEX","AA",23,51.1,0.2892562,1.065217391,0.208333333,0.408333333,0.383333333,0.326086956,0.065217391,0.47580645,0.2016129,0.32258065,0.12844037,334,538,872,"21955"
"Max Castillo","TOR","AA",22,102,0.31229236,1.107438016,0.169381107,0.436482084,0.394136807,0.214876033,0.099173553,0.45047923,0.22683706,0.32268371,0.10065908,583,1086,1669,"21956"
"Luis Frias","ARI","AA",23,78.2,0.26903553,1.115384615,0.183168316,0.430693069,0.386138613,0.23076923,0.205128205,0.42723005,0.25821596,0.31455399,0.13239645,500,852,1352,"21997"
"Kyle Tyler","LAA","AA",24,72,0.28865979,1.268656716,0.224489795,0.433673469,0.341836734,0.253731343,0.119402985,0.45049505,0.24257426,0.30693069,0.11091703,387,758,1145,"22092"
"Cole Winn","TEX","AA",21,78,0.19631902,0.805194805,0.162650602,0.373493975,0.463855421,0.246753246,0.077922077,0.44047619,0.22619048,0.33333333,0.14597315,408,784,1192,"22113"
"Easton McGee","TBR","AA",23,79.2,0.29515419,1.761194029,0.199134199,0.51082251,0.29004329,0.149253731,0.149253731,0.48117155,0.17991632,0.33891213,0.11770158,331,748,1079,"22176"
"Hunter Greene","CIN","AA",21,41,0.30120482,1.214285714,0.261904761,0.404761904,0.333333333,0.25,0.071428571,0.4,0.21176471,0.38823529,0.16388467,212,447,659,"22182"
"Tobias Myers","TBR","AA",22,59.2,0.3037037,0.96226415,0.267605633,0.359154929,0.373239436,0.301886792,0.150943396,0.34507042,0.28169014,0.37323944,0.16298633,308,643,951,"22191"
"Hans Crouse","PHI","AA",22,80.2,0.23626374,0.652631578,0.164893617,0.329787234,0.505319148,0.263157894,0.084210526,0.48421053,0.24210526,0.27368421,0.16438356,507,807,1314,"22192"
"DL Hall","BAL","AA",22,31.2,0.24,2.461538461,0.150943396,0.603773584,0.245283018,0.153846153,0.307692307,0.46296296,0.16666667,0.37037037,0.17613636,195,333,528,"22207"
"Mac Sceroler","CIN","AA",26,36.1,0.35964912,0.814814814,0.155172413,0.379310344,0.465517241,0.111111111,0.129629629,0.53333333,0.23333333,0.23333333,0.14862682,217,402,619,"22218"
"Jonathan Heasley","KCR","AA",24,105.1,0.30314961,0.945945945,0.2,0.388888888,0.411111111,0.171171171,0.162162162,0.40727273,0.30545455,0.28727273,0.13516746,600,1072,1672,"22224"
"Shane Baz","TBR","AA",22,32.2,0.296875,1.363636363,0.223880597,0.447761194,0.328358208,0.5,0.136363636,0.44776119,0.23880597,0.31343284,0.19027484,135,338,473,"22264"
"A.J. Alexy","TEX","AA",23,50.1,0.23214286,1.127659574,0.130434782,0.460869565,0.408695652,0.404255319,0.085106382,0.46551724,0.22413793,0.31034483,0.12529833,313,525,838,"22343"
"Josh Winckowski","BOS","AA",23,100,0.3,1.452830188,0.136212624,0.511627906,0.352159468,0.254716981,0.094339622,0.46129032,0.21935484,0.31935484,0.11757426,526,1090,1616,"22387"
"Angel Zerpa","KCR","AA",21,45.1,0.3697479,1.757575757,0.266129032,0.467741935,0.266129032,0.272727272,0.212121212,0.4488189,0.25984252,0.29133858,0.124533,297,506,803,"22717"
"Roansy Contreras","PIT","AA",21,54.1,0.26229508,1.1875,0.125,0.475,0.4,0.25,0.104166666,0.41732283,0.19685039,0.38582677,0.15299878,282,535,817,"22810"
"Francisco Morales","PHI","AA",21,83,0.32178218,0.975903614,0.203883495,0.393203883,0.402912621,0.192771084,0.13253012,0.48356808,0.18309859,0.33333333,0.14536016,634,907,1541,"22913"
"Osvaldo Bido","PIT","AA",25,93.2,0.3071161,0.753968253,0.193430656,0.346715328,0.459854014,0.277777777,0.103174603,0.44642857,0.19642857,0.35714286,0.10868167,538,1017,1555,"23150"
"Michael Plassmeyer","TBR","AA",24,109.1,0.3410596,0.765151515,0.238562091,0.330065359,0.431372549,0.257575757,0.113636363,0.37777778,0.29206349,0.33015873,0.12020316,533,1239,1772,"23191"
"Michael Grove","LAD","AA",24,71,0.35106383,0.8,0.213592233,0.349514563,0.436893203,0.2,0.211111111,0.4057971,0.28985507,0.30434783,0.13169985,483,823,1306,"23221"
"Janson Junk","LAA","AA",25,93,0.26778243,1.039215686,0.151020408,0.432653061,0.41632653,0.215686274,0.107843137,0.392,0.244,0.364,0.13139696,487,959,1446,"23301"
"Collin Snider","KCR","AA",25,36.1,0.33333333,1.535714285,0.219780219,0.472527472,0.307692307,0.214285714,0.035714285,0.40425532,0.18085106,0.41489362,0.13811189,194,378,572,"23307"
"Jose Butto","NYM","AA",23,40.1,0.27835052,1.194444444,0.21,0.43,0.36,0.166666666,0.166666666,0.5,0.18627451,0.31372549,0.18153365,220,419,639,"23313"
"Freddy Tarnok","ATL","AA",22,45,0.32038835,0.693877551,0.186274509,0.333333333,0.480392156,0.306122448,0.040816326,0.39423077,0.25961538,0.34615385,0.17345598,277,484,761,"23324"
"Robert Garcia","KCR","AA",25,48,0.33870968,1.133333333,0.244094488,0.401574803,0.354330708,0.244444444,0.155555555,0.48091603,0.19083969,0.32824427,0.13286713,322,536,858,"23363"
"JP Sears","NYY","AA",25,50.2,0.34821429,1.513513513,0.205128205,0.478632478,0.316239316,0.108108108,0.162162162,0.42016807,0.29411765,0.28571429,0.15783274,303,546,849,"23429"
"Brandon Hughes","CHC","AA",25,30.2,0.31343284,0.657142857,0.147058823,0.338235294,0.514705882,0.228571428,0.085714285,0.34285714,0.32857143,0.32857143,0.14571949,212,337,549,"23460"
"Tommy Romero","TBR","AA",23,48,0.32352941,1.057142857,0.294117647,0.362745098,0.343137254,0.171428571,0.085714285,0.42857143,0.21904762,0.35238095,0.17245817,215,562,777,"23465"
"Cam Sanders","CHC","AA",24,89.2,0.27751196,1.044444444,0.174887892,0.421524663,0.403587443,0.222222222,0.177777777,0.46929825,0.24561404,0.28508772,0.13872452,611,910,1521,"23479"
"Ron Marinaccio","NYY","AA",25,39.2,0.2238806,0.676470588,0.173913043,0.333333333,0.492753623,0.264705882,0.058823529,0.4057971,0.2173913,0.37681159,0.22100313,224,414,638,"23488"
"Josh Walker","NYM","AA",26,44.1,0.24576271,1,0.182608695,0.408695652,0.408695652,0.255319148,0.063829787,0.41322314,0.25619835,0.33057851,0.11213518,202,449,651,"23617"
"Omar Cruz","PIT","AA",22,70.2,0.30917874,0.8125,0.17535545,0.369668246,0.454976303,0.197916666,0.0625,0.42253521,0.26760563,0.30985915,0.1108156,412,716,1128,"23875"
"Brayan Bello","BOS","AA",22,63.2,0.38125,1.46,0.236024844,0.453416149,0.310559006,0.14,0.1,0.5030303,0.23636364,0.26060606,0.15644444,413,712,1125,"23920"
"Ronny Henriquez","TEX","AA",21,69.2,0.27932961,1.038961038,0.164893617,0.425531914,0.409574468,0.181818181,0.194805194,0.51546392,0.23195876,0.25257732,0.14035088,389,751,1140,"24094"
"Grayson Rodriguez","BAL","AA",21,79.2,0.25,0.893939393,0.213836477,0.371069182,0.415094339,0.212121212,0.121212121,0.43558282,0.2208589,0.34355828,0.1734288,417,840,1257,"24492"
"Simeon Woods Richardson","TOR","AA",20,53.1,0.3495935,0.754716981,0.237704918,0.327868852,0.434426229,0.16981132,0.094339622,0.4609375,0.2265625,0.3125,0.14818548,386,606,992,"24494"
"Drew Rom","BAL","AA",21,40,0.29292929,1.964285714,0.201923076,0.528846153,0.269230769,0.178571428,0.214285714,0.44761905,0.32380952,0.22857143,0.13636364,233,427,660,"24602"
"Austin Cox","KCR","AA",24,63,0.26900585,0.772151898,0.2,0.348571428,0.451428571,0.189873417,0.101265822,0.48603352,0.23463687,0.27932961,0.11758893,380,632,1012,"24604"
"Josh Winder","MIN","AA",24,54.2,0.28125,1.170212765,0.233082706,0.413533834,0.353383458,0.276595744,0.106382978,0.39259259,0.24444444,0.36296296,0.16626794,269,567,836,"24606"
"Victor Vodnik","ATL","AA",21,33.2,0.32926829,2,0.197674418,0.53488372,0.26744186,0.04347826,0.217391304,0.44186047,0.23255814,0.3255814,0.12324493,269,372,641,"24614"
"Gus Varland","LAD","AA",24,34.2,0.25242718,1.023809523,0.220183486,0.394495412,0.3853211,0.357142857,0.166666666,0.40909091,0.3,0.29090909,0.11666667,220,380,600,"24737"
"Frank German","BOS","AA",23,84.1,0.32954545,1.107843137,0.191729323,0.42481203,0.383458646,0.156862745,0.117647058,0.47101449,0.23913043,0.28985507,0.11336032,531,951,1482,"24750"
"Kyle Leahy","STL","AA",24,86.2,0.38305085,1.410526315,0.256493506,0.435064935,0.308441558,0.136842105,0.178947368,0.42948718,0.26282051,0.30769231,0.10100376,601,993,1594,"24763"
"Ethan Roberts","CHC","AA",23,32,0.21538462,0.862068965,0.169230769,0.384615384,0.446153846,0.24137931,0.068965517,0.46268657,0.20895522,0.32835821,0.17017208,187,336,523,"24930"
"Chris Vallimont","MIN","AA",24,91,0.36190476,0.527272727,0.246636771,0.260089686,0.493273542,0.263636363,0.136363636,0.42105263,0.26754386,0.31140351,0.15271226,683,1013,1696,"24935"
"Cooper Criswell","LAA","AA",24,70.1,0.31891892,1.222222222,0.144385026,0.470588235,0.385026737,0.25,0.125,0.5257732,0.19072165,0.28350515,0.14613971,353,735,1088,"24975"
"Evan Sisk","STL","AA",24,40.1,0.34259259,1.483870967,0.266666666,0.438095238,0.295238095,0.193548387,0.129032258,0.34234234,0.27027027,0.38738739,0.11881188,322,486,808,"24995"
"Cam Alldred","PIT","AA",24,53.1,0.20289855,0.796875,0.178571428,0.364285714,0.457142857,0.1875,0.078125,0.41958042,0.29370629,0.28671329,0.11534025,323,544,867,"25078"
"Penn Murfee","SEA","AA",27,52.1,0.30827068,1.142857142,0.25,0.4,0.35,0.224489795,0.183673469,0.46478873,0.20422535,0.33098592,0.11185682,329,565,894,"25174"
"Devin Sweet","SEA","AA",24,79.2,0.31188119,0.79787234,0.228310502,0.342465753,0.429223744,0.212765957,0.191489361,0.49545455,0.23181818,0.27272727,0.14409848,473,908,1381,"25348"
"Jhony Brito","NYY","AA",23,46.2,0.31343284,1.270833333,0.221428571,0.435714285,0.342857142,0.208333333,0.166666666,0.46478873,0.23239437,0.3028169,0.15819209,220,488,708,"25386"
"Brandon Williamson","SEA","AA",23,67.1,0.35031847,0.783783783,0.16981132,0.364779874,0.465408805,0.216216216,0.094594594,0.43292683,0.25,0.31707317,0.16109155,419,717,1136,"25463"
"Matt Waldron","SDP","AA",24,31.1,0.35869565,1.266666666,0.276595744,0.404255319,0.319148936,0.366666666,0.066666666,0.5106383,0.22340426,0.26595745,0.09484193,231,370,601,"25550"
"Nic Enright","CLE","AA",24,39.2,0.26436782,0.442307692,0.175824175,0.252747252,0.571428571,0.23076923,0.096153846,0.35869565,0.19565217,0.44565217,0.18154762,221,451,672,"25553"
"Matt Brash","SEA","AA",23,55,0.25,1.136363636,0.175438596,0.438596491,0.385964912,0.25,0.068181818,0.42016807,0.22689076,0.35294118,0.15707965,336,568,904,"25756"
"Peyton Battenfield","CLE","AA",23,72,0.22285714,0.985507246,0.238888888,0.377777777,0.383333333,0.275362318,0.130434782,0.48369565,0.26086957,0.25543478,0.1438914,362,743,1105,"25777"
"Randy Wynne","CIN","AA",28,89.1,0.31399317,0.975,0.21,0.39,0.4,0.191666666,0.108333333,0.44771242,0.2124183,0.33986928,0.08394698,390,968,1358,"25804"
"Jeff Lindgren","MIA","AA",24,106,0.28,1.048780487,0.192307692,0.413461538,0.394230769,0.162601626,0.138211382,0.38924051,0.23101266,0.37974684,0.08791904,545,1036,1581,"25830"
"Hunter Brown","HOU","AA",22,49.1,0.375,1.758620689,0.252336448,0.476635514,0.271028037,0.137931034,0.206896551,0.41284404,0.21100917,0.37614679,0.11713666,365,557,922,"25880"
"Beau Brieske","DET","AA",23,44,0.28571429,0.907407407,0.141666666,0.408333333,0.45,0.296296296,0.037037037,0.42975207,0.2231405,0.34710744,0.12134503,223,461,684,"26079"
"Andre Pallante","STL","AA",22,94.1,0.32982456,3.074074074,0.21708185,0.59074733,0.192170818,0.129629629,0.148148148,0.37755102,0.20068027,0.42176871,0.08602151,658,1016,1674,"26108"
"Caleb Kilian","CHC","AA",24,78.2,0.29186603,1.469696969,0.220095693,0.464114832,0.315789473,0.257575757,0.075757575,0.46261682,0.25233645,0.28504673,0.12568306,344,754,1098,"26213"
"Chris Murphy","BOS","AA",23,33,0.35616438,0.764705882,0.210526315,0.342105263,0.447368421,0.235294117,0.117647058,0.44871795,0.23076923,0.32051282,0.15229358,188,357,545,"26214"
"Ryan Pepiot","LAD","AA",23,59.2,0.19827586,0.65079365,0.154471544,0.333333333,0.512195121,0.142857142,0.111111111,0.35772358,0.32520325,0.31707317,0.15256008,349,608,957,"26221"
"Nick Robertson","LAD","AA",22,58.2,0.31847134,1.016393442,0.216560509,0.394904458,0.388535031,0.213114754,0.081967213,0.40123457,0.2654321,0.33333333,0.13218971,347,644,991,"26226"
"Tyler Holton","ARI","AA",25,48.1,0.36296296,2.027777777,0.204379562,0.532846715,0.262773722,0.25,0.166666666,0.4893617,0.24822695,0.26241135,0.14558473,296,542,838,"26231"
"Ryne Nelson","ARI","AA",23,77,0.30994152,0.971830985,0.222222222,0.383333333,0.394444444,0.309859154,0.183098591,0.39130435,0.26086957,0.34782609,0.1340608,415,868,1283,"26253"
"Drey Jameson","ARI","AA",23,46.1,0.32653061,1.212121212,0.291262135,0.388349514,0.320388349,0.242424242,0.181818181,0.47115385,0.25,0.27884615,0.16066482,261,461,722,"26260"
"Tommy Henry","ARI","AA",23,115.2,0.33093525,1.102803738,0.242424242,0.397306397,0.36026936,0.280373831,0.224299065,0.45,0.27,0.28,0.14350682,729,1250,1979,"26285"
"Ethan Small","MIL","AA",24,41.1,0.34246575,1,0.216216216,0.391891891,0.391891891,0.379310344,0.034482758,0.48648649,0.14864865,0.36486486,0.18518519,243,432,675,"26364"
"Nick Lodolo","CIN","AA",23,44,0.33707865,1.92,0.17977528,0.539325842,0.280898876,0.16,0.04,0.43333333,0.25555556,0.31111111,0.15555556,225,450,675,"26378"
"Jayden Murray","TBR","AA",24,38.1,0.1744186,0.871794871,0.188888888,0.377777777,0.433333333,0.23076923,0.153846153,0.40217391,0.2826087,0.31521739,0.16111111,170,370,540,"26482"
"Reid Detmers","LAA","AA",21,54,0.35353535,0.775510204,0.171428571,0.361904761,0.466666666,0.163265306,0.204081632,0.49090909,0.23636364,0.27272727,0.19491525,301,643,944,"27468"
"Cade Cavalli","WSN","AA",22,58,0.29365079,1.042553191,0.225806451,0.39516129,0.379032258,0.29787234,0.042553191,0.45669291,0.2519685,0.29133858,0.15329949,380,605,985,"27473"
"Max Meyer","MIA","AA",22,101,0.30434783,1.863013698,0.18992248,0.527131782,0.282945736,0.150684931,0.09589041,0.50769231,0.21153846,0.28076923,0.13602694,547,938,1485,"27474"
