Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Jacob Latz","TEX","AA",25,63.1,11.936843063904055,3.9789476879680183,3,1.2789474711325772,0.30882353,0.10294118,0.20588235,0.22821577,1.3105264210370853,0.31081081,0.626703,4.68947406081945,4.142731865383586,0.546742195435864,3.9738981471397388,"21306"
"Parker Mushinski","HOU","AA",25,52.1,11.350319574472179,3.4394907801430845,3.3,0.5159236170214627,0.29333333,0.08888889,0.20444445,0.25490196,1.3757963120572339,0.36296296,0.625,3.783439858157393,2.9063254540317356,0.8771144041256576,3.5830460120116285,"21324"
"Glenn Otto Jr.","NYY","AA",25,65.1,14.188776614814028,1.9285715787125863,7.35714286,0.8265306765911085,0.40711462,0.05533597,0.35177866,0.19409283,0.9183674184345649,0.3125,0.72761194,3.168367593599249,2.2909412267653884,0.8774263668338604,2.46563984235587,"21366"
"Peter Strzelecki","MIL","AA",26,47,12.446808510638299,3.25531914893617,3.82352941,0.9574468085106383,0.32663317,0.08542714,0.24120603,0.23595506,1.2553191489361701,0.34259259,0.78571429,3.4468085106382977,3.3589865633781923,0.08782194726010539,3.693288761440744,"21367"
"Ryan Feltner","COL","AA",24,72.2,9.908258267780026,2.7247710236395073,3.63636364,0.8669725984307524,0.26845638,0.0738255,0.19463087,0.24727273,1.2385322834725032,0.32446809,0.83743842,2.8486242519867577,3.515431118011475,-0.6668068660247171,4.011690241497501,"21446"
"Konnor Pilkington","CHW","AA",23,100.2,10.728476279127296,3.4867547907163714,3.07692308,0.9834436589200022,0.30848329,0.10025707,0.20822622,0.17681159,0.9933774332525275,0.23364486,0.78125,3.039734945752734,3.792968211456345,-0.7532332657036109,3.624755671539037,"21453"
"Cole Sands","MIN","AA",23,80.1,10.75518740295077,3.921162073992469,2.74285714,0.6721992126844232,0.28742515,0.10479042,0.18263473,0.20068027,1.1701245554136257,0.27604167,0.79470199,2.464730446509552,3.5542627187982965,-1.0895322722887446,4.413909555876384,"21461"
"Sean Hjelle","SFG","AA",24,65.2,9.456854256854257,2.6040613171047955,3.63157895,1.0964468703599137,0.25182482,0.06934307,0.18248175,0.23809524,1.2030458716449055,0.29714286,0.70621469,3.152284752284752,4.002740838171436,-0.8504560858866843,3.5417311952473063,"21481"
"James McArthur","PHI","AA",24,74.1,9.443946834543464,2.784753553775637,3.39130435,1.0896861732165537,0.24375,0.071875,0.171875,0.25605536,1.3049328247161198,0.32178218,0.69264069,4.479820934334721,4.24188856682251,0.2379323675122107,4.124008289172178,"21527"
"Reiss Knehr","SDP","AA",24,55.1,7.481928398585345,3.5783135819321212,2.09090909,0.6506024694422039,0.20444444,0.09777778,0.10666667,0.20812183,1.1385543215238567,0.25170068,0.70977918,3.9036148166532234,4.274754713373832,-0.3711398967206083,5.000048253709089,"21541"
"Justin Hagenman","LAD","AA",24,62.2,11.058509740747514,2.585106173161756,4.27777778,0.8617020577205855,0.30314961,0.07086614,0.23228347,0.22978723,1.1489360769607806,0.31578947,0.74303406,3.446808230882342,3.176382452635377,0.270425778246965,3.4301807116303866,"21546"
"Luis Medina","NYY","AA",22,73.2,10.140272893468644,5.009050465448366,2.02439024,0.8552037380033796,0.26100629,0.12893082,0.13207547,0.23636364,1.438914225846956,0.31351351,0.74338086,3.665158877157341,4.248462893442943,-0.5833040162856018,4.205634583602711,"21649"
"Javier Assad","CHC","AA",23,93,7.161290322580645,3.096774193548387,2.3125,1.1612903225806452,0.17661098,0.07637232,0.10023866,0.29365079,1.5376344086021505,0.3390411,0.62869822,5.32258064516129,4.810141905405189,0.5124387397561012,5.111473341366296,"21741"
"Cole Ragans","TEX","AA",23,36.1,8.174313070918522,4.954129133890013,1.65,1.9816516535560054,0.19879518,0.12048193,0.07831325,0.27083333,1.6238534383306154,0.30097087,0.68273092,5.6972485039735155,6.341959639192035,-0.64471113521852,5.9178127610842814,"21846"
"Jordan Balazovic","MIN","AA",22,97,9.463917525773196,3.5257731958762886,2.68421053,0.8350515463917526,0.23776224,0.08857809,0.14918415,0.25388601,1.402061855670103,0.32363636,0.72429907,3.618556701030928,3.912563608110566,-0.29400690707963806,4.277240427437517,"21866"
"Joel Peguero","TBR","AA",24,54,8,3.6666666666666665,2.18181818,0.3333333333333333,0.20512821,0.09401709,0.11111111,0.25480769,1.3888888888888888,0.32278481,0.6167979,4.5,3.549687903015702,0.9503120969842982,3.8753284546236197,"21951"
"Yerry Rodriguez","TEX","AA",23,51.1,11.045455639871934,3.681818546623978,3,0.5259740780891397,0.29577465,0.09859155,0.1971831,0.20320856,1.1493507632318238,0.2892562,0.80267559,2.6298703904456984,3.304249224692536,-0.6743788342468378,4.132213962688017,"21955"
"Max Castillo","TOR","AA",22,102,7.852941176470588,3.088235294117647,2.54285714,1.0588235294117647,0.20181406,0.07936508,0.12244898,0.26368159,1.3823529411764706,0.31229236,0.66302652,4.852941176470588,4.446803667031083,0.406137509439505,4.778253732665497,"21956"
"Luis Frias","ARI","AA",23,78.2,10.411018295419764,2.860169861379056,3.64,1.8305087112825957,0.27575758,0.07575758,0.2,0.22697368,1.1949154087539167,0.26903553,0.5922865,5.262712544937463,4.801607986648569,0.46110455828889396,3.914311579295559,"21997"
"Kyle Tyler","LAA","AA",24,72,9.125,2.75,3.31818182,1,0.24333333,0.07333333,0.17,0.23272727,1.1944444444444444,0.28865979,0.74550129,3.375,3.8598730882008874,-0.48487308820088737,3.917572427561714,"22092"
"Cole Winn","TEX","AA",21,78,11.192307692307692,3,3.73076923,0.6923076923076923,0.3277027,0.08783784,0.23986487,0.14285714,0.8205128205128205,0.19631902,0.7885906,2.3076923076923075,3.1462405840555827,-0.8385482763632752,3.8953120157122614,"22113"
"Easton McGee","TBR","AA",23,79.2,8.246862977716674,1.4686194343879009,5.61538462,1.1297072572214624,0.22256098,0.03963415,0.18292683,0.2483871,1.1297072572214624,0.29515419,0.67901235,4.066946125997264,3.8785272634721712,0.18841886252509266,3.6043140790939967,"22176"
"Hunter Greene","CIN","AA",21,41,13.170731707317072,3.073170731707317,4.28571429,0.43902439024390244,0.37037037,0.08641975,0.28395062,0.1862069,1,0.30120482,0.84951456,1.975609756097561,2.3527592670626762,-0.3771495109651153,2.8210235073799046,"22182"
"Tobias Myers","TBR","AA",22,59.2,12.217876053463723,1.5083797596868795,8.1,1.2067038077495036,0.34177215,0.04219409,0.29957806,0.21875,0.9888267313502876,0.3037037,0.76771654,3.3184354713111346,3.083104027822546,0.23533144348858848,2.773968895082081,"22191"
"Hans Crouse","PHI","AA",22,80.2,10.264462405415117,3.458677549650746,2.96774194,0.8925619482969667,0.29022082,0.0977918,0.19242902,0.18085106,1.0165288855604342,0.23626374,0.76203209,3.1239668190393832,3.8026784137360403,-0.6787115946966571,4.506860944147501,"22192"
"DL Hall","BAL","AA",22,31.2,15.915787875949672,4.547367964557049,3.5,1.1368419911392622,0.4375,0.125,0.3125,0.14545455,1.010526214346011,0.24,0.80985915,3.126315475632971,3.325957452821598,-0.19964197718862664,2.327828658813799,"22207"
"Mac Sceroler","CIN","AA",26,36.1,9.412845354391026,2.7247710236395073,3.45454545,1.7339451968615047,0.21965318,0.06358382,0.15606936,0.30188679,1.6238534383306154,0.35964912,0.44061303,8.422019527613022,4.9703473139327246,3.4516722136802978,4.864911874594635,"22218"
"Jonathan Heasley","KCR","AA",24,105.1,10.253165052059755,2.905063431416931,3.52941176,1.5379747578089633,0.27713626,0.07852194,0.19861432,0.24234694,1.224683603440471,0.30314961,0.84837545,3.3322786419194204,4.59033346469539,-1.2580548227759696,4.235918741262841,"22224"
"Shane Baz","TBR","AA",22,32.2,13.499997898024283,0.5510203223683381,24.5,0.8265304835525071,0.40833333,0.01666667,0.39166667,0.18965517,0.7346937631577841,0.296875,0.77981651,2.479591450657521,1.96276446868356,0.5168269819739613,1.8560308972185169,"22264"
"A.J. Alexy","TEX","AA",23,50.1,10.192054010055644,3.7549672668626055,2.71428571,0.715231860354782,0.28787879,0.10606061,0.18181818,0.1734104,1.013245135502608,0.23214286,0.93117409,1.6092716857982596,3.737852089183699,-2.128580403385439,4.359189350333258,"22343"
"Josh Winckowski","BOS","AA",23,100,7.92,2.7,2.93333333,0.9,0.20465116,0.06976744,0.13488372,0.25125628,1.3,0.3,0.66101695,4.14,4.015431118011475,0.1245688819885249,4.378211127072573,"22387"
"Angel Zerpa","KCR","AA",21,45.1,10.72058943811186,3.7720592467430616,2.84210526,1.3897060382737596,0.27,0.095,0.175,0.28333333,1.5441178203041772,0.3697479,0.66993464,5.955883021173255,4.428103435575768,1.5277795855974876,3.7105068687432112,"22717"
"Roansy Contreras","PIT","AA",21,54.1,12.588958233694836,1.9877302474255003,6.33333333,0.8282209364272918,0.34862385,0.05504587,0.29357798,0.18226601,0.9018405752208288,0.26229508,0.68888889,2.6503069965673336,2.7424249106793357,-0.0921179141120021,2.9319163122865355,"22810"
"Francisco Morales","PHI","AA",21,83,11.927710843373495,6.506024096385542,1.83333333,1.1927710843373494,0.28205128,0.15384615,0.12820513,0.23529412,1.6385542168674698,0.32178218,0.55642633,6.9397590361445785,5.0094070216259325,1.930352014518646,4.8551758412675685,"22913"
"Osvaldo Bido","PIT","AA",25,93.2,8.743773191597088,3.1708188497000425,2.75757576,1.249110455942441,0.22087379,0.08009709,0.1407767,0.25606469,1.3665481911165167,0.3071161,0.63667233,5.092527243457644,4.689808469752231,0.40271877370541276,4.995693292555061,"23150"
"Michael Plassmeyer","TBR","AA",24,109.1,10.207317726091611,1.8932928040331216,5.39130435,1.2347561765433401,0.26495726,0.0491453,0.21581197,0.2675737,1.2896342288341551,0.3410596,0.65322581,4.692073470864693,3.740625240934643,0.9514482299300497,3.865968390075627,"23191"
"Michael Grove","LAD","AA",24,71,11.154929577464788,5.323943661971831,2.0952381,2.408450704225352,0.26035503,0.12426036,0.13609467,0.28813559,1.7887323943661972,0.35106383,0.65088757,7.859154929577465,6.29647532583962,1.5626796037378448,5.063528819571079,"23221"
"Janson Junk","LAA","AA",25,93,9.387098121841735,2.6129036009250193,3.59259259,1.0645162818583411,0.25866667,0.072,0.18666667,0.21613833,1.0967743510055636,0.26778243,0.78767123,2.806452015808354,3.8367964304861006,-1.0303444146777467,4.035803134448344,"23301"
"Collin Snider","KCR","AA",25,36.1,10.155964724474527,3.4678903937230094,2.92857143,0.24770645669450067,0.26973684,0.09210526,0.17763158,0.23703704,1.2660552231052256,0.33333333,0.77731092,2.972477480334008,2.984161003999915,-0.011683523665906748,3.9917765412439294,"23307"
"Jose Butto","NYM","AA",23,40.1,11.15702620035297,2.0082647160635347,5.55555556,1.3388431440423565,0.2994012,0.05389222,0.24550898,0.21568627,1.0413224453662773,0.27835052,0.82901554,3.1239673360988314,4.011298949138274,-0.8873316130394424,3.4775412097451035,"23313"
"Freddy Tarnok","ATL","AA",22,45,12.2,3,4.06666667,0.4,0.33701657,0.08287293,0.25414365,0.21084337,1.1111111111111112,0.32038835,0.74152542,2.6,2.2682064215342206,0.3317935784657795,3.448161071373357,"23324"
"Robert Garcia","KCR","AA",25,48,11.25,4.3125,2.60869565,1.3125,0.27777778,0.10648148,0.1712963,0.2565445,1.5,0.33870968,0.66978193,5.625,4.43790725072225,1.1870927492777499,4.203123897127808,"23363"
"JP Sears","NYY","AA",25,50.2,12.611840839201191,3.197368100079175,3.94444444,1.0657893666930582,0.33649289,0.08530806,0.25118483,0.23809524,1.2434209278085682,0.34821429,0.7337884,4.0855259056567235,3.554904798259366,0.5306211073973577,3.1609660406716795,"23429"
"Brandon Hughes","CHC","AA",25,30.2,12.619563909244132,3.8152169958179933,3.30769231,0.8804346913426139,0.33333333,0.10077519,0.23255814,0.21238938,1.2065216140621005,0.31343284,0.92178771,1.7608693826852277,3.4341484471395027,-1.673279064454275,4.00475302873803,"23460"
"Tommy Romero","TBR","AA",23,48,14.0625,1.875,7.5,0.5625,0.39267016,0.05235602,0.34031414,0.2,0.9583333333333334,0.32352941,0.79439252,1.875,1.7765397548675543,0.09846024513244567,2.141092719789595,"23465"
"Cam Sanders","CHC","AA",24,89.2,10.739778170081856,4.416357378351417,2.43181818,1.6059481375823337,0.27720207,0.11398964,0.16321244,0.22289157,1.3159852794077456,0.27751196,0.68181818,5.31970320574148,5.141316903915082,0.17838630182639825,4.441859195820363,"23479"
"Ron Marinaccio","NYY","AA",25,39.2,14.521006541403565,4.310923816979184,3.36842105,0.4537814544188614,0.41290323,0.12258065,0.29032258,0.12781955,0.9075629088377228,0.2238806,0.85635359,1.8151258176754457,2.607868209173752,-0.7927423914983063,3.2969719810022724,"23488"
"Josh Walker","NYM","AA",26,44.1,8.526316767678715,1.421052794613119,6,0.6090226262627654,0.24705882,0.04117647,0.20588235,0.19631902,0.8796993490462166,0.24576271,0.63218391,2.6390980471386496,2.9740776724445723,-0.33497962530592273,3.757394412033362,"23617"
"Omar Cruz","PIT","AA",22,70.2,7.641510533964126,2.801887195786846,2.72727273,0.7641510533964126,0.19933555,0.0730897,0.12624585,0.25641026,1.3018869798605548,0.30917874,0.73660714,3.438679740283857,4.109770826208685,-0.6710910859248278,5.137007724746,"23875"
"Brayan Bello","BOS","AA",22,63.2,12.298428336863227,3.3926698860312348,3.625,0.7068062262565072,0.31071429,0.08571429,0.225,0.26190476,1.4136124525130145,0.38125,0.68965517,4.664921093292948,3.122760992313415,1.5421601009795332,3.3337508073215583,"23920"
"Ronny Henriquez","TEX","AA",21,69.2,10.076556495273206,2.1961725694826217,4.58823529,1.937799326014078,0.26804124,0.05841924,0.20962199,0.23897059,1.1770336646900326,0.27932961,0.66666667,5.038278247636603,4.857564549221149,0.18071369841545337,4.0168118666849155,"24094"
"Grayson Rodriguez","BAL","AA",21,79.2,13.669457812379694,2.485355965887217,5.5,0.9037658057771698,0.39032258,0.07096774,0.31935484,0.16491228,0.8661088972031211,0.25,0.75657895,2.5983266916093632,2.724636037956451,-0.1263093463470879,2.718756356910812,"24492"
"Simeon Woods Richardson","TOR","AA",20,53.1,12.993751239180684,5.737500547170691,2.26470588,0.8437500804662781,0.32083333,0.14166667,0.17916667,0.23414634,1.53750014662744,0.3495935,0.57894737,5.906250563263947,3.8100525660153814,2.096197997248565,4.161584710111961,"24494"
