Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Brett de Geus","KCR","AA",25,2,1,2.801887195786846,20,2,0,0,1,0,,35.1,141,34,11,11,3,8,0,1,1,2,29,"23592"
"Omar Cruz","PIT","AA",24,1,4,3.9375,27,1,0,0,0,0,,48,216,39,21,21,2,30,0,7,8,2,44,"23875"
"Randy Rodriguez","SFG","AA",23,2,1,2.9670332779762014,16,0,0,0,1,1,,30.1,129,19,13,10,1,18,0,3,3,0,40,"23974"
"Kai-Wei Teng","SFG","AA",24,1,3,4.753521637556225,12,12,0,0,0,0,,47.1,202,38,27,25,4,20,0,10,2,0,68,"24282"
"Adam Kloffenstein","TOR","AA",22,5,5,3.235955056179775,17,17,1,0,0,0,,89,380,79,42,32,8,34,1,7,7,0,105,"24493"
"Lyon Richardson","CIN","AA",23,0,2,2.152173913043478,15,15,0,0,0,0,,46,188,35,13,11,2,22,0,2,8,0,58,"24581"
"John Rooney","LAD","AA",26,3,2,2.3823529411764706,29,0,0,0,3,1,,34,141,33,13,9,3,9,0,4,2,1,37,"24590"
"Jonathan Bowlan","KCR","AA",26,1,5,7.2,10,9,0,0,0,0,,35,164,44,30,28,7,13,0,3,4,1,47,"24607"
"Braydon Fisher","LAD","AA",22,5,4,2.9508196721311477,42,1,0,0,5,3,,61,262,41,29,20,9,37,3,2,11,1,82,"24609"
"Victor Vodnik","COL","AA",23,3,1,2.699999705723386,34,0,0,0,6,3,,46.2,195,30,14,14,2,26,1,3,9,0,65,"24614"
"Kelvin Caceres","LAA","AA",23,5,1,5.613860538012735,34,0,0,0,2,2,,33.2,159,30,21,21,3,22,2,5,8,1,53,"24681"
"Devin Sweet","SEA","AA",26,4,1,1.542857142857143,27,0,0,0,5,0,,35,136,24,7,6,1,8,0,1,1,0,47,"25348"
"Nash Walters","CHW","AA",26,2,4,6.428571428571429,30,1,0,0,6,1,,35,154,29,28,25,5,21,1,3,4,1,51,"25413"
"Ryan Zeferjahn","BOS","AA",25,0,4,5.023255813953488,34,0,0,0,2,2,,43,204,33,27,24,7,40,0,6,4,0,68,"25420"
"Paxton Schultz","TOR","AA",25,3,3,3.302158635877281,10,10,0,0,0,0,,46.1,198,42,19,17,3,19,0,0,4,0,54,"25501"
"Justin Slaten","TEX","AA",25,4,3,3.155844468534838,35,1,0,0,2,2,,51.1,203,41,21,18,9,16,0,0,6,0,76,"25648"
"Sawyer Gipson-Long","DET","AA",25,6,5,3.7384615384615385,14,13,0,0,0,0,,65,255,51,27,27,12,15,0,2,2,0,76,"26048"
"Blas Castano","SEA","AA",24,5,6,4.580357649876811,24,11,0,0,0,0,,74.2,321,69,44,38,8,35,0,8,5,10,72,"26117"
"Austin Pope","ARI","AA",24,2,0,4.231342801752483,29,0,0,0,1,0,,44.2,191,43,22,21,5,15,0,3,5,0,56,"26136"
"Connor Gillispie","BAL","AA",25,7,4,3.890490255701269,27,14,2,1,2,0,,115.2,482,96,55,50,14,37,0,9,3,0,99,"26171"
"Blair Henley","HOU","AA",26,3,6,5.0625004827976685,25,17,0,0,1,1,,106.2,476,104,67,60,8,53,0,11,11,3,106,"26190"
"Kade Strowd","BAL","AA",25,4,1,5.204819755537631,35,0,0,0,2,3,,55.1,255,54,42,32,7,32,0,4,3,1,67,"26191"
"Andrew Saalfrank","ARI","AA",25,4,0,2.7000004119873675,21,0,0,0,1,1,,33.1,141,23,11,10,0,20,0,1,2,0,45,"26203"
"Jackson Rutledge","WSN","AA",24,6,1,3.1609758450373837,12,12,0,0,0,0,,68.1,272,50,25,24,5,25,0,5,5,0,62,"26215"
"Joey Estes","OAK","AA",21,6,6,3.2779554313662316,20,17,0,0,0,0,,104.1,430,84,43,38,14,31,0,9,1,0,100,"26257"
"Hunter Bigge","CHC","AA",25,3,1,3.5038163857710294,31,0,0,0,2,1,,43.2,184,34,18,17,3,21,0,2,5,0,56,"26259"
"DJ Herz","WSN","AA",22,3,3,3.434629160453293,22,22,0,0,0,0,,94.1,411,67,42,36,5,57,0,7,10,4,133,"26389"
"Porter Hodge","CHC","AA",22,6,7,5.132232052162366,35,12,0,0,0,1,,80.2,361,64,49,46,3,49,2,9,11,0,103,"26413"
"Ryan Gusto","HOU","AA",24,5,2,2.9347828520719155,14,8,0,0,1,1,,61.1,249,37,22,20,2,25,0,4,0,1,62,"26440"
"Wikelman Gonzalez","BOS","AA",21,3,1,2.4206899099089427,10,10,0,0,0,0,,48.1,198,27,15,13,2,28,0,2,4,0,63,"26641"
"Anthony Molina","TBR","AA",21,2,5,4.613065680350735,15,15,1,0,0,0,,66.1,294,72,42,34,8,20,0,0,8,1,52,"26952"
"Alec Marsh","KCR","AA",25,3,3,5.323944234062973,11,11,0,0,0,0,,47.1,212,51,31,28,4,24,0,2,6,2,56,"27451"
"Anthony Veneziano","KCR","AA",25,5,1,2.1259845074011743,8,8,0,0,0,0,,42.1,169,37,10,10,5,5,0,5,3,1,48,"27453"
"Emerson Hancock","SEA","AA",24,11,5,4.316326530612245,20,20,0,0,0,0,,98,411,83,49,47,9,38,0,7,3,1,107,"27470"
"Cole Wilcox","TBR","AA",23,6,8,5.231250498890924,25,25,0,0,0,0,,106.2,454,95,71,62,14,44,0,9,6,0,99,"27481"
"Landon Knack","LAD","AA",25,2,0,2.197674613568915,12,12,0,0,0,0,,57.1,223,42,18,14,3,12,0,1,2,0,61,"27487"
"Clayton Beeter","NYY","AA",24,6,2,2.0769229027948986,12,12,0,0,0,0,,60.2,256,44,14,14,3,31,0,7,3,0,76,"27494"
"Kyle Hurt","LAD","AA",25,2,3,4.153846153846154,19,15,0,0,0,0,,65,279,50,32,30,7,33,0,4,14,0,110,"27514"
"Evan Kravetz","CIN","AA",26,3,0,2.4,17,0,0,0,1,1,,30,117,20,8,8,3,9,0,1,1,0,36,"27536"
"Zac Kristofak","LAA","AA",25,4,3,4.071428571428571,16,6,0,0,0,0,,42,173,34,21,19,3,16,2,2,2,1,33,"27585"
"Jake Eder","CHW","AA",24,2,4,6.702127659574468,11,11,0,0,0,0,,47,220,49,36,35,7,31,0,8,3,2,60,"27590"
"Mitchell Parker","WSN","AA",23,9,6,4.1964813139778485,25,23,0,0,0,0,,113.2,485,100,58,53,10,54,0,0,13,3,132,"27636"
"Connor Phillips","CIN","AA",22,2,2,3.340206711005254,14,14,0,0,0,0,,64.2,284,58,29,24,9,27,0,6,6,0,111,"27649"
"Christian Roa","CIN","AA",24,4,5,4.88135593220339,13,13,0,0,0,0,,59,258,41,35,32,7,44,0,6,1,0,87,"27662"
"Tanner Gordon","ATL","AA",25,6,7,4.99159611861646,15,15,1,1,0,0,,79.1,336,78,49,44,12,21,0,1,3,0,76,"27669"
"Carson Spiers","CIN","AA",25,8,3,3.6867469879518073,28,9,0,0,0,0,,83,363,71,37,34,6,41,1,7,2,0,106,"27685"
"Jack Kochanowicz","LAA","AA",22,4,5,6.526066822653446,16,16,1,0,0,0,,70.1,311,81,54,51,15,22,0,9,3,0,55,"27688"
"Brian Van Belle","BOS","AA",26,6,3,3,14,13,0,0,0,0,,81,331,72,32,27,9,25,0,6,2,1,69,"27695"
"Mick Abel","PHI","AA",21,5,5,4.141104682136459,22,22,0,0,0,0,,108.2,458,73,53,50,15,62,0,5,2,0,126,"27756"
"Eury Perez","MIA","AA",20,3,1,3.190908648278164,8,8,0,0,0,0,,36.2,142,24,16,13,5,10,0,0,3,2,54,"27768"
"Kyle Nicolas","PIT","AA",24,3,5,4.360248033962081,12,12,0,0,0,0,,53.2,239,56,34,26,8,23,0,3,3,0,63,"27775"
"Jared Jones","PIT","AA",21,1,4,2.233082962963473,10,10,0,0,0,0,,44.1,179,32,11,11,3,16,0,4,2,0,47,"27863"
"Noah Murdock","KCR","AA",24,3,1,5.869565217391305,36,1,0,0,1,1,,69,315,62,52,45,4,49,0,6,7,0,77,"27908"
"Austin Kitchen","COL","AA",26,6,2,3.6201114232485105,43,0,0,0,3,4,,59.2,253,62,27,24,4,15,0,5,0,0,54,"27910"
"Cristian Mena","CHW","AA",20,7,6,4.657894736842105,23,23,0,0,0,0,,114,488,99,64,59,17,55,0,5,13,5,136,"27974"
"Luke Little","CHC","AA",22,3,2,3.1153841582981756,23,0,0,0,0,0,,34.2,154,20,12,12,1,28,1,7,6,0,63,"28036"
"River Ryan","LAD","AA",24,1,6,3.3287672972361575,24,22,0,0,0,0,,97.1,413,78,41,36,8,44,0,10,7,1,98,"29514"
"Andre Granillo","STL","AA",23,3,4,4.418181818181818,44,0,0,0,14,4,,55,231,42,33,27,6,25,1,1,10,1,72,"29542"
"Patrick Monteverde","MIA","AA",25,10,5,3.3157894736842106,21,21,0,0,0,0,,114,465,91,51,42,13,46,0,4,5,0,114,"29564"
"Joe Boyle","OAK","AA",23,8,6,4.085526443955975,22,22,0,0,0,0,,101.1,456,75,52,46,6,82,0,8,12,3,150,"29608"
"Kyle Backhus","ARI","AA",25,5,4,3.7636363636363637,40,0,0,0,10,4,,55,246,56,25,23,6,26,0,2,1,1,64,"29615"
"Andrew Hoffmann","KCR","AA",23,4,6,5.5648858202802245,20,19,0,0,0,0,,87.1,390,95,55,54,12,43,0,5,2,1,87,"29633"
"Mason Montgomery","TBR","AA",23,5,4,4.179566958359942,25,25,0,0,0,0,,107.2,468,98,55,50,18,49,0,7,4,1,131,"29770"
"Ky Bush","CHW","AA",23,4,7,6.384235973321625,15,15,0,0,0,0,,67.2,300,71,53,48,16,36,0,3,12,1,69,"29823"
"Jackson Wolf","SDP","AA",24,8,13,4.126005530718091,26,26,0,0,0,0,,124.1,503,106,62,57,17,32,0,3,1,0,135,"29832"
"Nick Nastrini","CHW","AA",23,8,3,4.073684783047997,21,21,0,0,0,0,,95,420,86,51,43,9,44,0,5,7,1,116,"29833"
"Emmet Sheehan","LAD","AA",23,4,1,1.856250177025812,12,10,0,0,0,0,,53.1,211,24,11,11,5,23,0,5,1,0,88,"29839"
"Ryan Bergert","SDP","AA",23,1,2,2.8636363636363638,9,8,0,0,0,0,,44,177,32,16,14,1,18,0,2,2,0,51,"29863"
"Chayce McDermott","BAL","AA",24,5,6,3.556097825667057,16,14,0,0,1,0,,68.1,287,42,29,27,6,44,0,1,4,0,88,"29866"
"James Meeker","MIL","AA",28,8,4,3.134831460674157,34,8,0,0,1,0,,89,371,90,39,31,12,12,1,5,2,0,80,"29891"
"Spencer Arrighetti","HOU","AA",23,7,2,4.153845805589797,13,8,0,0,0,1,,60.2,253,48,28,28,4,23,0,6,2,0,79,"29921"
"Jordan Leasure","LAD","AA",24,2,2,3.085714285714286,29,0,0,0,9,0,,35,141,21,12,12,6,16,1,1,7,1,56,"29950"
"Grant Holman","OAK","AA",23,0,2,5.845361744259194,25,0,0,0,3,1,,32.1,146,36,21,21,8,11,2,2,1,0,45,"30002"
"Joe Rock","COL","AA",22,1,10,4.5,19,19,1,0,0,0,,90,395,94,53,45,13,32,0,6,3,2,108,"30016"
"Julian Aguiar","CIN","AA",22,4,4,4.280487406615522,11,11,0,0,0,0,,54.2,232,57,32,26,6,13,0,2,4,1,61,"30031"
"Cade Povich","BAL","AA",23,6,7,4.868852763495071,18,18,0,0,0,0,,81.1,353,74,46,44,12,37,0,4,6,0,118,"30055"
"David Festa","MIN","AA",23,3,3,4.3875,21,19,0,0,0,0,,80,342,76,45,39,8,33,0,2,6,0,104,"30056"
"Landen Roupp","SFG","AA",24,0,0,1.7419354838709677,10,10,0,0,0,0,,31,120,22,6,6,1,9,0,3,0,0,42,"30076"
"Carson Seymour","SFG","AA",24,5,3,3.994083200857237,28,23,0,0,0,0,,112.2,466,96,58,50,8,43,0,5,8,3,114,"30084"
"Ben Casparius","LAD","AA",24,2,7,6.622642462768909,18,13,0,0,0,0,,70.2,323,73,57,52,15,37,0,7,11,2,76,"30085"
"Jordan Wicks","CHC","AA",23,4,0,3.394286010243967,13,13,0,0,0,0,,58.1,238,49,27,22,9,19,0,1,6,0,69,"30094"
"Mike Vasil","NYM","AA",23,1,2,3.7058823529411766,10,10,0,0,0,0,,51,197,35,22,21,8,8,0,1,4,0,57,"30105"
"Christian Scott","NYM","AA",24,4,3,2.467741935483871,12,12,0,0,0,0,,62,235,44,17,17,5,8,0,5,0,0,77,"30107"
"Chad Patrick","OAK","AA",24,4,8,5.100977547305433,21,21,0,0,0,0,,102.1,446,112,60,58,17,38,0,3,4,0,104,"30113"
"Brant Hurter","DET","AA",24,6,7,3.2796610169491527,26,26,0,0,0,0,,118,498,108,50,43,7,33,0,11,6,1,133,"30133"
"Ty Madden","DET","AA",23,3,4,3.4322033898305087,26,25,0,0,0,0,,118,492,101,50,45,16,50,0,4,2,0,146,"30140"
"Doug Nikhazy","CLE","AA",23,4,8,4.9411764705882355,26,22,0,0,0,0,,102,474,92,65,56,13,73,0,4,7,1,128,"30142"
"Jack Leiter","TEX","AA",23,2,6,5.069388386552882,19,19,0,0,0,0,,81.2,351,67,48,46,14,47,0,5,4,1,110,"30146"
"Dom Hamel","NYM","AA",24,8,6,3.846774193548387,26,25,0,0,0,0,,124,527,108,56,53,12,49,0,3,9,3,160,"30153"
"Richard Fitts","NYY","AA",23,11,5,3.4781661706227247,27,27,0,0,0,0,,152.2,629,131,60,59,22,43,0,3,4,0,163,"30160"
"Carlos Rodriguez","MIL","AA",21,9,6,2.7654988797744693,25,25,0,0,0,0,,123.2,516,82,46,38,10,53,0,9,7,2,152,"30161"
"Mason Black","SFG","AA",23,1,5,3.5714285714285716,16,16,0,0,0,0,,63,254,45,28,25,7,21,0,3,2,0,83,"30171"
"Pierson Ohl","MIN","AA",23,7,3,2.689655172413793,16,14,0,0,0,0,,87,339,70,26,26,9,13,1,2,1,0,74,"30179"
"Travis Adams","MIN","AA",23,4,10,5.66261450701909,26,25,0,0,0,0,,109.2,479,118,75,69,16,43,0,3,7,1,97,"30180"
"Noah Cameron","KCR","AA",23,3,10,6.09677462225529,17,17,0,0,0,0,,72.1,324,87,52,49,14,26,0,4,5,0,74,"30184"
"Christian Montes De Oca","ARI","AA",23,2,3,4.278688524590164,42,0,0,0,9,4,,61,256,51,33,29,8,26,1,2,8,2,55,"30206"
"Spencer Bivens","SFG","AA",29,5,4,3.6923076923076925,27,4,0,0,0,1,,78,330,66,36,32,3,34,0,7,9,0,72,"30226"
"Hunter Dobbins","BOS","AA",23,5,5,4.269768047920837,13,12,0,0,0,0,,71.2,307,69,36,34,8,26,0,3,3,0,78,"30240"
"Bryan Woo","SEA","AA",23,3,2,2.0454545454545454,9,9,0,0,0,0,,44,172,27,10,10,2,12,0,5,4,0,59,"30279"
"Luis Guerrero","BOS","AA",22,3,2,1.8120803513412629,43,0,0,0,18,4,,49.2,212,26,14,10,2,30,1,2,8,2,59,"31184"
"Colton Gordon","HOU","AA",24,4,5,3.953571644023985,20,18,0,0,1,0,,93.1,394,75,44,41,9,36,0,7,4,2,121,"31312"
"Jack Perkins","OAK","AA",23,1,0,5.666666666666667,12,11,0,0,0,0,,54,252,70,39,34,2,29,0,4,2,0,44,"31468"
"Victor Mederos","LAA","AA",22,4,9,5.673913043478261,20,20,0,0,0,0,,92,414,93,65,58,21,43,0,9,9,0,99,"31533"
"Mason Fluharty","TOR","AA",21,2,5,4.251969014802349,36,0,0,0,4,4,,42.1,193,49,23,20,6,18,4,3,1,1,54,"31553"
"Blade Tidwell","NYM","AA",22,3,3,4.718447300949437,8,8,0,0,0,0,,34.1,148,32,18,18,6,17,0,5,5,1,41,"31701"
"Jonathan Cannon","CHW","AA",22,1,4,5.772414400552095,11,11,0,0,0,0,,48.1,225,61,40,31,8,15,0,1,5,0,39,"31730"
"Mason Barnett","KCR","AA",22,2,1,3.5816320953941974,7,7,0,0,0,0,,32.2,137,27,13,13,2,12,0,1,1,1,43,"31741"
"Logan VanWey","HOU","AA",24,2,1,3,23,0,0,0,2,0,,30,129,21,13,10,5,17,0,3,0,0,42,"31884"
"Adam Mazur","SDP","AA",22,2,3,4.026315789473684,12,7,0,0,0,0,,38,164,47,18,17,3,7,0,0,2,0,43,"31900"
"Hayden Harris","ATL","AA",24,3,2,2.8285714285714287,23,0,0,0,0,1,,35,146,27,13,11,1,17,0,1,4,0,50,"31913"
"Drew Thorpe","NYY","AA",22,4,0,1.4835166389881007,5,5,0,0,0,0,,30.1,110,15,5,5,3,5,0,0,2,1,44,"31967"
"Danny Duffy","TEX","AA",34,2,2,2.2978725735555376,24,0,0,0,0,1,,31.1,138,23,9,8,0,21,0,1,3,2,39,"3542"
"John Doxakis","TBR","AA",24,8,3,5.465587382179129,35,0,0,0,0,2,,82.1,370,77,56,50,9,42,1,12,8,1,83,"sa1115967"
"Adam Leverett","PHI","AA",24,0,6,3.9375,35,8,0,0,0,1,,64,274,63,33,28,4,27,0,5,2,0,52,"sa1169991"
"Edgar Barclay","NYY","AA",25,3,1,1.3235294117647058,11,0,0,0,0,0,,34,135,26,7,5,1,11,0,0,3,2,51,"sa1170012"
"Jack Cushing","OAK","AA",26,8,4,4.342105263157895,28,18,0,0,2,0,,114,477,116,61,55,18,24,0,3,3,0,119,"sa1170342"
"Chris Kachmar","CHC","AA",26,3,2,4.835820895522388,25,11,0,0,0,0,,67,296,72,39,36,12,21,0,8,5,0,75,"sa1170503"
"Luis Quinones","TOR","AA",25,4,5,4.795367077882219,28,12,0,0,0,1,,86.1,358,63,50,46,18,34,0,4,10,0,104,"sa1170867"
"Charles Hall","OAK","AA",28,1,1,5.7,16,0,0,0,0,0,,30,133,20,19,19,2,25,0,2,3,1,27,"sa1170906"
"David Leal","OAK","AA",26,7,5,5.442688075291815,36,8,0,0,1,0,,84.1,372,100,51,51,13,22,0,4,1,0,68,"sa1171029"
"Andy Fisher","CIN","AA",27,4,0,2.9423076923076925,45,0,0,0,1,4,,52,212,37,17,17,4,21,0,6,2,0,45,"sa1172135"
"Tyler Burch","BAL","AA",25,2,3,3.073170731707317,26,0,0,0,1,0,,41,183,40,15,14,5,21,0,2,3,3,34,"sa1172727"
"Justin Lopez","SDP","AA",23,3,1,4.6,37,0,0,0,4,1,,45,198,38,24,23,5,29,1,4,1,2,43,"sa3002670"
"Alemao Hernandez","WSN","AA",23,5,6,3.483871396448861,16,14,0,0,0,0,,82.2,350,93,39,32,11,13,0,4,2,1,59,"sa3002788"
"Jose E. Martinez","STL","AA",24,3,2,5.797546554991043,29,1,0,0,0,2,,54.1,268,64,43,35,7,43,1,5,5,2,24,"sa3002796"
"Dayeison Arias","SEA","AA",26,0,1,4.618420589003253,41,0,0,0,0,2,,50.2,231,39,27,26,3,37,0,9,5,0,61,"sa3002812"
"Juan Mercedes","SEA","AA",23,2,1,6.604317271754562,12,10,0,0,0,0,,46.1,217,56,35,34,8,20,0,5,1,0,40,"sa3002818"
"Yefri Del Rosario","KCR","AA",23,6,2,3.1153846153846154,39,0,0,0,2,3,,52,225,38,24,18,4,26,2,3,13,0,65,"sa3002971"
"Luis Palacios","MIA","AA",22,9,7,4.623853211009174,19,17,0,0,0,0,,109,456,114,60,56,21,26,0,5,2,4,81,"sa3003021"
"Samuel Reyes","CHC","AA",27,3,1,2.7226887265131685,23,1,0,0,1,1,,39.2,164,28,13,12,2,19,0,0,2,2,44,"sa3003036"
"Angel Macuare","HOU","AA",23,1,4,5.306357913476323,15,10,0,0,2,1,,57.2,262,71,38,34,9,17,0,5,2,0,54,"sa3003039"
"Noe Toribio","PIT","AA",23,2,3,3.789473684210526,34,0,0,0,3,4,,57,250,48,25,24,6,27,0,8,5,1,68,"sa3003041"
"Tahnaj Thomas","PIT","AA",24,4,2,4.872181010102123,36,1,0,0,3,1,,44.1,196,40,29,24,5,30,1,6,2,1,26,"sa3003066"
"Jose Montilla","ATL","AA",25,1,2,6.798561897394403,21,6,0,0,0,0,,46.1,209,54,41,35,8,20,0,0,2,2,36,"sa3003102"
"Manuel Cachutt","CIN","AA",26,2,0,4.32,26,4,0,0,0,1,,50,216,38,26,24,8,27,0,5,3,1,37,"sa3003133"
"Seth Nordlin","MIN","AA",25,2,7,5.828193440831831,27,11,0,0,0,0,,75.2,343,99,53,49,10,21,1,4,2,0,58,"sa3004215"
"Alex Mauricio","NYY","AA",26,2,2,3.1438352878690443,36,0,0,0,5,5,,48.2,205,42,18,17,5,19,0,3,8,0,45,"sa3004337"
"Jorge Benitez","SEA","AA",24,2,3,2.135593220338983,40,0,0,0,1,4,,59,259,40,26,14,3,39,0,8,7,1,74,"sa3004462"
"Nick Kuzia","COL","AA",27,7,1,5.236363636363636,45,0,0,0,10,6,,55,248,47,34,32,5,30,1,8,7,1,51,"sa3004493"
"Shawn Semple","NYY","AA",27,5,8,5.272727983823369,22,17,0,0,0,0,,99,444,130,69,58,17,28,1,3,6,0,65,"sa3004661"
"Hayden Deal","ATL","AA",28,3,1,3.5625,29,5,0,0,0,1,,48,212,46,22,19,2,22,0,6,5,0,41,"sa3004680"
"Tim Naughton","DET","AA",27,4,3,4.618420589003253,36,3,0,0,1,1,,50.2,214,48,26,26,5,19,0,2,4,1,60,"sa3004713"
"Steven Jennings","NYY","AA",24,3,2,2.8723407169444224,20,0,0,0,1,1,,31.1,129,21,13,10,2,12,0,2,2,2,40,"sa3004812"
"David Parkinson","PHI","AA",27,9,5,3.562005420453534,24,22,0,0,0,0,,126.1,546,121,61,50,17,51,0,5,8,1,131,"sa3004857"
"Diosmerky Taveras","HOU","AA",23,3,3,4.660714285714286,21,2,0,0,0,2,,56,250,58,35,29,6,25,0,6,3,0,58,"sa3004872"
"John Swanda","LAA","AA",24,0,5,8.910001359558313,16,4,0,0,0,2,,33.1,170,42,36,33,1,25,0,8,6,1,35,"sa3004944"
"Ethan Lindow","PHI","AA",24,3,5,4.909091171002751,23,17,0,0,0,0,,95.1,416,101,53,52,18,37,0,3,4,1,81,"sa3005028"
"Matt Turner","CLE","AA",23,0,1,4.153846589166682,14,0,0,0,0,0,,30.1,135,27,16,14,1,18,0,3,0,0,26,"sa3005029"
"Blayne Enlow","MIN","AA",24,3,1,3.1666666666666665,11,10,0,0,0,0,,54,226,48,23,19,6,13,0,8,0,2,65,"sa3005117"
"Alex Valverde","NYM","AA",26,3,2,4.138686707585287,14,8,0,0,0,0,,45.2,198,41,21,21,3,23,0,3,8,2,41,"sa3005207"
"Francis Peguero","MIN","AA",25,3,4,4.5,31,0,0,0,3,3,,40,175,42,24,20,9,10,0,2,1,2,34,"sa3005209"
"Cam Robinson","MIL","AA",23,3,1,5.062499396503044,41,0,0,0,15,2,,42.2,211,47,26,24,6,32,0,3,3,0,47,"sa3005216"
"Alex Scherff","MIN","AA",25,4,2,3.5660377358490565,39,0,0,0,4,1,,53,238,50,23,21,5,31,1,1,8,0,66,"sa3005397"
"Nick Gallagher","CHW","AA",27,1,2,5.613860538012735,28,0,0,0,0,0,,33.2,157,27,28,21,2,23,0,10,4,0,43,"sa3005408"
"Juan Sanchez","SFG","AA",22,6,4,2.3877551020408165,28,0,0,0,3,2,,49,195,34,16,13,3,20,1,0,1,1,52,"sa3005444"
"Junior Santos","NYM","AA",21,4,8,5.938144329896907,28,15,0,0,3,1,,97,439,119,67,64,10,41,0,5,2,1,71,"sa3005470"
"Efrain Contreras","SDP","AA",23,6,7,4.917525773195877,35,17,0,0,4,1,,97,421,87,59,53,14,49,1,4,5,3,117,"sa3005692"
"Jorge Juan","OAK","AA",24,1,4,5.6571428571428575,26,0,0,0,1,2,,35,170,29,23,22,3,34,0,6,9,1,37,"sa3005826"
"Cristian Hernandez","PHI","AA",22,4,4,3.6580641560152944,35,4,0,0,0,1,,51.2,230,50,26,21,10,24,2,5,2,3,66,"sa3005836"
"Luis De Avila","ATL","AA",22,6,10,3.2837839192069356,25,25,0,0,0,0,,123.1,521,99,53,45,8,61,0,7,7,3,125,"sa3005839"
"Josan Mendez","MIA","AA",22,6,1,4.408163265306122,34,0,0,0,1,4,,49,216,55,31,24,6,16,0,2,2,0,41,"sa3006122"
"Adrian Hernandez","TOR","AA",23,2,3,4.623287188042712,38,0,0,0,0,1,,48.2,231,35,30,25,5,46,3,7,10,2,60,"sa3006177"
"Ivan Armstrong","LAA","AA",22,2,4,5.142857142857143,43,4,0,0,0,2,,70,326,77,43,40,13,39,0,7,10,0,76,"sa3006358"
"Victor Munoz","TBR","AA",22,8,7,7.487395438019275,26,12,0,0,0,0,,79.1,361,93,66,66,10,33,0,8,6,0,64,"sa3006381"
"Cristian Charle","MIA","AA",23,5,2,3.13953488372093,25,0,0,0,1,2,,43,170,28,17,15,10,21,0,2,2,1,46,"sa3006407"
"Carlos Garcia","TBR","AA",24,3,1,4.061946354155906,20,0,0,0,0,1,,37.2,163,29,18,17,3,24,2,4,2,0,49,"sa3006590"
"Yoelvin Silven","CHW","AA",24,3,4,7.6445790159458955,41,0,0,0,0,0,,55.1,256,67,50,47,12,24,0,2,6,0,59,"sa3006619"
"Andrew Perez","CHW","AA",25,2,3,4.418181205308227,22,1,0,0,0,3,,36.2,153,32,19,18,2,12,0,0,5,1,43,"sa3006640"
"Josh Green","ARI","AA",27,1,0,2.054347613132766,21,0,0,0,5,0,,30.2,121,19,7,7,2,9,0,3,2,0,26,"sa3006701"
"Aaron Shortridge","PIT","AA",26,11,8,5.0096381858264465,29,27,2,0,0,0,,138.1,604,157,86,77,19,49,0,3,6,3,118,"sa3006759"
"Jake Lee","LAA","AA",28,1,2,4.422413211373532,17,4,0,0,0,1,,38.2,153,32,19,19,5,7,0,1,4,2,38,"sa3006766"
"Matt Frisbee","SFG","AA",26,6,0,4.537814544188614,27,0,0,0,0,0,,39.2,171,38,23,20,8,15,0,3,0,0,30,"sa3006801"
"Alejandro Melean","TOR","AA",22,3,2,4.405263511678878,25,6,0,0,0,2,,63.1,289,63,38,31,8,37,2,3,5,0,64,"sa3006815"
"Julio Robaina","HOU","AA",22,10,6,3.1810344827586206,26,16,0,0,0,0,,116,492,105,46,41,6,48,0,2,11,0,114,"sa3006817"
"Gabe Mosser","SDP","AA",27,1,4,4.973684210526316,10,9,0,0,0,0,,38,168,43,26,21,10,15,0,2,3,0,31,"sa3006834"
"Conner Loeprich","BAL","AA",25,4,2,4.909091395498637,34,0,0,0,2,3,,51.1,223,47,34,28,6,17,0,5,7,1,55,"sa3006986"
"Tanner Dodson","LAD","AA",26,5,6,3.910345239083677,38,0,0,0,0,1,,48.1,215,42,23,21,6,29,1,2,3,0,38,"sa3007008"
"Bobby Milacki","SDP","AA",26,5,5,4.846153846153846,18,5,0,0,1,2,,52,230,55,36,28,14,17,0,6,1,0,44,"sa3007216"
"Edgar Escobar","STL","AA",26,7,2,4.821428946781466,25,7,0,0,0,0,,65.1,284,62,38,35,7,36,0,3,6,0,55,"sa3007244"
"Troy Watson","TOR","AA",26,3,6,5.58,37,0,0,0,6,6,,50,237,51,39,31,4,33,2,1,5,0,46,"sa3007249"
"Austin Briggs","OAK","AA",27,1,2,4.714285714285714,40,0,0,0,2,3,,42,196,37,30,22,2,32,0,7,10,0,48,"sa3007261"
"Domingo Gonzalez","ATL","AA",23,3,5,4.192546186502001,40,1,0,0,1,0,,53.2,249,45,31,25,2,33,0,9,12,1,76,"sa3007495"
"Adam Wolf","DET","AA",26,5,4,3.480468957452116,40,7,0,0,2,0,,85.1,372,69,36,33,5,39,0,18,4,2,79,"sa3007587"
"Jake Higginbotham","DET","AA",27,2,1,3.3096770935376476,35,0,0,0,0,2,,51.2,225,52,20,19,4,22,0,3,1,1,46,"sa3007590"
"Trey Riley","ATL","AA",25,2,3,4.068492725477587,42,0,0,0,2,1,,48.2,226,42,28,22,2,41,0,4,8,2,59,"sa3007611"
"Tanner Myatt","NYY","AA",25,3,1,2.8421052631578947,43,0,0,0,7,3,,57,239,31,21,18,4,38,0,3,4,1,69,"sa3007719"
