Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Lake Bachar","SDP","AA",27,5,3,6.154412455212364,27,7,0,0,6,3,,45.1,202,48,35,31,10,18,1,4,5,0,44,"19222"
"Tyler Ferguson","ATL","AA",28,3,1,3.694736471202602,32,0,0,0,3,1,,31.2,138,24,16,13,1,15,0,3,4,1,44,"19481"
"Alan Rangel","ATL","AA",24,5,8,5.258721396754189,26,26,0,0,0,0,,114.2,511,122,74,67,15,50,0,5,7,0,139,"19524"
"Guillo Zuniga","LAD","AA",23,4,4,4.774389799686544,48,0,0,0,11,1,,54.2,241,47,32,29,12,30,3,2,10,0,66,"19588"
"Kyle Hart","BOS","AA",29,2,1,4.909090909090909,15,6,0,0,0,0,,44,184,40,25,24,6,14,0,3,1,0,42,"19646"
"Sterling Sharp","BOS","AA",27,1,1,3.176470588235294,7,7,0,0,0,0,,34,141,32,15,12,2,12,0,2,0,0,31,"19671"
"CD Pelham","CHC","AA",27,2,1,4.263157466772233,21,0,0,0,2,1,,31.2,133,26,15,15,4,16,0,1,2,1,33,"19820"
"Antonio Santos","NYM","AA",25,3,3,4.695651687160607,21,0,0,0,0,2,,30.2,135,31,17,16,4,14,0,1,3,0,35,"20383"
"Eli Villalobos","MIA","AA",25,3,2,3.3750002798827032,40,0,0,0,8,3,,61.1,239,41,26,23,9,21,0,4,8,1,75,"20408"
"Ryan Walker","SFG","AA",26,7,2,3.3503645903466674,43,0,0,0,2,0,,45.2,204,37,22,17,1,24,0,4,5,0,56,"20423"
"Bryan Sammons","MIN","AA",27,3,6,5.76,37,1,0,0,2,3,,50,219,47,39,32,14,18,1,2,4,0,59,"20462"
"Grant Anderson","TEX","AA",25,5,0,2.7987802274024567,39,0,0,0,6,1,,54.2,234,49,19,17,6,16,0,5,4,3,75,"20546"
"Johan Quezada","STL","AA",27,1,0,7.2,23,0,0,0,1,2,,30,148,33,31,24,2,26,1,2,4,1,39,"20643"
"Angel Felipe","SDP","AA",24,3,5,3.17647018093203,32,0,0,0,11,3,,39.2,180,36,19,14,1,25,0,4,4,1,49,"21163"
"Allan Winans","ATL","AA",26,1,4,2.4360905050510615,8,8,1,0,0,0,,44.1,190,43,19,12,2,9,0,6,1,1,44,"21238"
"Josh Maciejewski","NYY","AA",26,4,1,2.883495572802434,14,1,0,0,1,0,,34.1,145,29,15,11,2,12,0,0,5,2,48,"21310"
"Stephen Kolek","SEA","AA",25,6,13,4.510441154635128,27,27,0,0,0,0,,143.2,636,140,79,72,10,66,0,18,6,0,138,"21487"
"Jake Irvin","WSN","AA",25,0,4,4.786363968336901,15,15,0,0,0,0,,73.1,306,66,40,39,9,20,0,7,3,0,78,"21504"
"Thaddeus Ward","BOS","AA",25,0,1,2.4300003707886306,7,7,0,0,0,0,,33.1,139,28,13,9,3,14,0,2,0,0,41,"21513"
"Hogan Harris","OAK","AA",25,1,0,1.670103355502627,8,7,0,0,0,0,,32.1,133,15,6,6,0,19,0,4,1,0,48,"21520"
"James McArthur","PHI","AA",25,2,6,5.052631578947368,13,13,0,0,0,0,,57,260,66,39,32,10,26,0,4,5,0,65,"21527"
"Chase Shugart","BOS","AA",25,2,2,3.774193548387097,25,0,0,0,5,5,,31,133,29,17,13,3,10,0,2,2,1,34,"21544"
"Grant Wolfram","TEX","AA",25,3,3,4.421052631578948,39,0,0,0,2,2,,57,260,49,32,28,3,43,1,3,10,0,71,"21623"
"Luis Medina","OAK","AA",23,5,7,5.2446041366315015,24,24,0,0,0,0,,92.2,421,81,60,54,7,62,0,8,24,1,107,"21649"
"Luis Oviedo","CLE","AA",23,0,4,5.639241404080645,23,7,0,0,1,2,,52.2,250,49,35,33,8,39,0,6,11,0,56,"21728"
"Javier Assad","CHC","AA",24,4,1,2.5116282634828453,15,14,0,0,0,0,,71.2,299,68,23,20,6,28,0,3,5,0,74,"21741"
"Cole Ragans","TEX","AA",24,5,3,2.8051950831420784,10,10,0,0,0,0,,51.1,208,41,18,16,6,19,0,1,3,1,65,"21846"
"Riley Pint","COL","AA",24,2,1,4.640624446794456,38,0,0,0,0,0,,42.2,186,31,23,22,4,29,0,8,7,0,55,"21858"
"Brenan Hanifee","BAL","AA",24,2,1,4.026315789473684,10,10,0,0,0,0,,38,157,29,18,17,4,12,0,2,5,0,35,"22304"
"Jose E. Hernandez","LAD","AA",24,3,2,3.956896031228949,36,2,0,0,0,2,,38.2,158,30,18,17,7,18,0,2,0,0,47,"22318"
"Taj Bradley","TBR","AA",21,3,1,1.6950673805590835,16,16,0,0,0,0,,74.1,285,50,17,14,4,18,0,2,3,2,88,"22543"
"Angel Zerpa","KCR","AA",22,2,5,4.359375,13,13,0,0,0,0,,64,278,70,34,31,7,21,0,3,4,4,69,"22717"
"Francisco Morales","PHI","AA",22,2,0,1.4835166389881007,23,0,0,0,1,4,,30.1,116,9,5,5,0,17,0,1,9,0,54,"22913"
"Prelander Berroa","SEA","AA",22,2,1,4.371428571428571,9,9,0,0,0,0,,35,149,20,17,17,3,25,0,2,1,1,53,"22932"
"Jose Lopez","TBR","AA",23,8,3,2.6024098777688156,39,0,0,0,9,2,,55.1,235,32,19,16,1,35,1,5,4,3,91,"22982"
"Eduardo Salazar","CIN","AA",24,6,10,5.156499091150833,27,27,0,0,0,0,,125.2,565,130,78,72,11,64,0,14,14,6,111,"23135"
"Steven Cruz","MIN","AA",23,1,4,5.142857142857143,46,0,0,0,4,2,,56,257,54,35,32,4,35,0,3,8,1,72,"23165"
"Michael Mercado","TBR","AA",23,4,8,4.909091395498637,24,20,0,0,0,0,,102.2,445,102,57,56,17,36,0,6,4,0,115,"23223"
"Jose Butto","NYM","AA",24,6,5,3.9963901118414213,20,18,0,0,0,0,,92.1,397,86,44,41,14,35,0,9,6,1,108,"23313"
"Freddy Tarnok","ATL","AA",23,2,2,4.308510288602927,15,15,0,0,0,0,,62.2,270,54,32,30,8,27,0,3,6,0,75,"23324"
"Joey Cantillo","CLE","AA",22,4,3,1.9285712668809771,14,13,0,0,0,0,,60.2,245,38,17,13,2,28,0,3,2,0,87,"23335"
"PJ Poulin","COL","AA",25,5,1,2.213114477299615,34,0,0,0,6,2,,40.2,164,28,13,10,4,12,0,4,0,0,55,"23394"
"Keaton Winn","SFG","AA",24,2,3,4.153846589166682,6,6,0,0,0,0,,30.1,128,35,14,14,4,6,0,2,1,0,24,"23499"
"Ben Brown","CHC","AA",22,3,0,4.064516129032258,7,7,0,0,0,0,,31,137,33,15,14,3,13,0,1,2,1,44,"23590"
"Omar Cruz","PIT","AA",23,3,3,5.026595336703415,23,5,0,0,0,1,,62.2,284,61,36,35,9,28,0,10,10,1,69,"23875"
"Brayan Bello","BOS","AA",23,4,2,1.6875002299036612,7,7,1,0,0,0,,37.1,142,18,8,7,3,12,0,0,2,0,48,"23920"
"Kai-Wei Teng","SFG","AA",23,6,12,5.215158535075775,28,28,0,0,0,0,,136.1,621,122,87,79,14,85,0,18,22,0,169,"24282"
"Edgar Navarro","CHW","AA",24,4,2,3.5307696451943786,35,0,0,0,3,3,,43.1,203,29,25,17,3,36,1,7,10,1,54,"24363"
"Adam Kloffenstein","TOR","AA",21,2,5,6.069767441860465,19,18,0,0,0,0,,86,397,98,61,58,12,45,0,9,7,0,88,"24493"
"Simeon Woods Richardson","MIN","AA",21,3,3,3.0566042135856506,16,15,0,0,0,0,,70.2,287,56,25,24,4,26,0,3,5,2,77,"24494"
"John Rooney","LAD","AA",25,4,7,6.153061224489796,24,17,0,0,0,0,,98,440,105,85,67,19,48,0,7,8,10,99,"24590"
"Drew Rom","BAL","AA",22,7,2,4.372469905743303,19,18,0,0,0,0,,82.1,366,92,44,40,9,29,0,5,4,0,101,"24602"
"Jonathan Bowlan","KCR","AA",25,1,3,6.923076923076923,9,9,0,0,0,0,,39,183,51,33,30,7,17,0,4,2,1,30,"24607"
"Randy Vasquez","NYY","AA",23,2,7,3.9017342761148566,25,25,0,0,0,0,,115.1,496,106,56,50,11,41,0,10,9,1,120,"24719"
"Mike Burrows","PIT","AA",22,4,2,2.9423076923076925,12,12,0,0,0,0,,52,213,38,17,17,3,19,0,2,0,0,69,"24728"
"Gus Varland","LAD","AA",25,4,4,6.113208427171301,41,7,0,0,2,3,,70.2,324,79,54,48,11,37,1,9,8,2,85,"24737"
"Kyle Leahy","STL","AA",25,10,7,5.23404255319149,27,26,0,0,0,0,,141,639,155,90,82,22,71,0,7,7,0,144,"24763"
"Chris Vallimont","BAL","AA",25,1,2,6.1875,10,9,0,0,0,0,,32,159,33,25,22,2,27,1,3,6,2,38,"24935"
"Reese Olson","DET","AA",22,8,6,4.136490602327786,26,25,0,0,0,0,,119.2,508,109,65,55,15,38,0,5,11,0,168,"24968"
"Colin Selby","PIT","AA",24,2,2,2.2040812894733524,26,1,0,0,8,2,,32.2,138,27,13,8,1,14,1,0,3,0,41,"24986"
"Evan Lee","WSN","AA",25,0,3,3.6,7,7,0,0,0,0,,30,126,25,13,12,2,15,0,1,0,0,37,"24988"
"Kody Funderburk","MIN","AA",25,10,5,2.94392523364486,32,17,0,0,0,0,,107,459,98,39,35,8,44,0,7,2,3,103,"24993"
"Garrett Hill","DET","AA",26,2,0,2.25,7,7,0,0,0,0,,32,127,19,9,8,3,10,0,3,1,0,52,"25097"
"Devin Sweet","SEA","AA",25,4,6,5.275862068965517,43,0,0,0,1,4,,58,248,53,37,34,9,23,0,4,6,0,68,"25348"
"Jhony Brito","NYY","AA",24,5,2,2.357142857142857,8,8,0,0,0,0,,42,167,36,14,11,4,11,0,1,0,0,38,"25386"
"Nash Walters","MIL","AA",25,6,3,4.595744680851064,42,0,0,0,1,3,,47,200,44,26,24,3,15,0,3,2,0,66,"25413"
"Blair Calvo","COL","AA",26,4,2,3.085714285714286,29,0,0,0,0,2,,35,146,33,12,12,2,11,0,2,2,0,47,"25416"
"Gavin Hollowell","COL","AA",24,4,2,3.1438352878690443,42,0,0,0,16,2,,48.2,188,30,18,17,3,14,1,5,2,0,64,"25427"
"Brandon Williamson","CIN","AA",24,5,2,4.143564669434551,14,14,0,0,0,0,,67.1,298,61,31,31,5,40,0,5,2,2,74,"25463"
"Joe La Sorsa","TBR","AA",24,3,0,3.145631533966292,19,1,0,0,1,0,,34.1,131,26,12,12,3,3,0,4,0,0,34,"25481"
"Paxton Schultz","TOR","AA",24,7,6,4.041401666668125,25,20,0,0,0,0,,104.2,459,101,53,47,15,51,0,3,9,0,99,"25501"
"Matt Waldron","SDP","AA",25,2,1,2.842105589226238,9,9,0,0,0,0,,44.1,177,42,16,14,2,10,1,2,1,0,38,"25550"
"Sammy Peralta","CHW","AA",24,4,3,3.6964285714285716,29,0,0,0,4,1,,56,232,47,28,23,5,19,0,5,4,2,68,"25589"
"Xzavion Curry","CLE","AA",23,5,3,3.652173913043478,13,11,0,0,0,0,,69,282,56,32,28,9,19,0,3,5,0,80,"25595"
"Hunter Gaddis","CLE","AA",24,4,3,4.244541767539596,15,14,0,0,0,0,,76.1,312,63,37,36,12,26,0,2,1,1,102,"25636"
"Justin Slaten","TEX","AA",24,1,6,6.92763088350488,25,5,0,0,0,2,,50.2,243,49,41,39,6,48,0,0,6,0,64,"25648"
"Levi Stoudt","CIN","AA",24,7,6,4.989130434782608,19,19,0,0,0,0,,92,389,94,52,51,13,22,0,5,5,2,88,"25650"
"McKinley Moore","PHI","AA",23,4,5,4.348992843219031,39,1,0,0,0,5,,49.2,227,50,33,24,3,26,0,4,7,0,71,"25663"
"Zak Kent","TEX","AA",24,2,3,4.681452188978157,19,19,0,0,0,0,,82.2,354,83,45,43,11,30,0,3,1,0,87,"25703"
"Jeff Lindgren","MIA","AA",25,4,1,3.145631533966292,12,12,1,1,0,0,,68.2,281,56,26,24,7,25,0,6,3,0,67,"25830"
"Luis Contreras","MIL","AA",26,3,2,3,26,0,0,0,1,2,,42,178,30,14,14,2,21,1,4,5,0,59,"25839"
"Noah Davis","COL","AA",25,8,8,5.5349995777130445,26,26,1,0,0,0,,133.1,588,133,86,82,26,60,0,13,3,1,152,"25862"
"Casey Legumina","MIN","AA",25,2,5,4.931506849315069,30,13,0,0,3,2,,73,332,78,43,40,11,32,2,4,1,0,76,"25921"
"Darius Vines","ATL","AA",24,7,4,3.953271028037383,20,20,0,0,0,0,,107,445,100,53,47,16,30,1,3,6,4,127,"25928"
"Josh Simpson","MIA","AA",24,5,2,3.880239166420653,40,0,0,0,2,3,,55.2,223,31,24,24,5,29,0,4,9,0,89,"25957"
"Quinn Priester","PIT","AA",21,4,4,2.8672568307560495,15,15,0,0,0,0,,75.1,312,68,30,24,4,22,0,6,5,0,75,"25977"
"Brendan White","DET","AA",23,6,5,2.673267528667452,48,0,0,0,9,3,,67.1,269,44,25,20,3,17,0,8,2,0,73,"26024"
"Anthony Maldonado","MIA","AA",24,3,3,3.6719995517578674,27,0,0,0,1,1,,41.2,173,33,19,17,8,15,0,5,2,0,58,"26034"
"Sawyer Gipson-Long","DET","AA",24,5,6,5.890908273744302,15,14,0,0,0,0,,73.1,318,83,50,48,12,15,0,6,4,1,70,"26048"
"Brandon Walter","BOS","AA",25,2,2,2.88,9,9,0,0,0,0,,50,196,36,20,16,6,3,0,5,0,0,68,"26056"
"Easton Lucas","BAL","AA",25,3,1,4.764705454684497,32,0,0,0,1,2,,56.2,242,50,32,30,6,25,0,3,4,1,65,"26058"
"Kolton Ingram","LAA","AA",25,6,2,2.670329446450584,50,0,0,0,10,2,,60.2,237,39,21,18,6,17,0,7,5,1,73,"26068"
"Chris Murphy","BOS","AA",24,4,5,2.58260903832597,15,13,0,0,0,0,,76.2,305,46,28,22,6,31,0,2,1,1,91,"26214"
"Nick Robertson","LAD","AA",23,1,3,4.8795185208165295,44,2,0,0,7,1,,55.1,249,52,33,30,7,27,2,5,8,0,72,"26226"
"Erik Miller","PHI","AA",24,1,0,2.229358110250506,22,7,0,0,0,0,,36.1,146,25,9,9,0,17,0,2,4,0,44,"26252"
"Blake Walston","ARI","AA",21,7,3,5.16300965135196,21,21,1,0,0,0,,106.1,459,115,63,61,16,39,0,4,4,2,110,"26270"
"Taylor Rashi","SFG","AA",26,1,3,2.8285714285714287,30,0,0,0,1,0,,35,139,21,13,11,1,13,0,2,1,0,52,"26344"
"DJ Herz","CHC","AA",21,1,4,8.242104435759652,9,9,0,0,0,0,,31.2,158,24,33,29,5,33,0,9,5,1,42,"26389"
"Cody Laweryson","MIN","AA",24,5,0,1.0558658317808156,19,8,0,0,0,1,,59.2,225,41,7,7,2,15,0,1,2,1,69,"26429"
"Jayden Murray","HOU","AA",25,8,4,3.212218905622757,22,21,0,0,0,0,,103.2,436,89,48,37,12,34,0,7,0,1,91,"26482"
"Alec Marsh","KCR","AA",24,1,15,7.320700034125416,25,25,0,0,0,0,,114.1,536,137,101,93,27,54,0,6,9,2,147,"27451"
"Anthony Veneziano","KCR","AA",24,6,9,5.722826561540235,26,25,1,1,0,0,,122.2,566,133,90,78,24,66,0,8,4,0,129,"27453"
"Emerson Hancock","SEA","AA",23,7,4,3.752542566980527,21,21,0,0,0,0,,98.1,413,80,48,41,16,38,0,5,3,2,92,"27470"
"Jared Shuster","ATL","AA",23,6,7,2.779412076547519,17,16,1,1,0,0,,90.2,353,65,30,28,8,22,0,0,4,0,106,"27472"
"Bryce Jarvis","ARI","AA",24,3,6,8.268750788569525,25,25,0,0,0,0,,106.2,505,141,104,98,27,60,0,7,15,0,110,"27477"
"Bobby Miller","LAD","AA",23,6,6,4.450549450549451,20,19,0,0,0,0,,91,384,78,49,45,8,31,0,3,5,1,117,"27483"
"Landon Knack","LAD","AA",24,2,10,5.010310066507881,17,17,0,0,0,0,,64.2,282,64,40,36,8,27,0,2,1,0,80,"27487"
"Karl Kauffmann","COL","AA",24,5,4,4.055794522631014,15,15,0,0,0,0,,77.2,328,71,36,35,9,34,0,2,3,0,84,"27488"
"Clayton Beeter","LAD","AA",23,0,3,4.558441445525493,25,23,0,0,0,0,,77,348,64,43,39,11,46,0,3,18,0,129,"27494"
"Slade Cecconi","ARI","AA",23,7,6,4.3727509857217735,26,25,0,0,0,0,,129.2,566,139,76,63,22,32,0,10,7,0,127,"27500"
"Kyle Hurt","LAD","AA",24,1,5,9.290322580645162,12,8,0,0,0,0,,31,169,35,35,32,3,37,0,4,5,0,45,"27514"
"Carmen Mlodzinski","PIT","AA",23,6,8,4.784810357627886,27,22,0,0,0,0,,105.1,460,109,63,56,10,40,0,3,9,1,111,"27572"
"Logan Allen","CLE","AA",23,5,3,3.328767123287671,13,13,0,0,0,0,,73,292,58,27,27,9,22,0,2,1,0,104,"27589"
"Cody Bradford","TEX","AA",24,10,7,5.00561840662739,26,26,0,0,0,0,,118.2,503,114,70,66,18,33,0,6,4,3,124,"27597"
"Jeff Criswell","OAK","AA",23,2,6,4.213872460701786,12,9,0,0,0,0,,57.2,252,61,28,27,6,24,0,0,6,2,57,"27608"
"Walter Pennington","KCR","AA",24,6,3,5.661290322580645,33,1,0,0,2,1,,62,279,75,47,39,4,29,4,4,2,0,52,"27624"
"Luis Ortiz","PIT","AA",23,5,9,4.644315075412898,24,23,0,0,0,0,,114.1,468,100,63,59,19,34,0,7,5,0,126,"27646"
"Connor Phillips","CIN","AA",21,1,5,4.927006750509805,12,12,0,0,0,0,,45.2,217,48,26,25,3,34,0,1,2,1,60,"27649"
"Tanner Gordon","ATL","AA",24,9,6,5.3084748508505015,21,21,1,0,0,0,,98.1,428,106,62,58,16,37,0,2,2,2,97,"27669"
"Carson Spiers","CIN","AA",24,2,5,4.987261631207473,22,22,0,0,0,0,,104.2,460,114,66,58,24,39,0,8,3,0,90,"27685"
"Louis Varland","MIN","AA",24,7,4,3.342857142857143,20,19,0,0,0,0,,105,450,102,46,39,14,39,0,2,4,1,119,"27691"
"Justin Sterner","TBR","AA",25,5,2,2.4146341463414633,32,0,0,0,4,2,,41,171,31,15,11,6,17,2,3,3,0,56,"27694"
"Brian Van Belle","BOS","AA",25,6,4,4.690678572661652,16,15,0,0,0,0,,78.2,332,88,45,41,16,12,0,3,2,0,80,"27695"
"Brent Headrick","MIN","AA",24,2,3,4.813953488372093,10,8,0,0,0,0,,43,185,47,24,23,11,12,0,0,0,1,59,"27702"
"Mitch Spence","NYY","AA",24,3,5,5.2405063291139244,17,15,0,0,0,0,,79,345,86,49,46,12,26,0,4,3,1,79,"27707"
"Bailey Horn","CHC","AA",24,1,3,3.4559995781250517,28,0,0,0,4,0,,41.2,190,37,16,16,5,27,0,2,3,1,58,"27753"
"Kyle Harrison","SFG","AA",20,4,2,3.107142857142857,18,18,0,0,0,0,,84,349,60,30,29,11,39,0,7,3,0,127,"27758"
"Eury Perez","MIA","AA",19,3,3,4.08,17,17,0,0,0,0,,75,311,62,36,34,9,25,0,5,5,3,106,"27768"
"Kyle Nicolas","PIT","AA",23,2,4,3.97058868078217,24,22,0,0,0,0,,90.2,390,71,43,40,9,47,0,8,10,0,101,"27775"
"Brandon Pfaadt","ARI","AA",23,6,6,4.528481231326392,19,19,0,0,0,0,,105.1,447,113,55,53,19,19,0,11,2,0,144,"27782"
"Zach Brzykcy","WSN","AA",22,2,1,1.894736842105263,32,0,0,0,9,1,,38,155,21,12,8,3,19,3,4,1,1,54,"27783"
"Will Klein","KCR","AA",22,1,1,10.511449157313088,30,3,0,0,0,1,,43.2,232,55,56,51,6,51,0,1,4,1,55,"27787"
"Gavin Stone","LAD","AA",23,6,4,1.5954546561123002,14,13,0,0,0,0,,73.1,303,59,16,13,1,30,0,0,3,0,107,"27792"
"Dugan Darnell","COL","AA",25,4,1,5.286712722595564,38,0,0,0,0,0,,47.2,224,46,30,28,9,33,1,2,5,1,68,"27812"
"Cade Smith","CLE","AA",23,2,1,2.8928575369777048,24,0,0,0,8,1,,37.1,156,23,13,12,1,21,0,5,2,2,55,"27867"
"J.T. Ginn","OAK","AA",23,1,4,6.113208427171301,10,10,0,0,0,0,,35.1,162,38,28,24,3,14,0,4,7,1,41,"27889"
"Noah Murdock","KCR","AA",23,0,6,9,7,7,0,0,0,0,,30,153,43,30,30,9,20,0,6,2,0,25,"27908"
"Gordon Graceffo","STL","AA",22,7,4,3.939502207203083,18,18,1,0,0,0,,93.2,379,76,44,41,16,24,0,3,8,1,83,"29519"
"Fraser Ellard","CHW","AA",24,1,0,4.275,33,0,0,0,3,4,,40,179,40,23,19,0,26,0,4,8,0,46,"29530"
"Patrick Monteverde","MIA","AA",24,1,0,4.989129917608145,6,6,0,0,0,0,,30.2,131,37,18,17,5,6,0,1,0,0,32,"29564"
"Alek Jacob","SDP","AA",24,1,0,1.8349517281470036,23,1,0,0,2,1,,34.1,141,27,8,7,1,10,0,4,1,1,43,"29628"
"Andrew Hoffmann","KCR","AA",22,2,4,6.63559407839941,9,9,0,0,0,0,,39.1,185,50,32,29,5,20,0,3,1,0,30,"29633"
"Sam Bachman","LAA","AA",22,1,1,3.9160300782146797,12,12,0,0,0,0,,43.2,193,41,24,19,4,25,0,3,3,0,30,"29754"
"Mason Montgomery","TBR","AA",22,3,1,2.4846628092818754,11,11,0,0,0,0,,54.1,218,40,15,15,5,16,0,0,1,0,53,"29770"
"Ky Bush","LAA","AA",22,7,4,3.6699029126213594,21,21,0,0,0,0,,103,427,93,45,42,14,29,0,2,4,0,101,"29823"
"Nick Nastrini","LAD","AA",22,1,1,4.153846589166682,6,6,0,0,0,0,,30.1,118,14,14,14,5,16,0,1,6,0,42,"29833"
"Bryce Miller","SEA","AA",23,4,1,3.197368100079175,10,10,0,0,0,0,,50.2,204,34,19,18,3,19,0,3,7,1,61,"29837"
"Michael McGreevy","STL","AA",21,6,4,4.636363636363637,20,20,0,0,0,0,,99,414,109,55,51,14,26,0,0,4,2,76,"29869"
"Sean Burke","CHW","AA",22,2,7,4.808219178082192,19,19,0,0,0,0,,73,317,72,45,39,11,33,0,4,5,0,99,"29878"
"Andrew Abbott","CIN","AA",23,7,7,4.747252747252747,20,20,1,1,0,0,,91,386,84,52,48,7,41,0,5,8,0,119,"29911"
"Dylan Dodd","ATL","AA",24,2,4,3.107914010237441,9,9,0,0,0,0,,46.1,194,46,18,16,3,13,0,0,2,0,55,"29928"
"Jordan Leasure","LAD","AA",23,2,2,3.6486490248240933,44,0,0,0,5,2,,49.1,204,38,24,20,8,19,2,0,2,0,63,"29950"
"Chase Silseth","LAA","AA",22,7,0,2.2771084337349397,15,15,0,0,0,0,,83,320,52,23,21,11,27,0,4,5,0,110,"30074"
"Gavin Williams","CLE","AA",22,3,3,2.3142857142857145,16,16,0,0,0,0,,70,282,44,21,18,9,26,0,4,3,1,82,"30122"
"Tanner Bibee","CLE","AA",23,6,1,1.8325794385786704,13,13,1,0,0,0,,73.2,285,51,17,15,4,14,0,3,2,1,81,"30134"
"Ty Madden","DET","AA",22,2,2,2.7757005387492617,7,7,0,0,0,0,,35.2,142,28,13,11,6,12,0,0,0,0,49,"30140"
"Jack Leiter","TEX","AA",22,3,10,5.535971830735442,23,22,0,0,0,0,,92.2,425,88,69,57,11,56,0,8,5,0,109,"30146"
"Will Warren","NYY","AA",23,7,6,4.0212765957446805,18,18,0,0,0,0,,94,402,89,54,42,8,33,0,7,3,1,83,"30182"
"Justin Lasko","NYM","AA",25,3,3,7.159090909090909,13,4,0,0,0,0,,44,210,63,36,35,7,19,1,2,2,0,28,"sa1052944"
"Griffin McLarty","BAL","AA",23,3,4,6.044775431074976,28,3,0,0,2,0,,44.2,205,43,33,30,8,31,0,4,3,0,50,"sa1115734"
"John Doxakis","TBR","AA",23,2,7,5.6842108774662945,20,18,0,0,0,0,,82.1,365,74,56,52,11,45,0,10,4,2,72,"sa1115967"
"Shelton Perkins","BAL","AA",25,1,4,3.2803733639764,28,0,0,0,3,3,,35.2,154,22,18,13,2,25,1,2,7,0,37,"sa1169965"
"Adam Leverett","PHI","AA",23,5,8,5.544643612540601,29,11,0,0,0,0,,74.2,330,83,49,46,14,28,0,7,7,1,84,"sa1169991"
"Michael YaSenka","STL","AA",24,1,0,6.75,19,0,0,0,0,0,,32,153,30,25,24,6,25,0,4,5,0,36,"sa1170117"
"JC Keys","CIN","AA",25,3,3,6.0967749437855066,26,0,0,0,0,1,,41.1,201,43,33,28,6,33,1,2,6,1,45,"sa1170341"
"Jack Cushing","OAK","AA",25,11,3,3.670695033263931,19,19,1,0,0,0,,110.1,474,112,53,45,8,32,0,2,4,0,95,"sa1170342"
"Zack Phillips","KCR","AA",23,2,2,6.260869565217392,20,3,0,0,0,0,,46,204,49,35,32,7,22,0,6,2,0,37,"sa1170425"
"Bear Bellomy","PIT","AA",25,1,2,7.036363636363636,31,0,0,0,1,1,,55,247,72,47,43,13,11,0,2,2,0,44,"sa1170484"
"Luis Quinones","TOR","AA",24,0,7,5.450704225352113,19,16,0,0,1,0,,71,314,55,48,43,7,50,0,6,6,0,91,"sa1170867"
"Charles Hall","OAK","AA",27,2,2,2.4300003707886306,23,0,0,0,3,1,,33.1,149,21,14,9,5,26,2,2,4,0,42,"sa1170906"
"David Leal","OAK","AA",25,4,6,4.838150502382422,20,19,0,0,0,0,,115.1,492,138,66,62,12,14,0,8,2,0,77,"sa1171029"
"Andy Fisher","CIN","AA",26,3,0,4.090909090909091,39,0,0,0,3,0,,44,207,43,20,20,3,32,3,11,2,0,55,"sa1172135"
