Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Caleb Thielbar","DET","AA",31,38,9.473684210526315,0.7105263157894737,13.33333333,0.23684210526315788,0.27777778,0.02083333,0.25694444,0.19858156,0.8157894736842105,0.27,0.81081081,1.4210526315789473,1.802644581543772,-0.3815919499648246,2.6582861567798415,"10078"
"Roman Mendez","WSN","AA",27,54,9.833333333333334,3.3333333333333335,2.95,1.3333333333333333,0.25877193,0.0877193,0.17105263,0.22222222,1.2222222222222223,0.27142857,0.71684588,3.6666666666666665,4.236367778424864,-0.5697011117581972,3.8111418207486474,"10307"
"Scott Copeland","NYM","AA",30,79.1,7.60084082344381,3.2899161773115,2.31034483,0.5672269271226724,0.19822485,0.08579882,0.11242604,0.27213115,1.4117647963942068,0.33476395,0.75229358,3.6302523335851036,3.7071116557659045,-0.07685932218080094,3.5314592998167362,"10706"
"Mickey Jannis","NYM","AA",30,142.1,7.208430398164314,2.2763464415255728,3.16666667,0.758782147175191,0.1875,0.05921053,0.12828947,0.27689594,1.3559718000445542,0.32879819,0.73399558,3.604215199082157,3.687274162739074,-0.08305896365691723,3.8157526429367232,"11071"
"Logan Darnell","WSN","AA",29,112.2,6.550296449405868,1.9171599364114738,3.41666667,1.1183432962400264,0.17190776,0.05031447,0.12159329,0.27272727,1.3047338456133641,0.30704225,0.74188563,3.914201536840092,4.181031453867,-0.2668299170269077,3.7677151391919623,"11261"
"Sean Nolin","COL","AA",28,40.1,10.041323580317673,3.347107860105891,3,0.8925620960282376,0.25568182,0.08522727,0.17045455,0.26415094,1.413223318711376,0.34545455,0.73033708,4.2396699561341284,3.6512744612498755,0.5883954948842529,3.7657070736289793,"11341"
"Zach Lee","TBR","AA",26,74,7.175675675675675,2.4324324324324325,2.95,0.4864864864864865,0.19218241,0.06514658,0.12703583,0.25174825,1.2432432432432432,0.30493274,0.80091533,2.310810810810811,3.322996961748278,-1.0121861509374672,3.514956474948574,"11468"
"Williams Perez","SEA","AA",27,79,7.746835443037975,1.481012658227848,5.23076923,0.569620253164557,0.21316614,0.04075235,0.17241379,0.22772277,1.0379746835443038,0.27826087,0.76923077,2.278481012658228,3.1606310174435004,-0.8821500047852724,3.5499507705056215,"11592"
"Nick Tepesch","DET","AA",29,56,5.464285900398183,3.214285823763637,1.7,0.9642857471290911,0.136,0.08,0.056,0.29385965,1.553571481485758,0.32446809,0.63275434,5.6250001915863646,4.686103274384325,0.9388969172020394,4.542116305680136,"11716"
"Enderson Franco","ATL","AA",25,127.2,9.164491591848794,2.960835745058841,3.0952381,0.9869452483529471,0.23722628,0.07664234,0.16058394,0.250501,1.3080940990074774,0.31267606,0.70595855,3.9477809934117882,3.904007519244004,0.04377347416778443,3.893520149324195,"11896"
