Season,Team,Basic (5yr),3yr,1yr,1B,2B,3B,HR,SO,BB,GB,FB,LD,IFFB,FIP
2021,"Angels",101.85714960098267,104.09191846847534,102.05552577972412,100.36470890045166,97.54905104637146,98.72469902038574,106.3586950302124,101.85245275497437,101.40280723571777,99.67926740646362,99.24522638320923,102.9606819152832,91.65329337120056,102.47867107391357
2021,"Orioles",101.99891328811646,103.90034914016724,107.61071443557739,100.54291486740112,97.45643734931946,90.43643474578857,110.85013151168823,98.22764992713928,100.52118301391602,101.64998769760132,104.2060136795044,98.0999231338501,102.71850824356079,106.2070369720459
2021,"Red Sox",106.05133771896362,108.82183313369751,110.80327033996582,103.23541164398193,111.98098659515381,119.80458498001099,99.33788776397705,98.48152995109558,101.92240476608276,102.5447130203247,99.70732927322388,100.80255270004272,100.63765048980713,100.65875053405762
2021,"White Sox",100.95380544662476,103.20658683776855,100.39248466491699,98.40571880340576,94.43562030792236,78.535395860672,108.43936204910278,99.76450204849243,102.1407961845398,98.865407705307,103.2327651977539,96.83936834335327,101.28631591796875,104.25949096679688
2021,"Cleveland",97.89708852767944,98.37923645973206,97.35206961631775,98.6685037612915,100,91.7505145072937,98.31972122192383,100.74383020401001,100.2759337425232,101.41693353652954,95.54082751274109,97.91285991668701,94.92400884628296,98.48499298095703
2021,"Tigers",100.25557279586792,96.4658796787262,94.22492384910583,101.52966976165771,100.08193254470825,139.18229341506958,94.76056694984436,98.06569814682007,101.58389806747437,99.99761581420898,102.06179618835449,102.81238555908203,106.96419477462769,99.13623332977295
2021,"Royals",104.08308506011963,103.99084091186523,107.59174823760986,105.55506944656372,108.13580751419067,109.90780591964722,93.56527328491211,95.70673108100891,99.73621368408203,103.52698564529419,101.98003053665161,106.3463807106018,97.96774387359619,99.46238994598389
2021,"Twins",98.69821667671204,97.52537608146667,99.11167621612549,98.8974928855896,104.98523712158203,96.88998460769653,96.69358134269714,100.76627731323242,102.06364393234253,98.70169758796692,101.11562013626099,98.00968170166016,103.1374454498291,98.64879846572876
2021,"Yankees",97.94201850891113,100.53372383117676,98.79621863365173,97.88300395011902,94.26068663597107,85.28037667274475,103.07316780090332,100.43692588806152,99.13881421089172,97.62519598007202,102.44441032409668,97.1782386302948,103.45981121063232,101.00657939910889
2021,"Athletics",95.40784955024719,94.94643807411194,94.42970752716064,98.71318340301514,100.64494609832764,98.67088794708252,91.3772463798523,100.07163286209106,100.36901235580444,99.32732582092285,100.12799501419067,101.33353471755981,104.6518325805664,97.17758893966675
2021,"Mariners",95.75914144515991,94.16799545288086,93.50559115409851,96.79838418960571,93.39208602905273,78.08695435523987,98.04573655128479,102.66437530517578,97.73420095443726,98.094642162323,100.59616565704346,96.28475308418274,105.18393516540527,97.38305807113647
2021,"Rays",95.46900987625122,93.37623119354248,89.49888348579407,95.73276042938232,98.97566437721252,99.24233555793762,95.04237174987793,102.30202674865723,99.68582391738892,97.8962242603302,98.14298748970032,94.66873407363892,97.43000268936157,96.09833359718323
2021,"Rangers",100.23521184921265,100.05451440811157,98.46659302711487,98.50656390190125,100.03899335861206,97.6838231086731,104.19249534606934,100.63561201095581,100.60157775878906,98.98881912231445,102.54582166671753,99.00383949279785,96.45527601242065,101.56643390655518
2021,"Blue Jays",103.91714572906494,105.59593439102173,106.07672929763794,102.32434272766113,103.69462966918945,108.03278684616089,99.79638457298279,100.76428651809692,98.55789542198181,102.33858823776245,100.17857551574707,103.09147834777832,98.65998029708862,99.480801820755
2021,"Diamondbacks",100.01264810562134,101.74959897994995,103.05277109146118,102.93467044830322,103.85373830795288,117.73234605789185,91.91026091575623,100.0867486000061,99.39149618148804,102.3003101348877,98.23059439659119,102.95947790145874,96.49563431739807,96.70828580856323
2021,"Braves",101.21802091598511,101.4427900314331,105.06596565246582,100.20852088928223,99.86478686332703,97.79707193374634,100.075364112854,101.64504051208496,99.4300127029419,99.4112491607666,98.2564389705658,100.06738901138306,95.26614546775818,98.50878715515137
2021,"Cubs",98.80208969116211,97.89661765098572,103.10972929000854,101.03874206542969,97.06277251243591,112.83005475997925,98.5628068447113,99.83960390090942,98.6754834651947,100.33953189849854,97.93046712875366,101.95447206497192,99.14460182189941,98.99072051048279
2021,"Reds",104.97792959213257,110.07509231567383,111.78834438323975,100.48239231109619,100.22001266479492,83.00830125808716,115.39201736450195,102.19260454177856,101.87630653381348,98.94652366638184,101.3798713684082,101.21985673904419,108.08825492858887,105.41799068450928
2021,"Rockies",114.98258113861084,116.70219898223877,112.30387687683105,108.32433700561523,111.68376207351685,137.57433891296387,109.35593843460083,96.0992157459259,99.86271262168884,106.75220489501953,98.7991988658905,108.1771969795227,89.38795328140259,105.47924041748047
2021,"Marlins",100.23999214172363,97.65450358390808,96.71939015388489,101.57612562179565,101.45717859268188,111.12582683563232,95.06335258483887,99.82436299324036,99.12822842597961,100.7306694984436,98.12778830528259,101.81728601455688,96.83597683906555,98.37769269943237
2021,"Astros",99.13055300712585,97.37489819526672,99.20814633369446,98.98701310157776,97.53424525260925,106.23762607574463,100.36740303039551,101.44174098968506,99.20118451118469,99.42662715911865,95.75790762901306,103.16624641418457,98.42257499694824,98.62209558486938
2021,"Dodgers",97.36401438713074,99.69099760055542,97.83037304878235,97.07536101341248,97.77600765228271,81.36094808578491,107.86522626876831,100.04048347473145,95.40795683860779,97.12662100791931,101.71811580657959,97.68470525741577,99.22005534172058,101.22898817062378
2021,"Brewers",100.01356601715088,99.85812902450562,102.16870307922363,97.115558385849,97.15402126312256,98.61233234405518,103.7366509437561,102.89006233215332,102.27437019348145,96.2513267993927,100.78544616699219,97.1409797668457,101.69241428375244,100.59021711349487
2021,"Nationals",100.17484426498413,97.36670851707458,97.06006050109863,99.12768006324768,102.30648517608643,94.54727172851562,102.10015773773193,98.62985610961914,98.80333542823792,99.82961416244507,102.40259170532227,99.08397197723389,102.80089378356934,101.2008786201477
2021,"Mets",95.14844417572021,93.87379288673401,91.43529534339905,96.39896154403687,93.50988268852234,82.39520788192749,97.99590706825256,101.88192129135132,101.60831212997437,97.05920815467834,100.07635354995728,93.90880465507507,103.77622842788696,98.62724542617798
2021,"Phillies",100.31888484954834,99.84150528907776,98.20051193237305,98.78824949264526,97.7308452129364,106.27646446228027,105.39053678512573,100.36541223526001,100.42695999145508,98.81406426429749,101.13619565963745,99.9737024307251,107.53260850906372,102.38736867904663
2021,"Pirates",101.20031833648682,102.00475454330444,100.65115690231323,101.52995586395264,105.8186411857605,100.69922208786011,93.58234405517578,97.60283827781677,102.71317958831787,102.36635208129883,102.12275981903076,100.18142461776733,93.54466795921326,99.91787672042847
2021,"Cardinals",97.4065899848938,94.47965025901794,91.51439666748047,101.05118751525879,96.31872177124023,91.91036820411682,94.90687251091003,97.1364438533783,97.19794988632202,100.633704662323,99.79493021965027,100.55941343307495,102.03409194946289,98.35590124130249
