Season,Team,Basic (5yr),3yr,1yr,1B,2B,3B,HR,SO,BB,GB,FB,LD,IFFB,FIP
2022,"Angels",101.98544263839722,101.37935876846313,103.50857973098755,100.4589319229126,96.71912789344788,100.46632289886475,107.28873014450073,101.93865299224854,101.18898153305054,99.43535923957825,99.44618344306946,102.39170789718628,92.64362454414368,102.51871347427368
2022,"Orioles",98.56865406036377,97.10665941238403,99.590402841568,103.76675128936768,94.96904611587524,102.09541320800781,96.27394676208496,98.25732707977295,97.87158966064453,99.85011219978333,99.86639618873596,101.45512819290161,98.85333776473999,99.50490593910217
2022,"Red Sox",105.9211015701294,107.42694139480591,105.40988445281982,104.20104265213013,110.39491891860962,116.3636326789856,99.16085600852966,98.33974838256836,100.80152750015259,103.52014303207397,98.28214049339294,100.63157081604004,100.98379850387573,100.6196141242981
2022,"White Sox",100.75228214263916,101.82486772537231,106.41425848007202,99.60662126541138,96.21235132217407,84.22868847846985,105.95141649246216,99.41668510437012,101.55102014541626,99.37398433685303,103.82885932922363,98.87800812721252,103.18886041641235,103.41513156890869
2022,"Guardians",99.03609156608582,96.569162607193,97.40158319473267,99.70523715019226,101.28936767578125,88.79749178886414,98.25435876846313,100.61260461807251,100.78209638595581,100.72903633117676,96.38009667396545,98.81993532180786,96.13054394721985,98.72690439224243
2022,"Tigers",99.08749461174011,99.5043933391571,100.14718770980835,99.82459545135498,100.35887956619263,122.72040843963623,93.30310821533203,97.74113893508911,101.86560153961182,99.82823729515076,101.38082504272461,100.72494745254517,107.79448747634888,98.8017201423645
2022,"Royals",104.62319850921631,105.2003026008606,101.17121934890747,104.79164123535156,109.29356813430786,115.50087928771973,95.03558874130249,96.21084928512573,101.16395950317383,103.57036590576172,100.73450803756714,107.0175051689148,97.72836565971375,100.07328987121582
2022,"Twins",99.59107041358948,98.61173629760742,95.96391916275024,99.29313659667969,104.49486970901489,94.4922685623169,99.43762421607971,100.59528350830078,102.3646593093872,98.69560599327087,102.2740364074707,96.72706127166748,103.04768085479736,99.77147579193115
2022,"Yankees",100.25839805603027,99.2584764957428,99.59396719932556,97.70395159721375,96.82736396789551,84.88929867744446,107.0604681968689,100.51103830337524,100.34648180007935,97.86621332168579,104.40033674240112,98.30023050308228,101.68049335479736,102.88017988204956
2022,"Athletics",96.36880159378052,95.66466212272644,97.81314134597778,99.68727827072144,99.68246221542358,100,90.20385146141052,100.31253099441528,100.44629573822021,99.77065920829773,100.20142793655396,101.09726190567017,100.5655288696289,96.53988480567932
2022,"Mariners",94.01223063468933,94.42492723464966,94.66267824172974,96.00040316581726,92.60210990905762,79.13907170295715,96.90227508544922,103.24039459228516,97.45833277702332,97.5536584854126,99.3879497051239,95.59969902038574,106.12542629241943,96.45347595214844
2022,"Rays",96.29061222076416,94.59435939788818,96.47355079650879,96.25963568687439,97.67822027206421,101.6589879989624,96.0628092288971,102.02010869979858,100.54211616516113,97.37741947174072,99.4022786617279,96.46115899085999,100.33271312713623,97.19507098197937
2022,"Rangers",100.23521184921265,102.92717218399048,101.69998407363892,98.50656390190125,100.03899335861206,97.6838231086731,104.19249534606934,100.63561201095581,100.60157775878906,98.98881912231445,102.54582166671753,99.00383949279785,96.45527601242065,101.56643390655518
2022,"Blue Jays",98.93368482589722,96.875,98.3565092086792,99.10371899604797,102.7708888053894,91.38374924659729,100.19019842147827,100.22263526916504,98.36598038673401,99.90629553794861,99.52440857887268,101.90205574035645,100.23586750030518,99.9692440032959
2022,"Diamondbacks",101.04260444641113,99.73229169845581,98.9742636680603,103.61142158508301,105.49168586730957,117.67857074737549,91.43933057785034,99.4660496711731,99.67647790908813,102.74721384048462,97.73955345153809,103.8968563079834,95.24659514427185,96.805340051651
2022,"Braves",100.59093236923218,101.51814222335815,97.14046716690063,101.51429176330566,98.31761717796326,101.69388055801392,98.1482982635498,101.7756700515747,99.74614381790161,100.65382719039917,97.90641665458679,99.98024702072144,93.96737813949585,97.9128360748291
2022,"Cubs",96.76929712295532,100.75627565383911,96.48731350898743,100,94.92805600166321,109.6787691116333,97.80742526054382,100.68475008010864,97.75106906890869,99.71044063568115,97.46831059455872,100.77364444732666,99.47373867034912,97.80157804489136
2022,"Reds",105.99005222320557,106.04737997055054,107.5797438621521,101.14208459854126,101.3507604598999,84.31673645973206,118.19123029708862,102.03356742858887,102.12928056716919,99.43413138389587,100.93291997909546,100.84235668182373,109.51160192489624,106.32944107055664
2022,"Rockies",112.76811361312866,116.00847244262695,120.76331377029419,107.74357318878174,109.54586267471313,135.1570963859558,107.18286037445068,96.23748660087585,99.900221824646,106.60046339035034,97.18513488769531,108.69768857955933,93.01121234893799,104.79564666748047
2022,"Marlins",102.051842212677,100.35336017608643,101.80470943450928,102.23100185394287,102.74447202682495,106.2999963760376,97.62097001075745,99.80903267860413,100.55711269378662,101.1733889579773,99.78762865066528,100.86450576782227,98.38893413543701,100.0328540802002
2022,"Astros",98.74083399772644,98.73471856117249,99.0418016910553,98.12111854553223,99.29015636444092,108.73316526412964,100.32937526702881,101.1067271232605,99.26486015319824,98.94915223121643,96.45729660987854,101.7441987991333,98.9718496799469,99.07113313674927
