Season,Team,Basic (5yr),3yr,1yr,1B,2B,3B,HR,SO,BB,GB,FB,LD,IFFB,FIP
2017,"Angels",97.60276675224304,97.29526042938232,97.62014150619507,98.69940876960754,95.6007719039917,87.03259229660034,101.51898860931396,101.71328783035278,98.61592054367065,99.61803555488586,99.64699745178223,99.69550371170044,98.73271584510803,99.95889067649841
2017,"Orioles",101.77247524261475,99.40930008888245,101.1914849281311,101.31094455718994,97.25898504257202,90.56886434555054,107.8177809715271,97.55221605300903,99.0697979927063,101.33517980575562,104.53404188156128,98.59994649887085,102.53990888595581,104.42564487457275
2017,"Red Sox",104.54506874084473,104.66766357421875,101.2344479560852,102.08063125610352,113.15187215805054,105.8513879776001,97.2923219203949,98.76083135604858,98.9991545677185,101.40084028244019,99.5451271533966,101.2441635131836,100.47993659973145,98.86453747749329
2017,"White Sox",97.87132740020752,98.03544878959656,100.12246370315552,98.29798936843872,93.92858147621155,90.37869572639465,104.8551082611084,101.81735754013062,101.26279592514038,98.76893162727356,101.95540189743042,96.60773277282715,99.82057213783264,101.48364305496216
2017,"Indians",104.18455600738525,104.6202540397644,98.66603016853333,101.20768547058105,106.23013973236084,86.3043487071991,101.62336826324463,100,101.27642154693604,101.33804082870483,95.93725800514221,102.0628571510315,93.17116141319275,100.26857852935791
2017,"Tigers",101.12725496292114,102.13088989257812,107.80372619628906,101.48409605026245,99.51102137565613,122.02256917953491,100.25174617767334,97.33346104621887,98.51495623588562,99.92877840995789,104.18801307678223,103.50724458694458,108.02738666534424,101.27226114273071
2017,"Royals",101.9310712814331,102.07715034484863,96.55082821846008,101.45841836929321,107.24327564239502,115.22305011749268,91.59137606620789,96.41169905662537,99.25418496131897,101.50623321533203,101.22939348220825,101.91012620925903,96.0411012172699,98.0833113193512
2017,"Twins",100.93315839767456,102.23718881607056,104.42501306533813,101.77596807479858,103.44890356063843,100.89235305786133,99.79445338249207,98.85152578353882,100.43842792510986,101.67967081069946,99.29773807525635,101.37025117874146,99.32769536972046,100.64595937728882
2017,"Yankees",99.71212148666382,102.77245044708252,100.86771249771118,99.2434561252594,93.16067695617676,83.93974304199219,106.19381666183472,100.45328140258789,100.3203272819519,97.98539280891418,100.59717893600464,98.916494846344,104.53237295150757,102.13913917541504
2017,"Athletics",96.54728770256042,96.28722071647644,104.7966480255127,98.06292057037354,101.81686878204346,104.50805425643921,93.04713606834412,98.59820008277893,98.593008518219,99.71759915351868,99.9512255191803,99.9110996723175,102.54858732223511,97.5710391998291
2017,"Mariners",96.10882997512817,95.37584185600281,96.09929323196411,98.15861582756042,93.9547061920166,87.14285492897034,99.05917644500732,103.81745100021362,99.87853765487671,96.94787859916687,102.25136280059814,96.57250642776489,102.7147650718689,98.13029766082764
2017,"Rays",96.4586853981018,95.57371735572815,95.39852142333984,97.99635410308838,94.3782389163971,101.64921283721924,96.13913297653198,102.89428234100342,99.17340278625488,97.04728722572327,98.65924715995789,98.06665778160095,102.74389982223511,96.5678334236145
2017,"Rangers",109.15372371673584,110.97731590270996,109.90804433822632,105.450439453125,104.92285490036011,116.01694822311401,104.72067594528198,97.48137593269348,104.4716477394104,101.76471471786499,101.49736404418945,104.01360988616943,101.9059419631958,104.11090850830078
2017,"Blue Jays",99.73399639129639,100.61266422271729,97.47002720832825,97.57328629493713,103.3538818359375,98.44059348106384,103.0868411064148,99.27852153778076,99.15385842323303,100.12853145599365,100.0734806060791,97.30818271636963,97.0550000667572,101.30499601364136
2017,"Diamondbacks",105.13736009597778,107.55829811096191,109.3057632446289,99.7420608997345,106.34783506393433,127.25691795349121,104.07483577728271,100.16164779663086,100.1843810081482,100.55463314056396,100,100.6930947303772,93.0078387260437,101.25061273574829
