"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
571466,"Barnhart, Tucker",6718,-4.617338262889853,0.46862745098039216,-1,0.16666666666666666,-2,0.4232209737827715,-1,0.21008403361344538,0,0.6202247191011236,-1,0.6639344262295082,0,0.25,1,0.5226480836236934,0,0.27208480565371024
605421,"Pérez, Michael",3036,-2.842002100487419,0.44233937397034595,0,0.22413793103448276,-1,0.4551282051282051,0,0.1702127659574468,-1,0.5482456140350878,0,0.5728643216080402,0,0.32098765432098764,1,0.5220588235294118,0,0.21739130434782608
661531,"Serven, Brian",4149,5.4190260804449215,0.5019181585677749,0,0.14912280701754385,2,0.6020942408376964,1,0.3709677419354839,-1,0.5919003115264797,3,0.6802507836990596,0,0.3434343434343434,1,0.5071428571428571,1,0.2640449438202247
605244,"Garcia, Aramis",2855,1.404960307594384,0.4939195509822264,0,0.17647058823529413,-1,0.49635036496350365,0,0.21568627450980393,1,0.7142857142857143,0,0.6384180790960452,1,0.46153846153846156,0,0.4845360824742268,0,0.23655913978494625
663886,"Stephenson, Tyler",3381,-4.096183709439941,0.45225758697261287,0,0.16822429906542055,-1,0.44148936170212766,0,0.2125,-1,0.6244541484716157,0,0.6385964912280702,0,0.2987012987012987,-1,0.44583333333333336,-1,0.2620689655172414
519222,"Romine, Austin",3142,-3.5786516334978704,0.44137353433835846,0,0.18888888888888888,0,0.5398773006134969,0,0.21951219512195122,-1,0.5819672131147541,0,0.6388888888888888,0,0.3090909090909091,-2,0.4315352697095436,-1,0.144
669221,"Murphy, Sean",8593,9.04779934431642,0.4963212752912324,1,0.25327510917030566,-1,0.48179271708683474,0,0.24864864864864866,0,0.6129568106312292,3,0.682089552238806,0,0.29844961240310075,3,0.5426229508196722,2,0.31054131054131057
668939,"Rutschman, Adley",6223,8.654057470587212,0.49575551782682514,2,0.28440366972477066,2,0.5272727272727272,1,0.3140495867768595,2,0.6816037735849056,-1,0.6259541984732825,1,0.40476190476190477,2,0.5517241379310345,-1,0.18571428571428572
607732,"Stallings, Jacob",7465,-3.1885948320875803,0.4597623089983022,0,0.1631578947368421,-3,0.43853820598006643,-1,0.18548387096774194,-1,0.5862676056338029,-1,0.5864197530864198,0,0.29365079365079366,4,0.5403225806451613,0,0.2642857142857143
669004,"Melendez, MJ",5288,-16.059148317196385,0.4178605539637058,-1,0.13380281690140844,-3,0.38349514563106796,-1,0.11627906976744186,-4,0.5593667546174143,-3,0.5976744186046512,-1,0.2773722627737226,-2,0.45434298440979953,0,0.21132075471698114
624512,"McGuire, Reese",5715,2.9621484131276503,0.4682577565632458,3,0.3236994219653179,2,0.5471014492753623,1,0.24347826086956523,3,0.6846846846846847,0,0.6018099547511312,-1,0.23214285714285715,-3,0.4572192513368984,-1,0.2037037037037037
608700,"Plawecki, Kevin",3714,0.9248767235807682,0.4835016835016835,1,0.2222222222222222,2,0.5670103092783505,1,0.3333333333333333,0,0.6227272727272727,1,0.6617647058823529,-1,0.29347826086956524,-2,0.4709897610921502,-1,0.18857142857142858
605131,"Barnes, Austin",3690,4.010248253191004,0.4983277591973244,-1,0.11235955056179775,-1,0.4175824175824176,-1,0.14705882352941177,-1,0.5747663551401869,1,0.6556291390728477,1,0.3805309734513274,5,0.6696165191740413,2,0.34415584415584416
595978,"Hedges, Austin",6415,2.522480418060696,0.49361351462711167,-1,0.16417910447761194,-1,0.46596858638743455,0,0.2537313432835821,-1,0.6705882352941176,2,0.6666666666666666,0,0.3504273504273504,2,0.5643340857787811,1,0.28
663728,"Raleigh, Cal",7153,10.23463912585375,0.49098422238918105,1,0.21518987341772153,4,0.5456852791878173,1,0.24861878453038674,1,0.6431535269709544,1,0.6322701688555347,-1,0.2463768115942029,2,0.5756097560975609,1,0.27526132404181186
623168,"Heineman, Tyler",3882,4.806093443356667,0.47950819672131145,0,0.1523809523809524,-1,0.44607843137254904,0,0.2125,0,0.6108597285067874,1,0.65,0,0.3561643835616438,3,0.5684210526315789,2,0.26704545454545453
606992,"Haase, Eric",5149,-7.805174700484925,0.4475277497477296,-1,0.16129032258064516,-2,0.441025641025641,0,0.2465753424657534,0,0.6432038834951457,-3,0.5628930817610063,0,0.3191489361702128,0,0.5,-1,0.16517857142857142
518595,"d'Arnaud, Travis",7372,8.05442829634293,0.4886113152094049,0,0.22115384615384615,-1,0.43154761904761907,0,0.24822695035460993,3,0.654510556621881,-2,0.60075329566855,2,0.38009049773755654,4,0.5695488721804511,1,0.24568965517241378
595751,"Alfaro, Jorge",4556,-3.28749413864813,0.4666289592760181,0,0.1693548387096774,1,0.476,2,0.3412698412698413,-3,0.5382436260623229,2,0.7191977077363897,-1,0.20168067226890757,-1,0.48013245033112584,-1,0.2206896551724138
624431,"Trevino, Jose",6852,18.749126242623294,0.5376470588235294,0,0.2047244094488189,-1,0.4406779661016949,-1,0.19469026548672566,5,0.7058823529411765,2,0.6900826446280992,3,0.4025974025974026,8,0.6192109777015438,3,0.31666666666666665
543309,"Higashioka, Kyle",5116,4.681912086176666,0.484627410109432,-2,0.0990990990990991,-1,0.4322916666666667,-1,0.13333333333333333,2,0.7073170731707317,-2,0.5911458333333334,1,0.4090909090909091,4,0.5920745920745921,2,0.2925170068027211
518735,"Grandal, Yasmani",4669,7.528291698867493,0.47917888563049854,-1,0.1590909090909091,3,0.592741935483871,2,0.3416666666666667,0,0.625,4,0.6423357664233577,-1,0.20238095238095238,-1,0.4674922600619195,0,0.22325581395348837
545358,"Stassi, Max",6849,1.2955694253651517,0.4681617941529836,0,0.25,-1,0.4634146341463415,-1,0.21008403361344538,1,0.6441005802707931,-1,0.583756345177665,1,0.295,1,0.5477099236641222,0,0.2
645444,"Herrera, Jose",3060,-0.21255855252284062,0.4672818791946309,0,0.2727272727272727,-1,0.3923076923076923,0,0.25287356321839083,1,0.6167400881057269,3,0.703125,0,0.3020833333333333,-3,0.40611353711790393,0,0.24107142857142858
680777,"Jeffers, Ryan",4070,4.142591346161956,0.4811688311688312,0,0.23717948717948717,2,0.5675675675675675,0,0.1782178217821782,1,0.6434426229508197,1,0.6676646706586826,0,0.26865671641791045,-1,0.45348837209302323,1,0.2848101265822785
455139,"Chirinos, Robinson",4526,-15.08061113096701,0.4,-1,0.11594202898550725,-3,0.4103585657370518,-1,0.19047619047619047,-4,0.5075757575757576,-3,0.5432835820895522,-1,0.32558139534883723,-1,0.503957783641161,-1,0.1688888888888889
596142,"Sánchez, Gary",6026,0.4903561134750963,0.4725516029863856,1,0.23076923076923078,0,0.5104477611940299,0,0.22131147540983606,-1,0.6038251366120219,1,0.6545454545454545,0,0.28,1,0.5416666666666666,0,0.23776223776223776
641511,"Delay, Jason",3939,3.642564508672593,0.48583275742916376,1,0.2833333333333333,0,0.4939759036144578,1,0.3333333333333333,-1,0.5570175438596491,2,0.6758620689655173,0,0.28865979381443296,0,0.5529801324503312,1,0.26737967914438504
