"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
110868,672820,"Lenyn Sosa",23,2023,"CWS",52,173,164,33,21,6,0,6,57,12,14,5,40,0,0,1,3,1,3,66.7
110877,670869,"Livan Soto",23,2023,"LAA",4,12,9,2,2,0,0,0,2,2,0,3,2,0,0,0,0,0,0,50
111017,668901,"Mark Vientos",23,2023,"NYM",65,233,218,46,31,5,1,9,80,19,22,10,71,3,1,0,0,2,5,63.2
111498,677941,"Jordyn Adams",23,2023,"LAA",15,40,39,5,5,0,0,0,5,1,1,0,16,0,1,2,0,1,0,100
112639,678225,"Ji Hwan Bae",23,2023,"PIT",104,371,334,77,56,17,2,2,104,54,32,30,92,2,24,9,3,2,4,14.8
115660,671213,"Triston Casas",23,2023,"BOS",131,502,429,113,66,21,2,24,210,66,65,70,126,1,0,0,0,2,10,51.5
117074,681297,"Colton Cowser",23,2023,"BAL",23,77,61,7,5,2,0,0,9,15,4,13,22,2,1,0,0,1,1,6.7
117672,680779,"Henry Davis",23,2023,"PIT",62,255,225,48,31,10,0,7,79,27,24,25,69,4,3,5,0,1,3,37
119177,669364,"Xavier Edwards",23,2023,"MIA",28,84,78,23,20,3,0,0,26,12,3,3,14,1,5,0,2,0,2,25
121206,680869,"Zack Gelof",23,2023,"OAK",69,300,270,72,37,20,1,14,136,40,32,26,82,3,14,2,0,1,5,42.5
121931,669357,"Nolan Gorman",23,2023,"STL",118,464,406,96,52,17,0,27,194,59,76,53,148,3,7,2,0,2,8,55.9
125372,672284,"Jarred Kelenic",23,2023,"SEA",105,416,372,94,56,25,2,11,156,44,49,41,132,1,13,5,0,2,8,47.7
128758,680574,"Matt McLain",23,2023,"CIN",89,403,365,106,63,23,4,16,185,65,50,31,115,7,14,5,0,0,5,44.6
128870,678009,"Parker Meadows",23,2023,"DET",36,145,125,29,20,4,2,3,46,19,13,17,37,2,8,1,0,1,1,21.1
130661,666310,"Bo Naylor",23,2023,"CLE",67,230,198,47,23,13,0,11,93,33,32,30,53,1,5,0,0,1,2,39.4
131149,681351,"Logan O'Hoppe",23,2023,"LAA",51,199,182,43,23,6,0,14,91,23,29,14,48,2,0,1,0,1,4,78.3
131409,680716,"Jonathan Ornelas",23,2023,"TEX",7,8,7,1,1,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0
134717,682848,"Endy Rodríguez",23,2023,"PIT",57,204,186,41,29,7,2,3,61,27,13,17,49,0,0,0,0,1,3,33.3
136838,672279,"Michael Siani",23,2023,,6,6,5,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
138635,677950,"Alek Thomas",23,2023,"AZ",116,402,374,86,55,17,5,9,140,51,39,19,86,4,9,1,2,3,6,23.5
138910,679529,"Spencer Torkelson",23,2023,"DET",159,684,606,141,75,34,1,31,270,88,94,67,171,6,3,0,0,5,15,47.7
139196,668930,"Brice Turang",23,2023,"MIL",130,448,404,88,70,9,3,6,121,46,34,38,94,1,26,4,3,2,11,23.9
139705,678246,"Miguel Vargas",23,2023,"LAD",81,304,256,50,24,15,4,7,94,36,32,38,61,4,3,2,1,4,1,47.2
140577,669224,"Austin Wells",23,2023,"NYY",19,75,70,16,6,6,0,4,34,8,13,3,14,0,0,0,0,1,3,50
141166,677951,"Bobby Witt Jr.",23,2023,"KC",158,694,641,177,108,28,11,30,317,97,96,40,121,4,49,15,1,8,13,42.3
141688,683146,"Brett Baty",23,2023,"NYM",107,389,353,75,54,12,0,9,114,41,34,29,109,2,2,0,1,1,10,34.1
143244,685133,"Wade Meckler",23,2023,"SF",20,64,56,13,12,1,0,0,14,6,4,6,25,2,0,0,0,0,1,33.3
144778,687952,"Christian Encarnacion-Strand",23,2023,"CIN",63,241,222,60,40,7,0,13,106,29,37,14,69,5,2,0,0,0,5,65.5
149417,696100,"Hunter Goodman",23,2023,"COL",23,77,70,14,6,4,3,1,27,6,17,5,24,0,1,0,0,2,2,16.7
151281,686217,"Sal Frelick",23,2023,"MIL",57,223,191,47,34,9,1,3,67,29,24,28,37,1,7,0,0,3,3,27.6
151463,696285,"Jacob Young",23,2023,"WSH",33,121,107,27,19,7,1,0,36,9,12,10,22,1,13,0,3,0,3,22.2
105509,660620,"Jonathan Araúz",24,2023,"NYM",21,66,59,8,5,0,0,3,17,3,9,5,18,0,0,0,2,0,2,100
106498,660707,"Elehuris Montero",24,2023,"COL",83,307,284,69,41,15,2,11,121,40,39,15,111,5,0,0,0,3,5,32.5
106820,660688,"Keibert Ruiz",24,2023,"WSH",136,562,523,136,94,24,0,18,214,55,67,31,58,6,1,1,0,2,13,47.3
107182,665742,"Juan Soto",24,2023,"SD",162,708,568,156,88,32,1,35,295,97,109,132,129,2,12,5,1,5,20,57.7
107184,665489,"Vladimir Guerrero Jr.",24,2023,"TOR",156,682,602,159,103,30,0,26,267,78,94,67,100,9,5,3,0,4,24,46.2
107293,665750,"Leody Taveras",24,2023,"TEX",143,554,511,136,88,31,3,14,215,67,67,35,117,1,14,4,3,4,3,35.8
107401,665804,"Miguel Amaya",24,2023,"CHC",51,156,131,28,19,4,0,5,47,17,18,12,40,11,0,0,1,1,2,35.3
107439,668731,"Akil Baddoo",24,2023,"DET",109,357,312,68,43,13,1,11,116,40,34,42,89,0,14,3,2,1,5,45
107561,665828,"Oswaldo Cabrera",24,2023,"NYY",102,330,298,63,47,11,0,5,89,35,29,25,72,2,8,0,3,2,6,37.1
107582,666185,"Dylan Carlson",24,2023,"STL",73,255,219,48,34,8,1,5,73,27,27,26,49,7,3,0,0,3,4,33.3
107611,666801,"Rodolfo Castro",24,2023,,86,256,227,48,35,7,0,6,73,21,24,23,74,5,1,4,0,1,5,42.9
107675,665833,"Oneil Cruz",24,2023,"PIT",9,40,32,8,6,1,0,1,12,7,4,7,8,0,3,0,0,1,0,28.6
107784,665877,"José Fermín",24,2023,"STL",19,61,51,12,11,1,0,0,13,2,4,6,8,2,0,1,2,0,1,50
107858,665926,"Andrés Giménez",24,2023,"CLE",153,616,557,140,93,27,5,15,222,76,62,32,112,20,30,6,4,3,12,28.9
108343,665506,"Cristian Pache",24,2023,"PHI",39,95,84,20,10,7,1,2,35,12,11,10,27,0,2,3,1,0,2,58.3
108350,670623,"Isaac Paredes",24,2023,"TB",141,571,492,123,68,24,0,31,240,71,98,58,104,20,1,0,0,1,12,56.3
108525,665923,"Esteury Ruiz",24,2023,"OAK",129,497,449,114,84,24,1,5,155,47,47,20,99,16,67,13,4,1,8,25.5
108651,665487,"Fernando Tatis Jr.",24,2023,"SD",141,635,575,148,89,33,1,25,258,91,78,53,141,3,29,4,1,3,18,47.3
108656,669392,"Samad Taylor",24,2023,"KC",29,69,60,12,9,2,1,0,16,11,4,7,22,0,8,0,1,1,1,0
108701,665839,"Enmanuel Valdez",24,2023,"BOS",46,149,139,37,23,8,0,6,63,17,19,8,37,1,5,1,0,0,4,35.3
109083,669261,"Jack Suwinski",24,2023,"PIT",141,534,447,100,51,21,2,26,203,63,74,75,172,6,13,2,0,6,3,47.6
109295,666176,"Jo Adell",24,2023,"LAA",17,62,58,12,5,3,1,3,26,7,6,4,25,0,1,0,0,0,1,57.1
109318,669397,"Nick Allen",24,2023,"OAK",99,329,303,67,57,4,2,4,87,29,20,17,52,1,5,1,6,2,9,27.6
109542,669134,"Luis Campusano",24,2023,"SD",48,174,163,52,38,7,0,7,80,27,30,7,21,3,0,0,0,1,8,44.4
109738,673237,"Yainer Diaz",24,2023,"HOU",104,377,355,100,55,22,0,23,191,51,60,11,74,5,0,0,0,6,13,58.8
109755,669023,"Jeter Downs",24,2023,"WSH",5,9,5,2,2,0,0,0,2,4,1,4,1,0,2,0,0,0,0,0
109838,671289,"Tyler Freeman",24,2023,"CLE",61,168,153,37,26,7,0,4,56,20,18,10,30,2,5,0,2,1,4,25
110120,671083,"Buddy Kennedy",24,2023,"AZ",10,29,24,4,3,1,0,0,5,1,1,4,6,1,0,0,0,0,0,0
110182,668904,"Royce Lewis",24,2023,"MIN",58,239,217,67,45,7,0,15,119,36,52,20,55,2,6,1,0,0,5,50
110333,669004,"MJ Melendez",24,2023,"KC",148,602,533,125,75,29,5,16,212,65,56,62,170,3,6,4,0,4,5,35.4
110372,668751,"Cal Mitchell",24,2023,"PIT",2,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
110401,666624,"Christopher Morel",24,2023,"CHC",107,429,388,96,50,17,3,26,197,62,70,36,133,2,6,2,1,2,8,48.4
110594,668472,"Nick Pratto",24,2023,"KC",89,345,306,71,48,16,0,7,108,33,35,29,138,6,1,1,0,4,3,30.3
110800,676914,"Davis Schneider",24,2023,"TOR",35,141,116,32,11,12,1,8,70,23,20,21,43,4,1,0,0,0,2,34.8
110851,675986,"Canaan Smith-Njigba",24,2023,"PIT",13,37,32,4,2,1,1,0,7,3,5,4,16,0,1,0,0,1,1,33.3
111044,671221,"Drew Waters",24,2023,"KC",92,337,302,69,45,11,5,8,114,40,32,27,107,5,16,5,0,3,8,22.5
111086,677800,"Wilyer Abreu",24,2023,"BOS",27,85,76,24,16,6,0,2,36,10,14,9,23,0,3,1,0,0,0,70
111090,676070,"Jacob Amaya",24,2023,"MIA",4,9,9,2,2,0,0,0,2,1,2,0,1,0,1,0,0,0,0,0
111156,676369,"Nelson Velázquez",24,2023,,50,179,162,38,15,6,0,17,95,35,34,14,51,2,0,0,0,1,4,48.6
111187,677649,"Ezequiel Duran",24,2023,"TEX",122,439,406,112,74,22,2,14,180,55,46,23,120,7,8,4,1,2,7,34.5
111216,672386,"Alejandro Kirk",24,2023,"TOR",121,422,372,93,69,16,0,8,133,34,43,42,45,6,0,0,0,2,23,32.4
112687,672275,"Patrick Bailey",24,2023,"SF",94,353,326,76,50,18,1,7,117,29,48,21,100,3,1,0,2,1,10,34.5
114833,676475,"Alec Burleson",24,2023,"STL",107,347,315,77,48,20,1,8,123,34,36,23,45,3,3,1,1,2,15,38.2
118215,676356,"Jonny DeLuca",24,2023,"LAD",24,45,42,11,8,1,0,2,18,5,6,3,8,0,1,0,0,0,0,60
125175,666397,"Edouard Julien",24,2023,"MIN",107,408,338,89,56,16,1,16,155,60,37,64,128,2,3,0,1,3,8,53.3
125642,677008,"Heston Kjerstad",24,2023,"BAL",13,33,30,7,4,1,0,2,14,3,3,2,10,0,0,0,0,0,0,66.7
126858,679845,"Nick Loftin",24,2023,"KC",19,68,62,20,14,5,1,0,27,10,10,4,12,1,2,0,0,1,0,20
129622,669003,"Garrett Mitchell",24,2023,"MIL",19,73,65,16,10,2,1,3,29,10,7,7,26,0,1,1,0,1,0,50
136264,669477,"Casey Schmitt",24,2023,"SF",87,277,253,52,32,15,0,5,82,28,30,13,65,5,2,1,3,3,7,46.4
138833,669911,"Michael Toglia",24,2023,"COL",42,152,141,23,14,5,0,4,40,18,9,10,50,1,1,1,0,0,3,22.2
140632,676059,"Jordan Westburg",24,2023,"BAL",67,228,208,54,32,17,2,3,84,26,23,16,56,1,4,1,0,3,3,34.6
140882,675961,"Alika Williams",24,2023,"PIT",36,112,101,20,15,5,0,0,25,7,6,9,35,1,0,0,1,0,2,0
143882,686676,"Korey Lee",24,2023,"CWS",24,70,65,5,3,1,0,1,9,4,3,5,20,0,0,0,0,0,1,25
144443,687401,"Joey Ortiz",24,2023,"BAL",14,34,33,7,6,1,0,0,8,4,4,0,9,0,0,0,0,1,2,25
147697,689172,"Brett Wisely",24,2023,"SF",46,131,120,21,14,5,0,2,32,10,8,9,40,0,2,1,1,1,3,40
148608,686894,"Joey Wiemer",24,2023,"MIL",124,410,367,75,43,19,0,13,133,48,42,36,116,5,11,4,0,2,4,33.3
148620,693304,"Nick Gonzales",24,2023,"PIT",35,128,115,24,13,8,1,2,40,12,13,6,36,4,0,1,1,2,0,25
152770,693049,"Oscar Colás",24,2023,"CWS",73,263,245,53,39,9,0,5,77,32,19,12,71,2,4,3,2,2,5,34.4
105454,660670,"Ronald Acuña Jr.",25,2023,"ATL",159,735,643,217,137,35,4,41,383,149,106,80,84,9,73,14,0,3,18,51.7
105636,660644,"Vidal Bruján",25,2023,"TB",35,84,76,13,11,2,0,0,15,14,6,5,21,2,3,2,1,0,1,21.4
105690,660636,"Diego A. Castillo",25,2023,"AZ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105764,661388,"William Contreras",25,2023,"MIL",141,611,540,156,100,38,1,17,247,86,78,63,126,5,6,1,1,2,24,37.2
105984,664314,"Estevan Florial",25,2023,"NYY",19,71,61,14,10,3,1,0,19,5,8,7,20,2,3,0,0,1,0,40
106066,660757,"Oscar Gonzalez",25,2023,"CLE",54,180,173,37,26,7,2,2,54,15,12,5,46,1,0,0,0,1,4,20
106153,660634,"Yonny Hernández",25,2023,"LAD",13,27,22,3,2,1,0,0,4,5,4,2,8,1,0,0,1,1,0,40
106217,663330,"Jahmai Jones",25,2023,"MIL",5,11,10,2,1,1,0,0,3,2,3,1,5,0,1,0,0,0,0,0
106844,660821,"Jesús Sánchez",25,2023,"MIA",117,403,361,91,51,23,3,14,162,43,52,38,108,2,3,1,1,1,13,39.5
107149,660766,"Juan Yepez",25,2023,"STL",26,65,60,11,8,1,0,2,18,5,2,4,20,1,0,1,0,0,0,60
107415,666018,"Jonathan Aranda",25,2023,"TB",34,103,87,20,13,4,1,2,32,13,13,13,31,2,0,0,0,1,1,38.5
107480,666181,"Will Benson",25,2023,"CIN",108,329,287,79,45,15,8,11,143,51,31,40,103,1,19,3,0,1,6,41.2
107491,666182,"Bo Bichette",25,2023,"TOR",135,601,571,175,122,30,3,20,271,69,73,27,115,2,5,3,0,1,14,40.6
107632,665862,"Jazz Chisholm Jr.",25,2023,"MIA",96,383,352,88,55,12,2,19,161,50,51,26,118,2,22,3,1,2,5,56
107982,669087,"Sam Huff",25,2023,"TEX",19,46,44,11,6,2,0,3,22,5,6,2,18,0,0,0,0,0,1,60
108051,666198,"Carter Kieboom",25,2023,"WSH",27,94,87,18,12,2,0,4,32,12,11,6,27,1,0,0,0,0,2,50
108055,666135,"Alex Kirilloff",25,2023,"MIN",87,319,281,76,50,14,1,11,125,35,41,28,80,7,1,0,0,3,3,51.4
108118,666139,"Josh Lowe",25,2023,"TB",131,501,466,136,81,33,2,20,233,71,83,31,124,1,32,3,0,3,9,38
108236,669304,"Jose Miranda",25,2023,"MIN",40,152,142,30,23,4,0,3,43,12,13,9,24,1,0,0,0,0,8,66.7
108243,666160,"Mickey Moniak",25,2023,"LAA",85,324,312,87,50,21,2,14,154,35,45,9,114,3,6,3,0,0,5,57.1
108516,666163,"Ben Rortvedt",25,2023,"NYY",28,79,68,8,5,1,0,2,15,6,4,11,19,0,0,0,0,0,1,33.3
108682,666211,"Taylor Trammell",25,2023,"SEA",21,56,46,6,3,0,0,3,15,7,11,9,22,1,0,1,0,0,2,57.1
108947,666134,"Nolan Jones",25,2023,"COL",105,424,367,109,63,22,4,20,199,60,62,53,126,3,20,4,0,1,1,43.3
109122,669016,"Brandon Marsh",25,2023,"PHI",131,472,404,112,69,25,6,12,185,58,60,59,144,4,10,2,1,4,5,36.2
110664,673357,"Luis Robert Jr.",25,2023,"CWS",145,595,546,144,69,36,1,38,296,90,80,30,172,12,20,4,0,2,12,51.1
110935,669352,"Bubba Thompson",25,2023,"TEX",31,60,53,9,4,4,1,0,15,10,4,4,16,1,4,2,1,1,0,0
111300,676480,"Jose Barrero",25,2023,"CIN",43,149,133,29,19,8,0,2,43,15,17,15,44,0,3,2,0,1,1,33.3
113823,668709,"JJ Bleday",25,2023,"OAK",81,303,256,50,29,11,0,10,91,35,27,42,72,2,5,1,0,3,4,40
115478,681481,"Kerry Carpenter",25,2023,"DET",118,459,418,116,77,17,2,20,197,57,64,32,115,8,6,0,0,1,6,45.6
120133,666149,"Tyler Fitzgerald",25,2023,"SF",10,34,32,7,3,2,0,2,15,3,5,2,10,0,2,0,0,0,0,100
120177,666150,"Dominic Fletcher",25,2023,"AZ",27,102,93,28,20,5,1,2,41,10,14,7,22,0,0,2,2,0,0,30
122664,666152,"David Hamilton",25,2023,"BOS",13,39,33,4,2,2,0,0,6,2,0,6,10,0,2,1,0,0,1,0
125480,666197,"Grae Kessinger",25,2023,"HOU",22,45,40,8,5,2,0,1,13,3,1,5,12,0,0,1,0,0,0,66.7
125906,668952,"Ryan Kreidler",25,2023,"DET",10,18,18,2,2,0,0,0,2,2,0,0,7,0,0,0,0,0,0,50
126005,680757,"Steven Kwan",25,2023,"CLE",157,718,638,171,123,36,7,5,236,93,54,70,75,3,21,3,1,6,12,16.1
126172,669127,"Shea Langeliers",25,2023,"OAK",132,490,448,92,47,19,4,22,185,52,63,34,143,5,3,2,1,2,12,53.8
128477,664983,"Jake McCarthy",25,2023,"AZ",94,312,276,67,53,7,5,2,90,37,16,26,62,5,26,4,4,1,5,21.6
129286,670223,"Matt Mervis",25,2023,"CHC",27,99,90,15,10,2,0,3,26,8,11,8,32,1,0,0,0,0,1,50
130939,663457,"Lars Nootbaar",25,2023,"STL",116,503,426,111,73,23,1,14,178,74,46,72,99,1,11,1,1,3,12,39.2
132232,665161,"Jeremy Peña",25,2023,"HOU",149,634,577,152,107,32,3,10,220,81,52,43,129,9,13,9,1,1,12,33.3
135527,668939,"Adley Rutschman",25,2023,"BAL",154,687,588,163,111,31,1,20,256,84,80,92,101,2,1,2,0,5,17,45.2
135580,666165,"Blake Sabol",25,2023,"SF",109,344,310,73,50,10,0,13,122,36,44,24,117,6,4,2,2,2,5,38.9
136753,669699,"Braden Shewmake",25,2023,"ATL",1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
137201,669701,"Josh Smith",25,2023,"TEX",85,232,195,36,21,8,1,6,64,29,15,25,55,9,1,0,2,1,3,34.5
137710,668715,"Spencer Steer",25,2023,"CIN",156,665,582,158,95,37,3,23,270,74,86,68,139,11,15,3,0,4,14,44.6
137906,681082,"Bryson Stott",25,2023,"PHI",151,640,585,164,115,32,2,15,245,78,62,39,100,7,31,3,1,8,12,34.6
137926,669065,"Kyle Stowers",25,2023,"BAL",12,33,30,2,2,0,0,0,2,1,0,3,12,0,0,0,0,0,1,0
139109,669707,"Jared Triolo",25,2023,"PIT",54,209,181,54,42,9,0,3,72,30,21,24,63,3,6,1,0,1,0,16.7
140293,670242,"Matt Wallner",25,2023,"MIN",72,254,213,53,27,11,1,14,108,42,41,28,80,13,2,1,0,0,3,47.6
142212,683737,"Michael Busch",25,2023,"LAD",26,81,72,12,7,3,0,2,21,9,7,8,27,0,1,0,0,1,1,66.7
142220,673962,"Josh Jung",25,2023,"TEX",122,515,478,127,78,25,1,23,223,75,70,30,151,5,1,3,0,2,9,46.7
142821,683734,"Andrew Vaughn",25,2023,"CWS",152,615,566,146,93,30,2,21,243,67,80,36,129,11,0,0,0,2,15,46.3
143718,686490,"Cam Eden",25,2023,"TOR",4,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
143743,686452,"Drew Millas",25,2023,"WSH",11,33,28,8,5,2,0,1,13,1,6,4,5,0,0,0,1,0,2,100
143748,686469,"Vinnie Pasquantino",25,2023,"KC",61,260,231,57,31,17,0,9,101,24,26,25,31,2,0,0,0,1,8,41.7
143787,686527,"Dominic Canzone",25,2023,,58,182,173,38,19,13,0,6,69,23,21,8,32,1,1,0,0,0,7,43.5
143845,686668,"Brenton Doyle",25,2023,"COL",122,431,399,81,50,16,5,10,137,48,48,22,151,4,22,5,3,3,9,27.1
143884,686531,"Andre Lipcius",25,2023,"DET",13,38,35,10,8,1,0,1,14,3,4,3,8,0,0,0,0,0,1,33.3
143892,686681,"Michael Massey",25,2023,"KC",128,461,428,98,64,18,1,15,163,42,55,24,99,4,6,2,1,4,3,40.5
144013,686823,"Will Brennan",25,2023,"CLE",134,455,432,115,86,24,0,5,154,41,41,16,57,5,13,5,0,2,5,24.4
144197,687462,"Spencer Horwitz",25,2023,"TOR",15,44,39,10,7,2,0,1,15,5,7,4,12,1,0,0,0,0,1,20
104004,645277,"Ozzie Albies",26,2023,"ATL",148,660,596,167,99,30,5,33,306,96,109,46,107,8,13,1,0,8,12,52.1
104023,645302,"Victor Robles",26,2023,"WSH",35,126,107,32,26,5,1,0,39,15,8,11,18,4,8,1,4,0,3,20
104033,645444,"Jose Herrera",26,2023,"AZ",38,120,101,21,16,5,0,0,26,15,7,13,30,0,1,0,5,1,2,33.3
104042,646240,"Rafael Devers",26,2023,"BOS",153,656,580,157,90,34,0,33,290,90,100,62,126,11,5,1,0,3,16,50
104096,649966,"Luis Urías",26,2023,,49,177,144,28,19,6,0,3,43,18,18,21,41,10,0,0,0,0,4,33.3
104123,650333,"Luis Arraez",26,2023,"MIA",147,617,574,203,160,30,3,10,269,71,69,35,34,4,3,2,1,3,18,40.8
104176,650391,"Eloy Jiménez",26,2023,"CWS",120,489,456,124,83,23,0,18,201,50,64,30,93,1,0,0,0,2,13,54
104180,650402,"Gleyber Torres",26,2023,"NYY",158,672,596,163,108,28,2,25,270,90,68,67,98,3,13,6,0,6,20,48.9
104205,650489,"Willi Castro",26,2023,"MIN",119,409,358,92,60,18,5,9,147,60,34,34,99,12,33,5,2,3,6,30
104261,650559,"Bryan De La Cruz",26,2023,"MIA",152,626,579,149,98,32,0,19,238,60,78,40,142,1,4,1,0,5,19,46.7
104290,650619,"Meibrys Viloria",26,2023,"CLE",3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
104450,650859,"Luis Rengifo",26,2023,"LAA",123,445,394,104,69,15,4,16,175,55,51,41,82,6,6,4,0,4,5,40
104495,650907,"René Pinto",26,2023,"TB",32,105,103,26,17,3,0,6,47,10,16,2,34,0,0,0,0,0,3,70
104562,655316,"Andruw Monasterio",26,2023,"MIL",90,315,282,73,55,14,1,3,98,38,27,28,66,3,7,2,0,2,9,23.7
104616,656024,"Carlos Pérez",26,2023,"CWS",24,53,49,10,5,4,0,1,17,5,3,4,11,0,0,0,0,0,2,20
104872,656821,"Kevin Padlo",26,2023,"LAA",3,8,8,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0
104934,657061,"Cole Tucker",26,2023,"COL",5,10,8,4,4,0,0,0,4,2,2,1,2,1,0,0,0,0,0,0
105595,663905,"Travis Blankenhorn",26,2023,"WSH",10,37,31,5,4,0,0,1,8,2,1,6,6,0,0,0,0,0,0,50
105650,663550,"Trey Cabbage",26,2023,"LAA",21,56,53,11,7,3,0,1,17,5,7,2,26,0,1,1,0,1,1,20
105735,663757,"Trent Grisham",26,2023,"SD",151,555,469,93,48,31,1,13,165,67,50,75,154,5,15,3,4,1,9,37.3
106121,663647,"Ke'Bryan Hayes",26,2023,"PIT",122,525,494,134,81,31,7,15,224,65,61,28,104,0,10,6,0,3,12,36.9
106439,663630,"Ryan McKenna",26,2023,"BAL",59,139,122,31,22,7,0,2,44,23,18,9,40,3,5,0,3,2,4,34.8
106527,663624,"Ryan Mountcastle",26,2023,"BAL",115,470,423,114,74,21,1,18,191,64,68,37,107,3,3,1,0,7,14,42.2
106548,647304,"Josh Naylor",26,2023,"CLE",121,495,452,139,91,31,0,17,221,52,97,33,68,3,10,3,0,7,13,42.3
106555,663527,"Tyler Nevin",26,2023,"DET",41,111,95,19,13,3,1,2,30,11,10,12,25,3,0,1,0,1,1,54.5
106659,663368,"Blake Perkins",26,2023,"MIL",54,168,143,31,20,7,0,4,50,28,20,23,46,0,5,2,2,0,3,25
106744,663586,"Austin Riley",26,2023,"ATL",159,715,636,179,107,32,3,37,328,117,97,59,172,9,3,1,0,11,20,55.6
106765,663898,"Brendan Rodgers",26,2023,"COL",45,192,178,46,32,9,1,4,69,21,20,11,41,3,0,0,0,0,6,33.3
106960,663886,"Tyler Stephenson",26,2023,"CIN",136,517,465,113,78,20,2,13,176,59,56,47,135,4,0,1,0,1,18,40.7
107047,663656,"Kyle Tucker",26,2023,"HOU",157,674,574,163,92,37,5,29,297,97,112,80,92,3,30,5,0,10,14,45.4
107130,663897,"Luke Williams",26,2023,,11,19,19,1,1,0,0,0,1,1,0,0,7,0,4,0,0,0,0,100
107577,668843,"Conner Capel",26,2023,"OAK",29,86,73,19,14,5,0,0,24,6,3,12,25,1,5,3,0,0,1,50
109054,666164,"Blake Rutherford",26,2023,"WSH",12,36,35,6,6,0,0,0,6,4,2,1,10,0,0,0,0,0,1,25
109090,647351,"Abraham Toro",26,2023,"MIL",8,21,18,8,6,0,0,2,14,4,9,2,5,1,0,0,0,0,0,75
109147,670541,"Yordan Alvarez",26,2023,"HOU",114,496,410,120,64,24,1,31,239,77,97,69,92,13,0,0,0,4,8,53.2
109531,676609,"José Caballero",26,2023,"SEA",100,280,231,51,37,9,1,4,74,37,26,28,66,17,26,3,0,4,0,21.6
110280,665155,"Nick Maton",26,2023,"DET",93,293,249,43,26,9,0,8,76,29,32,38,73,3,1,2,1,2,5,37.9
110855,675656,"Kevin Smith",26,2023,"OAK",46,146,135,25,16,4,0,5,44,15,11,5,51,1,1,0,5,0,3,46.7
110995,662139,"Daulton Varsho",26,2023,"TOR",154,581,527,116,70,23,3,20,205,65,61,45,135,4,16,7,1,3,7,41.5
111033,670764,"Taylor Walls",26,2023,"TB",94,349,303,61,39,12,2,8,101,50,36,44,92,1,22,1,1,0,3,38
111855,666906,"Jake Alu",26,2023,"WSH",50,175,159,36,31,2,1,2,46,14,16,10,42,3,5,1,1,2,3,35.7
112733,663609,"Luken Baker",26,2023,"STL",33,99,86,18,13,3,0,2,27,9,10,13,31,0,0,0,0,0,1,33.3
112968,663698,"Joey Bart",26,2023,"SF",28,95,87,18,13,5,0,0,23,9,5,3,23,4,0,0,0,1,0,11.1
113905,664761,"Alec Bohm",26,2023,"PHI",145,611,558,153,102,31,0,20,244,74,97,42,94,5,4,1,0,6,23,40.5
114769,680814,"Peyton Burdick",26,2023,"MIA",12,37,33,6,3,2,0,1,11,4,2,3,18,1,1,0,0,0,0,25
115362,681962,"Vinny Capra",26,2023,"PIT",8,21,18,3,2,1,0,0,4,3,1,2,5,0,0,0,1,0,0,0
118722,680977,"Brendan Donovan",26,2023,"STL",94,371,327,93,71,10,1,11,138,48,34,33,53,9,5,1,1,1,5,43.8
119003,680776,"Jarren Duran",26,2023,"BOS",100,362,332,98,54,34,2,8,160,46,40,24,90,3,24,2,0,2,3,28.3
119087,681987,"Nate Eaton",26,2023,"KC",22,56,53,4,4,0,0,0,4,2,1,2,21,1,3,0,0,0,0,0
120337,663743,"Nick Fortes",26,2023,"MIA",100,323,294,60,44,10,0,6,88,33,26,17,59,7,4,2,3,2,12,21.2
121858,663853,"Romy Gonzalez",26,2023,"CWS",38,97,93,18,9,4,2,3,35,11,14,2,36,0,7,0,1,1,0,36.4
123806,663538,"Nico Hoerner",26,2023,"CHC",150,688,619,175,135,27,4,9,237,98,68,49,83,14,43,7,1,5,13,21.4
124341,663697,"Jonathan India",26,2023,"CIN",119,529,454,111,71,23,0,17,185,78,61,52,109,16,14,2,0,7,13,30.8
124395,664728,"Kyle Isbel",26,2023,"KC",89,313,292,70,41,22,2,5,111,45,34,17,59,1,7,1,1,2,5,24.4
124659,680777,"Ryan Jeffers",26,2023,"MIN",91,335,286,79,48,15,2,14,140,46,43,33,93,10,3,2,4,2,6,52.2
125216,663731,"Connor Kaiser",26,2023,"COL",2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
126235,663616,"Trevor Larnach",26,2023,"MIN",58,212,183,39,21,7,3,8,76,26,40,27,72,0,1,1,0,2,2,42.3
127403,663611,"Nick Madrigal",26,2023,"CHC",90,294,270,71,52,16,1,2,95,34,28,10,24,9,10,2,5,0,3,17.6
