"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
110207,672640,"Otto Lopez",22,2021,"TOR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
111018,668723,"Ryan Vilade",22,2021,"COL",3,7,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
111216,672386,"Alejandro Kirk",22,2021,"TOR",58,189,165,40,24,8,0,8,72,19,24,19,22,3,0,0,0,2,7,57.9
137960,675911,"Spencer Strider",22,2021,"ATL",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
105454,660670,"Ronald Acuña Jr.",23,2021,"ATL",82,360,297,84,40,19,1,24,177,72,52,49,85,9,17,6,0,5,1,41.7
105636,660644,"Vidal Bruján",23,2021,"TB",9,26,26,2,2,0,0,0,2,3,2,0,8,0,1,0,0,0,0,0
105764,661388,"William Contreras",23,2021,"ATL",51,185,163,35,22,4,1,8,65,19,23,19,54,2,0,0,0,1,3,52.6
105984,664314,"Estevan Florial",23,2021,"NYY",8,25,20,6,3,2,0,1,11,3,2,5,6,0,1,0,0,0,0,33.3
106153,660634,"Yonny Hernández",23,2021,"TEX",43,166,143,31,26,5,0,0,36,15,6,17,32,4,11,2,1,1,3,20
106217,663330,"Jahmai Jones",23,2021,"BAL",25,72,67,10,7,3,0,0,13,5,3,4,26,1,1,0,0,0,1,0
106844,660821,"Jesús Sánchez",23,2021,"MIA",64,251,227,57,33,8,2,14,111,27,36,20,78,3,0,1,0,1,2,63
106975,660761,"José Suarez",23,2021,"LAA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
107006,660731,"Anderson Tejeda",23,2021,"TEX",5,17,16,1,1,0,0,0,1,1,0,1,10,0,1,0,0,0,0,0
107147,664337,"Miguel Yajure",23,2021,"PIT",2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
107151,660623,"Huascar Ynoa",23,2021,"ATL",17,32,32,7,4,1,0,2,14,3,6,0,15,0,0,0,0,0,0,66.7
107170,663465,"Kolby Allard",23,2021,"TEX",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
107172,663474,"Triston McKenzie",23,2021,"CLE",1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
107491,666182,"Bo Bichette",23,2021,"TOR",159,690,640,191,131,30,1,29,310,121,102,40,137,6,25,1,0,4,11,45.5
107559,665795,"Edward Cabrera",23,2021,"MIA",6,7,7,1,0,1,0,0,2,0,1,0,3,0,0,0,0,0,0,
107597,528748,"Humberto Castellanos",23,2021,"AZ",5,7,6,3,2,0,0,1,6,1,5,0,1,0,0,0,0,1,0,100
107632,665862,"Jazz Chisholm Jr.",23,2021,"MIA",124,507,464,115,73,20,4,18,197,70,53,34,145,4,23,8,2,3,4,37.1
107839,665621,"Rony García",23,2021,"DET",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
108051,666198,"Carter Kieboom",23,2021,"WAS",62,249,217,45,33,6,0,6,69,26,20,25,62,5,0,0,0,2,9,30.8
108055,666135,"Alex Kirilloff",23,2021,"MIN",59,231,215,54,34,11,1,8,91,23,34,14,52,1,1,1,0,1,4,43.5
108090,666137,"Khalil Lee",23,2021,"NYM",10,18,18,1,0,1,0,0,2,2,1,0,13,0,0,0,0,0,0,0
108118,666139,"Josh Lowe",23,2021,"TB",1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
108127,666158,"Gavin Lux",23,2021,"LAD",101,381,335,81,58,12,4,7,122,49,46,41,83,3,4,1,0,2,4,30.6
108243,666160,"Mickey Moniak",23,2021,"PHI",19,37,33,3,2,0,0,1,6,3,3,3,16,0,0,0,1,0,0,33.3
108272,666205,"Kyle Muller",23,2021,"ATL",9,13,11,1,1,0,0,0,1,0,0,1,7,0,0,0,1,0,0,
108516,666163,"Ben Rortvedt",23,2021,"MIN",36,98,89,15,11,1,0,3,25,8,7,6,29,1,0,0,2,0,2,50
108682,666211,"Taylor Trammell",23,2021,"SEA",51,178,156,25,10,7,0,8,56,23,18,17,75,3,2,3,2,0,2,52.2
108754,666213,"Colton Welker",23,2021,"COL",19,40,37,7,6,1,0,0,8,7,2,3,11,0,0,0,0,0,1,28.6
108822,666120,"Ian Anderson",23,2021,"ATL",22,41,37,2,1,1,0,0,3,0,0,1,29,0,0,0,3,0,0,
108952,668820,"Max Kranick",23,2021,"PIT",8,14,12,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,
108966,666159,"Matt Manning",23,2021,"DET",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
108971,669160,"Dustin May",23,2021,"LAD",2,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,
109005,670912,"Johan Oviedo",23,2021,"STL",13,22,20,3,3,0,0,0,3,3,2,2,9,0,0,0,0,0,0,0
109094,670955,"Edwin Uceta",23,2021,"LAD",4,5,5,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
109108,669060,"Bryse Wilson",23,2021,,14,25,21,1,1,0,0,0,1,1,1,0,9,1,0,0,3,0,0,0
109122,669016,"Brandon Marsh",23,2021,"LAA",67,260,236,60,43,12,3,2,84,27,19,20,91,2,6,1,1,1,3,22.2
109128,666129,"Braxton Garrett",23,2021,"MIA",8,11,11,2,2,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0
109135,666200,"Jesús Luzardo",23,2021,,12,20,15,0,0,0,0,0,0,1,0,4,6,0,0,0,1,0,0,100
110664,673357,"Luis Robert Jr.",23,2021,"CHW",68,296,275,93,57,22,1,13,156,42,43,14,61,5,6,1,0,2,5,50
111286,669432,"Trevor Rogers",23,2021,"MIA",25,46,43,3,3,0,0,0,3,0,0,1,27,0,0,0,2,0,0,
111300,676480,"Jose Barrero",23,2021,"CIN",21,56,50,10,5,4,1,0,16,4,3,3,17,3,1,0,0,0,2,25
112434,676879,"Aaron Ashby",23,2021,"MIL",3,4,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,
114683,663460,"Kris Bubic",23,2021,"KC",2,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
122051,680686,"Josiah Gray",23,2021,,14,24,22,1,1,0,0,0,1,0,0,1,12,0,0,0,1,0,0,
127605,666201,"Alek Manoah",23,2021,"TOR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
128477,664983,"Jake McCarthy",23,2021,"AZ",24,70,59,13,8,3,0,2,22,11,4,8,23,2,3,2,1,0,0,36.4
130939,663457,"Lars Nootbaar",23,2021,"STL",57,124,109,26,17,3,1,5,46,15,15,13,28,0,2,1,1,1,0,40
142821,683734,"Andrew Vaughn",23,2021,"CHW",127,469,417,98,61,22,0,15,165,56,48,41,101,6,1,1,0,5,16,39.3
101992,628711,"Julio Urías",24,2021,"LAD",30,70,59,12,10,2,0,0,14,5,9,0,22,1,0,0,10,0,1,40
103054,642545,"Jaime Barria",24,2021,"LAA",1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
103221,642727,"Sergio Alcántara",24,2021,"CHC",87,255,220,45,31,6,3,5,72,30,17,30,74,2,3,0,1,2,3,33.3
104004,645277,"Ozzie Albies",24,2021,"ATL",156,686,629,163,86,40,7,30,307,103,106,47,128,3,20,4,0,7,5,46.6
104023,645302,"Victor Robles",24,2021,"WAS",105,368,314,64,40,21,1,2,93,37,19,33,84,16,8,6,4,1,8,32.4
104025,645305,"Ali Sánchez",24,2021,"STL",2,4,4,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,
104042,646240,"Rafael Devers",24,2021,"BOS",156,664,591,165,89,37,1,38,318,101,113,62,143,7,5,5,0,4,15,48.5
104096,649966,"Luis Urías",24,2021,"MIL",149,570,490,122,73,25,1,23,218,77,75,63,116,10,5,1,1,3,10,50.6
104121,650331,"Lewin Díaz",24,2021,"MIA",40,128,122,25,12,4,1,8,55,16,13,6,33,0,0,0,0,0,1,68.8
104123,650333,"Luis Arraez",24,2021,"MIN",121,479,428,126,101,17,6,2,161,58,42,43,48,2,2,2,0,6,9,31
104137,650347,"Luís Madero",24,2021,"MIA",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104176,650391,"Eloy Jiménez",24,2021,"CHW",55,231,213,53,33,10,0,10,93,23,37,16,57,1,0,0,0,1,9,56.5
104180,650402,"Gleyber Torres",24,2021,"NYY",127,516,459,119,88,22,0,9,168,50,51,50,104,1,14,6,2,4,14,40
104205,650489,"Willi Castro",24,2021,"DET",125,450,413,91,61,15,6,9,145,56,38,23,109,8,9,4,3,3,8,37.5
104211,650496,"J.C. Mejía",24,2021,"CLE",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
104261,650559,"Bryan De La Cruz",24,2021,"MIA",56,219,199,59,45,7,2,5,85,17,19,18,53,1,1,1,0,1,10,58.8
104450,650859,"Luis Rengifo",24,2021,"LAA",53,190,174,35,28,1,0,6,54,22,18,9,38,2,1,0,3,2,4,36.4
104515,650968,"Yohel Pozo",24,2021,"TEX",21,77,74,21,16,4,0,1,28,8,9,3,10,0,0,0,0,0,1,12.5
104799,656529,"Sam Hentges",24,2021,"CLE",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
104872,656821,"Kevin Padlo",24,2021,,7,15,13,1,0,1,0,0,2,1,0,2,9,0,0,0,0,0,0,0
104934,657061,"Cole Tucker",24,2021,"PIT",42,131,117,26,18,4,2,2,40,15,12,13,33,0,2,2,0,1,3,20
105007,657277,"Logan Webb",24,2021,"SF",25,53,46,6,2,2,1,1,13,7,7,2,21,0,0,0,5,0,1,28.6
105321,658431,"Adonis Medina",24,2021,"PHI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
105329,658551,"Junior Fernández",24,2021,"STL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
105477,663531,"Logan Allen",24,2021,"CLE",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
105525,658648,"Pedro Avila",24,2021,"SD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
105595,663905,"Travis Blankenhorn",24,2021,,22,24,23,4,1,2,0,1,9,4,4,1,8,0,0,0,0,0,0,50
105670,663662,"Daz Cameron",24,2021,"DET",34,115,103,20,11,5,0,4,37,16,13,10,38,2,6,0,0,0,2,31.3
105735,663757,"Trent Grisham",24,2021,"SD",131,527,462,112,66,28,3,15,191,61,62,54,119,6,13,5,1,4,10,32.8
105866,660546,"Yennsy Díaz",24,2021,"NYM",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
105936,663559,"Bailey Falter",24,2021,"PHI",4,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
106121,663647,"Ke'Bryan Hayes",24,2021,"PIT",95,396,362,93,65,20,2,6,135,49,38,31,87,1,9,1,0,2,11,34.7
106280,663567,"Peter Lambert",24,2021,"COL",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
106439,663630,"Ryan McKenna",24,2021,"BAL",73,197,169,31,22,6,1,2,45,20,14,24,74,2,1,0,2,0,1,30
106459,650668,"Humberto Mejía",24,2021,"AZ",5,8,7,1,0,1,0,0,2,1,0,0,2,0,0,0,1,0,0,0
106527,663624,"Ryan Mountcastle",24,2021,"BAL",144,586,534,136,79,23,1,33,260,77,89,41,161,4,4,3,0,7,13,49.4
106548,647304,"Josh Naylor",24,2021,"CLE",68,250,233,59,39,13,0,7,93,28,21,14,45,2,1,0,0,0,8,35.7
106550,663734,"Nick Neidert",24,2021,"MIA",8,12,11,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,
106555,663527,"Tyler Nevin",24,2021,"BAL",5,18,14,4,1,2,0,1,9,3,3,4,5,0,0,0,0,0,0,100
106744,663586,"Austin Riley",24,2021,"ATL",160,662,590,179,112,33,1,33,313,91,107,52,168,12,0,1,0,8,12,54.9
106765,663898,"Brendan Rodgers",24,2021,"COL",102,415,387,110,71,21,3,15,182,49,51,19,84,7,0,0,0,2,8,51
106864,663574,"Tony Santillan",24,2021,"CIN",6,8,7,1,0,1,0,0,2,1,0,0,2,0,0,0,1,0,0,0
106960,663886,"Tyler Stephenson",24,2021,"CIN",130,402,350,100,69,21,0,10,151,56,45,41,75,6,0,0,0,5,12,48.2
107011,663799,"Curtis Terry",24,2021,"TEX",13,48,45,4,2,2,0,0,6,3,1,2,15,1,0,0,0,0,0,0
107047,663656,"Kyle Tucker",24,2021,"HOU",137,567,506,149,79,37,3,30,282,83,92,53,90,1,14,2,0,5,10,49.4
107130,663897,"Luke Williams",24,2021,"PHI",53,108,98,24,19,4,0,1,31,8,6,10,23,0,2,2,0,0,2,25
107143,663765,"Jake Woodford",24,2021,"STL",14,20,18,2,2,0,0,0,2,0,0,0,9,0,0,0,2,0,0,
107254,663776,"Patrick Sandoval",24,2021,"LAA",2,4,4,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
107938,668721,"Payton Henry",24,2021,"MIA",5,16,15,4,3,1,0,0,5,0,0,1,5,0,0,0,0,0,1,
109090,647351,"Abraham Toro",24,2021,,95,375,335,80,57,12,0,11,125,45,46,31,54,7,6,3,0,2,7,42.2
109147,670541,"Yordan Alvarez",24,2021,"HOU",144,597,536,149,80,35,1,33,285,92,104,50,144,8,1,0,0,3,16,46.7
110000,672578,"Carlos Hernández",24,2021,"KC",1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
110030,669374,"Keston Hiura",24,2021,"MIL",60,197,173,29,15,9,1,4,52,16,19,14,77,7,3,0,2,1,6,25
110045,675921,"Spencer Howard",24,2021,"PHI",5,7,6,2,1,1,0,0,3,0,0,0,3,0,0,0,1,0,0,
110280,665155,"Nick Maton",24,2021,"PHI",48,131,117,30,20,7,1,2,45,16,14,10,39,2,2,0,1,1,0,25
110688,655889,"Manuel Rodríguez",24,2021,"CHC",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
110855,675656,"Kevin Smith",24,2021,"TOR",15,36,32,3,2,0,0,1,6,2,1,3,11,1,0,0,0,0,0,100
110995,662139,"Daulton Varsho",24,2021,"AZ",94,315,284,70,40,17,2,11,124,41,38,30,67,0,6,0,1,0,4,31.7
111033,670764,"Taylor Walls",24,2021,"TB",51,176,152,32,21,10,0,1,45,15,15,23,49,0,4,2,1,0,3,33.3
111196,677651,"Luis Garcia",24,2021,"HOU",3,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
111247,647315,"Zach Pop",24,2021,"MIA",2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
112968,663698,"Joey Bart",24,2021,"SF",2,6,6,2,2,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0
113235,666179,"Seth Beer",24,2021,"AZ",4,10,9,4,2,1,0,1,8,4,3,1,3,0,0,0,0,0,0,50
113905,664761,"Alec Bohm",24,2021,"PHI",115,417,380,94,72,15,0,7,130,46,47,31,111,2,4,0,0,4,13,37
114635,677865,"Justin Bruihl",24,2021,"LAD",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
119003,680776,"Jarren Duran",24,2021,"BOS",32,112,107,23,16,3,2,2,36,17,10,4,40,0,2,1,0,1,1,58.8
119844,663372,"Ryan Feltner",24,2021,"COL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
120337,663743,"Nick Fortes",24,2021,"MIA",14,34,31,9,5,0,0,4,21,6,7,3,8,0,1,0,0,0,1,66.7
121858,663853,"Romy Gonzalez",24,2021,"CHW",10,33,32,8,5,3,0,0,11,4,2,1,11,0,0,0,0,0,1,0
122776,663554,"Casey Mize",24,2021,"DET",2,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,
123806,663538,"Nico Hoerner",24,2021,"CHC",44,170,149,45,35,10,0,0,55,13,16,17,25,3,5,3,0,1,3,0
124341,663697,"Jonathan India",24,2021,"CIN",150,631,532,143,86,34,2,21,244,98,69,71,141,23,12,3,1,4,13,38.8
124395,664728,"Kyle Isbel",24,2021,"KC",27,83,76,21,13,5,2,1,33,16,7,7,23,0,2,0,0,0,0,6.3
124659,680777,"Ryan Jeffers",24,2021,"MIN",83,293,267,53,28,10,1,14,107,28,35,22,108,4,0,1,0,0,6,57.1
125692,663753,"Reiss Knehr",24,2021,"SD",8,8,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,
126235,663616,"Trevor Larnach",24,2021,"MIN",79,301,260,58,39,12,0,7,91,29,28,31,104,8,1,0,0,2,3,37.9
127403,663611,"Nick Madrigal",24,2021,"CHW",54,215,200,61,45,10,4,2,85,30,21,11,17,3,1,2,0,1,3,13.3
129503,680911,"Owen Miller",24,2021,"CLE",58,202,191,39,27,8,0,4,59,17,18,9,54,1,2,0,0,1,7,29.4
133509,663728,"Cal Raleigh",24,2021,"SEA",45,148,139,25,11,12,0,2,43,6,13,7,52,1,0,0,0,1,3,50
134357,663845,"Alfonso Rivas III",24,2021,"CHC",18,49,44,14,12,1,0,1,18,7,3,4,16,1,0,0,0,0,1,42.9
137044,669373,"Tarik Skubal",24,2021,"DET",2,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,
140000,663837,"Matt Vierling",24,2021,"PHI",33,77,71,23,17,3,1,2,34,11,6,4,20,1,2,0,0,1,2,45.5
141046,680963,"Cody Wilson",24,2021,"WAS",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141739,683232,"Nick Mears",24,2021,"PIT",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
100344,609275,"Adalberto Mondesi",25,2021,"KC",35,136,126,29,14,8,1,6,57,19,17,6,43,1,15,1,3,0,2,36.8
100406,614177,"Franmil Reyes",25,2021,"CLE",115,466,418,106,56,18,2,30,218,57,85,43,149,2,4,1,0,3,13,63.2
101582,624133,"Ranger Suárez",25,2021,"PHI",12,23,16,3,1,2,0,0,5,2,1,1,5,1,0,0,5,0,0,0
101608,624418,"Ryan Castellani",25,2021,"COL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101622,624503,"Nick Gordon",25,2021,"MIN",67,216,200,48,34,9,1,4,71,19,23,12,55,3,10,1,0,1,7,26.3
102110,620443,"Luis Torrens",25,2021,"SEA",105,378,346,84,51,16,2,15,149,39,47,28,99,1,0,0,0,3,9,59
102202,624641,"Edmundo Sosa",25,2021,"STL",108,326,288,78,60,8,4,6,112,39,27,17,63,17,4,4,1,2,8,23.1
102491,641154,"Pablo López",25,2021,"MIA",17,35,33,2,0,2,0,0,4,2,0,0,17,0,0,0,2,0,1,50
102514,641343,"Jake Bauers",25,2021,,112,315,282,59,48,7,0,4,78,27,19,30,78,2,6,1,0,0,3,40.7
102519,641355,"Cody Bellinger",25,2021,"LAD",93,350,315,52,31,9,2,10,95,39,36,31,94,1,3,1,0,3,2,33.3
102632,641745,"Brad Keller",25,2021,"KC",3,7,5,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,
102644,641793,"Zack Littell",25,2021,"SF",4,4,4,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,
102657,641829,"Jason Martin",25,2021,"TEX",56,154,144,30,21,3,0,6,51,14,17,8,41,0,3,1,1,1,1,57.1
102787,642211,"Justin Williams",25,2021,"STL",50,137,119,19,15,0,0,4,31,10,11,17,46,1,0,1,0,0,3,50
102864,642336,"Francisco Mejía",25,2021,"TB",81,277,250,65,41,15,3,6,104,31,35,17,49,7,0,0,1,2,4,38.7
102876,642350,"Jose Siri",25,2021,"HOU",18,49,46,14,9,0,1,4,28,10,9,1,17,2,3,1,0,0,0,50
102940,642423,"Magneuris Sierra",25,2021,"MIA",113,225,209,48,41,6,1,0,56,27,5,15,50,0,11,0,1,0,2,11.1
102970,642456,"Luis Barrera",25,2021,"OAK",4,8,8,2,2,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0
103056,642547,"Freddy Peralta",25,2021,"MIL",25,45,43,4,4,0,0,0,4,1,0,1,22,0,0,0,1,0,1,0
103196,642701,"Dennis Santana",25,2021,"LAD",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
103203,642708,"Amed Rosario",25,2021,"CLE",141,588,550,155,113,25,6,11,225,77,57,31,120,3,13,0,0,4,13,35.1
103209,642715,"Willy Adames",25,2021,,137,555,497,130,72,32,1,25,239,77,73,57,156,0,5,4,0,1,9,39
103225,642731,"Thairo Estrada",25,2021,"SF",48,132,121,33,22,4,0,7,58,19,22,9,23,2,1,0,0,0,3,47.4
103230,642736,"Domingo Leyba",25,2021,,31,96,87,10,8,1,0,1,14,6,4,8,23,1,0,0,0,0,5,33.3
103432,643418,"Shed Long Jr.",25,2021,"SEA",34,121,111,22,13,4,1,4,40,13,17,9,39,0,1,0,1,0,3,53.8
103743,656887,"Sean Reid-Foley",25,2021,"NYM",2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
103745,656252,"Bobby Bradley",25,2021,"CLE",74,279,245,51,25,10,0,16,109,36,41,25,99,6,0,0,0,3,3,61.1
103985,644374,"Yu Chang",25,2021,"CLE",85,251,237,54,28,14,3,9,101,32,39,11,69,2,1,0,0,1,5,50
104002,645261,"Sandy Alcantara",25,2021,"MIA",29,64,58,2,1,1,0,0,3,0,0,3,45,1,0,0,2,0,0,
104745,656308,"Michael Chavis",25,2021,,40,124,121,30,19,7,1,3,48,16,11,1,42,1,1,2,0,1,4,37.5
104766,656371,"Isan Díaz",25,2021,"MIA",89,278,239,46,33,9,0,4,67,25,17,34,73,1,1,1,1,3,4,44
104779,656427,"Jack Flaherty",25,2021,"STL",11,26,17,2,1,0,0,1,5,2,3,5,7,0,0,0,3,1,0,50
104794,656509,"Monte Harrison",25,2021,"MIA",7,11,10,2,1,1,0,0,3,0,0,0,3,0,0,1,1,0,0,
104804,656548,"Jordan Holloway",25,2021,"MIA",8,10,10,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,
104814,656577,"Alex Jackson",25,2021,,51,151,131,18,11,4,0,3,31,13,12,13,73,7,0,0,0,0,1,38.5
104816,656605,"Mitch Keller",25,2021,"PIT",20,32,28,3,3,0,0,0,3,2,0,2,14,0,0,0,2,0,0,0
104824,656629,"Michael Kopech",25,2021,"CHW",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104888,656883,"Jakson Reetz",25,2021,"WAS",2,2,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
104902,656954,"Justus Sheffield",25,2021,"SEA",1,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
104914,657006,"Justin Steele",25,2021,"CHC",9,13,13,2,2,0,0,0,2,3,0,0,4,0,0,0,0,0,1,0
104916,657011,"Troy Stokes Jr.",25,2021,"PIT",8,20,18,2,1,1,0,0,3,2,2,1,5,1,1,0,0,0,0,50
104926,657041,"Lane Thomas",25,2021,,75,264,226,53,29,15,2,7,93,35,28,37,63,0,6,3,0,1,7,22.9
104930,657053,"Touki Toussaint",25,2021,"ATL",9,18,15,0,0,0,0,0,0,1,0,2,9,0,0,0,1,0,0,100
