"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
69270,596059,"Rougned Odor",23,2017,"TEX",162,651,607,79,30,75,15,4.9,24.9,0.193,0.204,0.252,0.397,0.649,70,,0.4,0.3
69306,600466,"Raudy Read",23,2017,"WAS",8,11,11,1,0,0,0,0,27.3,0,0.273,0.273,0.273,0.546,82,,-0.3,0
69314,600474,"Pedro Severino",23,2017,"WAS",16,31,29,0,0,3,0,6.5,32.3,0.034,0.172,0.226,0.207,0.433,67,,0.8,0.1
69321,600524,"Renato Núñez",23,2017,"OAK",8,16,15,1,1,3,0,6.3,50,0.2,0.2,0.25,0.4,0.65,74,,0,0
69338,600869,"Jeimer Candelario",23,2017,,38,142,127,18,3,16,0,9.2,21.1,0.142,0.283,0.359,0.425,0.784,99,,0.1,0.4
69615,606132,"Raimel Tapia",23,2017,"COL",67,171,160,27,2,16,5,4.7,21.1,0.138,0.288,0.329,0.425,0.754,79,,1,0.2
69752,606299,"José Peraza",23,2017,"CIN",140,518,487,50,5,37,23,3.9,13.5,0.066,0.259,0.297,0.324,0.621,80,,-0.5,0.7
69790,606466,"Ketel Marte",23,2017,"AZ",71,255,223,30,5,18,3,11.4,14.5,0.135,0.26,0.345,0.395,0.74,98,,1.8,1.1
70339,546991,"Albert Almora Jr.",23,2017,"CHC",123,323,299,39,8,46,1,5.9,16.4,0.147,0.298,0.338,0.445,0.783,91,,-1.9,0.5
70343,547004,"Rio Ruiz",23,2017,"ATL",52,173,150,22,4,19,1,11,23.7,0.113,0.193,0.283,0.307,0.59,88,,0.1,0.2
70399,596019,"Francisco Lindor",23,2017,"CLE",159,723,651,99,33,89,15,8.3,12.9,0.232,0.273,0.337,0.505,0.842,116,,5,5.1
70607,608324,"Alex Bregman",23,2017,"HOU",153,626,556,88,19,71,17,8.8,15.5,0.191,0.284,0.352,0.475,0.827,108,,1.8,2.7
70608,608325,"Gavin Cecchini",23,2017,"NYM",32,82,77,4,1,7,0,4.9,23.2,0.065,0.208,0.256,0.273,0.529,77,,-0.1,0.1
70613,608336,"Joey Gallo",23,2017,"TEX",143,532,449,85,41,80,7,14.1,36.8,0.327,0.209,0.333,0.537,0.87,128,,-0.7,2.9
70633,608365,"Addison Russell",23,2017,"CHC",105,385,352,52,12,43,2,7.5,23.6,0.179,0.239,0.304,0.418,0.722,80,,7.2,1.7
70635,608369,"Corey Seager",23,2017,"LAD",145,613,539,85,22,77,4,10.9,21.4,0.184,0.295,0.375,0.479,0.854,121,,3.7,4.2
70645,608384,"Nick Williams",23,2017,"PHI",82,343,313,45,12,55,1,5.8,28.3,0.185,0.288,0.338,0.473,0.811,89,,-0.6,0.4
70646,608385,"Jesse Winker",23,2017,"CIN",47,137,121,21,7,15,1,10.9,17.5,0.231,0.298,0.375,0.529,0.904,111,,-0.8,0.4
70804,605233,"Derek Fisher",23,2017,"HOU",50,166,146,21,5,17,3,10.2,32.5,0.144,0.212,0.307,0.356,0.663,70,,2.5,0.4
71175,607752,"Sam Travis",23,2017,"BOS",31,83,76,13,0,1,1,7.2,27.7,0.079,0.263,0.325,0.342,0.667,72,,-0.1,0
100488,621002,"Daniel Robertson",23,2017,"TB",71,254,218,22,5,19,1,11.4,28.7,0.119,0.206,0.308,0.326,0.634,79,,0.3,0.3
100628,621433,"Brett Phillips",23,2017,"MIL",32,98,87,9,4,12,5,9.2,34.7,0.172,0.276,0.351,0.448,0.799,78,,1.3,0.2
100631,621439,"Byron Buxton",23,2017,"MIN",136,511,462,69,16,51,29,7.4,29.4,0.16,0.253,0.314,0.413,0.727,90,,18.4,3.4
100634,621446,"Lewis Brinson",23,2017,"MIL",21,55,47,2,2,3,1,12.7,30.9,0.17,0.106,0.236,0.277,0.513,85,,0,0
100653,621512,"Tomás Nido",23,2017,"NYM",5,10,10,0,0,3,0,0,20,0.1,0.3,0.3,0.4,0.7,84,,0,0
100668,621566,"Matt Olson",23,2017,"OAK",58,216,189,33,24,45,0,10.2,27.8,0.392,0.259,0.352,0.651,1.003,129,,-0.2,1.2
101077,622666,"Johan Camargo",23,2017,"ATL",79,256,241,30,4,27,0,4.7,19.9,0.154,0.299,0.331,0.452,0.783,83,,-0.1,0.5
101601,624407,"Tzu-Wei Lin",23,2017,"BOS",22,66,56,7,0,2,1,13.6,25.8,0.071,0.268,0.369,0.339,0.708,89,,-0.1,0.1
101626,624507,"Ryder Jones",23,2017,"SF",52,164,150,12,2,5,1,6.1,31.7,0.1,0.173,0.244,0.273,0.517,62,,0,-0.4
102064,605170,"Victor Caratini",23,2017,"CHC",29,66,59,6,1,2,0,6.1,19.7,0.102,0.254,0.333,0.356,0.689,98,,-0.7,0.1
104833,656669,"Jordan Luplow",23,2017,"PIT",26,87,78,6,3,11,0,6.9,25.3,0.179,0.205,0.276,0.385,0.661,87,,-0.3,0
105531,664056,"Harrison Bader",23,2017,"STL",31,92,85,10,3,10,2,5.4,26.1,0.141,0.235,0.283,0.376,0.659,97,,0.4,0.4
105846,657557,"Paul DeJong",23,2017,"STL",108,443,417,55,25,65,1,4.7,28,0.247,0.285,0.325,0.532,0.857,97,,2.3,1.2
106961,664057,"Andrew Stevenson",23,2017,"WAS",28,66,57,5,0,1,1,10.6,30.3,0.035,0.158,0.25,0.193,0.443,69,,0.2,0
107168,621020,"Dansby Swanson",23,2017,"ATL",142,551,488,59,6,51,3,10.7,21.8,0.092,0.232,0.312,0.324,0.636,76,,-5.1,0.4
60423,570267,"Domingo Santana",24,2017,"MIL",150,607,525,88,30,85,15,12,29.3,0.227,0.278,0.371,0.505,0.876,107,,-5.1,1
66018,547180,"Bryce Harper",24,2017,"WAS",111,492,420,95,29,87,4,13.8,20.1,0.276,0.319,0.413,0.595,1.008,139,,1,3.7
66883,591720,"Ronald Torreyes",24,2017,"NYY",96,336,315,35,3,36,2,3.3,12.8,0.083,0.292,0.314,0.375,0.689,83,,1.6,0.7
66895,591741,"José Osuna",24,2017,"PIT",102,227,215,31,7,30,0,4,17.6,0.195,0.233,0.269,0.428,0.697,91,,-2.2,0.2
66914,591994,"Willy García",24,2017,"CHW",41,119,105,15,2,12,0,9.2,26.1,0.162,0.238,0.305,0.4,0.705,82,,-1,-0.1
66975,592261,"Delino DeShields",24,2017,"TEX",116,440,376,75,6,22,29,10,24.8,0.098,0.269,0.347,0.367,0.714,87,,5.5,1.5
66982,592273,"Brandon Drury",24,2017,"AZ",135,480,445,41,13,63,1,5.8,21.5,0.18,0.267,0.317,0.447,0.764,84,,1.7,0.9
67049,592518,"Manny Machado",24,2017,"BAL",156,690,630,81,33,95,9,7.2,16.7,0.213,0.259,0.31,0.471,0.781,113,,-0.9,3
67248,593428,"Xander Bogaerts",24,2017,"BOS",146,635,571,94,10,62,15,8.8,18.3,0.13,0.273,0.343,0.403,0.746,90,,0.4,2.1
67342,593523,"Marco Hernández",24,2017,"BOS",20,60,58,7,0,2,0,1.7,25,0.052,0.276,0.3,0.328,0.628,76,,-0.1,0
67346,593527,"Ramón Torres",24,2017,"KC",30,79,74,9,0,4,1,5.1,15.2,0.041,0.243,0.291,0.284,0.575,88,,-0.1,0.2
67347,593528,"Jorge Bonifacio",24,2017,"KC",111,422,384,55,17,40,1,8.3,28,0.177,0.255,0.32,0.432,0.752,99,,-0.2,1.1
67472,593700,"Alen Hanson",24,2017,,101,234,217,36,4,11,11,5.1,22.2,0.124,0.221,0.262,0.346,0.608,76,,1.6,0.5
67574,593934,"Miguel Sanó",24,2017,"MIN",114,483,424,75,28,77,0,11.2,35.8,0.243,0.264,0.352,0.507,0.859,119,,-2.8,2
68062,595751,"Jorge Alfaro",24,2017,"PHI",29,114,107,12,5,14,0,2.6,28.9,0.196,0.318,0.36,0.514,0.874,100,,-4.9,-0.2
68066,595777,"Jurickson Profar",24,2017,"TEX",21,70,58,8,0,5,1,12.9,20,0.034,0.172,0.294,0.207,0.501,94,,-0.2,0.2
68087,596142,"Gary Sánchez",24,2017,"NYY",122,525,471,79,33,90,2,7.6,22.9,0.253,0.278,0.345,0.531,0.876,136,,2.2,4.4
68088,596143,"Luis Sardinas",24,2017,"SD",28,53,49,3,0,1,1,7.5,20.8,0,0.163,0.226,0.163,0.389,82,,0.1,0.1
68089,596144,"Cheslor Cuthbert",24,2017,"KC",51,153,143,10,2,18,0,5.9,25.5,0.091,0.231,0.275,0.322,0.597,76,,-0.7,0
68091,596146,"Max Kepler",24,2017,"MIN",145,568,511,67,19,69,6,8.3,20.1,0.182,0.243,0.312,0.425,0.737,83,,4.6,0.9
68156,596748,"Maikel Franco",24,2017,"PHI",154,623,575,66,24,76,0,6.6,15.2,0.179,0.23,0.281,0.409,0.69,84,,1.2,0.2
68943,595373,"Jack Reinheimer",24,2017,"AZ",2,5,5,0,0,0,0,0,60,0,0,0,0,0,83,,0,0
69667,606192,"Teoscar Hernández",24,2017,,26,95,88,16,8,20,0,6.3,37.9,0.341,0.261,0.305,0.602,0.907,96,,0.2,0.3
70217,608070,"José Ramírez",24,2017,"CLE",152,645,585,107,29,83,17,8.1,10.7,0.265,0.318,0.374,0.583,0.957,118,,-0.3,3.4
70387,595879,"Javier Báez",24,2017,"CHC",137,508,469,75,23,75,10,5.9,28.3,0.207,0.273,0.317,0.48,0.797,97,,2.9,2.2
70388,595885,"Greg Bird",24,2017,"NYY",48,170,147,20,9,28,0,11.2,24.7,0.231,0.19,0.288,0.422,0.71,86,,-0.1,0.1
70393,595943,"Phillip Evans",24,2017,"NYM",19,38,33,4,0,1,0,10.5,21.1,0.061,0.303,0.395,0.364,0.759,83,,0,0.1
70394,595956,"Cam Gallagher",24,2017,"KC",11,27,24,2,1,5,0,11.1,14.8,0.167,0.25,0.333,0.417,0.75,89,,-0.1,0.1
70397,595978,"Austin Hedges",24,2017,"SD",119,417,387,36,18,55,4,5.5,29.3,0.183,0.214,0.262,0.398,0.66,71,,23.3,2.7
70406,596115,"Trevor Story",24,2017,"COL",145,555,503,68,24,82,7,8.8,34.4,0.219,0.239,0.308,0.457,0.765,84,,-0.4,1.2
70408,596129,"Daniel Vogelbach",24,2017,"SEA",14,31,28,0,0,2,0,9.7,29,0.036,0.214,0.29,0.25,0.54,79,,-0.1,0
70430,605141,"Mookie Betts",24,2017,"BOS",153,712,628,101,24,102,26,10.8,11.1,0.194,0.264,0.344,0.459,0.803,108,,11.7,3.9
70524,607043,"Brandon Nimmo",24,2017,"NYM",68,215,177,26,5,21,2,15.3,27.9,0.158,0.26,0.379,0.418,0.797,94,,1.4,0.6
70576,607471,"Christopher Bostick",24,2017,"PIT",19,32,27,6,0,1,0,12.5,28.1,0.074,0.296,0.406,0.37,0.776,76,,0.1,0.1
70770,596105,"Dwight Smith Jr.",24,2017,"TOR",10,29,27,2,0,1,1,3.4,34.5,0.074,0.37,0.414,0.444,0.858,66,,-0.2,-0.1
70775,605137,"Josh Bell",24,2017,"PIT",159,620,549,75,26,90,2,10.6,18.9,0.211,0.255,0.334,0.466,0.8,105,,0.7,1.2
70799,605204,"J.D. Davis",24,2017,"HOU",22,68,62,8,4,7,1,5.9,29.4,0.258,0.226,0.279,0.484,0.763,83,,-0.3,0.3
70802,547170,"Nicky Delmonico",24,2017,"CHW",43,166,141,25,9,23,2,13.9,18.7,0.22,0.262,0.373,0.482,0.855,99,,0.2,0.9
70851,605480,"Mallex Smith",24,2017,"TB",81,282,256,33,2,12,16,8.2,22,0.086,0.27,0.329,0.355,0.684,81,,1.9,0.6
70917,607208,"Trea Turner",24,2017,"WAS",97,447,412,75,11,45,46,6.7,17.9,0.167,0.284,0.338,0.451,0.789,97,,-3.1,1.3
70928,605119,"Brian Anderson",24,2017,"MIA",25,95,84,11,0,8,0,10.5,29.5,0.107,0.262,0.337,0.369,0.706,70,,-0.4,0
70950,605548,"Bradley Zimmer",24,2017,"CLE",95,332,299,41,8,39,18,7.8,29.8,0.144,0.241,0.307,0.385,0.692,85,,2,0.8
70972,607223,"AJ Reed",24,2017,"HOU",2,6,6,0,0,0,0,0,16.7,0,0,0,0,0,86,,0,0
71245,596103,"Austin Slater",24,2017,"SF",34,127,117,15,3,16,0,6.3,22.8,0.12,0.282,0.339,0.402,0.741,91,,0.3,0.2
100641,621471,"Boog Powell",24,2017,,50,135,117,24,3,12,0,11.1,22.2,0.12,0.282,0.358,0.402,0.76,85,,-0.5,0.2
100663,621559,"Max Moroff",24,2017,"PIT",54,140,120,19,3,21,0,11.4,30.7,0.125,0.2,0.302,0.325,0.627,74,,0.5,0.1
100904,622441,"Rafael Bautista",24,2017,"WAS",15,27,25,2,0,0,0,7.4,18.5,0,0.16,0.222,0.16,0.382,84,,0,0.1
100951,622497,"Miguel Gómez",24,2017,"SF",22,34,33,3,0,2,0,0,17.6,0.061,0.242,0.235,0.303,0.538,92,,0.1,0.1
101614,624424,"Michael Conforto",24,2017,"NYM",108,440,373,72,27,68,2,13,25.7,0.276,0.279,0.384,0.555,0.939,127,,-0.3,2.9
102040,592567,"Colin Moran",24,2017,"HOU",6,12,11,3,1,3,0,8.3,8.3,0.455,0.364,0.417,0.818,1.235,86,,0,0
102427,640447,"Phillip Ervin",24,2017,"CIN",28,64,58,8,3,10,4,6.3,23.4,0.19,0.259,0.317,0.448,0.765,96,,-0.3,0.1
102503,641313,"Tim Anderson",24,2017,"CHW",146,606,587,72,17,56,15,2.1,26.7,0.145,0.257,0.276,0.402,0.678,83,,-7.6,1
102646,641796,"Tim Locastro",24,2017,"LAD",3,1,1,0,0,0,1,0,0,0,0,0,0,0,95,,0,0
102775,642162,"Pat Valaika",24,2017,"COL",106,196,183,28,13,40,0,3.6,27.6,0.273,0.257,0.283,0.53,0.813,73,,0.1,0.1
103380,643335,"Zack Granite",24,2017,"MIN",38,107,93,14,1,13,2,11.2,8.4,0.054,0.237,0.321,0.29,0.611,97,,1,0.4
103751,656941,"Kyle Schwarber",24,2017,"CHC",129,486,422,67,30,59,1,12.1,30.9,0.256,0.211,0.315,0.467,0.782,108,,-1.6,1.7
104718,656185,"Greg Allen",24,2017,"CLE",18,39,35,7,1,6,1,5.1,20.5,0.114,0.229,0.282,0.343,0.625,88,,-0.4,0.1
104744,656305,"Matt Chapman",24,2017,"OAK",83,326,290,39,14,40,0,9.8,28.2,0.238,0.234,0.313,0.472,0.785,113,,6.9,1.6
104806,656555,"Rhys Hoskins",24,2017,"PHI",50,212,170,37,18,48,2,17.5,21.7,0.359,0.259,0.396,0.618,1.014,139,,-0.6,1.4
104961,657145,"Mark Zagunis",24,2017,"CHC",7,18,14,0,0,1,2,22.2,33.3,0,0,0.222,0,0.222,77,,0,0
105609,657524,"John Bormann",24,2017,"PIT",1,1,1,0,0,0,0,0,100,0,0,0,0,0,92,,0,0
57850,527038,"Wilmer Flores",25,2017,"NYM",106,362,336,42,18,52,1,4.7,14.9,0.217,0.271,0.307,0.488,0.795,96,,-2.8,0.3
59432,545361,"Mike Trout",25,2017,"LAA",114,507,402,92,33,72,22,18.5,17.8,0.323,0.306,0.442,0.629,1.071,166,,-2,5.6
59660,571771,"Enrique Hernández",25,2017,"LAD",137,342,297,46,11,37,3,12,23.4,0.205,0.215,0.308,0.421,0.729,82,,-1,0.1
59755,542436,"Cristhian Adames",25,2017,"COL",12,14,13,1,0,0,0,7.1,42.9,0,0,0.071,0,0.071,80,,0,0
60095,545121,"Ildemaro Vargas",25,2017,"AZ",10,13,13,4,0,4,0,0,23.1,0.077,0.308,0.308,0.385,0.693,92,,0,0
60408,545341,"Randal Grichuk",25,2017,"STL",121,442,412,53,22,59,6,5.9,30.1,0.235,0.238,0.285,0.473,0.758,113,,0.3,1.4
60794,570717,"Ramón Flores",25,2017,"LAA",3,9,8,0,0,1,0,0,11.1,0,0.125,0.111,0.125,0.236,98,,0,0
60931,572008,"Chris Owings",25,2017,"AZ",96,386,362,41,12,51,12,4.4,22.5,0.174,0.268,0.299,0.442,0.741,81,,-1.5,0.1
60956,570482,"Gio Urshela",25,2017,"CLE",57,165,156,14,1,15,0,4.8,13.3,0.064,0.224,0.262,0.288,0.55,80,,0.5,0.3
66013,546318,"Odúbel Herrera",25,2017,"PHI",137,563,526,67,14,56,8,5.5,22.4,0.171,0.281,0.325,0.452,0.777,90,,8,2.4
66017,547172,"Tony Wolters",25,2017,"COL",79,266,229,30,0,16,0,12.4,20.7,0.044,0.24,0.341,0.284,0.625,84,,-2.7,0.1
66068,553882,"Omar Narváez",25,2017,"CHW",88,295,253,23,2,14,0,12.9,15.3,0.063,0.277,0.373,0.34,0.713,98,,-6.6,0.4
66105,553988,"Dixon Machado",25,2017,"DET",66,181,166,17,1,11,1,5.5,17.7,0.06,0.259,0.302,0.319,0.621,80,,-0.3,0.6
66110,553993,"Eugenio Suárez",25,2017,"CIN",155,632,534,87,26,82,4,13.3,23.3,0.2,0.26,0.367,0.461,0.828,106,,3.1,2.6
66245,570256,"Gregory Polanco",25,2017,"PIT",108,411,379,39,11,35,8,6.6,14.6,0.14,0.251,0.305,0.391,0.696,86,,2,0.6
66263,570481,"Erik González",25,2017,"CLE",44,115,110,18,4,11,1,2.6,32.2,0.164,0.255,0.272,0.418,0.69,78,,0.9,0.4
66268,570489,"Arismendy Alcántara",25,2017,"CIN",67,108,105,13,1,7,2,1.9,35.2,0.076,0.171,0.187,0.248,0.435,60,,0.1,-0.1
66288,570560,"Yolmer Sánchez",25,2017,"CHW",139,534,484,63,12,59,8,6.6,20.8,0.147,0.267,0.319,0.413,0.732,94,,4.9,1.7
66391,570731,"Jonathan Schoop",25,2017,"BAL",160,675,622,92,32,105,1,5.2,21,0.211,0.293,0.338,0.503,0.841,105,,5,3.9
66557,571830,"Tommy Joseph",25,2017,"PHI",142,533,495,51,22,69,1,6.2,24.2,0.192,0.24,0.289,0.432,0.721,82,,-1,-0.6
66719,575929,"Willson Contreras",25,2017,"CHC",117,428,377,50,21,74,5,10.5,22.9,0.223,0.276,0.356,0.499,0.855,113,,-11.8,0.9
66907,591971,"Breyvic Valera",25,2017,"STL",5,11,10,0,0,0,0,9.1,0,0,0.1,0.182,0.1,0.282,99,,0,0
66927,592122,"Tyler Austin",25,2017,"NYY",16,46,40,4,2,8,0,8.7,37,0.2,0.225,0.283,0.425,0.708,96,,0,0.1
66955,592206,"Nick Castellanos",25,2017,"DET",157,665,614,73,26,101,4,6.2,21.4,0.218,0.272,0.32,0.49,0.81,116,,-11,1.5
66963,592230,"Kaleb Cowart",25,2017,"LAA",40,117,102,18,3,11,4,8.5,23.9,0.157,0.225,0.313,0.382,0.695,84,,0.1,0.2
66995,592325,"Ben Gamel",25,2017,"SEA",134,550,509,68,11,59,4,6.5,22.2,0.138,0.275,0.322,0.413,0.735,86,,-0.7,0.7
67002,592348,"Niko Goodrum",25,2017,"MIN",10,18,17,1,0,0,0,5.6,55.6,0,0.059,0.111,0.059,0.17,66,,0,0
67072,592626,"Joc Pederson",25,2017,"LAD",101,323,273,44,11,35,4,12.1,21.1,0.194,0.212,0.331,0.407,0.738,103,,-8.2,0.5
67093,592680,"Yadiel Rivera",25,2017,"MIL",1,2,2,0,0,0,0,0,50,0,0,0,0,0,89,,0,0
67094,592685,"Drew Robinson",25,2017,"TEX",46,121,107,11,6,13,0,11.6,34.7,0.215,0.224,0.314,0.439,0.753,92,,-0.4,0.2
67098,592696,"Eddie Rosario",25,2017,"MIN",145,589,542,79,27,78,9,5.9,18,0.218,0.29,0.328,0.507,0.835,103,,1.9,2.2
67152,592863,"Mason Williams",25,2017,"NYY",5,17,16,3,0,1,2,5.9,11.8,0,0.25,0.294,0.25,0.544,93,,-0.2,0
67156,592885,"Christian Yelich",25,2017,"MIA",156,695,602,100,18,81,16,11.5,19.7,0.156,0.282,0.369,0.439,0.808,110,,-3,2.8
67344,593525,"Orlando Calixte",25,2017,"SF",26,55,49,5,0,6,1,5.5,29.1,0.02,0.143,0.185,0.163,0.348,71,,0,0
67700,594694,"Wilmer Difo",25,2017,"WAS",121,365,332,47,5,21,10,6.6,20.3,0.099,0.271,0.319,0.37,0.689,83,,2.4,0.9
68520,592178,"Kris Bryant",25,2017,"CHC",151,665,549,111,29,73,7,14.3,19.2,0.242,0.295,0.409,0.537,0.946,133,,3,4.2
68600,592444,"JaCoby Jones",25,2017,"DET",51,154,141,14,3,13,6,5.8,42.2,0.099,0.17,0.24,0.27,0.51,52,,0.2,-0.1
68603,592450,"Aaron Judge",25,2017,"NYY",154,678,542,128,52,114,9,18.7,30.7,0.343,0.284,0.422,0.627,1.049,174,,2.5,6.9
68660,592669,"Hunter Renfroe",25,2017,"SD",121,479,445,51,26,58,3,5.6,29.2,0.236,0.231,0.284,0.467,0.751,97,,-3,0.5
68700,592808,"Andrew Toles",25,2017,"LAD",31,102,96,17,5,15,0,4.9,15.7,0.188,0.271,0.314,0.458,0.772,96,,0.6,0.3
68737,594576,"Jacob May",25,2017,"CHW",15,42,36,2,0,3,0,7.1,40.5,0,0.056,0.15,0.056,0.206,68,,0,0
68830,595144,"Jaycob Brugman",25,2017,"OAK",47,162,143,12,3,12,1,11.1,23.5,0.077,0.266,0.346,0.343,0.689,87,,-2.7,0.1
68908,595284,"Andrew Knapp",25,2017,"PHI",56,204,171,26,3,13,1,15.2,27.5,0.111,0.257,0.368,0.368,0.736,87,,-6.3,-0.3
68945,595375,"JT Riddle",25,2017,"MIA",68,247,228,20,3,31,0,4.9,20.2,0.105,0.25,0.282,0.355,0.637,76,,4.1,0.7
68982,595453,"Chad Wallach",25,2017,"CIN",5,11,11,0,0,0,0,0,45.5,0,0.091,0.091,0.091,0.182,75,,-0.2,0
70407,596119,"Blake Swihart",25,2017,"BOS",6,7,5,1,0,0,0,28.6,42.9,0,0.2,0.429,0.2,0.629,97,,0,0
101618,624428,"Adam Frazier",25,2017,"PIT",121,454,406,55,6,53,9,7.9,12.6,0.123,0.276,0.344,0.399,0.743,100,,-0.8,1.4
101657,624585,"Jorge Soler",25,2017,"KC",33,110,97,7,2,6,0,10.9,32.7,0.113,0.144,0.245,0.258,0.503,82,,-0.7,0
102034,592387,"Ryon Healy",25,2017,"OAK",149,605,576,66,25,78,0,3.8,23.5,0.181,0.271,0.302,0.451,0.753,103,,-1.2,1.6
