"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
108651,665487,"Fernando Tatis Jr.",22,2021,"SD",130,546,478,99,42,97,25,11.4,28,0.328,0.282,0.364,0.611,0.975,151,,-0.9,5.7
108882,666128,"Mario Feliciano",22,2021,"MIL",1,1,0,1,0,0,0,100,0,,,1,,,121,,0,0
109125,670970,"Adrian Morejon",22,2021,"SD",1,1,1,0,0,0,0,0,0,0,0,0,0,0,-30,,0,0
109295,666176,"Jo Adell",22,2021,"LAA",35,140,130,17,4,26,2,5.7,22.9,0.162,0.246,0.295,0.408,0.703,91,,1,0.4
109297,672851,"Joan Adon",22,2021,"WAS",1,2,2,0,0,0,0,0,100,0,0,0,0,0,-43,,0,0
109542,669134,"Luis Campusano",22,2021,"SD",11,38,34,0,0,1,0,10.5,28.9,0,0.088,0.184,0.088,0.272,74,,-0.1,0
109654,668968,"Hans Crouse",22,2021,"PHI",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-54,,0,0
110207,672640,"Otto Lopez",22,2021,"TOR",1,1,1,0,0,0,0,0,100,0,0,0,0,0,81,,0,0
111018,668723,"Ryan Vilade",22,2021,"COL",3,7,6,0,0,0,0,14.3,14.3,0,0,0.143,0,0.143,98,,0,0
111216,672386,"Alejandro Kirk",22,2021,"TOR",58,189,165,19,8,24,0,10.1,11.6,0.194,0.242,0.328,0.436,0.764,135,,0.3,1.5
137960,675911,"Spencer Strider",22,2021,"ATL",1,2,1,0,0,0,0,0,50,0,0,0,0,0,-42,,0,0
105454,660670,"Ronald Acuña Jr.",23,2021,"ATL",82,360,297,72,24,52,17,13.6,23.6,0.313,0.283,0.394,0.596,0.99,165,,2.9,4.4
105636,660644,"Vidal Bruján",23,2021,"TB",9,26,26,3,0,2,1,0,30.8,0,0.077,0.077,0.077,0.154,82,,0,0
105764,661388,"William Contreras",23,2021,"ATL",51,185,163,19,8,23,0,10.3,29.2,0.184,0.215,0.303,0.399,0.702,98,,-5.4,0.2
105984,664314,"Estevan Florial",23,2021,"NYY",8,25,20,3,1,2,1,20,24,0.25,0.3,0.44,0.55,0.99,87,,-0.2,0.1
106153,660634,"Yonny Hernández",23,2021,"TEX",43,166,143,15,0,6,11,10.2,19.3,0.035,0.217,0.315,0.252,0.567,88,,0.4,0.5
106217,663330,"Jahmai Jones",23,2021,"BAL",25,72,67,5,0,3,1,5.6,36.1,0.045,0.149,0.208,0.194,0.402,60,,-0.2,-0.1
106844,660821,"Jesús Sánchez",23,2021,"MIA",64,251,227,27,14,36,0,8,31.1,0.238,0.251,0.319,0.489,0.808,91,,1,0.7
106975,660761,"José Suarez",23,2021,"LAA",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-40,,0,0
107006,660731,"Anderson Tejeda",23,2021,"TEX",5,17,16,1,0,0,1,5.9,58.8,0,0.063,0.118,0.063,0.181,66,,0,0
107147,664337,"Miguel Yajure",23,2021,"PIT",2,3,3,0,0,0,0,0,100,0,0,0,0,0,-49,,0,0
107151,660623,"Huascar Ynoa",23,2021,"ATL",17,32,32,3,2,6,0,0,46.9,0.219,0.219,0.219,0.438,0.657,-40,,0,0.1
107170,663465,"Kolby Allard",23,2021,"TEX",1,2,2,0,0,0,0,0,50,0,0,0,0,0,-35,,0,0
107172,663474,"Triston McKenzie",23,2021,"CLE",1,2,2,0,0,0,0,0,0,0,0.5,0.5,0.5,1,-38,,0,0
107491,666182,"Bo Bichette",23,2021,"TOR",159,690,640,121,29,102,25,5.8,19.9,0.186,0.298,0.343,0.484,0.827,130,,-1.3,4.8
107559,665795,"Edward Cabrera",23,2021,"MIA",6,7,7,0,0,1,0,0,42.9,0.143,0.143,0.143,0.286,0.429,-36,,0,0
107597,528748,"Humberto Castellanos",23,2021,"AZ",5,7,6,1,1,5,0,0,14.3,0.5,0.5,0.429,1,1.429,-33,,0,0
107632,665862,"Jazz Chisholm Jr.",23,2021,"MIA",124,507,464,70,18,53,23,6.7,28.6,0.177,0.248,0.303,0.425,0.728,74,,-2.8,0.4
107839,665621,"Rony García",23,2021,"DET",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-45,,0,0
108051,666198,"Carter Kieboom",23,2021,"WAS",62,249,217,26,6,20,0,10,24.9,0.111,0.207,0.301,0.318,0.619,85,,-1.6,0.2
108055,666135,"Alex Kirilloff",23,2021,"MIN",59,231,215,23,8,34,1,6.1,22.5,0.172,0.251,0.299,0.423,0.722,101,,0.7,0.9
108090,666137,"Khalil Lee",23,2021,"NYM",10,18,18,2,0,1,0,0,72.2,0.056,0.056,0.056,0.111,0.167,44,,0,-0.1
108118,666139,"Josh Lowe",23,2021,"TB",1,2,1,0,0,0,1,50,0,0,1,1,1,2,97,,0,0
108127,666158,"Gavin Lux",23,2021,"LAD",101,381,335,49,7,46,4,10.8,21.8,0.122,0.242,0.328,0.364,0.692,82,,0.9,0.9
108243,666160,"Mickey Moniak",23,2021,"PHI",19,37,33,3,1,3,0,8.1,43.2,0.091,0.091,0.167,0.182,0.349,61,,0.1,0
108272,666205,"Kyle Muller",23,2021,"ATL",9,13,11,0,0,0,0,7.7,53.8,0,0.091,0.167,0.091,0.258,-43,,0,0
108516,666163,"Ben Rortvedt",23,2021,"MIN",36,98,89,8,3,7,0,6.1,29.6,0.112,0.169,0.229,0.281,0.51,76,,3.3,0.4
108682,666211,"Taylor Trammell",23,2021,"SEA",51,178,156,23,8,18,2,9.6,42.1,0.199,0.16,0.256,0.359,0.615,49,,0,-0.3
108754,666213,"Colton Welker",23,2021,"COL",19,40,37,7,0,2,0,7.5,27.5,0.027,0.189,0.25,0.216,0.466,80,,0,0.1
108822,666120,"Ian Anderson",23,2021,"ATL",22,41,37,0,0,0,0,2.4,70.7,0.027,0.054,0.079,0.081,0.16,-62,,-0.1,0
108952,668820,"Max Kranick",23,2021,"PIT",8,14,12,0,0,0,0,0,35.7,0,0,0,0,0,-34,,0,0.1
108966,666159,"Matt Manning",23,2021,"DET",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-39,,0,0
108971,669160,"Dustin May",23,2021,"LAD",2,4,3,0,0,0,0,0,75,0,0,0,0,0,-40,,0,0
109005,670912,"Johan Oviedo",23,2021,"STL",13,22,20,3,0,2,0,9.1,40.9,0,0.15,0.227,0.15,0.377,-37,,0,0.1
109094,670955,"Edwin Uceta",23,2021,"LAD",4,5,5,1,0,0,0,0,40,0,0.2,0.2,0.2,0.4,-35,,0,0
109108,669060,"Bryse Wilson",23,2021,,14,25,21,1,0,1,0,0,36,0,0.048,0.091,0.048,0.139,-28,,0,0.1
109122,669016,"Brandon Marsh",23,2021,"LAA",67,260,236,27,2,19,6,7.7,35,0.102,0.254,0.317,0.356,0.673,61,,0.8,0.2
109128,666129,"Braxton Garrett",23,2021,"MIA",8,11,11,1,0,0,0,0,36.4,0,0.182,0.182,0.182,0.364,-35,,0,0
109135,666200,"Jesús Luzardo",23,2021,,12,20,15,1,0,0,0,20,30,0,0,0.211,0,0.211,-25,,0,0.1
110664,673357,"Luis Robert Jr.",23,2021,"CHW",68,296,275,42,13,43,6,4.7,20.6,0.229,0.338,0.378,0.567,0.945,135,,-0.2,2.3
111286,669432,"Trevor Rogers",23,2021,"MIA",25,46,43,0,0,0,0,2.2,58.7,0,0.07,0.091,0.07,0.161,-52,,0,0
111300,676480,"Jose Barrero",23,2021,"CIN",21,56,50,4,0,3,1,5.4,30.4,0.12,0.2,0.286,0.32,0.606,68,,-0.3,0.1
112434,676879,"Aaron Ashby",23,2021,"MIL",3,4,2,0,0,0,0,25,50,0,0,0.333,0,0.333,-39,,0,0
114683,663460,"Kris Bubic",23,2021,"KC",2,5,5,0,0,0,0,0,20,0,0,0,0,0,-36,,0,0
122051,680686,"Josiah Gray",23,2021,,14,24,22,0,0,0,0,4.2,50,0,0.045,0.087,0.045,0.132,-40,,0,0.1
127605,666201,"Alek Manoah",23,2021,"TOR",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-40,,0,0
128477,664983,"Jake McCarthy",23,2021,"AZ",24,70,59,11,2,4,3,11.4,32.9,0.153,0.22,0.333,0.373,0.706,73,,0,0.1
130939,663457,"Lars Nootbaar",23,2021,"STL",57,124,109,15,5,15,2,10.5,22.6,0.183,0.239,0.317,0.422,0.739,89,,1.3,0.5
142821,683734,"Andrew Vaughn",23,2021,"CHW",127,469,417,56,15,48,1,8.7,21.5,0.161,0.235,0.309,0.396,0.705,106,,-4.3,1.5
101992,628711,"Julio Urías",24,2021,"LAD",30,70,59,5,0,9,0,0,31.4,0.034,0.203,0.217,0.237,0.454,-29,,0.1,0.3
103054,642545,"Jaime Barria",24,2021,"LAA",1,3,3,0,0,0,0,0,100,0,0,0,0,0,-40,,0,0
103221,642727,"Sergio Alcántara",24,2021,"CHC",87,255,220,30,5,17,3,11.8,29,0.123,0.205,0.303,0.327,0.63,73,,0.1,0.3
104004,645277,"Ozzie Albies",24,2021,"ATL",156,686,629,103,30,106,20,6.9,18.7,0.229,0.259,0.31,0.488,0.798,103,,6.1,3.9
104023,645302,"Victor Robles",24,2021,"WAS",105,368,314,37,2,19,8,9,22.8,0.092,0.204,0.31,0.296,0.606,79,,-2.8,0.5
104025,645305,"Ali Sánchez",24,2021,"STL",2,4,4,0,0,0,0,0,0,0.5,0.5,0.5,1,1.5,94,,0,0
104042,646240,"Rafael Devers",24,2021,"BOS",156,664,591,101,38,113,5,9.3,21.5,0.259,0.279,0.352,0.538,0.89,138,,-5.9,5.1
104096,649966,"Luis Urías",24,2021,"MIL",149,570,490,77,23,75,5,11.1,20.4,0.196,0.249,0.345,0.445,0.79,108,,0.7,2.9
104121,650331,"Lewin Díaz",24,2021,"MIA",40,128,122,16,8,13,0,4.7,25.8,0.246,0.205,0.242,0.451,0.693,87,,0.4,0.2
104123,650333,"Luis Arraez",24,2021,"MIN",121,479,428,58,2,42,2,9,10,0.082,0.294,0.357,0.376,0.733,106,,-0.1,2.2
104137,650347,"Luís Madero",24,2021,"MIA",1,1,1,0,0,0,0,0,0,0,0,0,0,0,-34,,0,0
104176,650391,"Eloy Jiménez",24,2021,"CHW",55,231,213,23,10,37,0,6.9,24.7,0.188,0.249,0.303,0.437,0.74,104,,-0.7,0.8
104180,650402,"Gleyber Torres",24,2021,"NYY",127,516,459,50,9,51,14,9.7,20.2,0.107,0.259,0.331,0.366,0.697,106,,-2.5,2.1
104205,650489,"Willi Castro",24,2021,"DET",125,450,413,56,9,38,9,5.1,24.2,0.131,0.22,0.273,0.351,0.624,79,,-1.7,0.5
104211,650496,"J.C. Mejía",24,2021,"CLE",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-39,,0,0
104261,650559,"Bryan De La Cruz",24,2021,"MIA",56,219,199,17,5,19,1,8.2,24.2,0.131,0.296,0.356,0.427,0.783,88,,-2,0.3
104450,650859,"Luis Rengifo",24,2021,"LAA",53,190,174,22,6,18,1,4.7,20,0.109,0.201,0.246,0.31,0.556,82,,0.6,0.4
104515,650968,"Yohel Pozo",24,2021,"TEX",21,77,74,8,1,9,0,3.9,13,0.095,0.284,0.312,0.378,0.69,99,,-0.1,0.1
104799,656529,"Sam Hentges",24,2021,"CLE",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-44,,0,0
104872,656821,"Kevin Padlo",24,2021,,7,15,13,1,0,0,0,13.3,60,0.077,0.077,0.2,0.154,0.354,73,,-0.1,0
104934,657061,"Cole Tucker",24,2021,"PIT",42,131,117,15,2,12,2,9.9,25.2,0.12,0.222,0.298,0.342,0.64,78,,-0.2,0.2
105007,657277,"Logan Webb",24,2021,"SF",25,53,46,7,1,7,0,3.8,39.6,0.152,0.13,0.167,0.283,0.45,-25,,-0.1,0.3
105321,658431,"Adonis Medina",24,2021,"PHI",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-32,,0,0
105329,658551,"Junior Fernández",24,2021,"STL",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-33,,0,0
105477,663531,"Logan Allen",24,2021,"CLE",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-38,,0,0
105525,658648,"Pedro Avila",24,2021,"SD",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-42,,0,0
105595,663905,"Travis Blankenhorn",24,2021,,22,24,23,4,1,4,0,4.2,33.3,0.217,0.174,0.208,0.391,0.599,79,,0,0.1
105670,663662,"Daz Cameron",24,2021,"DET",34,115,103,16,4,13,6,8.7,33,0.165,0.194,0.278,0.359,0.637,89,,-1.1,0.1
105735,663757,"Trent Grisham",24,2021,"SD",131,527,462,61,15,62,13,10.2,22.6,0.171,0.242,0.327,0.413,0.74,85,,0.3,1.8
105866,660546,"Yennsy Díaz",24,2021,"NYM",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-44,,0,0
105936,663559,"Bailey Falter",24,2021,"PHI",4,5,5,0,0,0,0,0,100,0,0,0,0,0,-53,,0,0
106121,663647,"Ke'Bryan Hayes",24,2021,"PIT",95,396,362,49,6,38,9,7.8,22,0.116,0.257,0.316,0.373,0.689,87,,2.8,1.2
106280,663567,"Peter Lambert",24,2021,"COL",2,2,2,0,0,0,0,0,50,0,0,0,0,0,-31,,0,0
106439,663630,"Ryan McKenna",24,2021,"BAL",73,197,169,20,2,14,1,12.2,37.6,0.083,0.183,0.292,0.266,0.558,61,,2.1,0
106459,650668,"Humberto Mejía",24,2021,"AZ",5,8,7,1,0,0,0,0,25,0.143,0.143,0.143,0.286,0.429,-32,,0,0.1
106527,663624,"Ryan Mountcastle",24,2021,"BAL",144,586,534,77,33,89,4,7,27.5,0.232,0.255,0.309,0.487,0.796,113,,-1,2.2
106548,647304,"Josh Naylor",24,2021,"CLE",68,250,233,28,7,21,1,5.6,18,0.146,0.253,0.301,0.399,0.7,95,,-2.5,0.3
106550,663734,"Nick Neidert",24,2021,"MIA",8,12,11,0,0,0,0,8.3,41.7,0,0,0.083,0,0.083,-34,,0,0
106555,663527,"Tyler Nevin",24,2021,"BAL",5,18,14,3,1,3,0,22.2,27.8,0.357,0.286,0.444,0.643,1.087,99,,0,0
106744,663586,"Austin Riley",24,2021,"ATL",160,662,590,91,33,107,0,7.9,25.4,0.227,0.303,0.367,0.531,0.898,126,,3,5.1
106765,663898,"Brendan Rodgers",24,2021,"COL",102,415,387,49,15,51,0,4.6,20.2,0.186,0.284,0.328,0.47,0.798,100,,0.2,1.8
106864,663574,"Tony Santillan",24,2021,"CIN",6,8,7,1,0,0,0,0,25,0.143,0.143,0.143,0.286,0.429,-17,,0,0
106960,663886,"Tyler Stephenson",24,2021,"CIN",130,402,350,56,10,45,0,10.2,18.7,0.146,0.286,0.366,0.431,0.797,102,,2.4,2
107011,663799,"Curtis Terry",24,2021,"TEX",13,48,45,3,0,1,0,4.2,31.3,0.044,0.089,0.146,0.133,0.279,71,,0,-0.1
107047,663656,"Kyle Tucker",24,2021,"HOU",137,567,506,83,30,92,14,9.3,15.9,0.263,0.294,0.359,0.557,0.916,132,,3,4.2
107130,663897,"Luke Williams",24,2021,"PHI",53,108,98,8,1,6,2,9.3,21.3,0.071,0.245,0.315,0.316,0.631,88,,0.2,0.3
107143,663765,"Jake Woodford",24,2021,"STL",14,20,18,0,0,0,0,0,45,0,0.111,0.111,0.111,0.222,-42,,-0.1,0.1
107254,663776,"Patrick Sandoval",24,2021,"LAA",2,4,4,1,0,0,0,0,50,0,0.25,0.25,0.25,0.5,-51,,0,0
107938,668721,"Payton Henry",24,2021,"MIA",5,16,15,0,0,0,0,6.3,31.3,0.067,0.267,0.313,0.333,0.646,83,,0.3,0.1
109090,647351,"Abraham Toro",24,2021,,95,375,335,45,11,46,6,8.3,14.4,0.134,0.239,0.315,0.373,0.688,106,,-0.4,1.8
109147,670541,"Yordan Alvarez",24,2021,"HOU",144,597,536,92,33,104,1,8.4,24.1,0.254,0.278,0.347,0.532,0.879,130,,-0.6,3.9
110000,672578,"Carlos Hernández",24,2021,"KC",1,4,4,0,0,0,0,0,100,0,0,0,0,0,-50,,0,0
110030,669374,"Keston Hiura",24,2021,"MIL",60,197,173,16,4,19,3,7.1,39.1,0.133,0.168,0.256,0.301,0.557,74,,0.1,-0.1
110045,675921,"Spencer Howard",24,2021,"PHI",5,7,6,0,0,0,0,0,42.9,0.167,0.333,0.333,0.5,0.833,-39,,0,0
110280,665155,"Nick Maton",24,2021,"PHI",48,131,117,16,2,14,2,7.6,29.8,0.128,0.256,0.323,0.385,0.708,63,,-0.7,-0.1
110688,655889,"Manuel Rodríguez",24,2021,"CHC",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-46,,0,0
110855,675656,"Kevin Smith",24,2021,"TOR",15,36,32,2,1,1,0,8.3,30.6,0.094,0.094,0.194,0.188,0.382,92,,-0.1,0.1
110995,662139,"Daulton Varsho",24,2021,"AZ",94,315,284,41,11,38,6,9.5,21.3,0.19,0.246,0.318,0.437,0.755,98,,-2.5,1
111033,670764,"Taylor Walls",24,2021,"TB",51,176,152,15,1,15,4,13.1,27.8,0.086,0.211,0.314,0.296,0.61,86,,1,0.5
111196,677651,"Luis Garcia",24,2021,"HOU",3,6,6,0,0,0,0,0,16.7,0,0,0,0,0,-30,,0,0
111247,647315,"Zach Pop",24,2021,"MIA",2,2,1,0,0,0,0,0,50,0,0,0,0,0,-32,,0,0
112968,663698,"Joey Bart",24,2021,"SF",2,6,6,1,0,1,0,0,33.3,0,0.333,0.333,0.333,0.666,95,,0,0
113235,666179,"Seth Beer",24,2021,"AZ",4,10,9,4,1,3,0,10,30,0.444,0.444,0.5,0.889,1.389,59,,0,0
113905,664761,"Alec Bohm",24,2021,"PHI",115,417,380,46,7,47,4,7.4,26.6,0.095,0.247,0.305,0.342,0.647,80,,-0.9,0.4
114635,677865,"Justin Bruihl",24,2021,"LAD",1,1,0,0,0,0,0,100,0,,,1,,,-38,,0,0
119003,680776,"Jarren Duran",24,2021,"BOS",32,112,107,17,2,10,2,3.6,35.7,0.121,0.215,0.241,0.336,0.577,45,,0.7,-0.2
119844,663372,"Ryan Feltner",24,2021,"COL",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-42,,0,0
120337,663743,"Nick Fortes",24,2021,"MIA",14,34,31,6,4,7,1,8.8,23.5,0.387,0.29,0.353,0.677,1.03,104,,-1.1,0.1
121858,663853,"Romy Gonzalez",24,2021,"CHW",10,33,32,4,0,2,0,3,33.3,0.094,0.25,0.273,0.344,0.617,65,,0,0
122776,663554,"Casey Mize",24,2021,"DET",2,3,2,0,0,1,0,33.3,33.3,0,0,0.333,0,0.333,-39,,0.1,0
123806,663538,"Nico Hoerner",24,2021,"CHC",44,170,149,13,0,16,5,10,14.7,0.067,0.302,0.382,0.369,0.751,100,,0.7,0.8
124341,663697,"Jonathan India",24,2021,"CIN",150,631,532,98,21,69,12,11.3,22.3,0.19,0.269,0.376,0.459,0.835,116,,-1.3,4.1
124395,664728,"Kyle Isbel",24,2021,"KC",27,83,76,16,1,7,2,8.4,27.7,0.158,0.276,0.337,0.434,0.771,79,,1,0.3
124659,680777,"Ryan Jeffers",24,2021,"MIN",83,293,267,28,14,35,0,7.5,36.9,0.202,0.199,0.27,0.401,0.671,98,,6.2,1.6
125692,663753,"Reiss Knehr",24,2021,"SD",8,8,8,0,0,0,0,0,62.5,0,0,0,0,0,-48,,0,0.1
126235,663616,"Trevor Larnach",24,2021,"MIN",79,301,260,29,7,28,1,10.3,34.6,0.127,0.223,0.322,0.35,0.672,79,,-3.2,-0.1
127403,663611,"Nick Madrigal",24,2021,"CHW",54,215,200,30,2,21,1,5.1,7.9,0.12,0.305,0.349,0.425,0.774,106,,0.4,1.1
129503,680911,"Owen Miller",24,2021,"CLE",58,202,191,17,4,18,2,4.5,26.7,0.105,0.204,0.243,0.309,0.552,64,,-0.1,-0.2
133509,663728,"Cal Raleigh",24,2021,"SEA",45,148,139,6,2,13,0,4.7,35.1,0.129,0.18,0.223,0.309,0.532,52,,3.8,0.2
134357,663845,"Alfonso Rivas III",24,2021,"CHC",18,49,44,7,1,3,0,8.2,32.7,0.091,0.318,0.388,0.409,0.797,69,,-0.1,0
137044,669373,"Tarik Skubal",24,2021,"DET",2,3,2,0,0,0,0,0,66.7,0,0,0,0,0,-35,,0,0
140000,663837,"Matt Vierling",24,2021,"PHI",33,77,71,11,2,6,2,5.2,26,0.155,0.324,0.364,0.479,0.843,92,,-0.1,0.2
141046,680963,"Cody Wilson",24,2021,"WAS",1,1,1,0,0,0,0,0,0,0,0,0,0,0,88,,0,0
141739,683232,"Nick Mears",24,2021,"PIT",1,1,1,0,0,0,0,0,100,0,0,0,0,0,-40,,0,0
100344,609275,"Adalberto Mondesi",25,2021,"KC",35,136,126,19,6,17,15,4.4,31.6,0.222,0.23,0.271,0.452,0.723,80,,0,0.3
100406,614177,"Franmil Reyes",25,2021,"CLE",115,466,418,57,30,85,4,9.2,32,0.268,0.254,0.324,0.522,0.846,110,,-1,1.5
101582,624133,"Ranger Suárez",25,2021,"PHI",12,23,16,2,0,1,0,4.3,21.7,0.125,0.188,0.278,0.313,0.591,-22,,0,0.1
101608,624418,"Ryan Castellani",25,2021,"COL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,-29,,0,0
101622,624503,"Nick Gordon",25,2021,"MIN",67,216,200,19,4,23,10,5.6,25.5,0.115,0.24,0.292,0.355,0.647,87,,-2.2,0.4
102110,620443,"Luis Torrens",25,2021,"SEA",105,378,346,39,15,47,0,7.4,26.2,0.188,0.243,0.299,0.431,0.73,91,,-6,-0.1
102202,624641,"Edmundo Sosa",25,2021,"STL",108,326,288,39,6,27,4,5.2,19.3,0.118,0.271,0.346,0.389,0.735,98,,0.9,1.4
102491,641154,"Pablo López",25,2021,"MIA",17,35,33,2,0,0,0,0,48.6,0.061,0.061,0.061,0.121,0.182,-42,,0,0.1
102514,641343,"Jake Bauers",25,2021,,112,315,282,27,4,19,6,9.5,24.8,0.067,0.209,0.29,0.277,0.567,86,,0.5,0.4
102519,641355,"Cody Bellinger",25,2021,"LAD",93,350,315,39,10,36,3,8.9,26.9,0.137,0.165,0.24,0.302,0.542,64,,3.7,0.3
102632,641745,"Brad Keller",25,2021,"KC",3,7,5,0,0,0,0,0,42.9,0,0,0,0,0,-35,,0,0
102644,641793,"Zack Littell",25,2021,"SF",4,4,4,0,0,0,0,0,75,0,0.25,0.25,0.25,0.5,-45,,0,0
102657,641829,"Jason Martin",25,2021,"TEX",56,154,144,14,6,17,3,5.2,26.6,0.146,0.208,0.248,0.354,0.602,70,,0.3,0.1
102787,642211,"Justin Williams",25,2021,"STL",50,137,119,10,4,11,0,12.4,33.6,0.101,0.16,0.27,0.261,0.531,90,,-2,0.1
102864,642336,"Francisco Mejía",25,2021,"TB",81,277,250,31,6,35,0,6.1,17.7,0.156,0.26,0.322,0.416,0.738,93,,-0.7,0.7
102876,642350,"Jose Siri",25,2021,"HOU",18,49,46,10,4,9,3,2,34.7,0.304,0.304,0.347,0.609,0.956,98,,0.5,0.2
102940,642423,"Magneuris Sierra",25,2021,"MIA",113,225,209,27,0,5,11,6.7,22.2,0.038,0.23,0.281,0.268,0.549,70,,4.7,0.7
102970,642456,"Luis Barrera",25,2021,"OAK",4,8,8,1,0,0,0,0,25,0,0.25,0.25,0.25,0.5,83,,0,0
103056,642547,"Freddy Peralta",25,2021,"MIL",25,45,43,1,0,0,0,2.2,48.9,0,0.093,0.114,0.093,0.207,-43,,-0.1,0.1
103196,642701,"Dennis Santana",25,2021,"LAD",2,2,2,0,0,0,0,0,100,0,0,0,0,0,-45,,0,0
103203,642708,"Amed Rosario",25,2021,"CLE",141,588,550,77,11,57,13,5.3,20.4,0.127,0.282,0.321,0.409,0.73,87,,-1.1,1.5
103209,642715,"Willy Adames",25,2021,,137,555,497,77,25,73,5,10.3,28.1,0.219,0.262,0.337,0.481,0.818,107,,-0.6,2.8
