Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Trevor Bauer ","BayStars (NPB)",34,133.2,8.01246852304098,3.231920076520731,2.47916667,1.0099750239127285,0.20877193,0.08421053,0.1245614,0.26061776,1.3690772546372543,0.3125,0.72289157,4.511221773476854,3.5456268274250555,0.9655949460517985,"Trevor Bauer","12703",
"Andrés Machado ","Buffaloes (NPB)",32,55.1,11.060241980517466,2.6024098777688156,4.25,0,0.29184549,0.06866953,0.22317597,0.23364486,1.1927711939773737,0.34246575,0.76811594,2.2771086430477134,1.272529351318454,1.0045792917292595,"Andres Machado","14681",
"Austin Voth ","Marines (NPB)",33,125,6.624,2.016,3.28571429,0.576,0.17358491,0.05283019,0.12075472,0.26060606,1.256,0.30632911,0.70026178,3.96,2.9002403259277347,1.0597596740722652,"Austin Voth","15047",
"Foster Griffin ","Giants (NPB)",29,78,8.884615384615385,2.076923076923077,4.27777778,0.11538461538461539,0.25081433,0.05863192,0.19218241,0.1971831,0.9487179487179487,0.26699029,0.82474227,1.6153846153846154,1.7771634028508114,-0.161778787466196,"Foster Griffin","16432",
"Peter Lambert ","Swallows (NPB)",28,116.1,8.04584562398241,4.022922811991205,2,0.851002902536601,0.20472441,0.1023622,0.10236221,0.27152318,1.5042980600394464,0.33136095,0.74415744,4.2550145126830055,3.5598392173788467,0.6951752953041588,"Peter Lambert","17969",
"Taylor Hearn ","Carp (NPB)",30,51,9.529412477486739,3.0000002243939736,3.17647059,0.5294118043048188,0.24324324,0.07657658,0.16666667,0.26732673,1.3921569668756348,0.35172414,0.77363897,3.3529414272638527,2.523769724492795,0.8291717027710579,"Taylor Hearn","18325",
"Anderson Espinoza ","Buffaloes (NPB)",27,129.2,8.259640750807794,3.262211052840053,2.53191489,0.20822623741532253,0.21024735,0.08303887,0.12720848,0.25486381,1.372750750367682,0.32653061,0.75503356,2.984576069619623,2.3686207626366653,0.6159553069829578,"Anderson Espinoza","18593",
"Pedro Avila ","Swallows (NPB)",28,82.1,6.668016606258538,3.279352429307478,2.03333333,0.43724699057433036,0.17784257,0.08746356,0.09037901,0.22653722,1.2145749738175844,0.2704918,0.6402439,4.044534662812556,3.0889043175493613,0.9556303452631942,"Pedro Avila","18864",
"Jon Duplantier ","Tigers (NPB)",30,90.2,11.216912079331793,1.9852941733330607,5.65,0.09926470866665303,0.32378223,0.05730659,0.26647564,0.16408669,0.8051470814072968,0.24880383,0.77319588,1.3897059213331424,1.211269695927939,0.17843622540520343,"Jon Duplantier","19546",
"Kyle Muller ","Dragons (NPB)",27,101.2,7.613114944535926,2.4786885865930923,3.07142857,0.6196721466482731,0.19724771,0.06422018,0.13302752,0.25185185,1.2786885565758015,0.30448718,0.7224026,3.540983695132989,2.8182731157655008,0.7227105793674884,"Kyle Muller","20167",
"Anthony Kay ","BayStars (NPB)",30,155,7.548387096774194,2.3806451612903228,3.17073171,0.4645161290322581,0.21523179,0.06788079,0.14735099,0.19821429,0.9806451612903225,0.24407583,0.86230876,1.7419354838709677,2.5454016162503152,-0.8034661323793475,"Anthony Kay","20387",
"Bryan Sammons ","Marines (NPB)",30,85.2,7.669260928061546,4.202334755102217,1.825,1.2607004265306652,0.19571046,0.10723861,0.08847185,0.2293578,1.3424124912132083,0.26033058,0.76775432,3.7821012795919953,4.427866836358646,-0.6457655567666509,"Bryan Sammons","20462",
"Miguel Yajure ","Golden Eagles (NPB)",27,64.1,4.196891523520635,3.2176168346991534,1.30434783,0.1398963841173545,0.10238908,0.07849829,0.02389079,0.30075188,1.6010363960097236,0.33617021,0.65340909,4.476684291755344,3.2287377770377406,1.2479465147176034,"Miguel Yajure","21111",
"Andre Jackson ","BayStars (NPB)",29,150.2,6.51106172709974,3.285398119178768,1.98181818,0.537610601320162,0.17138365,0.08647799,0.08490566,0.23426573,1.2544247364137113,0.2753304,0.81984898,2.3296459390540356,3.304222606423225,-0.9745766673691896,"Andre Jackson","21298",
"Kohei Arihara ","Hawks (NPB)",32,175,6.222857142857142,2.1085714285714285,2.95121951,0.5142857142857142,0.16712707,0.05662983,0.11049724,0.24667651,1.1885714285714286,0.28754579,0.735,3.0342857142857143,2.86595461164202,0.16833110264369422,"Kohei Arihara","27505",
"Naoyuki Uwasawa ","Hawks (NPB)",31,144.2,7.154377628647145,2.2396312576634543,3.19444444,0.7465437525544847,0.19930676,0.06239168,0.13691508,0.2108209,1.0299538808390576,0.24694377,0.74344023,2.7373270926997773,3.0389499914385656,-0.30162289873878834,"Naoyuki Uwasawa","33828",
"Tatsuya Imai ","Lions (NPB)",27,163.2,9.788187068521626,2.474541674626254,3.95555556,0.3299388899501672,0.27769111,0.07020281,0.2074883,0.17235495,0.8920569987541557,0.23631841,0.79945799,1.9246435247093083,2.0098126488097923,-0.08516912410048394,"Tatsuya Imai","sa3062955",
"Kento Fujishima ","Dragons (NPB)",27,52.2,5.810127283666983,2.7341775452550507,2.125,0.512658289735322,0.15384615,0.07239819,0.08144796,0.23414634,1.2151900201133559,0.26785714,0.71906355,3.2468358349903728,3.0609998631488873,0.18583597184148548,"Kento Fujishima","sa3062964",
"Yudai Ohno ","Dragons (NPB)",36,120,5.4,1.95,2.76923077,0.45,0.1509434,0.05450734,0.09643606,0.21252796,1.0083333333333333,0.24119241,0.78044597,2.1,2.9002403259277347,-0.8002403259277346,"Yudai Ohno","sa3062988",
"Kaima Taira ","Lions (NPB)",25,52.2,9.056962462652784,3.5886077682209145,2.52380952,0,0.24090909,0.09545455,0.14545455,0.21938776,1.215189932095971,0.3006993,0.82089552,1.7088608420099594,2.05467067450175,-0.3458098324917904,"Kaima Taira","sa3062990",
"Kona Takahashi ","Lions (NPB)",28,148,5.351351351351352,2.4932432432432434,2.14634146,0.6081081081081081,0.14285714,0.06655844,0.0762987,0.24780316,1.2297297297297298,0.27813163,0.75862069,3.0405405405405403,3.3421322178196267,-0.3015916772790863,"Kona Takahashi","sa3062992",
"Tatsuya Shimizu ","Dragons (NPB)",25,52.1,8.08280333333625,3.611465319150239,2.23809524,0,0.21171171,0.09459459,0.11711712,0.245,1.337579747833422,0.32026144,0.78873239,2.235669007093005,2.165208426794366,0.07046058029863911,"Tatsuya Shimizu","sa3062995",
"Yuya Yanagi ","Dragons (NPB)",31,79.1,7.487394717965175,3.1764704864094684,2.35714286,0.22689074902924772,0.19469027,0.08259587,0.1120944,0.24509804,1.2983192861118065,0.30672269,0.74144487,3.289915860924092,2.6120050346385826,0.6779108262855096,"Yuya Yanagi","sa3063008",
"Kaito Yoza ","Lions (NPB)",29,93.2,4.22775812190475,1.5373665897835453,2.75,0.9608541186147158,0.11671088,0.04244032,0.07427056,0.21022727,0.9608541186147158,0.2147651,0.81176471,2.4982207083982613,3.949350680126865,-1.4511299717286037,"Kaito Yoza","sa3063010",
"Raidel Martinez ","Giants (NPB)",28,56.2,10.32352987507225,1.7470589019353038,5.90909091,0.4764706096187192,0.30805687,0.0521327,0.25592417,0.16,0.7588235634668491,0.21969697,0.92783505,1.1117647557770114,1.6767108682282637,-0.5649461124512523,"Raidel Martinez","sa3063073",
"Takayuki Katoh ","Fighters (NPB)",33,119,4.235294117647059,0.9831932773109243,4.30769231,1.134453781512605,0.11522634,0.02674897,0.08847737,0.26539278,1.1596638655462186,0.275,0.78151261,3.403361344537815,3.7758705780285746,-0.3725092334907596,"Takayuki Katoh","sa3063076",
"Hirotoshi Takanashi ","Swallows (NPB)",34,95.2,7.24390263159091,2.3519164388282174,3.08,0.6585366028719009,0.19154229,0.06218905,0.12935323,0.25469169,1.254355434041716,0.30449827,0.73555166,3.104529699253247,2.951111412736078,0.15341828651716938,"Hirotoshi Takanashi","sa3063091",
"Kota Nakagawa ","Giants (NPB)",31,52.1,9.80255015246887,2.063694768940815,4.75,0.6878982563136049,0.25333333,0.05333333,0.2,0.26190476,1.2802550881392092,0.34228188,0.83850932,2.235669333019216,2.375399482668532,-0.13973014964931618,"Kota Nakagawa","sa3063096",
"Eito Tanaka ","Giants (NPB)",25,50.2,6.750001863429936,3.552632559699966,1.9,0.5328948839549948,0.18269231,0.09615385,0.08653846,0.24193548,1.2828950910027654,0.28965517,0.85987261,2.1315795358199794,3.272608904990507,-1.1410293691705276,"Eito Tanaka","sa3063097",
"Suguru Iwazaki ","Tigers (NPB)",34,51.1,7.012987186704046,2.279220835678815,3.07692308,0.17532467966760115,0.18957346,0.06161137,0.12796209,0.24747475,1.207792237710141,0.30573248,0.77557756,2.103896156011214,2.154785766961864,-0.050889610950650255,"Suguru Iwazaki","sa3063177",
"Hiroto Saiki ","Tigers (NPB)",26,157,6.993630573248407,2.522292993630573,2.77272727,0.34394904458598724,0.1918239,0.06918239,0.12264151,0.20812183,1.0636942675159236,0.25269978,0.87092732,1.5477707006369428,2.5027880966283713,-0.9550173959914285,"Hiroto Saiki","sa3063185",
"Yasuhiro Ogawa ","Swallows (NPB)",35,78.1,5.5148939751089525,1.7234043672215478,3.2,0.8042553713700555,0.14285714,0.04464286,0.09821429,0.278125,1.3276596606743776,0.30943396,0.70378151,3.6765959834059685,3.249176531783487,0.4274194516224816,"Yasuhiro Ogawa","sa3063236",
"Aren Kuri ","Buffaloes (NPB)",33,164.1,6.243407901149785,2.62880332679991,2.375,0.3833671518249868,0.16814159,0.07079646,0.09734513,0.24839744,1.235294155880513,0.29423459,0.80321285,2.409736382899917,2.852370148080507,-0.44263376518058983,"Aren Kuri","sa3063286",
"Daichi Ohsera ","Carp (NPB)",34,134.2,5.88118789668365,2.5396038644770305,2.31578947,0.7351484870854562,0.15411559,0.06654991,0.08756567,0.24670433,1.2549504476509303,0.27777778,0.73264781,3.4752473934948838,3.346279905487681,0.12896748800720292,"Daichi Ohsera","sa3063295",
"Hiroki Tokoda ","Carp (NPB)",30,171.1,5.357976812755327,2.206225746428664,2.42857143,0.6828793977041103,0.14468085,0.05957447,0.08510638,0.23867069,1.1673152097506159,0.26508227,0.74945295,3.151751066326663,3.248878474510524,-0.09712740818386134,"Hiroki Tokoda","sa3063300",
"Takahiro Matsuba ","Dragons (NPB)",34,145.2,3.7688785869370176,2.2860411101093385,1.64864865,0.5560640538103796,0.10252101,0.06218487,0.04033614,0.24682396,1.1876429791258725,0.26403326,0.80645161,2.718535374184078,3.5720938423958604,-0.8535584682117823,"Takahiro Matsuba","sa3063343",
"Daiki Tajima ","Buffaloes (NPB)",28,106.1,6.517241691050835,2.031348059548312,3.20833333,0.6771160198494374,0.175,0.05454545,0.12045455,0.25480769,1.2225705913948175,0.29607251,0.73232323,3.1316615918036477,2.9071368875483965,0.22452470425525117,"Daiki Tajima","sa3063350",
"Sachiya Yamasaki ","Fighters (NPB)",32,111,4.135135135135135,1.4594594594594594,2.83333333,0.8918918918918919,0.11333333,0.04,0.07333333,0.24361949,1.1081081081081081,0.25474255,0.81031308,2.27027027027027,3.5831232088106177,-1.3128529385403476,"Sachiya Yamasaki","sa3063354",
"Atsuki Taneichi ","Marines (NPB)",26,160.2,9.018672770182679,2.8008300528517633,3.22,0.7282158137414585,0.24174174,0.07507508,0.16666667,0.21967213,1.1452282882771654,0.27752294,0.78579744,2.6327802496806574,2.79360132768946,-0.1608210780088024,"Atsuki Taneichi","sa3063410",
"Hideaki Wakui ","Dragons (NPB)",39,63.1,5.8263159064506915,2.700000054208857,2.15789474,0.5684210640439699,0.15355805,0.07116105,0.082397,0.26033058,1.2947368681001536,0.29949239,0.69174757,4.121052714318782,3.410766655982697,0.7102860583360848,"Hideaki Wakui","sa3063413",
"Shoma Fujihira ","Golden Eagles (NPB)",26,59.2,9.955307686888101,3.016759905117606,3.3,0.9050279715352819,0.27731092,0.08403361,0.19327731,0.20642202,1.089385521292469,0.26712329,0.86572438,2.1117319335823246,2.8007989894316547,-0.6890670558493301,"Shoma Fujihira","sa3063449",
"Takayuki Kishi ","Golden Eagles (NPB)",40,109,4.541284403669724,1.81651376146789,2.5,0.8256880733944955,0.11777302,0.04710921,0.07066381,0.28344671,1.348623853211009,0.30585106,0.7080292,4.376146788990826,3.599322894735074,0.7768238942557519,"Takayuki Kishi","sa3063457",
