Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Christopher Morel","CHC",0.303030303,1.038095238,0.167315175,0.424124513,0.408560311,0.076190476,0.247619047,10,0.091743119,0,0,0.5503876,0.28294574,0.16666667,0.1744186,0.40697674,0.41860465,"Christopher Morel",21897,666624
"Yandy Díaz","TBR",0.367396593,1.814516129,0.193995381,0.519630484,0.286374133,0.056451612,0.177419354,18,0.08,0,0,0.31408776,0.41108545,0.27482679,0.10623557,0.47575058,0.41801386,"Yandy Diaz",16578,650490
"Jake Lamb","LAA",0.264705882,1.23076923,0.194444444,0.444444444,0.361111111,0.23076923,0.153846153,0,0,0,0,0.25,0.44444444,0.30555556,0.22222222,0.36111111,0.41666667,"Jake Lamb",13329,571875
"Mark Vientos","NYM",0.264285714,1.638297872,0.167785234,0.516778523,0.315436241,0.127659574,0.191489361,3,0.038961038,0,0,0.38926174,0.4295302,0.18120805,0.14765101,0.43624161,0.41610738,"Mark Vientos",22184,668901
"Giancarlo Stanton","NYY",0.209821428,0.972727272,0.125,0.431451612,0.443548387,0.127272727,0.218181818,3,0.028037383,0,0,0.41129032,0.36693548,0.22177419,0.19758065,0.38709677,0.41532258,"Giancarlo Stanton",4949,519317
"Everson Pereira","NYY",0.264150943,1.5625,0.226415094,0.471698113,0.301886792,0.0625,0,1,0.04,0,0,0.39622642,0.37735849,0.22641509,0.09433962,0.49056604,0.41509434,"Everson Pereira",23695,677592
"Marcell Ozuna","ATL",0.293296089,0.975308641,0.195979899,0.396984924,0.407035175,0.104938271,0.24691358,6,0.037974683,0,0,0.4321608,0.28643216,0.28140704,0.13065327,0.45477387,0.41457286,"Marcell Ozuna",10324,542303
"Stone Garrett","WSN",0.364864864,0.806451612,0.286624203,0.318471337,0.394904458,0.161290322,0.14516129,6,0.12,0,0,0.36305732,0.38216561,0.25477707,0.1656051,0.42038217,0.41401274,"Stone Garrett",19273,656448
"Rafael Devers","BOS",0.29245283,1.089385474,0.179824561,0.427631578,0.392543859,0.100558659,0.184357541,12,0.061538461,0,0,0.41137856,0.34792123,0.24070022,0.15317287,0.43326039,0.41356674,"Rafael Devers",17350,646240
"Austin Riley","ATL",0.324200913,1.02617801,0.185263157,0.412631578,0.402105263,0.078534031,0.193717277,19,0.096938775,0,0,0.41052632,0.35789474,0.23157895,0.12631579,0.46105263,0.41263158,"Austin Riley",18360,663586
"Juan Soto","SDP",0.29584352,1.573426573,0.165532879,0.510204081,0.324263038,0.076923076,0.244755244,13,0.057777777,3,0.75,0.38876404,0.40449438,0.20674157,0.14831461,0.44044944,0.41123596,"Juan Soto",20123,665742
"Mookie Betts","LAD",0.316027088,0.572649572,0.236514522,0.278008298,0.485477178,0.089743589,0.166666666,9,0.067164179,0,0,0.4626556,0.35477178,0.18257261,0.09958506,0.48962656,0.41078838,"Mookie Betts",13611,605141
"Josh Jung","TEX",0.339869281,0.930232558,0.243161094,0.364741641,0.392097264,0.054263565,0.178294573,6,0.05,0,0,0.36778116,0.39817629,0.23404255,0.07598784,0.51367781,0.41033435,"Josh Jung",26299,673962
"Evan Carter","TEX",0.411764705,1.214285714,0.205128205,0.435897435,0.358974358,0.142857142,0.357142857,1,0.058823529,0,0,0.58974359,0.23076923,0.17948718,0.12820513,0.46153846,0.41025641,"Evan Carter",27790,694497
"Jake Burger","- - -",0.284345047,1.111940298,0.18443804,0.429394812,0.386167146,0.156716417,0.253731343,8,0.053691275,0,0,0.48991354,0.32853026,0.1815562,0.18731988,0.40345821,0.4092219,"Jake Burger",22275,669394
"Marco Luciano","SFG",0.409090909,2.4,0.227272727,0.545454545,0.227272727,0,0,0,0,0,0,0.36363636,0.27272727,0.36363636,0.22727273,0.36363636,0.40909091,"Marco Luciano",25616,682617
"Patrick Wisdom","CHC",0.237037037,0.578313253,0.165605095,0.305732484,0.52866242,0.108433734,0.277108433,4,0.083333333,0,0,0.4591195,0.37106918,0.16981132,0.1509434,0.44025157,0.40880503,"Patrick Wisdom",13602,621550
"Tom Murphy","SEA",0.357894736,1.210526315,0.184466019,0.446601941,0.368932038,0.026315789,0.210526315,1,0.02173913,0,0,0.47572816,0.30097087,0.22330097,0.10679612,0.48543689,0.40776699,"Tom Murphy",13499,608596
"Bryce Harper","PHI",0.352024922,1.466019417,0.24852071,0.446745562,0.304733727,0.08737864,0.203883495,9,0.059602649,1,0.25,0.37426901,0.37134503,0.25438596,0.14619883,0.44736842,0.40643275,"Bryce Harper",11579,547180
"Fernando Tatis Jr.","SDP",0.298543689,1.401360544,0.192219679,0.471395881,0.336384439,0.088435374,0.170068027,13,0.063106796,0,0,0.43607306,0.39041096,0.17351598,0.12328767,0.47031963,0.40639269,"Fernando Tatis Jr.",19709,665487
"Gary Sánchez","- - -",0.211538461,0.841463414,0.137142857,0.394285714,0.468571428,0.146341463,0.231707317,7,0.101449275,0,0,0.47428571,0.36571429,0.16,0.17714286,0.41714286,0.40571429,"Gary Sanchez",11442,596142
"Nolan Jones","COL",0.4009009,1.133333333,0.2,0.425,0.375,0.055555555,0.222222222,9,0.088235294,2,1,0.37603306,0.31818182,0.30578512,0.1446281,0.45041322,0.40495868,"Nolan Jones",20529,666134
"Austin Wells","NYY",0.226415094,1.125,0.105263157,0.47368421,0.421052631,0,0.166666666,1,0.037037037,0,0,0.35087719,0.42105263,0.22807018,0.07017544,0.52631579,0.40350877,"Austin Wells",27562,669224
"Elehuris Montero","COL",0.351515151,1.196969696,0.176136363,0.448863636,0.375,0.075757575,0.166666666,11,0.139240506,0,0,0.41477273,0.33522727,0.25,0.20454545,0.39204545,0.40340909,"Elehuris Montero",20543,660707
"Matt Chapman","TOR",0.319148936,0.707602339,0.156069364,0.349710982,0.494219653,0.14619883,0.099415204,12,0.099173553,0,0,0.39306358,0.37283237,0.23410405,0.16184971,0.43641618,0.4017341,"Matt Chapman",16505,656305
"Drew Maggi","PIT",0.4,0.5,0.4,0.2,0.4,0.5,0,0,0,0,0,0.6,0.4,0,0.4,0.2,0.4,"Drew Maggi",11381,543482
"Kyle Lewis","ARI",0.24137931,0.666666666,0.166666666,0.333333333,0.5,0.133333333,0.066666666,1,0.1,0,0,0.46666667,0.26666667,0.26666667,0.1,0.5,0.4,"Kyle Lewis",19508,641786
"Jordan Westburg","BAL",0.335526315,1.142857142,0.22077922,0.415584415,0.363636363,0.142857142,0.053571428,5,0.078125,1,1,0.46451613,0.33548387,0.2,0.18064516,0.41935484,0.4,"Jordan Westburg",27815,676059
"Heston Kjerstad","BAL",0.277777777,0.666666666,0.25,0.3,0.45,0,0.222222222,0,0,0,0,0.4,0.35,0.25,0.05,0.55,0.4,"Heston Kjerstad",31166,677008
"Teoscar Hernández","SEA",0.341772151,1.159235668,0.194774346,0.432304038,0.372921615,0.076433121,0.165605095,16,0.087912087,0,0,0.3824228,0.36342043,0.25415677,0.1567696,0.44418052,0.39904988,"Teoscar Hernandez",13066,606192
"Mike Trout","LAA",0.335106382,0.772727272,0.242718446,0.330097087,0.427184466,0.113636363,0.204545454,8,0.117647058,0,0,0.4368932,0.2961165,0.26699029,0.14563107,0.45631068,0.39805825,"Mike Trout",10155,545361
"Spencer Torkelson","DET",0.268948655,0.737864077,0.186363636,0.345454545,0.468181818,0.13592233,0.150485436,12,0.078947368,0,0,0.47727273,0.28409091,0.23863636,0.15909091,0.44318182,0.39772727,"Spencer Torkelson",27465,679529
"Yu Chang","BOS",0.169230769,1.111111111,0.185714285,0.428571428,0.385714285,0.111111111,0.222222222,3,0.1,0,0,0.54794521,0.24657534,0.20547945,0.15068493,0.45205479,0.39726027,"Yu Chang",14773,644374
"Dominic Canzone","- - -",0.237037037,1.071428571,0.177304964,0.425531914,0.39716312,0.089285714,0.107142857,2,0.033333333,0,0,0.53191489,0.26241135,0.20567376,0.11347518,0.4893617,0.39716312,"Dominic Canzone",26438,686527
"Wilyer Abreu","BOS",0.431372549,1.1,0.207547169,0.415094339,0.37735849,0.05,0.1,1,0.045454545,0,0,0.39622642,0.28301887,0.32075472,0.11320755,0.49056604,0.39622642,"Wilyer Abreu",23772,677800
"Kyle Higashioka","NYY",0.291925465,0.957142857,0.198830409,0.391812865,0.409356725,0.1,0.142857142,2,0.029850746,0,0,0.52906977,0.27325581,0.19767442,0.11627907,0.48837209,0.39534884,"Kyle Higashioka",5517,543309
"Josh Smith","TEX",0.222222222,1.105263157,0.14893617,0.44680851,0.404255319,0.017543859,0.105263157,5,0.079365079,0,0,0.44055944,0.32167832,0.23776224,0.13380282,0.47183099,0.3943662,"Josh Smith",26396,669701
"Gunnar Henderson","BAL",0.305851063,1.255172413,0.190594059,0.450495049,0.358910891,0.075862068,0.193103448,8,0.043956043,0,0,0.39851485,0.35148515,0.25,0.11386139,0.49257426,0.39356436,"Gunnar Henderson",26289,683002
"Lourdes Gurriel Jr.","ARI",0.28169014,1.2125,0.213333333,0.431111111,0.355555555,0.06875,0.15,11,0.05670103,0,0,0.4,0.34888889,0.25111111,0.14222222,0.46444444,0.39333333,"Lourdes Gurriel Jr.",19238,666971
"Josh Donaldson","- - -",0.115384615,1.098039215,0.085470085,0.478632478,0.435897435,0.137254901,0.25490196,0,0,0,0,0.48717949,0.34188034,0.17094017,0.16239316,0.44444444,0.39316239,"Josh Donaldson",5038,518626
"Vinnie Pasquantino","KCR",0.25,0.847058823,0.215,0.36,0.425,0.105882352,0.105882352,3,0.041666666,0,0,0.43283582,0.35323383,0.21393035,0.13432836,0.47263682,0.39303483,"Vinnie Pasquantino",27676,686469
"Logan O'Hoppe","LAA",0.239669421,0.784615384,0.14074074,0.377777777,0.481481481,0.092307692,0.215384615,2,0.039215686,0,0,0.56296296,0.28148148,0.15555556,0.1037037,0.5037037,0.39259259,"Logan O'Hoppe",24729,681351
"Sean Murphy","ATL",0.285714285,1.066666666,0.205128205,0.41025641,0.384615384,0.038095238,0.2,9,0.080357142,0,0,0.5018315,0.32234432,0.17582418,0.11355311,0.49450549,0.39194139,"Sean Murphy",19352,669221
"Christian Yelich","MIL",0.341836734,2.5,0.197560975,0.573170731,0.229268292,0.053191489,0.202127659,12,0.051063829,1,1,0.35279805,0.35036496,0.29683698,0.1459854,0.4622871,0.39172749,"Christian Yelich",11477,592885
"Kyle Schwarber","PHI",0.208588957,0.695652173,0.161290322,0.344086021,0.494623655,0.157608695,0.255434782,1,0.0078125,0,0,0.53887399,0.31367292,0.14745308,0.17158177,0.43699732,0.39142091,"Kyle Schwarber",16478,656941
"Riley Greene","DET",0.384313725,1.969696969,0.263157894,0.488721804,0.2481203,0,0.166666666,10,0.076923076,0,0,0.42481203,0.35338346,0.22180451,0.09774436,0.5112782,0.39097744,"Riley Greene",25976,682985
"Ryan Noda","OAK",0.346846846,0.946236559,0.229787234,0.374468085,0.39574468,0.043010752,0.17204301,7,0.079545454,1,0.333333333,0.45378151,0.32773109,0.21848739,0.11344538,0.49579832,0.3907563,"Ryan Noda",23312,676116
"Anthony Santander","BAL",0.29879518,0.704545454,0.153498871,0.349887133,0.496613995,0.181818181,0.127272727,7,0.04516129,0,0,0.46049661,0.32731377,0.21218962,0.19413093,0.41760722,0.38826185,"Anthony Santander",14551,623993
"Kyle Tucker","HOU",0.289416846,0.90430622,0.19105691,0.384146341,0.424796747,0.062200956,0.13875598,9,0.047619047,0,0,0.44918699,0.32926829,0.22154472,0.11788618,0.49390244,0.38821138,"Kyle Tucker",18345,663656
"Julio Rodríguez","SEA",0.32962138,1.404907975,0.185031185,0.476091476,0.338877338,0.061349693,0.196319018,29,0.126637554,0,0,0.41995842,0.34303534,0.23700624,0.14137214,0.47193347,0.38669439,"Julio Rodriguez",23697,677594
"Randal Grichuk","- - -",0.308641975,1.061068702,0.205882352,0.408823529,0.385294117,0.145038167,0.122137404,6,0.043165467,0,0,0.46176471,0.30588235,0.23235294,0.15294118,0.46176471,0.38529412,"Randal Grichuk",10243,545341
"Randy Arozarena","TBR",0.310344827,1.103225806,0.180904522,0.429648241,0.389447236,0.109677419,0.148387096,23,0.134502923,1,0.5,0.41,0.3625,0.2275,0.135,0.48,0.385,"Randy Arozarena",19290,668227
"Abraham Toro","MIL",0.545454545,1.666666666,0.384615384,0.384615384,0.23076923,0,0.666666666,0,0,0,0,0.69230769,0.15384615,0.15384615,0.07692308,0.53846154,0.38461538,"Abraham Toro",19844,647351
"Seth Brown","OAK",0.269565217,0.767241379,0.159836065,0.364754098,0.475409836,0.077586206,0.120689655,0,0,0,0,0.44081633,0.35918367,0.2,0.15510204,0.46122449,0.38367347,"Seth Brown",18171,664913
"Yainer Diaz","HOU",0.291666666,1.18095238,0.202090592,0.432055749,0.365853658,0.085714285,0.219047619,9,0.072580645,0,0,0.42857143,0.34146341,0.22996516,0.12543554,0.4912892,0.38327526,"Yainer Diaz",23003,673237
"Brandon Lowe","TBR",0.275,0.905982905,0.145593869,0.406130268,0.448275862,0.085470085,0.179487179,5,0.047169811,0,0,0.49425287,0.36015326,0.14559387,0.14176245,0.47509579,0.38314176,"Brandon Lowe",18882,664040
"Evan Longoria","ARI",0.276923076,0.9,0.191489361,0.382978723,0.425531914,0.05,0.183333333,5,0.092592592,0,0,0.4893617,0.29787234,0.21276596,0.11347518,0.5035461,0.38297872,"Evan Longoria",9368,446334
"Ketel Marte","ARI",0.3,1.238095238,0.189655172,0.448275862,0.362068965,0.119047619,0.148809523,16,0.076923076,1,1,0.44086022,0.34408602,0.21505376,0.14193548,0.47526882,0.3827957,"Ketel Marte",13613,606466
"Henry Davis","PIT",0.273333333,1.206896551,0.184713375,0.445859872,0.369426751,0.137931034,0.120689655,5,0.071428571,0,0,0.49044586,0.33121019,0.17834395,0.18471338,0.43312102,0.38216561,"Henry Davis",29617,680779
"Noelvi Marte","CIN",0.38372093,2.136363636,0.224719101,0.528089887,0.247191011,0.045454545,0.136363636,6,0.127659574,0,0,0.34831461,0.46067416,0.19101124,0.16853933,0.4494382,0.38202247,"Noelvi Marte",26517,682622
"Paul Goldschmidt","STL",0.326829268,1.104938271,0.216091954,0.411494252,0.372413793,0.086419753,0.154320987,13,0.072625698,0,0,0.33103448,0.35172414,0.31724138,0.14022989,0.47816092,0.3816092,"Paul Goldschmidt",9218,502671
"Daniel Vogelbach","NYM",0.281767955,1.12,0.180412371,0.43298969,0.386597938,0.106666666,0.173333333,1,0.011904761,0,0,0.43814433,0.33505155,0.22680412,0.13402062,0.48453608,0.3814433,"Daniel Vogelbach",14130,596129
"Brandon Nimmo","NYM",0.323943661,1.045454545,0.198218262,0.409799554,0.391982182,0.125,0.136363636,12,0.065217391,1,0.5,0.34146341,0.33924612,0.31929047,0.13968958,0.4789357,0.38137472,"Brandon Nimmo",12927,607043
"Elias Díaz","COL",0.324022346,1.298507462,0.17204301,0.467741935,0.360215053,0.149253731,0.104477611,9,0.051724137,0,0,0.42741935,0.35215054,0.22043011,0.17204301,0.44892473,0.37903226,"Elias Diaz",11680,553869
"Carlos Pérez","OAK",0.256,0.907407407,0.213740458,0.374045801,0.41221374,0.166666666,0.111111111,4,0.081632653,0,0,0.58333333,0.29545455,0.12121212,0.21212121,0.40909091,0.37878788,"Carlos Perez",10642,542208
"Eloy Jiménez","CHW",0.305475504,1.716814159,0.158904109,0.531506849,0.309589041,0.14159292,0.159292035,16,0.082474226,0,0,0.40547945,0.36164384,0.23287671,0.16986301,0.45205479,0.37808219,"Eloy Jimenez",17484,650391
"Max Kepler","MIN",0.288461538,0.852348993,0.178571428,0.37797619,0.44345238,0.060402684,0.161073825,8,0.062992125,0,0,0.43452381,0.35119048,0.21428571,0.125,0.49702381,0.37797619,"Max Kepler",12144,596146
"Seiya Suzuki","CHC",0.341397849,1.251851851,0.224489795,0.431122448,0.344387755,0.081481481,0.148148148,19,0.112426035,0,0,0.39795918,0.37755102,0.2244898,0.14030612,0.48214286,0.37755102,"Seiya Suzuki",30116,673548
"DJ Stewart","NYM",0.29787234,0.888888888,0.182692307,0.384615384,0.432692307,0.222222222,0.244444444,1,0.025,1,0.5,0.61320755,0.26415094,0.12264151,0.19811321,0.4245283,0.37735849,"DJ Stewart",17766,621466
"Jesús Sánchez","MIA",0.320833333,1.865671641,0.241106719,0.494071146,0.264822134,0.104477611,0.208955223,7,0.056,0,0,0.34901961,0.32941176,0.32156863,0.17254902,0.45098039,0.37647059,"Jesus Sanchez",19913,660821
"Brent Rooker","OAK",0.316981132,0.712230215,0.193220338,0.33559322,0.47118644,0.050359712,0.215827338,6,0.06060606,0,0,0.34237288,0.41016949,0.24745763,0.11864407,0.50508475,0.37627119,"Brent Rooker",19627,667670
"Bobby Witt Jr.","KCR",0.295180722,0.873362445,0.184410646,0.380228136,0.435361216,0.104803493,0.131004366,15,0.075,2,0.666666666,0.37807183,0.32136106,0.30056711,0.15311909,0.47069943,0.37618147,"Bobby Witt Jr.",25764,677951
"Max Muncy","LAD",0.220735785,0.678787878,0.173134328,0.334328358,0.492537313,0.133333333,0.218181818,5,0.044642857,0,0,0.53134328,0.28358209,0.18507463,0.13432836,0.48955224,0.3761194,"Max Muncy",13301,571970
"Alek Thomas","ARI",0.273049645,2.175675675,0.189655172,0.555172413,0.255172413,0.094594594,0.121621621,10,0.062111801,0,0,0.40614334,0.36860068,0.22525597,0.15699659,0.46757679,0.37542662,"Alek Thomas",23792,677950
"Michael Harris II","ATL",0.334190231,1.54032258,0.222222222,0.471604938,0.306172839,0.056451612,0.14516129,6,0.031413612,2,0.666666666,0.35784314,0.37009804,0.27205882,0.16666667,0.45833333,0.375,"Michael Harris II",25931,671739
"Hunter Goodman","COL",0.276595744,1.105263157,0.166666666,0.4375,0.395833333,0,0.052631578,0,0,0,0,0.375,0.4375,0.1875,0.125,0.5,0.375,"Hunter Goodman",29715,696100
"Michael Toglia","COL",0.218390804,0.923076923,0.175824175,0.395604395,0.428571428,0.025641025,0.102564102,2,0.055555555,0,0,0.40659341,0.2967033,0.2967033,0.07692308,0.54945055,0.37362637,"Michael Toglia",25845,669911
"Maikel Garcia","KCR",0.343661971,1.75510204,0.245810055,0.480446927,0.273743016,0.102040816,0.040816326,12,0.069767441,1,0.5,0.33055556,0.39444444,0.275,0.13888889,0.48888889,0.37222222,"Maikel Garcia",22715,672580
"Ronny Mauricio","NYM",0.338235294,1.736842105,0.257142857,0.471428571,0.271428571,0.157894736,0.105263157,1,0.03030303,0,0,0.45714286,0.41428571,0.12857143,0.15714286,0.47142857,0.37142857,"Ronny Mauricio",23698,677595
"Jonah Heim","TEX",0.289017341,0.851612903,0.211538461,0.362637362,0.425824175,0.09032258,0.116129032,6,0.045454545,0,0,0.46978022,0.32692308,0.2032967,0.15384615,0.47527473,0.37087912,"Jonah Heim",16930,641680
"Dylan Moore","SEA",0.280487804,0.509803921,0.13483146,0.292134831,0.573033707,0.098039215,0.137254901,2,0.076923076,0,0,0.50561798,0.28089888,0.21348315,0.19101124,0.43820225,0.37078652,"Dylan Moore",18042,664238
