Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Matt Tuiasosopo","ATL",0,1,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,"Matt Tuiasosopo",8272,449168
"Brandon Snyder","ATL",0.269230769,1.181818181,0.2,0.433333333,0.366666666,0,0.363636363,0,0,0,0,0.4,0.2,0.4,0.16666667,0.33333333,0.5,"Brandon Snyder",9856,474319
"Yefri Pérez","MIA",1,2,0,1,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,"Yefri Perez",12090,570639
"Charles Tilson","CHW",0.5,2,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,"Charles Tilson",12983,605508
"Jeimer Candelario","CHC",0.166666666,2,0,0.666666666,0.333333333,0,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.16666667,0.5,"Jeimer Candelario",13621,600869
"Terrance Gore","KCR",0,1,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0.5,0.5,"Terrance Gore",13658,605253
"Gavin Cecchini","NYM",0.5,0.333333333,0,0.25,0.75,0,0,1,1,0,0,0.75,0.25,0,0.25,0.25,0.5,"Gavin Cecchini",17005,608325
"Aaron Judge","NYY",0.282051282,0.681818181,0.139534883,0.348837209,0.511627906,0,0.181818181,1,0.066666666,0,0,0.46511628,0.3255814,0.20930233,0.09302326,0.41860465,0.48837209,"Aaron Judge",15640,592450
"Tom Murphy","COL",0.35,0.583333333,0.24,0.28,0.48,0.166666666,0.416666666,0,0,0,0,0.56,0.2,0.24,0.08,0.44,0.48,"Tom Murphy",13499,608596
"David Wright","NYM",0.32,0.475,0.280487804,0.231707317,0.487804878,0.075,0.175,1,0.052631578,0,0,0.35365854,0.2804878,0.36585366,0.08536585,0.43902439,0.47560976,"David Wright",3787,431151
"Franklin Gutierrez","SEA",0.309210526,1.566037735,0.180722891,0.5,0.319277108,0.075471698,0.264150943,6,0.072289156,0,0,0.46385542,0.37349398,0.1626506,0.15060241,0.37951807,0.46987952,"Franklin Gutierrez",3255,429711
"José A. Martínez","STL",0.466666666,3,0.2,0.6,0.2,0,0,1,0.111111111,0,0,0.4,0.46666667,0.13333333,0,0.53333333,0.46666667,"Jose A. Martinez",7996,500874
"Ryan Howard","PHI",0.205128205,0.808510638,0.227272727,0.345454545,0.427272727,0.021276595,0.265957446,1,0.013157894,0,0,0.42272727,0.42727273,0.15,0.11363636,0.42727273,0.45909091,"Ryan Howard",2154,429667
"David Ortiz","BOS",0.311904761,0.728155339,0.221006564,0.328227571,0.450765864,0.072815533,0.184466019,1,0.006666666,0,0,0.48034934,0.34061135,0.1790393,0.12445415,0.41703057,0.45851528,"David Ortiz",745,120074
"Trevor Story","COL",0.342592592,0.622807017,0.23553719,0.293388429,0.47107438,0.087719298,0.236842105,6,0.084507042,1,0.333333333,0.4,0.33061224,0.26938776,0.14285714,0.40816327,0.44897959,"Trevor Story",12564,596115
"Chad Pinder","OAK",0.297297297,1.357142857,0.131578947,0.5,0.368421052,0.071428571,0.071428571,2,0.105263157,0,0,0.34210526,0.42105263,0.23684211,0.18421053,0.36842105,0.44736842,"Chad Pinder",15191,640461
"Chris Herrmann","ARI",0.363636363,1.15,0.173076923,0.442307692,0.384615384,0,0.15,6,0.130434782,0,0,0.3490566,0.40566038,0.24528302,0.18867925,0.36792453,0.44339623,"Chris Herrmann",9284,543302
"Tyler Flowers","ATL",0.365591397,1.078947368,0.18556701,0.422680412,0.391752577,0.052631578,0.105263157,4,0.048780487,0,0,0.35051546,0.37113402,0.27835052,0.12886598,0.43298969,0.43814433,"Tyler Flowers",9134,452095
"Alejandro De Aza","NYM",0.259259259,0.903225806,0.280487804,0.341463414,0.37804878,0.032258064,0.096774193,1,0.017857142,2,0.4,0.3964497,0.39053254,0.21301775,0.12426036,0.43786982,0.43786982,"Alejandro De Aza",3371,457477
"Grant Green","SFG",0.289473684,1.23076923,0.256410256,0.41025641,0.333333333,0.153846153,0.076923076,0,0,0,0,0.23076923,0.43589744,0.33333333,0.12820513,0.43589744,0.43589744,"Grant Green",10053,502205
"Freddie Freeman","ATL",0.370179948,0.748538011,0.291469194,0.303317535,0.40521327,0.052631578,0.198830409,5,0.0390625,1,1,0.36643026,0.3356974,0.29787234,0.12529551,0.43971631,0.43498818,"Freddie Freeman",5361,518692
"Keon Broxton","MIL",0.372727272,1.485714285,0.25,0.448275862,0.301724137,0.028571428,0.257142857,3,0.057692307,3,0.75,0.4,0.4,0.2,0.13333333,0.43333333,0.43333333,"Keon Broxton",9253,542979
"Shin-Soo Choo","TEX",0.288,1.525,0.223076923,0.469230769,0.307692307,0.025,0.175,1,0.016393442,1,0.5,0.40909091,0.34090909,0.25,0.09848485,0.46969697,0.43181818,"Shin-Soo Choo",3174,425783
"Sean Rodríguez","PIT",0.344262295,1.111111111,0.243781094,0.39800995,0.358208955,0.069444444,0.25,3,0.0375,0,0,0.41584158,0.34653465,0.23762376,0.15346535,0.41584158,0.43069307,"Sean Rodriguez",6589,446481
"Giancarlo Stanton","MIA",0.29032258,0.924369747,0.167272727,0.4,0.432727272,0.117647058,0.226890756,8,0.072727272,0,0,0.40363636,0.37090909,0.22545455,0.17090909,0.4,0.42909091,"Giancarlo Stanton",4949,519317
"Andy Wilkins","MIL",0.153846153,1.6,0.071428571,0.571428571,0.357142857,0.2,0.2,1,0.125,0,0,0.5,0.21428571,0.28571429,0.28571429,0.28571429,0.42857143,"Andy Wilkins",11251,519421
"Tommy Pham","STL",0.341772151,1.538461538,0.25,0.454545454,0.295454545,0,0.346153846,5,0.125,0,0,0.31460674,0.33707865,0.34831461,0.12359551,0.4494382,0.42696629,"Tommy Pham",2967,502054
"Cole Gillespie","MIA",0.315789473,0.571428571,0.131578947,0.315789473,0.552631578,0.095238095,0,0,0,0,0,0.18421053,0.39473684,0.42105263,0.10526316,0.47368421,0.42105263,"Cole Gillespie",5888,502261
"Steven Moya","DET",0.365384615,1.1,0.263157894,0.385964912,0.350877192,0.05,0.25,0,0,0,0,0.42105263,0.36842105,0.21052632,0.07017544,0.50877193,0.42105263,"Steven Moya",11854,570615
"Matt Carpenter","STL",0.307471264,0.708860759,0.262295081,0.306010928,0.431693989,0.044303797,0.132911392,3,0.026785714,1,0.166666666,0.4811828,0.32795699,0.19086022,0.09946237,0.4811828,0.41935484,"Matt Carpenter",8090,572761
"Gary Sánchez","NYY",0.317460317,1.44,0.164383561,0.493150684,0.342465753,0.14,0.4,5,0.069444444,0,0,0.54109589,0.30821918,0.15068493,0.18493151,0.39726027,0.41780822,"Gary Sanchez",11442,596142
"Mike Trout","LAA",0.37113402,1.124183006,0.220623501,0.412470023,0.366906474,0.02614379,0.189542483,18,0.104651162,0,0,0.40527578,0.32853717,0.26618705,0.11990408,0.46282974,0.41726619,"Mike Trout",10155,545361
"Kennys Vargas","MIN",0.290697674,0.782608695,0.145833333,0.375,0.479166666,0.065217391,0.217391304,3,0.083333333,0,0,0.47916667,0.30208333,0.21875,0.22916667,0.35416667,0.41666667,"Kennys Vargas",12101,573627
"Stephen Drew","WSN",0.277777777,0.685185185,0.215517241,0.318965517,0.465517241,0.111111111,0.148148148,3,0.081081081,0,0,0.43965517,0.37931034,0.18103448,0.14655172,0.43965517,0.4137931,"Stephen Drew",4251,452220
"Miguel Cabrera","DET",0.336322869,1.174418604,0.227272727,0.417355371,0.3553719,0.046511627,0.220930232,4,0.01980198,0,0,0.37809917,0.33057851,0.29132231,0.09710744,0.49173554,0.41115702,"Miguel Cabrera",1744,408234
"Kendrys Morales","KCR",0.283292978,1.240506329,0.200902934,0.442437923,0.356659142,0.063291139,0.189873417,6,0.030612244,0,0,0.37923251,0.37923251,0.24153499,0.12866817,0.46049661,0.41083521,"Kendrys Morales",8610,434778
"José Bautista","TOR",0.254966887,0.948148148,0.188271604,0.395061728,0.416666666,0.177777777,0.162962962,4,0.03125,0,0,0.52777778,0.31481481,0.15740741,0.21296296,0.37654321,0.41049383,"Jose Bautista",1887,430832
"Yasmany Tomás","ARI",0.31043956,1.516129032,0.210126582,0.475949367,0.31392405,0.04032258,0.25,7,0.037234042,0,0,0.41012658,0.29367089,0.29620253,0.14936709,0.44050633,0.41012658,"Yasmany Tomas",17171,630111
"J.D. Martinez","DET",0.377777777,1.172131147,0.213649851,0.424332344,0.362017804,0.040983606,0.180327868,9,0.062937062,0,0,0.40356083,0.35905045,0.23738872,0.10682493,0.48367953,0.40949555,"J.D. Martinez",6184,502110
"Bruce Maxwell","OAK",0.367647058,1.894736842,0.20289855,0.52173913,0.275362318,0.052631578,0.052631578,1,0.027777777,0,0,0.26086957,0.42028986,0.31884058,0.1884058,0.4057971,0.4057971,"Bruce Maxwell",13866,622194
"Chris Carter","MIL",0.259615384,0.65116279,0.195467422,0.317280453,0.487252124,0.093023255,0.238372093,7,0.0625,0,0,0.37677054,0.39376771,0.22946176,0.14447592,0.45042493,0.40509915,"Chris Carter",9911,474892
"Josh Donaldson","TOR",0.299528301,0.94117647,0.212581344,0.381778741,0.405639913,0.101604278,0.197860962,8,0.045454545,0,0,0.4600432,0.27645788,0.26349892,0.16414687,0.43196544,0.40388769,"Josh Donaldson",5038,518626
"Chris Davis","BAL",0.278846153,0.835526315,0.198275862,0.364942528,0.436781609,0.059210526,0.25,4,0.031496062,1,0.5,0.41714286,0.35714286,0.22571429,0.12857143,0.46857143,0.40285714,"Chris Davis",9272,448801
"Kris Bryant","CHC",0.331719128,0.666666666,0.236725663,0.305309734,0.457964601,0.120772946,0.188405797,18,0.130434782,0,0,0.46681416,0.33628319,0.19690265,0.17035398,0.42699115,0.40265487,"Kris Bryant",15429,592178
"Rickie Weeks Jr.","ARI",0.288135593,1.212765957,0.181102362,0.448818897,0.37007874,0.106382978,0.191489361,6,0.105263157,0,0,0.4015748,0.40944882,0.18897638,0.15748031,0.44094488,0.4015748,"Rickie Weeks Jr.",1849,430001
"Miguel Sanó","MIN",0.329113924,0.741666666,0.202290076,0.339694656,0.458015267,0.041666666,0.208333333,5,0.056179775,0,0,0.36259542,0.39312977,0.24427481,0.14122137,0.45801527,0.40076336,"Miguel Sano",12164,593934
"Brandon Moss","STL",0.261044176,0.513888888,0.204379562,0.270072992,0.525547445,0.083333333,0.194444444,5,0.067567567,1,0.333333333,0.46209386,0.31407942,0.22382671,0.19133574,0.40794224,0.40072202,"Brandon Moss",4467,461235
"Tim Federowicz","CHC",0.3,0.333333333,0.2,0.2,0.6,0.083333333,0,0,0,0,0,0.3,0.4,0.3,0.15,0.45,0.4,"Tim Federowicz",8609,543148
"Juniel Querecuto","TBR",0.2,0.666666666,0,0.4,0.6,0,0,0,0,0,0,0.4,0.4,0.2,0.4,0.2,0.4,"Juniel Querecuto",12140,578570
"Manuel Margot","SDP",0.3,4.75,0.233333333,0.633333333,0.133333333,0,0,1,0.052631578,0,0,0.33333333,0.46666667,0.2,0.23333333,0.36666667,0.4,"Manuel Margot",14712,622534
"Michael Conforto","NYM",0.266990291,0.806122448,0.188073394,0.362385321,0.449541284,0.102040816,0.122448979,4,0.050632911,0,0,0.4266055,0.32568807,0.24770642,0.17431193,0.4266055,0.39908257,"Michael Conforto",16376,624424
"Randal Grichuk","STL",0.294326241,0.925373134,0.156862745,0.405228758,0.437908496,0.104477611,0.179104477,8,0.064516129,0,0,0.47058824,0.31372549,0.21568627,0.16993464,0.43137255,0.39869281,"Randal Grichuk",10243,545341
"Welington Castillo","ARI",0.336842105,1.275510204,0.254180602,0.4180602,0.327759197,0.091836734,0.142857142,5,0.04,0,0,0.4548495,0.32441472,0.22073579,0.13043478,0.47157191,0.39799331,"Welington Castillo",3256,456078
"Corey Seager","LAD",0.355319148,1.579310344,0.244444444,0.462626262,0.292929292,0.020689655,0.179310344,8,0.034934497,0,0,0.37096774,0.34274194,0.28629032,0.12701613,0.47580645,0.39717742,"Corey Seager",13624,608369
"Ryan Schimpf","SDP",0.259740259,0.300884955,0.155172413,0.195402298,0.649425287,0.150442477,0.17699115,0,0,0,0,0.40229885,0.35632184,0.24137931,0.22413793,0.37931034,0.39655172,"Ryan Schimpf",9953,572114
"Robinson Chirinos","TEX",0.25,0.893617021,0.144230769,0.403846153,0.451923076,0.106382978,0.191489361,3,0.071428571,0,0,0.5754717,0.26415094,0.16037736,0.19811321,0.40566038,0.39622642,"Robinson Chirinos",3142,455139
"Gorkys Hernández","SFG",0.292682926,0.94117647,0.195121951,0.390243902,0.414634146,0,0.117647058,1,0.0625,0,0,0.27906977,0.41860465,0.30232558,0.1627907,0.44186047,0.39534884,"Gorkys Hernandez",4146,491676
"Jung Ho Kang","PIT",0.272727272,1.133333333,0.203319502,0.423236514,0.373443983,0.066666666,0.233333333,8,0.078431372,0,0,0.43568465,0.3526971,0.21161826,0.17427386,0.43153527,0.39419087,"Jung Ho Kang",17182,628356
"Jake Lamb","ARI",0.293604651,1.248175182,0.174262734,0.45844504,0.367292225,0.06569343,0.211678832,13,0.076023391,0,0,0.43163539,0.34316354,0.22520107,0.13941019,0.46648794,0.39410188,"Jake Lamb",13329,571875
"Brian Goodwin","WSN",0.428571428,2.285714285,0.148148148,0.592592592,0.259259259,0,0,0,0,1,1,0.60714286,0.25,0.14285714,0.21428571,0.39285714,0.39285714,"Brian Goodwin",12858,571718
"Mark Trumbo","BAL",0.277777777,0.916230366,0.173814898,0.39503386,0.431151241,0.12565445,0.246073298,10,0.057142857,0,0,0.41986456,0.34085779,0.23927765,0.19187359,0.41534989,0.39277652,"Mark Trumbo",6876,444432
"Yoenis Cespedes","NYM",0.297687861,0.897435897,0.214854111,0.371352785,0.413793103,0.115384615,0.198717948,8,0.057142857,0,0,0.39257294,0.36870027,0.23872679,0.15384615,0.4535809,0.39257294,"Yoenis Cespedes",13110,493316
"Mark Canha","OAK",0.105263157,0.8,0.181818181,0.363636363,0.454545454,0.2,0.3,0,0,0,0,0.39130435,0.34782609,0.26086957,0.17391304,0.43478261,0.39130435,"Mark Canha",11445,592192
"Khris Davis","OAK",0.269886363,1.063291139,0.17048346,0.427480916,0.402035623,0.050632911,0.265822784,11,0.06547619,0,0,0.3857868,0.36040609,0.25380711,0.14720812,0.46192893,0.39086294,"Khris Davis",9112,501981
"Justin Smoak","TOR",0.294797687,0.721518987,0.272727272,0.304812834,0.422459893,0.075949367,0.177215189,3,0.052631578,0,0,0.4171123,0.28342246,0.29946524,0.12299465,0.48663102,0.39037433,"Justin Smoak",9054,475253
"Yasmani Grandal","LAD",0.25,1.140186915,0.161172161,0.446886446,0.391941391,0.112149532,0.252336448,6,0.049180327,1,0.5,0.42909091,0.37454545,0.19636364,0.17454545,0.43636364,0.38909091,"Yasmani Grandal",11368,518735
"Anthony Recker","ATL",0.343283582,0.636363636,0.217391304,0.304347826,0.478260869,0.09090909,0.06060606,0,0,1,0.333333333,0.38888889,0.29166667,0.31944444,0.15277778,0.45833333,0.38888889,"Anthony Recker",4063,489232
"Erik Kratz","- - -",0.134615384,0.8,0.081632653,0.408163265,0.510204081,0.16,0.04,2,0.1,1,0.2,0.48148148,0.35185185,0.16666667,0.18518519,0.42592593,0.38888889,"Erik Kratz",4403,456124
"Kyle Jensen","ARI",0.25,0.333333333,0.333333333,0.166666666,0.5,0,0.222222222,0,0,0,0,0.44444444,0.33333333,0.22222222,0.05555556,0.55555556,0.38888889,"Kyle Jensen",7706,571812
"Adam Duvall","CIN",0.275482093,0.724324324,0.194444444,0.338383838,0.467171717,0.081081081,0.178378378,10,0.074626865,0,0,0.49494949,0.31060606,0.19444444,0.16414141,0.4469697,0.38888889,"Adam Duvall",10950,594807
"Pedro Alvarez","BAL",0.281818181,1.295454545,0.165289256,0.47107438,0.363636363,0.159090909,0.25,6,0.052631578,0,0,0.46280992,0.29752066,0.23966942,0.20661157,0.40495868,0.38842975,"Pedro Alvarez",2495,476883
"Victor Martinez","DET",0.302961275,0.950819672,0.233905579,0.373390557,0.392703862,0.120218579,0.147540983,7,0.040229885,0,0,0.44635193,0.33261803,0.22103004,0.16309013,0.44849785,0.38841202,"Victor Martinez",393,400121
"Joey Votto","CIN",0.36626506,1.446969696,0.272522522,0.43018018,0.297297297,0,0.219696969,4,0.020942408,0,0,0.36936937,0.3536036,0.27702703,0.11936937,0.49324324,0.38738739,"Joey Votto",4314,458015
"Joc Pederson","LAD",0.296442687,1,0.205882352,0.397058823,0.397058823,0.111111111,0.231481481,7,0.064814814,3,0.428571428,0.41577061,0.37275986,0.21146953,0.17204301,0.44086022,0.38709677,"Joc Pederson",11899,592626
"Kyle Seager","SEA",0.295010845,0.858536585,0.219262295,0.360655737,0.420081967,0.073170731,0.146341463,3,0.017045454,2,0.666666666,0.401222,0.31568228,0.28309572,0.14663951,0.46639511,0.38696538,"Kyle Seager",9785,572122
"Tyler Naquin","CLE",0.411167512,1.539682539,0.23444976,0.464114832,0.301435406,0.079365079,0.222222222,4,0.041237113,0,0,0.37558685,0.35680751,0.26760563,0.16901408,0.44600939,0.38497653,"Tyler Naquin",13359,571980
"Matt Holliday","STL",0.253424657,1.392857142,0.141025641,0.5,0.358974358,0.080357142,0.178571428,7,0.044871794,0,0,0.37820513,0.33974359,0.28205128,0.17628205,0.43910256,0.38461538,"Matt Holliday",1873,407812
"Domingo Santana","MIL",0.358620689,1.725,0.301282051,0.442307692,0.256410256,0.05,0.275,2,0.028985507,0,0,0.39102564,0.35897436,0.25,0.14102564,0.47435897,0.38461538,"Domingo Santana",10348,570267
"Ryan Raburn","COL",0.291970802,1.196428571,0.157534246,0.458904109,0.383561643,0.107142857,0.160714285,4,0.059701492,0,0,0.38356164,0.34931507,0.26712329,0.15068493,0.46575342,0.38356164,"Ryan Raburn",2218,430605
"Jay Bruce","- - -",0.266318537,0.905882352,0.219277108,0.371084337,0.409638554,0.058823529,0.194117647,8,0.051948051,0,0,0.44471154,0.35817308,0.19711538,0.14663462,0.47115385,0.38221154,"Jay Bruce",9892,457803
"Daniel Murphy","WSN",0.347921225,0.866336633,0.217842323,0.363070539,0.419087136,0.08910891,0.123762376,11,0.062857142,0,0,0.41286307,0.32987552,0.25726141,0.12863071,0.48962656,0.38174274,"Daniel Murphy",4316,502517
"Reid Brignac","ATL",0.285714285,1.5,0.25,0.45,0.3,0.166666666,0,0,0,1,1,0.23809524,0.42857143,0.33333333,0.14285714,0.47619048,0.38095238,"Reid Brignac",8380,458582
"Christian Yelich","MIA",0.356132075,2.820224719,0.234234234,0.565315315,0.20045045,0.056179775,0.235955056,15,0.059760956,1,1,0.35955056,0.3505618,0.28988764,0.1752809,0.44494382,0.37977528,"Christian Yelich",11477,592885
"Justin Upton","DET",0.301104972,0.899408284,0.183206106,0.386768447,0.430025445,0.112426035,0.183431952,4,0.026315789,0,0,0.39185751,0.36386768,0.24427481,0.21119593,0.40966921,0.37913486,"Justin Upton",5222,457708
"Nolan Arenado","COL",0.29253112,0.75409836,0.180076628,0.352490421,0.46743295,0.114754098,0.168032786,13,0.070652173,1,1,0.45697897,0.32122371,0.22179732,0.14531549,0.47609943,0.37858509,"Nolan Arenado",9777,571448
"Jabari Blash","SDP",0.264705882,1.214285714,0.162162162,0.459459459,0.378378378,0.285714285,0.214285714,0,0,0,0,0.40540541,0.40540541,0.18918919,0.24324324,0.37837838,0.37837838,"Jabari Blash",11247,518466
"Peter O'Brien","ARI",0.125,0.894736842,0.027027027,0.459459459,0.513513513,0.210526315,0.263157894,1,0.058823529,0,0,0.51351351,0.27027027,0.21621622,0.32432432,0.2972973,0.37837838,"Peter O'Brien",13288,598284
"Mac Williamson","SFG",0.267605633,2.047619047,0.168831168,0.558441558,0.272727272,0.142857142,0.285714285,3,0.069767441,0,0,0.54545455,0.27272727,0.18181818,0.24675325,0.37662338,0.37662338,"Mac Williamson",14158,607776
"Justin Turner","LAD",0.293023255,0.901639344,0.238512035,0.361050328,0.400437636,0.06557377,0.147540983,7,0.042424242,0,0,0.35229759,0.33479212,0.31291028,0.12035011,0.50328228,0.37636761,"Justin Turner",5235,457759
"Nick Hundley","COL",0.302325581,1.25609756,0.177777777,0.457777777,0.364444444,0.036585365,0.121951219,6,0.058252427,0,0,0.42920354,0.33185841,0.23893805,0.1460177,0.47787611,0.37610619,"Nick Hundley",3376,460026
"Chase Utley","LAD",0.299479166,1.308270676,0.22278481,0.440506329,0.33670886,0.090225563,0.105263157,7,0.040229885,2,0.5,0.47117794,0.34085213,0.18796992,0.14536341,0.47869674,0.37593985,"Chase Utley",1679,400284
"Edwin Encarnación","TOR",0.27039627,0.923076923,0.203821656,0.382165605,0.414012738,0.123076923,0.215384615,15,0.083333333,0,0,0.52229299,0.29299363,0.18471338,0.16772824,0.45647558,0.37579618,"Edwin Encarnacion",2151,429665
"Paul Goldschmidt","ARI",0.35835351,1.611111111,0.247139588,0.464530892,0.288329519,0.142857142,0.19047619,10,0.049261083,0,0,0.39130435,0.35926773,0.24942792,0.14187643,0.48283753,0.37528604,"Paul Goldschmidt",9218,502671
"Erik González","CLE",0.625,6,0.125,0.75,0.125,1,0,2,0.333333333,0,0,0.625,0.25,0.125,0.5,0.125,0.375,"Erik Gonzalez",13369,570481
"JaCoby Jones","DET",0.375,1.4,0.25,0.4375,0.3125,0.2,0,0,0,0,0,0.3125,0.375,0.3125,0.1875,0.4375,0.375,"JaCoby Jones",14818,592444
"Marcell Ozuna","MIA",0.295508274,1.202453987,0.195067264,0.439461883,0.365470852,0.092024539,0.141104294,15,0.076530612,0,0,0.37668161,0.39237668,0.2309417,0.17264574,0.4529148,0.37443946,"Marcell Ozuna",10324,542303
"Jarrod Saltalamacchia","DET",0.222222222,0.582278481,0.149659863,0.31292517,0.537414965,0.063291139,0.151898734,1,0.02173913,0,0,0.46258503,0.32653061,0.21088435,0.0952381,0.53061224,0.37414966,"Jarrod Saltalamacchia",5557,457454
"Michael Saunders","TOR",0.32051282,1.105691056,0.224550898,0.407185628,0.368263473,0.06504065,0.195121951,7,0.051470588,2,0.666666666,0.41246291,0.33234421,0.25519288,0.16023739,0.46587537,0.37388724,"Michael Saunders",9981,459431
"Mike Moustakas","KCR",0.214285714,1.055555555,0.186813186,0.417582417,0.395604395,0.111111111,0.194444444,2,0.052631578,0,0,0.40659341,0.28571429,0.30769231,0.1978022,0.42857143,0.37362637,"Mike Moustakas",4892,519058
"Mitch Haniger","ARI",0.256410256,0.888888888,0.180722891,0.385542168,0.433734939,0.055555555,0.138888888,3,0.09375,0,0,0.40963855,0.3373494,0.25301205,0.1686747,0.45783133,0.37349398,"Mitch Haniger",14274,571745
"Geovany Soto","LAA",0.320754716,1.166666666,0.315789473,0.368421052,0.315789473,0,0.222222222,0,0,0,0,0.42372881,0.3220339,0.25423729,0.11864407,0.50847458,0.37288136,"Geovany Soto",3707,434567
"Chris Young","BOS",0.326388888,0.513157894,0.248366013,0.25490196,0.496732026,0.171052631,0.118421052,3,0.076923076,0,0,0.50326797,0.2745098,0.22222222,0.23529412,0.39215686,0.37254902,"Chris Young",3882,455759
"Carlos Correa","HOU",0.327790973,1.82644628,0.224489795,0.501133786,0.274376417,0.066115702,0.165289256,21,0.095022624,0,0,0.39002268,0.34693878,0.26303855,0.16326531,0.46485261,0.37188209,"Carlos Correa",14162,621043
"Hanley Ramirez","BOS",0.315136476,1.471830985,0.1875,0.483796296,0.328703703,0.119718309,0.211267605,15,0.071770334,0,0,0.37875289,0.36258661,0.25866051,0.22632794,0.40184758,0.37182448,"Hanley Ramirez",8001,434670
"Carlos González","COL",0.345707656,1.418918918,0.213186813,0.461538461,0.325274725,0.081081081,0.168918918,20,0.095238095,0,0,0.37061404,0.375,0.25438596,0.20175439,0.42763158,0.37061404,"Carlos Gonzalez",7287,471865
"Francisco Peña","BAL",0.28,1.3,0.115384615,0.5,0.384615384,0.3,0.1,2,0.153846153,0,0,0.59259259,0.22222222,0.18518519,0.33333333,0.2962963,0.37037037,"Francisco Pena",8298,506747
"ByungHo Park","MIN",0.23015873,0.98275862,0.166666666,0.413043478,0.420289855,0.103448275,0.206896551,2,0.035087719,0,0,0.47826087,0.33333333,0.1884058,0.20289855,0.42753623,0.36956522,"ByungHo Park",18497,666560
"Adam Rosales","SDP",0.307692307,0.8,0.169230769,0.369230769,0.461538461,0.083333333,0.216666666,2,0.041666666,0,0,0.48461538,0.31538462,0.2,0.13846154,0.49230769,0.36923077,"Adam Rosales",9682,489267
"Alex Gordon","KCR",0.288256227,1,0.241610738,0.37919463,0.37919463,0.053097345,0.150442477,6,0.053097345,0,0,0.44630872,0.32885906,0.22483221,0.16107383,0.46979866,0.36912752,"Alex Gordon",5209,460086
"Curtis Granderson","NYM",0.253846153,0.863636363,0.215311004,0.363636363,0.421052631,0.045454545,0.170454545,3,0.019736842,0,0,0.43571429,0.36666667,0.19761905,0.15714286,0.47380952,0.36904762,"Curtis Granderson",4747,434158
"Mike Napoli","CLE",0.296407185,0.807228915,0.184782608,0.364130434,0.451086956,0.144578313,0.204819277,8,0.059701492,0,0,0.47554348,0.31793478,0.20652174,0.19293478,0.44021739,0.36684783,"Mike Napoli",3057,435063
