Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Kyle Tucker","HOU",150,609,30,71,107,25,0.096880131,0.155993431,0.220588235,0.26128266,0.257352941,0.330033003,0.477941176,0.3476341959844,0.3534328314706609,129.64229271781184,3.1920875352807343,23.506133342450298,3.5670218467712402,4.866168768347353,"Kyle Tucker",18345,663656
"Bo Bichette","TOR",159,697,24,91,93,13,0.058823529,0.222381635,0.179447853,0.347368421,0.2898773,0.332855093,0.469325153,0.3474860288833443,0.33048978155058933,129.34172848499162,-0.03083130531013012,22.9828351953796,0.9299931526184082,4.826752449477491,"Bo Bichette",19612,666182
"Michael Harris II","ATL",114,441,19,75,64,20,0.047619047,0.242630385,0.217391304,0.361111111,0.297101449,0.338636363,0.514492753,0.36750358031554653,0.33518151215920416,137.3300739975453,5.142841564491391,24.26970716154828,5.797415733337402,4.74817413680118,"Michael Harris II",25931,671739
"Steven Kwan","CLE",147,638,6,89,52,19,0.097178683,0.094043887,0.10124334,0.323353293,0.29840142,0.372641509,0.39964476,0.3413959780137998,0.31164838546051654,124.9382183480614,6.030207606498152,23.934346776961693,0.3682827949523926,4.6716348893145785,"Steven Kwan",24610,680757
"Carlos Correa","MIN",136,590,22,70,64,0,0.10338983,0.205084745,0.176245211,0.339425587,0.291187739,0.366101694,0.46743295,0.3623498081147265,0.3604175801179847,139.16724655124978,-3.2249796953983605,22.779154384149717,2.1060383319854736,4.573307442991122,"Carlos Correa",14162,621043
"Willy Adames","MIL",139,617,31,83,98,8,0.079416531,0.26904376,0.220248668,0.278378378,0.238010657,0.298217179,0.458259325,0.3247190959484647,0.32324502056507026,108.90093169867333,1.1253967094235122,7.506077204229577,13.607211112976074,4.443105004385738,"Willy Adames",15986,642715
"Marcus Semien","TEX",161,724,26,101,83,25,0.073204419,0.165745856,0.181126332,0.262955854,0.248097412,0.303867403,0.429223744,0.31717919941106554,0.3059479096976433,106.62320079030867,5.945343672297895,11.34136715238596,7.296886444091797,4.362656915686078,"Marcus Semien",12533,543760
"Corey Seager","TEX",151,663,33,91,83,3,0.087481146,0.155354449,0.210792581,0.242424242,0.244519392,0.316742081,0.455311973,0.3312733048891149,0.3699624297815725,116.57334340226429,0.20328033762052655,12.568191506494335,7.712082266807556,4.332372189092384,"Corey Seager",13624,608369
"Eugenio Suárez","SEA",150,629,31,76,87,0,0.116057233,0.311605723,0.222836095,0.302180685,0.23572744,0.332273449,0.458563535,0.3442028495579342,0.33870704310714816,132.02477755786296,-1.5003852732479572,21.16714009627804,0.18756670504808426,4.3322085085902575,"Eugenio Suarez",12552,553993
"Will Smith","LAD",137,578,24,68,87,1,0.096885813,0.166089965,0.20472441,0.275510204,0.259842519,0.342560553,0.464566929,0.34873081167400505,0.3492906151748285,127.40261488084201,-2.583899551536888,15.818150661117958,5.503602862358093,4.324271578917878,"Will Smith",19197,669257
"Daulton Varsho","ARI",151,592,27,79,74,16,0.077702702,0.244932432,0.207156309,0.269230769,0.235404896,0.30220713,0.442561205,0.32278947646022854,0.2975440351930383,106.3111882556776,2.2112234071828425,6.552117672050084,14.047595500946045,4.298975383312845,"Daulton Varsho",19918,662139
"Nico Hoerner","CHC",135,517,10,60,55,20,0.054158607,0.11025145,0.128898129,0.300480769,0.28066528,0.32688588,0.409563409,0.31958620404174687,0.30110457795346807,108.32659267120033,3.350471258163452,8.352016813924308,14.678919315338135,4.283626655720793,"Nico Hoerner",21479,663538
"Alejandro Kirk","TOR",139,541,14,59,63,0,0.116451016,0.107208872,0.129787235,0.298507462,0.285106382,0.371534195,0.414893617,0.34719711929172664,0.3513889241838987,129.13776437793746,-5.278208506293595,12.460452545304715,11.17859598994255,4.279649576981615,"Alejandro Kirk",22581,672386
"Cal Raleigh","SEA",119,415,27,46,63,1,0.091566265,0.293975903,0.278378379,0.225663716,0.21081081,0.284337349,0.489189189,0.3298870839268328,0.32371009918580573,121.91814753081805,0.7509921966120601,10.986733138580163,15.597894161939621,4.170251683117602,"Cal Raleigh",21534,663728
"George Springer","TOR",133,583,25,89,76,14,0.092624356,0.171526586,0.204678362,0.284987277,0.26705653,0.341968911,0.471734892,0.3521003138441528,0.34223036212359187,132.59931680684383,4.5721636498346925,25.958894133114104,-6.12394905090332,4.019790199773219,"George Springer",12856,543807
"Travis d'Arnaud","ATL",107,426,18,61,60,0,0.044600938,0.211267605,0.204545455,0.305555555,0.267676767,0.319248826,0.472222222,0.34328994714598143,0.3126985446217494,120.77341424100175,-2.0336852241307497,8.247989172665468,14.719399690628052,3.948604224619632,"Travis d'Arnaud",7739,518595
"Christian Walker","ARI",160,667,36,84,94,2,0.103448275,0.196401799,0.234991423,0.24822695,0.241852487,0.326836581,0.47684391,0.3461346896967494,0.3590385471533866,122.27404479167484,-1.6824203464202583,15.578791728845722,-0.9152755737304688,3.9463145813474787,"Christian Walker",13419,572233
"Yandy Díaz","TBR",137,558,9,71,57,3,0.139784946,0.107526881,0.126849894,0.32345679,0.295983086,0.401433691,0.42283298,0.3661150184037874,0.3646693844111559,145.17914806432864,-3.245750268921256,25.122959184054288,-5.7673579454422,3.8863908093733563,"Yandy Diaz",16578,650490
"Matt Chapman","TOR",155,621,27,83,76,2,0.109500805,0.273752012,0.204460966,0.277456647,0.228624535,0.323671497,0.433085501,0.3307340100888283,0.34139575865811794,117.51515486503425,1.0590932597406209,13.298853902549789,3.866996169090271,3.8658113764013144,"Matt Chapman",16505,656305
"Pete Alonso","NYM",160,685,40,95,131,5,0.097810218,0.186861313,0.246231156,0.278538812,0.271356783,0.351824817,0.517587939,0.3657313285921721,0.35313379033976783,140.85343517913793,-2.665642053820193,29.847992315995626,-16.93230628967285,3.827747165411145,"Pete Alonso",19251,624413
"Jose Trevino","NYY",115,353,11,39,43,2,0.042492917,0.175637393,0.140298507,0.273764258,0.247761194,0.283286118,0.388059701,0.293059102874302,0.28076958861255374,89.57136147702779,-1.4881386999040842,-5.6307068593704495,30.863396167755127,3.8222894360253177,"Jose Trevino",16725,624431
"José Abreu","CHW",157,679,15,85,75,0,0.091310751,0.162002945,0.141430948,0.35,0.304492512,0.37849779,0.44592346,0.3613577484204111,0.373466955114294,137.28691392838536,-2.3463913463056087,26.143681368656754,-11.430618524551392,3.8010001076608715,"Jose Abreu",15676,547989
"Ian Happ","CHC",158,641,17,72,72,9,0.090483619,0.232449297,0.169284467,0.335766423,0.270506108,0.341653666,0.439790575,0.3390960219890768,0.30699755008171553,121.6669045279133,0.9338510008528829,17.07005088736568,-3.6426491737365723,3.722712717847912,"Ian Happ",17919,664023
"Taylor Ward","LAA",135,564,23,73,65,5,0.106382978,0.212765957,0.191919192,0.324929971,0.28080808,0.359929078,0.472727272,0.36193434651016343,0.36119448185813996,136.44091182771547,-2.601345719769597,20.526526677589,-2.9687163829803467,3.717566105695274,"Taylor Ward",17548,621493
"Cedric Mullins","BAL",156,672,16,89,64,34,0.069940476,0.1875,0.144736842,0.299363057,0.258223684,0.31838565,0.402960526,0.3151489918914692,0.2882490962384695,106.85123524169069,1.7878779764287174,6.968781388635258,7.121623873710632,3.7123637176324333,"Cedric Mullins",17929,656775
"Juan Soto","- - -",153,664,27,93,62,6,0.203313253,0.144578313,0.209923664,0.249376558,0.242366412,0.401206636,0.452290076,0.3758501906736075,0.4014000507976004,145.72258107313874,-2.13097604457289,33.14225019231354,-21.023473262786865,3.668301485540076,"Juan Soto",20123,665742
"Ha-Seong Kim","SDP",150,582,11,58,59,12,0.087628865,0.171821305,0.131528047,0.290243902,0.251450676,0.324697754,0.382978723,0.31302473613017584,0.3091778490278456,104.97817586102755,1.557002775836736,4.92320021374973,9.779793500900269,3.64375884593188,"Ha-Seong Kim",27506,673490
"Jake Cronenworth","SDP",158,684,17,88,88,3,0.102339181,0.191520467,0.151618399,0.275167785,0.238500851,0.331864904,0.39011925,0.31829744577407837,0.30276812039888823,108.58351913842006,1.706034665927291,8.527345616758392,2.6247771978378296,3.638971197969666,"Jake Cronenworth",18036,630105
"Shohei Ohtani","LAA",157,666,34,90,95,11,0.108108108,0.241741741,0.245733789,0.319796954,0.273037542,0.355855855,0.518771331,0.3696245233888275,0.3826439501503096,141.87001527617792,-1.6572543266229331,29.722149750417284,-16.41975212097168,3.6096889747844454,"Shohei Ohtani",19755,660271
"Starling Marte","NYM",118,505,16,76,63,18,0.051485148,0.192079207,0.175965665,0.339943342,0.291845493,0.346534653,0.467811158,0.3547221919097523,0.335703179387763,133.32567059347411,0.2587911793962121,19.81193709452918,-3.734845995903015,3.5101992899140724,"Starling Marte",9241,516782
"Willson Contreras","CHC",113,487,22,65,55,4,0.092402464,0.211498973,0.223557692,0.269624573,0.242788461,0.349075975,0.466346153,0.3568936591275664,0.36315383911132815,133.83647117282203,-1.1854687803424895,17.959752529078667,-1.3946890234947205,3.4964862269163937,"Willson Contreras",11609,575929
"Elvis Andrus","- - -",149,577,17,66,58,18,0.067590987,0.159445407,0.155140187,0.272300469,0.24859813,0.303292894,0.403738317,0.3099764456368815,0.29303765338400134,103.99258531623698,4.1040452709421515,6.696417506779861,7.665929615497589,3.42525050953486,"Elvis Andrus",8709,462101
"Byron Buxton","MIN",92,382,28,61,51,6,0.089005235,0.303664921,0.302941177,0.243654822,0.223529411,0.306282722,0.526470588,0.3559195634894346,0.3576434070527241,134.62762882587776,3.2244012248702347,18.10955959771674,2.28745174407959,3.4109220708773367,"Byron Buxton",14161,621439
"Jeremy Peña","HOU",136,558,22,72,63,11,0.039426523,0.241935483,0.172744721,0.298102981,0.253358925,0.288808664,0.426103646,0.30914940106739636,0.30363704847252887,102.47283535760987,2.2565910015255213,3.809323861498752,10.055301189422607,3.309858279283189,"Jeremy Pena",21636,665161
"Vladimir Guerrero Jr.","TOR",160,706,32,90,97,8,0.082152974,0.164305949,0.205329154,0.289473684,0.27429467,0.338526912,0.479623824,0.35149655870028906,0.35060569708295863,132.17307834896494,-1.0020716013386846,24.55815271113536,-15.395695209503174,3.30792236568922,"Vladimir Guerrero Jr.",19611,665489
"Adolis García","TEX",156,657,27,88,101,25,0.0608828,0.278538812,0.206611571,0.309226932,0.249586776,0.299847792,0.456198347,0.3243692001313654,0.32172212702939557,111.69919037038301,4.624641001690179,13.274091562567687,-3.62543261051178,3.196154490761753,"Adolis Garcia",19287,666969
"Matt Olson","ATL",162,699,34,86,103,0,0.107296137,0.243204577,0.237012987,0.274038461,0.24025974,0.324749642,0.477272727,0.3437615839433876,0.34691789660150607,121.09590735587787,-1.8591165919788182,15.273423277730412,-9.457872152328491,3.132774237904916,"Matt Olson",14344,621566
"Brandon Drury","- - -",138,568,28,87,87,2,0.066901408,0.221830985,0.22972973,0.29347826,0.262548262,0.320422535,0.492277992,0.34955509153889935,0.31588846392336145,123.03410402665313,-2.7622692468576133,12.438516069503514,-2.248684585094452,3.1193778099794907,"Brandon Drury",11615,592273
"Ke'Bryan Hayes","PIT",136,560,7,55,41,20,0.085714285,0.217857142,0.100990099,0.306878306,0.243564356,0.314285714,0.344554455,0.29447674229741094,0.29994204404542774,85.99386153098499,2.7531970804557204,-6.359623264851599,16.72448718547821,3.1088896276378835,"Ke'Bryan Hayes",18577,663647
"Nathaniel Lowe","TEX",157,645,27,74,76,2,0.074418604,0.227906976,0.190556493,0.362768496,0.301854974,0.358139534,0.492411467,0.36830977574106694,0.3442088332131644,142.72031437494527,-3.23077812185511,27.776346715978903,-18.79351043701172,3.0863719171062733,"Nathaniel Lowe",19566,663993
"DJ LeMahieu","NYY",125,541,12,74,46,4,0.123844731,0.131238447,0.115631691,0.284974093,0.26124197,0.357407407,0.376873661,0.3294658773475223,0.3440124285243217,115.27378002455694,-2.4540722356177866,6.84439017618743,5.169300198554993,3.0590292493056053,"DJ LeMahieu",9874,518934
"Ryan McMahon","COL",153,597,20,67,67,7,0.100502512,0.264656616,0.168241966,0.310734463,0.245746691,0.326633165,0.413988657,0.32567368669925223,0.33033506662253564,96.74328121074484,0.7660266854800284,-1.4928938667570488,10.095391035079956,3.0573525541149986,"Ryan McMahon",15112,641857
"Amed Rosario","CLE",153,670,11,86,71,18,0.037313432,0.165671641,0.120879121,0.325626204,0.282574568,0.311940298,0.403453689,0.31125066031270954,0.30991100088897844,103.65625684467184,5.376903237309307,8.13353554849316,-0.28026437759399414,3.050841718871509,"Amed Rosario",15518,642708
"Teoscar Hernández","TOR",131,535,25,71,77,6,0.063551401,0.284112149,0.224448897,0.335403726,0.266533066,0.31588785,0.490981963,0.34775336479472224,0.35062542747468983,129.5304620266591,0.5330408122390509,18.311387342449077,-6.3499905616045,3.033601804903347,"Teoscar Hernandez",13066,606192
"Bryan Reynolds","PIT",145,614,27,74,62,7,0.091205211,0.229641693,0.199261993,0.305851063,0.261992619,0.345276872,0.461254612,0.34893407182473885,0.32864010961432205,123.23038320123266,-1.7529044467955828,14.81895002566505,-8.265692308545113,2.9035300115447455,"Bryan Reynolds",19326,668804
"Thairo Estrada","SFG",140,541,14,71,62,21,0.060998151,0.164510166,0.139344262,0.289743589,0.260245901,0.322222222,0.399590163,0.317476753393809,0.2989972763345144,106.30215205268094,1.309976078569889,5.27122841349893,2.5096025988459587,2.769018934880487,"Thairo Estrada",16426,642731
"Jorge Mateo","BAL",150,533,13,63,50,35,0.05065666,0.275797373,0.157894737,0.285714285,0.220647773,0.267045454,0.37854251,0.2811475961723111,0.27199269245878793,82.84696360216945,4.9894572496414185,-5.298651857426057,14.708044052124023,2.759005002096352,"Jorge Mateo",17273,622761
"Jonah Heim","TEX",127,450,16,51,48,2,0.091111111,0.193333333,0.172413793,0.249180327,0.226600985,0.297777777,0.399014778,0.3056742515828874,0.2914703573499407,98.50094912901878,-2.2763759489171207,-3.0354711188183465,14.879038572311401,2.7387920517045043,"Jonah Heim",16930,641680
"Luis Arraez","MIN",144,603,8,88,49,4,0.082918739,0.071310116,0.104204753,0.330661322,0.316270566,0.374792703,0.420475319,0.34951022470651966,0.3334472401936849,130.10277018638016,-2.5739619471132755,17.852404478856194,-10.940280437469482,2.72939701236721,"Luis Arraez",18568,650333
"Randy Arozarena","TBR",153,645,20,72,89,32,0.071317829,0.241860465,0.182593857,0.325242718,0.262798634,0.327131782,0.445392491,0.3355182816229564,0.29738389608826543,123.57849416657791,-1.5123974750749767,15.601271345208822,-10.30928385257721,2.6988462174435375,"Randy Arozarena",19290,668227
"Gavin Lux","LAD",129,471,6,66,42,7,0.099787685,0.201698513,0.12351544,0.340557275,0.275534441,0.346072186,0.399049881,0.3282410111396935,0.3099850269074136,113.39221612942931,0.9369860449805856,8.265564179909113,1.2098774909973145,2.694369814686609,"Gavin Lux",19955,666158
"Danny Jansen","TOR",72,248,15,34,44,1,0.100806451,0.177419354,0.255813953,0.254658385,0.260465116,0.338709677,0.516279069,0.3635006479406164,0.366302831386163,140.64771336953598,0.3569398047402501,11.70065053967499,5.788769602775574,2.660380207941527,"Danny Jansen",16535,643376
"Gleyber Torres","NYY",140,572,24,73,76,10,0.068181818,0.225524475,0.19391635,0.295212765,0.256653992,0.309982486,0.450570342,0.32824369505545375,0.31915495056259613,114.41094498172086,-2.162615987472236,7.113279186985338,0.010455548763275146,2.6486085283606586,"Gleyber Torres",16997,650402
"Bryce Harper","PHI",99,426,18,63,65,11,0.10798122,0.204225352,0.227027027,0.323529411,0.286486486,0.363849765,0.513513513,0.3693287411182047,0.37990184930654675,139.18510857169528,1.1653389199636877,20.559768880450076,-10.002489060163498,2.6455879082679363,"Bryce Harper",11579,547180
"Ty France","SEA",140,613,20,65,83,0,0.057096247,0.153344208,0.161524501,0.29638009,0.274047186,0.338235294,0.435571687,0.33711355768009554,0.3205087421745654,127.01988630654276,-0.9121836591511965,17.726332518372573,-11.982234239578247,2.6399865672196867,"Ty France",17982,664034
"Lars Nootbaar","STL",108,347,14,53,40,4,0.146974063,0.204610951,0.220689656,0.247619047,0.227586206,0.340057636,0.448275862,0.34196578405496014,0.34580755509393063,122.54488842361658,0.48951140977442265,9.578675226905514,3.5701780319213867,2.6326424223583125,"Lars Nootbaar",21454,663457
"Ramón Urías","BAL",118,445,16,50,51,1,0.06741573,0.220224719,0.166253102,0.286689419,0.248138957,0.305429864,0.414392059,0.31316840094503634,0.3198101069769718,105.45297960896194,1.1774505991488695,3.9080703539903228,6.85179340839386,2.6083930993380435,"Ramon Urias",18795,602104
"Brendan Donovan","STL",126,468,5,64,45,2,0.128205128,0.149572649,0.097186701,0.330188679,0.281329923,0.394004282,0.378516624,0.3487786563680919,0.3392900692519321,127.20335533204725,-2.4228481519967318,12.368736157387834,-3.8617974519729614,2.58185579372327,"Brendan Donovan",24679,680977
"Gio Urshela","MIN",144,551,13,61,64,1,0.074410163,0.174228675,0.143712575,0.325814536,0.285429141,0.337568058,0.429141716,0.33239788804983617,0.32309990279171447,118.02181971932278,-3.087726408150047,8.086502992884922,-1.042880892753601,2.570418167688671,"Gio Urshela",10681,570482
"Trevor Story","BOS",94,396,16,53,66,13,0.08080808,0.308080808,0.196078431,0.30941704,0.238095238,0.303030303,0.434173669,0.3160484036316677,0.30123589963329084,100.04720368501422,3.0255738710984588,3.0466086733128073,8.639431118965149,2.542820955152563,"Trevor Story",12564,596115
"Josh Rojas","ARI",125,510,9,66,56,23,0.107843137,0.192156862,0.121896163,0.322580645,0.268623024,0.348514851,0.390519187,0.3259912558625754,0.3050296069141403,108.50048268369419,3.7869839421473444,8.823846832058205,-2.2177746295928955,2.5338179698202032,"Josh Rojas",19734,668942
"Jurickson Profar","SDP",152,658,15,82,58,5,0.110942249,0.156534954,0.147826087,0.27173913,0.24347826,0.331297709,0.391304347,0.3202290915350878,0.3154404295002756,109.9043288414183,-0.3535367827862501,7.218231427811041,-5.7131041288375854,2.532257410431903,"Jurickson Profar",10815,595777
"Jazz Chisholm Jr.","MIA",60,241,14,39,45,12,0.087136929,0.273858921,0.281690141,0.294117647,0.253521126,0.325,0.535211267,0.3651355636616548,0.3451726426639318,134.27307785591904,3.388202332891524,12.984782948918077,2.7675063014030457,2.5235198747664325,"Jazz Chisholm Jr.",20454,665862
"Mark Canha","NYM",140,542,13,71,61,3,0.088560885,0.178966789,0.136363636,0.308988764,0.266233766,0.367158671,0.402597402,0.3433633262701264,0.3232985799078154,125.55877033944844,-1.654847129713744,14.439953746493792,-9.081188678741455,2.518319063231377,"Mark Canha",11445,592192
"Anthony Rizzo","NYY",130,548,32,77,75,6,0.105839416,0.184306569,0.255913979,0.215568862,0.223655913,0.33759124,0.479569892,0.3523404493762998,0.34895488294788296,131.42274770670375,-2.175632969941944,17.20161335759826,-11.011532664299011,2.4708310205238257,"Anthony Rizzo",3473,519203
"Hunter Renfroe","MIL",125,522,29,62,72,1,0.074712643,0.231800766,0.23628692,0.281345565,0.255274261,0.315384615,0.491561181,0.34654784225544716,0.32332586093674737,123.82686714114479,-1.7514779502525926,12.699053251195728,-7.687456727027893,2.409702749776373,"Hunter Renfroe",15464,592669
"Rhys Hoskins","PHI",156,672,30,81,79,2,0.107142857,0.251488095,0.215619694,0.291878172,0.246179966,0.332339791,0.46179966,0.34517193995360645,0.337799778269298,122.66730907882757,-2.602867261506617,15.094782877013166,-15.473671913146973,2.3849579623227015,"Rhys Hoskins",16472,656555
"Luis Urías","MIL",119,472,16,54,47,1,0.105932203,0.209745762,0.16502463,0.273648648,0.238916256,0.334745762,0.403940886,0.32678095731189694,0.3263075483606217,110.3107794823764,-0.48610000498592854,5.1682132232558455,1.3038045167922974,2.382629468766043,"Luis Urias",16622,649966
"Ronald Acuña Jr.","ATL",119,533,15,71,50,29,0.099437148,0.236397748,0.147751606,0.33130699,0.265524625,0.350844277,0.413276231,0.33541279749518754,0.36591556679613235,115.38722185482577,3.695607177913189,13.224310173027826,-8.989893198013306,2.367792406996713,"Ronald Acuna Jr.",18401,660670
"Santiago Espinal","TOR",135,491,7,51,51,6,0.073319755,0.138492871,0.102449888,0.299734748,0.267260579,0.322448979,0.369710467,0.3054524955086425,0.29767987771999616,99.66693626677954,-1.095770703162998,-1.2797954296543845,8.246126890182495,2.362934859374802,"Santiago Espinal",19997,669289
"Matt Carpenter","NYY",47,154,15,28,37,0,0.123376623,0.227272727,0.421875,0.303797468,0.3046875,0.411764705,0.7265625,0.47164165699168253,0.36270304361979167,215.6468959792109,-0.2973777325823903,19.743744857564877,-2.1137199103832245,2.3627998878994583,"Matt Carpenter",8090,572761
