Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"George Springer","HOU",51,222,14,37,32,1,0.108108108,0.171171171,0.275132275,0.258992805,0.264550264,0.359090909,0.539682539,0.37898599451238457,0.40537926910120414,142.99158246055913,0.3992533884011209,12.156848002397112,-0.12037735432386398,1.9656798576506003,"George Springer",12856,543807
"Nelson Cruz","MIN",53,214,16,33,33,0,0.116822429,0.271028037,0.291891892,0.36036036,0.302702702,0.397196261,0.594594594,0.41143722739516264,0.38333328910495923,166.0397104219545,-1.1659142458811402,16.244175514161565,-5.617283821105957,1.9449101059973501,"Nelson Cruz",2434,443558
"Michael Conforto","NYM",54,233,9,40,31,3,0.103004291,0.244635193,0.193069307,0.411764705,0.321782178,0.412017167,0.514851485,0.4007338904515868,0.37432861328125,158.2530281402604,-1.0694566364400089,16.272493171340052,-2.9011202454566956,1.9220739465900538,"Michael Conforto",16376,624424
"Jake Cronenworth","SDP",54,192,4,26,20,3,0.09375,0.15625,0.191860466,0.323741007,0.28488372,0.354166666,0.476744186,0.35571672829488915,0.3929478510512107,126.37306916414803,1.4566477434709668,7.926366475243961,4.635680146515369,1.9093559815226633,"Jake Cronenworth",18036,630105
"Travis d'Arnaud","ATL",44,184,9,19,34,1,0.086956521,0.27173913,0.212121212,0.411214953,0.321212121,0.385869565,0.533333333,0.39198737818261853,0.3857915909563909,144.13974186770304,-0.06360892113298178,10.313374190870247,4.207106590270996,1.9031055198754092,"Travis d'Arnaud",7739,518595
"Brandon Belt","SFG",51,179,9,25,30,0,0.167597765,0.201117318,0.281879194,0.35576923,0.308724832,0.424581005,0.590604026,0.42712997519568113,0.4218287521533752,171.4704022560564,-0.9067879784852266,15.43888309549705,-2.5460621118545532,1.8949688112217196,"Brandon Belt",10264,474832
"Ke'Bryan Hayes","PIT",24,95,5,17,11,1,0.094736842,0.210526315,0.305882353,0.45,0.376470588,0.442105263,0.682352941,0.4643455397698187,0.36195784029753314,193.84744055495187,0.6354949092492461,12.026696457440863,3.2370912730693817,1.8890867077891769,"Ke'Bryan Hayes",18577,663647
"Mike Yastrzemski","SFG",54,225,10,39,35,2,0.133333333,0.244444444,0.270833333,0.37007874,0.296875,0.4,0.567708333,0.40673717736128734,0.36405397423714264,158.00430854634166,0.2031074408441782,16.878123853453733,-5.796110689640045,1.8835964978892887,"Mike Yastrzemski",14854,573262
"J.T. Realmuto","PHI",47,195,11,33,32,4,0.082051282,0.246153846,0.225433526,0.307017543,0.265895953,0.348717948,0.491329479,0.3607374356343196,0.35588018955328526,124.49834009705097,1.8685330715961754,7.972255403828736,5.747864127159119,1.8546119087424175,"J.T. Realmuto",11739,592663
"César Hernández","CLE",58,261,3,35,20,0,0.091954022,0.218390804,0.124463519,0.364161849,0.283261802,0.355212355,0.407725321,0.3354299800276296,0.32972337288285775,112.41982753669441,-0.04924618499353528,3.944110924834628,3.6703394651412964,1.8520918688328905,"Cesar Hernandez",10556,514917
"Francisco Lindor","CLE",60,266,8,30,27,6,0.090225563,0.154135338,0.156779661,0.28042328,0.258474576,0.334586466,0.415254237,0.3239277519963004,0.34626088305571234,104.54233114258243,-1.981272247619927,-0.49279395669456294,7.851540803909302,1.848516797027007,"Francisco Lindor",12916,596019
"Bryce Harper","PHI",58,244,13,41,33,8,0.200819672,0.176229508,0.273684211,0.279411764,0.268421052,0.419753086,0.542105263,0.39967678810687773,0.4541026987928025,150.21138710753576,-0.7525822436437011,14.901065020743818,-2.725236490368843,1.8351461528517659,"Bryce Harper",11579,547180
"Jeimer Candelario","DET",52,206,7,30,29,1,0.097087378,0.237864077,0.205405405,0.372093023,0.297297297,0.368932038,0.502702702,0.3730964139827247,0.3561885926781631,139.62347091971182,-0.19411535328254104,9.861341641691865,-0.10920047760009766,1.82576474321454,"Jeimer Candelario",13621,600869
"Kyle Tucker","HOU",58,228,9,33,42,8,0.078947368,0.201754385,0.244019139,0.303225806,0.267942583,0.324561403,0.511961722,0.34863825762166384,0.32730963377825983,122.20741896849808,3.316989380400628,9.554553308543403,0.757958173751831,1.81950131697623,"Kyle Tucker",18345,663656
"Brandon Nimmo","NYM",55,225,8,33,18,1,0.146666666,0.191111111,0.204301075,0.325925925,0.279569892,0.404444444,0.483870967,0.3865195883644952,0.35897946892297855,148.86681613161966,0.010922905057668686,14.059102798034322,-1.875733695924282,1.7851895440561731,"Brandon Nimmo",12927,607043
"Austin Nola","- - -",48,184,7,24,28,0,0.097826086,0.184782608,0.198757764,0.303278688,0.273291925,0.353260869,0.472049689,0.3521758786967543,0.360694614264483,127.43270448519851,-0.6213447018526495,5.585457754148759,5.972491681575775,1.783050301786915,"Austin Nola",15941,543592
"Kyle Seager","SEA",60,248,9,35,40,5,0.129032258,0.133064516,0.192118226,0.239520958,0.24137931,0.354838709,0.433497536,0.3377332249466254,0.36499845543686227,118.96651011563833,0.8548504896461964,6.649420099657382,2.3333877846598625,1.7618052381277678,"Kyle Seager",9785,572122
"Chris Taylor","LAD",56,214,8,30,32,3,0.121495327,0.257009345,0.205405405,0.344262295,0.27027027,0.366197183,0.475675675,0.3635303459257027,0.3713960827521558,129.45848101629284,-1.2586481207981706,6.796019440134037,2.807907670736313,1.7004482936812362,"Chris Taylor",13757,621035
"Willson Contreras","CHC",57,225,7,37,26,1,0.088888888,0.253333333,0.164021164,0.307086614,0.243386243,0.355555555,0.407407407,0.33617727937442915,0.353435754776001,110.07153778177707,0.06311221141368151,2.958467091425302,4.455586016178131,1.6792865860339476,"Willson Contreras",11609,575929
"Whit Merrifield","KCR",60,265,9,38,30,12,0.045283018,0.124528301,0.157258065,0.29468599,0.282258064,0.324528301,0.439516129,0.32910400741505175,0.33619056557709315,104.95102074535178,0.8740042778663337,2.490306971122474,2.889327347278595,1.6517762149714397,"Whit Merrifield",11281,593160
"Jason Heyward","CHC",50,181,6,20,22,2,0.165745856,0.204419889,0.19047619,0.311320754,0.265306122,0.392265193,0.455782312,0.36780623926056755,0.38092447916666666,130.95727112873394,1.1393194682896137,8.298523564580478,0.5582709312438965,1.632217369260997,"Jason Heyward",4940,518792
"Jose Iglesias","BAL",39,150,3,16,24,0,0.02,0.113333333,0.183098592,0.406504065,0.373239436,0.4,0.556338028,0.40745765606562295,0.38743762841960727,159.86733850356848,-0.2393849901854992,10.82336981941121,1.6583386063575745,1.6141129984855296,"Jose Iglesias",10231,578428
"Yasmani Grandal","CHW",46,194,8,27,27,0,0.154639175,0.298969072,0.192546584,0.298969072,0.229813664,0.350515463,0.422360248,0.338185624977977,0.3271637749426144,113.89777690293154,-1.6898643379099667,1.6315965466634639,6.388308525085449,1.6061881853816216,"Yasmani Grandal",11368,518735
"Brian Anderson","MIA",59,229,11,27,38,0,0.096069868,0.288209606,0.21,0.322580645,0.255,0.344978165,0.465,0.34772656570401106,0.3240512714051364,119.66245098660826,0.042219765949994326,5.79524969377794,4.434563159942627,1.6058648132549211,"Brian Anderson",18289,605119
"Cody Bellinger","LAD",56,243,12,33,30,6,0.12345679,0.172839506,0.215962442,0.245283018,0.239436619,0.333333333,0.455399061,0.337304591637924,0.3737550623276654,112.14067755866446,0.07947797095403075,3.8488820520374905,3.6053598523139954,1.595235451391237,"Cody Bellinger",15998,641355
"Xander Bogaerts","BOS",56,225,11,36,28,8,0.093333333,0.182222222,0.201970444,0.328947368,0.30049261,0.364444444,0.502463054,0.36779649161437167,0.3403982557691969,129.09007510023395,2.5606828439049423,10.623920068175245,-0.4257228374481201,1.5921184095595602,"Xander Bogaerts",12161,593428
"Jackie Bradley Jr.","BOS",55,217,7,32,22,5,0.105990783,0.221198156,0.167539267,0.343065693,0.282722513,0.364055299,0.45026178,0.3521972927782271,0.301482294646787,118.40669860586574,0.08586804009974003,5.006464066880749,5.175228595733643,1.5691700815856935,"Jackie Bradley Jr.",12984,598265
"Sean Murphy","OAK",43,140,7,21,14,0,0.171428571,0.264285714,0.224137931,0.277777777,0.23275862,0.364285714,0.456896551,0.357526410477502,0.3476747512817383,132.93931246575835,-0.2295451066456735,5.451452970317657,5.516556978225708,1.5680966542581136,"Sean Murphy",19352,669221
"Alex Verdugo","BOS",53,221,6,36,15,4,0.076923076,0.203619909,0.169154229,0.370860927,0.308457711,0.366515837,0.47761194,0.3619238333268599,0.298517539284446,125.06808524246725,0.8421182399615645,7.667005993551053,2.3374991416931152,1.5626089936687055,"Alex Verdugo",17027,657077
"Brandon Crawford","SFG",54,193,8,26,28,1,0.077720207,0.243523316,0.209302326,0.302521008,0.255813953,0.32642487,0.465116279,0.3343932453874518,0.3089595593904194,110.23302305623288,-1.3641247772611678,1.1592674416273758,7.578681707382202,1.541018453391808,"Brandon Crawford",5343,543063
"Jonathan Schoop","DET",44,177,8,26,23,0,0.04519774,0.220338983,0.197530864,0.316239316,0.277777777,0.323863636,0.475308641,0.33956908163699234,0.30028148106166297,116.66170743020973,0.26103796111419797,3.8941170083549177,3.9560136198997498,1.5172775944513364,"Jonathan Schoop",11265,570731
"Robbie Grossman","OAK",51,192,8,23,23,8,0.109375,0.197916666,0.240963855,0.266666666,0.240963855,0.34375,0.48192771,0.3505868811356394,0.327839281193163,128.1866578306337,1.9283500900492072,8.595295341232422,-0.15895414352416992,1.5081037583257495,"Robbie Grossman",5254,543257
"Nick Ahmed","ARI",57,217,5,29,29,4,0.082949308,0.211981566,0.135678392,0.324324324,0.266331658,0.32718894,0.40201005,0.31828015026408957,0.30439346668332123,96.12085259845347,1.2829724275507033,0.20744989319574758,7.237759351730347,1.5012426225105764,"Nick Ahmed",12147,605113
"Mark Canha","OAK",59,243,5,32,33,4,0.152263374,0.222222222,0.162303665,0.306569343,0.246073298,0.386831275,0.408376963,0.35132816409276535,0.35886093775431316,128.69433806492148,0.45802591647952795,9.047855758263989,-2.673783302307129,1.490181806487005,"Mark Canha",11445,592192
"Eloy Jiménez","CHW",55,226,14,26,41,0,0.053097345,0.24778761,0.262910799,0.340277777,0.295774647,0.331858407,0.558685446,0.3730762221116935,0.36445214165581596,137.79319545667983,-0.3136814325116575,10.208459860615335,-4.8831446170806885,1.4804017304949388,"Eloy Jimenez",17484,650391
"Teoscar Hernández","TOR",50,207,16,33,34,6,0.06763285,0.304347826,0.289473684,0.348214285,0.289473684,0.339805825,0.578947368,0.3839089095013813,0.40057462366615854,141.7859951776224,0.8239112258888781,11.47964034861433,-2.2157076597213745,1.4532328990104095,"Teoscar Hernandez",13066,606192
"James McCann","CHW",31,111,7,20,15,1,0.072072072,0.27027027,0.247422681,0.338709677,0.288659793,0.36036036,0.536082474,0.37799874297133434,0.343074420550922,141.1644675455432,-0.13238196354359388,5.49657019639973,4.483380772173405,1.4433386698832673,"James McCann",12859,543510
"J.P. Crawford","SEA",53,232,2,33,24,6,0.099137931,0.168103448,0.083333334,0.303030303,0.25490196,0.336206896,0.338235294,0.302511808687243,0.31809990924337633,94.84452446006955,0.8512876522727311,-0.6221738460076147,6.823552370071411,1.4339916462686368,"J.P. Crawford",15491,641487
"Robinson Canó","NYM",49,182,10,23,30,0,0.049450549,0.131868131,0.228070176,0.318840579,0.315789473,0.351648351,0.543859649,0.3764720404345686,0.3525023908246288,142.2320609069566,-0.7510709147900343,9.069509613848505,0.6247127652168274,1.4283840846573694,"Robinson Cano",3269,429664
"Luke Voit","NYY",56,234,22,41,52,0,0.072649572,0.23076923,0.333333333,0.268115942,0.276995305,0.337606837,0.610328638,0.3933207703451825,0.38871600710112475,153.012607580735,-0.8050097096711397,14.476881399268137,-6.463403701782227,1.4036509839946973,"Luke Voit",14811,572228
"Miguel Rojas","MIA",40,143,4,20,20,5,0.111888111,0.125874125,0.192,0.330097087,0.304,0.391608391,0.496,0.378680519178404,0.3299441714938596,140.10245345989895,-0.3504512361250818,6.976621095303719,3.4574031829833984,1.3962868748434076,"Miguel Rojas",7802,500743
"Kevin Kiermaier","TBR",49,159,3,16,22,8,0.125786163,0.264150943,0.144927536,0.29032258,0.217391304,0.320754716,0.36231884,0.30111440752125995,0.32472057583965835,94.14649993335709,2.3389492430724204,1.1923944121431878,8.727456867694855,1.3889664380845543,"Kevin Kiermaier",11038,595281
"Dominic Smith","NYM",50,199,10,27,42,0,0.070351758,0.226130653,0.299435029,0.368,0.31638418,0.376884422,0.615819209,0.41183739331499414,0.3923513624403212,165.58506817120465,-0.4084412003867328,16.267161852126318,-7.560333251953125,1.3777076812183253,"Dominic Smith",15653,642086
"Cavan Biggio","TOR",59,265,8,41,28,6,0.154716981,0.230188679,0.181818181,0.311258278,0.25,0.375,0.431818181,0.35544497271378833,0.31454008275812323,122.2919842089853,1.844294459093362,9.121701678368941,-2.2874984084628522,1.371663425651711,"Cavan Biggio",19252,624415
"Kole Calhoun","ARI",54,228,16,35,40,1,0.122807017,0.219298245,0.3,0.2109375,0.226315789,0.337719298,0.526315789,0.3624195174167031,0.3794416300455729,125.26765526827299,0.10160821489989758,7.462378898275189,-1.8998873829841614,1.357530362656693,"Kole Calhoun",11200,594777
"David Fletcher","LAA",49,230,3,31,18,2,0.086956521,0.108695652,0.106280193,0.348066298,0.318840579,0.375545851,0.425120772,0.34993536920006096,0.31605772992929515,120.67507069211905,-0.8572536027058959,5.000848215377818,0.47047626972198486,1.3558264059072593,"David Fletcher",17992,664058
"Clint Frazier","NYY",39,160,8,24,26,3,0.15625,0.275,0.244274809,0.3375,0.267175572,0.39375,0.511450381,0.3882862955331802,0.3631225347518921,149.564661924487,-0.06946558505296707,9.70007648663444,-0.2044508457183838,1.3503755739602987,"Clint Frazier",15983,640449
"Luis Robert Jr.","CHW",56,227,11,33,31,9,0.088105726,0.321585903,0.202970297,0.3,0.232673267,0.302222222,0.435643564,0.31595782385932075,0.32921374539088777,98.67468945549727,1.0577771752141416,0.6871599611669019,3.21951162815094,1.3466879823954119,"Luis Robert Jr.",20043,673357
"Justin Turner","LAD",42,175,4,26,23,1,0.102857142,0.148571428,0.153333334,0.347107438,0.306666666,0.4,0.46,0.37604342324393136,0.4031911389581088,137.72131346981635,-0.965806569904089,7.468480006474232,-0.09318011999130249,1.3440279967354414,"Justin Turner",5235,457759
"Jeff McNeil","NYM",52,209,4,19,23,0,0.095693779,0.114832535,0.142076503,0.335443037,0.311475409,0.382775119,0.453551912,0.3595765299267239,0.33677147430123633,131.07535109108298,-1.015875095501542,7.282361785604984,0.7156583070755005,1.335450288033437,"Jeff McNeil",15362,643446
"Mike Brosseau","TBR",37,98,5,12,12,2,0.081632653,0.31632653,0.255813953,0.411764705,0.302325581,0.37755102,0.558139534,0.39446866390656454,0.31767853019163783,158.08174935174867,0.7958800857886672,7.807975881712488,3.208547532558441,1.332883565805488,"Mike Brosseau",19683,670712
"Adalberto Mondesi","KCR",59,233,6,33,22,24,0.0472103,0.300429184,0.159817352,0.349650349,0.255707762,0.294372294,0.415525114,0.3045649043409339,0.2670580988344939,88.14499886380088,2.877898283302784,-0.5249265812389439,3.909273147583008,1.3214409616443004,"Adalberto Mondesi",13769,609275
"Alec Bohm","PHI",44,180,4,24,23,1,0.088888888,0.2,0.14375,0.409836065,0.3375,0.4,0.48125,0.381066499153773,0.35723258124457463,137.92234775930518,-0.1291088261641562,8.592391864232173,-0.052913133054971695,1.310741816805467,"Alec Bohm",21618,664761
"Jesse Winker","CIN",54,183,12,27,23,1,0.153005464,0.25136612,0.288590604,0.282608695,0.255033557,0.387978142,0.543624161,0.3955904662283392,0.3971039908272879,141.93907372408404,0.2925830762833357,10.09861769049279,-4.705860152840614,1.3038343116494757,"Jesse Winker",13590,608385
"Tommy La Stella","- - -",55,228,5,31,25,1,0.118421052,0.052631578,0.168367347,0.276243093,0.280612244,0.370044052,0.448979591,0.35540058119181495,0.34807426317603185,127.8847591355175,0.14318291703239083,7.9753838574200575,-3.0690795928239822,1.2937117992566225,"Tommy La Stella",12371,600303
"Byron Buxton","MIN",39,135,13,19,27,2,0.014814814,0.266666666,0.323076923,0.240963855,0.253846153,0.266666666,0.576923076,0.3449766591743187,0.33487362648124125,120.52306050992571,-0.5063511747866869,2.9068192255521033,4.422156035900116,1.2877239070361404,"Byron Buxton",14161,621439
"Starling Marte","- - -",61,250,6,36,27,10,0.048,0.164,0.149122807,0.318681318,0.280701754,0.34,0.429824561,0.3331637731996406,0.3261858519272283,107.85273327936159,1.5835800603963435,4.091908217367725,0.9778981804847717,1.2860986766294504,"Starling Marte",9241,516782
"Jean Segura","PHI",54,217,7,28,25,2,0.105990783,0.207373271,0.15625,0.314285714,0.265625,0.347222222,0.421875,0.3327921300290901,0.3179648212183302,106.04505540886764,0.7964118202216923,2.472448495463621,4.754828989505768,1.2818336054121862,"Jean Segura",5933,516416
"Anthony Santander","BAL",37,165,11,24,32,0,0.06060606,0.151515151,0.31372549,0.247863247,0.261437908,0.315151515,0.575163398,0.36426051089793077,0.3584602732717255,130.28303932539387,-0.3215763531625271,5.833954058780911,2.7251018285751343,1.272627420315246,"Anthony Santander",14551,623993
"Christian Vázquez","BOS",47,189,7,22,23,4,0.084656084,0.227513227,0.173410404,0.341463414,0.283236994,0.343915343,0.456647398,0.3455083616196163,0.28137752857614073,113.82567039647012,-1.6154619217850268,1.6036055518478305,6.217452168464661,1.26488165024268,"Christian Vazquez",9774,543877
"Lourdes Gurriel Jr.","TOR",57,224,11,28,33,3,0.0625,0.214285714,0.225961539,0.350993377,0.307692307,0.348214285,0.533653846,0.3718999863735267,0.3468222169063551,133.5614800333238,-1.0756783937104046,8.185605549726201,-1.3443809747695923,1.2629626543422983,"Lourdes Gurriel Jr.",19238,666971
"Alex Bregman","HOU",42,180,6,19,22,0,0.133333333,0.144444444,0.209150327,0.25409836,0.241830065,0.35,0.450980392,0.3447210442420491,0.33187943362118155,119.52464879659456,0.0421432857401669,4.3716439673314476,1.8720306158065796,1.2518765329592885,"Alex Bregman",17678,608324
"Dylan Moore","SEA",38,159,8,26,17,12,0.088050314,0.270440251,0.240875912,0.313953488,0.255474452,0.358490566,0.496350364,0.3677498769460234,0.35708796827098993,139.52392449175107,0.03186029568314552,7.773612417894914,-0.8581605609506369,1.242003591096753,"Dylan Moore",18042,664238
"Andrés Giménez","NYM",49,132,3,22,12,8,0.053030303,0.212121212,0.13559322,0.318181818,0.262711864,0.333333333,0.398305084,0.32066918232224206,0.3054071382711862,105.38343803956658,2.24726845882833,3.155208455308664,5.789459466934204,1.2220902583552085,"Andres Gimenez",19950,665926
"Willi Castro","DET",36,140,6,21,24,0,0.05,0.271428571,0.201550387,0.448275862,0.348837209,0.381294964,0.550387596,0.39343046027121786,0.36398647500456666,153.5495881796912,-1.1028013699688017,8.132822712569261,-1.8480010032653809,1.2074668410912819,"Willi Castro",17338,650489
"Max Kepler","MIN",48,196,9,27,23,3,0.112244897,0.183673469,0.210526316,0.236220472,0.228070175,0.321428571,0.438596491,0.32815694139928236,0.3400396493765024,109.00379087260492,0.7550841006450355,2.9291041613293625,0.683901309967041,1.1861054806797349,"Max Kepler",12144,596146
"Gio Urshela","NYY",43,174,6,24,30,1,0.103448275,0.14367816,0.19205298,0.314516129,0.298013245,0.367816091,0.490066225,0.36500921057558605,0.378959788063358,133.62295460313612,-0.2403892814181745,6.9668210936140955,0.1687515676021576,1.1581952758012375,"Gio Urshela",10681,570482
"Max Stassi","LAA",31,105,7,12,20,0,0.104761904,0.2,0.255555556,0.276923076,0.277777777,0.352380952,0.533333333,0.370150595619565,0.38953234599186826,134.51981214499727,-0.17028589360415936,4.294902624296574,3.7398975789546967,1.1574763163328745,"Max Stassi",10059,545358
"AJ Pollock","LAD",55,210,16,30,34,2,0.057142857,0.214285714,0.290816326,0.277372262,0.275510204,0.314285714,0.56632653,0.3640621330179096,0.34516387054885644,129.80963905137114,-0.9659687913954258,7.032364735315243,-2.8829145431518555,1.1556389437964447,"AJ Pollock",9256,572041
"Willy Adames","TBR",54,205,8,29,23,2,0.097560975,0.360975609,0.221621622,0.388349514,0.259459459,0.331707317,0.481081081,0.3469241258574695,0.30655989927404065,125.52006425723158,1.0431184191256762,7.488040946751309,-1.2747547626495361,1.1512015005475402,"Willy Adames",15986,642715
"Carlos Correa","HOU",58,221,5,22,25,0,0.07239819,0.221719457,0.119402985,0.324324324,0.263681592,0.325791855,0.383084577,0.3078799264071739,0.31222537711814596,94.29338298367459,-0.2890155352652073,-1.8426651344442222,5.533317804336548,1.150412370663937,"Carlos Correa",14162,621043
"Alex Dickerson","SFG",52,170,10,28,27,0,0.094117647,0.176470588,0.278145695,0.3125,0.298013245,0.370588235,0.57615894,0.39375707790965125,0.3582062548901661,149.43308467619906,0.21354743465781212,10.95072489406488,-5.423675537109375,1.14636676670644,"Alex Dickerson",12649,543105
