Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Joey Votto","CIN",0.312820512,0.980392156,0.251851851,0.37037037,0.377777777,0.02614379,0.098039215,8,0.053333333,0,0,0.36049383,0.38024691,0.25925926,0.10123457,0.48395062,0.41481481,"Joey Votto",4314,458015
"Mike Moustakas","MIL",0.25,0.791666666,0.188679245,0.358490566,0.452830188,0.135416666,0.182291666,12,0.078947368,1,0.333333333,0.40749415,0.30210773,0.29039813,0.20843091,0.37704918,0.41451991,"Mike Moustakas",4892,519058
"Stephen Vogt","SFG",0.311475409,0.553191489,0.243523316,0.269430051,0.487046632,0.053191489,0.106382978,2,0.038461538,0,0,0.38860104,0.35233161,0.25906736,0.0984456,0.48704663,0.41450777,"Stephen Vogt",5000,519390
"Pablo Sandoval","SFG",0.304123711,1.462686567,0.206730769,0.471153846,0.322115384,0.104477611,0.208955223,6,0.061224489,0,0,0.2952381,0.4,0.3047619,0.19047619,0.3952381,0.41428571,"Pablo Sandoval",5409,467055
"Kendrys Morales","- - -",0.216783216,1.926829268,0.172413793,0.544827586,0.28275862,0.048780487,0.048780487,1,0.012658227,0,0,0.42758621,0.33793103,0.23448276,0.11034483,0.47586207,0.4137931,"Kendrys Morales",8610,434778
"Jesse Winker","CIN",0.286259541,1.956521739,0.263537906,0.48736462,0.249097472,0.04347826,0.231884057,2,0.014814814,0,0,0.39928058,0.36330935,0.23741007,0.15467626,0.43165468,0.41366906,"Jesse Winker",13590,608385
"Nathaniel Lowe","TBR",0.340206185,1.135135135,0.240384615,0.403846153,0.35576923,0.108108108,0.189189189,2,0.047619047,0,0,0.34615385,0.36538462,0.28846154,0.15384615,0.43269231,0.41346154,"Nathaniel Lowe",19566,663993
"Juan Soto","WSN",0.311518324,1.117647058,0.211678832,0.416058394,0.372262773,0.045751633,0.222222222,8,0.046783625,1,0.2,0.39423077,0.34134615,0.26442308,0.125,0.46153846,0.41346154,"Juan Soto",20123,665742
"Lucas Duda","KCR",0.197183098,0.648648648,0.186666666,0.32,0.493333333,0.216216216,0.108108108,1,0.041666666,0,0,0.4,0.29333333,0.30666667,0.17333333,0.41333333,0.41333333,"Lucas Duda",2502,446263
"Brandon Dixon","DET",0.336065573,0.903846153,0.235521235,0.362934362,0.401544401,0.134615384,0.144230769,5,0.053191489,0,0,0.36293436,0.37837838,0.25868726,0.16602317,0.42084942,0.41312741,"Brandon Dixon",15214,641525
"Eduardo Escobar","ARI",0.282744282,0.734782608,0.226744186,0.327519379,0.445736434,0.052173913,0.152173913,9,0.053254437,0,0,0.4379845,0.35465116,0.20736434,0.12790698,0.45930233,0.4127907,"Eduardo Escobar",6153,500871
"J.D. Davis","NYM",0.354948805,1.557894736,0.228571428,0.469841269,0.301587301,0.042105263,0.231578947,11,0.074324324,0,0,0.38412698,0.37777778,0.23809524,0.11111111,0.47619048,0.41269841,"J.D. Davis",16219,605204
"Josh Rojas","ARI",0.294736842,1.34375,0.226804123,0.443298969,0.329896907,0.0625,0.0625,1,0.023255813,0,0,0.43298969,0.35051546,0.21649485,0.11340206,0.4742268,0.41237113,"Josh Rojas",19734,668942
"Garrett Cooper","MIA",0.356589147,2.253968253,0.246323529,0.522058823,0.231617647,0.079365079,0.238095238,6,0.042253521,0,0,0.33455882,0.34191176,0.32352941,0.1875,0.40073529,0.41176471,"Garrett Cooper",15279,643265
"Ty France","SDP",0.279069767,1.16,0.205882352,0.426470588,0.367647058,0.14,0.14,6,0.103448275,0,0,0.44852941,0.34558824,0.20588235,0.19117647,0.39705882,0.41176471,"Ty France",17982,664034
"Marwin Gonzalez","MIN",0.309904153,1.431372549,0.239263803,0.44785276,0.312883435,0.078431372,0.147058823,7,0.047945205,0,0,0.3902439,0.38109756,0.22865854,0.125,0.46341463,0.41158537,"Marwin Gonzalez",5497,503556
"Tommy Edman","STL",0.346456692,1.175824175,0.247148288,0.406844106,0.346007604,0.087912087,0.12087912,7,0.06542056,1,0.5,0.41886792,0.33584906,0.24528302,0.15471698,0.43396226,0.41132075,"Tommy Edman",19470,669242
"Justin Upton","LAA",0.261194029,0.820895522,0.164383561,0.376712328,0.458904109,0.179104477,0.179104477,3,0.054545454,0,0,0.46575342,0.32191781,0.21232877,0.19863014,0.39041096,0.4109589,"Justin Upton",5222,457708
"C.J. Cron","MIN",0.277439024,1.1640625,0.21529745,0.422096317,0.362606232,0.078125,0.1953125,9,0.060402684,0,0,0.41643059,0.34560907,0.23796034,0.16430595,0.42492918,0.41076487,"C.J. Cron",12546,543068
"Ryan Zimmerman","WSN",0.296875,1.431818181,0.201492537,0.470149253,0.328358208,0.113636363,0.136363636,3,0.047619047,0,0,0.45522388,0.28358209,0.26119403,0.1641791,0.42537313,0.41044776,"Ryan Zimmerman",4220,475582
"Tyler Saladino","MIL",0.162162162,1.818181818,0.184210526,0.526315789,0.289473684,0.09090909,0.181818181,2,0.1,0,0,0.64102564,0.20512821,0.15384615,0.28205128,0.30769231,0.41025641,"Tyler Saladino",10807,573135
"Justin Bour","LAA",0.195652173,1.15,0.14,0.46,0.4,0.125,0.2,2,0.04347826,0,0,0.42,0.37,0.21,0.17,0.42,0.41,"Justin Bour",9744,571506
"Nick Markakis","ATL",0.30965909,1.765306122,0.249307479,0.479224376,0.271468144,0.030612244,0.091836734,13,0.075144508,0,0,0.3434903,0.36288089,0.29362881,0.13573407,0.45429363,0.4099723,"Nick Markakis",5930,455976
"Brandon Belt","SFG",0.274611398,0.58031088,0.229797979,0.282828282,0.487373737,0.077720207,0.088082901,0,0,7,1,0.41439206,0.32754342,0.25806452,0.13647643,0.45409429,0.40942928,"Brandon Belt",10264,474832
"Mike Ford","NYY",0.242718446,0.843137254,0.182608695,0.373913043,0.44347826,0.098039215,0.235294117,1,0.023255813,0,0,0.43478261,0.39130435,0.17391304,0.14782609,0.44347826,0.40869565,"Mike Ford",15585,645801
"Sean Rodríguez","PHI",0.308823529,1.2,0.225352112,0.422535211,0.352112676,0.16,0.16,0,0,0,0,0.44736842,0.28947368,0.26315789,0.22368421,0.36842105,0.40789474,"Sean Rodriguez",6589,446481
"Jose Altuve","HOU",0.302564102,1.533834586,0.176039119,0.498777506,0.325183374,0.105263157,0.233082706,19,0.093137254,6,0.461538461,0.5,0.32701422,0.17298578,0.17535545,0.41706161,0.40758294,"Jose Altuve",5417,514888
"Jung Ho Kang","PIT",0.184466019,1.069767441,0.21238938,0.407079646,0.380530973,0.162790697,0.232558139,3,0.065217391,0,0,0.59292035,0.27433628,0.13274336,0.13274336,0.46017699,0.40707965,"Jung Ho Kang",17182,628356
"Ronny Rodríguez","DET",0.254054054,0.879518072,0.1875,0.380208333,0.432291666,0.180722891,0.168674698,5,0.06849315,3,0.428571428,0.57286432,0.26633166,0.16080402,0.18090452,0.4120603,0.40703518,"Ronny Rodriguez",11875,500135
"Willie Calhoun","TEX",0.261603375,0.824561403,0.193798449,0.364341085,0.441860465,0.175438596,0.184210526,3,0.031914893,0,0,0.51937984,0.32170543,0.15891473,0.18604651,0.40697674,0.40697674,"Willie Calhoun",17838,641432
"José Abreu","CHW",0.320261437,1.452229299,0.217479674,0.463414634,0.319105691,0.089171974,0.210191082,15,0.065789473,0,0,0.44308943,0.29674797,0.2601626,0.15650407,0.43699187,0.40650407,"Jose Abreu",15676,547989
"Matt Joyce","ATL",0.351351351,0.946428571,0.292207792,0.344155844,0.363636363,0.071428571,0.125,1,0.018867924,1,1,0.4516129,0.28387097,0.26451613,0.1483871,0.44516129,0.40645161,"Matt Joyce",3353,459964
"Alex Dickerson","- - -",0.330708661,0.854545454,0.233082706,0.353383458,0.413533834,0.09090909,0.109090909,3,0.063829787,0,0,0.39097744,0.34586466,0.26315789,0.15037594,0.44360902,0.40601504,"Alex Dickerson",12649,543105
"Tyler Naquin","CLE",0.345,1.213333333,0.205741626,0.435406698,0.358851674,0.133333333,0.133333333,4,0.043956043,0,0,0.40566038,0.31603774,0.27830189,0.19339623,0.4009434,0.40566038,"Tyler Naquin",13359,571980
"Enrique Hernández","LAD",0.266447368,0.834532374,0.205607476,0.361370716,0.433021806,0.129496402,0.122302158,2,0.017241379,0,0,0.43925234,0.31775701,0.24299065,0.16199377,0.43302181,0.40498442,"Enrique Hernandez",10472,571771
"Matt Kemp","CIN",0.268292682,1.125,0.19047619,0.428571428,0.38095238,0.0625,0.0625,0,0,0,0,0.5,0.30952381,0.19047619,0.14285714,0.45238095,0.4047619,"Matt Kemp",5631,461314
"DJ LeMahieu","NYY",0.348979591,1.911111111,0.236893203,0.500970873,0.262135922,0.051851851,0.192592592,22,0.085271317,0,0,0.27852998,0.38491296,0.33655706,0.14313346,0.45261122,0.40425532,"DJ LeMahieu",9874,518934
"Zack Collins","CHW",0.295454545,0.714285714,0.234042553,0.319148936,0.44680851,0.047619047,0.142857142,2,0.133333333,0,0,0.42553191,0.36170213,0.21276596,0.14893617,0.44680851,0.40425532,"Zack Collins",19181,641470
"Seth Brown","OAK",0.423076923,0.85,0.288461538,0.326923076,0.384615384,0,0,0,0,0,0,0.42307692,0.36538462,0.21153846,0.11538462,0.48076923,0.40384615,"Seth Brown",18171,664913
"Nick Senzel","CIN",0.319391634,1.455555555,0.193430656,0.478102189,0.328467153,0.088888888,0.133333333,12,0.091603053,0,0,0.33818182,0.34909091,0.31272727,0.17818182,0.41818182,0.40363636,"Nick Senzel",19293,669222
"José Ramírez","CLE",0.255754475,0.708333333,0.205811138,0.32929782,0.464891041,0.104166666,0.119791666,10,0.073529411,0,0,0.48792271,0.29227053,0.21980676,0.17874396,0.4178744,0.40338164,"Jose Ramirez",13510,608070
"Charlie Blackmon","COL",0.334075723,1.038674033,0.229645093,0.392484342,0.377870563,0.077348066,0.17679558,9,0.04787234,2,1,0.42827443,0.32848233,0.24324324,0.15592516,0.44074844,0.4033264,"Charlie Blackmon",7859,453568
"Roberto Pérez","CLE",0.285123966,1.564705882,0.171102661,0.505703422,0.323193916,0.035294117,0.282352941,3,0.02255639,1,0.1,0.32967033,0.36630037,0.3040293,0.15018315,0.44688645,0.4029304,"Roberto Perez",2900,547379
"Matt Beaty","LAD",0.275362318,1.464788732,0.189814814,0.481481481,0.328703703,0.098591549,0.126760563,6,0.057692307,0,0,0.4537037,0.34722222,0.19907407,0.1712963,0.42592593,0.40277778,"Matt Beaty",17710,607461
"Victor Reyes","DET",0.383886255,1.709090909,0.287081339,0.449760765,0.263157894,0,0.054545454,6,0.063829787,3,0.6,0.29439252,0.37850467,0.3271028,0.11214953,0.48598131,0.40186916,"Victor Reyes",15487,622682
"Martín Maldonado","- - -",0.25,1.372093023,0.170731707,0.479674796,0.349593495,0.093023255,0.139534883,5,0.042372881,0,0,0.46586345,0.35742972,0.17670683,0.16465863,0.43373494,0.40160643,"Martin Maldonado",6887,455117
"Eric Hosmer","SDP",0.323462414,2.424528301,0.209150326,0.559912854,0.230936819,0.047169811,0.207547169,11,0.042801556,1,0.5,0.329718,0.39913232,0.27114967,0.18221258,0.4164859,0.40130152,"Eric Hosmer",3516,543333
"Niko Goodrum","DET",0.338181818,1.3,0.276223776,0.409090909,0.314685314,0.066666666,0.133333333,9,0.076923076,0,0,0.41463415,0.32055749,0.26480836,0.13937282,0.45993031,0.40069686,"Niko Goodrum",12092,592348
"Avisaíl García","TBR",0.340057636,1.456896551,0.223433242,0.460490463,0.316076294,0.051724137,0.172413793,17,0.100591715,0,0,0.42234332,0.36512262,0.21253406,0.1852861,0.41416894,0.40054496,"Avisail Garcia",5760,541645
"Brian McCann","ATL",0.261467889,1.188235294,0.187772925,0.441048034,0.371179039,0.129411764,0.14117647,2,0.01980198,1,1,0.49130435,0.31304348,0.19565217,0.18695652,0.41304348,0.4,"Brian McCann",4810,435263
"Kevan Smith","LAA",0.286666666,2.2,0.277419354,0.496774193,0.225806451,0.028571428,0.142857142,1,0.012987012,0,0,0.32903226,0.33548387,0.33548387,0.14193548,0.45806452,0.4,"Kevan Smith",12284,607345
"Lewis Brinson","MIA",0.25490196,1.470588235,0.171052631,0.493421052,0.335526315,0.098039215,0,5,0.066666666,0,0,0.41290323,0.35483871,0.23225806,0.18709677,0.41290323,0.4,"Lewis Brinson",14352,621446
"Kyle Farmer","CIN",0.284482758,1.136363636,0.241935483,0.403225806,0.354838709,0.136363636,0.204545454,5,0.1,0,0,0.488,0.264,0.248,0.176,0.424,0.4,"Kyle Farmer",14813,571657
"Jordan Luplow","CLE",0.313333333,1.03125,0.207317073,0.402439024,0.390243902,0.078125,0.234375,5,0.075757575,0,0,0.4969697,0.3030303,0.2,0.12121212,0.47878788,0.4,"Jordan Luplow",16424,656669
"Ramón Laureano","OAK",0.342372881,0.912,0.250783699,0.357366771,0.391849529,0.08,0.192,10,0.087719298,0,0,0.43125,0.3625,0.20625,0.1625,0.4375,0.4,"Ramon Laureano",17128,657656
"Edwin Encarnación","- - -",0.239436619,0.608695652,0.185534591,0.3081761,0.506289308,0.180124223,0.211180124,6,0.061224489,0,0,0.51886792,0.25471698,0.22641509,0.19496855,0.40566038,0.39937107,"Edwin Encarnacion",2151,429665
"James McCann","CHW",0.359154929,1.381443298,0.235099337,0.443708609,0.321192052,0.072164948,0.18556701,6,0.044776119,0,0,0.37623762,0.32013201,0.30363036,0.13861386,0.4620462,0.39933993,"James McCann",12859,543510
"Yoán Moncada","CHW",0.405970149,1.225806451,0.231197771,0.423398328,0.345403899,0.056451612,0.201612903,7,0.046052631,1,0.5,0.39612188,0.3434903,0.26038781,0.12188366,0.47922438,0.39889197,"Yoan Moncada",17232,660162
"Charlie Culberson","ATL",0.344827586,1.151515151,0.219780219,0.417582417,0.362637362,0.212121212,0.151515151,8,0.210526315,0,0,0.43010753,0.37634409,0.19354839,0.22580645,0.37634409,0.39784946,"Charlie Culberson",3298,518586
"Adeiny Hechavarría","- - -",0.272108843,1.237288135,0.148387096,0.470967741,0.380645161,0.033898305,0.152542372,7,0.09589041,0,0,0.41025641,0.3525641,0.23717949,0.16025641,0.44230769,0.3974359,"Adeiny Hechavarria",10459,588751
"Óscar Mercado","CLE",0.300291545,1.036764705,0.21529745,0.399433427,0.385269121,0.095588235,0.110294117,9,0.063829787,1,0.083333333,0.40821918,0.35342466,0.23835616,0.16438356,0.43835616,0.39726027,"Oscar Mercado",16375,640458
"Stephen Piscotty","OAK",0.288973384,1.222222222,0.20289855,0.438405797,0.358695652,0.03030303,0.131313131,5,0.041322314,0,0,0.3465704,0.41155235,0.24187726,0.10469314,0.49819495,0.39711191,"Stephen Piscotty",13367,572039
"Mark Canha","OAK",0.308243727,1.008064516,0.183606557,0.409836065,0.406557377,0.18548387,0.209677419,12,0.096,0,0,0.49508197,0.29508197,0.20983607,0.18360656,0.41967213,0.39672131,"Mark Canha",11445,592192
"Hernán Pérez","MIL",0.283018867,1.641509433,0.161676646,0.520958083,0.317365269,0.075471698,0.150943396,4,0.045977011,0,0,0.3964497,0.36094675,0.24260355,0.18934911,0.41420118,0.3964497,"Hernan Perez",5751,541650
"Harold Castro","DET",0.367041198,2.333333333,0.250936329,0.524344569,0.224719101,0.033333333,0.083333333,4,0.028571428,2,0.333333333,0.29304029,0.41391941,0.29304029,0.0989011,0.50549451,0.3956044,"Harold Castro",14691,605612
"Robinson Chirinos","HOU",0.305676855,0.885416666,0.255144032,0.349794238,0.395061728,0.114583333,0.177083333,12,0.14117647,0,0,0.47580645,0.31451613,0.20967742,0.17741935,0.42741935,0.39516129,"Robinson Chirinos",3142,455139
"Jorge Polanco","MIN",0.328,0.657894736,0.263157894,0.29239766,0.444444444,0.070175438,0.096491228,12,0.08,6,0.545454545,0.3740458,0.36450382,0.26145038,0.15267176,0.45229008,0.39503817,"Jorge Polanco",13152,593871
"Cavan Biggio","TOR",0.30875576,0.541284403,0.275862068,0.254310344,0.469827586,0.036697247,0.14678899,3,0.050847457,1,1,0.49356223,0.32618026,0.18025751,0.12446352,0.4806867,0.39484979,"Cavan Biggio",19252,624415
"Gleyber Torres","NYY",0.296103896,0.887005649,0.208530805,0.372037914,0.419431279,0.084745762,0.214689265,7,0.044585987,0,0,0.44444444,0.31914894,0.23640662,0.14893617,0.45626478,0.39479905,"Gleyber Torres",16997,650402
"Ronald Guzmán","TEX",0.282208588,1.084745762,0.289017341,0.369942196,0.341040462,0.084745762,0.169491525,3,0.046875,0,0,0.38728324,0.31213873,0.30057803,0.1849711,0.42196532,0.39306358,"Ronald Guzman",14388,608597
"Chris Herrmann","OAK",0.296296296,2.5,0.236363636,0.545454545,0.218181818,0.166666666,0.083333333,3,0.1,0,0,0.25,0.44642857,0.30357143,0.16071429,0.44642857,0.39285714,"Chris Herrmann",9284,543302
"Rangel Ravelo","STL",0.23076923,2,0.25,0.5,0.25,0,0.285714285,0,0,0,0,0.46428571,0.35714286,0.17857143,0.03571429,0.57142857,0.39285714,"Rangel Ravelo",10839,592660
"Grayson Greiner","DET",0.276119402,1.622222222,0.151079136,0.525179856,0.323741007,0.177777777,0.111111111,3,0.04109589,0,0,0.35,0.37857143,0.27142857,0.19285714,0.41428571,0.39285714,"Grayson Greiner",17062,606988
"Brandon Crawford","SFG",0.27393617,1.697247706,0.234375,0.481770833,0.283854166,0.082568807,0.100917431,7,0.037837837,2,0.666666666,0.3875969,0.38242894,0.22997416,0.17829457,0.42894057,0.39276486,"Brandon Crawford",5343,543063
"Chris Owings","- - -",0.222222222,2.071428571,0.148514851,0.574257425,0.277227722,0.071428571,0.107142857,3,0.051724137,0,0,0.42156863,0.31372549,0.26470588,0.14705882,0.46078431,0.39215686,"Chris Owings",10030,572008
"Albert Pujols","LAA",0.237745098,1.185628742,0.15313225,0.459396751,0.387470997,0.125748502,0.13772455,9,0.045454545,0,0,0.52668213,0.3062645,0.16705336,0.19489559,0.41299304,0.39211137,"Albert Pujols",1177,405395
"Brett Phillips","KCR",0.166666666,1,0.162790697,0.418604651,0.418604651,0,0.111111111,0,0,1,0.333333333,0.41304348,0.34782609,0.23913043,0.17391304,0.43478261,0.39130435,"Brett Phillips",14735,621433
"Eddie Rosario","MIN",0.273333333,0.886699507,0.203742203,0.374220374,0.422037422,0.1182266,0.157635467,8,0.044444444,1,1,0.48755187,0.30705394,0.20539419,0.15352697,0.45643154,0.39004149,"Eddie Rosario",12155,592696
"Luke Voit","NYY",0.344569288,1.14,0.256944444,0.395833333,0.347222222,0.01,0.21,7,0.061403508,0,0,0.47916667,0.31597222,0.20486111,0.13194444,0.47916667,0.38888889,"Luke Voit",14811,572228
"Chad Wallach","MIA",0.314285714,1,0.111111111,0.444444444,0.444444444,0,0.0625,0,0,0,0,0.30555556,0.38888889,0.30555556,0.08333333,0.52777778,0.38888889,"Chad Wallach",17161,595453
"Alex Gordon","KCR",0.300668151,1.503546099,0.230936819,0.461873638,0.307189542,0.035460992,0.092198581,12,0.056603773,1,0.25,0.40604752,0.34773218,0.2462203,0.14470842,0.46652268,0.3887689,"Alex Gordon",5209,460086
"Isan Díaz","MIA",0.224137931,0.907407407,0.134453781,0.411764705,0.453781512,0.129629629,0.092592592,1,0.020408163,1,0.5,0.41322314,0.30578512,0.28099174,0.15702479,0.45454545,0.38842975,"Isan Diaz",17922,656371
"Ian Desmond","COL",0.303921568,1.545454545,0.224615384,0.47076923,0.304615384,0.101010101,0.202020202,6,0.039215686,0,0,0.34862385,0.34250765,0.3088685,0.16207951,0.44954128,0.3883792,"Ian Desmond",6885,435622
"Matt Adams","WSN",0.284090909,0.693181818,0.235897435,0.312820512,0.451282051,0.125,0.227272727,5,0.081967213,1,1,0.51530612,0.28061224,0.20408163,0.18877551,0.42346939,0.3877551,"Matt Adams",9393,571431
"Aristides Aquino","CIN",0.265625,0.772727272,0.204081632,0.346938775,0.448979591,0.196969696,0.287878787,2,0.039215686,0,0,0.49659864,0.28571429,0.21768707,0.20408163,0.40816327,0.3877551,"Aristides Aquino",15482,606157
"Derek Dietrich","CIN",0.176100628,0.717647058,0.170454545,0.346590909,0.482954545,0.164705882,0.223529411,1,0.016393442,1,0.5,0.48314607,0.28089888,0.23595506,0.23595506,0.37640449,0.38764045,"Derek Dietrich",10542,518618
"Xander Bogaerts","BOS",0.337634408,1.035353535,0.190763052,0.411646586,0.397590361,0.06060606,0.166666666,21,0.102439024,0,0,0.42570281,0.32931727,0.24497992,0.14056225,0.47188755,0.3875502,"Xander Bogaerts",12161,593428
"Mike Zunino","TBR",0.220125786,0.883116883,0.136904761,0.404761904,0.458333333,0.181818181,0.116883116,3,0.044117647,0,0,0.44642857,0.33928571,0.21428571,0.20833333,0.4047619,0.38690476,"Mike Zunino",13265,572287
"Jonathan Schoop","MIN",0.298305084,1.179487179,0.198113207,0.433962264,0.367924528,0.196581196,0.196581196,8,0.057971014,0,0,0.46540881,0.33018868,0.20440252,0.23584906,0.37735849,0.38679245,"Jonathan Schoop",11265,570731
"Corey Dickerson","- - -",0.343589743,0.9375,0.251207729,0.36231884,0.386473429,0.175,0.15,8,0.106666666,0,0,0.33816425,0.29468599,0.36714976,0.21256039,0.40096618,0.38647343,"Corey Dickerson",10762,572816
"Yuli Gurriel","HOU",0.289029535,0.969849246,0.223762376,0.382178217,0.394059405,0.135678391,0.155778894,16,0.082901554,0,0,0.45346535,0.32871287,0.21782178,0.17821782,0.43564356,0.38613861,"Yuli Gurriel",19198,493329
"Jose Trevino","TEX",0.311827956,1.517241379,0.231578947,0.463157894,0.305263157,0.172413793,0.068965517,4,0.09090909,0,0,0.38541667,0.34375,0.27083333,0.20833333,0.40625,0.38541667,"Jose Trevino",16725,624431
"Manny Piña","MIL",0.284313725,0.829787234,0.211009174,0.357798165,0.43119266,0.063829787,0.14893617,1,0.025641025,0,0,0.4587156,0.29357798,0.24770642,0.1559633,0.4587156,0.3853211,"Manny Pina",2829,444489
"Elvis Andrus","TEX",0.304780876,1.838028169,0.212890625,0.509765625,0.27734375,0.063380281,0.084507042,16,0.061302681,0,0,0.36964981,0.36381323,0.26653696,0.14007782,0.47470817,0.38521401,"Elvis Andrus",8709,462101
"Yasiel Puig","- - -",0.308457711,0.936416184,0.211764705,0.38117647,0.407058823,0.12716763,0.138728323,21,0.129629629,0,0,0.36150235,0.342723,0.29577465,0.20187793,0.41314554,0.38497653,"Yasiel Puig",14225,624577
"Ryan Lavarnway","CIN",0.272727272,1,0.23076923,0.384615384,0.384615384,0,0.4,0,0,0,0,0.30769231,0.38461538,0.30769231,0.07692308,0.53846154,0.38461538,"Ryan Lavarnway",8879,543432
"Gregory Polanco","PIT",0.31632653,0.826086956,0.192307692,0.365384615,0.442307692,0.152173913,0.130434782,1,0.026315789,0,0,0.47115385,0.32692308,0.20192308,0.19230769,0.42307692,0.38461538,"Gregory Polanco",12907,570256
"Frank Schwindel","KCR",0.076923076,0.833333333,0.153846153,0.384615384,0.461538461,0.166666666,0,1,0.2,0,0,0.46153846,0.15384615,0.38461538,0.38461538,0.23076923,0.38461538,"Frank Schwindel",15351,643524
"Daniel Vogelbach","SEA",0.231578947,0.737588652,0.222222222,0.33015873,0.447619047,0.078014184,0.212765957,4,0.038461538,0,0,0.41269841,0.33968254,0.24761905,0.19365079,0.42222222,0.38412698,"Daniel Vogelbach",14130,596129
"Whit Merrifield","KCR",0.349907918,1.135869565,0.285454545,0.38,0.334545454,0.070652173,0.086956521,21,0.100478468,4,0.5,0.3655914,0.35483871,0.27956989,0.13799283,0.47849462,0.38351254,"Whit Merrifield",11281,593160
"Brandon Drury","TOR",0.259385665,1.228571428,0.24025974,0.418831168,0.34090909,0.2,0.142857142,3,0.023255813,0,0,0.46753247,0.32467532,0.20779221,0.24350649,0.37337662,0.38311688,"Brandon Drury",11615,592273
"LaMonte Wade Jr.","MIN",0.2,1.3125,0.212765957,0.44680851,0.340425531,0.1875,0.125,1,0.047619047,0,0,0.40425532,0.34042553,0.25531915,0.14893617,0.46808511,0.38297872,"LaMonte Wade Jr.",18126,664774
"Robinson Canó","NYM",0.279742765,1.58,0.20123839,0.489164086,0.309597523,0.06,0.13,7,0.044303797,0,0,0.34876543,0.37654321,0.27469136,0.17592593,0.44135802,0.38271605,"Robinson Cano",3269,429664
"Mark Reynolds","COL",0.246753246,0.8,0.222222222,0.345679012,0.432098765,0.114285714,0.114285714,0,0,0,0,0.4691358,0.2962963,0.2345679,0.20987654,0.40740741,0.38271605,"Mark Reynolds",7619,448602
"Derek Fisher","- - -",0.243902439,1.48275862,0.181818181,0.488636363,0.329545454,0.068965517,0.24137931,0,0,0,0,0.40449438,0.38202247,0.21348315,0.15730337,0.46067416,0.38202247,"Derek Fisher",16192,605233
"Aaron Hicks","NYY",0.285714285,1.064516129,0.157894736,0.434210526,0.407894736,0.14516129,0.193548387,5,0.075757575,0,0,0.45394737,0.30921053,0.23684211,0.22368421,0.39473684,0.38157895,"Aaron Hicks",5297,543305
"Andrew Benintendi","BOS",0.333333333,0.939393939,0.209876543,0.382716049,0.407407407,0.103030303,0.078787878,7,0.04516129,1,0.25,0.35207824,0.37897311,0.26894866,0.13447433,0.48410758,0.38141809,"Andrew Benintendi",17901,643217
"Brian Dozier","WSN",0.270547945,0.802919708,0.205787781,0.353697749,0.440514469,0.153284671,0.145985401,7,0.063636363,1,1,0.54166667,0.25961538,0.19871795,0.18269231,0.43589744,0.38141026,"Brian Dozier",9810,572821
"Donovan Solano","SFG",0.408536585,1.265306122,0.339285714,0.369047619,0.291666666,0.102040816,0.081632653,4,0.064516129,0,0,0.2797619,0.45238095,0.26785714,0.13690476,0.48214286,0.38095238,"Donovan Solano",8623,456781
"Freddy Galvis","- - -",0.31202046,1.044025157,0.209245742,0.403892944,0.386861313,0.062893081,0.144654088,11,0.06626506,2,0.5,0.42891566,0.30361446,0.26746988,0.13253012,0.48674699,0.38072289,"Freddy Galvis",6609,520471
"Chris Davis","BAL",0.270440251,0.984848484,0.233918128,0.380116959,0.385964912,0.015151515,0.181818181,3,0.046153846,0,0,0.39181287,0.38596491,0.22222222,0.11111111,0.50877193,0.38011696,"Chris Davis",9272,448801
"Chris Taylor","LAD",0.344262295,1.09090909,0.272727272,0.37944664,0.347826086,0.022727272,0.136363636,8,0.083333333,1,0.2,0.34883721,0.32945736,0.32170543,0.13953488,0.48062016,0.37984496,"Chris Taylor",13757,621035
"Tom Murphy","SEA",0.339743589,0.74074074,0.189655172,0.344827586,0.465517241,0.061728395,0.222222222,3,0.05,0,0,0.50574713,0.28735632,0.20689655,0.16666667,0.45402299,0.37931034,"Tom Murphy",13499,608596
"Anthony Santander","BAL",0.285198555,0.90625,0.175675675,0.391891891,0.432432432,0.125,0.15625,8,0.068965517,0,0,0.45973154,0.30201342,0.23825503,0.19127517,0.4295302,0.37919463,"Anthony Santander",14551,623993
"John Hicks","DET",0.272727272,1.011904761,0.1875,0.408653846,0.403846153,0.154761904,0.154761904,6,0.070588235,0,0,0.45971564,0.33649289,0.20379147,0.1943128,0.42654028,0.37914692,"John Hicks",12547,543308
"Wilmer Flores","ARI",0.331858407,0.966666666,0.24680851,0.370212765,0.382978723,0.155555555,0.1,3,0.034482758,0,0,0.43829787,0.34468085,0.21702128,0.16170213,0.45957447,0.3787234,"Wilmer Flores",5827,527038
"Kyle Seager","SEA",0.248251748,0.748148148,0.233766233,0.327922077,0.438311688,0.081481481,0.17037037,6,0.05940594,1,1,0.39158576,0.36569579,0.24271845,0.11326861,0.50809061,0.37864078,"Kyle Seager",9785,572122
"Brian Goodwin","LAA",0.337037037,0.75609756,0.244755244,0.325174825,0.43006993,0.113821138,0.138211382,6,0.064516129,1,0.5,0.36805556,0.40277778,0.22916667,0.17361111,0.44791667,0.37847222,"Brian Goodwin",12858,571718
