Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Nick Fortes","MIA",0.263157894,0.538461538,0.130434782,0.304347826,0.565217391,0.153846153,0.307692307,0,0,0,0,0.47826087,0.34782609,0.17391304,0.30434783,0.17391304,0.52173913,"Nick Fortes",21538,663743
"Eric Campbell","SEA",0.3,1,0.2,0.4,0.4,0,0,0,0,0,0,0.4,0.3,0.3,0.3,0.2,0.5,"Eric Campbell",6938,493472
"Nick Ciuffo","BAL",0.25,1,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0.5,0.25,0.25,0.5,"Nick Ciuffo",16291,624419
"Kevin Padlo","- - -",0.25,0.333333333,0,0.25,0.75,0,0,0,0,0,0,0.5,0.25,0.25,0,0.5,0.5,"Kevin Padlo",16593,656821
"Jakson Reetz","WSN",0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,"Jakson Reetz",17837,656883
"Connor Wong","BOS",0.666666666,0.333333333,0.333333333,0.166666666,0.5,0,0,0,0,0,0,0.16666667,0.16666667,0.66666667,0.16666667,0.33333333,0.5,"Connor Wong",19896,657136
"Luis González","CHW",0.333333333,0.666666666,0.166666666,0.333333333,0.5,0,0,0,0,0,0,0.33333333,0.5,0.16666667,0,0.5,0.5,"Luis Gonzalez",20332,670768
"Seth Beer","ARI",0.6,0,0.5,0,0.5,0,0.333333333,0,0,0,0,0.5,0.33333333,0.16666667,0.16666667,0.33333333,0.5,"Seth Beer",20493,666179
"Fernando Tatis Jr.","SDP",0.324041811,1.007633587,0.198170731,0.402439024,0.399390243,0.114503816,0.320610687,17,0.128787878,0,0,0.48024316,0.30395137,0.21580547,0.14893617,0.37082067,0.48024316,"Fernando Tatis Jr.",19709,665487
"Aaron Judge","NYY",0.332402234,1.163120567,0.231738035,0.413098236,0.355163727,0.035460992,0.276595744,10,0.060975609,0,0,0.3627204,0.37027708,0.26700252,0.08564232,0.44584383,0.46851385,"Aaron Judge",15640,592450
"Mitch Garver","MIN",0.32,0.682539682,0.231884057,0.311594202,0.456521739,0.111111111,0.206349206,1,0.023255813,0,0,0.53623188,0.26811594,0.19565217,0.14492754,0.39855072,0.45652174,"Mitch Garver",15161,641598
"Miguel Sanó","MIN",0.290697674,0.910569105,0.184027777,0.388888888,0.427083333,0.138211382,0.243902439,2,0.017857142,0,0,0.46180556,0.29166667,0.24652778,0.14930556,0.39583333,0.45486111,"Miguel Sano",12164,593934
"Patrick Wisdom","CHC",0.318471337,0.637362637,0.194594594,0.313513513,0.491891891,0.098901098,0.307692307,4,0.068965517,0,0,0.56756757,0.28108108,0.15135135,0.14594595,0.4,0.45405405,"Patrick Wisdom",13602,621550
"Shohei Ohtani","LAA",0.302631578,0.935714285,0.214492753,0.379710144,0.405797101,0.05,0.328571428,17,0.129770992,4,0.8,0.48,0.3,0.22,0.10857143,0.44,0.45142857,"Shohei Ohtani",19755,660271
"Joey Votto","CIN",0.287197231,0.757352941,0.264615384,0.316923076,0.418461538,0.058823529,0.264705882,9,0.08737864,0,0,0.43384615,0.33538462,0.23076923,0.08,0.47076923,0.44923077,"Joey Votto",4314,458015
"Andrew Young","ARI",0.31707317,1.111111111,0.191489361,0.425531914,0.382978723,0.055555555,0.333333333,0,0,0,0,0.19148936,0.42553191,0.38297872,0.08510638,0.46808511,0.44680851,"Andrew Young",19521,670370
"Nick Gordon","MIN",0.309859154,2,0.219178082,0.520547945,0.260273972,0.052631578,0.105263157,5,0.065789473,0,0,0.39726027,0.40410959,0.19863014,0.07534247,0.48630137,0.43835616,"Nick Gordon",16337,624503
"Salvador Perez","KCR",0.298029556,0.928571428,0.226872246,0.372246696,0.400881057,0.087912087,0.263736263,9,0.053254437,0,0,0.469163,0.31718062,0.21365639,0.13436123,0.42731278,0.43832599,"Salvador Perez",7304,521692
"Franmil Reyes","CLE",0.314049586,1.285714285,0.176470588,0.463235294,0.360294117,0.112244897,0.306122448,9,0.071428571,0,0,0.40441176,0.37867647,0.21691176,0.15441176,0.40808824,0.4375,"Franmil Reyes",14566,614177
"Bryce Harper","PHI",0.359133126,1.091603053,0.219373219,0.407407407,0.373219373,0.06870229,0.267175572,9,0.062937062,4,0.444444444,0.38055556,0.34444444,0.275,0.12777778,0.43888889,0.43333333,"Bryce Harper",11579,547180
"Evan Longoria","SFG",0.304597701,1.026666666,0.187165775,0.411764705,0.401069518,0.066666666,0.173333333,6,0.077922077,0,0,0.38502674,0.36898396,0.2459893,0.07486631,0.49197861,0.43315508,"Evan Longoria",9368,446334
"Brad Miller","PHI",0.276381909,1.2375,0.178899082,0.45412844,0.366972477,0.1375,0.25,5,0.05050505,0,0,0.40639269,0.3652968,0.2283105,0.14611872,0.42465753,0.42922374,"Brad Miller",12775,543543
"Byron Buxton","MIN",0.344155844,1.045454545,0.215116279,0.40116279,0.38372093,0.045454545,0.287878787,7,0.101449275,0,0,0.53757225,0.26589595,0.19653179,0.13872832,0.43352601,0.42774566,"Byron Buxton",14161,621439
"Tyler O'Neill","STL",0.366197183,0.884615384,0.229559748,0.36163522,0.408805031,0.107692307,0.261538461,14,0.12173913,0,0,0.38050314,0.36477987,0.25471698,0.14150943,0.43081761,0.42767296,"Tyler O'Neill",15711,641933
"Lane Thomas","- - -",0.29299363,1.095238095,0.190184049,0.423312883,0.386503067,0.126984126,0.111111111,4,0.057971014,1,1,0.3902439,0.39634146,0.21341463,0.16463415,0.40853659,0.42682927,"Lane Thomas",16939,657041
"Roberto Pérez","CLE",0.179487179,1.48275862,0.13253012,0.518072289,0.34939759,0.068965517,0.24137931,3,0.069767441,1,0.25,0.3908046,0.3908046,0.2183908,0.12643678,0.44827586,0.42528736,"Roberto Perez",2900,547379
"Yasmani Grandal","CHW",0.245810055,1.012345679,0.189054726,0.407960199,0.402985074,0.111111111,0.283950617,2,0.024390243,1,0.5,0.46305419,0.3546798,0.18226601,0.14778325,0.42857143,0.42364532,"Yasmani Grandal",11368,518735
"Emmanuel Rivera","KCR",0.323529411,2.0625,0.289855072,0.478260869,0.231884057,0.125,0.0625,1,0.03030303,0,0,0.37681159,0.37681159,0.24637681,0.17391304,0.4057971,0.42028986,"Emmanuel Rivera",19890,656896
"Vladimir Guerrero Jr.","TOR",0.3125,1.226519337,0.1875,0.447580645,0.364919354,0.077348066,0.26519337,13,0.058558558,0,0,0.39919355,0.35483871,0.24596774,0.10685484,0.47580645,0.41733871,"Vladimir Guerrero Jr.",19611,665489
"Michael Hermosillo","CHC",0.19047619,0.357142857,0.208333333,0.208333333,0.583333333,0.142857142,0.214285714,0,0,0,0,0.58333333,0.125,0.29166667,0.16666667,0.41666667,0.41666667,"Michael Hermosillo",16285,641684
"Giancarlo Stanton","NYY",0.323987538,1.213740458,0.185393258,0.446629213,0.367977528,0.099236641,0.267175572,7,0.044025157,0,0,0.37921348,0.33988764,0.28089888,0.16011236,0.4241573,0.41573034,"Giancarlo Stanton",4949,519317
"Paul Goldschmidt","STL",0.331065759,0.9,0.235169491,0.362288135,0.402542372,0.1,0.163157894,10,0.058479532,0,0,0.38983051,0.37288136,0.23728814,0.12076271,0.46610169,0.41313559,"Paul Goldschmidt",9218,502671
"Mookie Betts","LAD",0.276243093,0.808383233,0.215584415,0.35064935,0.433766233,0.101796407,0.13772455,12,0.088888888,0,0,0.48311688,0.2961039,0.22077922,0.13766234,0.45194805,0.41038961,"Mookie Betts",13611,605141
"Corey Seager","LAD",0.335766423,1.37113402,0.206896551,0.458620689,0.334482758,0.041237113,0.164948453,10,0.075187969,0,0,0.37241379,0.37931034,0.24827586,0.1137931,0.47586207,0.41034483,"Corey Seager",13624,608369
"Manny Machado","SDP",0.28988764,0.958333333,0.20338983,0.389830508,0.406779661,0.130208333,0.145833333,17,0.092391304,0,0,0.42706131,0.35729387,0.21564482,0.15433404,0.43763214,0.40803383,"Manny Machado",11493,592518
"Mike Zunino","TBR",0.23076923,0.559633027,0.158415841,0.301980198,0.53960396,0.229357798,0.302752293,5,0.081967213,0,0,0.58910891,0.24257426,0.16831683,0.24752475,0.34653465,0.40594059,"Mike Zunino",13265,572287
"Justin Turner","LAD",0.292270531,0.797927461,0.213151927,0.349206349,0.437641723,0.10880829,0.139896373,6,0.038961038,0,0,0.3446712,0.35827664,0.29705215,0.11337868,0.48072562,0.40589569,"Justin Turner",5235,457759
"Yoán Moncada","CHW",0.35042735,1.481481481,0.265753424,0.438356164,0.29589041,0.083333333,0.129629629,10,0.0625,0,0,0.38356164,0.35342466,0.2630137,0.14520548,0.44931507,0.40547945,"Yoan Moncada",17232,660162
"Mike Ford","NYY",0.147058823,0.736842105,0.108108108,0.378378378,0.513513513,0.105263157,0.157894736,0,0,0,0,0.40540541,0.35135135,0.24324324,0.24324324,0.35135135,0.40540541,"Mike Ford",15585,645801
"Nick Castellanos","CIN",0.340314136,1.046979865,0.266826923,0.375,0.358173076,0.060402684,0.228187919,11,0.07051282,0,0,0.39423077,0.36057692,0.24519231,0.12019231,0.47596154,0.40384615,"Nick Castellanos",11737,592206
"Darin Ruf","SFG",0.34375,1.363636363,0.261363636,0.426136363,0.3125,0.09090909,0.29090909,2,0.026666666,0,0,0.4375,0.35227273,0.21022727,0.13068182,0.46590909,0.40340909,"Darin Ruf",9929,573131
"DJ Peters","- - -",0.236641221,0.8,0.125,0.388888888,0.486111111,0.1,0.185714285,4,0.071428571,0,0,0.38194444,0.39583333,0.22222222,0.23611111,0.36111111,0.40277778,"DJ Peters",19348,656847
"Josh Donaldson","MIN",0.267692307,1.078571428,0.17094017,0.43019943,0.398860398,0.128571428,0.185714285,7,0.046357615,0,0,0.47863248,0.31623932,0.20512821,0.12250712,0.47578348,0.4017094,"Josh Donaldson",5038,518626
"Rafael Devers","BOS",0.306763285,1.075581395,0.204899777,0.412026726,0.383073496,0.104651162,0.220930232,15,0.081081081,1,0.5,0.36363636,0.39467849,0.24168514,0.172949,0.42572062,0.40133038,"Rafael Devers",17350,646240
"Andy Burns","LAD",0.3,2,0.4,0.4,0.2,0,0,1,0.25,0,0,0.4,0.5,0.1,0.2,0.4,0.4,"Andy Burns",12779,542992
"Austin Allen","OAK",0.25,0.666666666,0,0.4,0.6,0,0.333333333,0,0,0,0,0.6,0.4,0,0.2,0.4,0.4,"Austin Allen",18083,664119
"Khalil Lee","NYM",0.2,3,0.2,0.6,0.2,0,0,0,0,0,0,0.6,0,0.4,0,0.6,0.4,"Khalil Lee",19952,666137
"Ketel Marte","ARI",0.352059925,1.411111111,0.222222222,0.455197132,0.322580645,0.133333333,0.155555555,7,0.05511811,1,0.5,0.41281139,0.31672598,0.27046263,0.12099644,0.48042705,0.39857651,"Ketel Marte",13613,606466
"José Ramírez","CLE",0.255760368,0.787735849,0.191897654,0.356076759,0.452025586,0.160377358,0.16981132,16,0.095808383,1,1,0.56808511,0.27659574,0.15531915,0.18297872,0.41914894,0.39787234,"Jose Ramirez",13510,608070
"Jarren Duran","BOS",0.318181818,1.571428571,0.19402985,0.492537313,0.313432835,0.142857142,0.095238095,1,0.03030303,0,0,0.33823529,0.33823529,0.32352941,0.17647059,0.42647059,0.39705882,"Jarren Duran",24617,680776
"Gavin Sheets","CHW",0.263636363,1.195652173,0.165289256,0.454545454,0.380165289,0.086956521,0.239130434,0,0,0,0,0.4214876,0.32231405,0.25619835,0.14876033,0.45454545,0.39669421,"Gavin Sheets",19901,657757
"David Bote","CHC",0.234741784,1.220930232,0.135746606,0.475113122,0.389140271,0.093023255,0.093023255,7,0.066666666,0,0,0.43693694,0.31981982,0.24324324,0.17567568,0.42792793,0.3963964,"David Bote",14593,623520
"Ryan Jeffers","MIN",0.268965517,1.13559322,0.207547169,0.421383647,0.371069182,0.118644067,0.237288135,6,0.089552238,0,0,0.44654088,0.33333333,0.22012579,0.1509434,0.45283019,0.39622642,"Ryan Jeffers",24618,680777
"Yordan Alvarez","HOU",0.320441988,0.967532467,0.230964467,0.378172588,0.390862944,0.045454545,0.214285714,7,0.046979865,1,1,0.35189873,0.37468354,0.27341772,0.12911392,0.47594937,0.39493671,"Yordan Alvarez",19556,670541
"Eloy Jiménez","CHW",0.292517006,1.652173913,0.222929936,0.484076433,0.29299363,0.108695652,0.217391304,4,0.052631578,0,0,0.40764331,0.30573248,0.2866242,0.15923567,0.44585987,0.39490446,"Eloy Jimenez",17484,650391
"Brandon Marsh","LAA",0.402777777,1.75,0.3125,0.4375,0.25,0.027777777,0.055555555,1,0.015873015,1,0.333333333,0.32653061,0.36734694,0.30612245,0.04081633,0.56462585,0.39455782,"Brandon Marsh",20202,669016
"Max Muncy","LAD",0.257309941,0.923076923,0.206349206,0.38095238,0.412698412,0.076923076,0.23076923,5,0.034722222,0,0,0.43915344,0.34391534,0.21693122,0.12698413,0.47883598,0.39417989,"Max Muncy",13301,571970
"Chris Owings","COL",0.481481481,0.916666666,0.178571428,0.392857142,0.428571428,0.083333333,0.083333333,3,0.272727272,0,0,0.5,0.25,0.25,0.10714286,0.5,0.39285714,"Chris Owings",10030,572008
"Kyle Tucker","HOU",0.304347826,0.76344086,0.21718377,0.338902147,0.443914081,0.043010752,0.161290322,7,0.049295774,1,0.5,0.35866983,0.42280285,0.21852732,0.10213777,0.50593824,0.39192399,"Kyle Tucker",18345,663656
"John Hicks","TEX",0.210526315,0.615384615,0.086956521,0.347826086,0.565217391,0.153846153,0.307692307,0,0,0,0,0.56521739,0.17391304,0.26086957,0.13043478,0.47826087,0.39130435,"John Hicks",12547,543308
"Juan Soto","WSN",0.332467532,1.831932773,0.185990338,0.526570048,0.287439613,0.06722689,0.243697478,13,0.059633027,0,0,0.3115942,0.43478261,0.25362319,0.15942029,0.44927536,0.39130435,"Juan Soto",20123,665742
"Jake Burger","CHW",0.409090909,1.428571428,0.260869565,0.434782608,0.304347826,0,0.142857142,3,0.3,0,0,0.43478261,0.43478261,0.13043478,0.04347826,0.56521739,0.39130435,"Jake Burger",22275,669394
"Willson Contreras","CHC",0.298449612,1.489361702,0.161290322,0.501792114,0.336917562,0.053191489,0.223404255,5,0.035714285,0,0,0.40860215,0.34050179,0.25089606,0.12544803,0.48387097,0.390681,"Willson Contreras",11609,575929
"Kyle Schwarber","- - -",0.305785123,0.9375,0.208029197,0.383211678,0.408759124,0.080357142,0.285714285,3,0.028571428,0,0,0.45255474,0.35036496,0.19708029,0.15328467,0.45620438,0.39051095,"Kyle Schwarber",16478,656941
"Connor Joe","COL",0.32330827,0.87037037,0.283687943,0.333333333,0.382978723,0.092592592,0.148148148,2,0.042553191,0,0,0.42553191,0.27659574,0.29787234,0.15602837,0.45390071,0.39007092,"Connor Joe",16572,656582
"Bobby Bradley","CLE",0.263157894,1.071428571,0.22147651,0.402684563,0.375838926,0.089285714,0.285714285,2,0.033333333,0,0,0.39597315,0.33557047,0.26845638,0.13422819,0.47651007,0.38926174,"Bobby Bradley",17278,656252
"Ryan Zimmerman","WSN",0.289156626,1.516666666,0.161111111,0.505555555,0.333333333,0.1,0.233333333,6,0.065934065,0,0,0.39444444,0.42777778,0.17777778,0.18333333,0.42777778,0.38888889,"Ryan Zimmerman",4220,475582
"Brian O'Grady","SDP",0.181818181,0.722222222,0.114285714,0.371428571,0.514285714,0.055555555,0.111111111,0,0,0,0,0.58333333,0.27777778,0.13888889,0.19444444,0.41666667,0.38888889,"Brian O'Grady",16729,657434
"Adolis García","TEX",0.305555555,1.069620253,0.161538461,0.433333333,0.405128205,0.075949367,0.196202531,18,0.106508875,0,0,0.44757033,0.31202046,0.24040921,0.09207161,0.51918159,0.3887468,"Adolis Garcia",19287,666969
"J.D. Martinez","BOS",0.340050377,0.820224719,0.237647058,0.343529411,0.418823529,0.061797752,0.15730337,11,0.075342465,0,0,0.34823529,0.34823529,0.30352941,0.10588235,0.50588235,0.38823529,"J.D. Martinez",6184,502110
"Abraham Almonte","ATL",0.254716981,1.333333333,0.18018018,0.468468468,0.351351351,0.102564102,0.128205128,3,0.057692307,0,0,0.45045045,0.30630631,0.24324324,0.10810811,0.5045045,0.38738739,"Abraham Almonte",5486,501659
"Ronald Acuña Jr.","ATL",0.310880829,0.686868686,0.230414746,0.313364055,0.456221198,0.08080808,0.242424242,5,0.073529411,0,0,0.47004608,0.33640553,0.19354839,0.12903226,0.48387097,0.38709677,"Ronald Acuna Jr.",18401,660670
"Ji Man Choi","TBR",0.3,1.152542372,0.252941176,0.4,0.347058823,0.118644067,0.186440677,2,0.029411764,0,0,0.40935673,0.32163743,0.26900585,0.15789474,0.45614035,0.38596491,"Ji Man Choi",5452,596847
"Brandon Belt","SFG",0.30927835,0.546296296,0.226851851,0.273148148,0.5,0.055555555,0.268518518,5,0.084745762,5,0.714285714,0.43497758,0.31838565,0.24663677,0.15695067,0.4573991,0.38565022,"Brandon Belt",10264,474832
"Colton Welker","COL",0.269230769,0.454545454,0.384615384,0.192307692,0.423076923,0.09090909,0,0,0,0,0,0.26923077,0.38461538,0.34615385,0.15384615,0.46153846,0.38461538,"Colton Welker",19961,666213
"Matt Vierling","PHI",0.42,2.545454545,0.25,0.538461538,0.211538461,0.09090909,0.181818181,2,0.071428571,0,0,0.30769231,0.36538462,0.32692308,0.11538462,0.5,0.38461538,"Matt Vierling",21558,663837
"Freddie Freeman","ATL",0.321120689,1.322981366,0.244444444,0.43030303,0.325252525,0.03726708,0.192546583,12,0.056338028,0,0,0.37575758,0.36767677,0.25656566,0.11717172,0.4989899,0.38383838,"Freddie Freeman",5361,518692
"Adalberto Mondesi","KCR",0.298701298,1,0.139240506,0.430379746,0.430379746,0.264705882,0.176470588,1,0.029411764,1,0.142857142,0.45348837,0.38372093,0.1627907,0.18604651,0.43023256,0.38372093,"Adalberto Mondesi",13769,609275
"Ryan McMahon","COL",0.305785123,1.027777777,0.239583333,0.385416666,0.375,0.048611111,0.159722222,9,0.06081081,0,0,0.30569948,0.36787565,0.32642487,0.12694301,0.48963731,0.38341969,"Ryan McMahon",15112,641857
"Trevor Story","COL",0.29347826,0.838150289,0.18877551,0.369897959,0.44132653,0.092485549,0.138728323,11,0.075862068,0,0,0.37244898,0.35459184,0.27295918,0.14285714,0.4744898,0.38265306,"Trevor Story",12564,596115
"Mike Trout","LAA",0.455882352,1.23076923,0.236842105,0.421052631,0.342105263,0.076923076,0.307692307,3,0.09375,0,0,0.48684211,0.38157895,0.13157895,0.13157895,0.48684211,0.38157895,"Mike Trout",10155,545361
"Nelson Cruz","- - -",0.285714285,1.111111111,0.184343434,0.429292929,0.386363636,0.124183006,0.209150326,9,0.052941176,0,0,0.41414141,0.33838384,0.24747475,0.16161616,0.45707071,0.38131313,"Nelson Cruz",2434,443558
"Tom Murphy","SEA",0.264705882,1.066666666,0.143646408,0.44198895,0.41436464,0.173333333,0.146666666,6,0.075,0,0,0.46961326,0.33701657,0.19337017,0.20441989,0.41436464,0.38121547,"Tom Murphy",13499,608596
"Kevin Smith","TOR",0.1,0.235294117,0,0.19047619,0.809523809,0.176470588,0.058823529,0,0,0,0,0.33333333,0.38095238,0.28571429,0.28571429,0.33333333,0.38095238,"Kevin Smith",20242,675656
"Alec Bohm","PHI",0.327067669,2.322580645,0.245421245,0.527472527,0.227106227,0.064516129,0.112903225,10,0.069444444,0,0,0.28571429,0.3992674,0.31501832,0.12087912,0.4981685,0.38095238,"Alec Bohm",21618,664761
"Brendan Rodgers","COL",0.327586206,1.741573033,0.2,0.508196721,0.291803278,0.056179775,0.168539325,9,0.058064516,0,0,0.36065574,0.35081967,0.28852459,0.17377049,0.44590164,0.38032787,"Brendan Rodgers",17907,663898
"Jesús Sánchez","MIA",0.31617647,1.333333333,0.206666666,0.453333333,0.34,0.098039215,0.274509803,2,0.029411764,0,0,0.36666667,0.36,0.27333333,0.13333333,0.48666667,0.38,"Jesus Sanchez",19913,660821
"Albert Pujols","- - -",0.223255813,1.21590909,0.159482758,0.461206896,0.379310344,0.09090909,0.193181818,3,0.028037383,0,0,0.50431034,0.23706897,0.25862069,0.17241379,0.44827586,0.37931034,"Albert Pujols",1177,405395
"Chad Pinder","OAK",0.31292517,1.574468085,0.209150326,0.48366013,0.307189542,0.085106382,0.127659574,5,0.067567567,0,0,0.37254902,0.41830065,0.20915033,0.11764706,0.50326797,0.37908497,"Chad Pinder",15191,640461
"Pete Alonso","NYM",0.274314214,0.904255319,0.182648401,0.388127853,0.429223744,0.090425531,0.19680851,12,0.070588235,0,0,0.41324201,0.3196347,0.26712329,0.15525114,0.46575342,0.37899543,"Pete Alonso",19251,624413
"Juan Lagares","LAA",0.293859649,1.342105263,0.219298245,0.447368421,0.333333333,0.092105263,0.078947368,5,0.049019607,4,0.4,0.39915966,0.32773109,0.27310924,0.15966387,0.46218487,0.37815126,"Juan Lagares",5384,501571
"Bobby Dalbec","BOS",0.316455696,0.867256637,0.194656488,0.374045801,0.431297709,0.03539823,0.221238938,6,0.061224489,0,0,0.39312977,0.33969466,0.26717557,0.09923664,0.52290076,0.3778626,"Bobby Dalbec",19966,666915
"Kyle Higashioka","NYY",0.2,0.550724637,0.207407407,0.281481481,0.511111111,0.188405797,0.144927536,1,0.026315789,0,0,0.45925926,0.32592593,0.21481481,0.17777778,0.44444444,0.37777778,"Kyle Higashioka",5517,543309
"Joey Gallo","- - -",0.245967741,0.642857142,0.166666666,0.326086956,0.507246376,0.107142857,0.271428571,4,0.044444444,7,0.7,0.44755245,0.32867133,0.22377622,0.15034965,0.47202797,0.37762238,"Joey Gallo",14128,608336
"Willy Adames","- - -",0.331230283,0.899280575,0.228070175,0.365497076,0.406432748,0.050359712,0.179856115,15,0.12,0,0,0.44444444,0.32748538,0.22807018,0.14035088,0.48245614,0.37719298,"Willy Adames",15986,642715
"Dom Nuñez","COL",0.2578125,0.647058823,0.182481751,0.321167883,0.496350364,0.132352941,0.147058823,0,0,0,0,0.48550725,0.33333333,0.18115942,0.17391304,0.44927536,0.37681159,"Dom Nunez",15055,624513
"Tomás Nido","NYM",0.29245283,1.323529411,0.275229357,0.412844036,0.311926605,0,0.088235294,5,0.111111111,0,0,0.34862385,0.4587156,0.19266055,0.11926606,0.50458716,0.37614679,"Tomas Nido",13755,621512
"AJ Pollock","LAD",0.326315789,1.033898305,0.215686274,0.39869281,0.385620915,0.050847457,0.177966101,17,0.139344262,0,0,0.44444444,0.33660131,0.21895425,0.1372549,0.4869281,0.37581699,"AJ Pollock",9256,572041
"Bryan Holaday","ARI",0.375,1,0.25,0.375,0.375,0.333333333,0,1,0.166666666,0,0,0.4375,0.4375,0.125,0.125,0.5,0.375,"Bryan Holaday",11287,592407
"Josh Bell","WSN",0.27613941,2.018867924,0.2,0.535,0.265,0.056603773,0.254716981,7,0.03271028,0,0,0.39,0.3575,0.2525,0.12,0.505,0.375,"Josh Bell",13145,605137
"José Abreu","CHW",0.29280397,1.331125827,0.187066974,0.464203233,0.348729792,0.052980132,0.198675496,10,0.049751243,0,0,0.40415704,0.3556582,0.24018476,0.12240185,0.5034642,0.37413395,"Jose Abreu",15676,547989
"Luke Voit","NYY",0.3125,1.018181818,0.201438848,0.402877697,0.395683453,0.036363636,0.2,3,0.053571428,0,0,0.44604317,0.3381295,0.21582734,0.10071942,0.52517986,0.37410072,"Luke Voit",14811,572228
"LaMonte Wade Jr.","SFG",0.288793103,0.736363636,0.232931726,0.325301204,0.441767068,0.09090909,0.163636363,7,0.086419753,1,0.2,0.46850394,0.31496063,0.21653543,0.11417323,0.51181102,0.37401575,"LaMonte Wade Jr.",18126,664774
"Avisaíl García","MIL",0.29113924,1.468468468,0.205797101,0.472463768,0.32173913,0.054054054,0.261261261,12,0.073619631,0,0,0.44347826,0.36231884,0.1942029,0.15072464,0.47536232,0.37391304,"Avisail Garcia",5760,541645
"Keston Hiura","MIL",0.268817204,0.9,0.216494845,0.37113402,0.412371134,0.05,0.1,2,0.055555555,0,0,0.37373737,0.29292929,0.33333333,0.15151515,0.47474747,0.37373737,"Keston Hiura",20003,669374
"Will Smith","LAD",0.274247491,0.68,0.222222222,0.314814814,0.462962962,0.046666666,0.166666666,8,0.078431372,0,0,0.37345679,0.38580247,0.24074074,0.12037037,0.50617284,0.37345679,"Will Smith",19197,669257
"Mitch Haniger","SEA",0.28095238,1.069892473,0.161220043,0.433551198,0.405228758,0.096774193,0.209677419,11,0.055276381,0,0,0.47276688,0.33115468,0.19607843,0.18954248,0.4379085,0.37254902,"Mitch Haniger",14274,571745
"Miguel Cabrera","DET",0.304597701,1.495726495,0.195592286,0.482093663,0.322314049,0.059829059,0.128205128,11,0.062857142,0,0,0.33884298,0.36914601,0.29201102,0.11570248,0.51239669,0.37190083,"Miguel Cabrera",1744,408234
"Albert Almora Jr.","NYM",0.171428571,1.727272727,0.142857142,0.542857142,0.314285714,0.09090909,0,0,0,0,0,0.4,0.42857143,0.17142857,0.17142857,0.45714286,0.37142857,"Albert Almora Jr.",14109,546991
"Jason Castro","HOU",0.310344827,1.029411764,0.27368421,0.368421052,0.357894736,0.058823529,0.235294117,4,0.114285714,0,0,0.43298969,0.29896907,0.26804124,0.11340206,0.51546392,0.37113402,"Jason Castro",8722,488771
"Lewin Díaz","MIA",0.209876543,0.583333333,0.146067415,0.314606741,0.539325842,0.166666666,0.166666666,3,0.107142857,0,0,0.43820225,0.26966292,0.29213483,0.24719101,0.38202247,0.37078652,"Lewin Diaz",18365,650331
"Tommy Pham","SDP",0.279761904,1.522522522,0.202279202,0.481481481,0.316239316,0.09009009,0.135135135,11,0.065088757,0,0,0.34757835,0.37891738,0.27350427,0.13960114,0.49002849,0.37037037,"Tommy Pham",2967,502054
"Jorge Soler","- - -",0.25,0.975308641,0.153439153,0.417989417,0.428571428,0.12345679,0.166666666,11,0.069620253,0,0,0.51322751,0.30687831,0.17989418,0.15343915,0.47619048,0.37037037,"Jorge Soler",14221,624585
