Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Stone Garrett","WSN",6,0.166666666,0,1,0.6,0.666666666,1.4,2.066666666,0.8,1.60119047125,0.5,0,0,0.09334713220596313,-0.015784844756126404,3.1275764071265737,2.425707977346567,0.8124831120173136,436.42517137996066,"Stone Garrett",19273,656448
"Dustin Harris","TEX",7,0.142857142,0.285714285,0.5,0.333333333,0.428571428,1,1.428571428,0.666666667,0.14285714,0.333333333,,,,-0.007892422378063202,2.285249563726137,1.4664030623161297,0.5704554234232221,286.47223999481287,"Dustin Harris",25705,687957
"Matthew Batten","SDP",3,0,0,0,0.333333333,0.333333333,1,1.333333333,0.666666667,2.64285714,0.333333333,0,0,0.18929390609264374,0,0.8816357167842817,0.5307015018942784,0.529969334602356,249.8526265798666,"Matthew Batten",20157,676946
"Darren Baker","WSN",14,0,0.214285714,0,0.5,0.5,0.642857142,1.142857142,0.142857142,0.4107142775,0.636363636,,,-0.005416431929916143,-0.03946211189031601,3.710159588852956,2.0724665860329416,0.49410327417509897,222.13371680029738,"Darren Baker",29912,671117
"Aaron Judge","NYY",704,0.188920454,0.242897727,0.777777777,0.322003577,0.458036984,0.701252236,1.15928922,0.379248659,3.920110021496349,0.367469879,2.299999952316284,-1,-0.8528278470039368,0.3662685975432396,176.15959543642595,93.8070330089052,0.4757340011100992,219.71919257128272,"Aaron Judge",15640,592450
"Diego Castillo","MIN",8,0.25,0.125,2,0.333333333,0.5,0.5,1,0.166666667,2.64285714,0.4,0,0,0.1875557005405426,-0.023677267134189606,1.7672340282941439,0.8314094552541353,0.4393022879958153,192.5438433552475,"Diego Castillo",19906,660636
"Greg Jones","COL",6,0.166666666,0.666666666,0.25,0.2,0.333333333,0.8,1.133333333,0.6,0.14285714,0,,,,-0.007892422378063202,1.4082682663633472,0.7063998365833408,0.4564569691816966,183.21493365515892,"Greg Jones",25448,675659
"Juan Soto","NYY",713,0.180925666,0.16690042,1.084033613,0.288194444,0.419354838,0.569444444,0.988799282,0.28125,4.300614076383838,0.297619047,-4.300000190734863,1,-1.9033483266830444,-1.964250959455967,146.7634593501984,63.35809427800763,0.4205848819428188,180.926175912157,"Juan Soto",20123,665742
"Shohei Ohtani","LAD",731,0.110807113,0.221614227,0.5,0.309748427,0.39010989,0.646226415,1.036336305,0.336477988,8.105655160534827,0.336470588,1.8999998569488525,2.200000047683716,0.9343559145927429,8.798800624907017,156.33115792539346,70.82018756386266,0.43054929176412915,179.72475471260162,"Shohei Ohtani",19755,660271
"Kyle Tucker","HOU",339,0.16519174,0.159292035,1.037037037,0.288808664,0.407738095,0.584837545,0.99257564,0.296028881,4.62912995746382,0.282178217,-0.20000000298023224,0.20000000298023224,-1.7510627508163452,1.4265426397323608,69.31535649490658,29.659790212336215,0.4188836233035938,179.27741786028636,"Kyle Tucker",18345,663656
"Rece Hinds","CIN",51,0.078431372,0.31372549,0.25,0.260869565,0.333333333,0.717391304,1.050724637,0.456521739,8.554586541799775,0.28,,,0.7651985287666321,0.34475304931402206,11.017791484591754,5.0519098314617,0.4332526349553875,176.02451494808227,"Rece Hinds",27493,677956
"Bobby Witt Jr.","KCR",709,0.080394922,0.149506346,0.537735849,0.331761006,0.389280677,0.588050314,0.977330991,0.256289308,7.2023241576855455,0.35375494,3,2.4000000953674316,4.55497407913208,-0.07282041758298874,139.75057346715485,56.81312068148408,0.40973835374627793,169.14067123191134,"Bobby Witt Jr.",25764,677951
"Yordan Alvarez","HOU",635,0.108661417,0.149606299,0.726315789,0.307971014,0.392125984,0.567028985,0.959154969,0.259057971,3.845090797636476,0.316901408,-3.099999785423279,-0.6000000238418579,-2.8247435092926025,-0.07857240736484528,120.99862006165301,46.717544576602336,0.40158736975397163,167.1108798951789,"Yordan Alvarez",19556,670541
"Alex Call","WSN",113,0.10619469,0.168141592,0.631578947,0.343434343,0.424778761,0.525252525,0.950031286,0.181818182,4.421581328025297,0.402597402,-0.30000001192092896,0,0.050331275910139084,0.3108664005994797,22.471361640944924,9.252839546754803,0.4119153708483266,166.8156241970994,"Alex Call",19296,669743
"Austin Wynns","CIN",20,0,0.25,0,0.368421052,0.4,0.578947368,0.978947368,0.210526316,2.1964285649999997,0.5,-0.20000000298023224,0,0.06733640283346176,-0.03156968951225281,4.093777000972795,1.754215568372774,0.4191554367542267,166.53613425005045,"Austin Wynns",15271,642851
"Luisangel Acuña","NYM",40,0.025,0.15,0.166666666,0.307692307,0.325,0.641025641,0.966025641,0.333333334,5.099873113840477,0.3,,,0.3143625557422638,-0.46025336533784866,7.753582171170489,3.0744593059704464,0.4056757137179375,165.59439484037307,"Luisangel Acuna",26548,682668
"Vladimir Guerrero Jr.","TOR",697,0.103299856,0.137733142,0.75,0.323051948,0.395982783,0.543831168,0.939813951,0.22077922,2.159302274889306,0.342105263,-5.300000309944153,-0.8999999761581421,-3.6998448371887207,-1.9016806408762932,130.73860448194316,49.20488855583241,0.39789022276871394,164.36764775082332,"Vladimir Guerrero Jr.",19611,665489
"Brent Rooker","OAK",614,0.096091205,0.288273615,0.333333333,0.293040293,0.364820846,0.562271062,0.927091908,0.269230769,4.276088545836224,0.362275449,0.6999999284744263,1.899999976158142,0.9766682386398315,-0.22255981713533401,112.35029903558612,40.52576305476546,0.39218441668103954,163.63141597278016,"Brent Rooker",19627,667670
"Kerry Carpenter","DET",296,0.074324324,0.253378378,0.293333333,0.284090909,0.344709897,0.587121212,0.931831109,0.303030303,4.041362186627835,0.327586206,-1.7999999523162842,0.6000000238418579,-0.42363840341567993,-1.2914505824446678,53.74619786700273,19.120688664522408,0.3904375917699239,158.56070475319464,"Kerry Carpenter",25961,681481
"Ryan McKenna","- - -",15,0.066666666,0.333333333,0.2,0.214285714,0.266666666,0.642857142,0.909523808,0.428571428,5.471264367816092,0.142857142,0.30000000447034836,0,0.18901339173316956,-0.22079125046730042,2.573518209832351,0.818847135382335,0.37800424098968505,157.18362265067316,"Ryan McKenna",19928,663630
"Matt Duffy","TEX",10,0.2,0.1,2,0.285714285,0.5,0.285714285,0.785714285,0,2.64285714,0.333333333,0.10000000149011612,0,0.10252686589956284,-0.03946211189031601,1.7815425228945907,0.61176180659458,0.3861874878406525,156.85441104790272,"Matt Duffy",13836,622110
"Carlos Correa","MIN",367,0.108991825,0.166212534,0.655737704,0.310344827,0.387978142,0.517241379,0.905219521,0.206896552,2.81785714,0.342741935,2.0000000596046448,0.699999988079071,0.22550636529922485,-0.8050270825624466,65.12188982968057,22.190937541470166,0.3853048369370771,154.56093356265131,"Carlos Correa",14162,621043
"Matt Wallner","MIN",261,0.091954022,0.363984674,0.252631578,0.259090909,0.371647509,0.522727272,0.894374781,0.263636363,4.2554647474447185,0.38938053,0.6000000238418579,0.8999999761581421,-0.18625321984291077,0.07910013198852539,46.29880771840207,15.767531022971784,0.38523802583701766,154.51393727047554,"Matt Wallner",26466,670242
"Marcell Ozuna","ATL",688,0.107558139,0.247093023,0.435294117,0.301980198,0.378457059,0.54620462,0.924661679,0.244224422,1.7297226310352216,0.359102244,-1.6000001430511475,-3.200000047683716,-3.3261921405792236,-1.2837754040956497,127.17431047463819,46.693397193197455,0.39450213334856243,154.40756484288863,"Marcell Ozuna",10324,542303
"Gunnar Henderson","BAL",719,0.108484005,0.221140472,0.490566037,0.28095238,0.364394993,0.528571428,0.892966421,0.247619048,6.711413310786194,0.319634703,2.9000000953674316,2.5,2.86628794670105,1.1119838654994965,125.35989116745752,41.252657665486744,0.38146476194387025,153.80963713437268,"Gunnar Henderson",26289,683002
"Christian Yelich","MIL",315,0.126984126,0.184126984,0.689655172,0.314814814,0.405750798,0.503703703,0.909454501,0.188888889,7.0140980010409075,0.366336633,0.7000000476837158,1,1.6658587455749512,3.021536260843277,57.435177093279464,20.587084529829124,0.39138049156435073,153.60531994766325,"Christian Yelich",11477,592885
"Joc Pederson","ARI",449,0.122494432,0.233853006,0.523809523,0.275204359,0.392776523,0.514986376,0.907762899,0.239782017,3.9089260987016163,0.322314049,-1.600000023841858,2.0999999046325684,0.10268580913543701,-1.2539329454302788,81.74317906393532,29.22002490206483,0.3910353168878966,151.5510709552511,"Joc Pederson",11899,592626
"Ketel Marte","ARI",583,0.111492281,0.181818181,0.613207547,0.291666666,0.372212692,0.559523809,0.931736501,0.267857143,4.320483194670562,0.299191374,2.0000000447034836,0.20000000298023224,1.1109285354614258,-0.18097732216119766,106.12190957899442,37.9236938187038,0.3909995480337077,151.5269960645647,"Ketel Marte",13613,606466
"Charles Leblanc","LAA",28,0.25,0.321428571,0.777777777,0.19047619,0.392857142,0.476190476,0.869047618,0.285714286,2.295634915,0.2,0.10000000894069672,0.20000000298023224,0.0009409789927303791,-0.07103180140256882,4.88635049398719,1.61096448834716,0.38166280942303793,151.28314445397965,"Charles Leblanc",19813,641779
"Adrian Del Castillo","ARI",87,0.08045977,0.32183908,0.25,0.3125,0.367816091,0.525,0.892816091,0.2125,2.5936389339809414,0.4375,,,-0.44742611050605774,-0.38653212040662766,15.341385653368468,5.164293421558373,0.383930592016242,146.7691041150968,"Adrian Del Castillo",29554,680728
"Rafael Marchán","PHI",56,0.053571428,0.142857142,0.375,0.294117647,0.345454545,0.549019607,0.894474152,0.25490196,1.60119047125,0.3,-0.6000000461935997,-0.10000000149011612,-0.42222991585731506,-0.09470906853675842,9.786167903384104,3.235395892104044,0.38196159492839465,144.65232549810457,"Rafael Marchan",21646,665561
"Bryce Harper","PHI",631,0.12044374,0.218700475,0.550724637,0.285454545,0.373015873,0.525454545,0.898470418,0.24,2.767145354128121,0.330729166,-0.6000000238418579,-1.2999999523162842,0.9200413823127747,-1.419673815369606,109.38315203397026,35.56998883543959,0.38021706340771305,143.478136203768,"Bryce Harper",11579,547180
"Pavin Smith","ARI",158,0.11392405,0.196202531,0.580645161,0.270072992,0.348101265,0.547445255,0.89554652,0.277372263,3.4361781623201875,0.28,-1.8999999463558197,-0.4000000059604645,-1.5134484767913818,-0.07623478025197983,27.038645941561153,8.556110624020983,0.3774610286272025,142.41464449061615,"Pavin Smith",19892,656976
"Corey Seager","TEX",533,0.099437148,0.18011257,0.552083333,0.277894736,0.35272045,0.511578947,0.864299397,0.233684211,1.573348342249205,0.29059829,-4.099999845027924,0.699999988079071,-4.038418292999268,-1.1994516253471375,85.72261842286782,23.37330624407726,0.364663478286787,141.71398317159185,"Corey Seager",13624,608369
"José Ramírez","CLE",682,0.079178885,0.120234604,0.658536585,0.279032258,0.334801762,0.537096774,0.871898536,0.258064516,6.627416628901248,0.265346534,0.5,2.799999952316284,1.988608717918396,4.291585817933083,109.47380956544085,29.69476471378013,0.3642762730118049,141.46519340340004,"Jose Ramirez",13510,608070
"Victor Robles","- - -",295,0.07118644,0.179661016,0.396226415,0.307086614,0.380622837,0.433070866,0.813693703,0.125984252,6.978084927012316,0.37,1.1000001057982445,0.9000000134110451,1.5886349380016327,5.311238959431648,45.68057246624311,11.172041335392795,0.357417311222908,141.07579235976775,"Victor Robles",18363,645302
"Byron Buxton","MIN",388,0.051546391,0.255154639,0.202020202,0.278873239,0.335051546,0.523943661,0.858995207,0.245070422,6.1739075888187465,0.3375,1.7999999523162842,1.5,2.815390110015869,-0.04929900914430618,62.71759530916966,17.33010351672925,0.3656734152665742,140.75179065329417,"Byron Buxton",14161,621439
"Willson Contreras","STL",358,0.125698324,0.268156424,0.46875,0.262458471,0.379888268,0.468438538,0.848326806,0.205980067,3.254535693211778,0.336842105,1.100000038743019,-0.20000000298023224,-1.2736696004867554,-0.4100334793329239,59.16763315223079,17.289483508690417,0.37018280752589194,140.57001723393233,"Willson Contreras",11609,575929
"Mike Trout","LAA",126,0.126984126,0.214285714,0.592592592,0.220183486,0.325396825,0.541284403,0.866681228,0.321100917,7.065629208242033,0.194444444,-0.30000001192092896,0.8999999761581421,0.6361592411994934,0.5818982049822807,20.34852960433335,5.609292578953217,0.365490749835968,139.9073874800444,"Mike Trout",10155,545361
"Mookie Betts","LAD",516,0.118217054,0.110465116,1.070175438,0.288888888,0.372093023,0.491111111,0.863204134,0.202222223,6.294592030484924,0.293650793,-1.399999976158142,-0.6000000238418579,-0.6610515713691711,1.2692632526159286,85.60721453790048,25.246529576819928,0.3709689515573969,139.6231017505843,"Mookie Betts",13611,605141
"Randal Grichuk","ARI",279,0.071684587,0.164874551,0.434782608,0.291338582,0.34767025,0.527559055,0.875229305,0.236220473,2.9020034775,0.313131313,1.9000000357627869,0.30000001192092896,1.1122715473175049,-0.4972226098179817,46.75070103555285,14.113819050782551,0.373031150269252,139.4330327046128,"Randal Grichuk",10243,545341
"Jurickson Profar","SDP",668,0.113772455,0.151197604,0.752475247,0.280141843,0.380090497,0.459219858,0.839310355,0.179078015,3.6232297817421055,0.301801801,-3.5000001192092896,0.6000000238418579,-0.013990956358611584,-0.7540415599942207,107.77482664995253,29.633474801111813,0.365296050431334,139.01621861327015,"Jurickson Profar",10815,595777
"Samad Taylor","SEA",5,0,0.2,0,0.4,0.4,0.4,0.8,0,2.64285714,0.5,,,,-0.015784844756126404,0.7559442420877174,0.17105388393771215,0.3526842832565308,138.71836335488103,"Samad Taylor",22274,669392
"Seiya Suzuki","CHC",585,0.107692307,0.273504273,0.39375,0.283203125,0.365811965,0.482421875,0.84823384,0.19921875,5.7790041590865755,0.370149253,-1.5,2.0999999046325684,-0.34702953696250916,-0.4691487178206444,94.18438053726358,25.752208633712957,0.36487284691882704,136.97740162679946,"Seiya Suzuki",30116,673548
"Francisco Lindor","NYM",689,0.081277213,0.184325108,0.440944881,0.273462783,0.343976777,0.5,0.843976777,0.226537217,5.650956853192346,0.295010845,2.2000001668930054,1.600000023841858,1.1116966009140015,2.885617181658745,109.82636414417776,29.228472791107027,0.36288581496572286,136.7938598973504,"Francisco Lindor",12916,596019
