Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Max Muncy","LAD",0.227272727,0.635802469,0.189602446,0.314984709,0.495412844,0.074074074,0.129629629,8,0.077669902,2,1,0.49240122,0.31306991,0.19452888,0.11246201,0.47720365,0.41033435,"Max Muncy",13301,571970
"Rowdy Tellez","MIL",0.215425531,0.855614973,0.155717761,0.389294403,0.454987834,0.122994652,0.187165775,7,0.04375,0,0,0.4136253,0.39659367,0.18978102,0.17518248,0.42092457,0.40389294,"Rowdy Tellez",15679,642133
"Albert Pujols","STL",0.252136752,0.837606837,0.166666666,0.379844961,0.453488372,0.136752136,0.205128205,5,0.051020408,0,0,0.53488372,0.29069767,0.1744186,0.19379845,0.40310078,0.40310078,"Albert Pujols",1177,405395
"Romy Gonzalez","CHW",0.353846153,1.761904761,0.121212121,0.56060606,0.318181818,0,0.095238095,2,0.054054054,1,1,0.34328358,0.32835821,0.32835821,0.14925373,0.44776119,0.40298507,"Romy Gonzalez",21562,663853
"Matt Chapman","TOR",0.277456647,0.701657458,0.174262734,0.340482573,0.485254691,0.165745856,0.14917127,7,0.05511811,0,0,0.4772118,0.3458445,0.1769437,0.16353887,0.43431635,0.40214477,"Matt Chapman",16505,656305
"Joc Pederson","SFG",0.310344827,0.801587301,0.189285714,0.360714285,0.45,0.031746031,0.182539682,14,0.138613861,2,0.5,0.37676056,0.36971831,0.25352113,0.13380282,0.46478873,0.40140845,"Joc Pederson",11899,592626
"Niko Goodrum","HOU",0.25,1.666666666,0.2,0.5,0.3,0,0,0,0,0,0,0.5,0.25,0.25,0.25,0.35,0.4,"Niko Goodrum",12092,592348
"Dom Nuñez","COL",0.16,0.5,0.16,0.28,0.56,0.071428571,0,0,0,0,0,0.24,0.64,0.12,0.24,0.36,0.4,"Dom Nunez",15055,624513
"Meibrys Viloria","TEX",0.242424242,1.2,0.057142857,0.514285714,0.428571428,0,0.133333333,1,0.055555555,0,0,0.37142857,0.42857143,0.2,0.17142857,0.42857143,0.4,"Meibrys Viloria",17109,650619
"Caleb Hamilton","MIN",0,1,0,0.5,0.5,0,0.5,0,0,0,0,0.4,0.6,0,0.2,0.4,0.4,"Caleb Hamilton",19842,643348
"Canaan Smith-Njigba","PIT",0.2,3,0.2,0.6,0.2,0,0,0,0,0,0,0.4,0.2,0.4,0.2,0.4,0.4,"Canaan Smith-Njigba",23264,675986
"Jorge Soler","MIA",0.25595238,1.04109589,0.17679558,0.419889502,0.403314917,0.109589041,0.178082191,3,0.039473684,0,0,0.50276243,0.33701657,0.16022099,0.16022099,0.44198895,0.39779006,"Jorge Soler",14221,624585
"Ryan McMahon","COL",0.310734463,1.363636363,0.227027027,0.445945945,0.327027027,0.024793388,0.165289256,6,0.036363636,3,0.75,0.36898396,0.33957219,0.29144385,0.09893048,0.50534759,0.39572193,"Ryan McMahon",15112,641857
"Mark Contreras","MIN",0.114285714,1.0625,0.131578947,0.447368421,0.421052631,0.1875,0.1875,1,0.058823529,0,0,0.44736842,0.31578947,0.23684211,0.18421053,0.42105263,0.39473684,"Mark Contreras",20122,676628
"Austin Riley","ATL",0.314769975,0.98275862,0.235033259,0.379157427,0.385809312,0.091954022,0.218390804,8,0.046783625,0,0,0.41463415,0.34368071,0.24168514,0.12416851,0.48115299,0.39467849,"Austin Riley",18360,663586
"Matt Olson","ATL",0.274038461,0.921052631,0.187082405,0.389755011,0.423162583,0.136842105,0.178947368,6,0.034285714,0,0,0.40444444,0.37333333,0.22222222,0.16222222,0.44444444,0.39333333,"Matt Olson",14344,621566
"Adolis García","TEX",0.309226932,1.023529411,0.194379391,0.407494145,0.398126463,0.129411764,0.158823529,15,0.086206896,1,1,0.4228972,0.36214953,0.21495327,0.16121495,0.44626168,0.39252336,"Adolis Garcia",19287,666969
"Bryan De La Cruz","MIA",0.304347826,1.346666666,0.275720164,0.41563786,0.308641975,0.04,0.173333333,5,0.04950495,0,0,0.40329218,0.36625514,0.23045267,0.08230453,0.52674897,0.3909465,"Bryan De La Cruz",19600,650559
"Giancarlo Stanton","NYY",0.227467811,1.205882352,0.147727272,0.46590909,0.386363636,0.098039215,0.303921568,5,0.040650406,0,0,0.35606061,0.38257576,0.26136364,0.14015152,0.46969697,0.39015152,"Giancarlo Stanton",4949,519317
"Michael Toglia","COL",0.338461538,0.961538461,0.23880597,0.373134328,0.388059701,0.115384615,0.076923076,3,0.12,0,0,0.46268657,0.32835821,0.20895522,0.23880597,0.37313433,0.3880597,"Michael Toglia",25845,669911
"Keston Hiura","MIL",0.354545454,0.978723404,0.25,0.370967741,0.379032258,0.042553191,0.29787234,5,0.108695652,0,0,0.41935484,0.33870968,0.24193548,0.11290323,0.5,0.38709677,"Keston Hiura",20003,669374
"Mike Trout","LAA",0.323076923,0.435294117,0.186666666,0.246666666,0.566666666,0.076470588,0.235294117,8,0.108108108,0,0,0.41666667,0.31333333,0.27,0.13666667,0.47666667,0.38666667,"Mike Trout",10155,545361
"Kyle Schwarber","PHI",0.24024024,0.651041666,0.156914893,0.332446808,0.510638297,0.119791666,0.239583333,4,0.032,3,1,0.43799472,0.36939314,0.19261214,0.16358839,0.45118734,0.38522427,"Kyle Schwarber",16478,656941
"Jake Cave","MIN",0.267857142,0.807692307,0.196581196,0.358974358,0.444444444,0,0.096153846,8,0.19047619,0,0,0.28205128,0.47008547,0.24786325,0.09401709,0.52136752,0.38461538,"Jake Cave",14477,595909
"Mark Mathias","- - -",0.304347826,1.263157894,0.173076923,0.461538461,0.365384615,0.052631578,0.315789473,3,0.125,0,0,0.48076923,0.26923077,0.25,0.05769231,0.55769231,0.38461538,"Mark Mathias",18032,664029
"Vladimir Guerrero Jr.","TOR",0.289473684,1.701863354,0.173003802,0.520912547,0.30608365,0.111801242,0.198757763,20,0.0729927,0,0,0.39543726,0.37642586,0.22813688,0.15209125,0.46387833,0.38403042,"Vladimir Guerrero Jr.",19611,665489
"Oneil Cruz","PIT",0.317460317,1.422535211,0.165048543,0.490291262,0.344660194,0.126760563,0.239436619,9,0.08910891,0,0,0.4368932,0.34466019,0.2184466,0.18446602,0.43203883,0.38349515,"Oneil Cruz",21711,665833
"Mookie Betts","LAD",0.272311212,0.706666666,0.186440677,0.336864406,0.476694915,0.062222222,0.155555555,11,0.069182389,0,0,0.45338983,0.33686441,0.20974576,0.12288136,0.49364407,0.38347458,"Mookie Betts",13611,605141
"Shohei Ohtani","LAA",0.319796954,1.104938271,0.197647058,0.42117647,0.38117647,0.043209876,0.209876543,10,0.055865921,1,0.333333333,0.37149533,0.35046729,0.27803738,0.08878505,0.52803738,0.38317757,"Shohei Ohtani",19755,660271
"Franchy Cordero","BOS",0.3125,1,0.226666666,0.386666666,0.386666666,0.034482758,0.137931034,3,0.051724137,1,0.25,0.41558442,0.32467532,0.25974026,0.15584416,0.46103896,0.38311688,"Franchy Cordero",14567,614173
"Tommy Pham","- - -",0.304,1.424242424,0.183673469,0.479591836,0.336734693,0.075757575,0.128787878,13,0.069148936,0,0,0.375,0.375,0.25,0.13520408,0.48214286,0.38265306,"Tommy Pham",2967,502054
"Jonathan Aranda","TBR",0.245283018,1.666666666,0.127272727,0.545454545,0.327272727,0.055555555,0.111111111,1,0.033333333,0,0,0.45454545,0.38181818,0.16363636,0.14545455,0.47272727,0.38181818,"Jonathan Aranda",21837,666018
"Manny Machado","SDP",0.337349397,0.90860215,0.205816554,0.378076062,0.416107382,0.150537634,0.17204301,10,0.059171597,0,0,0.41163311,0.33780761,0.25055928,0.16331096,0.45637584,0.3803132,"Manny Machado",11493,592518
"Christian Walker","ARI",0.24822695,0.866995073,0.174291938,0.383442265,0.442265795,0.108374384,0.177339901,13,0.073863636,0,0,0.4291939,0.33769063,0.23311547,0.16122004,0.45969499,0.37908497,"Christian Walker",13419,572233
"Mike Brosseau","MIL",0.344827586,0.95,0.161290322,0.40860215,0.430107526,0.05,0.15,2,0.052631578,0,0,0.40860215,0.33333333,0.25806452,0.13978495,0.48387097,0.37634409,"Mike Brosseau",19683,670712
"Luke Voit","- - -",0.298360655,0.84090909,0.256880733,0.339449541,0.403669724,0.045454545,0.166666666,3,0.027027027,0,0,0.48929664,0.31498471,0.19571865,0.14984709,0.47400612,0.37614679,"Luke Voit",14811,572228
"Nick Gordon","MIN",0.34006734,1.148148148,0.241830065,0.405228758,0.352941176,0.037037037,0.083333333,6,0.048387096,0,0,0.41100324,0.32686084,0.26213592,0.08090615,0.54368932,0.37540453,"Nick Gordon",16337,624503
"Tim Beckham","MIN",0.125,6.5,0.0625,0.8125,0.125,0,0,1,0.076923076,0,0,0.625,0.25,0.125,0.0625,0.5625,0.375,"Tim Beckham",7949,542921
"Bobby Bradley","CLE",0.25,2.5,0.125,0.625,0.25,0,0,0,0,0,0,0.375,0.375,0.25,0.25,0.375,0.375,"Bobby Bradley",17278,656252
"Steven Duggar","- - -",0.34375,1,0.1875,0.40625,0.40625,0,0,0,0,0,0,0.3125,0.40625,0.28125,0,0.625,0.375,"Steven Duggar",17719,621453
"Alejandro Kirk","TOR",0.298507462,1.625,0.192307692,0.5,0.307692307,0.09375,0.109375,14,0.067307692,0,0,0.35336538,0.35096154,0.29567308,0.14903846,0.47596154,0.375,"Alejandro Kirk",22581,672386
"Josh Jung","TEX",0.277777777,1.2,0.254237288,0.406779661,0.33898305,0.05,0.25,0,0,0,0,0.49152542,0.3220339,0.18644068,0.20338983,0.42372881,0.37288136,"Josh Jung",26299,673962
"Rob Refsnyder","BOS",0.394230769,1.078947368,0.281818181,0.372727272,0.345454545,0.026315789,0.157894736,3,0.073170731,0,0,0.38181818,0.31818182,0.3,0.11818182,0.50909091,0.37272727,"Rob Refsnyder",13770,608701
"Diego Castillo","PIT",0.238888888,0.987012987,0.198952879,0.397905759,0.403141361,0.051948051,0.142857142,5,0.065789473,0,0,0.42931937,0.35602094,0.21465969,0.13089005,0.4973822,0.37172775,"Diego Castillo",19906,660636
"Corey Seager","TEX",0.242424242,1.025906735,0.21010101,0.4,0.389898989,0.015544041,0.170984455,6,0.03030303,0,0,0.42222222,0.34343434,0.23434343,0.10505051,0.52323232,0.37171717,"Corey Seager",13624,608369
"José Abreu","CHW",0.35,1.50955414,0.204040404,0.478787878,0.317171717,0.05732484,0.095541401,9,0.037974683,0,0,0.37979798,0.36161616,0.25858586,0.11111111,0.51717172,0.37171717,"Jose Abreu",15676,547989
"Vinnie Pasquantino","KCR",0.305555555,1.022222222,0.191111111,0.408888888,0.4,0.055555555,0.111111111,4,0.04347826,1,1,0.42035398,0.36283186,0.21681416,0.12831858,0.5,0.37168142,"Vinnie Pasquantino",27676,686469
"Roberto Pérez","PIT",0.363636363,1.333333333,0.2,0.457142857,0.342857142,0,0.166666666,0,0,0,0,0.57142857,0.31428571,0.11428571,0.17142857,0.45714286,0.37142857,"Roberto Perez",2900,547379
"Trevor Larnach","MIN",0.32,1.073170731,0.19047619,0.419047619,0.39047619,0.024390243,0.121951219,0,0,0,0,0.42857143,0.3047619,0.26666667,0.13333333,0.4952381,0.37142857,"Trevor Larnach",21501,663616
"William Contreras","ATL",0.344339622,1.662162162,0.150862068,0.530172413,0.318965517,0.094594594,0.27027027,12,0.097560975,0,0,0.41810345,0.36206897,0.21982759,0.16810345,0.4612069,0.37068966,"William Contreras",20503,661388
"Freddie Freeman","LAD",0.358870967,1.142857142,0.274661508,0.386847195,0.338491295,0.034285714,0.12,11,0.055,0,0,0.36363636,0.33655706,0.29980658,0.12185687,0.50870406,0.36943907,"Freddie Freeman",5361,518692
"Matt Carpenter","NYY",0.303797468,0.428571428,0.239130434,0.228260869,0.532608695,0.020408163,0.306122448,1,0.047619047,1,0.333333333,0.6,0.22105263,0.17894737,0.10526316,0.52631579,0.36842105,"Matt Carpenter",8090,572761
"Christopher Morel","CHC",0.320175438,1.538461538,0.175,0.5,0.325,0.128205128,0.205128205,9,0.075,1,0.142857142,0.45748988,0.37246964,0.17004049,0.1659919,0.46558704,0.36842105,"Christopher Morel",21897,666624
"Cal Raleigh","SEA",0.225663716,0.510638297,0.158102766,0.28458498,0.557312252,0.092198581,0.191489361,7,0.097222222,0,0,0.47826087,0.30039526,0.22134387,0.15810277,0.4743083,0.36758893,"Cal Raleigh",21534,663728
"Jazz Chisholm Jr.","MIA",0.294117647,0.916666666,0.217687074,0.374149659,0.408163265,0.083333333,0.233333333,3,0.054545454,3,1,0.5,0.31333333,0.18666667,0.13333333,0.5,0.36666667,"Jazz Chisholm Jr.",20454,665862
"Franmil Reyes","- - -",0.307407407,1.37755102,0.179577464,0.475352112,0.345070422,0.071428571,0.142857142,7,0.051851851,0,0,0.42605634,0.29929577,0.27464789,0.13380282,0.5,0.36619718,"Franmil Reyes",14566,614177
"Jack Suwinski","PIT",0.242268041,1,0.154929577,0.422535211,0.422535211,0.111111111,0.211111111,4,0.044444444,0,0,0.46948357,0.30985915,0.22065728,0.19248826,0.44131455,0.36619718,"Jack Suwinski",22244,669261
"Randal Grichuk","COL",0.309392265,1.405797101,0.128608923,0.509186351,0.362204724,0.079710144,0.137681159,18,0.092783505,0,0,0.37270341,0.36220472,0.26509186,0.15223097,0.48293963,0.3648294,"Randal Grichuk",10243,545341
"J.D. Davis","- - -",0.360215053,1.328358208,0.212121212,0.449494949,0.338383838,0.104477611,0.179104477,9,0.101123595,0,0,0.37373737,0.37373737,0.25252525,0.15151515,0.48484848,0.36363636,"J.D. Davis",16219,605204
"Guillermo Heredia","ATL",0.219512195,0.727272727,0.136363636,0.363636363,0.5,0.09090909,0.136363636,4,0.25,0,0,0.45454545,0.38636364,0.15909091,0.20454545,0.43181818,0.36363636,"Guillermo Heredia",18721,628338
"Nolan Jones","CLE",0.358490566,1,0.296296296,0.351851851,0.351851851,0.052631578,0.105263157,2,0.105263157,0,0,0.41818182,0.38181818,0.2,0.16363636,0.47272727,0.36363636,"Nolan Jones",20529,666134
"David Villar","SFG",0.3,0.84090909,0.181818181,0.373737373,0.444444444,0.022727272,0.204545454,1,0.027027027,0,0,0.38383838,0.42424242,0.19191919,0.14141414,0.49494949,0.36363636,"David Villar",24782,681584
"Patrick Wisdom","CHC",0.273764258,0.7,0.170731707,0.341463414,0.487804878,0.157142857,0.178571428,8,0.081632653,1,0.5,0.51211073,0.29411765,0.19377163,0.18685121,0.44982699,0.3633218,"Patrick Wisdom",13602,621550
"Emmanuel Rivera","- - -",0.275423728,1.390804597,0.161290322,0.487903225,0.350806451,0.068965517,0.137931034,5,0.041322314,0,0,0.4233871,0.31854839,0.25806452,0.12096774,0.51612903,0.36290323,"Emmanuel Rivera",19890,656896
"Carlos Correa","MIN",0.339425587,1.138157894,0.197530864,0.427160493,0.375308641,0.085526315,0.144736842,13,0.075144508,0,0,0.40987654,0.38518519,0.20493827,0.16790123,0.47160494,0.36049383,"Carlos Correa",14162,621043
"Joey Meneses","WSN",0.371069182,1.509803921,0.255813953,0.447674418,0.296511627,0.039215686,0.25490196,2,0.025974025,0,0,0.39534884,0.3372093,0.26744186,0.0755814,0.56395349,0.36046512,"Joey Meneses",14366,608841
"Mitch Haniger","SEA",0.293333333,0.869565217,0.198757763,0.372670807,0.428571428,0.144927536,0.159420289,4,0.066666666,0,0,0.45962733,0.32298137,0.2173913,0.16770186,0.47204969,0.36024845,"Mitch Haniger",14274,571745
"Ryan O'Hearn","KCR",0.313131313,1.555555555,0.303030303,0.424242424,0.272727272,0.074074074,0.037037037,1,0.023809523,1,1,0.42,0.32,0.26,0.11,0.53,0.36,"Ryan O'Hearn",16442,656811
"Darick Hall","PHI",0.301204819,0.738095238,0.206521739,0.336956521,0.456521739,0.119047619,0.214285714,3,0.096774193,0,0,0.40217391,0.35869565,0.23913043,0.15217391,0.48913043,0.35869565,"Darick Hall",19717,669742
"Colin Moran","CIN",0.233766233,1.64,0.195121951,0.5,0.304878048,0,0.2,1,0.024390243,0,0,0.4691358,0.30864198,0.22222222,0.08641975,0.55555556,0.35802469,"Colin Moran",16909,592567
"Eugenio Suárez","SEA",0.302180685,0.745341614,0.201704545,0.34090909,0.457386363,0.062111801,0.192546583,6,0.05,0,0,0.46306818,0.30113636,0.23579545,0.13352273,0.50852273,0.35795455,"Eugenio Suarez",12552,553993
"Victor Caratini","MIL",0.228426395,1.625,0.184466019,0.504854368,0.310679611,0.078125,0.140625,2,0.019230769,0,0,0.36714976,0.35748792,0.27536232,0.19323671,0.44927536,0.35748792,"Victor Caratini",14968,605170
"Mike Zunino","TBR",0.184615384,0.526315789,0.171428571,0.285714285,0.542857142,0.078947368,0.131578947,1,0.05,0,0,0.42857143,0.3,0.27142857,0.12857143,0.51428571,0.35714286,"Mike Zunino",13265,572287
"Kole Calhoun","TEX",0.263374485,1.010416666,0.243137254,0.380392156,0.376470588,0.09375,0.125,2,0.020618556,0,0,0.47843137,0.34117647,0.18039216,0.14901961,0.49411765,0.35686275,"Kole Calhoun",11200,594777
"Orlando Arcia","ATL",0.278145695,1.216666666,0.163522012,0.459119496,0.37735849,0.033333333,0.15,6,0.08219178,0,0,0.425,0.3625,0.2125,0.11875,0.525,0.35625,"Orlando Arcia",13185,606115
"Rafael Devers","BOS",0.32853717,1.126506024,0.20316027,0.422121896,0.374717832,0.114457831,0.162650602,9,0.048128342,1,1,0.34009009,0.39414414,0.26576577,0.14414414,0.5,0.35585586,"Rafael Devers",17350,646240
"Taylor Ward","LAA",0.324929971,0.810975609,0.218421052,0.35,0.431578947,0.079268292,0.140243902,13,0.09774436,0,0,0.40263158,0.35789474,0.23947368,0.12368421,0.52105263,0.35526316,"Taylor Ward",17548,621493
"Yandy Díaz","TBR",0.32345679,1.572519083,0.185990338,0.497584541,0.31642512,0.106870229,0.06870229,11,0.053398058,0,0,0.30434783,0.37681159,0.31884058,0.14009662,0.50483092,0.35507246,"Yandy Diaz",16578,650490
"Kyle Tucker","HOU",0.26128266,0.725118483,0.189309576,0.340757238,0.469933184,0.08056872,0.142180094,7,0.045751633,2,1,0.39911308,0.37472284,0.22616408,0.14190687,0.50332594,0.35476718,"Kyle Tucker",18345,663656
"MJ Melendez","KCR",0.257861635,0.956204379,0.202380952,0.389880952,0.407738095,0.08029197,0.131386861,7,0.053435114,0,0,0.44940476,0.32440476,0.22619048,0.13690476,0.50892857,0.35416667,"MJ Melendez",22197,669004
"Ben Gamel","PIT",0.290566037,1.244680851,0.218518518,0.433333333,0.348148148,0.053191489,0.09574468,3,0.025641025,2,0.5,0.39781022,0.36861314,0.23357664,0.14963504,0.49635036,0.3540146,"Ben Gamel",12160,592325
"Bligh Madris","PIT",0.234567901,1.615384615,0.160493827,0.518518518,0.320987654,0.115384615,0.038461538,1,0.023809523,0,0,0.40243902,0.30487805,0.29268293,0.1097561,0.53658537,0.35365854,"Bligh Madris",20054,676632
"Ryan Mountcastle","BAL",0.303108808,0.91566265,0.220588235,0.372549019,0.406862745,0.054216867,0.13253012,6,0.039473684,0,0,0.33823529,0.36764706,0.29411765,0.12745098,0.51960784,0.35294118,"Ryan Mountcastle",18373,663624
"Lars Nootbaar","STL",0.247619047,1.129411764,0.173515981,0.438356164,0.388127853,0.117647058,0.164705882,6,0.0625,3,0.6,0.42410714,0.36607143,0.20982143,0.16071429,0.48660714,0.35267857,"Lars Nootbaar",21454,663457
"Nathaniel Lowe","TEX",0.362768496,1.573529411,0.213483146,0.480898876,0.305617977,0.06617647,0.198529411,19,0.088785046,0,0,0.32959641,0.36995516,0.30044843,0.15470852,0.49327354,0.35201794,"Nathaniel Lowe",19566,663993
"Hunter Renfroe","MIL",0.281345565,0.775757575,0.174647887,0.36056338,0.464788732,0.121212121,0.175757575,8,0.0625,1,0.333333333,0.44134078,0.32402235,0.23463687,0.18435754,0.46368715,0.35195531,"Hunter Renfroe",15464,592669
"Bryce Harper","PHI",0.323529411,1.202020202,0.240418118,0.414634146,0.344947735,0.04040404,0.181818181,6,0.050420168,1,0.333333333,0.40344828,0.34827586,0.24827586,0.1,0.54827586,0.35172414,"Bryce Harper",11579,547180
"Willy Adames","MIL",0.278378378,0.744565217,0.199501246,0.341645885,0.458852867,0.103260869,0.16847826,12,0.08759124,0,0,0.40399002,0.34663342,0.24937656,0.16708229,0.48129676,0.35162095,"Willy Adames",15986,642715
"Brandon Drury","- - -",0.29347826,1.038461538,0.196969696,0.409090909,0.393939393,0.089743589,0.179487179,14,0.086419753,0,0,0.47222222,0.30050505,0.22727273,0.17171717,0.47727273,0.3510101,"Brandon Drury",11615,592273
"Carlos Santana","- - -",0.208588957,0.894039735,0.168604651,0.39244186,0.438953488,0.15231788,0.125827814,9,0.066666666,1,1,0.48405797,0.33333333,0.1826087,0.17971014,0.46956522,0.35072464,"Carlos Santana",2396,467793
"Brendan Rodgers","COL",0.303827751,1.956521739,0.21113689,0.522041763,0.266821345,0.026086956,0.113043478,19,0.084444444,0,0,0.30858469,0.37819026,0.31322506,0.14849188,0.50116009,0.35034803,"Brendan Rodgers",17907,663898
"Josh Naylor","CLE",0.268361581,1.452380952,0.173796791,0.489304812,0.336898395,0.103174603,0.158730158,9,0.049180327,0,0,0.45187166,0.34224599,0.20588235,0.1684492,0.48128342,0.35026738,"Josh Naylor",18839,647304
"Kelvin Gutiérrez","BAL",0.2,2,0.1,0.6,0.3,0,0,2,0.166666666,0,0,0.3,0.45,0.25,0.2,0.45,0.35,"Kelvin Gutierrez",17468,642721
