Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Fernando Tatis Jr.","SDP",0.306122448,1.362068965,0.164634146,0.481707317,0.353658536,0.017241379,0.293103448,5,0.063291139,0,0,0.44512195,0.3597561,0.19512195,0.07926829,0.37195122,0.54878049,"Fernando Tatis Jr.",19709,665487
"Corey Seager","LAD",0.308641975,0.985507246,0.2259887,0.38418079,0.389830508,0.014492753,0.217391304,5,0.073529411,0,0,0.40677966,0.3220339,0.27118644,0.08474576,0.39548023,0.51977401,"Corey Seager",13624,608369
"Luis Torrens","- - -",0.314814814,1.210526315,0.236363636,0.418181818,0.345454545,0.210526315,0.052631578,0,0,0,0,0.35714286,0.35714286,0.28571429,0.125,0.35714286,0.51785714,"Luis Torrens",15905,620443
"Jason Castro","- - -",0.288888888,0.625,0.170212765,0.319148936,0.510638297,0.041666666,0.083333333,0,0,0,0,0.36170213,0.36170213,0.27659574,0.06382979,0.42553191,0.5106383,"Jason Castro",8722,488771
"Ronald Acuña Jr.","ATL",0.302325581,0.813953488,0.22,0.35,0.43,0.069767441,0.325581395,1,0.028571428,0,0,0.42,0.35,0.23,0.17,0.32,0.51,"Ronald Acuna Jr.",18401,660670
"Edwin Ríos","LAD",0.215686274,0.714285714,0.186440677,0.33898305,0.474576271,0,0.285714285,0,0,0,0,0.45762712,0.28813559,0.25423729,0.10169492,0.38983051,0.50847458,"Edwin Rios",18316,621458
"Hernán Pérez","CHC",0.25,2,0.5,0.5,0,0,0,0,0,0,0,0.75,0.25,0,0,0.5,0.5,"Hernan Perez",5751,541650
"Ryan Goins","CHW",0,0.6,0,0.375,0.625,0,0,0,0,0,0,0.375,0.25,0.375,0,0.5,0.5,"Ryan Goins",9807,572365
"Brian Dozier","NYM",0.2,0.333333333,0.2,0.2,0.6,0.166666666,0,0,0,0,0,0.5,0.4,0.1,0.1,0.4,0.5,"Brian Dozier",9810,572821
"Danny Santana","TEX",0.225806451,1.25,0.15625,0.46875,0.375,0,0.083333333,0,0,0,0,0.5,0.3125,0.1875,0.0625,0.4375,0.5,"Danny Santana",10322,542454
"Joey Rickard","SFG",0,1,0,0.5,0.5,0,0,0,0,0,0,0.5,0.25,0.25,0,0.5,0.5,"Joey Rickard",13277,572073
"Franklin Barreto","- - -",0.166666666,2,0.181818181,0.545454545,0.272727272,1,0,0,0,0,0,0.5,0.08333333,0.41666667,0.25,0.25,0.5,"Franklin Barreto",15519,620439
"Yairo Muñoz","BOS",0.424242424,2,0.294117647,0.470588235,0.235294117,0.375,0.125,1,0.0625,0,0,0.47058824,0.35294118,0.17647059,0.11764706,0.38235294,0.5,"Yairo Munoz",16313,622168
"Austin Dean","STL",0.5,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,"Austin Dean",18288,621573
"Jesse Winker","CIN",0.282608695,1.666666666,0.23076923,0.48076923,0.288461538,0.066666666,0.4,0,0,0,0,0.46153846,0.31730769,0.22115385,0.10576923,0.40384615,0.49038462,"Jesse Winker",13590,608385
"Teoscar Hernández","TOR",0.348214285,0.93877551,0.2578125,0.359375,0.3828125,0.061224489,0.326530612,5,0.108695652,0,0,0.359375,0.421875,0.21875,0.11627907,0.39534884,0.48837209,"Teoscar Hernandez",13066,606192
"Justin Turner","LAD",0.347107438,0.763636363,0.224,0.336,0.44,0.054545454,0.072727272,5,0.119047619,0,0,0.376,0.384,0.24,0.112,0.4,0.488,"Justin Turner",5235,457759
"Miguel Sanó","MIN",0.301204819,0.921052631,0.239583333,0.364583333,0.395833333,0.105263157,0.342105263,2,0.057142857,0,0,0.5625,0.26041667,0.17708333,0.10416667,0.41666667,0.47916667,"Miguel Sano",12164,593934
"Wil Myers","SDP",0.330708661,1,0.234042553,0.382978723,0.382978723,0.055555555,0.277777777,3,0.055555555,1,1,0.3943662,0.33098592,0.27464789,0.11267606,0.4084507,0.47887324,"Wil Myers",10047,571976
"Tommy Pham","SDP",0.253164556,2.55,0.134146341,0.621951219,0.243902439,0,0.15,5,0.098039215,0,0,0.48780488,0.32926829,0.18292683,0.13414634,0.3902439,0.47560976,"Tommy Pham",2967,502054
"Gregory Polanco","PIT",0.193181818,0.704545454,0.210526315,0.326315789,0.463157894,0.113636363,0.159090909,0,0,0,0,0.44210526,0.35789474,0.2,0.09473684,0.43157895,0.47368421,"Gregory Polanco",12907,570256
"Jonathan Davis","TOR",0.375,1.166666666,0.235294117,0.411764705,0.352941176,0,0.166666666,0,0,0,0,0.41176471,0.35294118,0.23529412,0.05882353,0.47058824,0.47058824,"Jonathan Davis",15104,641505
"Giancarlo Stanton","NYY",0.333333333,1.769230769,0.265306122,0.469387755,0.265306122,0.23076923,0.307692307,1,0.04347826,0,0,0.57142857,0.28571429,0.14285714,0.20408163,0.32653061,0.46938776,"Giancarlo Stanton",4949,519317
"Matt Davidson","CIN",0.148148148,0.6,0.2,0.3,0.5,0.066666666,0.2,0,0,0,0,0.2,0.46666667,0.33333333,0.1,0.43333333,0.46666667,"Matt Davidson",7226,571602
"Travis Demeritte","DET",0.333333333,1.5,0.333333333,0.4,0.266666666,0,0,0,0,0,0,0.33333333,0.46666667,0.2,0.2,0.33333333,0.46666667,"Travis Demeritte",15958,641513
"Andrew Stevenson","WSN",0.464285714,1.111111111,0.344827586,0.344827586,0.310344827,0,0.222222222,0,0,1,1,0.26666667,0.26666667,0.46666667,0.06666667,0.46666667,0.46666667,"Andrew Stevenson",17932,664057
"Mike Brosseau","TBR",0.411764705,1.19047619,0.178571428,0.446428571,0.375,0.047619047,0.238095238,3,0.12,0,0,0.5,0.28571429,0.21428571,0.07142857,0.46428571,0.46428571,"Mike Brosseau",19683,670712
"Marcell Ozuna","ATL",0.390728476,0.911764705,0.23076923,0.366863905,0.402366863,0.161764705,0.264705882,2,0.032258064,0,0,0.44970414,0.28994083,0.26035503,0.14792899,0.39053254,0.46153846,"Marcell Ozuna",10324,542303
"Mark Payton","CIN",0.23076923,0.857142857,0,0.461538461,0.538461538,0.142857142,0,0,0,0,0,0.46153846,0.46153846,0.07692308,0.30769231,0.23076923,0.46153846,"Mark Payton",16042,592622
"Travis d'Arnaud","ATL",0.411214953,1.428571428,0.267241379,0.431034482,0.301724137,0.028571428,0.257142857,1,0.02,0,0,0.39655172,0.3362069,0.26724138,0.10344828,0.43965517,0.45689655,"Travis d'Arnaud",7739,518595
"Jorge Alfaro","MIA",0.333333333,1.647058823,0.210526315,0.49122807,0.298245614,0.058823529,0.176470588,2,0.071428571,0,0,0.22807018,0.35087719,0.42105263,0.1754386,0.36842105,0.45614035,"Jorge Alfaro",12180,595751
"Justin Smoak","- - -",0.219178082,1.107142857,0.243589743,0.397435897,0.358974358,0.107142857,0.178571428,3,0.096774193,0,0,0.56410256,0.26923077,0.16666667,0.14102564,0.41025641,0.44871795,"Justin Smoak",9054,475253
"Curt Casali","CIN",0.268292682,0.5,0.234042553,0.255319148,0.510638297,0,0.25,1,0.083333333,0,0,0.44680851,0.38297872,0.17021277,0.06382979,0.4893617,0.44680851,"Curt Casali",12510,592200
"Ke'Bryan Hayes","PIT",0.45,1.55,0.215384615,0.476923076,0.307692307,0.05,0.25,1,0.032258064,0,0,0.24615385,0.4,0.35384615,0.18461538,0.36923077,0.44615385,"Ke'Bryan Hayes",18577,663647
"Mookie Betts","LAD",0.289156626,0.702380952,0.214285714,0.324175824,0.461538461,0.071428571,0.19047619,8,0.13559322,0,0,0.38461538,0.34065934,0.27472527,0.13186813,0.42307692,0.44505495,"Mookie Betts",13611,605141
"Jake Lamb","- - -",0.233333333,0.875,0.285714285,0.333333333,0.38095238,0.083333333,0.125,1,0.047619047,0,0,0.38095238,0.44444444,0.17460317,0.14285714,0.41269841,0.44444444,"Jake Lamb",13329,571875
"Christian Walker","ARI",0.31707317,1.258620689,0.233918128,0.426900584,0.339181286,0.120689655,0.120689655,7,0.09589041,0,0,0.42690058,0.32163743,0.25146199,0.14035088,0.41520468,0.44444444,"Christian Walker",13419,572233
"Dawel Lugo","DET",0.222222222,2,0,0.666666666,0.333333333,0.333333333,0,0,0,0,0,0.33333333,0.44444444,0.22222222,0.11111111,0.44444444,0.44444444,"Dawel Lugo",14713,608475
"Eloy Jiménez","CHW",0.340277777,1.822222222,0.196202531,0.518987341,0.284810126,0.111111111,0.311111111,8,0.097560975,0,0,0.36075949,0.33544304,0.30379747,0.12025316,0.43670886,0.44303797,"Eloy Jimenez",17484,650391
"Yoenis Cespedes","NYM",0.214285714,0.857142857,0.1875,0.375,0.4375,0.142857142,0.285714285,1,0.166666666,0,0,0.875,0.0625,0.0625,0.3125,0.25,0.4375,"Yoenis Cespedes",13110,493316
"Jorge Mateo","SDP",0.266666666,0.333333333,0.466666666,0.133333333,0.4,0.166666666,0,0,0,0,0,0.375,0.25,0.375,0.1875,0.375,0.4375,"Jorge Mateo",17273,622761
"Anthony Rendon","LAA",0.302013422,0.811594202,0.208860759,0.354430379,0.43670886,0.115942028,0.130434782,2,0.035714285,0,0,0.43670886,0.36708861,0.19620253,0.09493671,0.46835443,0.43670886,"Anthony Rendon",12861,543685
"Tyrone Taylor","MIL",0.25,0.928571428,0.1,0.433333333,0.466666666,0.142857142,0.142857142,1,0.076923076,0,0,0.46666667,0.43333333,0.1,0.23333333,0.33333333,0.43333333,"Tyrone Taylor",13675,621438
"Brandon Lowe","TBR",0.308943089,0.762711864,0.240875912,0.328467153,0.430656934,0.033898305,0.237288135,1,0.022222222,0,0,0.45255474,0.32116788,0.22627737,0.13868613,0.43065693,0.43065693,"Brandon Lowe",18882,664040
"Freddie Freeman","ATL",0.365853658,0.848484848,0.310734463,0.31638418,0.372881355,0.015151515,0.196969696,3,0.053571428,0,0,0.37288136,0.33333333,0.29378531,0.0960452,0.47457627,0.42937853,"Freddie Freeman",5361,518692
"Manny Piña","MIL",0.269230769,0.384615384,0.357142857,0.178571428,0.464285714,0.076923076,0.153846153,0,0,0,0,0.35714286,0.46428571,0.17857143,0.14285714,0.42857143,0.42857143,"Manny Pina",2829,444489
"Tyler Flowers","ATL",0.411764705,0.833333333,0.371428571,0.285714285,0.342857142,0.083333333,0.083333333,1,0.1,0,0,0.4,0.4,0.2,0.05714286,0.51428571,0.42857143,"Tyler Flowers",9134,452095
"Matt Olson","OAK",0.226890756,0.793103448,0.20610687,0.351145038,0.442748091,0.155172413,0.24137931,2,0.04347826,1,0.5,0.47368421,0.33082707,0.19548872,0.12781955,0.44360902,0.42857143,"Matt Olson",14344,621566
"Jesús Sánchez","MIA",0.071428571,2,0.142857142,0.571428571,0.285714285,0.25,0,0,0,0,0,0.42857143,0.21428571,0.35714286,0.07142857,0.5,0.42857143,"Jesus Sanchez",19913,660821
"Salvador Perez","KCR",0.375,0.953488372,0.269565217,0.356521739,0.373913043,0.046511627,0.255813953,4,0.097560975,0,0,0.46086957,0.36521739,0.17391304,0.12173913,0.45217391,0.42608696,"Salvador Perez",7304,521692
"Jared Walsh","LAA",0.256410256,1.3125,0.149425287,0.48275862,0.367816091,0.09375,0.28125,4,0.095238095,0,0,0.43678161,0.27586207,0.28735632,0.13793103,0.43678161,0.42528736,"Jared Walsh",18607,665120
"Derek Dietrich","TEX",0.2,1.142857142,0.25,0.4,0.35,0.142857142,0.357142857,1,0.0625,0,0,0.3,0.375,0.325,0.2,0.375,0.425,"Derek Dietrich",10542,518618
"Pablo Sandoval","- - -",0.261538461,1.65,0.196969696,0.5,0.303030303,0.1,0.05,4,0.121212121,0,0,0.3030303,0.48484848,0.21212121,0.18181818,0.39393939,0.42424242,"Pablo Sandoval",5409,467055
"Jace Peterson","MIL",0.291666666,1.75,0.153846153,0.538461538,0.307692307,0,0.25,0,0,0,0,0.53846154,0.30769231,0.15384615,0.11538462,0.46153846,0.42307692,"Jace Peterson",12325,607054
"C.J. Cron","DET",0.181818181,0.833333333,0.153846153,0.384615384,0.461538461,0.166666666,0.333333333,1,0.1,0,0,0.46153846,0.38461538,0.15384615,0.30769231,0.26923077,0.42307692,"C.J. Cron",12546,543068
"Jorge Soler","KCR",0.31707317,0.971428571,0.233333333,0.377777777,0.388888888,0.2,0.228571428,0,0,0,0,0.51111111,0.25555556,0.23333333,0.17777778,0.4,0.42222222,"Jorge Soler",14221,624585
"Juan Soto","WSN",0.362831858,1.805555555,0.198412698,0.515873015,0.285714285,0.055555555,0.361111111,4,0.061538461,0,0,0.32539683,0.43650794,0.23809524,0.15079365,0.42857143,0.42063492,"Juan Soto",20123,665742
"Aaron Judge","NYY",0.283333333,0.964285714,0.20289855,0.391304347,0.405797101,0,0.321428571,2,0.074074074,0,0,0.53623188,0.28985507,0.17391304,0.13043478,0.44927536,0.42028986,"Aaron Judge",15640,592450
"Grayson Greiner","DET",0.107142857,0.625,0.161290322,0.322580645,0.516129032,0.1875,0.1875,0,0,0,0,0.5483871,0.32258065,0.12903226,0.19354839,0.38709677,0.41935484,"Grayson Greiner",17062,606988
"Justin Upton","LAA",0.21875,0.936170212,0.133333333,0.419047619,0.447619047,0.085106382,0.191489361,2,0.045454545,0,0,0.46666667,0.35238095,0.18095238,0.12380952,0.45714286,0.41904762,"Justin Upton",5222,457708
"Yasmani Grandal","CHW",0.298969072,0.88372093,0.228571428,0.361904761,0.409523809,0.116279069,0.186046511,0,0,0,0,0.40952381,0.32380952,0.26666667,0.13333333,0.44761905,0.41904762,"Yasmani Grandal",11368,518735
"Luke Voit","NYY",0.268115942,1.031746031,0.2,0.40625,0.39375,0.047619047,0.349206349,5,0.076923076,0,0,0.54375,0.24375,0.2125,0.16875,0.4125,0.41875,"Luke Voit",14811,572228
"AJ Pollock","LAD",0.277372262,1,0.202614379,0.39869281,0.39869281,0.06557377,0.262295081,6,0.098360655,0,0,0.45751634,0.28104575,0.26143791,0.11111111,0.47058824,0.41830065,"AJ Pollock",9256,572041
"Mitch Garver","MIN",0.294117647,1,0.222222222,0.388888888,0.388888888,0.071428571,0.142857142,1,0.071428571,0,0,0.61111111,0.25,0.13888889,0.13888889,0.44444444,0.41666667,"Mitch Garver",15161,641598
"Matt Beaty","LAD",0.264705882,1.7,0.25,0.472222222,0.277777777,0.1,0.2,0,0,0,0,0.41666667,0.33333333,0.25,0.13888889,0.44444444,0.41666667,"Matt Beaty",17710,607461
"Andrew Knizner","STL",0.333333333,8,0.25,0.666666666,0.083333333,0,0,0,0,0,0,0.58333333,0.25,0.16666667,0.25,0.33333333,0.41666667,"Andrew Knizner",19514,668800
"Ryan Jeffers","MIN",0.363636363,1.727272727,0.166666666,0.527777777,0.305555555,0.181818181,0.272727272,0,0,0,0,0.38888889,0.36111111,0.25,0.25,0.33333333,0.41666667,"Ryan Jeffers",24618,680777
"Matt Chapman","OAK",0.29113924,0.511111111,0.235955056,0.258426966,0.505617977,0.244444444,0.222222222,1,0.04347826,0,0,0.49438202,0.29213483,0.21348315,0.20224719,0.38202247,0.41573034,"Matt Chapman",16505,656305
"Ryan O'Hearn","KCR",0.266666666,1.4,0.210526315,0.460526315,0.328947368,0.04,0.08,0,0,0,0,0.4025974,0.38961039,0.20779221,0.1038961,0.48051948,0.41558442,"Ryan O'Hearn",16442,656811
"Mike Trout","LAA",0.3,0.5,0.244897959,0.25170068,0.50340136,0.081081081,0.229729729,4,0.108108108,0,0,0.38095238,0.33333333,0.28571429,0.10204082,0.4829932,0.41496599,"Mike Trout",10155,545361
"Bobby Dalbec","BOS",0.393939393,0.833333333,0.195121951,0.365853658,0.43902439,0.111111111,0.444444444,1,0.066666666,0,0,0.41463415,0.34146341,0.24390244,0.17073171,0.41463415,0.41463415,"Bobby Dalbec",19966,666915
"Josh Bell","PIT",0.272727272,2.166666666,0.185714285,0.557142857,0.257142857,0.083333333,0.222222222,3,0.038461538,0,0,0.38571429,0.37142857,0.24285714,0.10714286,0.47857143,0.41428571,"Josh Bell",13145,605137
"Max Muncy","LAD",0.203007518,1.049180327,0.137931034,0.44137931,0.420689655,0.032786885,0.196721311,6,0.09375,0,0,0.45517241,0.32413793,0.22068966,0.10344828,0.48275862,0.4137931,"Max Muncy",13301,571970
"Gary Sánchez","NYY",0.158536585,0.833333333,0.163043478,0.380434782,0.456521739,0.142857142,0.238095238,1,0.028571428,0,0,0.57608696,0.22826087,0.19565217,0.15217391,0.43478261,0.41304348,"Gary Sanchez",11442,596142
"Joey Gallo","TEX",0.240384615,0.483333333,0.183486238,0.266055045,0.550458715,0.116666666,0.166666666,2,0.068965517,3,0.6,0.49122807,0.28070175,0.22807018,0.13157895,0.45614035,0.4122807,"Joey Gallo",14128,608336
"Rafael Devers","BOS",0.324675324,1.315789473,0.2,0.454545454,0.345454545,0.052631578,0.192982456,5,0.066666666,0,0,0.37575758,0.41212121,0.21212121,0.10909091,0.47878788,0.41212121,"Rafael Devers",17350,646240
"Logan Morrison","MIL",0.125,1.333333333,0.176470588,0.470588235,0.352941176,0,0.166666666,0,0,0,0,0.41176471,0.41176471,0.17647059,0.11764706,0.47058824,0.41176471,"Logan Morrison",9205,489149
"Christian Yelich","MIL",0.258928571,1.702702702,0.193548387,0.508064516,0.298387096,0,0.324324324,1,0.015873015,0,0,0.38709677,0.33064516,0.28225806,0.08064516,0.50806452,0.41129032,"Christian Yelich",11477,592885
"Jeff Mathis","TEX",0.194444444,0.764705882,0.189189189,0.351351351,0.459459459,0.117647058,0.176470588,0,0,0,0,0.52631579,0.34210526,0.13157895,0.1025641,0.48717949,0.41025641,"Jeff Mathis",3448,425772
"Eric Hosmer","SDP",0.296296296,1.35,0.196581196,0.461538461,0.341880341,0.05,0.225,1,0.018518518,0,0,0.37606838,0.4017094,0.22222222,0.16239316,0.42735043,0.41025641,"Eric Hosmer",3516,543333
"Alex Dickerson","SFG",0.3125,1.041666666,0.196721311,0.409836065,0.393442622,0.125,0.208333333,1,0.02,0,0,0.39344262,0.32786885,0.27868852,0.13934426,0.45081967,0.40983607,"Alex Dickerson",12649,543105
"Will Smith","LAD",0.294117647,0.478260869,0.268817204,0.236559139,0.494623655,0.065217391,0.173913043,1,0.045454545,0,0,0.38709677,0.3655914,0.24731183,0.08602151,0.50537634,0.40860215,"Will Smith",19197,669257
"Kyle Schwarber","CHC",0.219298245,1.465116279,0.14516129,0.508064516,0.346774193,0.023255813,0.255813953,4,0.063492063,1,1,0.496,0.312,0.192,0.104,0.488,0.408,"Kyle Schwarber",16478,656941
"Alex Avila","MIN",0.307692307,1.285714285,0.407407407,0.333333333,0.259259259,0,0.142857142,1,0.111111111,0,0,0.37037037,0.37037037,0.25925926,0.25925926,0.33333333,0.40740741,"Alex Avila",7476,488671
"Brandon Belt","SFG",0.35576923,0.723404255,0.27027027,0.306306306,0.423423423,0,0.191489361,0,0,1,0.5,0.43362832,0.34513274,0.22123894,0.11504425,0.47787611,0.40707965,"Brandon Belt",10264,474832
"Trevor Story","COL",0.354037267,0.621951219,0.226744186,0.296511627,0.476744186,0.109756097,0.134146341,7,0.137254901,0,0,0.31976744,0.36046512,0.31976744,0.14534884,0.44767442,0.40697674,"Trevor Story",12564,596115
"Mike Ford","NYY",0.140350877,1.666666666,0.186440677,0.508474576,0.305084745,0,0.111111111,1,0.033333333,0,0,0.49152542,0.38983051,0.11864407,0.06779661,0.52542373,0.40677966,"Mike Ford",15585,645801
"Chance Sisco","BAL",0.320754716,0.809523809,0.333333333,0.298245614,0.368421052,0.095238095,0.19047619,0,0,0,0,0.49122807,0.24561404,0.26315789,0.1754386,0.42105263,0.40350877,"Chance Sisco",15694,642082
"Joey Bart","SFG",0.387096774,1.6,0.161290322,0.516129032,0.322580645,0.15,0,3,0.09375,0,0,0.40322581,0.38709677,0.20967742,0.19354839,0.40322581,0.40322581,"Joey Bart",21524,663698
"Jay Bruce","PHI",0.196969696,0.848484848,0.152777777,0.388888888,0.458333333,0.03030303,0.181818181,1,0.035714285,0,0,0.51388889,0.27777778,0.20833333,0.13888889,0.45833333,0.40277778,"Jay Bruce",9892,457803
"Kole Calhoun","ARI",0.2109375,0.964285714,0.236111111,0.375,0.388888888,0.071428571,0.285714285,2,0.037037037,0,0,0.59027778,0.27083333,0.13888889,0.125,0.47222222,0.40277778,"Kole Calhoun",11200,594777
"Matt Carpenter","STL",0.25,0.972222222,0.219780219,0.384615384,0.395604395,0,0.111111111,2,0.057142857,0,0,0.55434783,0.26086957,0.18478261,0.06521739,0.5326087,0.40217391,"Matt Carpenter",8090,572761
"Niko Goodrum","DET",0.275862068,0.785714285,0.184782608,0.358695652,0.456521739,0.047619047,0.119047619,2,0.06060606,0,0,0.35869565,0.42391304,0.2173913,0.17391304,0.42391304,0.40217391,"Niko Goodrum",12092,592348
"Ryan McMahon","COL",0.285714285,1.459459459,0.14953271,0.504672897,0.345794392,0.054054054,0.243243243,4,0.074074074,0,0,0.40186916,0.30841121,0.28971963,0.11214953,0.48598131,0.40186916,"Ryan McMahon",15112,641857
"Colin Moran","PIT",0.29059829,1.972222222,0.15079365,0.563492063,0.285714285,0.111111111,0.277777777,3,0.042253521,1,1,0.44094488,0.31496063,0.24409449,0.09448819,0.50393701,0.4015748,"Colin Moran",16909,592567
"Andrew McCutchen","PHI",0.28125,0.797297297,0.217647058,0.347058823,0.435294117,0.081081081,0.135135135,6,0.101694915,0,0,0.46470588,0.33529412,0.2,0.15882353,0.44117647,0.4,"Andrew McCutchen",9847,457705
"Elliot Soto","LAA",0.4,3,0.4,0.6,0,0,0,0,0,0,0,0.2,0,0.8,0,0.6,0.4,"Elliot Soto",11155,519303
"Bryce Harper","PHI",0.279411764,0.787878787,0.180555555,0.361111111,0.458333333,0.03030303,0.196969696,2,0.038461538,2,0.333333333,0.38666667,0.34,0.27333333,0.09333333,0.50666667,0.4,"Bryce Harper",11579,547180
"Rob Refsnyder","TEX",0.3,1.285714285,0.2,0.45,0.35,0,0,1,0.111111111,0,0,0.45,0.4,0.15,0.05,0.55,0.4,"Rob Refsnyder",13770,608701
"Wyatt Mathisen","ARI",0.307692307,0.444444444,0.133333333,0.266666666,0.6,0.111111111,0.222222222,1,0.25,0,0,0.4,0.26666667,0.33333333,0.2,0.4,0.4,"Wyatt Mathisen",14555,621500
"Ryan Cordell","NYM",0.2,1,0.2,0.4,0.4,0,0,0,0,0,0,0.8,0.2,0,0,0.6,0.4,"Ryan Cordell",15181,641477
"Isan Díaz","MIA",0.266666666,2.333333333,0.333333333,0.466666666,0.2,0.333333333,0,0,0,0,0,0.2,0.4,0.4,0.33333333,0.26666667,0.4,"Isan Diaz",17922,656371
"Kyle Garlick","PHI",0.2,1.4,0.2,0.466666666,0.333333333,0.2,0,0,0,0,0,0.53333333,0.33333333,0.13333333,0.06666667,0.53333333,0.4,"Kyle Garlick",18063,664247
"Yadiel Hernandez","WSN",0.285714285,2,0.2,0.533333333,0.266666666,0,0.25,0,0,0,0,0.33333333,0.33333333,0.33333333,0.13333333,0.46666667,0.4,"Yadiel Hernandez",19334,628450
"Jared Oliva","PIT",0.3,1.666666666,0.2,0.5,0.3,0.333333333,0,1,0.2,0,0,0.3,0.4,0.3,0.2,0.4,0.4,"Jared Oliva",19968,666931
"Alejandro Kirk","TOR",0.421052631,2.2,0.2,0.55,0.25,0,0.2,1,0.09090909,0,0,0.35,0.3,0.35,0.1,0.5,0.4,"Alejandro Kirk",22581,672386
"Stephen Piscotty","OAK",0.303921568,1.484848484,0.233644859,0.457943925,0.308411214,0.121212121,0.151515151,5,0.102040816,0,0,0.46296296,0.2962963,0.24074074,0.15740741,0.44444444,0.39814815,"Stephen Piscotty",13367,572039
"Elias Díaz","COL",0.274509803,1.105263157,0.245283018,0.396226415,0.358490566,0.157894736,0.105263157,1,0.047619047,0,0,0.49056604,0.28301887,0.22641509,0.26415094,0.33962264,0.39622642,"Elias Diaz",11680,553869
"José Abreu","CHW",0.349693251,1.396551724,0.236263736,0.445054945,0.318681318,0.086206896,0.327586206,6,0.074074074,0,0,0.37912088,0.38461538,0.23626374,0.13186813,0.47252747,0.3956044,"Jose Abreu",15676,547989
"Eric Thames","WSN",0.282051282,1.133333333,0.209876543,0.419753086,0.37037037,0.166666666,0.1,3,0.088235294,0,0,0.34567901,0.41975309,0.2345679,0.19753086,0.40740741,0.39506173,"Eric Thames",3711,519346
"Jason Heyward","CHC",0.311320754,1.7,0.276785714,0.455357142,0.267857142,0.1,0.2,3,0.058823529,0,0,0.5,0.34821429,0.15178571,0.14285714,0.46428571,0.39285714,"Jason Heyward",4940,518792
"Kyle Seager","SEA",0.239520958,0.729411764,0.164772727,0.352272727,0.482954545,0.047058823,0.105882352,4,0.064516129,0,0,0.36363636,0.40909091,0.22727273,0.14772727,0.46022727,0.39204545,"Kyle Seager",9785,572122
"Luis Guillorme","NYM",0.463414634,2.5,0.31707317,0.487804878,0.195121951,0.125,0,0,0,0,0,0.2195122,0.31707317,0.46341463,0.09756098,0.51219512,0.3902439,"Luis Guillorme",16451,641645
