Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Khalil Lee","NYM",2,0,0,0,0.5,0.5,2,2.5,1.5,0.14285714,0,0,0,,0,1.3826195201045421,1.153926615989819,1.0360007286071777,599.166416281855,"Khalil Lee",19952,666137
"Chadwick Tromp","ATL",4,0,0,0,0.75,0.75,1.25,2,0.5,0.14285714,0.75,0,0,-0.021607760339975357,-0.004139080177992582,2.179582028887955,1.7221962206585086,0.8517012000083923,468.4119561770089,"Chadwick Tromp",16953,644433
"Otto Lopez","TOR",10,0.1,0.1,1,0.666666666,0.7,0.666666666,1.366666666,0,1.3498731138404776,0.75,0.20000000298023224,0,0.013622232712805271,-0.42615331383422017,3.44287354743684,2.2994090268632243,0.5991848826408386,307.03583571679366,"Otto Lopez",19608,672640
"James Outman","LAD",16,0.125,0.4375,0.285714285,0.461538461,0.5625,0.846153846,1.408653846,0.384615385,2.64285714,1,0.5000000223517418,0.10000000149011612,0.3537660539150238,-0.024834481067955494,5.315748572075301,3.4862053391575154,0.5840130336582661,288.2825484652542,"James Outman",24770,681546
"Matt Carpenter","NYY",154,0.123376623,0.227272727,0.542857142,0.3046875,0.411764705,0.7265625,1.138327205,0.421875,1.40739202125,0.303797468,-1.1000000536441803,0.4000000059604645,-0.14009268581867218,-0.15728504676371813,37.416205679022084,19.806852062188398,0.47164165699168253,215.6468959792109,"Matt Carpenter",8090,572761
"Aaron Judge","NYY",696,0.159482758,0.251436781,0.634285714,0.310526315,0.424855491,0.685964912,1.110820403,0.375438597,4.036274779678594,0.340236686,0.3999999761581421,0.5,-0.19705376029014587,1.2427309569902718,161.66756508917948,82.08243445725579,0.45819641417238366,206.15483678377262,"Aaron Judge",15640,592450
"David Hensley","HOU",34,0.147058823,0.176470588,0.833333333,0.344827586,0.44117647,0.586206896,1.027383366,0.24137931,4.696428565,0.409090909,-0.30000001192092896,-0.800000011920929,0.01507160160690546,-0.045529881957918406,7.392643566971393,3.5048641970210985,0.43950355052948,194.50012855673975,"David Hensley",25111,682073
"Joe Dunand","MIA",11,0,0.272727272,0,0.3,0.363636363,0.7,1.063636363,0.4,2.64285714,0.333333333,0,0.10000000149011612,-0.007185406517237425,-0.008278160355985165,2.473566929004163,1.2157559563731852,0.44886745647950604,191.52679316779734,"Joe Dunand",19727,656388
"Yordan Alvarez","HOU",561,0.139037433,0.188948306,0.735849056,0.306382978,0.406417112,0.612765957,1.019183069,0.306382979,2.967909714898945,0.320359281,0.699999988079071,-0.5,-1.1319645643234253,-0.8221808564849198,116.21456989694342,52.06621029276354,0.4265703602113586,185.3695676784142,"Yordan Alvarez",19556,670541
"Dalton Guthrie","PHI",28,0.214285714,0.25,0.857142857,0.333333333,0.5,0.476190476,0.976190476,0.142857143,3.7441317036268056,0.461538461,0,0.10000000149011612,-0.01380016840994358,0.14619196066632867,6.025841827850748,2.824141170244623,0.4367065280675888,185.25630680360717,"Dalton Guthrie",21293,656495
"Livan Soto","LAA",59,0.033898305,0.220338983,0.153846153,0.4,0.413793103,0.581818181,0.995611284,0.181818181,5.682458413989011,0.5,0.6999999731779099,0.20000000298023224,0.6927061080932617,-0.26754411263391376,12.1211091487256,5.374668477341266,0.4244133994497102,180.5498116778432,"Livan Soto",22471,670869
"Rob Brantly","NYY",3,0,0,0,0.333333333,0.333333333,0.666666666,0.999999999,0.333333333,0.14285714,0.333333333,0,0,0.0023481606040149927,0,0.606982465845039,0.2639431096729542,0.42049233118693036,179.53654565897872,"Rob Brantly",10655,542963
"Mike Trout","LAA",499,0.108216432,0.278557114,0.388489208,0.283105022,0.368737474,0.630136986,0.99887446,0.347031964,3.3183950364172867,0.323076923,-0.8999999761581421,0.800000011920929,0.2506534159183502,-0.2387424958869815,99.89067131093802,42.831791734314585,0.4177913187477594,175.87476170926516,"Mike Trout",10155,545361
"Paul Goldschmidt","STL",651,0.121351766,0.216589861,0.560283687,0.317290552,0.403697996,0.577540106,0.981238102,0.260249554,3.589410266529605,0.367609254,0.6000001430511475,1.7999999523162842,0.30792826414108276,0.6342701879329979,131.10659447616098,56.667054186818575,0.4193155593526216,175.43467587848605,"Paul Goldschmidt",9218,502671
