Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Jacob Nottingham","MIL",7,0,0.285714285,0,0.333333333,0.428571428,0.833333333,1.261904761,0.5,0.14285714,0.333333333,0,0,,-0.0043574851006269455,1.9947768873942615,1.1140535003913168,0.5040513277053833,215.03252511607917,"Jacob Nottingham",16448,641924
"Christian Colón","CIN",8,0,0,0,0.5,0.625,0.5,1.125,0,1.60119047125,0.5,-0.4000000134110451,0.10000000149011612,-0.20023608207702637,-0.010893712751567364,2.292575514509301,1.28603450079165,0.5059067085385323,212.51008486799697,"Christian Colon",11145,518568
"Tyrone Taylor","MIL",12,0.083333333,0.083333333,1,0.4,0.5,0.6,1.1,0.2,0.76785714,0.444444444,-0.10000000149011612,0.10000000149011612,0.06265854090452194,-0.008714970201253891,3.016315467491361,1.5065039469148835,0.46517111361026764,189.5593240280772,"Tyrone Taylor",13675,621438
"Lane Thomas","STL",44,0.09090909,0.181818181,0.5,0.315789473,0.409090909,0.684210526,1.093301435,0.368421053,4.866584621938109,0.307692307,0.20000000298023224,0,0.29618343710899353,-0.2636061189696193,10.287464408107269,4.751488832660186,0.44486410373991186,181.5112369551428,"Lane Thomas",16939,657041
"Mike Trout","LAA",600,0.183333333,0.2,0.916666666,0.291489361,0.438333333,0.644680851,1.083014184,0.35319149,4.865156419971824,0.297734627,3.6999998092651367,2.5,1.6200976371765137,0.9481551488861442,135.90936664300193,60.41879061417807,0.4364301597909309,176.56422379657047,"Mike Trout",10155,545361
"Yordan Alvarez","HOU",369,0.140921409,0.254742547,0.553191489,0.313099041,0.411924119,0.654952076,1.066876195,0.341853035,1.09306039,0.365979381,-1.700000025331974,0.10000000149011612,-0.7637343406677246,-0.2069805422797799,82.19358733104949,35.76688307332281,0.43207024335861205,176.51964809676525,"Yordan Alvarez",19556,670541
"Christian Yelich","MIL",580,0.137931034,0.203448275,0.677966101,0.329243353,0.429310344,0.670756646,1.10006699,0.341513293,6.217791318429751,0.354545454,3.200000047683716,0.5,2.3662445545196533,4.787372571416199,133.96805603590246,60.99383254137274,0.44159413070966164,174.11236108167284,"Christian Yelich",11477,592885
"Alex Bregman","HOU",690,0.172463768,0.120289855,1.433734939,0.29602888,0.423188405,0.592057761,1.015246166,0.296028881,3.838061280765422,0.280821917,-3.4000000953674316,1.2000000476837158,-1.2536325454711914,0.10718161053955555,145.55982147785173,58.74565904470429,0.4184302281328412,167.2945410107893,"Alex Bregman",17678,608324
"Nelson Cruz","MIN",521,0.107485604,0.251439539,0.427480916,0.310572687,0.392307692,0.638766519,1.031074211,0.328193832,1.290799092799792,0.350877192,-2.799999952316284,-1,-1.720525860786438,-0.7163402577862144,109.41348537530116,43.86250185693912,0.4173317082459107,164.02159808158166,"Nelson Cruz",2434,443558
"David Freese","LAD",186,0.123655913,0.236559139,0.522727272,0.314814814,0.403225806,0.598765432,1.001991238,0.283950618,1.898809515,0.373831775,-1.5999999940395355,-0.4000000059604645,-0.8627249002456665,-0.11111587006598711,38.718262800545446,15.31618423161005,0.41519848057018816,160.80056760957356,"David Freese",9549,501896
