Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Alex Bregman","HOU",156,690,41,122,112,5,0.172463768,0.120289855,0.296028881,0.280821917,0.29602888,0.423188405,0.592057761,0.4184302281328412,0.3747158107134992,167.2945410107893,-1.1464509349316359,58.19974755564973,2.5365190505981445,8.322730397426524,"Alex Bregman",17678,608324
"Cody Bellinger","LAD",156,660,47,121,115,15,0.143939393,0.163636363,0.32437276,0.302211302,0.304659498,0.406060606,0.629032258,0.4149256520241452,0.42969840943343995,160.62181817164873,1.4570382563397288,54.24544528700748,4.603048801422119,7.762906224696266,"Cody Bellinger",15998,641355
"Mike Trout","LAA",134,600,45,110,104,11,0.183333333,0.2,0.35319149,0.297734627,0.291489361,0.438333333,0.644680851,0.4364301597909309,0.46111326646639816,176.56422379657047,2.568252786062658,61.28217770619471,-4.265697479248047,7.645320192570111,"Mike Trout",10155,545361
"Anthony Rendon","WSN",146,646,34,117,126,5,0.123839009,0.133126934,0.278899082,0.322580645,0.319266055,0.411764705,0.598165137,0.4126485417068565,0.414034230582019,154.77797651899814,-0.7967845341190696,45.89109687548837,3.157085955142975,6.767601146745349,"Anthony Rendon",12861,543685
"Christian Yelich","MIL",130,580,44,100,97,30,0.137931034,0.203448275,0.341513293,0.354545454,0.329243353,0.429310344,0.670756646,0.44159413070966164,0.4293966259153086,174.11236108167284,7.1536171259358525,63.86683719858911,-14.040849208831787,6.638439088669024,"Christian Yelich",11477,592885
"Marcus Semien","OAK",162,747,33,123,92,10,0.116465863,0.136546184,0.237442923,0.294455066,0.284627092,0.369477911,0.522070015,0.3725865506485805,0.36223894129685363,137.67703677456774,-0.07106740865856409,35.9006621457286,4.015166282653809,6.500694996082548,"Marcus Semien",12533,543760
"Rafael Devers","BOS",156,702,32,129,115,8,0.068376068,0.169515669,0.244204019,0.339357429,0.310664605,0.360912981,0.554868624,0.3769256896003866,0.36674453272964014,132.32607459015875,-1.7155637480318546,27.288180143446063,13.824915885925293,6.458925004635062,"Rafael Devers",17350,646240
"Ketel Marte","ARI",144,628,32,97,92,10,0.084394904,0.136942675,0.263620387,0.342163355,0.328646748,0.388535031,0.592267135,0.40473624273610953,0.3750142578125,149.85578505795033,3.832171489484608,45.14080859998657,0.09778738021850586,6.3417550003114505,"Ketel Marte",13613,606466
"Nolan Arenado","COL",155,662,41,102,118,3,0.093655589,0.140483383,0.268707483,0.311688311,0.31462585,0.379154078,0.583333333,0.3915574364764716,0.3426342567174299,129.53253837633753,-1.026188114657998,24.76815247551189,17.23392105102539,6.132854797663345,"Nolan Arenado",9777,571448
"George Springer","HOU",122,556,39,96,96,6,0.120503597,0.20323741,0.298538622,0.305135951,0.292275574,0.383093525,0.590814196,0.40047988784205807,0.40042492901837384,155.15424580794243,2.240051409229636,41.43388285925946,1.2605960369110107,6.099711118489009,"George Springer",12856,543807
"Francisco Lindor","CLE",143,654,32,101,74,22,0.070336391,0.149847094,0.234113712,0.29113924,0.284280936,0.335375191,0.518394648,0.34933322362648034,0.3343592540758876,117.93282604692672,0.5210573449730873,15.510671807278978,23.252333164215088,6.062070899984871,"Francisco Lindor",12916,596019
"Trevor Story","COL",145,656,35,111,85,23,0.088414634,0.265243902,0.260204081,0.361256544,0.294217687,0.362804878,0.554421768,0.380253602455302,0.3407383576604246,122.12659054944977,2.354396775364876,21.505068081293352,19.714303016662598,6.038222816725883,"Trevor Story",12564,596115
"Xander Bogaerts","BOS",155,698,33,110,117,4,0.108882521,0.1747851,0.245928338,0.337634408,0.309446254,0.383954154,0.555374592,0.3895118071258753,0.35624101182569345,140.8384024759768,0.2711553918197751,36.70358599274119,-0.22595977783203125,5.994642719225362,"Xander Bogaerts",12161,593428
"J.T. Realmuto","PHI",145,593,25,92,83,9,0.069139966,0.207419898,0.217472119,0.309045226,0.275092936,0.327702702,0.492565055,0.33972870444847364,0.34107047905356197,107.35131428082538,5.336917594075203,11.088473517667072,30.828811645507812,5.910606049876059,"J.T. Realmuto",11739,592663
