Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Willy Adames","MIL",161,688,32,93,112,21,0.107558139,0.251453488,0.211475409,0.296568627,0.250819672,0.331395348,0.462295081,0.34193181539103934,0.33924306604984034,120.32297136669217,1.222915068268776,17.942940277185027,5.940333366394043,4.840881226399358,"Willy Adames",15986,642715
"Marcell Ozuna","ATL",162,688,39,96,104,1,0.107558139,0.247093023,0.244224422,0.359102244,0.301980198,0.378457059,0.54620462,0.39450213334856243,0.4016783864874589,154.40756484288863,-4.609967544674873,40.15198381150171,-17.5,4.713716408078622,"Marcell Ozuna",10324,542303
"Corey Seager","TEX",123,533,30,68,74,1,0.099437148,0.18011257,0.233684211,0.29059829,0.277894736,0.35272045,0.511578947,0.364663478286787,0.38742129986102763,141.71398317159185,-5.237869918346405,20.20197608268457,6.92763876914978,4.627243299701949,"Corey Seager",13624,608369
"Jurickson Profar","SDP",158,668,24,94,85,10,0.113772455,0.151197604,0.179078015,0.301801801,0.280141843,0.380090497,0.459219858,0.365296050431334,0.36404231394187453,139.01621861327015,-0.7680325163528323,30.398100712712704,-10.614680290222168,4.348438189742151,"Jurickson Profar",10815,595777
"Corbin Carroll","ARI",158,684,22,121,74,35,0.106725146,0.190058479,0.196943973,0.255605381,0.23089983,0.321585903,0.427843803,0.3248603077011837,0.3259829372829861,107.0107537305432,11.086974672973156,16.82129695779127,2.302973985671997,4.335578331563616,"Corbin Carroll",25878,682998
"Patrick Bailey","SFG",121,448,8,46,46,4,0.087053571,0.223214285,0.104738154,0.286666666,0.234413965,0.297539149,0.339152119,0.2813692890290979,0.31868337566932936,81.22977492134737,0.47739532589912415,-9.578222953516578,36.546228885650635,4.331231321435938,"Patrick Bailey",27478,672275
"Mookie Betts","LAD",116,516,19,75,75,16,0.118217054,0.110465116,0.202222223,0.293650793,0.288888888,0.372093023,0.491111111,0.3709689515573969,0.35564287271183603,139.6231017505843,0.6082116812467575,25.057119084042103,-0.6864848136901855,4.297646988077387,"Mookie Betts",13611,605141
"Marcus Semien","TEX",159,718,23,101,74,8,0.08913649,0.146239554,0.153846154,0.250478011,0.236923076,0.307799442,0.39076923,0.30588280763373027,0.313100549984112,100.36645903504169,1.4891712591052055,1.7902329422442604,15.708927154541016,4.266198928191463,"Marcus Semien",12533,543760
"Rafael Devers","BOS",138,601,28,87,83,3,0.111480865,0.244592346,0.243809524,0.323033707,0.272380952,0.354409317,0.516190476,0.36402783280133794,0.36336156078892895,135.70468948138068,-0.9073233753442764,23.64572049518088,-2.603919267654419,4.23138645947593,"Rafael Devers",17350,646240
"Dansby Swanson","CHC",149,593,16,82,66,19,0.091062394,0.242833052,0.147940075,0.299734748,0.241573033,0.311973018,0.389513108,0.30656940884598216,0.3204153804455773,97.73519132761243,4.423569977283478,2.817562743482081,18.32850217819214,4.23034587856804,"Dansby Swanson",18314,621020
"Carlos Correa","MIN",86,367,14,55,54,0,0.108991825,0.166212534,0.206896552,0.342741935,0.310344827,0.387978142,0.517241379,0.3853048369370771,0.35477704633006735,154.56093356265131,-0.5795207172632217,22.331976182803746,6.439741611480713,4.228337889507741,"Carlos Correa",14162,621043
"Kyle Tucker","HOU",78,339,23,56,49,11,0.16519174,0.159292035,0.296028881,0.282178217,0.288808664,0.407738095,0.584837545,0.4188836233035938,0.4002796894795186,179.27741786028636,-0.3245201110839844,30.426165411296523,-0.8842251300811768,4.211993477864543,"Kyle Tucker",18345,663656
"Steven Kwan","CLE",122,540,14,83,44,12,0.098148148,0.094444444,0.133333334,0.303614457,0.291666666,0.368029739,0.425,0.3494486094185854,0.33343105954308494,131.03511202634442,0.17764560133218765,19.35340997540261,3.2964038848876953,4.188552434635458,"Steven Kwan",24610,680757
"Alex Bregman","HOU",145,634,26,79,75,3,0.06940063,0.135646687,0.192771085,0.264270613,0.259896729,0.315457413,0.452667814,0.3307042115295856,0.31905949266651007,117.2502188480036,-2.325548507273197,10.188259122953655,9.040766954421997,4.157181835045702,"Alex Bregman",17678,608324
"Jazz Chisholm Jr.","- - -",147,621,24,74,73,40,0.085346215,0.244766505,0.179715302,0.30927835,0.256227758,0.323671497,0.43594306,0.32729744707996195,0.3162509098115107,110.63722244512752,6.147982083261013,13.718015752087128,4.318514764308929,4.000806518360432,"Jazz Chisholm Jr.",20454,665862
"Riley Greene","DET",137,584,24,82,74,4,0.109589041,0.267123287,0.216796875,0.329341317,0.26171875,0.34819897,0.478515625,0.35539623961366457,0.35334349094677137,133.91190204371176,-0.164030559360981,22.49652763467728,-3.616701126098633,3.949882936817495,"Riley Greene",25976,682985
"Julio Rodríguez","SEA",143,613,20,76,68,24,0.061990212,0.254486133,0.135802469,0.34351145,0.273368606,0.324632952,0.409171075,0.32055336402522194,0.34387092341005415,116.11681860069577,1.9511090889573097,13.2554539939127,4.655986547470093,3.9491861613236328,"Julio Rodriguez",23697,677594
"Freddie Freeman","LAD",147,638,22,81,89,9,0.122257053,0.156739811,0.193726938,0.306074766,0.282287822,0.377742946,0.47601476,0.36535710949207906,0.36366374021882464,135.84594737046214,-1.4714491441845894,25.876327604773124,-8.986653208732605,3.9460494136147446,"Freddie Freeman",5361,518692
"Jackson Chourio","MIL",148,573,21,80,79,22,0.068062827,0.211169284,0.189393939,0.319587628,0.274621212,0.326923076,0.464015151,0.33854969905715593,0.3278397925106096,118.04657524293792,3.95861903578043,16.324091165485704,2.5802249908447266,3.929803651435984,"Jackson Chourio",28806,694192
"Nico Hoerner","CHC",151,641,7,86,48,31,0.068642745,0.102964118,0.099656357,0.296875,0.273195876,0.335413416,0.372852233,0.3131190129555762,0.31322525812426644,102.14352384350944,4.982679791748524,6.625717885523379,9.797305345535278,3.9082076664375736,"Nico Hoerner",21479,663538
"Jose Altuve","HOU",153,682,20,94,65,22,0.068914956,0.174486803,0.144904458,0.337423312,0.294585987,0.350439882,0.439490445,0.344237520589548,0.3162080205768478,126.76982481349097,-0.7116655856370926,20.17819353411056,-5.38199508190155,3.863754447473561,"Jose Altuve",5417,514888
"Colton Cowser","BAL",153,561,24,77,69,9,0.092691622,0.306595365,0.204408818,0.316993464,0.242484969,0.320855614,0.446893787,0.3314574734042923,0.3263897836101716,118.63348914351774,1.1214792802929878,13.082346062261164,5.49461555480957,3.8398359330394753,"Colton Cowser",29591,681297
"Trea Turner","PHI",121,539,21,88,62,19,0.050092764,0.181818181,0.174257426,0.330749354,0.295049504,0.337662337,0.46930693,0.3490665514084315,0.3170273084801536,122.51170638060977,2.630609914660454,17.140310986231523,2.025965452194214,3.8395251572306046,"Trea Turner",16252,607208
"Eugenio Suárez","ARI",158,640,30,90,101,2,0.0765625,0.275,0.213660246,0.308510638,0.255691768,0.31875,0.469352014,0.3372951490804553,0.33114331323395735,115.38025433928492,-1.1153611615300179,10.655406182427535,5.086200714111328,3.834381559287623,"Eugenio Suarez",12552,553993
"Byron Buxton","MIN",102,388,18,62,56,7,0.051546391,0.255154639,0.245070422,0.3375,0.278873239,0.335051546,0.523943661,0.3656734152665742,0.35297829482598514,140.75179065329417,2.766091100871563,20.857984893174542,2.1114916801452637,3.7010140207171416,"Byron Buxton",14161,621439
"Ezequiel Tovar","COL",157,695,26,83,78,6,0.033093525,0.287769784,0.2,0.344036697,0.26870229,0.294629898,0.46870229,0.3244099165637826,0.2893040267475178,94.33821592633853,0.06557371467351913,-4.639857090954867,16.774643898010254,3.6516810063581167,"Ezequiel Tovar",24064,678662
"Oneil Cruz","PIT",146,599,21,72,76,22,0.085141903,0.302170283,0.190388171,0.346938775,0.258780036,0.323873121,0.449168207,0.3310161504881952,0.34100440073821503,110.53587169233442,5.247672609984875,12.794398567479632,2.117877721786499,3.6072401931892655,"Oneil Cruz",21711,665833
"Masyn Winn","STL",150,637,15,85,57,11,0.064364207,0.171114599,0.148211244,0.303418803,0.267461669,0.313880126,0.415672913,0.315483457292614,0.2921415540907118,103.7536050971165,2.2148473262786865,5.0740786755467,8.455721616744995,3.595598269263661,"Masyn Winn",27479,691026
"Ian Happ","CHC",153,657,25,89,86,13,0.121765601,0.255707762,0.198594025,0.298941798,0.242530755,0.340943683,0.44112478,0.34104491788439634,0.34504045093332536,120.93957207384996,1.2483799159526825,17.69946149656181,-5.032445192337036,3.575511402194404,"Ian Happ",17919,664023
"Brenton Doyle","COL",149,603,23,82,72,30,0.07628524,0.253731343,0.186346863,0.315508021,0.260147601,0.317195325,0.446494464,0.3279812993811923,0.32941999339094064,96.74200136699457,5.353181406855583,3.0039300072150272,11.359488487243652,3.5643593071438167,"Brenton Doyle",25479,686668
"Zach Neto","LAA",155,602,23,70,77,30,0.064784053,0.232558139,0.193726938,0.294736842,0.24907749,0.317725752,0.442804428,0.32995627543435024,0.31720311209659446,114.91171251279889,1.7722095176577568,12.043609009649586,2.278900146484375,3.5408579171011327,"Zach Neto",31347,687263
"Manny Machado","SDP",152,643,29,77,105,11,0.069984447,0.192846034,0.197301855,0.301801801,0.274873524,0.32503888,0.472175379,0.3396645368923385,0.3378855066975271,121.76445305997608,-0.36426331102848053,16.3705169876827,-3.6108108162879944,3.536770548191722,"Manny Machado",11493,592518
"Anthony Volpe","NYY",160,689,12,90,60,28,0.06095791,0.226415094,0.120879121,0.302966101,0.2433281,0.293002915,0.364207221,0.28735230665137296,0.2779386190375275,87.20766162107651,5.042466655373573,-5.0425069985435425,15.914841651916504,3.4824795134630273,"Anthony Volpe",27647,683011
"Austin Wells","NYY",115,414,13,42,55,1,0.11352657,0.210144927,0.166666666,0.260536398,0.228813559,0.322033898,0.395480225,0.3147913115076522,0.3389226302359868,106.50881798716033,-1.8510348573327065,1.2322104244411234,18.662887811660767,3.4725410731440616,"Austin Wells",27562,669224
"Seiya Suzuki","CHC",132,585,21,74,73,16,0.107692307,0.273504273,0.19921875,0.370149253,0.283203125,0.365811965,0.482421875,0.36487284691882704,0.3457693864884762,136.97740162679946,-0.8161782547831535,25.051267130665014,-11.001465559005737,3.4698521094887504,"Seiya Suzuki",30116,673548
"Teoscar Hernández","LAD",154,652,33,84,99,12,0.081288343,0.288343558,0.229202037,0.344173441,0.271646859,0.339477726,0.500848896,0.359840165041847,0.346197962576676,132.13266559015884,0.5963888093829155,25.649152063844138,-14.340798377990723,3.4179369356084113,"Teoscar Hernandez",13066,606192
"Alec Bohm","PHI",143,606,15,62,97,5,0.0660066,0.141914191,0.167870036,0.305010893,0.279783393,0.331683168,0.447653429,0.3352790382129467,0.3413182550938285,113.2317649191125,-2.6249779760837555,6.963544375783178,5.849901616573334,3.414634591855506,"Alec Bohm",21618,664761
"Isaac Paredes","- - -",153,641,19,64,80,1,0.118564742,0.163806552,0.154981549,0.259433962,0.23800738,0.346333853,0.392988929,0.327380766424588,0.30378397193872875,116.4489538690056,-0.7924663051962852,11.11355318816968,0.19252750277519226,3.3684638956029502,"Isaac Paredes",20036,670623
"Kyle Schwarber","PHI",150,692,38,110,104,5,0.15317919,0.28468208,0.237347295,0.300578034,0.247818499,0.365606936,0.485165794,0.36580757077696713,0.378900441383373,133.7795599480449,-2.416747935116291,25.53579778438964,-16.53758615255356,3.317389717930566,"Kyle Schwarber",16478,656941
"Fernando Tatis Jr.","SDP",102,438,21,64,49,11,0.07305936,0.219178082,0.216080402,0.315602836,0.276381909,0.340182648,0.492462311,0.3587745542395605,0.38680670626921837,134.62680465275594,0.01174570620059967,18.14800898828553,-1.1067757606506348,3.271507022215979,"Fernando Tatis Jr.",19709,665487
"Salvador Perez","KCR",158,652,27,58,104,0,0.067484662,0.19785276,0.184745763,0.302272727,0.27118644,0.330261136,0.455932203,0.33502383720466283,0.360392324241674,116.5849545016794,-5.6435074880719185,6.729278116504943,2.8922841548919678,3.226589155525564,"Salvador Perez",7304,521692
"Anthony Santander","BAL",155,665,44,91,102,2,0.087218045,0.193984962,0.270588235,0.224824355,0.235294117,0.308270676,0.505882352,0.3451743663437777,0.32396906911875945,128.28223175895016,-2.7280299738049507,18.79190374914913,-9.696235060691833,3.2167969937684964,"Anthony Santander",14551,623993
"JJ Bleday","OAK",159,642,20,74,60,2,0.10436137,0.194704049,0.194055944,0.278688524,0.243006993,0.324492979,0.437062937,0.33021923363302047,0.3162424150207233,120.0438407845668,-2.6022662594914436,12.121590364210212,-2.3868227005004883,3.2040338795026524,"JJ Bleday",26368,668709
"Joey Ortiz","MIL",142,511,11,58,60,11,0.109589041,0.201565557,0.159090909,0.28313253,0.238636363,0.328740157,0.397727272,0.3187137223838821,0.3049436425974247,104.69560326200897,-0.15423617511987686,2.7150481128478443,11.088058948516846,3.189001894496756,"Joey Ortiz",25493,687401
"Nolan Arenado","STL",152,635,16,70,71,2,0.069291338,0.144881889,0.12283737,0.295597484,0.271626297,0.324921135,0.394463667,0.3136587862538386,0.29511798676990325,102.52547641384746,-2.1033418998122215,-0.18565223999737857,9.691025495529175,3.173062631583565,"Nolan Arenado",9777,571448
"Brendan Donovan","STL",153,652,14,65,73,5,0.072085889,0.124233128,0.139693356,0.299798792,0.277683134,0.342024539,0.41737649,0.33223725133146975,0.3352544640982023,115.03005689333152,-1.7843749672174454,9.934057043758973,-1.0593886375427246,3.1665914453977284,"Brendan Donovan",24679,680977
"Daulton Varsho","TOR",136,513,18,73,58,10,0.093567251,0.26705653,0.193899782,0.262295081,0.213507625,0.29296875,0.407407407,0.304275134421608,0.26223952737444745,98.5168828314552,1.5584128126502037,0.68785336140474,12.701366484165192,3.1396727559878403,"Daulton Varsho",19918,662139
"Lawrence Butler","OAK",125,451,22,63,57,18,0.077605321,0.239467849,0.22815534,0.3006993,0.262135922,0.31707317,0.490291262,0.3445680385946963,0.33936654751444184,130.1370832211039,3.7927119955420494,19.344608829650856,-3.972120463848114,3.1321696200275886,"Lawrence Butler",22542,671732
"Victor Robles","- - -",91,295,4,44,28,34,0.07118644,0.179661016,0.125984252,0.37,0.307086614,0.380622837,0.433070866,0.357417311222908,0.32553426093525356,141.07579235976775,6.899873897433281,20.650294089008174,-0.11621113121509552,3.1318636934526216,"Victor Robles",18363,645302
"Wilyer Abreu","BOS",132,447,15,59,58,8,0.089485458,0.279642058,0.205513784,0.325757575,0.253132832,0.322147651,0.458646616,0.33560124473017067,0.3195491481471706,115.70884691385062,1.2397544234991074,9.274228205994172,5.6059250831604,3.06762362234803,"Wilyer Abreu",23772,677800
"Wyatt Langford","TEX",134,557,16,74,74,19,0.091561938,0.206463195,0.162324649,0.296495956,0.25250501,0.324955116,0.414829659,0.32110500604667386,0.32794746080457404,111.07406426134933,4.367153249680996,11.42492878329757,-0.27411413192749023,3.05918158607394,"Wyatt Langford",33333,694671
"Christian Walker","ARI",130,552,26,72,84,2,0.099637681,0.240942028,0.217118998,0.286585365,0.25052192,0.335144927,0.467640918,0.3434478165241924,0.35155773162841797,119.52142127058028,-3.212036870419979,9.673775274002818,1.3902702331542969,3.0476078198807164,"Christian Walker",13419,572233
"Tyler Stephenson","CIN",138,515,19,69,66,1,0.093203883,0.227184466,0.185995623,0.306501547,0.258205689,0.337864077,0.444201312,0.33936225926434554,0.3218136131763458,112.82985628431466,-3.398164451122284,4.502985516734997,7.775038957595825,3.045298728343441,"Tyler Stephenson",17988,663886
"Luis García Jr.","WSN",140,528,18,58,70,22,0.051136363,0.162878787,0.162,0.309823677,0.282,0.318181818,0.444,0.3281335896412229,0.33131481352306547,110.4247425262475,0.5366224497556686,7.118662860592616,4.563228011131287,3.0285940811581753,"Luis Garcia Jr.",20391,671277
"Christian Yelich","MIL",73,315,11,44,42,21,0.126984126,0.184126984,0.188888889,0.366336633,0.314814814,0.405750798,0.503703703,0.39138049156435073,0.37278068567171063,153.60531994766325,4.687395006418228,24.87941328240643,-6.163428425788879,3.0200016163735466,"Christian Yelich",11477,592885
"Tyler Fitzgerald","SFG",96,341,15,53,34,17,0.064516129,0.316715542,0.216560509,0.380208333,0.280254777,0.33431085,0.496815286,0.35674211146894436,0.2919606121592114,131.96085094009325,3.8875667452812195,16.920254702173395,0.6774604320526123,2.994234614024069,"Tyler Fitzgerald",26208,666149
"Joc Pederson","ARI",132,449,23,62,64,7,0.122494432,0.233853006,0.239782017,0.322314049,0.275204359,0.392776523,0.514986376,0.3910353168878966,0.3783050748060376,151.5510709552511,-1.1512471362948418,26.527429211576013,-12.638888359069824,2.9838648390142133,"Joc Pederson",11899,592626
"Jake McCarthy","ARI",142,495,8,66,56,25,0.062626262,0.157575757,0.115384615,0.328690807,0.285067873,0.348979591,0.400452488,0.3292398854998723,0.3109167354623067,109.9585097922537,4.53643661737442,10.431124818242482,1.8274381160736084,2.9742692803339774,"Jake McCarthy",21622,664983
"Yainer Diaz","HOU",148,619,16,70,84,2,0.038772213,0.17285945,0.141880342,0.338297872,0.299145299,0.324717285,0.441025641,0.3288189165028939,0.3391824697519278,115.9240638253644,-1.5683792531490326,9.71009015793967,-1.542179822921753,2.9634446065969064,"Yainer Diaz",23003,673237
"Carlos Santana","MIN",150,594,23,63,71,4,0.109427609,0.166666666,0.182341651,0.251870324,0.238003838,0.328282828,0.420345489,0.32645044845171184,0.32952081712625797,113.16155479741438,-0.961887963116169,7.983501398299278,0.8560562133789062,2.9471936326187818,"Carlos Santana",2396,467793
"Willi Castro","MIN",158,635,12,89,60,14,0.08031496,0.236220472,0.137992832,0.315,0.247311827,0.331230283,0.385304659,0.3171236067540262,0.3203998758823057,106.60086387762156,-0.60649074614048,4.189519580432777,3.2501490116119385,2.943028447860828,"Willi Castro",17338,650489
"Nathaniel Lowe","TEX",140,565,16,62,69,2,0.125663716,0.221238938,0.135802469,0.323782234,0.265432098,0.361061946,0.401234567,0.3372676782574214,0.32844296384112265,122.44321796307355,-0.8472026363015175,13.66185421578096,-4.162416934967041,2.916028578085647,"Nathaniel Lowe",19566,663993
"Josh Smith","TEX",149,592,13,67,62,11,0.077702702,0.204391891,0.135755258,0.311224489,0.258126195,0.337288135,0.393881453,0.3227134973367325,0.30393437902065207,112.20550988284756,-0.5754760503768921,7.692195989451028,0.743159294128418,2.898599159495288,"Josh Smith",26396,669701
"Jonathan India","CIN",151,637,15,84,58,13,0.125588697,0.196232339,0.144465291,0.2925,0.247654784,0.357480314,0.392120075,0.33337109332948217,0.3521094096571865,108.79739093879782,-0.053633272647857666,6.647598027176409,0.12658794363960624,2.897893760174975,"Jonathan India",21523,663697
"Mark Vientos","NYM",111,454,27,58,71,0,0.072687224,0.297356828,0.249394673,0.32421875,0.266343825,0.321585903,0.515738498,0.35599902613572615,0.3311476886404008,132.15857895190828,-1.982126645743847,15.47665714842135,-2.8133474588394165,2.8745806223735473,"Mark Vientos",22184,668901
"Taylor Ward","LAA",156,663,25,73,75,6,0.095022624,0.245852187,0.179487179,0.29382716,0.246153846,0.322775263,0.425641025,0.32538151929820824,0.3444495532447838,111.69373562249731,-2.5707934126257896,6.300203062057761,-0.8700137138366699,2.8313852352765645,"Taylor Ward",17548,621493
"Miguel Rojas","LAD",103,337,6,41,36,8,0.068249258,0.100890207,0.12703583,0.301115241,0.283387622,0.337313432,0.410423452,0.327027644328217,0.3102323109518268,110.04758997794686,-0.34751351177692413,3.701536018312657,11.841853857040405,2.7682646645855686,"Miguel Rojas",7802,500743
"Brandon Nimmo","NYM",151,663,23,88,90,15,0.116138763,0.238310708,0.175131348,0.267175572,0.224168126,0.32730015,0.399299474,0.32051343887234024,0.3351428176417495,108.27434632329212,2.474288485944271,9.03435899284478,-4.393826246261597,2.7672602550950427,"Brandon Nimmo",12927,607043
"Andrés Giménez","CLE",152,633,9,64,63,30,0.041074249,0.153238546,0.087478559,0.285714285,0.252144082,0.298412698,0.339622641,0.28149777878259435,0.2962514273881533,83.2371100878591,2.208918683230877,-9.93218618287241,15.669998168945312,2.760415187129504,"Andres Gimenez",19950,665926
"Alejandro Kirk","TOR",103,386,5,23,54,0,0.090673575,0.132124352,0.105882353,0.276450511,0.252941176,0.318652849,0.358823529,0.29695486263795334,0.3237001101175944,93.36765416669127,-3.5018344447016716,-6.431108977117195,20.229763984680176,2.7470230165729737,"Alejandro Kirk",22581,672386
"Jeremy Peña","HOU",157,650,15,78,70,20,0.038461538,0.17076923,0.127906977,0.300829875,0.26578073,0.307573415,0.393687707,0.3050573243998891,0.30951063209604995,99.20967468882668,2.171962447464466,1.5841688448574254,3.3628756999969482,2.736966203429595,"Jeremy Pena",21636,665161
"Adley Rutschman","BAL",148,638,19,68,79,1,0.09090909,0.161442006,0.140105079,0.271929824,0.250437828,0.318181818,0.390542907,0.30890228964212374,0.3154513141301673,102.76771227079178,-2.966671697795391,-0.9462258016851184,6.178117573261261,2.7252883319830192,"Adley Rutschman",26288,668939
"Jordan Westburg","BAL",107,447,18,57,63,6,0.049217002,0.217002237,0.216346154,0.304635761,0.264423076,0.311659192,0.48076923,0.3395621362288437,0.3531440084825182,124.33447448501983,0.281708762049675,12.727860814642417,-1.325767159461975,2.708417519982343,"Jordan Westburg",27815,676059
"Jacob Young","WSN",150,521,3,75,36,33,0.057581573,0.195777351,0.074786325,0.320547945,0.256410256,0.31640625,0.331196581,0.2896075388416648,0.2864335428072712,84.49406952572042,4.2710734605789185,-5.389365038582046,13.89806079864502,2.6767168679688127,"Jacob Young",29931,696285
"Willson Contreras","STL",84,358,15,48,36,4,0.125698324,0.268156424,0.205980067,0.336842105,0.262458471,0.379888268,0.468438538,0.37018280752589194,0.3651599241106698,140.57001723393233,-1.6837030798196793,15.684284633620798,-1.9325117766857147,2.6557010061931923,"Willson Contreras",11609,575929
"Matt Olson","ATL",162,685,29,78,98,0,0.103649635,0.248175182,0.21,0.293103448,0.246666666,0.332846715,0.456666666,0.33945008884457983,0.3403465225851747,117.35376528605447,-3.6181786358356476,10.596779175708129,-7.899097442626953,2.642528468271112,"Matt Olson",14344,621566
"Ha-Seong Kim","SDP",121,470,11,60,47,22,0.123404255,0.163829787,0.136476427,0.261006289,0.23325062,0.330472103,0.369727047,0.3083755688749867,0.31250398922589867,100.70483284602967,2.3171389400959015,2.7132758201814555,7.061123013496399,2.631436071669977,"Ha-Seong Kim",27506,673490
"Pete Crow-Armstrong","CHC",123,410,10,46,47,27,0.051219512,0.23902439,0.147849463,0.292134831,0.236559139,0.286069651,0.384408602,0.2894473162293434,0.2811016082763672,86.21084934310021,4.92247499525547,-1.8380847900976347,13.548679232597351,2.6243434451583623,"Pete Crow-Armstrong",27769,691718
