Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Romy Gonzalez","BOS",0.338129496,2.078947368,0.176056338,0.556338028,0.267605633,0.105263157,0.157894736,6,0.075949367,0,0,0.31724138,0.4137931,0.26896552,0.15172414,0.42068966,0.42758621,"Romy Gonzalez",21562,663853
"Jackson Holliday","BAL",0.264957264,1.558139534,0.098360655,0.549180327,0.352459016,0.023255813,0.116279069,3,0.044776119,0,0,0.39344262,0.36065574,0.24590164,0.12295082,0.45081967,0.42622951,"Jackson Holliday",31781,702616
"Trey Cabbage","HOU",0.333333333,1.388888888,0.156862745,0.490196078,0.352941176,0.055555555,0.055555555,1,0.04,1,1,0.38461538,0.42307692,0.19230769,0.09615385,0.48076923,0.42307692,"Trey Cabbage",21078,663550
"Austin Riley","ATL",0.310344827,0.834586466,0.210355987,0.3592233,0.430420711,0.067669172,0.142857142,7,0.063063063,0,0,0.37216828,0.36893204,0.25889968,0.12944984,0.44983819,0.42071197,"Austin Riley",18360,663586
"Luken Baker","STL",0.172413793,0.733333333,0.161290322,0.354838709,0.483870967,0.066666666,0.133333333,1,0.09090909,0,0,0.4516129,0.25806452,0.29032258,0.16129032,0.41935484,0.41935484,"Luken Baker",21497,663609
"Alek Thomas","ARI",0.2,2.555555555,0.157894736,0.605263157,0.236842105,0,0.166666666,2,0.04347826,0,0,0.43037975,0.36708861,0.20253165,0.10126582,0.48101266,0.41772152,"Alek Thomas",23792,677950
"DaShawn Keirsey Jr.","MIN",0.09090909,1,0.166666666,0.416666666,0.416666666,0,0.2,1,0.2,0,0,0.5,0.25,0.25,0.25,0.33333333,0.41666667,"DaShawn Keirsey Jr.",24496,680577
"Oneil Cruz","PIT",0.346938775,1.414634146,0.184065934,0.478021978,0.337912087,0.105691056,0.170731707,5,0.028735632,0,0,0.42032967,0.32967033,0.25,0.11813187,0.46703297,0.41483516,"Oneil Cruz",21711,665833
"Vladimir Guerrero Jr.","TOR",0.342105263,1.44,0.185114503,0.48091603,0.333969465,0.062857142,0.171428571,10,0.039682539,0,0,0.35305344,0.39503817,0.2519084,0.1221374,0.46564885,0.41221374,"Vladimir Guerrero Jr.",19611,665489
"Jordan Westburg","BAL",0.304635761,1.080645161,0.19375,0.41875,0.3875,0.072580645,0.14516129,6,0.044776119,0,0,0.41121495,0.35514019,0.23364486,0.12461059,0.46417445,0.41121495,"Jordan Westburg",27815,676059
"Yordan Alvarez","HOU",0.316901408,0.698630136,0.191304347,0.332608695,0.476086956,0.05936073,0.159817351,10,0.065359477,1,1,0.36659436,0.37527115,0.25813449,0.12364425,0.46637744,0.40997831,"Yordan Alvarez",19556,670541
"Sam Hilliard","COL",0.31081081,0.888888888,0.180722891,0.385542168,0.433734939,0.083333333,0.277777777,0,0,1,0.2,0.36363636,0.39772727,0.23863636,0.10227273,0.48863636,0.40909091,"Sam Hilliard",17954,656541
"Rafael Devers","BOS",0.323033707,1.113475177,0.223958333,0.408854166,0.3671875,0.09929078,0.19858156,5,0.031847133,0,0,0.34114583,0.40885417,0.25,0.16145833,0.4296875,0.40885417,"Rafael Devers",17350,646240
"Alex Kirilloff","MIN",0.245454545,1.222222222,0.130434782,0.478260869,0.391304347,0.044444444,0.111111111,2,0.036363636,0,0,0.4,0.34782609,0.25217391,0.09565217,0.49565217,0.40869565,"Alex Kirilloff",20325,666135
"Matt Wallner","MIN",0.38938053,0.633333333,0.222222222,0.301587301,0.476190476,0.116666666,0.216666666,2,0.052631578,0,0,0.47619048,0.35714286,0.16666667,0.20634921,0.38888889,0.4047619,"Matt Wallner",26466,670242
"William Contreras","MIL",0.330275229,1.879699248,0.165577342,0.544662309,0.289760348,0.090225563,0.17293233,22,0.088,0,0,0.39433551,0.35076253,0.25490196,0.1328976,0.46623094,0.40087146,"William Contreras",20503,661388
"Marcell Ozuna","ATL",0.359102244,0.98816568,0.236363636,0.379545454,0.384090909,0.053254437,0.23076923,9,0.053892215,0,0,0.475,0.32727273,0.19772727,0.13863636,0.46136364,0.4,"Marcell Ozuna",10324,542303
"Taylor Ward","LAA",0.29382716,0.721649484,0.223255813,0.325581395,0.45116279,0.051546391,0.128865979,6,0.042857142,0,0,0.33953488,0.34883721,0.31162791,0.09069767,0.50930233,0.4,"Taylor Ward",17548,621493
"Edwin Ríos","CIN",0.2,3,0.2,0.6,0.2,0,0,0,0,0,0,0.4,0.4,0.2,0,0.6,0.4,"Edwin Rios",18316,621458
"Stone Garrett","WSN",0.5,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,0,0,0.6,0.4,0,0,0.6,0.4,"Stone Garrett",19273,656448
"Eric Wagaman","LAA",0.301886792,1.15,0.218181818,0.418181818,0.363636363,0.1,0.1,1,0.04347826,0,0,0.29090909,0.4,0.30909091,0.14545455,0.45454545,0.4,"Eric Wagaman",23395,676572
"Nacho Alvarez Jr.","ATL",0.15,1.666666666,0.2,0.5,0.3,0.5,0,0,0,0,0,0.2,0.4,0.4,0.35,0.25,0.4,"Nacho Alvarez Jr.",31765,805373
"Paul Goldschmidt","STL",0.307881773,1.202614379,0.212616822,0.429906542,0.357476635,0.071895424,0.143790849,12,0.065217391,0,0,0.4135514,0.3271028,0.25934579,0.10981308,0.49065421,0.39953271,"Paul Goldschmidt",9218,502671
"James Wood","WSN",0.365079365,2.5,0.222222222,0.555555555,0.222222222,0.022727272,0.204545454,8,0.072727272,0,0,0.31818182,0.36868687,0.31313131,0.14646465,0.45454545,0.3989899,"James Wood",29518,695578
"Kyle Higashioka","SDP",0.237179487,0.533333333,0.192982456,0.280701754,0.526315789,0.1,0.188888888,3,0.0625,0,0,0.51724138,0.3045977,0.17816092,0.16091954,0.44252874,0.39655172,"Kyle Higashioka",5517,543309
"Jordan Beck","COL",0.281553398,1.4,0.207547169,0.46226415,0.330188679,0.028571428,0.085714285,6,0.122448979,0,0,0.40566038,0.3490566,0.24528302,0.10377358,0.5,0.39622642,"Jordan Beck",31431,687597
"Luis Torrens","NYM",0.272727272,1.392857142,0.263736263,0.428571428,0.307692307,0.142857142,0.107142857,1,0.025641025,0,0,0.37362637,0.37362637,0.25274725,0.12087912,0.48351648,0.3956044,"Luis Torrens",15905,620443
"Randal Grichuk","ARI",0.313131313,0.810526315,0.18095238,0.366666666,0.452380952,0.2,0.126315789,7,0.09090909,0,0,0.45238095,0.36666667,0.18095238,0.15714286,0.44761905,0.3952381,"Randal Grichuk",10243,545341
"Bryce Harper","PHI",0.330729166,0.951219512,0.22705314,0.376811594,0.396135265,0.042682926,0.182926829,11,0.07051282,0,0,0.34457831,0.33493976,0.32048193,0.12289157,0.48192771,0.39518072,"Bryce Harper",11579,547180
"James Outman","LAD",0.207792207,0.787878787,0.271604938,0.320987654,0.407407407,0.151515151,0.121212121,2,0.076923076,0,0,0.40740741,0.32098765,0.27160494,0.17283951,0.43209877,0.39506173,"James Outman",24770,681546
"Shay Whitcomb","HOU",0.272727272,0.785714285,0.242424242,0.333333333,0.424242424,0.142857142,0,1,0.09090909,0,0,0.42424242,0.36363636,0.21212121,0.21212121,0.39393939,0.39393939,"Shay Whitcomb",27789,694376
"Cal Raleigh","SEA",0.251461988,0.6,0.170212765,0.311170212,0.518617021,0.128205128,0.174358974,8,0.068376068,0,0,0.4893617,0.29255319,0.21808511,0.16489362,0.44148936,0.39361702,"Cal Raleigh",21534,663728
"Joey Gallo","WSN",0.232142857,0.515625,0.198347107,0.272727272,0.528925619,0.171875,0.15625,4,0.121212121,1,1,0.54918033,0.25409836,0.19672131,0.18852459,0.41803279,0.39344262,"Joey Gallo",14128,608336
"Jarred Kelenic","ATL",0.299625468,0.876106194,0.24822695,0.351063829,0.400709219,0.097345132,0.132743362,6,0.06060606,0,0,0.44876325,0.34628975,0.204947,0.14134276,0.4664311,0.39222615,"Jarred Kelenic",22558,672284
"Blake Sabol","SFG",0.434782608,1.571428571,0.217391304,0.478260869,0.304347826,0.142857142,0,1,0.09090909,0,0,0.47826087,0.2173913,0.30434783,0.17391304,0.43478261,0.39130435,"Blake Sabol",25805,666165
"Logan O'Hoppe","LAA",0.318032786,1,0.243076923,0.378461538,0.378461538,0.081300813,0.162601626,11,0.089430894,0,0,0.44478528,0.33435583,0.2208589,0.12576687,0.48466258,0.38957055,"Logan O'Hoppe",24729,681351
"Fernando Tatis Jr.","SDP",0.315602836,1.3592233,0.198019801,0.462046204,0.339933993,0.077669902,0.203883495,8,0.057142857,0,0,0.40594059,0.32673267,0.26732673,0.10891089,0.50165017,0.38943894,"Fernando Tatis Jr.",19709,665487
"Dillon Dingler","DET",0.245283018,1.277777777,0.24074074,0.425925925,0.333333333,0.111111111,0.055555555,1,0.04347826,0,0,0.42592593,0.2962963,0.27777778,0.18518519,0.42592593,0.38888889,"Dillon Dingler",27464,693307
"Ryan McMahon","COL",0.319672131,1.553719008,0.1953125,0.489583333,0.315104166,0.041322314,0.165289256,7,0.037234042,1,0.5,0.35751295,0.34455959,0.29792746,0.10621762,0.50518135,0.38860104,"Ryan McMahon",15112,641857
"Lars Nootbaar","STL",0.28076923,1.707317073,0.180811808,0.516605166,0.302583025,0.036585365,0.146341463,7,0.05,1,0.5,0.37728938,0.4029304,0.21978022,0.16117216,0.45054945,0.38827839,"Lars Nootbaar",21454,663457
"Christian Walker","ARI",0.286585365,0.807228915,0.152542372,0.378531073,0.468926553,0.126506024,0.156626506,6,0.044776119,0,0,0.42090395,0.35310734,0.2259887,0.1440678,0.46892655,0.38700565,"Christian Walker",13419,572233
"Emmanuel Rivera","- - -",0.295918367,1.640625,0.15920398,0.522388059,0.31840796,0.03125,0.078125,5,0.047619047,0,0,0.31683168,0.42079208,0.26237624,0.12871287,0.48514851,0.38613861,"Emmanuel Rivera",19890,656896
"Brent Rooker","OAK",0.362275449,0.729411764,0.211796246,0.332439678,0.455764075,0.082352941,0.229411764,12,0.096774193,0,0,0.44235925,0.32171582,0.23592493,0.13941019,0.47453083,0.38605898,"Brent Rooker",19627,667670
"Willson Contreras","STL",0.336842105,1.118421052,0.214634146,0.414634146,0.370731707,0.157894736,0.197368421,2,0.023529411,0,0,0.37560976,0.35609756,0.26829268,0.16585366,0.44878049,0.38536585,"Willson Contreras",11609,575929
"Pavin Smith","ARI",0.28,1.146341463,0.19266055,0.43119266,0.376146788,0.097560975,0.219512195,1,0.021276595,0,0,0.44954128,0.37614679,0.17431193,0.12844037,0.48623853,0.3853211,"Pavin Smith",19892,656976
"Ben Rice","NYY",0.186274509,0.8125,0.201834862,0.357798165,0.440366972,0.104166666,0.145833333,1,0.025641025,0,0,0.4587156,0.32110092,0.22018349,0.13761468,0.47706422,0.3853211,"Ben Rice",29576,700250
"Seiya Suzuki","CHC",0.370149253,0.718562874,0.193820224,0.337078651,0.469101123,0.071856287,0.125748502,11,0.091666666,0,0,0.33707865,0.43820225,0.2247191,0.14044944,0.4747191,0.38483146,"Seiya Suzuki",30116,673548
"Jesús Sánchez","MIA",0.315315315,1.708737864,0.202857142,0.502857142,0.294285714,0.097087378,0.174757281,6,0.034090909,0,0,0.35042735,0.35042735,0.2991453,0.14529915,0.47008547,0.38461538,"Jesus Sanchez",19913,660821
"Niko Kavadas","LAA",0.270833333,0.3,0.25,0.173076923,0.576923076,0.1,0.133333333,0,0,0,0,0.38461538,0.28846154,0.32692308,0.13461538,0.48076923,0.38461538,"Niko Kavadas",29782,694359
"Trevor Larnach","MIN",0.304347826,1.18,0.186567164,0.440298507,0.373134328,0.04,0.15,6,0.050847457,0,0,0.4141791,0.35447761,0.23134328,0.09328358,0.52238806,0.38432836,"Trevor Larnach",21501,663616
"Grant McCray","SFG",0.317460317,1.409090909,0.171875,0.484375,0.34375,0.045454545,0.227272727,4,0.129032258,1,0.25,0.38235294,0.35294118,0.26470588,0.16176471,0.45588235,0.38235294,"Grant McCray",25690,687529
"Brandon Marsh","PHI",0.347826086,1.00990099,0.239700374,0.382022471,0.378277153,0.04950495,0.158415841,4,0.039215686,1,0.333333333,0.38888889,0.31111111,0.3,0.0962963,0.52222222,0.38148148,"Brandon Marsh",20202,669016
"Tyler Soderstrom","OAK",0.2734375,1.288461538,0.131386861,0.489051094,0.379562043,0.057692307,0.173076923,2,0.029850746,0,0,0.33576642,0.42335766,0.24087591,0.08759124,0.53284672,0.37956204,"Tyler Soderstrom",27467,691016
"Jasson Domínguez","NYY",0.228571428,2.875,0.162162162,0.621621621,0.216216216,0.375,0.25,3,0.130434782,0,0,0.54054054,0.27027027,0.18918919,0.21621622,0.40540541,0.37837838,"Jasson Dominguez",28080,691176
"Brandon Lowe","TBR",0.287401574,0.878260869,0.214545454,0.367272727,0.418181818,0.104347826,0.182608695,5,0.04950495,0,0,0.43272727,0.38181818,0.18545455,0.15636364,0.46545455,0.37818182,"Brandon Lowe",18882,664040
"Jake Burger","MIA",0.291666666,1.088607594,0.151670951,0.442159383,0.406169665,0.120253164,0.183544303,9,0.052325581,0,0,0.44730077,0.35475578,0.19794344,0.15681234,0.46529563,0.37789203,"Jake Burger",22275,669394
"Ian Happ","CHC",0.298941798,0.934523809,0.191542288,0.390547263,0.417910447,0.071428571,0.148809523,13,0.082802547,1,1,0.39950372,0.33002481,0.27047146,0.15384615,0.46898263,0.37717122,"Ian Happ",17919,664023
"Joc Pederson","ARI",0.322314049,0.971698113,0.205323193,0.39163498,0.403041825,0.141509433,0.216981132,8,0.077669902,1,0.333333333,0.5,0.35714286,0.14285714,0.13533835,0.4887218,0.37593985,"Joc Pederson",11899,592626
"Jared Walsh","TEX",0.354838709,0.642857142,0.28125,0.28125,0.4375,0.142857142,0.071428571,0,0,0,0,0.3125,0.40625,0.28125,0.125,0.5,0.375,"Jared Walsh",18607,665120
"Seby Zavala","SEA",0.227272727,0.888888888,0.260869565,0.347826086,0.391304347,0.111111111,0.111111111,0,0,0,0,0.75,0.16666667,0.08333333,0.08333333,0.54166667,0.375,"Seby Zavala",18887,664874
"Brandon Lockridge","SDP",0.142857142,0.75,0,0.428571428,0.571428571,0.25,0.25,0,0,1,1,0.5,0.5,0,0.25,0.375,0.375,"Brandon Lockridge",21496,663604
"Matt Chapman","SFG",0.293367346,0.847368421,0.162291169,0.38424821,0.45346062,0.163157894,0.142105263,17,0.105590062,0,0,0.38902148,0.37708831,0.23389021,0.16706444,0.45823389,0.37470167,"Matt Chapman",16505,656305
"Ronald Acuña Jr.","ATL",0.325925925,1.868421052,0.215827338,0.510791366,0.273381294,0.078947368,0.105263157,6,0.084507042,0,0,0.46043165,0.33093525,0.20863309,0.11510791,0.51079137,0.37410072,"Ronald Acuna Jr.",18401,660670
"Jorge Soler","- - -",0.292537313,0.823170731,0.160112359,0.379213483,0.460674157,0.140243902,0.12804878,6,0.044444444,0,0,0.44101124,0.3258427,0.23314607,0.15449438,0.47191011,0.37359551,"Jorge Soler",14221,624585
"Vinnie Pasquantino","KCR",0.264916467,0.920212765,0.175799086,0.394977168,0.429223744,0.101063829,0.101063829,7,0.040462427,0,0,0.4715262,0.35307517,0.17539863,0.14578588,0.48063781,0.37357631,"Vinnie Pasquantino",27676,686469
"J.D. Martinez","NYM",0.308243727,0.911290322,0.196610169,0.383050847,0.420338983,0.072580645,0.129032258,5,0.044247787,0,0,0.36949153,0.35254237,0.2779661,0.1220339,0.50508475,0.37288136,"J.D. Martinez",6184,502110
"Manny Machado","SDP",0.301801801,1.15,0.180084745,0.438559322,0.381355932,0.133333333,0.161111111,9,0.04347826,0,0,0.37420719,0.40591966,0.21987315,0.13319239,0.49471459,0.37209302,"Manny Machado",11493,592518
"Byron Buxton","MIN",0.3375,0.633333333,0.240310077,0.294573643,0.465116279,0.15,0.15,13,0.171052631,0,0,0.49224806,0.32945736,0.17829457,0.1627907,0.46511628,0.37209302,"Byron Buxton",14161,621439
"Daz Cameron","OAK",0.25,1.212765957,0.133333333,0.475,0.391666666,0.042553191,0.106382978,4,0.070175438,1,1,0.40495868,0.38842975,0.20661157,0.11570248,0.51239669,0.37190083,"Daz Cameron",18353,663662
"Edmundo Sosa","PHI",0.320224719,1.208955223,0.195652173,0.440217391,0.364130434,0.134328358,0.104477611,10,0.12345679,0,0,0.41935484,0.33870968,0.24193548,0.16129032,0.46774194,0.37096774,"Edmundo Sosa",17022,624641
"Lawrence Butler","OAK",0.3006993,1.163793103,0.185064935,0.438311688,0.376623376,0.051724137,0.189655172,8,0.059259259,0,0,0.32142857,0.39935065,0.27922078,0.12662338,0.50324675,0.37012987,"Lawrence Butler",22542,671732
"Kyle Stowers","- - -",0.318965517,1.512820512,0.176470588,0.495798319,0.327731092,0.128205128,0.076923076,1,0.016949152,0,0,0.38655462,0.42857143,0.18487395,0.12605042,0.50420168,0.3697479,"Kyle Stowers",26151,669065
"Elly De La Cruz","CIN",0.359042553,1.404580152,0.206549118,0.46347607,0.329974811,0.053435114,0.190839694,14,0.076086956,2,0.333333333,0.43920596,0.34243176,0.21836228,0.0942928,0.53598015,0.36972705,"Elly De La Cruz",26668,682829
"Rhys Hoskins","MIL",0.25,0.702702702,0.176470588,0.339869281,0.48366013,0.135135135,0.175675675,11,0.10576923,0,0,0.54575163,0.27124183,0.18300654,0.16993464,0.46078431,0.36928105,"Rhys Hoskins",16472,656555
"David Dahl","PHI",0.257142857,1.214285714,0.184210526,0.447368421,0.368421052,0,0.214285714,1,0.058823529,0,0,0.52631579,0.28947368,0.18421053,0.07894737,0.55263158,0.36842105,"David Dahl",13744,621311
"Jason Vosler","SEA",0.263157894,1.333333333,0.263157894,0.421052631,0.315789473,0,0,0,0,0,0,0.57894737,0.26315789,0.15789474,0,0.63157895,0.36842105,"Jason Vosler",16686,613564
"Trey Sweeney","DET",0.266666666,1.125,0.139240506,0.455696202,0.405063291,0.09375,0.125,0,0,0,0,0.37974684,0.50632911,0.11392405,0.10126582,0.53164557,0.36708861,"Trey Sweeney",29575,700242
"Rece Hinds","CIN",0.28,0.529411764,0.133333333,0.3,0.566666666,0,0.294117647,0,0,0,0,0.36666667,0.33333333,0.3,0.1,0.53333333,0.36666667,"Rece Hinds",27493,677956
"Colton Cowser","BAL",0.316993464,1.108527131,0.173252279,0.434650455,0.392097264,0.015503875,0.186046511,9,0.062937062,0,0,0.4,0.35151515,0.24848485,0.10606061,0.52727273,0.36666667,"Colton Cowser",29591,681297
"Brenton Doyle","COL",0.315508021,1.051948051,0.2,0.410126582,0.389873417,0.071428571,0.149350649,11,0.067901234,0,0,0.38902743,0.36408978,0.24688279,0.13715711,0.49625935,0.36658354,"Brenton Doyle",25479,686668
"Francisco Lindor","NYM",0.295010845,0.798122065,0.223123732,0.344827586,0.432048681,0.07511737,0.154929577,13,0.076470588,1,1,0.4534413,0.34008097,0.20647773,0.12348178,0.51012146,0.36639676,"Francisco Lindor",12916,596019
"Yuli Gurriel","KCR",0.31707317,1.5,0.268292682,0.43902439,0.292682926,0.083333333,0,3,0.166666666,0,0,0.56097561,0.36585366,0.07317073,0.12195122,0.51219512,0.36585366,"Yuli Gurriel",19198,493329
"Julio Rodríguez","SEA",0.34351145,1.262068965,0.205811138,0.443099273,0.351089588,0.08275862,0.137931034,20,0.109289617,0,0,0.3559322,0.36561743,0.27845036,0.14285714,0.49152542,0.36561743,"Julio Rodriguez",23697,677594
"Alec Bohm","PHI",0.305010893,1.397435897,0.210970464,0.459915611,0.329113924,0.07051282,0.096153846,11,0.050458715,0,0,0.36075949,0.37130802,0.26793249,0.1371308,0.4978903,0.3649789,"Alec Bohm",21618,664761
"Eugenio Suárez","ARI",0.308510638,0.751412429,0.236453201,0.327586206,0.435960591,0.101694915,0.169491525,5,0.037593984,0,0,0.51724138,0.25615764,0.22660099,0.14778325,0.48768473,0.36453202,"Eugenio Suarez",12552,553993
"Shea Langeliers","OAK",0.251592356,0.847682119,0.186588921,0.373177842,0.440233236,0.139072847,0.19205298,7,0.0546875,0,0,0.4664723,0.37609329,0.1574344,0.17492711,0.4606414,0.36443149,"Shea Langeliers",25816,669127
"Adolis García","TEX",0.2734375,0.885714285,0.193154034,0.378973105,0.42787286,0.12,0.142857142,11,0.070967741,0,0,0.39853301,0.31784841,0.28361858,0.17114914,0.46454768,0.36430318,"Adolis Garcia",19287,666969
"Mark Vientos","NYM",0.32421875,1.225490196,0.197879858,0.441696113,0.360424028,0.098039215,0.264705882,11,0.088,0,0,0.41696113,0.38162544,0.20141343,0.18021201,0.45583039,0.3639576,"Mark Vientos",22184,668901
