"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
108127,666158,"Gavin Lux",24,2022,"LAD",128,471,421,116,83,20,7,6,168,66,42,47,95,0,7,2,0,3,5,21.2
108236,669304,"Jose Miranda",24,2022,"MIN",123,483,444,119,79,25,0,15,189,45,66,28,91,10,1,1,0,1,21,46.7
109122,669016,"Brandon Marsh",24,2022,,134,461,424,104,71,18,4,11,163,49,52,28,158,3,10,4,3,3,5,36.7
110664,673357,"Luis Robert Jr.",24,2022,"CWS",95,401,380,108,78,18,0,12,162,54,56,17,77,3,11,3,0,1,7,35.2
126005,680757,"Steven Kwan",24,2022,"CLE",147,638,563,168,130,25,7,6,225,89,52,62,60,7,19,5,2,4,10,22.5
132232,665161,"Jeremy Peña",24,2022,"HOU",136,558,521,132,88,20,2,22,222,72,63,22,135,6,11,2,1,5,6,45.8
135527,668939,"Adley Rutschman",24,2022,"BAL",113,470,398,101,52,35,1,13,177,70,42,65,86,4,4,0,0,3,5,34.3
137906,681082,"Bryson Stott",24,2022,"PHI",125,466,427,100,69,19,2,10,153,58,49,36,89,1,12,4,1,1,5,32.8
142821,683734,"Andrew Vaughn",24,2022,"CWS",134,555,510,138,92,28,1,17,219,60,76,31,96,9,0,0,0,5,14,50
104023,645302,"Victor Robles",25,2022,"WSH",123,407,366,82,64,10,2,6,114,42,33,17,104,9,15,4,11,4,4,16.7
104042,646240,"Rafael Devers",25,2022,"BOS",141,614,555,164,94,42,1,27,289,84,88,50,114,6,3,1,0,3,14,47.6
104096,649966,"Luis Urías",25,2022,"MIL",119,472,406,97,63,17,1,16,164,54,47,50,99,11,1,2,0,5,9,44.4
104123,650333,"Luis Arraez",25,2022,"MIN",144,603,547,173,133,31,1,8,230,88,49,50,43,3,4,4,0,3,8,33
104180,650402,"Gleyber Torres",25,2022,"NYY",140,572,526,135,82,28,1,24,237,73,76,39,129,3,10,5,1,3,14,50.7
104205,650489,"Willi Castro",25,2022,"DET",112,392,365,88,60,18,2,8,134,47,31,15,82,8,9,4,1,3,4,23.4
104450,650859,"Luis Rengifo",25,2022,"LAA",127,511,489,129,86,22,4,17,210,45,52,17,79,4,6,2,1,0,14,46.7
105735,663757,"Trent Grisham",25,2022,"SD",145,524,451,83,48,16,2,17,154,58,53,57,150,7,7,1,7,2,5,37.9
106121,663647,"Ke'Bryan Hayes",25,2022,"PIT",134,560,505,123,89,24,3,7,174,55,41,48,122,5,20,5,0,2,15,38.2
106527,663624,"Ryan Mountcastle",25,2022,"BAL",145,609,555,139,88,28,1,22,235,62,85,43,154,4,4,1,0,7,13,51.6
106548,647304,"Josh Naylor",25,2022,"CLE",122,498,449,115,67,28,0,20,203,47,79,38,80,6,6,1,0,5,14,59.6
106744,663586,"Austin Riley",25,2022,"ATL",159,693,615,168,89,39,2,38,325,90,93,57,168,17,2,0,0,4,14,60
106765,663898,"Brendan Rodgers",25,2022,"COL",136,581,527,140,94,30,3,13,215,72,63,46,101,3,0,0,0,5,27,36.1
107047,663656,"Kyle Tucker",25,2022,"HOU",150,609,544,140,81,28,1,30,260,71,107,59,95,1,25,4,0,2,13,54.9
109147,670541,"Yordan Alvarez",25,2022,"HOU",135,561,470,144,76,29,2,37,288,95,97,78,106,6,1,1,0,7,15,60
110995,662139,"Daulton Varsho",25,2022,"AZ",149,592,531,125,72,23,3,27,235,79,74,46,145,7,16,6,2,5,9,41.8
111033,670764,"Taylor Walls",25,2022,"TB",132,466,407,70,42,18,2,8,116,53,33,52,120,2,10,3,2,2,7,24.5
113905,664761,"Alec Bohm",25,2022,"PHI",152,631,586,164,124,24,3,13,233,79,72,31,110,4,2,3,0,10,20,34.2
118722,680977,"Brendan Donovan",25,2022,"STL",125,468,391,110,83,21,1,5,148,64,45,60,70,14,2,3,1,2,8,25
123806,663538,"Nico Hoerner",25,2022,"CHC",133,517,481,135,98,22,5,10,197,60,55,28,57,6,20,2,0,2,12,26.7
124341,663697,"Jonathan India",25,2022,"CIN",103,430,385,96,68,16,2,10,146,48,41,31,93,14,3,4,0,0,8,27.1
129503,680911,"Owen Miller",25,2022,"CLE",128,472,424,103,70,26,1,6,149,53,51,32,93,7,2,0,0,9,8,26.4
133509,663728,"Cal Raleigh",25,2022,"SEA",116,415,370,78,30,20,1,27,181,46,63,38,122,2,1,0,0,5,5,65.2
100406,614177,"Franmil Reyes",26,2022,,118,473,438,97,64,17,2,14,160,43,47,30,157,2,2,1,0,3,13,34.9
101622,624503,"Nick Gordon",26,2022,"MIN",132,443,405,110,69,28,4,9,173,45,50,19,105,10,6,4,3,6,9,40
102519,641355,"Cody Bellinger",26,2022,"LAD",142,550,504,106,57,27,3,19,196,70,68,38,150,2,14,3,0,6,8,38.6
103203,642708,"Amed Rosario",26,2022,"CLE",153,670,637,180,134,26,9,11,257,86,71,25,111,4,18,4,0,4,23,29.1
103209,642715,"Willy Adames",26,2022,"MIL",139,617,563,134,72,31,0,31,258,83,98,49,166,1,8,3,0,4,12,56.6
103225,642731,"Thairo Estrada",26,2022,"SF",139,541,488,127,89,22,2,14,195,71,62,33,89,14,21,6,1,5,10,38
104745,656308,"Michael Chavis",26,2022,"PIT",122,426,401,92,59,16,3,14,156,39,49,19,126,2,1,1,0,4,4,48.7
104926,657041,"Lane Thomas",26,2022,"WSH",139,548,498,120,75,26,2,17,201,62,52,41,132,4,8,4,0,5,9,43.5
104938,657077,"Alex Verdugo",26,2022,"BOS",152,644,593,166,115,39,1,11,240,75,74,42,86,3,1,3,0,6,14,33.3
107930,669720,"Austin Hays",26,2022,"BAL",143,582,535,134,81,35,2,16,221,66,60,34,114,10,2,4,0,3,13,40.9
108119,663993,"Nathaniel Lowe",26,2022,"TEX",157,645,593,179,123,26,3,27,292,74,76,48,147,4,2,2,0,0,11,50
110836,657757,"Gavin Sheets",26,2022,"CWS",122,410,377,91,57,19,0,15,155,34,53,27,86,3,0,0,0,3,10,55.9
125523,673490,"Ha-Seong Kim",26,2022,"SD",149,582,517,130,87,29,3,11,198,58,59,51,100,7,12,2,3,4,9,31
100502,621043,"Carlos Correa",27,2022,"MIN",136,590,522,152,105,24,1,22,244,70,64,61,121,3,0,1,0,4,19,42.9
100988,622534,"Manuel Margot",27,2022,"TB",89,363,336,92,68,18,2,4,126,36,47,24,68,2,7,3,0,1,7,16.7
101165,622761,"Jorge Mateo",27,2022,"BAL",147,533,494,109,64,25,7,13,187,63,50,27,147,5,35,9,3,2,9,25.4
101514,623912,"Harold Ramírez",27,2022,"TB",120,435,403,121,91,24,0,6,163,46,58,19,72,9,3,5,0,4,5,37
101568,623993,"Anthony Santander",27,2022,"BAL",151,647,574,138,81,24,0,33,261,78,89,55,122,13,0,2,0,5,18,51.3
101603,624413,"Pete Alonso",27,2022,"NYM",160,685,597,162,95,27,0,40,309,95,131,67,128,12,5,1,0,9,17,50.5
102559,641487,"J.P. Crawford",27,2022,"SEA",144,603,518,126,93,24,3,6,174,57,42,68,80,10,3,2,2,5,12,38.6
102612,641680,"Jonah Heim",27,2022,"TEX",124,450,406,92,55,20,1,16,162,51,48,41,87,1,2,0,0,2,11,47.1
102668,641857,"Ryan McMahon",27,2022,"COL",144,597,529,130,84,23,3,20,219,67,67,60,158,5,7,3,0,3,8,35.8
102704,641933,"Tyler O'Neill",27,2022,"STL",94,383,334,76,50,11,1,14,131,56,58,38,103,4,14,4,0,7,10,57.1
102764,642133,"Rowdy Tellez",27,2022,"MIL",151,599,529,116,58,23,0,35,244,67,89,62,121,5,2,1,0,3,20,65.7
103420,643396,"Isiah Kiner-Falefa",27,2022,"NYY",140,531,483,126,102,20,0,4,158,66,48,35,72,5,22,4,3,5,15,31.8
105147,657656,"Ramón Laureano",27,2022,"OAK",94,383,346,73,42,18,0,13,130,49,34,25,104,12,11,6,0,0,6,40.8
105432,660162,"Yoán Moncada",27,2022,"CWS",103,433,397,84,53,18,1,12,140,41,51,32,114,2,2,0,1,1,5,41.5
105437,664023,"Ian Happ",27,2022,"CHC",158,641,573,155,94,42,2,17,252,72,72,58,149,6,9,4,0,4,14,38.9
105439,656775,"Cedric Mullins",27,2022,"BAL",153,672,608,157,105,32,4,16,245,89,64,47,126,9,34,10,1,5,6,31.5
105574,643217,"Andrew Benintendi",27,2022,,125,521,461,140,109,23,3,5,184,54,51,52,77,2,8,3,1,5,9,27.8
105993,664034,"Ty France",27,2022,"SEA",140,613,551,151,103,27,1,20,240,65,83,35,94,21,0,0,0,5,19,53.8
106969,664702,"Myles Straw",27,2022,"CLE",151,596,535,118,93,22,3,0,146,72,32,54,87,1,21,1,2,4,5,13.9
107752,669242,"Tommy Edman",27,2022,"STL",151,630,577,153,105,31,4,13,231,95,57,46,111,5,32,3,1,1,11,32.6
108112,670032,"Nicky Lopez",27,2022,"KC",138,480,436,99,83,12,4,0,119,51,20,29,63,4,13,3,10,1,9,7.8
108278,669221,"Sean Murphy",27,2022,"OAK",148,612,537,134,77,37,2,18,229,67,66,56,124,13,1,0,0,5,14,50.7
108571,669222,"Nick Senzel",27,2022,"CIN",109,420,373,86,68,13,0,5,114,45,25,30,76,5,8,5,2,1,8,28.9
108612,669257,"Will Smith",27,2022,"LAD",137,578,508,132,79,26,3,24,236,68,87,56,96,10,1,0,0,4,14,45.6
108878,669289,"Santiago Espinal",27,2022,"TOR",134,491,449,120,88,25,0,7,166,51,51,36,68,2,6,6,1,3,13,37.3
109040,668804,"Bryan Reynolds",27,2022,"PIT",145,614,542,142,92,19,4,27,250,74,62,56,141,14,7,3,0,2,17,52.7
109161,668227,"Randy Arozarena",27,2022,"TB",153,645,586,154,90,41,3,20,261,72,89,46,156,11,32,12,0,2,18,43.1
110298,676801,"Chas McCormick",27,2022,"HOU",110,407,359,88,60,12,2,14,146,47,44,46,106,1,4,3,0,1,5,40.4
111306,660271,"Shohei Ohtani",27,2022,"LAA",157,666,586,160,90,30,6,34,304,90,95,72,161,5,11,9,0,3,8,47.8
138164,673548,"Seiya Suzuki",27,2022,"CHC",110,446,397,104,66,22,2,14,172,54,46,42,110,4,9,5,0,3,12,31.5
67568,593871,"Jorge Polanco",28,2022,"MIN",104,445,375,88,56,16,0,16,152,54,56,64,95,2,3,3,0,4,6,46.3
69095,605612,"Harold Castro",28,2022,"DET",118,443,420,114,84,21,2,7,160,37,47,17,79,1,0,1,3,2,6,32.4
69270,596059,"Rougned Odor",28,2022,"BAL",133,472,426,88,53,19,3,13,152,49,53,32,109,10,6,1,0,4,10,38.8
69338,600869,"Jeimer Candelario",28,2022,"DET",124,467,429,93,59,19,2,13,155,49,50,28,109,6,0,1,0,4,9,38.8
69440,602074,"Yonathan Daza",28,2022,"COL",104,408,372,112,87,21,2,2,143,56,34,26,58,4,0,3,1,5,12,21.4
69455,602104,"Ramón Urías",28,2022,"BAL",117,445,403,100,66,17,1,16,167,50,51,30,98,5,1,0,3,4,8,46
69615,606132,"Raimel Tapia",28,2022,"TOR",127,433,411,109,79,20,3,7,156,47,52,16,81,0,8,2,3,1,13,27.7
69790,606466,"Ketel Marte",28,2022,"AZ",137,558,492,118,62,42,2,12,200,68,52,55,101,6,5,1,0,5,13,38.2
70399,596019,"Francisco Lindor",28,2022,"NYM",161,706,630,170,114,25,5,26,283,98,107,59,133,10,16,6,0,7,11,45.9
70607,608324,"Alex Bregman",28,2022,"HOU",155,656,548,142,81,38,0,23,249,93,93,87,77,11,1,2,0,10,19,45.2
70613,608336,"Joey Gallo",28,2022,,120,410,350,56,27,8,2,19,125,48,47,56,163,3,3,0,0,1,1,58.3
70635,608369,"Corey Seager",28,2022,"TEX",151,663,593,145,87,24,1,33,270,91,83,58,103,7,3,0,0,5,15,51.6
70646,608385,"Jesse Winker",28,2022,"SEA",136,547,456,100,71,15,0,14,157,51,53,84,103,4,0,0,0,3,9,54.9
100630,621438,"Tyrone Taylor",28,2022,"MIL",117,405,373,87,46,21,3,17,165,49,51,22,102,7,3,2,0,3,11,38.8
100631,621439,"Byron Buxton",28,2022,"MIN",92,382,340,76,32,13,3,28,179,61,51,34,116,7,6,0,0,1,0,50.8
100668,621566,"Matt Olson",28,2022,"ATL",161,699,616,148,70,44,0,34,294,86,103,75,170,4,0,0,0,4,13,58.1
105791,630105,"Jake Cronenworth",28,2022,"SD",158,684,587,140,89,30,4,17,229,88,88,70,131,16,3,0,0,8,2,37.5
107102,665120,"Jared Walsh",28,2022,"LAA",117,454,423,91,56,18,2,15,158,41,44,27,138,4,2,1,0,0,7,51.2
107106,621493,"Taylor Ward",28,2022,"LAA",135,564,495,139,92,22,2,23,234,73,65,60,120,4,5,3,0,5,6,45.2
107168,621020,"Dansby Swanson",28,2022,"ATL",162,696,640,177,119,32,1,25,286,99,96,49,182,3,18,7,0,4,15,46.5
109138,666971,"Lourdes Gurriel Jr.",28,2022,"TOR",121,493,453,132,94,32,1,5,181,52,52,31,83,6,3,4,0,2,11,32.7
110699,668942,"Josh Rojas",28,2022,"AZ",123,510,443,119,84,25,1,9,173,66,56,55,98,2,23,3,5,5,8,25.8
66018,547180,"Bryce Harper",29,2022,"PHI",99,426,370,106,59,28,1,18,190,63,65,46,87,3,11,4,0,7,13,42.9
66982,592273,"Brandon Drury",29,2022,,137,568,518,136,75,31,2,28,255,87,87,38,126,8,2,3,0,4,9,43.7
67049,592518,"Manny Machado",29,2022,"SD",150,644,578,172,102,37,1,32,307,100,102,63,133,1,9,1,0,2,12,43
67248,593428,"Xander Bogaerts",29,2022,"BOS",150,631,557,171,118,38,0,15,254,84,73,57,118,10,8,2,0,7,17,28.6
68066,595777,"Jurickson Profar",29,2022,"SD",151,658,575,140,87,36,2,15,225,82,58,73,103,4,5,1,3,3,14,32.9
68087,596142,"Gary Sánchez",29,2022,"MIN",124,471,419,86,46,24,0,16,158,42,61,40,136,7,2,0,0,5,13,57.1
68091,596146,"Max Kepler",29,2022,"MIN",115,446,388,88,60,18,1,9,135,54,43,49,66,5,3,2,0,4,8,29.6
68156,596748,"Maikel Franco",29,2022,"WSH",103,388,371,85,61,15,0,9,127,31,39,12,75,2,1,0,0,3,18,38.7
69667,606192,"Teoscar Hernández",29,2022,"TOR",131,535,499,133,72,35,1,25,245,71,77,34,152,2,6,3,0,0,19,50.7
70217,608070,"José Ramírez",29,2022,"CLE",157,685,601,168,90,44,5,29,309,90,126,69,82,6,20,7,0,9,8,51.1
70387,595879,"Javier Báez",29,2022,"DET",144,590,555,132,84,27,4,17,218,64,67,26,147,6,9,2,0,3,13,34.4
70406,596115,"Trevor Story",29,2022,"BOS",94,396,357,85,47,22,0,16,155,53,66,32,122,3,13,0,0,4,9,39.6
70408,596129,"Daniel Vogelbach",29,2022,,130,461,386,92,54,19,1,18,167,47,59,73,114,1,0,0,0,1,12,48.9
70430,605141,"Mookie Betts",29,2022,"LAD",141,639,572,154,76,40,3,35,305,117,82,55,104,8,12,2,0,4,11,38.5
70524,607043,"Brandon Nimmo",29,2022,"NYM",149,673,580,159,106,30,7,16,251,102,64,71,116,16,3,2,3,3,13,33.3
70775,605137,"Josh Bell",29,2022,,155,647,552,147,98,29,3,17,233,78,71,81,102,5,0,1,0,6,24,38.5
70799,605204,"J.D. Davis",29,2022,,114,365,318,79,50,16,1,12,133,46,35,39,122,6,1,1,0,2,13,41.3
70917,607208,"Trea Turner",29,2022,"LAD",160,708,652,194,130,39,4,21,304,101,100,45,131,3,27,3,0,6,12,34.7
70928,605119,"Brian Anderson",29,2022,"MIA",98,383,338,75,50,16,1,8,117,43,28,37,101,7,1,0,0,1,9,27.9
103751,656941,"Kyle Schwarber",29,2022,"PHI",155,669,577,126,56,21,3,46,291,100,94,86,200,4,10,1,0,2,11,62
104744,656305,"Matt Chapman",29,2022,"TOR",154,621,538,123,68,27,1,27,233,83,76,68,170,10,2,2,0,5,10,47
104806,656555,"Rhys Hoskins",29,2022,"PHI",156,672,589,145,80,33,2,30,272,81,79,72,169,6,2,1,0,4,13,49.4
105633,664913,"Seth Brown",29,2022,"OAK",148,555,500,115,61,26,3,25,222,55,73,51,146,3,11,2,0,1,7,52.7
106208,656582,"Connor Joe",29,2022,"COL",111,467,404,96,65,20,4,7,145,56,28,55,97,7,6,2,0,1,8,17.9
109860,666969,"Adolis García",29,2022,"TEX",156,657,605,151,85,34,5,27,276,88,101,40,183,6,25,6,0,6,10,43.2
57850,527038,"Wilmer Flores",30,2022,"SF",151,602,525,120,72,28,1,19,207,72,71,59,103,11,0,0,0,7,9,44.4
59432,545361,"Mike Trout",30,2022,"LAA",119,499,438,124,54,28,2,40,276,85,80,54,139,6,1,0,0,1,9,65.9
59660,571771,"Enrique Hernández",30,2022,"BOS",93,402,361,80,50,24,0,6,122,48,45,34,71,3,0,2,0,4,11,37.5
60408,545341,"Randal Grichuk",30,2022,"COL",135,538,506,131,88,21,3,19,215,60,73,24,127,6,4,0,0,2,12,48.3
60956,570482,"Gio Urshela",30,2022,"MIN",140,551,501,143,100,27,3,13,215,61,64,41,96,2,1,0,0,7,22,39.3
66110,553993,"Eugenio Suárez",30,2022,"SEA",150,629,543,128,71,24,2,31,249,76,87,73,196,8,0,0,0,5,13,53.9
66391,570731,"Jonathan Schoop",30,2022,"DET",131,510,481,97,62,23,1,11,155,48,38,19,107,6,5,0,0,4,18,31.3
66719,575929,"Willson Contreras",30,2022,"CHC",113,487,416,101,54,23,2,22,194,65,55,45,103,24,4,2,0,2,15,38.5
66955,592206,"Nick Castellanos",30,2022,"PHI",136,558,524,138,98,27,0,13,204,56,62,29,130,3,7,1,0,2,16,35.7
66995,592325,"Ben Gamel",30,2022,"PIT",113,423,371,86,55,20,2,9,137,42,46,48,98,3,5,1,0,1,5,35.7
67072,592626,"Joc Pederson",30,2022,"SF",134,433,380,104,59,19,3,23,198,57,70,42,100,7,3,2,0,4,7,49.1
67156,592885,"Christian Yelich",30,2022,"MIL",154,671,575,145,102,25,4,14,220,99,57,88,162,5,19,3,1,2,11,41.4
68603,592450,"Aaron Judge",30,2022,"NYY",157,696,570,177,87,28,0,62,391,133,131,111,175,6,16,3,0,5,15,61.7
68660,592669,"Hunter Renfroe",30,2022,"MIL",125,522,474,121,68,23,1,29,233,62,72,39,121,4,1,1,2,3,11,66.1
100661,621550,"Patrick Wisdom",30,2022,"CHC",133,534,469,97,44,28,0,25,200,67,66,53,183,9,8,4,1,2,8,43.3
101618,624428,"Adam Frazier",30,2022,"SEA",156,602,541,129,100,22,4,3,168,61,42,46,73,5,11,6,4,6,16,29.5
102436,640461,"Chad Pinder",30,2022,"OAK",111,379,361,85,55,18,0,12,139,38,42,14,118,0,2,0,1,2,10,44.7
102574,641531,"Hunter Dozier",30,2022,"KC",126,500,462,109,67,26,4,12,179,51,41,34,125,3,4,3,0,1,14,33.3
102653,641820,"Trey Mancini",30,2022,,143,587,519,124,82,23,1,18,203,56,63,53,135,10,0,0,0,5,12,51.8
103417,643393,"Tony Kemp",30,2022,"OAK",147,558,497,117,84,24,2,7,166,61,46,45,69,8,11,1,5,3,5,29.5
103451,643446,"Jeff McNeil",30,2022,"NYM",146,589,533,174,125,39,1,9,242,73,62,40,61,11,4,0,0,5,7,30.1
103726,650490,"Yandy Díaz",30,2022,"TB",136,558,473,140,98,33,0,9,200,71,57,78,60,6,3,3,0,1,10,21.1
58767,543877,"Christian Vázquez",31,2022,,116,426,398,109,77,23,0,9,159,41,52,22,69,3,1,4,0,3,11,36.6
59016,541645,"Avisaíl García",31,2022,"MIA",97,380,357,80,63,9,0,8,113,31,35,17,109,4,4,0,0,2,13,35.5
59145,542303,"Marcell Ozuna",31,2022,"ATL",124,507,470,106,64,19,0,23,194,56,56,31,122,2,2,1,0,4,12,57.1
59431,545358,"Max Stassi",31,2022,"LAA",101,375,333,60,38,12,1,9,101,32,30,38,112,2,0,0,1,1,12,56.3
59586,571448,"Nolan Arenado",31,2022,"STL",148,620,557,163,90,42,1,30,297,73,103,52,72,7,5,3,0,4,18,50.7
59705,542364,"Rafael Ortega",31,2022,"CHC",115,371,316,76,54,14,1,7,113,35,35,44,74,2,12,7,1,7,12,31.4
66057,553869,"Elias Díaz",31,2022,"COL",103,381,351,80,51,18,2,9,129,29,51,25,82,2,0,1,0,3,11,44.8
66594,572191,"Michael A. Taylor",31,2022,"KC",123,456,414,105,83,10,3,9,148,49,43,35,109,2,4,2,2,3,7,30.6
67084,592663,"J.T. Realmuto",31,2022,"PHI",139,562,504,139,86,26,5,22,241,75,84,41,119,12,21,1,0,5,8,38.7
68192,596847,"Ji Man Choi",31,2022,"TB",113,419,356,83,50,22,0,11,138,36,52,58,123,2,0,0,0,3,5,38.9
70262,543939,"Kolten Wong",31,2022,"MIL",133,497,430,108,65,24,4,15,185,65,47,46,88,14,17,6,2,5,6,47.7
70327,543760,"Marcus Semien",31,2022,"TEX",161,724,657,163,101,31,5,26,282,101,83,53,120,4,25,8,0,10,10,41.6
99919,572228,"Luke Voit",31,2022,,135,568,500,113,69,22,0,22,201,55,69,55,179,7,1,1,0,6,11,52.7
99953,573262,"Mike Yastrzemski",31,2022,"SF",148,558,485,104,54,31,2,17,190,73,57,61,141,5,5,1,1,6,6,45.2
100007,571970,"Max Muncy",31,2022,"LAD",136,565,464,91,47,22,1,21,178,69,69,90,141,5,2,0,0,6,2,49.3
100121,572233,"Christian Walker",31,2022,"AZ",160,667,583,141,78,25,2,36,278,84,94,69,131,8,2,2,0,7,17,51.2
100171,571657,"Kyle Farmer",31,2022,"CIN",145,583,526,134,94,25,1,14,203,58,78,33,99,16,4,3,2,6,20,34.5
100496,621035,"Chris Taylor",31,2022,"LAD",118,454,402,89,51,25,3,10,150,45,43,44,160,5,10,1,0,3,4,33.3
103340,643265,"Garrett Cooper",31,2022,"MIA",119,469,414,108,64,33,2,9,172,37,50,40,119,10,0,0,0,5,8,37.8
55877,514888,"Jose Altuve",32,2022,"HOU",141,604,527,158,91,39,0,28,281,103,57,66,87,10,18,1,0,1,15,42.7
56289,518692,"Freddie Freeman",32,2022,"LAD",159,708,612,199,129,47,2,21,313,117,100,84,102,5,13,3,0,7,11,34.2
56444,514917,"César Hernández",32,2022,"WSH",147,617,560,139,106,28,4,1,178,64,34,45,114,7,10,4,3,2,10,15.6
56761,516416,"Jean Segura",32,2022,"PHI",98,387,354,98,79,9,0,10,137,45,33,25,58,7,13,6,0,1,16,31.1
57335,521692,"Salvador Perez",32,2022,"KC",114,473,445,113,66,23,1,23,207,48,76,18,109,7,0,0,0,3,10,60.4
57514,519203,"Anthony Rizzo",32,2022,"NYY",129,548,465,104,50,21,1,32,223,77,75,58,101,23,6,5,0,2,13,58.4
57556,519317,"Giancarlo Stanton",32,2022,"NYY",110,452,398,84,46,7,0,31,184,53,78,50,137,0,0,0,0,3,8,79.2
57919,543257,"Robbie Grossman",32,2022,,128,477,411,86,59,19,1,7,128,40,45,56,129,6,6,2,0,4,4,27.5
57967,543305,"Aaron Hicks",32,2022,"NYY",124,453,384,83,64,9,2,8,120,54,40,62,109,4,10,3,1,2,12,33.3
57988,543333,"Eric Hosmer",32,2022,,103,419,380,102,75,19,0,8,145,38,44,37,64,1,0,0,0,1,13,36.8
59871,542583,"Jesús Aguilar",32,2022,,129,507,464,109,74,19,0,16,176,39,51,28,119,4,1,0,0,5,8,53.8
61044,578428,"Jose Iglesias",32,2022,"COL",118,467,439,128,95,30,0,3,167,48,47,17,56,8,2,3,0,3,12,25
65992,543807,"George Springer",32,2022,"TOR",133,583,513,137,86,22,4,25,242,89,76,54,100,7,14,2,0,5,7,42.7
68302,598265,"Jackie Bradley Jr.",32,2022,,116,370,344,70,42,23,1,4,107,30,38,24,77,0,2,3,2,0,5,26.7
69159,542932,"Jon Berti",32,2022,"MIA",101,404,358,86,62,17,3,4,121,47,28,42,89,3,41,5,0,1,6,34
70301,543068,"C.J. Cron",32,2022,"COL",150,632,575,148,88,28,3,29,269,79,102,43,164,8,0,0,0,5,16,46.8
71054,543592,"Austin Nola",32,2022,"SD",106,397,347,87,68,15,0,4,114,40,40,34,60,6,2,1,1,9,6,20
71213,607732,"Jacob Stallings",32,2022,"MIA",110,384,346,77,61,12,0,4,101,25,34,29,83,6,0,1,1,2,16,32
100666,621563,"Joey Wendle",32,2022,"MIA",100,371,347,90,62,24,1,3,125,27,32,15,50,5,12,3,1,3,8,25.9
46980,462101,"Elvis Andrus",33,2022,,148,577,535,133,84,32,0,17,216,66,58,39,92,3,18,4,0,0,15,42.4
51611,500743,"Miguel Rojas",33,2022,"MIA",138,507,471,111,84,19,2,6,152,34,36,26,61,6,9,3,1,3,13,35.3
