Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Rougned Odor","TEX","2B",1366.1,,,,0,,-1,3,,2,,-0.004933060146868229,-2.4217300415039062,-2.3656710386276245,-4.792332828976214,-3.971458150455482,,4,6,5.3828914224341595,"Rougned Odor",12282,596059
"Starlin Castro","NYY","2B",936,,,,-2,,-1,-3,,-6,,-1.6299799680709839,-0.4900450110435486,-3.772663263604045,-5.892690062522888,-12.181411918631213,,5,2,5.348798930154366,"Starlin Castro",4579,516770
"David Freese","PIT","3B",977.2,,,,1,,-1,9,,9,,0.5974270105361938,7.7236199378967285,-2.976750910282135,5.3442970514297485,9.218781165227217,,4,4,4.911521740602781,"David Freese",9549,501896
"Kris Bryant","CHC","3B",1212.2,,,,0,,0,-3,,-3,,0.15498000383377075,0.6170750260353088,-1.5130800306797028,-0.7410249710083008,-0.6650784053317075,,4,3,4.746380591868177,"Kris Bryant",15429,592178
"Salvador Perez","KCR","C",941.2,-6,3,-1,,,3,,,0,,,,,,,-6.059999942779541,,3,4.714227117910312,"Salvador Perez",7304,521692
"Keon Broxton","MIL","CF",1028.2,,,,,-1,0,-6,,-7,2.2681899070739746,,-2.823270082473755,-2.0151970386505127,-2.57027006149292,-4.3201283943112845,,11,6,4.613555681718452,"Keon Broxton",9253,542979
"Tucker Barnhart","CIN","C",926.1,-9,10,7,,,3,,,15,,,,,,,-9.699999809265137,,6,4.572972118981049,"Tucker Barnhart",10200,571466
"Evan Longoria","TBR","3B",1240,,,,1,,0,5,,8,,0.15851600468158722,2.2469899654388428,0.29542702436447144,2.7009359151124954,4.08757118837382,,3,5,4.49998187379408,"Evan Longoria",9368,446334
"Justin Turner","LAD","3B",1000,,,,-1,,1,3,,4,,-0.2866950035095215,-1.7610499858856201,0.25781500339508057,-1.7899349927902222,-2.8981587919248204,,3,2,4.033516061071245,"Justin Turner",5235,457759
"Whit Merrifield","KCR","2B",1142.2,,,,1,,1,-3,,-1,,-0.20349200069904327,-0.7368599772453308,-1.1142457574605942,-2.0545919686555862,-2.38326628744254,,2,2,3.4432687098484824,"Whit Merrifield",11281,593160
"Tim Beckham","- - -","SS",1047.1,,,,-2,,0,-5,,-7,,-0.287973016500473,1.6099400520324707,0.45432500541210175,1.7762869894504547,2.82608725452119,,-4,-4,2.7960292263607682,"Tim Beckham",7949,542921
"Dansby Swanson","ATL","SS",1202,,,,2,,-1,-5,,-4,,1.2750500440597534,-1.465309977531433,-2.4885199666023254,-2.67877995967865,-2.7797245892925533,,-5,-1,2.7106705054140274,"Dansby Swanson",18314,621020
"Josh Donaldson","TOR","3B",921,,,,-1,,1,-1,,-1,,-1.6275800466537476,3.583669900894165,-1.7435799539089203,0.21250998973846436,0.5506890663815853,,1,0,2.454368323183321,"Josh Donaldson",5038,518626
"Carlos Correa","HOU","SS",946,,,,3,,2,5,,10,,0.1542000025510788,-1.3813199996948242,-0.912102997303009,-2.1392200738191605,-3.8098374332385085,,-4,-2,2.24646783925821,"Carlos Correa",14162,621043
"Max Kepler","MIN","RF",1086,,,,,0,0,4,,4,0.10541799664497375,,0.06501320004463196,1.2246899902820587,1.3951180279254913,1.4657101650752933,,8,7,2.1922270073285093,"Max Kepler",12144,596146
"Jason Heyward","CHC","RF",919,,,,,2,2,14,,18,1.1125799417495728,,5.729340076446533,0.2367050051689148,7.078620076179504,10.40888437017891,,7,6,2.046962540011802,"Jason Heyward",4940,518792
"Alex Gordon","KCR","LF",1178.2,,,,,1,3,2,,6,3.494879961013794,,6.015520095825195,1.1135189831256866,10.62391972541809,10.720258100612742,,4,5,1.7549844106353438,"Alex Gordon",5209,460086
"Jose Altuve","HOU","2B",1283.1,,,,1,,-1,-1,,-1,,-0.47624799609184265,0.1794320046901703,-0.7864050269126892,-1.083219975233078,-1.3809286559907914,,-1,1,1.6533402259357384,"Jose Altuve",5417,514888
"Kevin Pillar","TOR","CF",1343.1,,,,,3,2,9,,14,3.507050037384033,,0.10777600109577179,1.7628229856491089,5.377650022506714,6.336729006753082,,-1,3,1.3824134408904918,"Kevin Pillar",12434,607680
"Brett Gardner","NYY","LF",1024,,,,,3,3,12,,18,2.6063499450683594,,4.866769790649414,1.3018079996109009,8.774919986724854,11.339843811213768,,5,4,1.192579693280539,"Brett Gardner",9927,458731
"Maikel Franco","PHI","3B",1251,,,,-1,,1,-3,,0,,-1.125100016593933,-2.8537299633026123,-0.2628970146179199,-4.241730093955994,-5.007308154582432,,-2,-2,0.7603450872476956,"Maikel Franco",12179,596748
"Mike Moustakas","KCR","3B",1093,,,,0,,-1,-11,,-11,,-0.5901950001716614,-7.7683000564575195,3.8757910430431366,-4.482714951038361,-4.6426583252676,,-2,-2,0.48482391957817517,"Mike Moustakas",4892,519058
"Matt Wieters","WSN","C",1003.2,-4,3,0,,,-2,,,-5,,,,,,,-8.229999542236328,,0,-0.0020873405015873203,"Matt Wieters",4298,446308
"Robinson Canó","SEA","2B",1286.2,,,,5,,-1,-10,,-6,,3.9465599060058594,-1.395490050315857,-2.4031673818826675,0.14790987968444824,-1.0830629128413118,,-3,-2,-0.010946579837942227,"Robinson Cano",3269,429664
"Joe Mauer","MIN","1B",1040.2,,,,-1,,3,11,,13,,-0.8309590220451355,4.264939785003662,3.4558503851294518,6.8898308873176575,7.598453543560449,,11,7,-0.1646386409215186,"Joe Mauer",1857,408045
"Steven Souza Jr.","TBR","RF",1197,,,,,2,0,3,,5,0.8202570080757141,,4.249549865722656,-0.5694070234894753,4.500397026538849,5.431516585317818,,7,4,-0.4045917403428527,"Steven Souza Jr.",5667,519306
"Dee Strange-Gordon","MIA","2B",1293.1,,,,0,,2,5,,7,,2.0833001136779785,4.491779804229736,0.9040390253067017,7.479110240936279,7.9773247314005395,,-4,0,-0.7123898252972838,"Dee Strange-Gordon",8203,543829
"Tim Anderson","CHW","SS",1264,,,,0,,-3,-20,,-23,,0.16701699793338776,-3.0107998847961426,-10.684322029352188,-13.528082832694054,-16.260143757238986,,-10,-8,-0.71545951269868,"Tim Anderson",15172,641313
"Zack Cozart","CIN","SS",968,,,,1,,0,4,,5,,2.4984700679779053,1.801509976387024,-0.3117539882659912,3.9882200956344604,6.446231248404144,,-8,-6,-0.8086074739176174,"Zack Cozart",2616,446359
"Marcell Ozuna","MIA","LF",1335,,,,,2,1,4,,7,4.235139846801758,,-0.9982460141181946,-0.14498400688171387,3.091909885406494,2.7456482491984495,,0,3,-0.9931422396398011,"Marcell Ozuna",10324,542303
"César Hernández","PHI","2B",1096.1,,,,-1,,1,-3,,-3,,0.25944000482559204,3.129509925842285,-0.36110299080610275,3.027839958667755,3.3374407014758765,,-4,-4,-1.0001485392256155,"Cesar Hernandez",10556,514917
"Didi Gregorius","NYY","SS",1174.2,,,,-3,,0,11,,8,,-1.53780996799469,4.403590202331543,4.110687077045441,6.976470351219177,6.47547787993038,,-10,-10,-1.2413894932350704,"Didi Gregorius",6012,544369
"Joe Panik","SFG","2B",1191,,,,-1,,3,-9,,-7,,0.375791996717453,-2.199130058288574,0.6652439832687378,-1.1580980122089386,-1.2928711408439537,,-5,-4,-1.8135527540861291,"Joe Panik",11936,605412
"Jonathan Lucroy","- - -","C",947.2,-11,-3,2,,,-3,,,-15,,,,,,,-10.059999942779541,,0,-1.8282962916800418,"Jonathan Lucroy",7870,518960
"Mike Trout","LAA","CF",948,,,,,1,2,-6,,-3,-1.0354399681091309,,-4.533589839935303,1.1310549974441528,-4.4379799365997314,-6.69195258708866,,-4,-1,-2.0976307107396965,"Mike Trout",10155,545361
"Manny Machado","BAL","3B",1370,,,,1,,1,9,,9,,0.10537999868392944,-1.5344599485397339,3.739633083343506,2.310559928417206,2.245476601816474,,-6,-2,-2.2678605187371703,"Manny Machado",11493,592518
"Jake Lamb","ARI","3B",1264,,,,-1,,-2,-5,,-8,,-0.46083301305770874,-6.586740016937256,-0.41402801871299744,-7.461603105068207,-7.841079575674875,,-6,-6,-2.7661176101195455,"Jake Lamb",13329,571875
"Avisaíl García","CHW","RF",1120,,,,,2,0,-3,,-1,3.147239923477173,,0.2708500027656555,-2.267117977142334,1.1509699821472168,1.1419334657440694,,0,1,-3.095722846000233,"Avisail Garcia",5760,541645
"Andrew McCutchen","PIT","CF",1188.1,,,,,0,0,-12,,-12,1.7742400169372559,,-6.959449768066406,-0.33592699468135834,-5.521140098571777,-6.624441442410808,,-3,-2,-3.536872134482945,"Andrew McCutchen",9847,457705
"Carlos Santana","CLE","1B",1225.2,,,,0,,3,3,,8,,0.5856580138206482,1.7838300466537476,2.6757229566574097,5.045207917690277,4.598203865533466,,9,8,-3.630479772570042,"Carlos Santana",2396,467793
"Yasiel Puig","LAD","RF",1201.2,,,,,3,2,9,,14,3.545409917831421,,6.518610000610352,1.6971189975738525,11.761139631271362,14.301974201704988,,-2,1,-3.7133599203249243,"Yasiel Puig",14225,624577
"Scott Schebler","CIN","RF",986.2,,,,,3,1,-2,,2,2.6515700817108154,,-3.5634500980377197,-1.2928709536790848,-2.2047598361968994,-3.70168518878842,,1,0,-4.033400138741927,"Scott Schebler",12225,594988
"Christian Yelich","MIA","CF",1368.2,,,,,-6,-2,-3,,-11,-8.175999641418457,,5.543369770050049,1.6849780082702637,-0.9476594924926758,-2.0962146179962398,,0,-3,-4.2468516007254555,"Christian Yelich",11477,592885
"Eddie Rosario","MIN","LF",1108.1,,,,,2,-2,-6,,-6,1.1296199560165405,,0.8213859796524048,0.1678990125656128,2.1189059615135193,2.59176375458496,,-1,-1,-4.557284333534233,"Eddie Rosario",12155,592696
"Jay Bruce","- - -","RF",1140,,,,,2,-1,3,,4,0.18023699522018433,,-0.011566996574401855,0.43849509581923485,0.6071640253067017,0.7436334777812255,,-2,0,-4.716942568902633,"Jay Bruce",9892,457803
"Andrew Benintendi","BOS","LF",1078.1,,,,,4,4,3,,11,0.49191001057624817,,0.1469240039587021,-0.7761250287294388,-0.13728997111320496,-0.28487545895126964,,-4,-2,-5.038023471120976,"Andrew Benintendi",17901,643217
"Kole Calhoun","LAA","RF",1338.1,,,,,4,0,-2,,2,4.113619804382324,,3.4726600646972656,1.2594719305634499,8.845749855041504,9.113724762890616,,-6,0,-5.241425400997656,"Kole Calhoun",11200,594777
"Hunter Renfroe","SDP","RF",1015,,,,,-1,1,0,,0,-1.3262900114059448,,-1.7156399488449097,-2.5107200145721436,-5.5526498556137085,-7.945178558149607,,-1,-1,-5.266312206893577,"Hunter Renfroe",15464,592669
"Carlos González","COL","RF",1064,,,,,-1,0,-1,,-2,-3.011590003967285,,2.43353009223938,-0.1047540009021759,-0.6828200817108154,-0.2948043660985098,,-1,-1,-5.5221934631090015,"Carlos Gonzalez",7287,471865
"Danny Valencia","SEA","1B",984,,,,1,,0,-1,,1,,-0.21163800358772278,0.7939580082893372,-5.308479860424995,-4.726158171892166,-9.366760555099933,,3,3,-6.0223330697613315,"Danny Valencia",6364,502143
"Anthony Rizzo","CHC","1B",1341,,,,0,,1,11,,12,,0.1558550000190735,0.6450889706611633,2.918155014514923,3.719105064868927,3.393104720772089,,7,5,-6.1525789690876636,"Anthony Rizzo",3473,519203
"Mitch Moreland","BOS","1B",1170,,,,0,,1,7,,9,,-0.14686499536037445,3.6221399307250977,1.0894329845905304,4.564704790711403,6.01993714105194,,4,3,-6.49457321676202,"Mitch Moreland",3086,519048
"Matt Joyce","OAK","RF",907,,,,,-5,-1,0,,-6,-3.6352100372314453,,5.058139801025391,-2.1674689948558807,-0.7445299625396729,-0.580704182608252,,1,-3,-6.595084912113094,"Matt Joyce",3353,459964
"Paul Goldschmidt","ARI","1B",1292,,,,1,,3,9,,14,,-0.24658100306987762,1.94035005569458,1.268699049949646,2.9624689370393753,3.338696011065949,,5,4,-6.68422594783561,"Paul Goldschmidt",9218,502671
"Giancarlo Stanton","MIA","RF",1312.1,,,,,1,2,8,,11,1.9144599437713623,,5.66146993637085,0.7132660299539566,8.28919005393982,8.180755265466459,,0,-1,-6.688462304902133,"Giancarlo Stanton",4949,519317
"José Abreu","CHW","1B",1197,,,,0,,-1,2,,1,,0.26788899302482605,2.0830600261688232,-1.1503509879112244,1.2005939781665802,1.530504133451082,,4,3,-7.051386691451036,"Jose Abreu",15676,547989
"Nick Castellanos","DET","3B",1098.1,,,,-1,,-1,-17,,-20,,-0.5509139895439148,-5.42179012298584,-1.5829049348831177,-7.555604159832001,-8.623828099067147,,-12,-9,-7.075273181325963,"Nick Castellanos",11737,592206
"Brandon Phillips","- - -","2B",946,,,,0,,-1,-3,,-4,,-0.4464990049600601,-0.3313800096511841,1.42453183978796,0.6466550081968307,0.8946031755773979,,-13,-9,-7.989011764942083,"Brandon Phillips",791,408252
"Dexter Fowler","STL","CF",933.1,,,,,0,0,-16,,-16,-0.9836980104446411,,-6.748730182647705,0.3087899684906006,-7.4236379861831665,-11.473237155523831,,-8,-7,-8.204049081182424,"Dexter Fowler",4062,451594
"Bryce Harper","WSN","RF",938,,,,,3,1,2,,6,0.7598710060119629,,1.4927699565887451,0.5999545753002167,2.852591037750244,4.576403759960346,,-6,-4,-8.289731677677958,"Bryce Harper",11579,547180
"Daniel Murphy","WSN","2B",1196,,,,-1,,-2,-6,,-9,,1.6788400411605835,-5.214260101318359,1.6256900280714035,-1.909730076789856,-2.279141706578872,,-14,-13,-8.436761742677323,"Daniel Murphy",4316,502517
"Nick Markakis","ATL","RF",1354,,,,,2,0,-3,,-1,0.5492839813232422,,-4.162670135498047,1.1073966547846794,-2.505985975265503,-2.3549264045340865,,-2,-3,-8.516736474212584,"Nick Markakis",5930,455976
"Justin Smoak","TOR","1B",1301.1,,,,-1,,1,-3,,-4,,-0.3162049949169159,-1.0273300409317017,4.311244904994965,2.9677150547504425,2.676411443600255,,3,2,-8.723733723050904,"Justin Smoak",9054,475253
"Miguel Cabrera","DET","1B",938.1,,,,-1,,-2,-7,,-11,,-0.9280890226364136,-0.12004999816417694,4.1243190467357635,3.0761810541152954,3.5806581984704184,,-1,-1,-8.730793752324875,"Miguel Cabrera",1744,408234
"Matt Carpenter","STL","1B",949.1,,,,0,,-1,3,,2,,1.0256199836730957,-0.8576160073280334,0.008762985467910767,0.1767669916152954,0.17058095358238456,,-1,-1,-8.767022237731029,"Matt Carpenter",8090,572761
"Justin Upton","- - -","LF",1287.2,,,,,-3,0,10,,7,-4.755854070186615,,9.605030059814453,-1.4389089941978455,3.4102759957313538,4.391642708627005,,-2,-5,-9.172219994171654,"Justin Upton",5222,457708
"Hunter Pence","SFG","RF",1047.1,,,,,-2,-1,1,,-2,-0.6020389795303345,,1.4115300178527832,1.4082170128822327,2.2177010774612427,2.3086910761120154,,-4,-5,-9.290613892717381,"Hunter Pence",8252,452254
"Khris Davis","OAK","LF",993,,,,,-10,-3,1,,-12,-9.585610389709473,,-0.9644849896430969,0.3905239999294281,-10.159570395946503,-12.133794630455805,,2,-7,-9.926750480910549,"Khris Davis",9112,501981
"Charlie Blackmon","COL","CF",1366.1,,,,,-7,-2,1,,-8,-5.928239822387695,,4.3099799156188965,0.6703159958124161,-0.9479398727416992,-1.1628707249959307,,-5,-8,-9.977172988349313,"Charlie Blackmon",7859,453568
"Yuli Gurriel","HOU","1B",1109.1,,,,1,,-2,3,,1,,0.6005399823188782,-4.933650016784668,-1.8588699102401733,-6.191990077495575,-9.121829129400707,,-1,0,-10.032579505822838,"Yuli Gurriel",19198,493329
"Domingo Santana","MIL","RF",1211.1,,,,,1,-3,-6,,-8,-0.0423504002392292,,-4.414740085601807,-0.43525000661611557,-4.892340291291475,-5.651866392824452,,-6,-6,-10.663210632195568,"Domingo Santana",10348,570267
"José Bautista","TOR","RF",1242.2,,,,,3,-1,-6,,-4,4.874149799346924,,-5.7787699699401855,1.226372942328453,0.3217597007751465,0.4973664577415722,,-7,-6,-11.145430432581882,"Jose Bautista",1887,430832
"Tommy Joseph","PHI","1B",1047.2,,,,0,,0,-8,,-7,,0.8690750002861023,-4.631499767303467,0.00590910017490387,-3.7565248608589172,-4.574123213624025,,-3,-2,-11.172553499184197,"Tommy Joseph",10349,571830
"Logan Morrison","TBR","1B",1077.2,,,,-1,,-1,1,,-4,,-0.4195599853992462,2.967439889907837,-2.4999373257160187,0.04794502258300781,0.04738434109576917,,-4,-4,-11.603636549227842,"Logan Morrison",9205,489149
"Adam Jones","BAL","CF",1267,,,,,-5,3,-11,,-13,-4.532519817352295,,-8.474300384521484,-0.6097189784049988,-13.616539478302002,-14.38522551287996,,-10,-10,-11.846026050373064,"Adam Jones",6368,430945
"Joey Votto","CIN","1B",1391.2,,,,1,,2,17,,18,,1.0082199573516846,2.206249952316284,2.8196823224425316,6.034149885177612,6.069746185396625,,-1,0,-11.944844318081012,"Joey Votto",4314,458015
"Yonder Alonso","- - -","1B",1070,,,,0,,-2,-7,,-9,,-0.6332330107688904,-2.005880117416382,-0.025922000408172607,-2.6650430560112,-3.086466140543612,,-4,-4,-12.29606534692564,"Yonder Alonso",2530,475174
"Chris Davis","BAL","1B",1093,,,,0,,-3,-8,,-11,,-0.12124799937009811,-1.2001399993896484,0.4422909915447235,-0.8790939971804619,-0.916066461496994,,-5,-3,-12.640015668250916,"Chris Davis",9272,448801
"J.D. Martinez","- - -","RF",945.2,,,,,-4,-3,-1,,-8,-7.6158998012542725,,0.15426701307296753,-0.7255337983369827,-8.187166772782803,-15.45435781408161,,-7,-9,-12.71539372195016,"J.D. Martinez",6184,502110
"Ryan Zimmerman","WSN","1B",1162,,,,0,,0,-6,,-8,,-0.16495099663734436,-1.7155300378799438,-3.043195992708206,-4.923680931329727,-6.523086889193649,,-5,-4,-13.036002375443843,"Ryan Zimmerman",4220,475582
"Mark Reynolds","COL","1B",1173,,,,1,,3,-10,,-5,,0.8885089755058289,-2.9867799282073975,0.9020043164491653,-1.1962609887123108,-1.2406081011644878,,-5,-2,-13.415867566543287,"Mark Reynolds",7619,448602
