Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Cal Raleigh","SEA",153,628,34,73,100,6,0.111464968,0.280254777,0.216117216,0.251461988,0.219780219,0.31210191,0.435897435,0.32256641812049425,0.34599164592320425,117.65010850027649,-2.5815265625715256,10.10120003910906,21.560843586921692,5.418710585376946,"Cal Raleigh",21534,663728
"Jackson Merrill","SDP",156,593,24,77,90,16,0.048903878,0.170320404,0.207581228,0.31797235,0.292418772,0.32597623,0.5,0.351507786788097,0.3717480614071801,129.76781594820272,3.721666231751442,24.83043728607796,7.171810626983643,5.354353576696336,"Jackson Merrill",29490,701538
"Vladimir Guerrero Jr.","TOR",159,697,30,98,103,2,0.103299856,0.137733142,0.22077922,0.342105263,0.323051948,0.395982783,0.543831168,0.39789022276871394,0.4089601578251008,164.35300978204202,-5.600249700248241,45.72218479556611,-17.42277193069458,5.307511918404826,"Vladimir Guerrero Jr.",19611,665489
"Yordan Alvarez","HOU",147,635,35,88,86,6,0.108661417,0.149606299,0.259057971,0.316901408,0.307971014,0.392125984,0.567028985,0.40158736975397163,0.4113042698493846,167.07068408499794,-2.898276224732399,45.83348062493121,-16.460078239440918,5.206295688480457,"Yordan Alvarez",19556,670541
"Brent Rooker","OAK",145,614,39,82,112,11,0.096091205,0.288273615,0.269230769,0.362275449,0.293040293,0.364820846,0.562271062,0.39218441668103954,0.379564410761783,163.63141597278016,0.7567531391978264,45.460668904162645,-16.320118188858032,5.110394973854704,"Brent Rooker",19627,667670
"Bryce Harper","PHI",145,631,30,85,87,7,0.12044374,0.218700475,0.24,0.330729166,0.285454545,0.373015873,0.525454545,0.38021706340771305,0.35543284696691174,143.48706463222692,-0.49834616482257843,32.31501642225733,-4.230278968811035,5.081078845229748,"Bryce Harper",11579,547180
"Willy Adames","MIL",161,688,32,93,112,21,0.107558139,0.251453488,0.211475409,0.296568627,0.250819672,0.331395348,0.462295081,0.34193181539103934,0.33924306604984034,120.35716481776153,1.2246167361736298,17.972773430075232,5.912402153015137,4.844332911653273,"Willy Adames",15986,642715
"Marcell Ozuna","ATL",162,688,39,96,104,1,0.107558139,0.247093023,0.244224422,0.359102244,0.301980198,0.378457059,0.54620462,0.39450213334856243,0.4016783864874589,154.36143982133862,-4.607774809002876,40.116228773240294,-17.5,4.713278966165055,"Marcell Ozuna",10324,542303
"Corey Seager","TEX",123,533,30,68,74,1,0.099437148,0.18011257,0.233684211,0.29059829,0.277894736,0.35272045,0.511578947,0.364663478286787,0.38742129986102763,141.70737394636365,-5.236880958080292,20.19893431610065,6.9265217781066895,4.625135902833479,"Corey Seager",13624,608369
"Jurickson Profar","SDP",158,668,24,94,85,10,0.113772455,0.151197604,0.179078015,0.301801801,0.280141843,0.380090497,0.459219858,0.365296050431334,0.36404231394187453,139.0482625124775,-0.7646724516525865,30.427057425867616,-10.635576248168945,4.352431313926688,"Jurickson Profar",10815,595777
"Corbin Carroll","ARI",158,684,22,121,74,35,0.106725146,0.190058479,0.196943973,0.255605381,0.23089983,0.321585903,0.427843803,0.3248603077011837,0.3259829372829861,106.98545132442207,11.089808039367199,16.803434667647302,2.2897751331329346,4.335606738614006,"Corbin Carroll",25878,682998
"Mookie Betts","LAD",116,516,19,75,75,16,0.118217054,0.110465116,0.202222223,0.293650793,0.288888888,0.372093023,0.491111111,0.3709689515573969,0.35564287271183603,139.58826654924889,0.609511598944664,25.03692440454343,-0.6919682025909424,4.297436458417441,"Mookie Betts",13611,605141
"Marcus Semien","TEX",159,718,23,101,74,8,0.08913649,0.146239554,0.153846154,0.250478011,0.236923076,0.307799442,0.39076923,0.30588280763373027,0.313100549984112,100.35984980981347,1.4914338514208794,1.787065774938314,15.71481990814209,4.264220148711906,"Marcus Semien",12533,543760
"Dansby Swanson","CHC",149,593,16,82,66,19,0.091062394,0.242833052,0.147940075,0.299734748,0.241573033,0.311973018,0.389513108,0.30656940884598216,0.3204153804455773,97.80719196911348,4.426409542560577,2.871458962020365,18.314956188201904,4.23731892535559,"Dansby Swanson",18314,621020
"Rafael Devers","BOS",138,601,28,87,83,3,0.111480865,0.244592346,0.243809524,0.323033707,0.272380952,0.354409317,0.516190476,0.36402783280133794,0.36336156078892895,135.56321950373743,-0.9013262540102005,23.554432956771645,-2.5914652347564697,4.221352759445599,"Rafael Devers",17350,646240
"Steven Kwan","CLE",122,540,14,83,44,12,0.098148148,0.094444444,0.133333334,0.303614457,0.291666666,0.368029739,0.425,0.3494486094185854,0.33343105954308494,131.13221880055934,0.1798708811402321,19.415634929769293,3.2784805297851562,4.19142787732522,"Steven Kwan",24610,680757
"Alex Bregman","HOU",145,634,26,79,75,3,0.06940063,0.135646687,0.192771085,0.264270613,0.259896729,0.315457413,0.452667814,0.3307042115295856,0.31905949266651007,117.21002303782264,-2.3221734538674355,10.162474973187686,9.036308526992798,4.15206261140988,"Alex Bregman",17678,608324
"Jazz Chisholm Jr.","- - -",147,621,24,74,73,40,0.085346215,0.244766505,0.179715302,0.30927835,0.256227758,0.323671497,0.43594306,0.32729744707996195,0.3162509098115107,110.59718482869822,6.147753976285458,13.687270700285923,4.292913615703583,3.9964204764120765,"Jazz Chisholm Jr.",20454,665862
"Freddie Freeman","LAD",147,638,22,81,89,9,0.122257053,0.156739811,0.193726938,0.306074766,0.282287822,0.377742946,0.47601476,0.36535710949207906,0.36366374021882464,135.81111216912672,-1.4716391637921333,25.849560932042678,-8.921421527862549,3.9530406756545986,"Freddie Freeman",5361,518692
"Julio Rodríguez","SEA",143,613,20,76,68,24,0.061990212,0.254486133,0.135802469,0.34351145,0.273368606,0.324632952,0.409171075,0.32055336402522194,0.34387092341005415,116.2340851397447,1.9490052238106728,13.335600939925675,4.626165390014648,3.9524539638087166,"Julio Rodriguez",23697,677594
"Riley Greene","DET",137,584,24,82,74,4,0.109589041,0.267123287,0.216796875,0.329341317,0.26171875,0.34819897,0.478515625,0.35539623961366457,0.35334349094677137,133.9164145492124,-0.16485530883073807,22.498718224582063,-3.630586862564087,3.946836650253512,"Riley Greene",25976,682985
"Jackson Chourio","MIL",148,573,21,80,79,22,0.068062827,0.211169284,0.189393939,0.319587628,0.274621212,0.326923076,0.464015151,0.33854969905715593,0.3278397925106096,118.0807686940073,3.9603394642472267,16.349240868511522,2.619257926940918,3.9391434259067077,"Jackson Chourio",28806,694192
"Nico Hoerner","CHC",151,641,7,86,48,31,0.068642745,0.102964118,0.099656357,0.296875,0.273195876,0.335413416,0.372852233,0.3131190129555762,0.31322525812426644,102.21552448501048,4.985646195709705,6.683873690395892,9.81315541267395,3.9188837026413745,"Nico Hoerner",21479,663538
"Jose Altuve","HOU",153,682,20,94,65,22,0.068914956,0.174486803,0.144904458,0.337423312,0.294585987,0.350439882,0.439490445,0.344237520589548,0.3162080205768478,126.72962900331002,-0.7096640020608902,20.14882827768184,-5.376718878746033,3.859119641292975,"Jose Altuve",5417,514888
"Trea Turner","PHI",121,539,21,88,62,19,0.050092764,0.181818181,0.174257426,0.330749354,0.295049504,0.337662337,0.46930693,0.3490665514084315,0.3170273084801536,122.52063480906867,2.6343204230070114,17.149776226173596,2.0048835277557373,3.840875679382235,"Trea Turner",16252,607208
"Eugenio Suárez","ARI",158,640,30,90,101,2,0.0765625,0.275,0.213660246,0.308510638,0.255691768,0.31875,0.469352014,0.3372951490804553,0.33114331323395735,115.3549519331638,-1.1163571905344725,10.635045796428452,5.079353094100952,3.834599724488163,"Eugenio Suarez",12552,553993
"Colton Cowser","BAL",153,561,24,77,69,9,0.092691622,0.306595365,0.204408818,0.316993464,0.242484969,0.320855614,0.446893787,0.3314574734042923,0.3263897836101716,118.53773026055624,1.1227024868130684,13.022101487118304,5.473479270935059,3.8296650685595677,"Colton Cowser",29591,681297
"Ezequiel Tovar","COL",157,695,26,83,78,6,0.033093525,0.287769784,0.2,0.344036697,0.26870229,0.294629898,0.46870229,0.3244099165637826,0.2893040267475178,94.31619703856902,0.06763734668493271,-4.656093053464976,16.760709762573242,3.651853484750114,"Ezequiel Tovar",24064,678662
"Oneil Cruz","PIT",146,599,21,72,76,22,0.085141903,0.302170283,0.190388171,0.346938775,0.258780036,0.323873121,0.449168207,0.3310161504881952,0.34100440073821503,110.43388947529661,5.244789890944958,12.718467137616656,2.0950708389282227,3.5998768800943752,"Oneil Cruz",21711,665833
"Masyn Winn","STL",150,637,15,85,57,11,0.064364207,0.171114599,0.148211244,0.303418803,0.267461669,0.313880126,0.415672913,0.315483457292614,0.2921415540907118,103.70642087609824,2.214344024658203,5.037633765676075,8.455660462379456,3.594841957685254,"Masyn Winn",27479,691026
"Ian Happ","CHC",153,657,25,89,86,13,0.121765601,0.255707762,0.198594025,0.298941798,0.242530755,0.340943683,0.44112478,0.34104491788439634,0.34504045093332536,121.011572715351,1.252837985754013,17.76048654982452,-5.0481321811676025,3.583302395976395,"Ian Happ",17919,664023
"Brenton Doyle","COL",149,603,23,82,72,30,0.07628524,0.253731343,0.186346863,0.315508021,0.260147601,0.317195325,0.446494464,0.3279812993811923,0.32941999339094064,96.71998247922502,5.354046627879143,2.988918026085381,11.331668853759766,3.5627888368125062,"Brenton Doyle",25479,686668
"Manny Machado","SDP",152,643,29,77,105,11,0.069984447,0.192846034,0.197301855,0.301801801,0.274873524,0.32503888,0.472175379,0.3396645368923385,0.3378855066975271,121.7964969591834,-0.3618943840265274,16.39752460473907,-3.613813102245331,3.5422921050091345,"Manny Machado",11493,592518
"Zach Neto","LAA",155,602,23,70,77,30,0.064784053,0.232558139,0.193726938,0.294736842,0.24907749,0.317725752,0.442804428,0.32995627543435024,0.31720311209659446,114.95819848216256,1.7735961601138115,12.077015848424267,2.252532958984375,3.539689853725217,"Zach Neto",31347,687263
"Anthony Volpe","NYY",160,689,12,90,60,28,0.06095791,0.226415094,0.120879121,0.302966101,0.2433281,0.293002915,0.364207221,0.28735230665137296,0.2779386190375275,87.2873304591721,5.04451085627079,-4.9776550365136085,15.901150703430176,3.4855943272580934,"Anthony Volpe",27647,683011
"Seiya Suzuki","CHC",132,585,21,74,73,16,0.107692307,0.273504273,0.19921875,0.370149253,0.283203125,0.365811965,0.482421875,0.36487284691882704,0.3457693864884762,137.04940226830053,-0.8116686567664146,25.106144590667913,-10.992607831954956,3.479202449868654,"Seiya Suzuki",30116,673548
"Alec Bohm","PHI",143,606,15,62,97,5,0.0660066,0.141914191,0.167870036,0.305010893,0.279783393,0.331683168,0.447653429,0.3352790382129467,0.3413182550938285,113.24069334757137,-2.6230469048023224,6.971945516353818,5.86113828420639,3.4195300161171054,"Alec Bohm",21618,664761
"Teoscar Hernández","LAD",154,652,33,84,99,12,0.081288343,0.288343558,0.229202037,0.344173441,0.271646859,0.339477726,0.500848896,0.359840165041847,0.346197962576676,132.0978303888234,0.5981126949191093,25.623716109511786,-14.348065853118896,3.4176443236947005,"Teoscar Hernandez",13066,606192
"Isaac Paredes","- - -",153,641,19,64,80,1,0.118564742,0.163806552,0.154981549,0.259433962,0.23800738,0.346333853,0.392988929,0.327380766424588,0.30378397193872875,116.47276687368301,-0.7884972020983696,11.135775260055743,0.19326737523078918,3.370487929852612,"Isaac Paredes",20036,670623
"Kyle Schwarber","PHI",150,692,38,110,104,5,0.15317919,0.28468208,0.237347295,0.300578034,0.247818499,0.365606936,0.485165794,0.36580757077696713,0.378900441383373,133.78848837650378,-2.416335768997669,25.543598214449073,-16.538196444511414,3.3214064822427902,"Kyle Schwarber",16478,656941
"Salvador Perez","KCR",158,652,27,58,104,0,0.067484662,0.19785276,0.184745763,0.302272727,0.27118644,0.330261136,0.455932203,0.33502383720466283,0.360392324241674,116.56872771422258,-5.637006290256977,6.7236737301752925,3.4463741779327393,3.281183003673386,"Salvador Perez",7304,521692
"Anthony Santander","BAL",155,665,44,91,102,2,0.087218045,0.193984962,0.270588235,0.224824355,0.235294117,0.308270676,0.505882352,0.3451743663437777,0.32396906911875945,128.18647287598864,-2.7259893491864204,18.72108149532585,-9.682382702827454,3.2088198449941387,"Anthony Santander",14551,623993
"JJ Bleday","OAK",159,642,20,74,60,2,0.10436137,0.194704049,0.194055944,0.278688524,0.243006993,0.324492979,0.437062937,0.33021923363302047,0.3162424150207233,120.0438407845668,-2.600750096142292,12.123106527559363,-2.4187846183776855,3.198868488085789,"JJ Bleday",26368,668709
"Joey Ortiz","MIL",142,511,11,58,60,11,0.109589041,0.201565557,0.159090909,0.28313253,0.238636363,0.328740157,0.397727272,0.3187137223838821,0.3049436425974247,104.72979671307836,-0.15162799507379532,2.73855046270136,11.095752239227295,3.194641494978879,"Joey Ortiz",25493,687401
"Nolan Arenado","STL",152,635,16,70,71,2,0.069291338,0.144881889,0.12283737,0.295597484,0.271626297,0.324921135,0.394463667,0.3136587862538386,0.29511798676990325,102.47829219282916,-2.10282551497221,-0.2209646169137871,9.684125661849976,3.171707539207313,"Nolan Arenado",9777,571448
"Brendan Donovan","STL",153,652,14,65,73,5,0.072085889,0.124233128,0.139693356,0.299798792,0.277683134,0.342024539,0.41737649,0.33223725133146975,0.3352544640982023,114.98287267231325,-1.7904200702905655,9.891223983732804,-1.0611956119537354,3.1650660480230504,"Brendan Donovan",24679,680977
"Daulton Varsho","TOR",136,513,18,73,58,10,0.093567251,0.26705653,0.193899782,0.262295081,0.213507625,0.29296875,0.407407407,0.304275134421608,0.26223952737444745,98.50224486267393,1.558324120938778,0.6791724813350073,12.679397642612457,3.134892392721837,"Daulton Varsho",19918,662139
"Wyatt Langford","TEX",134,557,16,74,74,19,0.091561938,0.206463195,0.162324649,0.296495956,0.25250501,0.324955116,0.414829659,0.32110500604667386,0.32794746080457404,111.06745503612115,4.36747869104147,11.42104200166467,-0.2859330177307129,3.055806098314445,"Wyatt Langford",33333,694671
"Christian Walker","ARI",130,552,26,72,84,2,0.099637681,0.240942028,0.217118998,0.286585365,0.25052192,0.335144927,0.467640918,0.3434478165241924,0.35155773162841797,119.49611886445915,-3.212592266499996,9.656518120014933,1.3771171569824219,3.0470788965268127,"Christian Walker",13419,572233
"Tyler Stephenson","CIN",138,515,19,69,66,1,0.093203883,0.227184466,0.185995623,0.306501547,0.258205689,0.337864077,0.444201312,0.33936225926434554,0.3218136131763458,112.736179437225,-3.398019015789032,4.445440920241753,7.775038957595825,3.041792364533565,"Tyler Stephenson",17988,663886
"Luis García Jr.","WSN",140,528,18,58,70,22,0.051136363,0.162878787,0.162,0.309823677,0.282,0.318181818,0.444,0.3281335896412229,0.33131481352306547,110.3460315445858,0.5365123003721237,7.068855669697536,4.554825186729431,3.0250805036265005,"Luis Garcia Jr.",20391,671277
"Yainer Diaz","HOU",148,619,16,70,84,2,0.038772213,0.17285945,0.141880342,0.338297872,0.299145299,0.324717285,0.441025641,0.3288189165028939,0.3391824697519278,115.88386801518342,-1.563850313425064,9.68614978100228,-1.5410696268081665,2.9591381385929885,"Yainer Diaz",23003,673237
"Carlos Santana","MIN",150,594,23,63,71,4,0.109427609,0.166666666,0.182341651,0.251870324,0.238003838,0.328282828,0.420345489,0.32645044845171184,0.32952081712625797,113.0982169316068,-0.9606654122471809,7.941675701473297,0.8353233337402344,2.9388628063860525,"Carlos Santana",2396,467793
"Willi Castro","MIN",158,635,12,89,60,14,0.08031496,0.236220472,0.137992832,0.315,0.247311827,0.331230283,0.385304659,0.3171236067540262,0.3203998758823057,106.53752601181398,-0.6090870052576065,4.140903729924564,3.2480971217155457,2.9357966117313623,"Willi Castro",17338,650489
"Nathaniel Lowe","TEX",140,565,16,62,69,2,0.125663716,0.221238938,0.135802469,0.323782234,0.265432098,0.361061946,0.401234567,0.3372676782574214,0.32844296384112265,122.43660873784535,-0.8462629839777946,13.658521146396861,-4.225675106048584,2.9073725597875235,"Nathaniel Lowe",19566,663993
"Josh Smith","TEX",149,592,13,67,62,11,0.077702702,0.204391891,0.135755258,0.311224489,0.258126195,0.337288135,0.393881453,0.3227134973367325,0.30393437902065207,112.19890065761936,-0.5739486813545227,7.6892464536043175,0.7416714429855347,2.896277253774299,"Josh Smith",26396,669701
"Jonathan India","CIN",151,637,15,84,58,13,0.125588697,0.196232339,0.144465291,0.2925,0.247654784,0.357480314,0.392120075,0.33337109332948217,0.3521094096571865,108.70371409170815,-0.050553977489471436,6.57932091403678,0.1222140952013433,2.8934044856629524,"Jonathan India",21523,663697
"Taylor Ward","LAA",156,663,25,73,75,6,0.095022624,0.245852187,0.179487179,0.29382716,0.246153846,0.322775263,0.425641025,0.32538151929820824,0.3444495532447838,111.74022159186099,-2.5691563114523888,6.3371049309375564,-0.8841691017150879,2.8316473089474288,"Taylor Ward",17548,621493
"Brandon Nimmo","NYM",151,663,23,88,90,15,0.116138763,0.238310708,0.175131348,0.267175572,0.224168126,0.32730015,0.399299474,0.32051343887234024,0.3351428176417495,108.36482688022168,2.474251113831997,9.10605645146962,-4.411232233047485,2.7760043253375257,"Brandon Nimmo",12927,607043
"Andrés Giménez","CLE",152,633,9,64,63,30,0.041074249,0.153238546,0.087478559,0.285714285,0.252144082,0.298412698,0.339622641,0.28149777878259435,0.2962514273881533,83.33421686207402,2.210558883845806,-9.860213030413743,15.668798446655273,2.7657318153971016,"Andres Gimenez",19950,665926
"Jeremy Peña","HOU",157,650,15,78,70,20,0.038461538,0.17076923,0.127906977,0.300829875,0.26578073,0.307573415,0.393687707,0.3050573243998891,0.30951063209604995,99.16947887864572,2.173891969025135,1.5562032843019673,3.3539226055145264,2.7311071214568354,"Jeremy Pena",21636,665161
"Adley Rutschman","BAL",148,638,19,68,79,1,0.09090909,0.161442006,0.140105079,0.271929824,0.250437828,0.318181818,0.390542907,0.30890228964212374,0.3154513141301673,102.67195338783029,-2.9647954627871513,-1.0142541026857137,6.190185368061066,2.7175004269861125,"Adley Rutschman",26288,668939
"Jacob Young","WSN",150,521,3,75,36,33,0.057581573,0.195777351,0.074786325,0.320547945,0.256410256,0.31640625,0.331196581,0.2896075388416648,0.2864335428072712,84.4153585440587,4.272000670433044,-5.437476007946689,13.86798095703125,2.671106598873787,"Jacob Young",29931,696285
"Will Smith","LAD",128,544,20,77,75,1,0.09375,0.193014705,0.18487395,0.272980501,0.247899159,0.327205882,0.432773109,0.3257519090928996,0.33081063227867014,109.15409751650505,-1.2058025617152452,4.749114520516608,2.3306143283843994,2.6110827640672563,"Will Smith",19197,669257
"Matt Olson","ATL",162,685,29,78,98,0,0.103649635,0.248175182,0.21,0.293103448,0.246666666,0.332846715,0.456666666,0.33945008884457983,0.3403465225851747,117.30764026450444,-3.6139204800128937,10.563255027541949,-8.299686908721924,2.600935262630985,"Matt Olson",14344,621566
"Brice Turang","MIL",155,619,7,72,57,50,0.080775444,0.169628432,0.094812165,0.3,0.254025044,0.315960912,0.348837209,0.29423238577694916,0.2971338991258965,88.25217907526188,7.245315387845039,-1.4504787783594573,5.544696569442749,2.561923962535775,"Brice Turang",22186,668930
"Matt Vierling","DET",144,567,16,80,57,6,0.072310405,0.21340388,0.166023166,0.303108808,0.256756756,0.312169312,0.422779922,0.3174157493316664,0.30817350435427865,107.20016205998932,2.768118403851986,7.439345030979663,-3.4694020748138428,2.350019410660075,"Matt Vierling",21558,663837
"Heliot Ramos","SFG",121,518,22,54,72,6,0.071428571,0.26061776,0.2,0.329192546,0.269473684,0.322393822,0.469473684,0.3387795454540918,0.33875972032546997,119.90078186173474,-0.6191981062293053,11.707909397018026,-6.542801141738892,2.323496722048964,"Heliot Ramos",22515,671218
"Josh Naylor","CLE",152,633,31,84,108,6,0.091627172,0.165876777,0.213143873,0.245939675,0.243339253,0.319620253,0.456483126,0.33160023488998414,0.3342646909563729,118.57730766360805,-2.55435099452734,10.900908907309164,-9.865603685379028,2.272758274245139,"Josh Naylor",18839,647304
"Michael Busch","CHC",152,567,21,73,65,2,0.111111111,0.285714285,0.191532259,0.321766561,0.24798387,0.335097001,0.439516129,0.3364596908168321,0.31856440991426993,117.92540059922176,-1.6126989275217056,10.541132638880736,-8.008009552955627,2.22100089754015,"Michael Busch",26319,683737
"Bryan Reynolds","PIT",156,692,24,73,88,10,0.082369942,0.225433526,0.172025723,0.330337078,0.274919614,0.343930635,0.446945337,0.3427446141990418,0.3502605499312,118.32794949371922,0.9737311527132988,16.1400875811556,-18.204028129577637,2.1781899395792435,"Bryan Reynolds",19326,668804
"Logan O'Hoppe","LAA",136,522,20,64,56,2,0.06321839,0.296934865,0.164926931,0.318032786,0.244258872,0.303262955,0.409185803,0.31106662246865185,0.3312266423152043,101.67083082791726,-4.743773370981216,-3.745823813183104,7.257070068269968,2.1486769936640933,"Logan O'Hoppe",24729,681351
"Lourdes Gurriel Jr.","ARI",133,553,18,72,75,7,0.052441229,0.182640144,0.155945419,0.313283208,0.278752436,0.32188065,0.434697855,0.32670330580161966,0.31889459361200745,108.2259153764382,-0.6959806308150291,4.743665562102312,-2.6942832469940186,2.1226613552816587,"Lourdes Gurriel Jr.",19238,666971
"Cody Bellinger","CHC",130,569,18,72,78,9,0.079086115,0.156414762,0.160852714,0.287439613,0.265503875,0.32513181,0.426356589,0.32181783715176837,0.301307026601771,108.07042943994863,1.397506833076477,6.888743927495681,-5.555603921413422,2.1039807829023385,"Cody Bellinger",15998,641355
"Jake Cronenworth","SDP",155,656,17,72,83,5,0.092987804,0.179878048,0.149046793,0.274157303,0.240901213,0.323619631,0.389948006,0.31488512410708,0.33491233978506596,105.11825362137968,0.08971920609474182,4.104731931958099,-5.948792189359665,2.076493235771669,"Jake Cronenworth",18036,630105
"Pete Alonso","NYM",162,695,34,91,88,3,0.100719424,0.247482014,0.21875,0.275862068,0.240131578,0.329496402,0.458881578,0.3398528206020637,0.34338917060929564,121.38155642447019,-4.226577892899513,13.54333932100785,-16.840670585632324,2.061175266803037,"Pete Alonso",19251,624413
"Randy Arozarena","- - -",154,648,20,77,60,20,0.11265432,0.260802469,0.169398908,0.274725274,0.218579234,0.331790123,0.387978142,0.3203924835464101,0.321052232886761,114.28453875414755,-1.149459682404995,9.441780939866756,-11.732077717781067,1.9806207379037375,"Randy Arozarena",19290,668227
"Jake Meyers","HOU",148,513,13,51,61,11,0.06822612,0.228070175,0.14099783,0.262686567,0.219088937,0.286274509,0.360086767,0.28458094643611537,0.3041112404169999,84.76597645718722,2.200064867734909,-6.741995447502406,8.767646074295044,1.964454197461334,"Jake Meyers",20308,676694
"Shea Langeliers","OAK",137,534,29,58,80,4,0.076779026,0.27153558,0.226141078,0.251592356,0.22406639,0.288389513,0.450207468,0.31521909476671006,0.32773885511814205,109.4924367781867,-2.7928467467427254,3.007107634940323,-1.751101016998291,1.956819434435257,"Shea Langeliers",25816,669127
"Yandy Díaz","TBR",145,621,14,55,65,0,0.080515297,0.152979066,0.13321492,0.31441048,0.280639431,0.341384863,0.413854351,0.3305333292234731,0.33599080699933,120.34472436052373,-3.6358133107423782,10.82021592159614,-12.779241800308228,1.9224520863679995,"Yandy Diaz",16578,650490
"Ryan McMahon","COL",153,645,20,68,65,4,0.106976744,0.286821705,0.155202822,0.319672131,0.241622574,0.32503888,0.396825396,0.31540381861777744,0.3236555488188685,88.25447578757442,-2.663557358086109,-11.722831530843454,8.568923473358154,1.9032023552215707,"Ryan McMahon",15112,641857
"CJ Abrams","WSN",138,602,20,79,65,31,0.066445182,0.212624584,0.186691312,0.28463476,0.245841035,0.314475873,0.432532347,0.32224908431238153,0.3194377822363937,106.38535609809556,1.6067221239209175,6.203387585702851,-8.280761241912842,1.8657889960927594,"CJ Abrams",25768,682928
"Gleyber Torres","NYY",154,665,15,80,63,4,0.09774436,0.204511278,0.120954003,0.306306306,0.257240204,0.330316742,0.378194207,0.31267272580982514,0.306538707369575,105.09823038035606,-4.589627668261528,-0.7103871321997381,-3.6780402660369873,1.8220967371343744,"Gleyber Torres",16997,650402
"Bryson Stott","PHI",148,571,11,65,57,32,0.092819614,0.162872154,0.110671937,0.274939172,0.245059288,0.315236427,0.355731225,0.2959171467705777,0.3070519618412106,86.74744230077522,4.599837325513363,-4.4490899183852015,2.402856767177582,1.7618782091809562,"Bryson Stott",26294,681082
