Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Tanner Houck","BOS",9,10,0,30,30,178.2,7.757463128244379,2.4179105854268195,0.5541045091603127,0.2821011673151751,0.7086999,0.559386973,0.088,93.7676010131836,3.1231345061763083,4.073458722397714,3.317599189878971,3.5750677723239668,3.894503355026245,"Tanner Houck",19879,656557
"Michael King","SDP",13,9,0,31,30,173.2,10.416507041990862,3.2648753415195237,0.8809981080290779,0.2899543378995434,0.75184017,0.404017857,0.103030303,93.8029189648717,2.9539348328033785,3.5654286252241008,3.3334663477855027,3.4974666620631862,3.8893887102603912,"Michael King",19853,650633
"Corbin Burnes","BAL",15,9,0,32,32,194.1,8.38250450755895,2.2229846207891137,1.0188679511950105,0.2693032015065913,0.75461455,0.481751824,0.116402116,,2.917667314785712,3.3276507610726083,3.547268810554597,3.5460831610000634,3.858920097351074,"Corbin Burnes",19361,669203
"Sonny Gray","STL",13,9,0,28,28,166.1,10.983968271747605,2.1102205054096386,1.1362725798359592,0.29876543209876544,0.67917206,0.423076923,0.142857142,92.57662771507665,3.8416834842072904,3.6565833489046566,3.124395608666241,2.819376976380927,3.8133866786956787,"Sonny Gray",12768,543243
"Framber Valdez","HOU",15,7,0,28,28,176.1,8.62570913349315,2.80718344581138,0.6635160871917808,0.27608695652173915,0.77133479,0.605603448,0.139784946,95.94760131835938,2.9092628438408847,3.4098967794489843,3.2458748656460767,3.0849114306362346,3.6522367000579834,"Framber Valdez",17295,664285
"Yusei Kikuchi","- - -",9,10,0,32,32,175.2,10.554080078374009,2.254269531303186,1.2808349609677194,0.3093681917211329,0.71910112,0.425887265,0.135135135,95.57594159388647,4.047438476657994,3.688340124200543,3.456802369442478,3.1990503021500785,3.6454930305480957,"Yusei Kikuchi",20633,579328
"Erick Fedde","- - -",9,9,0,31,31,177.1,7.815789697856177,2.6390978200553326,1.0150376230982048,0.27070707070707073,0.79234973,0.421052631,0.0990099,93.37863498263889,3.298872275069166,3.906857463402881,3.8600888207402355,4.116248779535615,3.417779564857483,"Erick Fedde",17425,607200
"Max Fried","ATL",11,10,0,29,29,174.1,8.569789924980146,2.94263870917993,0.6711281266550717,0.2823779193205945,0.72471324,0.587866108,0.117117117,94.21763107416879,3.2523901522515013,3.6875769231424007,3.3328277754948985,3.326133318840467,3.3641960620880127,"Max Fried",13743,608331
"Michael Wacha","KCR",13,8,0,29,29,166.2,7.830000477905303,2.4300001483154388,0.9180000560302769,0.28964059196617337,0.77136515,0.385892116,0.085,93.75292179927303,3.3480002043457158,4.031130326390392,3.652479807952883,4.1408899252293105,3.316934823989868,"Michael Wacha",14078,608379
"Jack Flaherty","- - -",13,7,0,28,28,162,10.777778031567657,2.1111111608225306,1.3333333647300194,0.2853470437017995,0.80892608,0.395121951,0.154838709,93.40228853798587,3.166666741233796,3.5778300305302597,3.4751217608661884,2.9958705333118116,3.304772734642029,"Jack Flaherty",17479,656427
"Tanner Bibee","CLE",12,8,0,31,31,173.2,9.690979454405417,2.2802304598600984,1.1401152299300492,0.28507795100222716,0.77102804,0.346153846,0.10576923,94.68333164915117,3.4721691093324223,3.749473123347599,3.558034503720317,3.7221290344117035,3.298457622528076,"Tanner Bibee",30134,676440
"MacKenzie Gore","WSN",10,12,0,32,32,166.1,9.79358747382422,3.517034175682731,0.8116232713113994,0.33986928104575165,0.68141593,0.391489361,0.090361445,96.12840411888956,3.895791702294717,4.185758978460026,3.533213256437909,3.8698469066084726,3.2234129905700684,"MacKenzie Gore",22201,669022
"Pablo López","MIN",15,10,0,32,32,185.1,9.615108177544798,1.9910072488855388,1.2625899627079027,0.30861723446893785,0.72170301,0.428846153,0.138297872,95.10556640625,4.079136802594762,3.6645684761763895,3.6466956188069033,3.356718526512719,3.2128162384033203,"Pablo Lopez",17085,641154
"Hunter Brown","HOU",11,9,0,31,30,170,9.476470588235294,3.176470588235294,0.9529411764705882,0.30666666666666664,0.76608784,0.489270386,0.126760563,96.12489516028828,3.4941176470588236,3.3022288549689702,3.5841268371133244,3.47062797642806,3.1700716614723206,"Hunter Brown",25880,686613
"Aaron Nola","PHI",14,8,0,33,33,199.1,8.894649056390591,2.2575251412158863,1.3545150847295317,0.29444444444444445,0.79,0.445229681,0.15625,92.5970207622298,3.5668897231211,3.7295569567448412,3.944071771375267,3.4439326983857663,3.1275699138641357,"Aaron Nola",16149,605400
"Brandon Pfaadt","ARI",11,10,0,32,32,181.2,9.165138127885907,2.0807340614659897,1.1889908922662797,0.31485148514851485,0.64483112,0.414913957,0.1182266,93.88067346256685,4.706422281887357,3.7643776319541336,3.606846775425454,3.5789809378818194,3.1227707862854004,"Brandon Pfaadt",27782,694297
"Shota Imanaga","CHC",15,3,0,29,29,173.1,9.034615649725566,1.4538461965075624,1.4019231180608638,0.26406926406926406,0.80168776,0.372427983,0.122171945,91.9415578358209,2.907692393015125,3.3775621347688687,3.720325948387914,3.6231366634688884,3.0858898162841797,"Shota Imanaga",33829,684007
"Nestor Cortes","NYY",9,10,0,31,30,174.1,8.363288734179452,2.0133843248950534,1.239005738396956,0.2869022869022869,0.76429405,0.310621242,0.098360655,92.05567741687933,3.768642454290741,3.605685928044521,3.8376078865881462,4.164166497803895,3.0586747229099274,"Nestor Cortes",17874,641482
"Kevin Gausman","TOR",14,11,0,31,31,181,8.05524861878453,2.7845303867403315,0.994475138121547,0.2810077519379845,0.7025641,0.382739212,0.088888888,94.01073561574697,3.8287292817679557,4.819069438334195,3.7742145849196294,4.217318957294878,3.0013983249664307,"Kevin Gausman",14107,592332
"Bailey Ober","MIN",12,9,0,31,31,178.2,9.621269204510886,2.166044899444859,1.3600747043025858,0.24660633484162897,0.70652174,0.33548387,0.115384615,91.7146841561284,3.9794778385149736,3.2109929306639113,3.8157335465988487,3.831460975046075,2.945902109146118,"Bailey Ober",21224,641927
"Zach Eflin","- - -",10,9,0,28,28,165.1,7.294354894809992,1.3064516229510432,1.1975806543717895,0.2874251497005988,0.75215783,0.42746615,0.113402061,92.63402827099117,3.592741963115369,3.6713444354245155,3.7652701054756896,3.809602550214079,2.8136749863624573,"Zach Eflin",13774,621107
"Sean Manaea","NYM",12,6,0,32,32,181.2,9.115596840708145,3.1211010921989844,1.0403670307329949,0.24511930585683298,0.74178935,0.37605042,0.102439024,92.2266050054407,3.4678901024433157,3.7363802522219944,3.8325348614574795,4.035993900054773,2.7910239696502686,"Sean Manaea",15873,640455
"Bryce Miller","SEA",12,8,0,31,31,180.1,8.534196174161735,2.2458410984636146,1.0480591792830203,0.23706896551724138,0.78208556,0.38095238,0.098591549,95.30685427433247,2.9445472179856282,3.706645513192924,3.5823762780052792,3.8544157895150137,2.750551700592041,"Bryce Miller",29837,682243
"Nathan Eovaldi","TEX",12,8,0,29,29,170.2,8.753906771773504,2.214843882014983,1.212890697293919,0.27074235807860264,0.74481074,0.483263598,0.146496815,95.63152639314929,3.796875226311399,3.8945222781309257,3.8344485681038374,3.473425029652539,2.6341772079467773,"Nathan Eovaldi",9132,543135
"Ryan Feltner","COL",3,10,0,30,30,162.1,7.650924264361067,2.8829569691795323,1.1088296035305893,0.30526315789473685,0.66326531,0.449186991,0.115606936,94.78199004305705,4.490759894298887,4.304392284533982,4.158266257003266,4.1679836347803185,2.465679883956909,"Ryan Feltner",21446,663372
"Brady Singer","KCR",9,13,0,32,32,179.2,8.515770426494786,2.705009429592461,1.1020408787228546,0.30237154150197626,0.77809798,0.471264367,0.144736842,91.73305708586626,3.7068647738859655,4.669227306205569,3.9345688755814816,3.6219080661112044,2.44934344291687,"Brady Singer",25377,663903
"Jameson Taillon","CHC",12,8,0,28,28,165.1,6.804435693200502,1.7963710230049326,1.1431451964576844,0.2686868686868687,0.7629256,0.400785854,0.101941747,92.54225017289073,3.266129132736241,4.034854618143525,3.9225281886454066,4.155232218072615,2.3374106884002686,"Jameson Taillon",11674,592791
"Chris Bassitt","TOR",10,14,0,31,31,171,8.842105263157896,3.6842105263157894,0.9473684210526315,0.3333333333333333,0.72674419,0.402805611,0.101694915,92.66085178732014,4.157894736842105,4.532065200861041,4.078760480044181,4.275400760168569,2.3250679969787598,"Chris Bassitt",12304,605135
"Luis Castillo","SEA",11,12,0,30,30,175.1,8.9828899944259,2.412547598502956,1.2832699992037,0.284796573875803,0.78285714,0.393004115,0.122549019,95.69790248054474,3.6444867977385083,3.9058718738178317,3.9136280889372825,3.8192348249970838,2.28690767288208,"Luis Castillo",15689,622491
"Freddy Peralta","MIL",11,9,0,32,32,173.2,10.364683908454992,3.523992528874697,1.347408908099149,0.27790973871733965,0.79631636,0.366515837,0.131313131,94.43561667171412,3.6794627875015222,3.8446733589627415,4.156882907319939,3.9344894073369785,2.2715001106262207,"Freddy Peralta",18679,642547
"Ronel Blanco","HOU",13,6,0,30,29,167.1,8.928287123973805,3.657370629097703,1.1832669682374921,0.22009569377990432,0.83550914,0.398169336,0.120218579,93.61698084826718,2.7968128340158906,4.006265178122895,4.146559489355193,4.090967087298483,2.1895463690161705,"Ronel Blanco",19407,669854
"Mitch Keller","PIT",11,12,0,31,31,178,8.393258426966293,2.5280898876404496,1.1629213483146068,0.3063583815028902,0.73091248,0.394052044,0.116161616,94.52347448224852,4.247191011235955,4.290032910097736,4.076592137840357,4.078713848132097,2.155277729034424,"Mitch Keller",17594,656605
"Luis Severino","NYM",11,7,0,31,31,182,7.961538461538462,2.967032967032967,1.1373626373626373,0.2826086956521739,0.73730469,0.459615384,0.122994652,96.34099673000988,3.9065934065934065,3.8630837268400784,4.210435822245839,4.121125778089185,2.1170685291290283,"Luis Severino",15890,622663
"Brayan Bello","BOS",14,8,0,30,30,162.1,8.482546467009008,3.548254731297886,1.0533881233540598,0.3032967032967033,0.72054528,0.508474576,0.147286821,95.65701622596154,4.490759894298887,4.53788989681009,4.189067079323561,3.8690408951852655,1.9920012950897217,"Brayan Bello",23920,678394
"Miles Mikolas","STL",10,11,0,32,32,171.2,6.396116883871838,1.3106796893179997,1.3631068768907195,0.30996309963099633,0.62899787,0.419469026,0.126213592,93.39575892857142,5.3475731324174385,4.630232000271886,4.238324501998737,4.0838025414734505,1.94179105758667,"Miles Mikolas",9803,571945
"Kutter Crawford","BOS",9,16,0,33,33,183.2,8.575318079306605,2.499092697397925,1.6660617982652832,0.24693877551020407,0.70489845,0.33011583,0.1328125,92.76775045955883,4.361161766047359,3.8471836018803702,4.647423598970047,4.348371778374868,1.8490893840789795,"Kutter Crawford",20531,676710
"Jake Irvin","WSN",10,14,0,33,33,187.2,7.481350316718815,2.4937834389062714,1.3907638409284977,0.2727272727272727,0.70063694,0.439421338,0.142857142,94.06858093368237,4.412078391911096,4.311049528347076,4.4080429006512505,4.034709167073764,1.8113017082214355,"Jake Irvin",21504,663623
"Patrick Corbin","WSN",6,13,0,32,32,174.2,7.1622141575828815,2.7824429101401122,1.2881680139537557,0.3370165745856354,0.65652174,0.46332737,0.136612021,91.37990046121988,5.616412540838375,5.518247475337564,4.414571454031656,4.138030626887474,1.7359123229980469,"Patrick Corbin",9323,571578
"Carlos Rodón","NYY",16,9,0,32,32,175,10.028571428571428,2.9314285714285715,1.5942857142857143,0.28442437923250563,0.79180509,0.338297872,0.133620689,95.44512270190414,3.96,4.1224940412932725,4.389336921146938,4.0909709225382125,1.605306625366211,"Carlos Rodon",16137,607074
"Tyler Anderson","LAA",10,15,0,31,31,179.1,7.126394254163841,3.6635688771405666,1.204461000703748,0.2581888246628131,0.75831703,0.374074074,0.104803493,89.70206429503916,3.8141265022285347,4.374085361116846,4.660903612496297,4.8518883299472595,1.5063296556472778,"Tyler Anderson",12880,542881
"Kyle Gibson","STL",8,8,0,30,30,169.2,8.00982366294778,3.607072907817543,1.220039365879463,0.28991596638655465,0.70717131,0.447580645,0.13372093,91.61108265027322,4.243615185667697,4.864409969387193,4.421882604049823,4.192405846893454,1.4305603504180908,"Kyle Gibson",10123,502043
"Austin Gomber","COL",5,12,0,30,30,165,6.327272727272727,2.0727272727272728,1.6363636363636365,0.2896281800391389,0.73142857,0.379888268,0.135135135,90.53192259933775,4.745454545454545,5.048001281189482,4.833146444956462,4.503848664236791,1.2716283798217773,"Austin Gomber",16561,596295
"JP Sears","OAK",11,13,0,32,32,180.2,6.824723631501913,2.440959547033531,1.3948340268763033,0.27169811320754716,0.72522983,0.372727272,0.108108108,92.25301067073171,4.383764084468382,4.418590045650366,4.710760308045702,4.863584175754567,1.1806683540344238,"JP Sears",23429,676664
"José Berríos","TOR",16,11,0,32,32,192.1,7.159445596610867,2.5268631517450117,1.4506066241499143,0.2560747663551402,0.81419624,0.432384341,0.149758454,94.18377198193916,3.6031196793401095,4.7426436763578375,4.715873233475008,4.247861471122299,1.1369292736053467,"Jose Berrios",14168,621244
"Charlie Morton","ATL",8,10,0,30,30,165.1,9.09072608611587,3.538306560464261,1.2520161675488923,0.3060747663551402,0.7421875,0.46325167,0.157534246,94.2796291076031,4.1915323870115095,4.474259803993927,4.4608346568186015,3.987567871947028,1.1135579347610474,"Charlie Morton",4676,450203
"Jose Quintana","NYM",10,10,0,31,31,170.1,7.133072620043151,3.328767222686804,1.1624266491922173,0.26337448559670784,0.7815735,0.474,0.125714285,90.80221940313506,3.751467822393065,4.515314185859816,4.563740093985491,4.438112718935702,1.0637699365615845,"Jose Quintana",11423,500779
"Colin Rea","MIL",12,6,1,32,27,167.2,7.2465211495356305,2.308151180963201,1.5566600987891355,0.28169014084507044,0.7662624,0.38771593,0.136792452,93.0369091892429,4.294234755280374,4.887106827525972,4.752960951768378,4.416255862175867,0.8055795431137085,"Colin Rea",12317,607067
"Griffin Canning","LAA",6,13,0,32,31,171.2,6.815534384453598,3.460194379799519,1.6252428147543196,0.2826086956521739,0.69595262,0.407129455,0.148325358,93.70315031828704,5.190291569699278,4.717037345598796,5.257742038134959,4.751002727914869,0.08580455929040909,"Griffin Canning",19867,656288
