"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
71213,607732,"Jacob Stallings",30,2020,"PIT",40,143,125,13,3,18,0,10.5,28,0.128,0.248,0.326,0.376,0.702,87,,2,1
100666,621563,"Joey Wendle",30,2020,"TB",48,184,168,24,4,17,8,5.4,19,0.149,0.286,0.342,0.435,0.777,89,,-0.4,0.4
50609,503556,"Marwin Gonzalez",31,2020,"MIN",53,199,175,15,5,22,0,8.5,20.6,0.109,0.211,0.286,0.32,0.606,99,,0.2,0.6
51611,500743,"Miguel Rojas",31,2020,"MIA",39,143,125,20,4,20,5,11.2,12.6,0.192,0.304,0.392,0.496,0.888,110,,3,1
51653,500871,"Eduardo Escobar",31,2020,"AZ",54,222,203,22,4,20,1,6.8,18.5,0.123,0.212,0.27,0.335,0.605,88,,0,0.3
55784,518595,"Travis d'Arnaud",31,2020,"ATL",44,184,165,19,9,34,1,8.7,27.2,0.212,0.321,0.386,0.533,0.919,120,,-0.5,1.4
56034,516782,"Starling Marte",31,2020,,61,250,228,36,6,27,10,4.8,16.4,0.149,0.281,0.34,0.43,0.77,108,,-1.1,1
57478,519058,"Mike Moustakas",31,2020,"CIN",44,163,139,13,8,27,1,11,22.1,0.237,0.23,0.331,0.468,0.799,105,,-1,0.6
57520,519222,"Austin Romine",31,2020,"DET",37,135,130,12,2,17,0,3,34.8,0.085,0.238,0.259,0.323,0.582,60,,-0.3,-0.4
59339,518934,"DJ LeMahieu",31,2020,"NYY",50,216,195,41,10,27,3,8.3,9.7,0.226,0.364,0.421,0.59,1.011,115,,-2.1,0.9
65870,518735,"Yasmani Grandal",31,2020,"CHW",46,194,161,27,8,27,0,15.5,29.9,0.193,0.23,0.351,0.422,0.773,99,,1,1.1
66638,572816,"Corey Dickerson",31,2020,"MIA",52,210,194,25,7,17,1,7.1,16.7,0.144,0.258,0.311,0.402,0.713,97,,-0.2,0.7
66729,576397,"Jedd Gyorko",31,2020,"MIL",42,135,117,19,9,17,0,11.1,28.1,0.256,0.248,0.333,0.504,0.837,107,,0,0.5
66950,592192,"Mark Canha",31,2020,"OAK",59,243,191,32,5,33,4,15.2,22.2,0.162,0.246,0.387,0.408,0.795,115,,-1,1
67175,593160,"Whit Merrifield",31,2020,"KC",60,265,248,38,9,30,12,4.5,12.5,0.157,0.282,0.325,0.44,0.765,98,,0.3,0.9
67744,594807,"Adam Duvall",31,2020,"ATL",54,209,190,34,16,33,0,7.2,25.8,0.295,0.237,0.301,0.532,0.833,112,,-0.6,0.9
67746,594809,"Adam Eaton",31,2020,"WAS",41,176,159,22,4,17,3,6.8,18.2,0.157,0.226,0.285,0.384,0.669,89,,1.1,0.4
69305,600303,"Tommy La Stella",31,2020,,55,228,196,31,5,25,1,11.8,5.3,0.168,0.281,0.37,0.449,0.819,117,,-0.7,1.1
70093,607680,"Kevin Pillar",31,2020,,54,223,208,34,6,26,5,5.8,18.4,0.173,0.288,0.336,0.462,0.798,104,,-0.1,0.8
48772,456781,"Donovan Solano",32,2020,"SF",51,203,190,22,3,29,0,4.9,19.2,0.137,0.326,0.365,0.463,0.828,99,,-1.2,0.6
49829,467092,"Wilson Ramos",32,2020,"NYM",45,155,142,13,5,15,0,6.5,20,0.148,0.239,0.297,0.387,0.684,98,,-0.6,0.3
51985,457708,"Justin Upton",32,2020,"LAA",42,166,147,20,9,22,0,6.6,25.9,0.218,0.204,0.289,0.422,0.711,91,,-2.8,0.1
52260,444482,"David Peralta",32,2020,"AZ",54,218,203,19,5,34,1,6,20.6,0.133,0.3,0.339,0.433,0.772,87,,-0.3,0.3
59275,502110,"J.D. Martinez",32,2020,"BOS",54,237,211,22,7,27,1,9.3,24.9,0.175,0.213,0.291,0.389,0.68,98,,-0.5,0.5
59307,502671,"Paul Goldschmidt",32,2020,"STL",58,231,191,31,6,21,1,16,18.6,0.162,0.304,0.417,0.466,0.883,131,,1.2,1.5
60672,572122,"Kyle Seager",32,2020,"SEA",60,248,203,35,9,40,5,12.9,13.3,0.192,0.241,0.355,0.433,0.788,115,,-0.2,1.1
60932,572041,"AJ Pollock",32,2020,"LAD",55,210,196,30,16,34,2,5.7,21.4,0.291,0.276,0.314,0.566,0.88,110,,-0.7,0.7
65767,474832,"Brandon Belt",32,2020,"SF",48,179,149,25,9,30,0,16.8,20.1,0.282,0.309,0.425,0.591,1.016,129,,0.3,1.1
67728,594777,"Kole Calhoun",32,2020,"AZ",54,228,190,35,16,40,1,12.3,21.9,0.3,0.226,0.338,0.526,0.864,120,,-3,0.8
111605,673451,"Shogo Akiyama",32,2020,"CIN",52,183,155,16,0,9,7,13.7,18.6,0.052,0.245,0.357,0.297,0.654,91,,2.3,0.7
46400,457705,"Andrew McCutchen",33,2020,"PHI",57,241,217,32,10,34,4,9.1,19.9,0.18,0.253,0.324,0.433,0.757,115,,-1,1
48082,455117,"Martín Maldonado",33,2020,"HOU",47,165,135,19,6,24,1,16.4,30.9,0.163,0.215,0.35,0.378,0.728,96,,0.6,0.1
49264,488726,"Michael Brantley",33,2020,"HOU",46,187,170,24,5,22,2,9.1,15,0.176,0.3,0.364,0.476,0.84,108,,-0.1,0.7
56609,502210,"Josh Reddick",33,2020,"HOU",56,210,188,22,4,23,1,9.5,20,0.133,0.245,0.316,0.378,0.694,83,,-1.1,0.1
57758,543063,"Brandon Crawford",33,2020,"SF",53,193,172,26,8,28,1,7.8,24.4,0.209,0.256,0.326,0.465,0.791,95,,1.9,0.7
59346,519346,"Eric Thames",33,2020,"WAS",41,140,123,10,3,12,1,10,30,0.114,0.203,0.3,0.317,0.617,71,,0,-0.1
60007,543401,"Jason Kipnis",33,2020,"CHC",43,135,114,13,3,16,1,13.3,30.4,0.167,0.237,0.341,0.404,0.745,88,,0.1,0.4
102005,547989,"José Abreu",33,2020,"CHW",60,262,240,43,19,60,0,6.9,22.5,0.3,0.317,0.37,0.617,0.987,143,,0,2.1
45398,452678,"Asdrúbal Cabrera",34,2020,"WAS",52,213,190,23,8,31,0,8.9,18.8,0.205,0.242,0.305,0.447,0.752,91,,0.3,0.3
48929,467793,"Carlos Santana",34,2020,"CLE",60,255,206,34,8,30,0,18.4,16.9,0.15,0.199,0.349,0.35,0.699,115,,-0.1,0.9
52448,446334,"Evan Longoria",34,2020,"SF",51,209,193,26,7,28,0,5.3,18.7,0.171,0.254,0.297,0.425,0.722,110,,1.7,1.1
52804,453568,"Charlie Blackmon",34,2020,"COL",59,247,221,31,6,42,2,7.7,17.8,0.145,0.303,0.356,0.448,0.804,104,,-0.3,1
53395,453943,"Todd Frazier",34,2020,,43,172,157,16,4,12,1,6.4,24.4,0.146,0.236,0.302,0.382,0.684,88,,0,0.2
57476,519048,"Mitch Moreland",34,2020,,42,152,136,22,10,29,0,9.9,21.1,0.287,0.265,0.342,0.551,0.893,114,,0.2,0.7
60187,572761,"Matt Carpenter",34,2020,"STL",50,169,140,22,4,24,0,13.6,28.4,0.129,0.186,0.325,0.314,0.639,93,,1.1,0.4
47952,459964,"Matt Joyce",35,2020,"MIA",46,148,127,16,2,14,1,13.5,27.7,0.079,0.252,0.351,0.331,0.682,93,,-1.6,0.2
51991,457759,"Justin Turner",35,2020,"LAD",42,175,150,26,4,23,1,10.3,14.9,0.153,0.307,0.4,0.46,0.86,139,,0.2,1.4
45446,455976,"Nick Markakis",36,2020,"ATL",36,141,130,15,1,15,0,7.1,16.3,0.138,0.254,0.312,0.392,0.704,84,,-1,0.1
45487,458015,"Joey Votto",36,2020,"CIN",54,223,186,32,11,22,0,16.6,19.3,0.22,0.226,0.354,0.446,0.8,106,,-0.2,0.6
47127,460075,"Ryan Braun",36,2020,"MIL",39,141,129,14,8,26,1,5,19.1,0.256,0.233,0.281,0.488,0.769,105,,-0.5,0.5
47454,458731,"Brett Gardner",36,2020,"NYY",44,158,130,20,5,15,3,16.5,22.2,0.169,0.223,0.354,0.392,0.746,102,,1.8,0.7
51408,493329,"Yuli Gurriel",36,2020,"HOU",57,230,211,27,6,22,0,5.2,11.7,0.152,0.232,0.274,0.384,0.658,98,,1,0.6
52054,460086,"Alex Gordon",36,2020,"KC",50,184,163,15,4,11,0,9.8,20.1,0.098,0.209,0.299,0.307,0.606,83,,-2.7,0
31391,425877,"Yadier Molina",37,2020,"STL",42,156,145,12,4,16,0,3.8,13.5,0.097,0.262,0.303,0.359,0.662,94,,0.8,0.6
31483,408234,"Miguel Cabrera",37,2020,"DET",57,231,204,28,10,35,1,10.4,22.1,0.167,0.25,0.329,0.417,0.746,113,,0,0.9
31564,429665,"Edwin Encarnación",37,2020,"CHW",44,181,159,19,10,19,0,8.8,29.8,0.22,0.157,0.25,0.377,0.627,98,,0,0.5
31789,429664,"Robinson Canó",37,2020,"NYM",49,182,171,23,10,30,0,4.9,13.2,0.228,0.316,0.352,0.544,0.896,110,,0.6,1
204,405395,"Albert Pujols",40,2020,"LAA",39,163,152,15,6,25,0,5.5,15.3,0.171,0.224,0.27,0.395,0.665,92,,0.3,0.2
34302,443558,"Nelson Cruz",40,2020,"MIN",53,214,185,33,16,33,0,11.7,27.1,0.292,0.303,0.397,0.595,0.992,141,,0,1.7
