"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
572033,"Phegley, Josh",6965,-9.21319624512571,0.45869483213881557,-1,0.18902439024390244,-1,0.4417808219178082,-1,0.1875,1,0.6730769230769231,-2,0.5956006768189509,-2,0.28651685393258425,-3,0.4355716878402904,-1,0.26523297491039427
431145,"Martin, Russell",3954,5.743072701445561,0.5336963921034718,1,0.24793388429752067,2,0.5368421052631579,0,0.225,1,0.7003154574132492,1,0.7517985611510791,0,0.37272727272727274,-1,0.50390625,0,0.28205128205128205
488671,"Avila, Alex",3697,4.858020407912767,0.5245901639344263,-1,0.14130434782608695,0,0.5037593984962406,1,0.2,1,0.6978193146417445,0,0.6820083682008368,1,0.37606837606837606,2,0.5578231292517006,1,0.3248407643312102
435263,"McCann, Brian",5765,5.3267803873673705,0.4955503512880562,1,0.23809523809523808,-1,0.4065934065934066,-1,0.15555555555555556,5,0.7518248175182481,-2,0.6413301662707839,2,0.41711229946524064,1,0.4796573875802998,0,0.23529411764705882
543228,"Gomes, Yan",6847,-2.6435153039563373,0.47876447876447875,0,0.21084337349397592,-2,0.3744292237442922,-1,0.1724137931034483,5,0.7200704225352113,-4,0.6111111111111112,1,0.3669064748201439,0,0.502495840266223,-2,0.19272727272727272
455104,"Iannetta, Chris",3191,-3.612272806359656,0.46731234866828086,1,0.23636363636363636,0,0.5342465753424658,0,0.3023255813953488,2,0.7478260869565218,-2,0.6059322033898306,0,0.35365853658536583,-4,0.3360323886639676,-1,0.2413793103448276
547172,"Wolters, Tony",7836,-9.053348637111037,0.46,-1,0.1572052401746725,-1,0.4631268436578171,0,0.16393442622950818,-4,0.6359223300970874,1,0.6590909090909091,-2,0.3175355450236967,0,0.468944099378882,-1,0.22284122562674094
643376,"Jansen, Danny",7951,9.142399344236633,0.5028268551236749,0,0.23113207547169812,2,0.4715447154471545,1,0.22377622377622378,2,0.7046728971962617,0,0.6484375,1,0.4008810572687225,2,0.5403377110694184,1,0.26755852842809363
592663,"Realmuto, J.T.",10095,4.888169492189817,0.5037573805689748,0,0.21052631578947367,-2,0.3836477987421384,-1,0.23717948717948717,7,0.7473544973544973,-4,0.6328571428571429,2,0.4,0,0.510353227771011,0,0.27114967462039047
543308,"Hicks, John",4508,-6.250793085324455,0.4678362573099415,0,0.21052631578947367,-2,0.4083769633507853,0,0.2619047619047619,1,0.6555891238670695,-1,0.6593059936908517,0,0.32934131736526945,-2,0.45231607629427795,-1,0.20903954802259886
455139,"Chirinos, Robinson",8234,-6.135503862969048,0.47685335059889933,-1,0.16753926701570682,-2,0.41450777202072536,-1,0.14754098360655737,-2,0.6416382252559727,-2,0.6525285481239804,1,0.4046242774566474,3,0.5191693290734825,-1,0.23469387755102042
596142,"Sánchez, Gary",6672,-4.762082663199287,0.4691794267765999,0,0.24561403508771928,0,0.43137254901960786,0,0.2462686567164179,1,0.6406926406926406,0,0.6830708661417323,-2,0.22580645161290322,-3,0.4267161410018553,0,0.3029045643153527
572287,"Zunino, Mike",5573,2.5599399090180555,0.49356435643564356,0,0.2185430463576159,2,0.5492957746478874,0,0.24475524475524477,-1,0.6458333333333334,1,0.6944444444444444,0,0.29508196721311475,1,0.5303430079155673,-1,0.21052631578947367
455117,"Maldonado, Martín",7748,-1.3095044189582197,0.4818470215015862,-1,0.18324607329842932,-1,0.42662116040955633,0,0.203125,-3,0.6225296442687747,3,0.7077702702702703,-1,0.2553191489361702,0,0.5050505050505051,2,0.28695652173913044
543877,"Vázquez, Christian",8829,13.246092973395244,0.512,1,0.24615384615384617,6,0.5533333333333333,3,0.28,1,0.6572504708097928,3,0.7095490716180372,0,0.3076923076923077,-1,0.47227191413237923,0,0.2804878048780488
543510,"McCann, James",7896,-10.08784821149925,0.4486793714476764,0,0.22169811320754718,2,0.5112219451371571,1,0.2655367231638418,1,0.6584070796460177,-1,0.6343434343434343,-3,0.20085470085470086,-5,0.4395424836601307,-3,0.13898305084745763
456078,"Castillo, Welington",3709,-7.861645866763815,0.4276504297994269,-1,0.09322033898305085,1,0.5245098039215687,0,0.16923076923076924,-3,0.578397212543554,0,0.654054054054054,0,0.3153153153153153,-3,0.3825503355704698,0,0.25
607732,"Stallings, Jacob",3953,4.710017278274636,0.505407354001442,0,0.18055555555555555,-1,0.38848920863309355,-1,0.10869565217391304,-1,0.651685393258427,2,0.6798418972332015,1,0.44660194174757284,2,0.5232198142414861,3,0.3695652173913043
435559,"Suzuki, Kurt",5388,-5.255923966998594,0.472852912142152,1,0.2847222222222222,-1,0.47513812154696133,0,0.23863636363636365,0,0.6800947867298578,-2,0.6128266033254157,0,0.34265734265734266,-2,0.4636118598382749,-2,0.171875
595956,"Gallagher, Cam",2884,1.7546701534841187,0.48756660746003555,0,0.18085106382978725,-1,0.30392156862745096,0,0.14,2,0.720754716981132,-1,0.5675675675675675,1,0.5578947368421052,2,0.5243445692883895,0,0.24761904761904763
446308,"Wieters, Matt",3188,-7.61812760493813,0.43218954248366015,0,0.1511627906976744,0,0.49056603773584906,0,0.16666666666666666,0,0.6883720930232559,-3,0.5466101694915254,-1,0.2619047619047619,-2,0.4094488188976378,-1,0.19117647058823528
595284,"Knapp, Andrew",2601,-0.15388648170238348,0.5174897119341564,1,0.3508771929824561,1,0.6226415094339622,0,0.29411764705882354,2,0.7272727272727273,-2,0.5781990521327014,0,0.3424657534246575,-1,0.47596153846153844,-1,0.25316455696202533
