Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Mookie Betts","BOS",136,614,32,129,80,30,0.131921824,0.148208469,0.294230769,0.368159203,0.346153846,0.438110749,0.640384615,0.44889713366432943,0.43140048917345825,184.99697360216607,7.717441249405965,70.10607694262082,7.853234767913818,10.186126793916975,"Mookie Betts",13611,605141
"Mike Trout","LAA",140,608,39,101,79,24,0.200657894,0.203947368,0.316348196,0.346153846,0.31210191,0.459637561,0.628450106,0.44656093495408283,0.43475071288222084,188.3163034838783,3.8078518372494727,67.99943951891193,2.6876897513866425,9.41641524312129,"Mike Trout",10155,545361
"Alex Bregman","HOU",157,705,31,105,103,10,0.136170212,0.120567375,0.245791245,0.288981288,0.286195286,0.394326241,0.531986531,0.3956216221852798,0.368957039969308,156.85365787601754,3.4304978100117296,51.3465670401104,1.2069422006607056,7.891154714172502,"Alex Bregman",17678,608324
"Francisco Lindor","CLE",158,745,38,129,92,25,0.093959731,0.143624161,0.242057489,0.279383429,0.276853252,0.351752021,0.518910741,0.3683644672640327,0.3776138326768888,131.52387068417264,1.433173512108624,29.50880058165795,20.738632678985596,7.7945533834026675,"Francisco Lindor",12916,596019
"Christian Yelich","MIL",147,651,36,118,110,22,0.104454685,0.207373271,0.271777003,0.372839506,0.325783972,0.402457757,0.597560975,0.4219775666441131,0.4171581917872001,167.08411105734618,6.352443682262674,59.67246097567751,-5.062760829925537,7.672184433018457,"Christian Yelich",11477,592885
"José Ramírez","CLE",157,698,39,110,105,34,0.151862464,0.11461318,0.282006921,0.251612903,0.269896193,0.386819484,0.551903114,0.39148628310263595,0.364609106263118,147.3023009774801,6.099285174626857,45.5696685496202,4.553904294967651,7.6163812848776296,"Jose Ramirez",13510,608070
"Manny Machado","- - -",162,709,37,84,107,14,0.098730606,0.146685472,0.240506329,0.304435483,0.297468354,0.366713681,0.537974683,0.3765743402427254,0.3688956673341964,140.78177841093927,2.968595555284992,37.690934928930545,9.560393810272217,7.250044683297284,"Manny Machado",11493,592518
"Matt Chapman","OAK",145,616,24,100,68,1,0.094155844,0.237012987,0.23034735,0.33773087,0.277879341,0.35551948,0.508226691,0.3692072153865517,0.33857473152496687,139.03080263514292,4.00639061187394,32.748712541239954,8.091418027877808,6.372141050927336,"Matt Chapman",16505,656305
"Lorenzo Cain","MIL",141,620,10,90,38,30,0.114516129,0.151612903,0.109461967,0.356979405,0.307977736,0.39516129,0.417439703,0.35886038899999445,0.3418473350019563,124.91121168917351,3.1970418805722147,22.054196650708395,16.80875062942505,5.953571459946918,"Lorenzo Cain",9077,456715
"Nolan Arenado","COL",156,673,38,104,110,2,0.108469539,0.18127786,0.26440678,0.314220183,0.296610169,0.373511904,0.561016949,0.3906945415133796,0.3533826357658259,132.80423666135644,-0.9377815953921527,26.016925965048415,11.176566362380981,5.948672612559013,"Nolan Arenado",9777,571448
"J.D. Martinez","BOS",150,649,43,111,130,6,0.106317411,0.224961479,0.298769772,0.374677002,0.330404217,0.402157164,0.629173989,0.427484259336346,0.4178437093737736,170.3847326206702,-1.6801723036915064,52.92789634769586,-18.198012351989746,5.859303493755679,"J.D. Martinez",6184,502110
"Javier Báez","CHC",160,645,34,101,111,21,0.04496124,0.258914728,0.264026403,0.347188264,0.290429042,0.326086956,0.554455445,0.3663847768831553,0.33951516280714217,131.18705142022094,4.189387219259515,28.749120992150885,8.250134944915771,5.840476040901496,"Javier Baez",12979,595879
"Jose Altuve","HOU",137,599,13,84,61,17,0.091819699,0.131886477,0.134831461,0.352144469,0.3164794,0.38590604,0.451310861,0.3634402544514553,0.35221271125637754,134.8929489474528,3.9312655054964125,28.917347014404186,6.9703779220581055,5.8025100702576005,"Jose Altuve",5417,514888
"Anthony Rendon","WSN",136,597,24,88,92,2,0.092127303,0.137353433,0.2268431,0.3225058,0.308128544,0.373534338,0.534971644,0.38285503244480573,0.38448965004858027,139.62897818536402,0.7164679421111941,29.601764408652876,5.32035756111145,5.475453757148029,"Anthony Rendon",12861,543685
"Yasmani Grandal","LAD",140,518,24,65,68,2,0.138996138,0.239382239,0.225,0.277966101,0.24090909,0.349420849,0.46590909,0.35171000454827017,0.3395735032487624,124.7688957548644,-3.0185143656563014,12.64632799654543,22.634599447250366,5.263533320186282,"Yasmani Grandal",11368,518735
"Trea Turner","WSN",162,740,19,103,73,43,0.093243243,0.178378378,0.144578313,0.313840155,0.271084337,0.344173441,0.41566265,0.331185566324766,0.3352992508437607,105.10507714254402,8.872415630379692,13.484780467558073,13.772205829620361,5.1368697682067666,"Trea Turner",16252,607208
"Brandon Nimmo","NYM",140,535,17,77,47,9,0.14953271,0.261682242,0.219399538,0.351449275,0.263279445,0.403738317,0.482678983,0.38527630048665945,0.34933118891895265,148.04332582485551,2.7839981687720865,34.16569842095703,-0.8216631412506104,5.117702083381273,"Brandon Nimmo",12927,607043
"Jed Lowrie","OAK",157,680,23,78,99,0,0.114705882,0.188235294,0.181208054,0.303571428,0.266778523,0.352941176,0.447986577,0.34740027245435867,0.32758246778209243,124.14964747987695,-2.3408559975214303,17.290638529203505,8.791657328605652,5.078234370946593,"Jed Lowrie",4418,476704
"Whit Merrifield","KCR",158,707,12,88,60,45,0.086280056,0.161244695,0.134493671,0.3515625,0.303797468,0.367375886,0.438291139,0.3493569108364762,0.3431995905572842,119.259311726747,5.245481996098533,21.523211653283376,2.825389124453068,4.994798549837203,"Whit Merrifield",11281,593160
"Mitch Haniger","SEA",157,683,26,90,93,8,0.102489019,0.216691068,0.208053691,0.335664335,0.285234899,0.36603221,0.49328859,0.3666182631772116,0.36638897921131774,136.77123683914255,1.1652335110120475,31.188821849716604,-6.1208421885967255,4.984380154804177,"Mitch Haniger",14274,571745
"Trevor Story","COL",157,656,37,88,108,27,0.071646341,0.25609756,0.275919733,0.345088161,0.290969899,0.347560975,0.566889632,0.3838505776881441,0.3586979059752946,128.23131676134938,2.9329325677827,25.544183938052356,0.20341825485229492,4.716888723041824,"Trevor Story",12564,596115
