Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Martín Pérez","BOS",6.677418533150638,4.064515628874301,1.64285714,1.161290179678372,0.17557252,0.10687023,0.06870229,0.23809523809523808,1.3387095126847897,0.2655367231638418,0.70855615,96.34525194906041,109.8466005939384,116.88631312119698,4.499999446253691,4.88496749403576,-0.3849680477820696,5.198032446016727,5.431727885669781,"Martin Perez",6902,527048
"Antonio Senzatela","COL",5.031819054312108,2.2090912921370234,2.27777778,1.1045456460685117,0.13531353,0.05940594,0.07590759,0.2526690391459075,1.2136365740752781,0.2683982683982684,0.7960199,66.99268541036338,97.01071984754226,107.99038570014136,3.436364232213147,4.568692281423563,-1.132328049210416,4.813870319417564,5.0243201774236965,"Antonio Senzatela",15488,622608
"Jon Lester","CHC",6.19672131147541,2.5081967213114753,2.47058824,1.6229508196721312,0.15849057,0.06415094,0.09433962,0.2612244897959184,1.3278688524590163,0.2760416666666667,0.71428571,116.45300828322357,116.89940691882153,114.49962580980264,5.163934426229508,5.142238987469282,0.021695438760225727,5.105592508736204,5.015942922814833,"Jon Lester",4930,452657
"Kyle Freeland","COL",5.858491409372497,2.9292457046862483,2,1.146226580094619,0.15131579,0.07565789,0.0756579,0.27697841726618705,1.41509454332669,0.30493273542600896,0.76327434,84.41800406245389,98.70564452612366,102.0728339437946,4.330189302579671,4.648966694964626,-0.3187773923849546,4.548665606626953,4.948804188755466,"Kyle Freeland",16256,607536
"Johnny Cueto","SFG",7.957893937974836,3.694736471202602,2.15384615,1.27894724003167,0.20216606,0.09386282,0.10830325,0.24596774193548387,1.3736840726266086,0.28415300546448086,0.63307494,123.47899236577122,109.10123996640937,107.13887048610762,5.399999457911496,4.644050748460526,0.75594870945097,4.775708279257552,4.903845816471308,"Johnny Cueto",6893,456501
"Alec Mills","CHC",6.6417105525102915,2.743315228210773,2.42105263,1.877005156144213,0.18253968,0.07539683,0.10714286,0.22943722943722944,1.1550800960887464,0.23255813953488372,0.77060932,100.93779199503157,123.57592327332986,103.51310215552343,4.475935372343892,5.437408391066253,-0.9614730187223604,4.613213570575612,4.8144176878186595,"Alec Mills",13834,621219
"Kyle Gibson","TEX",7.752475833135611,4.009901293001178,1.93333333,1.6039605172004712,0.19269103,0.09966777,0.09302326,0.27547169811320754,1.5297030858485976,0.3128205128205128,0.70498915,120.5370507347961,119.3422912836168,97.97814132805959,5.346535057334904,5.389439283353596,-0.042904226018691816,4.361310645242192,4.7695124053537,"Kyle Gibson",10123,502043
"Matthew Boyd","DET",8.950275299928434,3.281767609973759,2.72727273,2.2375688249821084,0.22140221,0.08118081,0.1402214,0.27459016393442626,1.4751379660993158,0.3076923076923077,0.65753425,153.5831628012639,131.93548667070257,111.82378228712021,6.712706474946325,5.7770544019841275,0.9356520729621973,4.974006032341834,4.5953491422858805,"Matthew Boyd",15440,571510
"Dallas Keuchel","CHW",5.9684215319520275,2.415789667694868,2.47058824,0.28421054914057275,0.16342412,0.06614786,0.09727627,0.21666666666666667,1.0894737717055287,0.25510204081632654,0.81570997,44.710724559911206,66.6524505858664,89.35156399663715,1.9894738439840092,3.0808929906723566,-1.0914191466883474,3.9795685393296423,4.568678683685364,"Dallas Keuchel",9434,572971
"Chris Bassitt","OAK",7.857141905631183,2.4285711344678202,3.23529412,0.8571427533415835,0.21072797,0.0651341,0.14559387,0.23140495867768596,1.1587300184062148,0.27624309392265195,0.85585586,54.44990552535247,83.22203649185347,100.94691822034315,2.2857140089108894,3.5882446641073864,-1.302530655196497,4.492684549318467,4.464395679999868,"Chris Bassitt",12304,605135
"Patrick Corbin","WSN",8.223351527699354,2.467005458309806,3.33333333,1.3705585879498923,0.20338983,0.06101695,0.14237288,0.30685920577617326,1.5685281617648767,0.36231884057971014,0.76404494,103.13572416444505,91.94089793061487,92.60642892958101,4.659899199029634,4.166038755658058,0.49386044337157564,4.124413259317699,4.415177928103168,"Patrick Corbin",9323,571578
"Adam Wainwright","STL",7.401014655175018,2.055837404215283,3.6,1.2335024425291696,0.20610687,0.05725191,0.14885496,0.22040816326530613,1.0507613399322557,0.24725274725274726,0.78767123,73.42911558526602,94.55465085423407,95.00935218243912,3.1522840197967668,4.105124828322705,-0.9528408085259379,4.2321041756579945,4.394441711889348,"Adam Wainwright",2233,425794
"José Berríos","MIN",9.714285714285714,3.7142857142857144,2.61538462,1.1428571428571428,0.25092251,0.09594096,0.15498155,0.23553719008264462,1.3174603174603174,0.29518072289156627,0.77540107,91.66174756428471,92.58962950891022,96.15668822681276,4,4.0644351883540075,-0.06443518835400752,4.280707954745444,4.38668838808764,"Jose Berrios",14168,621244
"Zach Davies","SDP",8.177883415532712,2.466345791986056,3.31578947,1.168269059361816,0.22826087,0.06884058,0.15942029,0.2140077821011673,1.067307535713264,0.24864864864864866,0.78175896,63.702264366196,87.4833829728816,93.02226763901292,2.725961138510904,3.883726906071063,-1.157765767560159,4.143049747859406,4.317821920835829,"Zach Davies",13183,605200
"Brady Singer","KCR",8.533677407113125,3.2176160715344566,2.65217391,1.1191708074902458,0.23193916,0.08745247,0.14448669,0.2184873949579832,1.165802924469006,0.2603550295857988,0.72948328,88.81042632150313,92.77071476502847,90.93037002280572,4.056994177152141,4.077429537934579,-0.020435360782437684,4.049433645049112,4.290274764299216,"Brady Singer",25377,663903
"Germán Márquez","COL",8.044897458141252,2.755101869226456,2.92,0.6612244486143495,0.2122093,0.07267442,0.13953488,0.2445141065830721,1.2612244112458888,0.3,0.65539112,73.04740069547883,69.74057742382452,86.10798096507625,3.7469385421479804,3.2771335957140697,0.4698049464339107,3.8331747375484913,4.274928559829609,"German Marquez",15038,608566
"Aaron Civale","CLE",8.391891891891891,1.945945945945946,4.3125,1.337837837837838,0.22115385,0.05128205,0.1698718,0.27986348122866894,1.3243243243243243,0.3333333333333333,0.72429907,107.02571491304332,90.63563887376034,88.0252118227744,4.743243243243243,4.029257153175973,0.7139860900672703,3.9208749865357944,4.11172636821768,"Aaron Civale",19479,650644
"Lance Lynn","TEX",9.535714285714286,2.6785714285714284,3.56,1.3928571428571428,0.25872093,0.07267442,0.18604651,0.20447284345047922,1.0595238095238095,0.24170616113744076,0.79427083,74.88124550442072,92.68706907540115,97.43676216274086,3.3214285714285716,4.191419315338135,-0.8699907439095633,4.3373536093604,4.077957304485991,"Lance Lynn",2520,458681
"Andrew Heaney","LAA",9.449997116089747,2.56499921722436,3.68421053,1.214999629211539,0.25089606,0.06810036,0.1827957,0.2441860465116279,1.2299996246339036,0.3016759776536313,0.68627451,98.89386914673976,82.52467043097766,93.15522219533072,4.45499864044231,3.791419132232722,0.6635795082095877,4.147887495406444,4.07749275669477,"Andrew Heaney",15423,571760
"Zack Wheeler","PHI",6.718309137230549,2.0281687961450716,3.3125,0.38028164927720093,0.18402778,0.05555556,0.12847222,0.2528301886792453,1.1690139588891733,0.3062200956937799,0.74592075,64.5577624561755,71.09686707317113,84.40043724591256,2.9154926444585403,3.2195883263957055,-0.3040956819371652,3.7566483867425977,4.073809994429148,"Zack Wheeler",10310,554430
"Kyle Hendricks","CHC",7.08196765599283,0.8852459569991038,8,1.1065574462488796,0.2031746,0.02539683,0.17777778,0.238562091503268,0.9959017016239917,0.27155172413793105,0.82352941,64.88096581519342,80.83835855842445,84.81352221915938,2.8770493602470872,3.547976714684996,-0.6709273544379086,3.775161462115457,3.998078262064918,"Kyle Hendricks",12049,543294
"Carlos Carrasco","CLE",10.852942394137932,3.573529812703953,3.03703704,1.0588236482085787,0.29285714,0.09642857,0.19642857,0.21912350597609562,1.205882488237548,0.2919254658385093,0.85164835,65.70055936176416,80.65720239037735,81.83763350313068,2.9117650325735913,3.5884781834163517,-0.6767131508427604,3.647063127267368,3.9125135036797363,"Carlos Carrasco",6632,471911
"Marco Gonzales","SEA",8.2679437909934,0.9043063521399031,9.14285714,1.033492973874175,0.23104693,0.02527076,0.20577617,0.22180451127819548,0.9473685593846604,0.26288659793814434,0.73129252,73.54159567196604,76.40944499777395,92.64058696884265,3.100478921622525,3.320605937072407,-0.220127015449882,4.125113928603682,3.9002828044651308,"Marco Gonzales",15467,594835
"Zac Gallen","ARI",10.25,3.125,3.28,1.125,0.28178694,0.08591065,0.19587629,0.20833333333333334,1.1111111111111112,0.2658959537572254,0.83573487,60.68387079184112,84.20903674102018,81.32374177259382,2.75,3.6636415375603573,-0.9136415375603573,3.6187612717764246,3.879108564503037,"Zac Gallen",19291,668678
"Dylan Bundy","LAA",9.868019540233357,2.3299490581106537,4.23529412,0.6852791347384276,0.26966292,0.06367041,0.20599251,0.2073170731707317,1.035532914715846,0.27218934911242604,0.69230769,73.01810183062285,64.03673093449571,84.14488260698462,3.2893398467444523,2.947764511875583,0.34157533486886926,3.7491631952238467,3.7992329729435292,"Dylan Bundy",12917,605164
"Zack Greinke","HOU",9,1.208955223880597,7.44444444,0.8059701492537313,0.24542125,0.03296703,0.21245421,0.25475285171102663,1.1343283582089552,0.32105263157894737,0.6851312,91.59488924602739,63.18885413472788,78.73806771040346,4.029850746268656,2.803359613845598,1.2264911324230585,3.509901570873474,3.71953451526924,"Zack Greinke",1943,425844
"Hyun Jin Ryu","TOR",9.671641791044776,2.283582089552239,4.23529412,0.8059701492537313,0.26181818,0.06181818,0.2,0.23346303501945526,1.1492537313432836,0.3016759776536313,0.8045977,58.42233997621777,67.84589749721137,74.35476482659371,2.6865671641791047,3.0123148377261946,-0.3257476735470899,3.3159322584298123,3.6737939136326974,"Hyun Jin Ryu",14444,547943
"Max Scherzer","WSN",12.29703063187028,3.07425765796757,4,1.336633764333726,0.31186441,0.0779661,0.23389831,0.25830258302583026,1.3811882231448502,0.35502958579881655,0.8,82.83293671171212,76.42797829977724,79.40349542478619,3.742574540134433,3.45874606820488,0.28382847192955296,3.532702306493806,3.5608549270238603,"Max Scherzer",3137,453286
"Lucas Giolito","CHW",12.069122726634122,3.4838704777912928,3.46428571,0.9953915650832265,0.33680556,0.09722222,0.23958333,0.1821705426356589,1.0368662136283608,0.2549019607843137,0.69908815,78.29526073235711,69.06362344582404,75.19530267853698,3.4838704777912928,3.191419315338135,0.29245116245315783,3.353127623100255,3.51319574062973,"Lucas Giolito",15474,608337
"Luis Castillo","CIN",11.442857142857143,3.085714285714286,3.70833333,0.6428571428571429,0.30479452,0.08219178,0.22260274,0.23220973782771537,1.2285714285714286,0.32947976878612717,0.7,67.37842514529095,56.86502623315417,63.542500530770916,3.2142857142857144,2.6485621724809922,0.5657235418047222,2.8218660065105983,3.347079186266832,"Luis Castillo",15689,622491
"Brandon Woodruff","MIL",11.117648594043935,2.1990953262944046,5.05555556,1.0995476631472023,0.3105802,0.06143345,0.24914676,0.2029520295202952,0.9909503630832811,0.26900584795321636,0.79192547,68.29988400579346,71.93097607729729,74.03284716015126,3.0542990642977843,3.204993977846125,-0.15069491354834064,3.2920079637710296,3.3033012515079756,"Brandon Woodruff",16162,605540
"Aaron Nola","PHI",12.112150396339944,2.901869365789778,4.17391304,1.1355140996568698,0.33217993,0.07958478,0.25259516,0.20454545454545456,1.079439329303444,0.2830188679245283,0.72289157,72.63733287126897,70.47978527102991,62.936425195212635,3.2803740656754017,3.191419315338135,0.08895475033726674,2.794703753958466,3.2461131588241434,"Aaron Nola",16149,605400
"Framber Valdez","HOU",9.679246415104087,2.0377360873903343,4.75,0.6367925273094794,0.26388889,0.05555556,0.20833333,0.23595505617977527,1.1179246590544194,0.3118279569892473,0.67532468,81.05284543539236,64.29070428485967,65.89573679269805,3.5660381529330847,2.8517966341064125,0.7142415188266722,2.9416045208379473,3.2327488146987937,"Framber Valdez",17295,664285
"Gerrit Cole","NYY",11.589039884693733,2.095890191912696,5.52941176,1.7260272168692794,0.32638889,0.05902778,0.26736111,0.1970260223048327,0.9589040093718219,0.2422360248447205,0.85877863,64.58087234566727,86.50021191242712,75.75759473445332,2.8356161419995303,3.890049379309034,-1.0544332373095036,3.3780100933218495,3.2087334595920622,"Gerrit Cole",13125,543037
"Dinelson Lamet","SDP",12.130433441335326,2.608695363728027,4.65,0.6521738409320067,0.34831461,0.07490637,0.27340824,0.16049382716049382,0.8550723692219644,0.23448275862068965,0.80357143,48.769529209605906,56.101499936982016,74.20783725037775,2.0869562909824215,2.481274466323283,-0.39431817534086155,3.2998504294613284,3.158591915122697,"Dinelson Lamet",17186,659275
"Yu Darvish","CHC",11.013157894736842,1.6578947368421053,6.64285714,0.5921052631578947,0.31313131,0.04713805,0.26599327,0.2099644128113879,0.9605263157894737,0.29508196721311475,0.83823529,45.399161499888294,51.04688675543506,63.541945319586965,2.013157894736842,2.2308929995486615,-0.21773510481181946,2.8218411238177827,3.136531636944892,"Yu Darvish",13074,506433
"Trevor Bauer","CIN",12.328768411795044,2.0958906300051576,5.88235294,1.1095891570615541,0.35971223,0.06115108,0.29856115,0.15891472868217055,0.7945206309823474,0.21476510067114093,0.90909091,36.181295092284664,61.708329720267876,73.2008899683021,1.7260275776513063,2.8763507892589284,-1.150323211607622,3.254722448205949,2.9371244423216347,"Trevor Bauer",12703,545333
"Kenta Maeda","MIN",10.799999176025453,1.3499998970031817,8,1.2149999073028634,0.32258065,0.04032258,0.28225807,0.16806722689075632,0.7499999427795454,0.2080536912751678,0.80213904,61.871674885458,68.1055696803054,58.8492008799936,2.6999997940063634,2.996419330215453,-0.2964195362090898,2.6297821890649513,2.9210994288563406,"Kenta Maeda",18498,628317
"Jacob deGrom","NYM",13.764705882352942,2.3823529411764706,5.77777778,0.9264705882352942,0.3880597,0.06716418,0.32089552,0.188,0.9558823529411765,0.28776978417266186,0.79710145,56.98135163151383,52.50589876874036,55.423414830943706,2.3823529411764706,2.2649487271028406,0.11740421407363,2.457995967041044,2.7014437816978374,"Jacob deGrom",10954,594798
"Shane Bieber","CLE",14.198273994409758,2.443965195759057,5.80952381,0.814655065253019,0.41077441,0.07070707,0.34006734,0.16727272727272727,0.8663791963801948,0.2671232876712329,0.91065292,36.76347018063526,46.20055335668418,45.44656234974387,1.629310130506038,2.0664194633220614,-0.4371093328160234,2.0366904841212268,2.5184723424016253,"Shane Bieber",19427,669456
