"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
624512,"McGuire, Reese",2986,2.3508764032445115,0.5029142381348876,0,0.24390243902439024,-1,0.44871794871794873,0,0.2619047619047619,-1,0.6101694915254238,0,0.6648648648648648,0,0.3333333333333333,1,0.6311787072243346,2,0.2708333333333333
518595,"d'Arnaud, Travis",5837,-1.6828647792343236,0.47106690777576854,0,0.2185430463576159,0,0.5160142348754448,0,0.20491803278688525,0,0.5886214442013129,-2,0.6422018348623854,0,0.2824427480916031,1,0.5084745762711864,-1,0.19457013574660634
571912,"Maile, Luke",3196,-6.667003657716494,0.40625,-1,0.09782608695652174,2,0.5227272727272727,1,0.2823529411764706,-3,0.48,1,0.6956521739130435,-1,0.15789473684210525,-4,0.3562231759656652,-1,0.11278195488721804
660688,"Ruiz, Keibert",8091,-2.9820820450162757,0.45012787723785164,0,0.192090395480226,1,0.45691906005221933,0,0.25252525252525254,2,0.6126629422718808,-2,0.6677367576243981,-1,0.21993127147766323,-3,0.44200626959247646,-2,0.20640569395017794
663886,"Stephenson, Tyler",8469,-4.331903607108081,0.44467703349282295,0,0.203125,3,0.5189309576837416,2,0.3230769230769231,-3,0.5511811023622047,0,0.6758147512864494,-2,0.20930232558139536,-4,0.43333333333333335,-1,0.18233618233618235
686676,"Lee, Korey",7829,-7.828469968591617,0.4305787888926062,0,0.1896551724137931,-1,0.45454545454545453,-1,0.13690476190476192,1,0.6016771488469602,-3,0.6061643835616438,-1,0.2318181818181818,0,0.4859154929577465,-1,0.19254658385093168
663698,"Bart, Joey",4741,-4.68046703736753,0.43609022556390975,-2,0.08843537414965986,-2,0.3869565217391304,1,0.3229166666666667,-4,0.4822888283378747,3,0.6914893617021277,-1,0.19827586206896552,0,0.4984894259818731,1,0.271356783919598
666163,"Rortvedt, Ben",6418,2.273099846013041,0.46830265848670755,-2,0.125,1,0.5258620689655172,0,0.20689655172413793,-2,0.5475113122171946,3,0.6800804828973843,-1,0.2733812949640288,-1,0.48604651162790696,3,0.315018315018315
673237,"Diaz, Yainer",7904,-3.451783033012119,0.4513450680836931,0,0.19736842105263158,4,0.5428571428571428,1,0.2660098522167488,2,0.6161616161616161,-1,0.6278688524590164,-2,0.22123893805309736,-6,0.4022140221402214,-1,0.2261904761904762
672515,"Moreno, Gabriel",6050,2.2990371289310456,0.47413793103448276,0,0.1787709497206704,-2,0.37142857142857144,-1,0.16,0,0.6069651741293532,-1,0.6553191489361702,1,0.36363636363636365,5,0.5897887323943662,0,0.21923076923076923
592200,"Casali, Curt",2950,-1.6414273157017014,0.4716981132075472,1,0.25,0,0.4805194805194805,0,0.22,1,0.6182572614107884,-1,0.6445497630331753,0,0.29591836734693877,0,0.5285714285714286,-1,0.15789473684210525
592663,"Realmuto, J.T.",7228,-7.091979834993406,0.4514991181657848,-1,0.13227513227513227,-4,0.37910447761194027,-2,0.12396694214876033,2,0.6153846153846154,-2,0.6341463414634146,2,0.33884297520661155,1,0.5182119205298014,-2,0.18705035971223022
596117,"Stubbs, Garrett",3531,-2.9804284820971185,0.43832599118942733,-1,0.11764705882352941,-2,0.3546099290780142,-1,0.08823529411764706,-1,0.556420233463035,0,0.6138211382113821,0,0.2677165354330709,2,0.5290519877675841,0,0.25
624431,"Trevino, Jose",5076,11.293640404784435,0.5084838533114395,1,0.23275862068965517,-1,0.4717741935483871,0,0.17525773195876287,2,0.6070287539936102,4,0.7444444444444445,1,0.3389830508474576,1,0.5257452574525745,2,0.36893203883495146
656180,"Adams, Riley",2756,-3.992807319694193,0.41545454545454547,-1,0.0684931506849315,-2,0.41304347826086957,-1,0.11538461538461539,-1,0.5300546448087432,-2,0.5759162303664922,1,0.3559322033898305,1,0.5,0,0.26804123711340205
605170,"Caratini, Victor",4097,2.6744790974274784,0.49082858950031627,0,0.19626168224299065,1,0.5222222222222223,0,0.2962962962962963,1,0.6535714285714286,1,0.6863354037267081,0,0.3,0,0.47987616099071206,0,0.24113475177304963
543877,"Vázquez, Christian",6033,8.763828344046717,0.49154013015184383,0,0.1751412429378531,2,0.5353846153846153,0,0.29605263157894735,1,0.6380208333333334,4,0.728421052631579,0,0.27906976744186046,-1,0.4470588235294118,1,0.2773109243697479
672386,"Kirk, Alejandro",6497,11.863182429809905,0.4980665119876257,1,0.2171945701357466,1,0.5068493150684932,0,0.21904761904761905,5,0.6730038022813688,0,0.6123711340206186,1,0.3463414634146341,4,0.5606694560669456,1,0.28832116788321166
455117,"Maldonado, Martín",3577,-4.978928272499539,0.42350332594235035,0,0.15384615384615385,-1,0.42990654205607476,0,0.26744186046511625,-1,0.53,1,0.6698717948717948,0,0.2054794520547945,-2,0.3755656108597285,0,0.1987179487179487
661388,"Contreras, William",8899,3.0478379370567126,0.47922515440763613,-1,0.15418502202643172,-2,0.4381188118811881,0,0.25595238095238093,0,0.5937961595273265,-1,0.6666666666666666,1,0.3481781376518219,4,0.5405777166437414,2,0.27954545454545454
668832,"McCann, Kyle",2697,-4.610710794237541,0.44923629829290207,0,0.13636363636363635,-1,0.4258064516129032,0,0.2127659574468085,-1,0.5560975609756098,0,0.6596638655462185,0,0.3283582089552239,-2,0.4630541871921182,-1,0.22727272727272727
620443,"Torrens, Luis",2629,0.24134643235143735,0.4894472361809045,0,0.1917808219178082,0,0.5307692307692308,0,0.10256410256410256,0,0.64,0,0.664804469273743,0,0.3291139240506329,1,0.5345622119815668,0,0.2621359223300971
595978,"Hedges, Austin",3432,7.6905592245521275,0.5129918337045286,1,0.31645569620253167,1,0.5182926829268293,0,0.2054794520547945,1,0.6231884057971014,2,0.6911764705882353,0,0.28421052631578947,2,0.5658914728682171,0,0.25384615384615383
575929,"Contreras, Willson",3613,-2.6867291417952277,0.4410919540229885,0,0.1282051282051282,1,0.5257731958762887,0,0.19791666666666666,0,0.6231884057971014,-1,0.5923344947735192,0,0.30120481927710846,-1,0.45263157894736844,-1,0.18518518518518517
