Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Luis Castillo","CIN",15,8,0,32,32,190.2,10.667831029523192,3.7290205811165142,1.0384614276527002,0.26174496644295303,0.76725026,0.552173913,0.178861788,96.31243184296619,3.3986010359542913,3.3590401499926106,3.696526906738555,3.4797733816866856,4.203364849090576,"Luis Castillo",15689,622491
"Mike Minor","TEX",14,10,0,32,32,208.1,8.639999578125021,2.937599856562507,1.2959999367187531,0.2867383512544803,0.80269058,0.400343642,0.128755364,92.53028910427807,3.5855998249218834,3.8600132492683086,4.246009425317386,4.598737266470849,4.148629188537598,"Mike Minor",10021,501985
"Kyle Hendricks","CHC",11,10,0,30,30,177,7.627118644067797,1.6271186440677967,0.9661016949152542,0.2865384615384615,0.71820175,0.413001912,0.104395604,87.14097222222222,3.457627118644068,3.7784787483765503,3.6094897016967082,4.259407614213599,4.104111671447754,"Kyle Hendricks",12049,543294
"Michael Soroka","ATL",13,4,0,29,29,174.2,7.3167930408747965,2.112595173773709,0.7213739617763885,0.2796780684104628,0.79933848,0.512048192,0.111111111,92.87793387875537,2.6793890008837282,4.081361871060169,3.454467462966804,3.847444179365524,4.01092529296875,"Michael Soroka",18383,647336
"Marcus Stroman","- - -",10,13,0,32,32,184.1,7.76311036096549,2.831826420981122,0.8788426823734516,0.3066914498141264,0.76107011,0.537477148,0.125874125,93.07036406418374,3.2224231687026563,3.7080478300937925,3.718530274848323,3.9922541887761955,3.8452742099761963,"Marcus Stroman",13431,573186
"Eduardo Rodriguez","BOS",19,6,0,34,34,203.1,9.427868380793917,3.319671965068281,1.06229502882185,0.31666666666666665,0.77649959,0.484739676,0.132596685,93.06175622693726,3.806557186611629,3.709645392339933,3.8631897710991385,4.099482864032772,3.703545331954956,"Eduardo Rodriguez",13164,593958
"Marco Gonzales","SEA",16,13,0,34,34,203,6.517241379310345,2.4827586206896552,1.019704433497537,0.2949526813880126,0.69224354,0.407350689,0.092741935,89.10661963821491,3.9901477832512313,4.26936768805083,4.154896175215397,5.112152622133641,3.6069254875183105,"Marco Gonzales",15467,594835
"Clayton Kershaw","LAD",16,5,0,29,28,178.1,9.538318029052679,2.069158937519364,1.4130841524522486,0.2623318385650224,0.84005376,0.480349344,0.185430463,90.38541668468709,3.0280374695405325,3.664380057374736,3.8588693071842326,3.502066053128965,3.555100427940488,"Clayton Kershaw",2036,477132
"Jose Quintana","CHC",13,9,0,32,31,171,8,2.4210526315789473,1.0526315789473684,0.32571428571428573,0.65876777,0.444652908,0.121212121,91.45831003496724,4.684210526315789,4.822485758726636,3.7988047973454346,4.19774614542897,3.487223356962204,"Jose Quintana",11423,500779
"Aaron Nola","PHI",12,7,0,34,34,202.1,10.186160937632682,3.5584841703520285,1.2009884074938095,0.29504950495049503,0.76788831,0.497142857,0.174193548,93.2861328125,3.869851535257831,4.210453361920163,4.03443777053917,3.823532896642238,3.4385063648223877,"Aaron Nola",16149,605400
"Germán Márquez","COL",12,5,0,28,28,174,9.051724137931034,1.8103448275862069,1.5,0.3039832285115304,0.6805075,0.489919354,0.201388888,95.67710540254237,4.758620689655173,4.758166193373238,4.058837061914905,3.5384097458302293,3.3346469402313232,"German Marquez",15038,608566
"Joe Musgrove","PIT",11,12,0,32,31,170.1,8.29549926923537,2.0606654235680217,1.1095890742289347,0.29878048780487804,0.6323687,0.444664031,0.117318435,92.7054934069885,4.438356296915739,4.155287037032927,3.818706166954464,4.306384378403131,3.294097125530243,"Joe Musgrove",12970,605397
"Madison Bumgarner","SFG",9,9,0,34,34,207.2,8.797752593510351,1.863563357246035,1.3001604817995593,0.2885304659498208,0.71782178,0.358260869,0.125523012,91.55798287302726,3.900481445398678,4.533986816366089,3.9026129901425897,4.3139462342582,3.272519111633301,"Madison Bumgarner",5524,518516
"Trevor Bauer","- - -",11,13,0,34,34,213,10.690140079255434,3.4647884841855556,1.436619615394011,0.28680688336520077,0.70345409,0.376363636,0.153153153,94.61835494865439,4.478872918581328,4.212635529682252,4.3360751230255525,4.334214586978645,3.229561984539032,"Trevor Bauer",12703,545333
"Masahiro Tanaka","NYY",11,9,0,32,31,182,7.368131868131868,1.978021978021978,1.3846153846153846,0.29259259259259257,0.70444915,0.475177304,0.151351351,91.53036966932031,4.450549450549451,4.401376530227345,4.268954530653064,4.290949520550587,3.2254148721694946,"Masahiro Tanaka",15764,547888
"Matthew Boyd","DET",9,12,0,32,32,185.1,11.557554274018495,2.4280576205921207,1.8938849440618541,0.3068432671081678,0.74421169,0.356394129,0.18224299,92.19031412548765,4.564748326713187,3.8661935512727537,4.320124613977752,3.881401897286389,3.185492992401123,"Matthew Boyd",15440,571510
"Max Fried","ATL",17,6,0,33,30,165.2,9.398391351968309,2.5533201938873438,1.140845193013494,0.3355263157894737,0.74262462,0.536324786,0.201923076,93.8777573828396,4.020121156333265,3.8459934522698696,3.7150155657615533,3.3158852113421373,2.9970204830169678,"Max Fried",13743,608331
"Homer Bailey","- - -",13,9,0,31,31,163.1,8.210203570294839,2.9204079813800434,1.1571427850751115,0.3006396588486141,0.71202532,0.443064182,0.12804878,93.12212656942393,4.573469102915917,4.4818766401844226,4.107886971057035,4.43378346896606,2.873825192451477,"Homer Bailey",8362,456701
"Jon Lester","CHC",13,10,0,31,31,171.2,8.65048518059043,2.726213511458802,1.363106755729401,0.34689922480620156,0.71365248,0.433395872,0.146067415,90.65847955336427,4.456310547576888,5.057910482598651,4.256727891415541,4.350389909927892,2.7514665126800537,"Jon Lester",4930,452657
"Yu Darvish","CHC",6,8,0,31,31,178.2,11.535448417973784,2.820895682997956,1.6623135274809384,0.26616915422885573,0.77736318,0.45475638,0.227586206,94.25118563685636,3.9794778385149736,3.8618170750742813,4.176696097683501,3.3899508264896556,2.58247971534729,"Yu Darvish",13074,506433
"Anthony DeSclafani","CIN",9,9,0,31,31,166.2,9.017999724792489,2.6459999192504906,1.565999952209474,0.27293064876957496,0.77723378,0.429487179,0.162011173,94.8166023797071,3.88799988134766,3.8496467497826474,4.426009438720704,4.300416559771273,2.557922840118408,"Anthony DeSclafani",13050,543101
"Miles Mikolas","STL",9,14,0,32,32,184,7.043478260869565,1.565217391304348,1.3206521739130435,0.302367941712204,0.73795181,0.473591549,0.160714285,93.84391276041667,4.157608695652174,4.8575107397234945,4.27379208440366,4.1824148461870525,2.418492555618286,"Miles Mikolas",9803,571945
"Aníbal Sánchez","WSN",11,8,0,30,30,166,7.265060908771277,3.1445786023039854,1.1927711939773737,0.2651821862348178,0.74918567,0.379921259,0.110552763,90.51489613702624,3.849397944199706,4.286583391016313,4.44292525132106,5.104684170636327,2.4037482738494873,"Anibal Sanchez",3284,434671
"Reynaldo López","CHW",10,15,0,33,33,184,8.266305033335895,3.1793480897445754,1.7119566637086174,0.3157894736842105,0.69162996,0.350442477,0.14,95.51294183369447,5.380435228798512,5.123344599126159,5.040096583663867,5.269995898861122,2.3997600078582764,"Reynaldo Lopez",16400,625643
"Sandy Alcantara","MIA",6,14,0,32,32,197.1,6.886823969308804,3.6942565663179674,1.0489864324112748,0.271304347826087,0.73791349,0.445762711,0.108490566,95.6928870506536,3.876688989346015,4.572800209464143,4.551847244580358,5.173696774892721,2.2947793006896973,"Sandy Alcantara",18684,645261
"Robbie Ray","ARI",12,8,0,33,33,174.1,12.13193152030322,4.336520203002002,1.548757215357858,0.3053435114503817,0.75126904,0.37037037,0.2,92.54268679511279,4.336520203002002,4.581900044331972,4.286667250789191,3.7611273633319358,2.2835381031036377,"Robbie Ray",11486,592662
"Brad Keller","KCR",7,14,0,28,28,165.1,6.64112923656369,3.810483988192281,0.8165322831840602,0.281947261663286,0.72169811,0.5,0.102040816,93.76732816637247,4.1915323870115095,4.808467640237295,4.351106284882848,4.9402994359549295,2.2374091148376465,"Brad Keller",15734,641745
"Iván Nova","CHW",11,12,0,34,34,187,5.4866310160427805,2.2620320855614975,1.4438502673796791,0.3217821782178218,0.72803347,0.460925039,0.157894736,92.63396775265957,4.716577540106952,5.6117108811317555,4.978715358060949,4.914272136516112,2.1013076305389404,"Ivan Nova",1994,467100
"Joey Lucchesi","SDP",10,10,0,30,30,163.2,8.688391578714192,3.0794299266328786,1.264765862724218,0.27069351230425054,0.73027091,0.469565217,0.138554216,90.59735107421875,4.1792263290017635,3.8353346144331675,4.173276337774202,4.363957671851281,2.090341329574585,"Joey Lucchesi",19320,664192
"Adam Wainwright","STL",14,10,0,31,31,171.2,8.021359698626158,3.355340004654079,1.1533981265998396,0.3192771084337349,0.76507651,0.48828125,0.149659863,89.77785773026316,4.194175005817599,4.805335598106921,4.355757116180577,4.393115941581508,2.0768826007843018,"Adam Wainwright",2233,425794
"Tanner Roark","- - -",10,10,0,31,31,165.1,8.600806319316645,2.776209634716132,1.52419352494219,0.3220338983050847,0.78125,0.362348178,0.154696132,92.12276283327563,4.354838642691972,5.281202503704555,4.665622356605332,4.64170863499859,2.0367000438272953,"Tanner Roark",8753,543699
"Wade Miley","HOU",14,6,0,33,33,167.1,7.529880020331271,3.280876294572911,1.2370517176258518,0.28716904276985744,0.74317492,0.49704142,0.15231788,90.91771062775331,3.9800794393179575,4.1316635400007495,4.510822145876172,4.519009923316304,2.019850015640259,"Wade Miley",8779,489119
"Brett Anderson","OAK",13,9,0,31,31,176,4.602273126279061,2.5056820354186002,1.022727361395347,0.2775862068965517,0.74757282,0.544839255,0.133333333,91.20949435763889,3.8863639733023185,5.431410844174618,4.571964138894052,4.790037352647001,1.9751688241958618,"Brett Anderson",8223,474463
"Merrill Kelly","ARI",13,14,0,32,32,183.1,7.756363205990145,2.7981816629204954,1.423636284643761,0.2919020715630885,0.7312253,0.42,0.147959183,92.11213795731707,4.418181573032361,5.33639540988127,4.512191221858258,4.582469506301496,1.8785587549209595,"Merrill Kelly",11156,518876
"Martín Pérez","MIN",10,7,0,32,29,165.1,7.3487893617582385,3.647176942502237,1.2520159653365888,0.3163064833005894,0.67628494,0.479923518,0.150326797,94.22103628065032,5.1169348148538845,4.09019473438499,4.6595738028357605,4.6919235966233765,1.8534598797559738,"Martin Perez",6902,527048
"Rick Porcello","BOS",14,12,0,32,32,174.1,7.3824081008928495,2.3231354163648827,1.6003821757180303,0.30755064456721914,0.65661479,0.381370826,0.131355932,91.07383362676056,5.523899767800943,4.960866485806866,4.762766419951263,5.143947558270729,1.7816669940948486,"Rick Porcello",2717,519144
"Mike Fiers","OAK",15,4,0,33,33,184.2,6.140793547284669,2.5830322063975193,1.4620937017344449,0.2537313432835821,0.78494624,0.398926654,0.138248847,90.50870814415437,3.89891653795852,5.0068399407044275,4.968521917789342,5.194104978047576,1.7137585878372192,"Mike Fiers",7754,571666
"Julio Teheran","ATL",10,11,0,33,33,174.2,8.347328001202067,4.276717432714639,1.1335877532496634,0.266384778012685,0.76563959,0.389690721,0.112244897,89.83955279318542,3.8129769882034132,4.743055767712276,4.662482715971467,5.257240444050135,1.6162344217300415,"Julio Teheran",6797,527054
"Jeff Samardzija","SFG",11,12,0,32,32,181.1,6.948530191368798,2.4319855669790793,1.3897060382737596,0.23984526112185686,0.76877235,0.364312267,0.126126126,91.74857954545455,3.523897454194176,4.687319648477709,4.587171394478508,5.015133055326972,1.541144847869873,"Jeff Samardzija",3254,502188
"Jakob Junis","KCR",9,14,0,31,31,175.1,8.418251194776273,2.9771863981525843,1.591254799012588,0.3175542406311637,0.703125,0.423507462,0.166666666,91.75921655371486,5.2357415967510965,5.366415266776681,4.822374541376646,4.634117657835458,1.5367826223373413,"Jakob Junis",13619,596001
"Zach Eflin","PHI",10,13,0,32,28,163.1,7.108162241558142,2.644897578254192,1.5428569206482787,0.291497975708502,0.73875803,0.443786982,0.16,93.95316350348642,4.132652466022175,4.119776020656296,4.8548255659212565,4.757546167738894,1.5001659284171183,"Zach Eflin",13774,621107
"Dakota Hudson","STL",16,7,1,33,32,174.2,7.007633003502061,4.431297340449833,1.1335876917429806,0.27380952380952384,0.78055308,0.569230769,0.198198198,94.08392009493672,3.349236361967897,5.072242118125417,4.925841394047155,4.5525695906096555,0.9338738396763802,"Dakota Hudson",19206,641712
"Mike Leake","- - -",12,11,0,32,32,197,5.8020306815532035,1.2335025858420197,1.8730965192415854,0.29523809523809524,0.72604066,0.468468468,0.182222222,88.77137355939716,4.294416409968513,5.68410794107113,5.193704983849521,4.760056862687117,0.8774010241031647,"Mike Leake",10130,502190
