Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Mike Trout","LAA",600,0.183333333,0.2,0.916666666,0.291489361,0.438333333,0.644680851,1.083014184,0.35319149,4.865156419971824,0.297734627,3.6999998092651367,2.5,1.620560646057129,0.9481551488861442,135.90936664300193,60.41879061417807,0.4364301597909309,176.56422379657047,"Mike Trout",10155,545361
"Christian Yelich","MIL",580,0.137931034,0.203448275,0.677966101,0.329243353,0.429310344,0.670756646,1.10006699,0.341513293,6.217791318429751,0.354545454,3.200000047683716,0.5,2.3675456047058105,4.787372571416199,133.96805603590246,60.99383254137274,0.44159413070966164,174.11236108167284,"Christian Yelich",11477,592885
"Alex Bregman","HOU",690,0.172463768,0.120289855,1.433734939,0.29602888,0.423188405,0.592057761,1.015246166,0.296028881,3.838061280765422,0.280821917,-3.4000000953674316,1.2000000476837158,-1.2532050609588623,0.10718161053955555,145.55982147785173,58.74565904470429,0.4184302281328412,167.2945410107893,"Alex Bregman",17678,608324
"Nelson Cruz","MIN",521,0.107485604,0.251439539,0.427480916,0.310572687,0.392307692,0.638766519,1.031074211,0.328193832,1.290799092799792,0.350877192,-2.799999952316284,-1,-1.7201005220413208,-0.7163402577862144,109.41348537530116,43.86250185693912,0.4173317082459107,164.02159808158166,"Nelson Cruz",2434,443558
"Cody Bellinger","LAD",660,0.143939393,0.163636363,0.879629629,0.304659498,0.406060606,0.629032258,1.035092864,0.32437276,4.986991753013309,0.302211302,-0.10000002384185791,1,0.9885920882225037,0.4684526650235057,137.2317322820086,54.19209865030238,0.4149256520241452,160.62181817164873,"Cody Bellinger",15998,641355
"George Springer","HOU",556,0.120503597,0.20323741,0.592920353,0.292275574,0.383093525,0.590814196,0.973907721,0.298538622,4.614794491192309,0.305135951,2,-1.100000023841858,2.237942934036255,0.002623697742819786,108.66451895861289,38.709918505236125,0.40047988784205807,155.15424580794243,"George Springer",12856,543807
"Anthony Rendon","WSN",646,0.123839009,0.133126934,0.930232558,0.319266055,0.411764705,0.598165137,1.009929842,0.278899082,4.437957818112266,0.322580645,0.8999999761581421,-0.699999988079071,-0.9754450917243958,0.17908011469990015,133.049195348702,51.77100849100164,0.4126485417068565,154.77797651899814,"Anthony Rendon",12861,543685
"Ketel Marte","ARI",628,0.084394904,0.136942675,0.616279069,0.328646748,0.388535031,0.592267135,0.980802166,0.263620387,5.946606576299404,0.342163355,2.9000000953674316,0.5,3.062561511993408,0.7699425714090466,125.04674735477609,46.03327777794047,0.40473624273610953,149.85578505795033,"Ketel Marte",13613,606466
"Jeff McNeil","NYM",567,0.061728395,0.132275132,0.466666666,0.317647058,0.384479717,0.531372549,0.915852266,0.213725491,3.2735921675097766,0.336561743,-2.299999952316284,1.2999999523162842,-0.8072038888931274,-1.9472211506217718,102.95890754935972,31.62031320212118,0.3844523276902933,144.12829736283746,"Jeff McNeil",15362,643446
"Pete Alonso","NYM",693,0.103896103,0.264069264,0.393442622,0.25963149,0.357864357,0.582914572,0.940778929,0.323283082,2.6780318988531446,0.28021978,-2.0999999046325684,0,0.7490548491477966,-0.14206257741898298,125.63820206481707,38.44658675152552,0.3841176861585314,143.90904982962908,"Pete Alonso",19251,624413
"Austin Meadows","TBR",591,0.091370558,0.221658206,0.41221374,0.290566037,0.363790186,0.558490566,0.922280752,0.267924529,5.618755168434899,0.330601092,-2.5,2.5,-0.6163451075553894,-0.9520012028515339,104.84707926525572,30.488861876864213,0.3796176519149389,143.8846563117791,"Austin Meadows",15672,640457
"Juan Soto","WSN",659,0.163884673,0.20030349,0.818181818,0.282287822,0.40060698,0.547970479,0.948577459,0.265682657,5.848232348837344,0.311518324,-2.6999999284744263,0.6000000238418579,-1.2180691957473755,1.5507564824074507,125.10784373437752,42.19402772938599,0.39400750825681335,142.56490607654976,"Juan Soto",20123,665742
"Xander Bogaerts","BOS",698,0.108882521,0.1747851,0.622950819,0.309446254,0.383954154,0.555374592,0.939328746,0.245928338,2.738588208556257,0.337634408,-0.10000002384185791,1.600000023841858,0.7362160086631775,-0.46491732727736235,129.79927528480698,41.97857183794191,0.3895118071258753,140.8384024759768,"Xander Bogaerts",12161,593428
