Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Shohei Ohtani","LAA",599,0.151919866,0.238731218,0.636363636,0.303822937,0.412457912,0.653923541,1.066381453,0.350100604,6.613154487800863,0.341853035,1.6999999284744263,1.399999976158142,2.1461708545684814,0.3425837503746152,130.24751085493736,57.26284707788401,0.43348226798974615,180.29019012433744,"Shohei Ohtani",19755,660271
"Corey Seager","TEX",536,0.09141791,0.164179104,0.556818181,0.327044025,0.389925373,0.622641509,1.012566882,0.295597484,2.444903895899092,0.339779005,-4.400000095367432,0,-1.7907757759094238,-0.9852184909395874,109.9209372428145,44.61245680124422,0.4185934797410042,172.2933891223849,"Corey Seager",13624,608369
"Ronald Acuña Jr.","ATL",735,0.108843537,0.114285714,0.952380952,0.337480559,0.41632653,0.595645412,1.011971942,0.258164853,7.284336987730482,0.3378119,2.200000047683716,-1.600000023841858,1.9021583795547485,6.972665043082088,156.22717386560345,66.6717016183009,0.4275971621763511,171.35528607861602,"Ronald Acuna Jr.",18401,660670
"Mookie Betts","LAD",693,0.138528138,0.154401154,0.897196261,0.306506849,0.408369408,0.578767123,0.987136531,0.272260274,4.464695626256689,0.316027088,2.299999952316284,1.2000000476837158,0.7393748164176941,-0.007258813828229904,140.90654696116147,56.46853027084765,0.4164887061153633,164.98039281318822,"Mookie Betts",13611,605141
"Yandy Díaz","TBR",600,0.108333333,0.156666666,0.691489361,0.329523809,0.41,0.521904761,0.931904761,0.192380952,1.7527306864840284,0.367396593,-2.200000286102295,-2.9000000953674316,-2.4939322471618652,-1.8783464091829956,114.64248196528929,41.53597400830763,0.40172955542802813,163.2356909775227,"Yandy Diaz",16578,650490
"Matt Olson","ATL",720,0.144444444,0.231944444,0.622754491,0.282894736,0.388888888,0.603618421,0.992507309,0.320723685,3.1347343332786624,0.301790281,2.3000000417232513,0.4000000059604645,1.4516440629959106,-1.248563239350915,144.16521811132205,56.43740856294405,0.4127573844756973,161.40693395011695,"Matt Olson",14344,621566
"Freddie Freeman","LAD",730,0.098630136,0.165753424,0.595041322,0.331240188,0.409589041,0.566718995,0.976308036,0.235478807,5.992156242509748,0.369918699,1.4000000953674316,1,1.8702929019927979,2.660012670326978,144.84675847316927,55.90050712550826,0.4105788874426924,161.0185438989205,"Freddie Freeman",5361,518692
"Juan Soto","SDP",708,0.186440677,0.182203389,1.023255813,0.274647887,0.410183875,0.519366197,0.929550072,0.24471831,3.475414780047406,0.29584352,-2.5999999940395355,-0.4000000059604645,0.46642085909843445,-1.33617126615718,131.2468863499378,44.981206960699424,0.39487367174748716,153.78599089476916,"Juan Soto",20123,665742
"Bryce Harper","PHI",546,0.146520146,0.217948717,0.672268907,0.29321663,0.401098901,0.498905908,0.900004809,0.205689278,4.331983421744188,0.352024922,-2.300000049173832,0.10000000149011612,0.003629501909017563,-0.2990538775920868,96.38415678010477,29.857234539251458,0.38421846887436056,141.0085346407101,"Bryce Harper",11579,547180
"Marcell Ozuna","ATL",592,0.096283783,0.226351351,0.425373134,0.273584905,0.346283783,0.558490566,0.904774349,0.284905661,1.7153880025000001,0.293296089,-0.19999998807907104,0.800000011920929,-1.0634856224060059,-1.0324865663424134,102.89676666297534,30.765012145420105,0.3809485860080687,140.0828188370927,"Marcell Ozuna",10324,542303
"Kyle Tucker","HOU",674,0.118694362,0.136498516,0.869565217,0.283972125,0.368815592,0.517421602,0.886237194,0.233449477,6.364645902021155,0.289416846,4.400000289082527,-0.20000000298023224,1.459220290184021,2.610559350810945,112.12905000130019,30.006072729624126,0.3719799092837742,139.37805684527524,"Kyle Tucker",18345,663656
"J.P. Crawford","SEA",638,0.147335423,0.195924764,0.752,0.265917602,0.379527559,0.438202247,0.817729806,0.172284645,2.657496018191357,0.31377551,1.8999999165534973,0.699999988079071,0.9412118792533875,-1.0331529891118407,99.27551549765718,21.53892870340001,0.35902475502212716,136.5299852720725,"J.P. Crawford",15491,641487
"Isaac Paredes","TBR",571,0.101576182,0.182136602,0.557692307,0.25,0.35201401,0.487804878,0.839818888,0.237804878,1.8756059441902095,0.25698324,-1.2000000476837158,1.100000023841858,-1.0015363693237305,-0.9249480469152331,90.40230574710515,20.829279008044267,0.3622980900695988,135.90487801939136,"Isaac Paredes",20036,670623
"Cody Bellinger","CHC",556,0.071942446,0.15647482,0.459770114,0.306613226,0.356115107,0.5250501,0.881165207,0.218436874,5.519241361550645,0.319095477,1.4999999403953552,0.800000011920929,2.071181058883667,0.39651961578056216,91.68320610671869,23.93784206658234,0.3702150516441028,135.53195796642396,"Cody Bellinger",15998,641355
"Corbin Carroll","ARI",645,0.088372093,0.193798449,0.456,0.284955752,0.361502347,0.50619469,0.867697037,0.221238938,9.340705230400909,0.324582338,5.999999523162842,2.4000000953674316,4.85247802734375,7.41826454596594,106.39172369519419,27.802227641438908,0.3702759255996692,132.42304908211878,"Corbin Carroll",25878,682998
"Luis Arraez","MIA",617,0.056726094,0.055105348,1.029411764,0.353658536,0.392857142,0.468641114,0.861498256,0.114982578,2.863228571049998,0.362101313,0.30000001192092896,-1.2000000476837158,0.34090861678123474,-1.7004244434647262,101.08031416364935,25.902455147886542,0.3689238081867545,131.10255725646343,"Luis Arraez",18568,650333
