Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Alex Bregman","HOU",156,690,41,122,112,5,0.172463768,0.120289855,0.296028881,0.280821917,0.29602888,0.423188405,0.592057761,0.4184302281328412,0.3747158107134992,167.2945410107893,-1.1460234504193068,58.20017504016206,2.537491798400879,8.322992821430129,"Alex Bregman",17678,608324
"Cody Bellinger","LAD",156,660,47,121,115,15,0.143939393,0.163636363,0.32437276,0.302211302,0.304659498,0.406060606,0.629032258,0.4149256520241452,0.42969840943343995,160.62181817164873,1.4570447532460093,54.24545178391376,4.75132417678833,7.7771839714084585,"Cody Bellinger",15998,641355
"Mike Trout","LAA",134,600,45,110,104,11,0.183333333,0.2,0.35319149,0.297734627,0.291489361,0.438333333,0.644680851,0.4364301597909309,0.46111326646639816,176.56422379657047,2.568715794943273,61.282640715075324,-4.269313335418701,7.645123896347467,"Mike Trout",10155,545361
"Anthony Rendon","WSN",146,646,34,117,126,5,0.123839009,0.133126934,0.278899082,0.322580645,0.319266055,0.411764705,0.598165137,0.4126485417068565,0.414034230582019,154.77797651899814,-0.7963649770244956,45.89151643258295,3.1582212448120117,6.767630271103666,"Anthony Rendon",12861,543685
"Christian Yelich","MIL",130,580,44,100,97,30,0.137931034,0.203448275,0.341513293,0.354545454,0.329243353,0.429310344,0.670756646,0.44159413070966164,0.4293966259153086,174.11236108167284,7.15491817612201,63.86813824877527,-14.04421854019165,6.638128760414283,"Christian Yelich",11477,592885
"Marcus Semien","OAK",162,747,33,123,92,10,0.116465863,0.136546184,0.237442923,0.294455066,0.284627092,0.369477911,0.522070015,0.3725865506485805,0.36223894129685363,137.67703677456774,-0.07007069978863001,35.90165885459854,4.016748428344727,6.501082340604981,"Marcus Semien",12533,543760
"Rafael Devers","BOS",156,702,32,129,115,8,0.068376068,0.169515669,0.244204019,0.339357429,0.310664605,0.360912981,0.554868624,0.3769256896003866,0.36674453272964014,132.32607459015875,-1.714776549488306,27.28896734198961,13.82707691192627,6.459339980275719,"Rafael Devers",17350,646240
"Ketel Marte","ARI",144,628,32,97,92,10,0.084394904,0.136942675,0.263620387,0.342163355,0.328646748,0.388535031,0.592267135,0.40473624273610953,0.3750142578125,149.85578505795033,3.832504083402455,45.14114119390442,0.10409235954284668,6.342281194831429,"Ketel Marte",13613,606466
"Nolan Arenado","COL",155,662,41,102,118,3,0.093655589,0.140483383,0.268707483,0.311688311,0.31462585,0.379154078,0.583333333,0.3915574364764716,0.3426342567174299,129.53253837633753,-1.0256171319633722,24.768723458206516,17.22536849975586,6.131954652519208,"Nolan Arenado",9777,571448
"George Springer","HOU",122,556,39,96,96,6,0.120503597,0.20323741,0.298538622,0.305135951,0.292275574,0.383093525,0.590814196,0.40047988784205807,0.40042492901837384,155.15424580794243,2.2405666317790747,41.4343980818089,1.2590084075927734,6.099708829015894,"George Springer",12856,543807
