"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
102704,641933,"Tyler O'Neill",29,2024,"BOS",113,473,411,99,50,18,0,31,210,74,61,53,159,7,4,0,0,2,14,47.3
102764,642133,"Rowdy Tellez",29,2024,"PIT",126,421,383,93,62,18,0,13,150,38,56,31,89,2,1,0,0,5,13,47.4
103355,643289,"Mauricio Dubón",29,2024,"HOU",129,428,402,108,79,25,0,4,145,45,47,16,55,2,3,2,3,5,7,35.6
103420,643396,"Isiah Kiner-Falefa",29,2024,,129,496,465,125,95,18,4,8,175,53,43,16,78,10,11,2,3,2,13,28.3
105437,664023,"Ian Happ",29,2024,"CHC",153,657,569,138,77,34,2,25,251,89,86,80,168,6,13,2,0,2,9,42.7
105439,656775,"Cedric Mullins",29,2024,"BAL",142,499,444,104,67,16,3,18,180,69,54,41,98,5,32,6,2,2,1,52.2
105574,643217,"Andrew Benintendi",29,2024,"CWS",135,522,477,109,69,20,0,20,189,50,64,41,96,1,3,2,0,3,15,46
105993,664034,"Ty France",29,2024,,139,535,479,112,75,24,0,13,175,46,51,38,114,13,1,1,0,5,18,43.5
107284,664040,"Brandon Lowe",29,2024,"TB",107,425,385,94,51,19,3,21,182,56,58,33,112,5,5,1,0,2,9,46.4
107783,666023,"Freddy Fermin",29,2024,"KC",102,368,339,92,72,14,0,6,124,40,36,23,66,2,2,0,1,3,11,32.5
107811,641584,"Jake Fraley",29,2024,"CIN",112,382,350,97,71,19,2,5,135,44,26,26,70,3,20,5,0,3,6,36.4
108112,670032,"Nicky Lopez",29,2024,"CWS",121,445,398,96,80,12,3,1,117,40,21,37,67,4,5,7,6,0,3,12.5
108437,670042,"Luke Raley",29,2024,"SEA",136,455,404,98,55,19,2,22,187,58,58,27,135,20,11,2,2,2,2,44.8
108612,669257,"Will Smith",29,2024,"LAD",128,544,476,118,72,24,2,20,206,77,75,51,105,9,1,1,0,8,10,50.6
108878,669289,"Santiago Espinal",29,2024,"CIN",115,391,357,88,67,12,0,9,127,32,45,24,54,2,11,1,4,4,7,43.8
109040,668804,"Bryan Reynolds",29,2024,"PIT",156,692,622,171,115,29,3,24,278,73,88,57,156,10,10,2,0,3,8,45.2
109161,668227,"Randy Arozarena",29,2024,,154,648,549,120,67,33,0,20,213,77,60,73,169,22,20,10,0,4,7,41.6
110715,667670,"Brent Rooker",29,2024,"OAK",145,614,546,160,93,26,2,39,307,82,112,59,177,5,11,3,0,4,5,59.8
111306,660271,"Shohei Ohtani",29,2024,"LAD",159,731,636,197,98,38,7,54,411,134,130,81,162,6,59,4,0,5,7,55.2
138164,673548,"Seiya Suzuki",29,2024,"CHC",132,585,512,145,91,27,6,21,247,74,73,63,160,6,16,6,0,4,6,45.9
67568,593871,"Jorge Polanco",30,2024,"SEA",118,469,417,89,62,11,0,16,148,43,45,46,137,4,4,2,0,2,16,51.2
69338,600869,"Jeimer Candelario",30,2024,"CIN",112,463,427,96,51,23,2,20,183,47,56,27,114,6,4,3,0,3,12,55.3
69790,606466,"Ketel Marte",30,2024,"AZ",135,583,504,147,86,23,2,36,282,93,95,65,106,5,7,1,0,9,10,51.6
70399,596019,"Francisco Lindor",30,2024,"NYM",152,689,618,169,96,39,1,33,309,107,91,56,127,12,29,4,0,3,8,44.9
70607,608324,"Alex Bregman",30,2024,"HOU",145,634,581,151,93,30,2,26,263,79,75,44,86,5,3,1,0,4,15,43
70635,608369,"Corey Seager",30,2024,"TEX",123,533,475,132,81,21,0,30,243,68,74,53,96,3,1,1,0,2,8,63.2
70646,608385,"Jesse Winker",30,2024,,144,508,430,109,72,23,0,14,174,63,58,63,106,10,14,4,2,3,14,38.1
100631,621439,"Byron Buxton",30,2024,"MIN",99,388,355,99,51,27,3,18,186,62,56,20,99,11,7,2,0,2,3,38.7
100668,621566,"Matt Olson",30,2024,"ATL",162,685,600,148,81,37,1,29,274,78,98,71,170,9,0,0,0,5,18,55.1
104869,656811,"Ryan O'Hearn",30,2024,"BAL",141,494,443,117,78,21,3,15,189,60,59,46,69,2,3,1,0,3,7,50
105531,664056,"Harrison Bader",30,2024,"NYM",135,437,402,95,64,19,0,12,150,57,51,21,95,8,17,8,0,6,6,35.1
105791,630105,"Jake Cronenworth",30,2024,"SD",154,656,577,139,90,29,3,17,225,72,83,61,118,11,5,2,1,3,22,44.4
105846,657557,"Paul DeJong",30,2024,,136,482,445,101,60,17,0,24,190,54,56,23,156,9,2,2,0,5,9,51.9
107095,664774,"LaMonte Wade Jr.",30,2024,"SF",116,401,331,86,62,16,0,8,126,45,34,62,90,4,2,1,1,3,2,42.2
107106,621493,"Taylor Ward",30,2024,"LAA",156,663,585,144,91,26,2,25,249,73,75,63,163,7,6,4,0,8,12,47.9
107168,621020,"Dansby Swanson",30,2024,"CHC",148,593,534,129,84,27,2,16,208,82,66,54,144,2,19,3,0,3,8,35.4
