Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Lucas Giolito","CHW",6.490385377195549,4.673077471580796,1.38888889,1.4019232414742386,0.16129032,0.11612903,0.04516129,0.24776119402985075,1.4769232502773872,0.26833976833976836,0.63464837,145.4382574517539,129.26954979620282,128.71837658725374,6.126923796072599,5.5604318574759,0.5664919385966982,5.460198671595581,5.372834880652647,"Lucas Giolito",15474,608337
"James Shields","CHW",6.77198648881193,3.429967182645003,1.97435897,1.495113900127309,0.17680827,0.08955224,0.08725603,0.2423469387755102,1.3094461608958132,0.26174496644295303,0.70619006,107.51492851147677,118.41283421474137,120.13055490378852,4.529315638620965,5.090398865155169,-0.5610832265342038,5.093490947813813,4.951545170668734,"James Shields",7059,448306
"Reynaldo López","CHW",7.2031806003951,3.5777387088055135,2.01333333,1.1925795696018378,0.18898623,0.09386733,0.0951189,0.23109243697478993,1.2720848742419604,0.26022304832713755,0.75348837,92.85331053801603,107.86941719309256,123.14964926635807,3.911660988294028,4.63392988843875,-0.7222689001447224,5.222408997394639,4.919344205375838,"Reynaldo Lopez",16400,625643
"Gio González","- - -",7.789473162903825,4.210526034002068,1.85,0.8947367822254394,0.19839142,0.10723861,0.09115282,0.25150602409638556,1.4444443477757092,0.30060120240480964,0.73268206,102.86115956385,101.02655427328455,109.34429814031384,4.210526034002068,4.160431508850638,0.050094525151429536,4.442380384679367,4.730444740767977,"Gio Gonzalez",7448,461829
"Trevor Williams","PIT",6.644531051977544,2.900390538561626,2.29090909,0.791015601425898,0.17974322,0.07845934,0.10128388,0.22741433021806853,1.1777343399007816,0.26147704590818366,0.76630435,78.2087437275621,95.43370225949535,111.77501055734784,3.111328032275199,3.8635565548203896,-0.7522285225451908,4.540335666172271,4.68154378909811,"Trevor Williams",16977,592866
"Julio Teheran","ATL",8.299810006366128,4.303605188486141,1.92857143,1.3320682726266626,0.22375691,0.1160221,0.10773481,0.19334389857369255,1.1726754878679166,0.21670428893905191,0.75587906,95.90756133914196,120.14042591087527,116.20469094805662,3.9449714227789623,4.828363216286309,-0.883391793507347,4.718847359515634,4.668483664309504,"Julio Teheran",6797,527054
"Jhoulys Chacín","MIL",7.287197616587583,3.3166091716520407,2.1971831,0.8408304942216441,0.1959799,0.08919598,0.10678392,0.21428571428571427,1.1626298191706683,0.25,0.72449952,86.67114481763701,99.31965909319915,110.08782204576735,3.503460392590184,4.032403940153149,-0.5289435475629647,4.472343655095483,4.589398506508063,"Jhoulys Chacin",2608,468504
"Jon Lester","CHC",7.3816511694769575,3.170642113063928,2.328125,1.188990792398973,0.19579501,0.08409987,0.11169514,0.25180897250361794,1.3100917064396091,0.28957528957528955,0.80323194,83.1963928004203,109.43822588958116,109.05394657754081,3.3192659621138,4.393459064188896,-1.074193102075096,4.430679506836301,4.568805834109316,"Jon Lester",4930,452657
"Jake Odorizzi","MIN",8.872211227949695,3.833671518249868,2.31428571,1.0953347194999623,0.2278481,0.09845288,0.12939522,0.23854660347551343,1.3448276278305094,0.29046563192904656,0.69651741,104.22326262535799,99.15298262788181,114.99278201810539,4.4908723499498455,4.194914366414,0.29595798353584524,4.874103416299965,4.5463916508515485,"Jake Odorizzi",6397,543606
"Sean Newcomb","ATL",8.780488114425085,4.445122107927699,1.97530864,0.987804912872822,0.22988506,0.11637931,0.11350575,0.22312703583061888,1.3292683395449088,0.27293577981651373,0.74819401,94.7253049583435,102.78482219136023,106.5708881057833,3.896341600776131,4.136041366266823,-0.2396997654906916,4.330614731645354,4.542632007561395,"Sean Newcomb",16943,656794
