Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Jordan Montgomery","- - -",9,6,0,32,32,178.1,7.973832003123403,1.8168224817243197,1.0598131143391865,0.2754491017964072,0.75460829,0.475633528,0.129629629,93.09114292689732,3.482243089971613,3.9905150335855835,3.6114964364578515,3.4254394784854028,2.799163579940796,"Jordan Montgomery",16511,656756
"Kyle Freeland","COL",9,11,0,31,31,174.2,6.75000039311768,2.7309161895819623,0.9790076906048544,0.3180987202925046,0.70518267,0.419642857,0.095477386,90.4052251218141,4.53435140911722,5.152103922544667,4.2116677069037465,4.484149658198797,2.4816689491271973,"Kyle Freeland",16256,607536
"Jameson Taillon","NYY",14,5,0,32,32,177.1,7.663534054391446,1.6240601969571278,1.3195489100276663,0.27626459143968873,0.75326216,0.400749063,0.123809523,94.05187406994048,3.9078948489280885,4.197421644952162,3.941378393860075,3.788432382882577,2.4064242839813232,"Jameson Taillon",11674,592791
"Cal Quantrill","CLE",15,5,0,32,32,186.1,6.182468862856866,2.2701252855802556,1.0143112978124547,0.2783687943262411,0.76361868,0.421143847,0.096330275,93.88110296201815,3.3810376593748486,4.303951571762242,4.121375573032211,4.388212056503308,2.056389808654785,"Cal Quantrill",19312,615698
"Kyle Gibson","PHI",10,8,0,31,31,167.2,7.729622735366532,2.576540911788844,1.288270455894422,0.30831643002028397,0.67703109,0.458984375,0.138728323,92.27114972741433,5.045725952253153,4.453586826528034,4.275452941012339,3.942076619900073,1.8431161642074585,"Kyle Gibson",10123,502043
"Robbie Ray","SEA",12,12,0,32,32,189,10.095238095238095,2.9523809523809526,1.5238095238095237,0.28354978354978355,0.81196581,0.392276422,0.155339805,93.5742448351419,3.7142857142857144,3.596091590228725,4.165341054573261,3.5778071774061395,1.628831386566162,"Robbie Ray",11486,592662
"Jordan Lyles","BAL",12,11,0,32,32,179,7.240223463687151,2.6145251396648046,1.3072625698324023,0.3125,0.73770492,0.402116402,0.114035087,91.93292410714285,4.424581005586592,4.919973931709572,4.3973472027805265,4.394689236872689,1.5240237712860107,"Jordan Lyles",7593,543475
"Nick Pivetta","BOS",10,12,0,33,33,179.2,8.766234262568162,3.6567720066712903,1.3525047147962306,0.3002028397565923,0.7527881,0.384615384,0.123853211,93.60759694850604,4.558441816535444,4.64763976090506,4.420408812268617,4.263009156211632,1.507476806640625,"Nick Pivetta",15454,601713
"Charlie Morton","ATL",9,6,0,31,31,172,10.726744186046512,3.296511627906977,1.4651162790697674,0.2922705314009662,0.75995807,0.397727272,0.164705882,94.90524193548387,4.343023255813954,4.100078746712989,4.25777983887251,3.6046565753429434,1.4063900709152222,"Charlie Morton",4676,450203
"Cole Irvin","OAK",9,13,0,30,30,181,6.3646408839779,1.7900552486187846,1.2430939226519337,0.27339449541284405,0.71428571,0.376554174,0.105485232,90.90260299493814,3.977900552486188,4.4075875933140045,4.20635365359691,4.349157790271617,1.3733800649642944,"Cole Irvin",19244,608344
"Germán Márquez","COL",9,13,0,31,31,181.2,7.431193076664248,3.1211010921989844,1.4862386153328497,0.29135338345864664,0.68095238,0.475849731,0.168539325,95.71241603387851,4.9541287177761655,4.473329109543084,4.714265953744168,4.017967312394434,1.2991236448287964,"German Marquez",15038,608566
"José Urquidy","HOU",13,8,0,29,28,164.1,7.3387426206497475,2.0811359670499283,1.5882353432749454,0.2642706131078224,0.78914141,0.36,0.129464285,93.60237630208333,3.9432049901998645,4.559400392028518,4.5972180658742685,4.3209670217459415,1.0085536241531372,"Jose Urquidy",18413,664353
"José Berríos","TOR",12,7,0,32,32,172,7.796511627906977,2.354651162790698,1.5174418604651163,0.32755298651252407,0.70895522,0.402957486,0.13488372,93.99330504966888,5.232558139534884,5.121176961947837,4.548477513291115,4.207078803122736,0.8827478885650635,"Jose Berrios",14168,621244
"Marco Gonzales","SEA",10,15,0,32,32,183,5.065573770491803,2.459016393442623,1.4754098360655739,0.2765598650927487,0.73684211,0.42003231,0.122950819,88.7399959276406,4.131147540983607,4.595926887052724,5.052321712045722,4.895000043006543,-0.0737692192196846,"Marco Gonzales",15467,594835
