Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"J.T. Realmuto","PHI","C",1131.2,1,0,9,,,3,,,11,,,,,,,1.059999942779541,,15,23.62379650019086,"J.T. Realmuto",11739,592663
"Dansby Swanson","ATL","SS",1433,,,,-1,,3,7,,9,,-0.12314420193433762,-0.016164390370249748,1.0034336149692535,0.864125020802021,1.3837358076059842,,20,18,22.02910773480026,"Dansby Swanson",18314,621020
"Jonathan Schoop","DET","2B",1106,,,,4,,2,2,,8,,1.5382139682769775,-0.7178066968917847,1.9543391466140747,2.7747459411621094,4.481146875407054,,27,23,21.650523317429702,"Jonathan Schoop",11265,570731
"Sean Murphy","OAK","C",1004,5,-5,1,,,-1,,,1,,,,,,,8.65999984741211,,12,20.510142272735727,"Sean Murphy",19352,669221
"Ke'Bryan Hayes","PIT","3B",1102.2,,,,2,,0,20,,24,,0.2828297019004822,5.043551921844482,1.0463303923606873,6.372711598873138,7.277819083992546,,19,14,16.76906866233165,"Ke'Bryan Hayes",18577,663647
"Cal Raleigh","SEA","C",917,8,4,2,,,1,,,14,,,,,,,8.210000038146973,,10,15.712108288543513,"Cal Raleigh",21534,663728
"Jonah Heim","TEX","C",900.2,5,5,-1,,,-2,,,8,,,,,,,9.109999656677246,,14,15.64365735168455,"Jonah Heim",16930,641680
"Francisco Lindor","NYM","SS",1378.2,,,,2,,0,-4,,-2,,0.17301760613918304,0.5407460927963257,3.559893175959587,4.273656472563744,4.671916564356,,11,9,15.178494499871192,"Francisco Lindor",12916,596019
"Nico Hoerner","CHC","SS",1117.2,,,,1,,0,9,,10,,-0.5221940875053406,0.1339711993932724,0.8455914855003357,0.45736873149871826,0.22486767277050468,,13,10,14.792822541534672,"Nico Hoerner",21479,663538
"Jorge Mateo","BAL","SS",1257.1,,,,2,,2,10,,14,,0.5864856839179993,3.490125894546509,3.3324609994888306,7.409072697162628,5.125250030836355,,10,11,14.70753801218661,"Jorge Mateo",17273,622761
"Willy Adames","MIL","SS",1199.2,,,,0,,0,9,,9,,2.218519926071167,2.9523699283599854,0.3323580250144005,5.503247976303101,5.5175995596314475,,10,10,13.820835564476635,"Willy Adames",15986,642715
"Nolan Arenado","STL","3B",1118.2,,,,0,,2,17,,19,,1.2896640300750732,8.075491905212402,3.6680166125297546,13.033174276351929,11.827811000117801,,14,13,13.658201951666525,"Nolan Arenado",9777,571448
"Miguel Rojas","MIA","SS",1113.2,,,,2,,2,11,,15,,0.827873170375824,0.7404158711433411,3.4224382042884827,4.990727365016937,6.407518208580245,,10,7,12.592892373685169,"Miguel Rojas",7802,500743
"Myles Straw","CLE","CF",1309,,,,,7,3,7,,17,7.780873775482178,,5.087169170379639,0.5665260925889015,13.434568881988525,13.008963400500004,,13,15,12.555886430786648,"Myles Straw",17620,664702
"Brandon Crawford","SFG","SS",979,,,,-2,,3,-7,,-6,,-0.5155425071716309,-1.2629870176315308,-1.6921788454055786,-3.470707416534424,-4.6269050052574086,,7,5,11.016852128588186,"Brandon Crawford",5343,543063
"Martín Maldonado","HOU","C",948.2,1,-1,2,,,1,,,2,,,,,,,-0.7599999904632568,,3,10.762942885776333,"Martin Maldonado",6887,455117
"Xander Bogaerts","BOS","SS",1249.2,,,,1,,-1,5,,5,,-0.05343016982078552,-0.5585101842880249,5.327205494046211,4.715265661478043,4.5621397922444835,,5,5,10.708307631889525,"Xander Bogaerts",12161,593428
"Jeremy Peña","HOU","SS",1165,,,,3,,0,13,,16,,-0.24374599754810333,-0.681460976600647,-5.402056783437729,-6.327264025807381,-9.59437835830072,,6,8,10.058552061766534,"Jeremy Pena",21636,665161
"Andrés Giménez","CLE","2B",1073,,,,1,,0,15,,16,,0.9662362933158875,3.884521961212158,1.754745364189148,6.605504214763641,5.984560926423232,,12,10,10.039559443937089,"Andres Gimenez",19950,665926
"Ryan McMahon","COL","3B",1176.1,,,,1,,0,9,,10,,-0.4218307137489319,3.210344076156616,0.3789442181587219,3.167458236217499,3.08710952883675,,9,6,9.870480568592235,"Ryan McMahon",15112,641857
"Ha-Seong Kim","SDP","SS",1092,,,,0,,0,10,,10,,-0.2920511066913605,1.0911929607391357,4.07822060585022,4.87736389040947,5.225747025438718,,6,4,9.360356892179151,"Ha-Seong Kim",27506,673490
"Manny Machado","SDP","3B",1143,,,,0,,1,-4,,-3,,-0.32055678963661194,-2.0643310546875,1.4577834010124207,-0.9271045029163361,-1.1613505585511867,,8,6,8.920000479468875,"Manny Machado",11493,592518
"Corey Seager","TEX","SS",1259,,,,0,,-1,-3,,-4,,-1.19131600856781,1.5662380456924438,2.0912845581769943,2.466206908226013,2.1578699305564406,,3,2,8.470013488929554,"Corey Seager",13624,608369
"Michael A. Taylor","KCR","CF",1010,,,,,4,3,12,,19,2.5714900493621826,,8.587013244628906,-0.5470618829131126,10.611441373825073,13.33738567303719,,5,10,8.368018913404148,"Michael A. Taylor",11489,572191
"Will Smith","LAD","C",956.1,2,8,-3,,,0,,,7,,,,,,,0.5299999713897705,,0,8.209852091076918,"Will Smith",19197,669257
"Elvis Andrus","- - -","SS",1220.1,,,,-1,,-2,-1,,-4,,-1.547278642654419,2.5563480257987976,2.1714744567871094,3.180543303489685,3.897516105552894,,3,2,8.090295909287729,"Elvis Andrus",8709,462101
"Santiago Espinal","TOR","2B",945,,,,-1,,0,5,,4,,-0.19265399873256683,-1.3156460523605347,2.0169242322444916,0.5086243897676468,0.8899249224101795,,9,7,7.936027877612013,"Santiago Espinal",19997,669289
"Cedric Mullins","BAL","CF",1259.2,,,,,1,1,3,,5,-0.8325201869010925,,3.4344680309295654,1.216318666934967,3.8182666897773743,3.853864092206507,,10,10,7.554844667189293,"Cedric Mullins",17929,656775
"Josh Donaldson","NYY","3B",902.2,,,,0,,-1,9,,7,,-0.37405720353126526,5.397409915924072,-1.2837938964366913,3.7395587861537933,4.569483451089081,,7,5,7.321285159334896,"Josh Donaldson",5038,518626
"Trent Grisham","SDP","CF",1143,,,,,-3,2,9,,8,-2.1881299018859863,,6.166371822357178,-0.1711742877960205,3.8070669174194336,3.5859871632564144,,13,10,7.18515507345374,"Trent Grisham",18564,663757
"Alex Bregman","HOU","3B",1360.1,,,,0,,2,-6,,-4,,0.5741556882858276,-1.1310980319976807,0.5276961028575897,-0.029246091842651367,-0.1971798629405589,,4,5,6.864074525154445,"Alex Bregman",17678,608324
"Trea Turner","LAD","SS",1386.2,,,,-1,,0,0,,-1,,0.7560858726501465,3.0026919841766357,-4.3334561586380005,-0.5746781826019287,-0.9200037022431691,,0,-1,6.858767072270835,"Trea Turner",16252,607208
"Marcus Semien","TEX","2B",1293,,,,-2,,-1,14,,11,,-2.9771249294281006,2.197640895843506,5.012597247958183,4.233113050460815,3.508785434882169,,8,3,6.793720863405351,"Marcus Semien",12533,543760
"Andrew Velazquez","LAA","SS",906,,,,0,,1,10,,11,,0.7486377954483032,1.037377953529358,-0.1343359351158142,1.6516798734664917,2.983958716022557,,3,3,6.561470918273704,"Andrew Velazquez",14196,623205
"Javier Báez","DET","SS",1122.2,,,,1,,0,-5,,-4,,-0.8841745257377625,-0.6971235275268555,-8.813647031784058,-10.394945323467255,-14.538548793596236,,1,2,6.0398628547066755,"Javier Baez",12979,595879
"Michael Harris II","ATL","CF",1021,,,,,1,1,6,,8,2.886136054992676,,1.2221930027008057,0.4378178305923939,4.546147108078003,6.796878030143895,,6,8,5.7969677750144095,"Michael Harris II",25931,671739
"Steven Kwan","CLE","LF",1019.2,,,,,2,0,19,,21,-2.9515280723571777,,8.802745819091797,0.7124140411615372,6.563632488250732,8.453203426612603,,10,8,5.156054875878402,"Steven Kwan",24610,680757
"Geraldo Perdomo","ARI","SS",1160,,,,0,,2,-5,,-3,,0.8569561243057251,-2.2736029624938965,0.7327024340629578,-0.6839438676834106,-1.0143824667125552,,0,-2,5.09002819796147,"Geraldo Perdomo",22799,672695
"Adam Frazier","SEA","2B",991.2,,,,1,,1,-3,,-1,,0.7805023193359375,-0.6470041275024414,0.20043909549713135,0.33393731713294983,0.3089402580545062,,6,4,5.057587948610641,"Adam Frazier",15223,624428
"Alek Thomas","ARI","CF",907.1,,,,,-1,3,4,,6,-0.4521099925041199,,5.1818671226501465,-0.0883173942565918,4.641440212726593,5.496685031582327,,7,7,4.883991362433514,"Alek Thomas",23792,677950
"Jose Iglesias","COL","SS",975.2,,,,1,,0,-5,,-4,,1.0548549890518188,-2.6778619289398193,4.446576476097107,2.8235700130462646,2.939359128423072,,-1,2,4.382155048881147,"Jose Iglesias",10231,578428
"Isiah Kiner-Falefa","NYY","SS",1185,,,,0,,1,9,,10,,0.33927419781684875,0.41904011368751526,-0.7733250260353088,-0.015010297298431396,0.06447245012706432,,-2,-1,4.2722246781702005,"Isiah Kiner-Falefa",16512,643396
