"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
575929,"Contreras, Willson",7037,-6.598871070710816,0.44283646888567296,1,0.21264367816091953,1,0.503957783641161,1,0.26063829787234044,1,0.5981308411214953,-2,0.5989110707803993,-2,0.2640449438202247,-6,0.401980198019802,-1,0.18503937007874016
455117,"Maldonado, Martín",8543,-15.668212942582539,0.405852417302799,2,0.26848249027237353,1,0.4681274900398406,0,0.22429906542056074,-5,0.5456273764258555,-3,0.5596491228070175,-1,0.19662921348314608,-6,0.39546191247974066,-2,0.1392857142857143
669134,"Campusano, Luis",2839,-1.642327737199651,0.45066666666666666,0,0.15294117647058825,-2,0.3987341772151899,0,0.26785714285714285,-3,0.49473684210526314,2,0.7345971563981043,-1,0.20930232558139536,2,0.5180180180180181,1,0.2905982905982906
680777,"Jeffers, Ryan",5153,-4.394530238041596,0.4434654919236417,1,0.24242424242424243,1,0.5335570469798657,0,0.20833333333333334,0,0.6111111111111112,-3,0.5525672371638142,0,0.31,-2,0.43107769423558895,-1,0.17592592592592593
553869,"Díaz, Elias",8917,-12.78831186157199,0.43241711533012184,2,0.2482758620689655,5,0.6123711340206186,1,0.2623762376237624,5,0.634180790960452,-11,0.4830028328611898,-1,0.2821576763485477,-9,0.35353535353535354,-4,0.1188118811881188
668800,"Knizner, Andrew",5075,-7.247823267394455,0.4401357246728066,0,0.1981981981981982,2,0.5984555984555985,1,0.34210526315789475,1,0.6066838046272494,-1,0.6123456790123457,-1,0.2517482517482518,-7,0.34375,-2,0.12831858407079647
665804,"Amaya, Miguel",2560,2.5445320534513636,0.5030487804878049,0,0.2786885245901639,0,0.5299145299145299,0,0.14285714285714285,-1,0.5761904761904761,1,0.6480446927374302,1,0.4473684210526316,2,0.5472636815920398,0,0.2857142857142857
605131,"Barnes, Austin",3614,2.203678429453575,0.47802197802197804,-1,0.0967741935483871,-1,0.4527363184079602,-1,0.1643835616438356,-2,0.5154185022026432,3,0.7401315789473685,0,0.26956521739130435,2,0.5423728813559322,2,0.34459459459459457
607732,"Stallings, Jacob",5453,-3.4185763926547756,0.44200477326968973,0,0.1686746987951807,-1,0.4476987447698745,0,0.21428571428571427,-1,0.5502392344497608,1,0.6827794561933535,0,0.3202247191011236,-1,0.4585858585858586,-1,0.18181818181818182
663728,"Raleigh, Cal",8397,6.301643854538377,0.4751228501228501,1,0.22442244224422442,2,0.5022421524663677,0,0.23026315789473684,3,0.6411092985318108,2,0.6409883720930233,0,0.3464052287581699,-1,0.4665492957746479,-1,0.2042042042042042
641511,"Delay, Jason",4212,6.598433187280055,0.481725584182145,0,0.18604651162790697,1,0.4856115107913669,0,0.2835820895522388,-2,0.5125448028673835,3,0.6955128205128205,0,0.2903225806451613,2,0.5907692307692308,2,0.25268817204301075
673237,"Diaz, Yainer",3546,-3.7527164294724953,0.4214175654853621,0,0.17647058823529413,-1,0.449438202247191,0,0.20270270270270271,-1,0.5550239234449761,0,0.6271929824561403,0,0.3484848484848485,-2,0.4375,0,0.16806722689075632
666023,"Fermin, Freddy",4406,3.076819297268561,0.4759036144578313,-1,0.12871287128712872,-1,0.4791666666666667,0,0.189873417721519,1,0.6013071895424836,-2,0.601823708206687,2,0.4306569343065693,3,0.530791788856305,1,0.2742857142857143
596142,"Sánchez, Gary",4889,2.6840439896426864,0.48425624321389793,0,0.17857142857142858,0,0.5254237288135594,1,0.27586206896551724,-2,0.5672043010752689,1,0.6468842729970327,0,0.3063063063063063,2,0.5401069518716578,1,0.27699530516431925
608596,"Murphy, Tom",2595,-4.302184578007927,0.4281496062992126,-1,0.13095238095238096,-1,0.42105263157894735,0,0.25,0,0.5969387755102041,-2,0.5164319248826291,0,0.3877551020408163,0,0.49375,-1,0.15789473684210525
