Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Mookie Betts","BOS",153,712,24,101,102,26,0.108146067,0.110955056,0.194267516,0.267924528,0.26433121,0.344101123,0.458598726,0.338943007830027,0.34038282090656385,106.63638950269767,8.15614371933043,13.985984915044984,9.186112403869629,4.649528164537209,"Mookie Betts",13611,605141
"Chris Taylor","LAD",140,568,21,85,72,17,0.088028169,0.25,0.208171206,0.360795454,0.287937743,0.353873239,0.496108949,0.3612611353607245,0.34411391391549057,125.59030585189066,4.968307033646852,23.650196705791647,2.3486863374710083,4.5298142688478515,"Chris Taylor",13757,621035
"Jonathan Schoop","BAL",160,675,32,92,105,1,0.051851851,0.21037037,0.210610933,0.329670329,0.292604501,0.337777777,0.503215434,0.3548188797632853,0.327935120450007,120.23369311346906,-1.3334584808908403,15.517468434153479,7.539784908294678,4.516326023597181,"Jonathan Schoop",11265,570731
"Freddie Freeman","ATL",117,514,28,84,71,8,0.126459143,0.184824902,0.279545455,0.335423197,0.306818181,0.402723735,0.586363636,0.4068695397377014,0.4024109936918807,149.31155811938385,0.20503658056259155,32.781867596579595,-5.372250080108643,4.4855704685781825,"Freddie Freeman",5361,518692
"J.T. Realmuto","MIA",141,579,17,68,65,8,0.062176165,0.183074265,0.172932331,0.317961165,0.278195488,0.331606217,0.451127819,0.3319237586726313,0.3348041154951325,106.52799018696406,3.361847029533237,8.219819477294465,16.747421622276306,4.464752301094412,"J.T. Realmuto",11739,592663
"José Abreu","CHW",156,675,33,95,102,3,0.051851851,0.176296296,0.247987117,0.329809725,0.304347826,0.354074074,0.552334943,0.37723743612634403,0.3637794517540001,139.42074205878978,-1.6905885846354067,31.139604086779997,-8.99583125114441,4.425410512104485,"Jose Abreu",15676,547989
"Byron Buxton","MIN",140,511,16,69,51,29,0.074363992,0.293542074,0.16017316,0.338926174,0.253246753,0.314229249,0.413419913,0.31168585140553734,0.29720054159359055,91.56102733157395,9.016741065774113,3.696205582358246,23.853792905807495,4.423726487018563,"Byron Buxton",14161,621439
"Anthony Rizzo","CHC",157,691,32,99,109,10,0.131693198,0.13024602,0.234265734,0.273127753,0.272727272,0.392185238,0.506993006,0.379776445907705,0.39420824220194617,133.86187466010583,-3.326772121246904,26.746870599027858,-6.143237590789795,4.413433923055215,"Anthony Rizzo",3473,519203
"Justin Upton","- - -",152,635,35,100,109,14,0.116535433,0.283464566,0.267504489,0.341107871,0.272890484,0.360629921,0.540394973,0.37797256247906746,0.36202920106624836,137.33397177384882,3.140370413195342,32.3901625106098,-9.17221999168396,4.400673315789632,"Justin Upton",5222,457708
"George Springer","HOU",140,629,34,112,85,5,0.101748807,0.176470588,0.239051095,0.297297297,0.282846715,0.366826156,0.52189781,0.375894498520385,0.3851168232579385,139.72073656331378,-2.942285851575434,27.883403833406355,-4.505669355392456,4.396830018419989,"George Springer",12856,543807
