"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
102612,641680,"Jonah Heim",28,2023,"TEX",128,500,456,61,18,95,2,8,19,0.18,0.259,0.318,0.439,0.757,105,,17.1,4.1
102668,641857,"Ryan McMahon",28,2023,"COL",150,627,555,80,23,70,5,10.8,31.6,0.191,0.24,0.322,0.431,0.753,99,,0.3,3.2
102745,642086,"Dominic Smith",28,2023,"WSH",146,586,527,57,12,46,1,8,15.5,0.112,0.254,0.326,0.366,0.692,102,,0.2,1.8
103355,643289,"Mauricio Dubón",28,2023,"HOU",127,492,467,76,10,46,7,3.9,14.2,0.133,0.278,0.309,0.411,0.72,87,,0.2,1.1
105147,657656,"Ramón Laureano",28,2023,,104,404,361,46,9,35,12,8.2,28.2,0.147,0.224,0.304,0.371,0.675,90,,-0.7,0.8
105437,664023,"Ian Happ",28,2023,"CHC",158,691,580,86,21,84,14,14.3,22.1,0.183,0.248,0.36,0.431,0.791,114,,2.3,3.7
105439,656775,"Cedric Mullins",28,2023,"BAL",112,455,404,51,15,74,19,9.5,22.2,0.183,0.233,0.305,0.416,0.721,85,,3.5,1.5
105574,643217,"Andrew Benintendi",28,2023,"CWS",149,621,562,72,5,45,13,8.4,14.3,0.094,0.262,0.326,0.356,0.682,89,,-1.6,1.1
105993,664034,"Ty France",28,2023,"SEA",158,665,587,79,12,58,1,6.5,17.6,0.116,0.25,0.337,0.366,0.703,105,,1,1.9
106969,664702,"Myles Straw",28,2023,"CLE",146,518,462,52,1,29,20,8.1,18.7,0.058,0.238,0.301,0.297,0.598,77,,5.2,1.1
107284,664040,"Brandon Lowe",28,2023,"TB",108,436,377,58,21,68,7,11.5,27.3,0.212,0.231,0.328,0.443,0.771,114,,0,2.6
107566,669743,"Alex Call",28,2023,"WSH",121,439,375,43,8,38,9,12.1,17.8,0.107,0.2,0.307,0.307,0.614,92,,0.2,1.3
107752,669242,"Tommy Edman",28,2023,"STL",134,528,479,69,13,47,27,6.6,15.9,0.15,0.248,0.307,0.399,0.706,91,,1,1.6
107811,641584,"Jake Fraley",28,2023,"CIN",110,380,336,41,15,65,21,9.7,18.7,0.188,0.256,0.339,0.443,0.782,98,,2.9,1.3
108278,669221,"Sean Murphy",28,2023,"ATL",106,438,370,65,21,68,0,11.2,22.4,0.227,0.251,0.365,0.478,0.843,134,,11,4.5
108437,670042,"Luke Raley",28,2023,"TB",117,406,357,56,19,49,14,6.9,31.5,0.241,0.249,0.333,0.49,0.823,105,,0.8,1.7
108612,669257,"Will Smith",28,2023,"LAD",125,554,464,80,19,76,3,11.4,16.1,0.177,0.261,0.359,0.438,0.797,119,,1,3.1
108977,656716,"Zach McKinstry",28,2023,"DET",145,518,464,60,9,35,16,8.5,21.8,0.121,0.231,0.302,0.351,0.653,93,,0.3,1.5
109040,668804,"Bryan Reynolds",28,2023,"PIT",145,640,574,85,24,84,12,8.3,21.6,0.197,0.263,0.33,0.46,0.79,116,,-0.7,3.4
109161,668227,"Randy Arozarena",28,2023,"TB",151,654,551,95,23,83,22,12.2,23.9,0.171,0.254,0.364,0.425,0.789,120,,4.1,3.9
110298,676801,"Chas McCormick",28,2023,"HOU",113,457,403,59,22,70,19,8.8,25.6,0.216,0.273,0.353,0.489,0.842,102,,1.1,1.9
110715,667670,"Brent Rooker",28,2023,"OAK",137,526,463,61,30,69,4,9.3,32.7,0.242,0.246,0.329,0.488,0.817,121,,-3.5,2.4
111306,660271,"Shohei Ohtani",28,2023,"LAA",135,599,497,102,44,95,20,15.2,23.9,0.35,0.304,0.412,0.654,1.066,173,,0,6.8
138164,673548,"Seiya Suzuki",28,2023,"CHC",138,583,515,75,20,74,6,10.1,22.3,0.2,0.285,0.357,0.485,0.842,116,,3.7,3
69338,600869,"Jeimer Candelario",29,2023,,140,576,505,77,22,70,8,9.2,22,0.22,0.251,0.336,0.471,0.807,106,,0.6,2.6
69455,602104,"Ramón Urías",29,2023,"BAL",112,396,360,45,4,42,3,6.8,25.5,0.111,0.264,0.328,0.375,0.703,82,,-0.9,0.6
69790,606466,"Ketel Marte",29,2023,"AZ",149,650,569,94,25,82,8,10.9,16.8,0.209,0.276,0.358,0.485,0.843,117,,-0.3,3.2
70399,596019,"Francisco Lindor",29,2023,"NYM",160,687,602,108,31,98,31,9.6,19.9,0.216,0.254,0.336,0.47,0.806,115,,-5,3.7
70607,608324,"Alex Bregman",29,2023,"HOU",161,724,622,103,25,98,3,12.7,12,0.178,0.262,0.363,0.441,0.804,112,,4,3.9
70635,608369,"Corey Seager",29,2023,"TEX",119,536,477,88,33,96,2,9.1,16.4,0.296,0.327,0.39,0.623,1.013,150,,-1.1,5.4
100668,621566,"Matt Olson",29,2023,"ATL",162,720,608,127,54,139,1,14.4,23.2,0.321,0.283,0.389,0.604,0.993,149,,0.5,6.2
105791,630105,"Jake Cronenworth",29,2023,"SD",127,522,458,54,10,48,6,8.8,18.6,0.148,0.229,0.312,0.378,0.69,89,,0.8,1
105846,657557,"Paul DeJong",29,2023,,110,400,372,41,14,38,4,5.3,30.3,0.148,0.207,0.258,0.355,0.613,79,,0.9,0.7
107095,664774,"LaMonte Wade Jr.",29,2023,"SF",133,519,429,64,17,45,2,14.6,18.3,0.161,0.256,0.373,0.417,0.79,123,,-0.9,2.7
107106,621493,"Taylor Ward",29,2023,"LAA",97,409,356,60,14,47,4,9.5,19.6,0.169,0.253,0.335,0.421,0.756,112,,-1.2,1.8
107168,621020,"Dansby Swanson",29,2023,"CHC",147,638,565,81,22,80,9,10.3,24.1,0.172,0.244,0.328,0.416,0.744,111,,9.1,4.3
109138,666971,"Lourdes Gurriel Jr.",29,2023,"AZ",145,592,551,65,24,82,5,5.6,17.4,0.201,0.261,0.309,0.463,0.772,98,,-1.6,1.4
152764,807799,"Masataka Yoshida",29,2023,"BOS",140,580,537,71,15,72,8,5.9,14,0.156,0.289,0.338,0.445,0.783,102,,0.9,1.9
66018,547180,"Bryce Harper",30,2023,"PHI",126,546,457,84,21,72,11,14.7,21.8,0.206,0.293,0.401,0.499,0.9,145,,-0.1,4.6
66982,592273,"Brandon Drury",30,2023,"LAA",125,523,485,61,26,83,0,4.8,26,0.235,0.262,0.306,0.497,0.803,101,,-0.6,1.5
67049,592518,"Manny Machado",30,2023,"SD",138,601,543,75,30,91,3,8.3,18.1,0.204,0.258,0.319,0.462,0.781,108,,3.1,2.9
67248,593428,"Xander Bogaerts",30,2023,"SD",155,665,596,83,19,58,19,8.4,16.5,0.154,0.285,0.35,0.44,0.79,113,,2.5,4.1
68066,595777,"Jurickson Profar",30,2023,,123,521,459,55,9,46,1,9.6,17.3,0.126,0.242,0.321,0.368,0.689,94,,-3.8,0.7
68091,596146,"Max Kepler",30,2023,"MIN",127,491,438,72,24,66,1,9.2,21.6,0.224,0.26,0.332,0.484,0.816,110,,3.1,2.5
69667,606192,"Teoscar Hernández",30,2023,"SEA",160,678,625,70,26,93,7,5.6,31.1,0.178,0.258,0.305,0.435,0.74,105,,1.9,2.6
70217,608070,"José Ramírez",30,2023,"CLE",156,691,611,87,24,80,28,10.6,10.6,0.193,0.282,0.356,0.475,0.831,120,,-1.9,3.9
70387,595879,"Javier Báez",30,2023,"DET",136,547,510,58,9,59,12,4.4,22.9,0.104,0.222,0.267,0.325,0.592,79,,-0.6,0.8
70430,605141,"Mookie Betts",30,2023,"LAD",152,693,584,126,39,107,14,13.9,15.4,0.272,0.307,0.408,0.579,0.987,149,,0.4,6.7
70524,607043,"Brandon Nimmo",30,2023,"NYM",152,682,592,89,24,68,3,10.9,21.4,0.193,0.274,0.363,0.466,0.829,121,,1.2,4.6
70775,605137,"Josh Bell",30,2023,,150,617,547,52,22,74,0,10.2,21.7,0.172,0.247,0.325,0.419,0.744,108,,-0.4,2.1
70799,605204,"J.D. Davis",30,2023,"SF",143,546,480,61,18,69,1,9.5,27.8,0.165,0.248,0.325,0.413,0.738,90,,-1.1,1.1
70917,607208,"Trea Turner",30,2023,"PHI",155,691,639,102,26,76,30,6.5,21.7,0.192,0.266,0.32,0.459,0.779,97,,-8.6,2.1
101614,624424,"Michael Conforto",30,2023,"SF",124,470,406,58,15,58,4,11.3,22.6,0.145,0.239,0.334,0.384,0.718,99,,-6,0.9
102293,628451,"Andy Ibáñez",30,2023,"DET",112,383,356,42,11,41,1,6.3,18,0.169,0.264,0.312,0.433,0.745,103,,0.5,1.6
102503,641313,"Tim Anderson",30,2023,"CWS",123,524,493,52,1,25,13,5,23.3,0.051,0.245,0.286,0.296,0.582,70,,-2.3,-0.2
103751,656941,"Kyle Schwarber",30,2023,"PHI",160,720,585,108,47,104,0,17.5,29.9,0.277,0.197,0.343,0.474,0.817,124,,-5.8,3.8
104744,656305,"Matt Chapman",30,2023,"TOR",140,581,509,66,17,54,4,10.7,28.4,0.185,0.24,0.33,0.424,0.754,112,,1.7,3.3
105633,664913,"Seth Brown",30,2023,"OAK",112,378,343,33,14,52,3,7.9,26.7,0.184,0.222,0.286,0.405,0.691,101,,-2.7,1
