Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Adam Wainwright","STL",13,9,0,33,33,198.2,7.2936239743425,2.672818723516817,0.9966442697859318,0.33,0.69510269,0.4375,0.117647058,90.90324452605321,4.620805250825684,4.611575685812871,3.9317952620682974,4.059986565823413,2.7646782398223877,"Adam Wainwright",2233,425794
"Collin McHugh","HOU",13,10,0,33,33,184.2,8.626353553018575,2.631768880581938,1.2184115187879343,0.3383177570093458,0.75217391,0.4133574,0.118483412,90.97709946757018,4.337545006885047,3.509820466200644,3.9480044040901925,4.091190813086374,2.7363169193267822,"Collin McHugh",7531,543521
"Marco Estrada","TOR",9,9,0,29,29,176,8.4375,3.3238636363636362,1.1761363636363635,0.23390557939914164,0.75829384,0.334719334,0.099137931,88.82248616236163,3.477272727272727,3.677388317158263,4.146560382843018,4.643261367353526,2.7282814979553223,"Marco Estrada",1118,462136
"Carlos Rodón","CHW",9,10,0,28,28,165,9.163635516206174,2.94545427306627,1.2545453385282261,0.3297413793103448,0.75564279,0.441422594,0.13772455,94.35656105324074,4.036363263090815,3.8623442819395444,4.013226969362517,3.886895615756216,2.7064945697784424,"Carlos Rodon",16137,607074
"Hisashi Iwakuma","SEA",16,12,0,33,33,199,6.648241206030151,2.080402010050251,1.2663316582914572,0.3114754098360656,0.75718016,0.408,0.118644067,88.74712068427621,4.115577889447236,4.615251111432904,4.267163397918395,4.413302977121056,2.679373025894165,"Hisashi Iwakuma",13048,547874
"CC Sabathia","NYY",9,12,0,30,30,179.2,7.614099323325155,3.256029315895625,1.1020406915339038,0.28846153846153844,0.75743494,0.500941619,0.125714285,92.21251775568182,3.90723517907475,3.4856817880348094,4.281996246847646,4.312497898508311,2.643589496612549,"CC Sabathia",404,282332
"Trevor Bauer","CLE",12,8,0,35,28,190,7.957894017861555,3.3157891741089816,0.947368335459709,0.2922794117647059,0.70434783,0.487455197,0.116279069,94.12646876884044,4.26315750956869,4.506101903549871,3.9939287273375355,4.133314654016109,2.6136126294732094,"Trevor Bauer",12703,545333
"Zach Davies","MIL",11,7,0,28,28,163.1,7.4387764367895555,2.0938778118370602,1.1020409535984526,0.3022774327122153,0.71978022,0.454545454,0.124223602,89.62536308092949,3.9673474329544294,3.60889611077831,3.8934992513930795,3.943468973409691,2.5332741737365723,"Zach Davies",13183,605200
"Chris Tillman","BAL",16,6,0,30,30,172,7.3255807454680735,3.4534880657206632,0.9941859583135243,0.2815734989648033,0.76961271,0.411646586,0.104972375,92.37062526962899,3.7674415262407237,4.630081327756308,4.227955635745448,4.5446633703437085,2.4810564517974854,"Chris Tillman",5279,501957
"Mike Leake","STL",9,12,0,30,30,176.2,6.367924894969143,1.528301974792594,1.0188679831950629,0.3182608695652174,0.65566038,0.536752136,0.135135135,92.14669979319854,4.686792722697289,4.55578329771466,3.8314660826574767,3.7551014209213136,2.475973129272461,"Mike Leake",10130,502190
"Chad Bettis","COL",14,8,0,32,32,186,6.67741880704664,2.8548384754764617,1.0645160417030874,0.30952380952380953,0.68143813,0.511864406,0.139240506,92.50525186228198,4.790322187663894,4.644635089324007,4.264839860995756,4.142070613032189,2.471168279647827,"Chad Bettis",10587,518452
"Bartolo Colon","NYM",15,8,0,34,33,191.2,6.010434567035762,1.5026086417589406,1.1269564813192054,0.2913907284768212,0.76464747,0.432300163,0.114832535,90.26366388130968,3.427825964012583,4.297237169236463,3.986560352715203,4.174963247327453,2.4398464635014534,"Bartolo Colon",375,112526
"Dallas Keuchel","HOU",9,12,0,26,26,168,7.71428641494446,2.5714288049814864,1.071428668742286,0.30390143737166325,0.68421053,0.566866267,0.163934426,89.12178158967392,4.5535718421547156,3.948213246043592,3.8727509249905667,3.5346752461781827,2.3948488235473633,"Dallas Keuchel",9434,572971
"Martín Pérez","TEX",10,11,0,33,33,198.2,4.666107263088681,3.4429529319877643,0.8154362207339442,0.28593272171253825,0.67359507,0.532012195,0.104046242,93.58829507743363,4.394295189510699,5.448583701845044,4.4955536368967035,4.768115354122524,2.288487672805786,"Martin Perez",6902,527048
"Iván Nova","- - -",12,8,1,32,26,162,7.055556220118791,1.555555702073434,1.2777778981317496,0.3058350100603622,0.72858732,0.535573122,0.164285714,93.17453450520833,4.16666705912527,4.426267439603089,4.109523436507525,3.7032524387458103,2.2845596596598625,"Ivan Nova",1994,467100
"Jeff Samardzija","SFG",12,11,0,32,32,203.1,7.3918029088853725,2.390163814849162,1.06229502882185,0.2847341337907376,0.74266793,0.464882943,0.119402985,94.80383282856094,3.806557186611629,3.9484134871323238,3.8498390361834094,3.9619000967453806,2.2320821285247803,"Jeff Samardzija",3254,502188
"Matt Moore","- - -",13,12,0,33,33,198.1,8.077309888655734,3.267226471815802,1.1344536360471535,0.28545780969479356,0.74449339,0.382198952,0.103734439,93.60825619904891,4.084033089769752,4.232581864802645,4.170089663365561,4.555349008901836,1.980690062046051,"Matt Moore",1890,519043
"Ian Kennedy","KCR",11,11,0,33,33,195.2,8.46337352347813,3.0357752855954163,1.5178876427977082,0.2681992337164751,0.83090379,0.331501831,0.127906976,92.87891876430206,3.6797276189035353,4.4393569792858845,4.669558758444759,4.673264002380852,1.95789635181427,"Ian Kennedy",6986,453178
"Kendall Graveman","OAK",10,11,0,31,31,186,5.225806451612903,2.274193548387097,1.064516129032258,0.28903654485049834,0.74361314,0.520967741,0.129411764,93.07244873046875,4.112903225806452,5.157480325282587,4.393872210800007,4.378561065466173,1.9350212812423706,"Kendall Graveman",15514,608665
"Jake Odorizzi","TBR",10,6,0,33,33,187.2,7.960923407683746,2.589697975993508,1.3907637278483653,0.27115384615384613,0.78975454,0.366482504,0.12033195,92.40045903954802,3.692717484287039,4.2480181250178415,4.313523051037623,4.44359292315544,1.8472131490707397,"Jake Odorizzi",6397,543606
"Drew Smyly","TBR",7,12,0,30,30,175.1,8.572242848661425,2.515208979547364,1.6425854560309316,0.29098360655737704,0.67702553,0.313111545,0.126984126,90.88307259556103,4.876425572591828,3.774088650324053,4.486864487590479,4.5081461681689685,1.8149776458740234,"Drew Smyly",11760,592767
"Wade Miley","- - -",9,13,0,30,30,166,7.427710843373494,2.6566265060240966,1.355421686746988,0.32793522267206476,0.68599034,0.472549019,0.162337662,91.06223333717712,5.367469879518072,5.165433220079119,4.447765202120126,4.035129750421248,1.7558313012123108,"Wade Miley",8779,489119
"Edinson Volquez","KCR",10,11,0,34,34,189.1,6.6073940111942555,3.612675862235708,1.0933098004134378,0.3190789473684211,0.65720687,0.512077294,0.127777777,94.1944247159091,5.371478584639934,5.220157158379967,4.57261664425185,4.576884959708828,1.7331308126449585,"Edinson Volquez",3990,450172
"Yordano Ventura","KCR",11,12,0,32,32,186,6.967742507093082,3.7741938580087524,1.112903317105145,0.2966252220248668,0.73831009,0.501724137,0.12849162,96.76426331426056,4.45161326842058,5.0550360300592025,4.5927970606269986,4.588187026322664,1.6094242334365845,"Yordano Ventura",11855,570649
"Mike Fiers","HOU",11,8,0,31,30,168.2,7.15019805969709,2.241106854531924,1.3873518623292862,0.312621359223301,0.73647295,0.421641791,0.152046783,90.29344424963226,4.482213709063848,4.724137898301876,4.433121725259492,4.1178117915081796,1.5347297713160515,"Mike Fiers",7754,571666
"Jason Hammel","CHC",15,10,0,30,30,166.2,7.77599976269532,2.861999912658694,1.3499999588012708,0.2668112798264642,0.76,0.421052631,0.138121546,92.67533688822752,3.833999882995609,4.490362347154171,4.484560342010499,4.343402757419151,1.2877318859100342,"Jason Hammel",4538,434628
"Dan Straily","CIN",14,8,0,34,31,191.1,7.620208578129802,3.4337976926140463,1.4581880612470608,0.23883495145631067,0.81192189,0.320297951,0.120155038,89.81253879686382,3.7630659645085442,4.464830531928457,4.876525430415695,5.016203083752884,1.2321413476020098,"Dan Straily",9460,573185
"Tom Koehler","MIA",9,13,0,33,33,176.2,7.488679029682691,4.2283017650589345,1.1207546847144163,0.2978723404255319,0.73327616,0.422348484,0.12087912,92.63801446617767,4.330188554578426,4.7616270931765445,4.59561694489802,4.692632051144642,1.1140594482421875,"Tom Koehler",6570,543408
"Jaime García","STL",10,13,0,32,30,171.2,7.8640774369003905,2.9883494260221486,1.363106755729401,0.30538922155688625,0.72120039,0.566990291,0.201550387,91.394050435817,4.666019279227565,4.065718715594099,4.486366168389011,3.769060343115077,1.0852731764316559,"Jaime Garcia",8137,448802
"Josh Tomlin","CLE",13,9,0,30,29,174,6.103447740625163,1.03448266790257,1.8620688022246261,0.2755474452554745,0.70802005,0.4375,0.177339901,88.36224352008989,4.3965513385859225,4.743994440630843,4.876445288613427,4.129991053007714,0.9816981554031372,"Josh Tomlin",9388,458708
"R.A. Dickey","TOR",10,15,0,30,29,169.2,6.6836937307597415,3.3418468653798707,1.485265273502165,0.27920792079207923,0.70925553,0.420754716,0.146596858,83.0376968383789,4.455795820506495,5.304103083289094,5.0267176139826635,4.756362453961521,0.8086464270018041,"R.A. Dickey",1245,285079
"Doug Fister","HOU",12,13,0,32,32,180.1,5.7393712104404635,3.094269696063554,1.1977818178310533,0.29947460595446584,0.72048611,0.453468697,0.1182266,87.90679632867133,4.641404544095331,4.688124089730711,4.749148092811417,4.893974064020506,0.7774688601493835,"Doug Fister",9425,450729
"Héctor Santiago","- - -",13,10,0,33,33,182,7.120879717890118,3.9065937341202734,1.631868268683152,0.2595419847328244,0.73984526,0.341240875,0.120437956,92.02918919132524,4.69780259166362,5.433400908369259,5.305901223221735,5.456311151449562,0.7771845683455467,"Hector Santiago",4026,502327
"Brandon Finnegan","CIN",10,11,0,31,31,172,7.587209975416492,4.39534922713783,1.5174419950832985,0.2563559322033898,0.77001013,0.381338742,0.149484536,92.61758474576271,3.9767445388389886,5.215209457572072,5.187258238299867,4.874040448261866,0.6779301762580872,"Brandon Finnegan",16208,605232
"Jimmy Nelson","MIL",8,16,0,32,32,179.1,7.026022504105196,4.315985252521763,1.2546468757330707,0.2987012987012987,0.71259843,0.493624772,0.145348837,93.77866753472222,4.6171005026977,4.540010280669047,5.120538133996382,4.905761149066465,0.5454004406929016,"Jimmy Nelson",10547,519076
"Francisco Liriano","- - -",8,13,0,31,29,163,9.276073619631902,4.693251533742331,1.4355828220858895,0.29571106094808125,0.71295433,0.519736842,0.188405797,93.8935780732528,4.693251533742331,4.354984055620285,4.888891671186576,4.22541254890477,0.456494577229023,"Francisco Liriano",3201,434538
"Jered Weaver","LAA",12,12,0,31,31,178,5.207865168539326,2.5786516853932584,1.8707865168539326,0.3006993006993007,0.74458058,0.28807947,0.127147766,84.07087309160305,5.056179775280899,5.411889055528589,5.618470495202568,5.6391998060968485,0.11299213021993637,"Jered Weaver",4235,450308
"James Shields","- - -",6,19,0,33,33,181.2,6.688072926367458,4.06238503675653,1.98165123744221,0.3016157989228007,0.72727273,0.404074702,0.177777777,91.18422730501032,5.84587115045452,5.641185765305813,6.0089455035928765,5.209460246042822,-1.010658085346222,"James Shields",7059,448306
