"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
455139,"Chirinos, Robinson",8091,-12.608428703823275,0.4509984639016897,-1,0.09154929577464789,-5,0.26959247648902823,-1,0.15328467153284672,-1,0.6135531135531136,-3,0.649402390438247,-1,0.2852760736196319,1,0.513595166163142,-1,0.24594594594594596
519222,"Romine, Austin",5481,4.873299515803951,0.4967105263157895,1,0.2111801242236025,0,0.39183673469387753,0,0.21518987341772153,2,0.7130242825607064,-1,0.6537396121883656,2,0.4573170731707317,0,0.48131868131868133,0,0.2714285714285714
641598,"Garver, Mitch",6202,-7.970906104801062,0.42036332910857627,-1,0.13380281690140844,0,0.3519163763066202,1,0.2446043165467626,-2,0.6175,3,0.6716141001855288,-2,0.2840909090909091,-5,0.33729216152019004,-2,0.1520912547528517
575929,"Contreras, Willson",10047,-8.949353866321603,0.46135892116182575,-1,0.1164021164021164,-2,0.3421750663129973,0,0.18497109826589594,-2,0.6251920122887865,-2,0.6730310262529833,-1,0.29333333333333333,-1,0.4577625570776256,0,0.30238726790450926
455117,"Maldonado, Martín",8571,2.848790028948426,0.49187863928899783,-1,0.1553398058252427,1,0.38950276243093923,0,0.1794871794871795,-6,0.5982300884955752,4,0.7161383285302594,-1,0.3185840707964602,2,0.5497630331753555,3,0.35391923990498814
435559,"Suzuki, Kurt",6769,-4.903428244810861,0.46377984621610685,-1,0.14925373134328357,1,0.4092664092664093,-1,0.096,-1,0.6582278481012658,-2,0.6490196078431373,1,0.3333333333333333,-2,0.4507042253521127,-1,0.2702702702702703
518735,"Grandal, Yasmani",8441,14.792816781703424,0.5102932002495322,-1,0.12637362637362637,0,0.375,1,0.1871345029239766,-1,0.6176961602671118,1,0.6818181818181818,2,0.34657039711191334,12,0.6594427244582043,3,0.3569230769230769
444489,"Piña, Manny",6594,0.7319643318347075,0.4636045153756325,-1,0.12269938650306748,-2,0.29910714285714285,0,0.176,-5,0.5751633986928104,4,0.6947791164658634,0,0.34517766497461927,1,0.515358361774744,2,0.3217665615141956
595751,"Alfaro, Jorge",7374,3.965419956064464,0.5069589422407794,1,0.20089285714285715,3,0.4879725085910653,0,0.19801980198019803,2,0.7322834645669292,-2,0.6217532467532467,-1,0.3333333333333333,0,0.5099206349206349,0,0.26443768996960487
460026,"Hundley, Nick",5714,-7.485598423496561,0.4503340757238307,-1,0.109375,0,0.42248062015503873,0,0.1889763779527559,-4,0.5925925925925926,3,0.7091295116772823,-1,0.24257425742574257,-4,0.38974358974358975,-1,0.22404371584699453
