Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Xander Bogaerts","BOS","SS",1183.1,,,,-2,,2,-8,,-8,,0.9218810200691223,-6.077250003814697,6.277286142110825,1.1219120174646378,1.2959295545704301,,-4,-4,1.4890818452891175,"Xander Bogaerts",12161,593428
"Kevin Pillar","TOR","CF",1172.1,,,,,0,0,-3,,-3,2.7094500064849854,,0.4205560088157654,-0.8060690835118294,2.3239369988441467,2.5330336537555502,,0,3,1.092127800189254,"Kevin Pillar",12434,607680
"Alex Gordon","KCR","LF",1085,,,,,6,2,6,,14,3.8643600940704346,,8.45559024810791,0.7360119968652725,13.055959939956665,15.78586355221173,,1,4,1.0242776385465344,"Alex Gordon",5209,460086
"Matt Duffy","TBR","3B",1063,,,,0,,-1,3,,0,,-0.31406599283218384,4.897449970245361,-0.9827110171318054,3.600674092769623,5.806646239309525,,-2,-2,0.9437733124728886,"Matt Duffy",13836,622110
"Trevor Story","COL","SS",1372.2,,,,1,,1,5,,7,,0.37892699241638184,-4.725009918212891,2.1157490015029907,-2.230333089828491,-2.069572674894612,,-6,-4,0.20341852785304493,"Trevor Story",12564,596115
"Odúbel Herrera","PHI","CF",1145.2,,,,,-1,2,-7,,-6,-0.6046040058135986,,-7.813119888305664,0.561381995677948,-7.856343984603882,-9.707220751540701,,0,2,-0.0502104991467498,"Odubel Herrera",11476,546318
"Mike Moustakas","- - -","3B",1096.1,,,,1,,0,-3,,-2,,0.9363360106945038,-1.7733610505238175,1.8686859607696533,1.0316660106182098,0.9876812911778837,,-4,-3,-0.463814520956193,"Mike Moustakas",4892,519058
"Kyle Seager","SEA","3B",1332.2,,,,3,,2,-8,,-3,,2.1623599529266357,-0.1619729995727539,4.584997057914734,6.5853798389434814,5.127610185727746,,-5,-2,-0.517583176211645,"Kyle Seager",9785,572122
"Corey Dickerson","PIT","LF",1057.1,,,,,0,2,13,,15,0.8666210174560547,,6.7156901359558105,1.0108090043067932,8.59312105178833,11.855110235057733,,8,3,-0.5190435310491548,"Corey Dickerson",10762,572816
"Carlos González","COL","RF",1004.1,,,,,-1,-1,-2,,-4,3.7339398860931396,,0.18670900166034698,0.8337579816579819,4.754409909248352,6.857788991652617,,2,3,-0.666823530280543,"Carlos Gonzalez",7287,471865
"Andrew Benintendi","BOS","LF",1077.1,,,,,4,3,5,,12,6.117099761962891,,-1.2748099565505981,0.34865501523017883,5.190945744514465,5.828784045270708,,2,2,-1.1261214497226009,"Andrew Benintendi",17901,643217
"Kole Calhoun","LAA","RF",1141,,,,,-1,2,0,,1,0.19954800605773926,,2.17549991607666,0.2944819927215576,2.669528007507324,3.5382566298102285,,1,3,-1.1277501281086062,"Kole Calhoun",11200,594777
"Kyle Schwarber","CHC","LF",943.2,,,,,7,2,-3,,6,7.863969802856445,,0.7488030195236206,1.149547964334488,9.762319803237915,13.977818254934826,,-7,2,-1.1709056171275352,"Kyle Schwarber",16478,656941
"Gleyber Torres","NYY","2B",915.2,,,,-2,,-1,8,,5,,-2.016119956970215,-1.4933199882507324,-4.216093897819519,-7.7255401611328125,-16.704728257852597,,-3,-5,-1.2681165582172016,"Gleyber Torres",16997,650402
"Alcides Escobar","KCR","SS",905.1,,,,0,,-1,-20,,-21,,-0.35405999422073364,-1.4222500324249268,0.14174100756645203,-1.6345699429512024,-2.558312350483032,,-6,-6,-1.3363916072508433,"Alcides Escobar",6310,444876
"Jason Kipnis","CLE","2B",1133.2,,,,-2,,-5,-3,,-10,,-0.07556270062923431,3.336319923400879,0.855573982000351,4.116327062249184,4.247190401528537,,-5,-6,-1.697779648004929,"Jason Kipnis",9776,543401
"Maikel Franco","PHI","3B",965.2,,,,-1,,0,-10,,-10,,-0.18186800181865692,-1.3647899627685547,-3.44862300157547,-4.995287820696831,-7.504298481158912,,-5,-4,-1.7075399590638127,"Maikel Franco",12179,596748
"César Hernández","PHI","2B",1349.2,,,,1,,0,-6,,-5,,-0.27053600549697876,-1.4970799684524536,-1.3199950456619263,-3.0876160264015198,-3.2952789394406414,,-5,-2,-1.7523402186292052,"Cesar Hernandez",10556,514917
"Eddie Rosario","MIN","LF",1049.1,,,,,8,2,0,,10,5.473490238189697,,0.9590209722518921,-2.251520037651062,4.180980205535889,4.718117070568447,,-1,1,-1.8626431576185665,"Eddie Rosario",12155,592696
"Brett Gardner","NYY","LF",901,,,,,-1,0,11,,10,1.129040002822876,,4.792990207672119,0.06846100091934204,5.990490198135376,9.946915778246792,,2,1,-1.914044302254041,"Brett Gardner",9927,458731
"Scooter Gennett","CIN","2B",1210,,,,0,,-1,-11,,-12,,-0.058265600353479385,1.6465799808502197,0.5447539985179901,2.1330743692815304,2.211587973490247,,-5,-3,-2.125086093770853,"Scooter Gennett",10339,571697
"Evan Longoria","SFG","3B",1051,,,,0,,-1,2,,1,,0.17930999398231506,-3.8416900634765625,-0.6937485705129802,-4.356129974126816,-5.41555009455493,,-6,-5,-2.224256497685851,"Evan Longoria",9368,446334
"Miguel Andujar","NYY","3B",1169.1,,,,-2,,-4,-14,,-21,,-2.5322399139404297,-10.94159984588623,-2.4950707480311394,-15.968839645385742,-24.54455611861755,,-7,-8,-2.6728983967632383,"Miguel Andujar",15878,609280
"Aaron Hicks","NYY","CF",1138.1,,,,,-2,0,-5,,-7,0.6305670142173767,,-0.7800620198249817,0.8143590092658997,0.6648639142513275,0.8736638244186175,,-4,-1,-2.8166126128661606,"Aaron Hicks",5297,543305
"Paul DeJong","STL","SS",1005.1,,,,-1,,1,6,,6,,-0.3020560145378113,6.573540210723877,0.845501035451889,7.116984188556671,9.336344282507858,,-9,-7,-2.8973071077858954,"Paul DeJong",18015,657557
"Rafael Devers","BOS","3B",1016.2,,,,-1,,0,-8,,-11,,-0.3930929899215698,2.2802300453186035,-6.372482925653458,-4.485342860221863,-5.166384341736704,,-7,-7,-3.0104591986096154,"Rafael Devers",17350,646240
"Didi Gregorius","NYY","SS",1149.1,,,,-1,,0,3,,2,,-0.31546300649642944,-0.3265190124511719,4.575761139392853,3.9337769150733948,5.248708463956581,,-10,-9,-3.5203660092977707,"Didi Gregorius",6012,544369
"Tucker Barnhart","CIN","C",991,-9,-3,-1,,,7,,,-6,,,,,,,-14.470000267028809,,-15,-3.8239834048149675,"Tucker Barnhart",10200,571466
"Justin Smoak","TOR","1B",1127.1,,,,0,,1,0,,1,,0.05320949852466583,-4.95658016204834,4.207915151491761,-0.6954604834318161,-0.7549235711930625,,5,5,-3.9235129942069875,"Justin Smoak",9054,475253
"Willson Contreras","CHC","C",1109.2,-7,2,5,,,3,,,3,,,,,,,-18.219999313354492,,-4,-4.132081382105895,"Willson Contreras",11609,575929
"Ronald Guzmán","TEX","1B",939.2,,,,0,,-1,3,,2,,-0.38288000226020813,2.8368101119995117,1.2828099727630615,3.736739844083786,3.5787024547700685,,3,3,-4.589009644800279,"Ronald Guzman",14388,608597
"Colin Moran","PIT","3B",934.2,,,,0,,0,-8,,-9,,-0.5686780214309692,-6.429599761962891,0.43109632283449173,-6.567177891731262,-9.177595780455244,,-9,-7,-4.888901794627121,"Colin Moran",16909,592567
"Anthony Rizzo","CHC","1B",1326.1,,,,1,,0,3,,6,,0.7117509841918945,-0.414806991815567,2.9664045199751854,3.2633509635925293,2.8883545751363644,,6,5,-4.928792898645126,"Anthony Rizzo",3473,519203
"Gregory Polanco","PIT","RF",1071.2,,,,,0,-2,0,,-2,1.457900047302246,,-2.8092200756073,0.3099309951066971,-1.0413899421691895,-1.2032927209589661,,-3,-1,-5.1168529671556815,"Gregory Polanco",12907,570256
"Brian Dozier","- - -","2B",1253,,,,-3,,3,-7,,-7,,-1.519698680844158,-4.36856997013092,-0.5587950348854065,-6.447068513836712,-6.995799380219415,,-10,-8,-5.178609862937399,"Brian Dozier",9810,572821
"Yasiel Puig","LAD","RF",964.2,,,,,3,-3,3,,3,-1.8295199871063232,,0.026818299666047096,-1.7622530460357666,-3.56496000289917,-5.979115388669691,,-3,-2,-5.387766818060866,"Yasiel Puig",14225,624577
"Mitch Haniger","SEA","RF",1154.2,,,,,5,2,4,,11,3.195620059967041,,1.276710033416748,-2.6159269511699677,1.8564000129699707,2.0975890579927956,,-3,-1,-5.392276200181266,"Mitch Haniger",14274,571745
"Carlos Santana","PHI","1B",1275,,,,1,,-1,3,,3,,0.8032029867172241,1.7129600048065186,-2.1516330242156982,0.3645339906215668,0.2216643481576437,,5,5,-5.427648682103393,"Carlos Santana",2396,467793
"Chris Davis","BAL","1B",1010,,,,0,,-1,-7,,-8,,-0.09575220197439194,-2.5911800861358643,0.9773230254650116,-1.709612213075161,-1.7564465590474367,,2,2,-5.631436604505906,"Chris Davis",9272,448801
"Mitch Moreland","BOS","1B",932.1,,,,0,,0,4,,5,,0.27345699071884155,1.3635900020599365,1.3848479688167572,3.02189701795578,5.221067293178897,,1,1,-5.667198466706987,"Mitch Moreland",3086,519048
"David Peralta","ARI","LF",1202.2,,,,,-1,-2,2,,-1,-3.912400007247925,,5.40811014175415,-0.9428043942898512,0.5529000759124756,0.8258775727647363,,0,-3,-6.445736928884038,"David Peralta",2136,444482
"Matt Olson","OAK","1B",1403.1,,,,1,,3,5,,8,,1.3232300281524658,7.3541998863220215,2.874035008251667,11.551429986953735,9.321552222056509,,4,5,-6.667482478982766,"Matt Olson",14344,621566
"Nick Markakis","ATL","RF",1387.1,,,,,-1,-1,5,,3,-1.041059970855713,,0.8742120265960693,1.5325559973716736,1.3657100200653076,1.082771212020753,,2,-1,-6.671246818613579,"Nick Markakis",5930,455976
"Marcell Ozuna","STL","LF",1283.1,,,,,-2,-2,7,,3,0.8645600080490112,,2.600369930267334,0.5078520178794861,3.9727801084518433,4.218754361001707,,-1,-3,-7.145028944456688,"Marcell Ozuna",10324,542303
"Michael Brantley","CLE","LF",1136.1,,,,,0,1,-3,,-2,1.8649799823760986,,-2.177109956741333,0.848224014043808,0.5361000299453735,1.0913784520945538,,-3,-4,-7.17367159346291,"Michael Brantley",4106,488726
"Freddie Freeman","ATL","1B",1415,,,,0,,2,6,,8,,-0.13281500339508057,6.834469795227051,1.0801939442753792,7.781844973564148,8.212327596513514,,3,3,-7.709411753889627,"Freddie Freeman",5361,518692
"Stephen Piscotty","OAK","RF",1314.2,,,,,-3,-1,-2,,-6,-3.244770050048828,,3.0711100101470947,-0.2851979732513428,-0.4588601589202881,-0.5419608176223876,,-2,-3,-7.723420599908461,"Stephen Piscotty",13367,572039
"Denard Span","- - -","LF",924,,,,,-1,-1,1,,-1,-5.234689950942993,,-0.915045976638794,1.2674320042133331,-4.882303953170776,-6.551111559875263,,-4,-5,-7.724188511594213,"Denard Span",8347,452655
