Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Mike Trout","LAA",608,0.200657894,0.203947368,0.983870967,0.31210191,0.459637561,0.628450106,1.088087667,0.316348196,5.926503882262121,0.346153846,0,1.5,0.2789219319820404,3.5289299052674323,136.44134377945602,65.40801143158616,0.44656093495408283,188.3163034838783,"Mike Trout",10155,545361
"Mookie Betts","BOS",614,0.131921824,0.148208469,0.89010989,0.346153846,0.438110749,0.640384615,1.078495364,0.294230769,6.963847715583585,0.368159203,2.7000001668930054,1.100000023841858,4.590336322784424,3.1271049266215414,138.957987083219,67.22366790296884,0.44889713366432943,184.99697360216607,"Mookie Betts",13611,605141
"J.D. Martinez","BOS",649,0.106317411,0.224961479,0.472602739,0.330404217,0.402157164,0.629173989,1.031331153,0.298769772,3.997519108249578,0.374677002,-2.0999999046325684,-2.4000000953674316,-2.062206268310547,0.3820339646190405,135.5421224821898,59.718713446387916,0.427484259336346,170.3847326206702,"J.D. Martinez",6184,502110
"Christian Yelich","MIL",651,0.104454685,0.207373271,0.503703703,0.325783972,0.402457757,0.597560975,1.000018732,0.271777003,6.8388824682619,0.372839506,4.199999749660492,-0.699999988079071,4.026875019073486,2.3255686631891876,133.0353466201041,56.97827530684209,0.4219775666441131,167.08411105734618,"Christian Yelich",11477,592885
"Alex Bregman","HOU",705,0.136170212,0.120567375,1.129411764,0.286195286,0.394326241,0.531986531,0.926312772,0.245791245,3.623655736232587,0.288981288,3.600000001490116,-0.10000000149011612,3.529416561126709,-0.09891875111497939,128.91249091740366,46.546538112719006,0.3956216221852798,156.85365787601754,"Alex Bregman",17678,608324
"Brandon Nimmo","NYM",535,0.14953271,0.261682242,0.571428571,0.263279445,0.403738317,0.482678983,0.8864173,0.219399538,5.906652141823525,0.351449275,3.2000001072883606,-0.30000001192092896,3.817713499069214,-1.0337153302971274,93.31204785872467,30.807388638148385,0.38527630048665945,148.04332582485551,"Brandon Nimmo",12927,607043
"José Ramírez","CLE",698,0.151862464,0.11461318,1.325,0.269896193,0.386819484,0.551903114,0.938722598,0.282006921,6.187422316212895,0.251612903,4.000000476837158,4.099999904632568,2.1648340225219727,3.9344511521048844,125.27777361780836,43.72963878423406,0.39148628310263595,147.3023009774801,"Jose Ramirez",13510,608070
"Paul Goldschmidt","ARI",690,0.130434782,0.250724637,0.520231213,0.29005059,0.388969521,0.532883642,0.921853163,0.242833052,4.171525298309111,0.359173126,0.7999999523162842,2.4000000953674316,-0.48828017711639404,-0.676880119368434,123.01412034712287,42.40063462338897,0.39001565327686544,144.95332686437987,"Paul Goldschmidt",9218,502671
"Manny Machado","- - -",709,0.098730606,0.146685472,0.673076923,0.297468354,0.366713681,0.537974683,0.904688364,0.240506329,4.374512404978735,0.304435483,1.399999976158142,-1.7999999523162842,1.3906909227371216,1.5779046325478703,118.69453341197706,35.86125605237223,0.3765743402427254,140.78177841093927,"Manny Machado",11493,592518
"Anthony Rendon","WSN",597,0.092127303,0.137353433,0.670731707,0.308128544,0.373534338,0.534971644,0.908505982,0.2268431,3.1965875534509847,0.3225058,3.700000047683716,1.7999999523162842,1.0854592323303223,-0.36899129021912813,102.94656627137701,33.19837644953767,0.38285503244480573,139.62897818536402,"Anthony Rendon",12861,543685
"Matt Carpenter","STL",677,0.150664697,0.23338257,0.64556962,0.257092198,0.374260355,0.523049645,0.89731,0.265957447,3.0736413241595844,0.29144385,-1.5,2.799999952316284,-3.1901557445526123,0.006521337199956179,112.59627545633663,33.501594536093364,0.3753490044603941,139.58728839798687,"Matt Carpenter",8090,572761
"Matt Chapman","OAK",616,0.094155844,0.237012987,0.397260273,0.277879341,0.35551948,0.508226691,0.863746171,0.23034735,4.457959648056009,0.33773087,5.400000095367432,-1.7999999523162842,4.979511260986328,-0.9731206491123885,99.36457624140445,27.396594783694173,0.3692072153865517,139.03080263514292,"Matt Chapman",16505,656305
"Mitch Haniger","SEA",683,0.102489019,0.216691068,0.472972972,0.285234899,0.36603221,0.49328859,0.8593208,0.208053691,4.5317282475596405,0.335664335,-1,0.699999988079071,0.8142650127410889,0.35096849827095866,108.72957226059005,28.93390450796649,0.3666182631772116,136.77123683914255,"Mitch Haniger",14274,571745
"Khris Davis","OAK",654,0.090214067,0.267584097,0.337142857,0.246527777,0.325688073,0.548611111,0.874299184,0.302083334,2.06034079625,0.261111111,-3.100000023841858,-1.399999976158142,-2.61700177192688,-0.3207846588920802,103.36703815674103,26.9594734272889,0.3652201886353397,136.31003779077804,"Khris Davis",9112,501981
