Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Jake Lamb","CHW","AAA",30,16,61,69,15,7,5,0,3,6,8,8,0,15,0,0,0,1,0,0,0.245901639,"13329"
"Luke Maile","MIL","AAA",30,46,129,155,29,19,9,0,1,17,15,22,1,50,3,0,1,3,2,0,0.224806201,"13355"
"Bubba Starling","KCR","AAA",28,27,97,105,25,11,6,1,7,18,17,7,0,25,0,1,0,2,1,0,0.257731958,"13356"
"Erik Gonzalez","PIT","AAA",29,14,43,50,6,3,2,1,0,6,4,4,0,10,2,1,0,1,0,0,0.139534883,"13369"
"Wynton Bernard","COL","AAA",30,100,319,351,81,56,12,6,7,57,30,26,0,76,5,1,0,4,23,2,0.253918495,"13408"
"Christian Lopes","ARI","AAA",28,66,181,219,49,27,12,1,9,35,34,29,0,61,6,3,0,1,4,1,0.270718232,"13472"
"Dwight Smith Jr.","CIN","AAA",28,36,127,147,28,22,5,0,1,7,17,20,0,34,0,0,0,1,1,1,0.22047244,"13473"
"Humberto Arteaga","WSN","AAA",27,63,209,219,36,29,4,1,2,15,11,8,0,56,1,0,1,5,2,0,0.172248803,"13595"
"Mallex Smith","TOR","AAA",28,29,83,94,22,17,1,1,3,14,11,11,0,22,0,0,0,2,7,3,0.26506024,"13608"
"Terrance Gore","ATL","AAA",30,49,69,85,16,11,4,1,0,19,1,13,0,29,1,0,2,0,18,4,0.231884057,"13658"
"Jack Lopez","BOS","AAA",28,68,223,252,61,43,14,1,3,29,33,19,0,54,7,3,0,6,15,2,0.2735426,"13663"
"David Dahl","MIL","AAA",27,34,121,131,38,20,13,2,3,19,17,8,0,20,1,1,0,2,0,0,0.314049586,"13744"
"Elier Hernandez","TEX","AAA",26,92,329,358,76,46,14,0,16,42,55,21,0,107,6,2,0,5,3,1,0.231003039,"13750"
"Travis Jankowski","PHI","AAA",30,19,56,72,17,13,4,0,0,16,6,15,1,9,0,0,1,0,4,3,0.303571428,"13768"
"Adalberto Mondesi","KCR","AAA",25,14,49,51,10,7,1,0,2,8,2,2,0,13,0,0,0,0,5,1,0.204081632,"13769"
"Rob Refsnyder","MIN","AAA",30,18,66,80,21,11,5,0,5,13,14,12,0,13,1,1,0,2,0,0,0.318181818,"13770"
"Matt Reynolds","CHW","AAA",30,93,309,367,83,56,20,2,5,40,35,51,1,93,3,4,0,8,5,3,0.268608414,"13788"
"Eric Stamets","COL","AAA",29,34,102,118,16,8,4,1,3,16,8,13,0,23,2,0,1,1,2,0,0.156862745,"13795"
"Anthony Bemboom","LAA","AAA",31,65,211,256,49,30,8,3,8,35,37,38,0,55,3,4,0,6,2,0,0.232227488,"13854"
"Tyler Heineman","PHI","AAA",30,41,129,151,34,28,6,0,0,13,11,16,0,29,1,2,3,1,0,3,0.263565891,"13897"
"Seth Mejias-Brean","BAL","AAA",30,50,171,190,36,25,6,0,5,21,24,17,1,42,2,0,0,7,5,1,0.210526315,"13905"
"Sherman Johnson","MIN","AAA",30,64,195,239,42,27,8,2,5,30,30,40,1,63,4,0,0,3,2,1,0.215384615,"13906"
"Patrick Kivlehan","SDP","AAA",31,91,333,364,87,47,19,0,21,49,70,26,0,100,2,3,0,4,4,3,0.261261261,"13910"
"Rio Ruiz","COL","AAA",27,59,224,249,68,40,20,1,7,38,28,20,0,39,2,3,0,6,3,1,0.303571428,"14103"
"Albert Almora Jr.","NYM","AAA",27,41,152,169,41,29,6,0,6,24,18,13,0,18,2,2,0,2,2,5,0.269736842,"14109"
"Daniel Vogelbach","MIL","AAA",28,18,48,65,15,12,0,0,3,8,8,16,0,13,0,1,0,4,0,0,0.3125,"14130"
"Greg Bird","COL","AAA",28,112,393,461,105,56,21,1,27,63,91,58,0,106,4,6,0,6,0,1,0.267175572,"14131"
"Tim Lopes","MIL","AAA",27,93,327,370,74,43,16,4,11,52,39,34,0,92,5,4,0,4,9,3,0.226299694,"14137"
"Jose Rondon","STL","AAA",27,21,85,93,20,11,3,0,6,14,19,8,0,22,0,0,0,4,0,0,0.235294117,"14140"
"Daniel Robertson","MIL","AAA",27,28,78,88,9,6,3,0,0,6,3,10,0,25,0,0,0,3,0,0,0.115384615,"14145"
"Andrew Velazquez","NYY","AAA",26,77,264,306,72,42,20,3,7,40,46,37,0,87,1,2,2,4,29,3,0.272727272,"14196"
"Anthony Alford","PIT","AAA",26,56,189,226,58,32,12,0,14,37,41,33,2,78,4,0,0,1,9,4,0.306878306,"14329"
"Wilson Ramos","CLE","AAA",33,16,60,62,19,13,3,0,3,6,9,1,0,6,0,0,0,4,0,0,0.316666666,"1433"
"Nick Williams","CHW","AAA",27,39,126,138,33,21,7,1,4,15,13,7,0,36,3,1,1,1,4,0,0.261904761,"14330"
"Dilson Herrera","TOR","AAA",27,53,174,196,37,21,5,1,10,24,27,18,0,62,2,2,0,2,0,1,0.212643678,"14335"
"Joey Meneses","BOS","AAA",29,38,146,162,38,22,9,2,5,14,27,13,0,39,0,3,0,3,0,0,0.260273972,"14366"
"Joe Hudson","PIT","AAA",30,47,154,175,29,19,7,0,3,11,18,18,1,45,0,3,0,1,0,0,0.188311688,"14412"
"Scott Heineman","CIN","AAA",28,17,61,68,17,12,3,1,1,10,4,5,0,12,2,0,0,1,4,1,0.278688524,"14453"
"Renato Nunez","MIL","AAA",27,95,332,386,89,50,16,2,21,66,68,37,0,93,13,4,0,8,1,0,0.268072289,"14503"
"Luis Marte","MIA","AAA",27,27,84,88,17,12,2,0,3,7,11,2,0,20,0,2,0,1,3,1,0.202380952,"14515"
"Wyatt Mathisen","SFG","AAA",27,74,237,282,51,28,13,0,10,41,33,34,1,70,10,1,0,6,0,0,0.215189873,"14555"
"Carlos Tocci","WSN","AAA",25,32,64,74,11,7,3,0,1,5,4,10,0,16,0,0,0,1,0,0,0.171875,"14558"
"Franchy Cordero","BOS","AAA",26,78,287,335,86,47,24,2,13,53,56,42,2,94,5,0,0,3,12,1,0.299651567,"14567"
"Webster Rivas","SDP","AAA",30,52,163,186,41,28,8,0,5,19,15,22,1,39,0,1,0,7,0,0,0.251533742,"14636"
"Phillip Ervin","ATL","AAA",28,85,229,266,44,29,6,1,8,29,28,35,0,70,1,1,0,7,11,4,0.192139737,"14738"
"Yu Chang","CLE","AAA",25,15,59,66,19,10,5,0,4,9,13,5,0,19,2,0,0,1,1,2,0.322033898,"14773"
"JaCoby Jones","DET","AAA",29,73,269,301,62,41,14,0,7,31,26,28,0,103,4,0,0,4,1,2,0.230483271,"14818"
"Pat Valaika","BAL","AAA",28,22,80,82,18,15,1,0,2,9,7,2,0,22,0,0,0,0,0,0,0.225,"14885"
"Daniel Palka","WSN","AAA",29,106,356,420,91,52,19,2,18,61,58,61,3,90,1,2,0,7,5,0,0.255617977,"14897"
"Jack Reinheimer","SEA","AAA",28,91,327,366,79,60,13,2,4,46,34,31,0,84,4,4,0,6,18,3,0.241590214,"14938"
"Johan Camargo","ATL","AAA",27,104,386,436,126,79,24,4,19,70,67,47,2,72,2,1,0,7,0,1,0.32642487,"14950"
"Zach Green","MIL","AAA",27,101,327,378,70,37,18,0,15,39,64,40,0,148,7,4,0,6,0,1,0.214067278,"14973"
"Adam Engel","CHW","AAA",29,15,54,60,12,8,2,0,2,7,5,3,0,16,2,1,0,1,5,0,0.222222222,"15082"
"Jonathan Davis","NYY","AAA",29,20,67,86,13,8,2,1,2,16,9,12,0,23,6,1,0,1,5,2,0.19402985,"15104"
"Dylan Cozens","MIL","AAA",27,31,79,100,14,7,4,1,2,17,7,19,1,43,1,0,1,0,4,1,0.177215189,"15115"
"Ian Miller","CHC","AAA",29,106,368,413,96,75,14,4,3,38,33,37,4,75,5,3,0,1,20,1,0.260869565,"15156"
"Josh VanMeter","ARI","AAA",26,19,67,91,26,11,6,0,9,23,20,23,0,21,0,1,0,0,1,0,0.388059701,"15170"
"Ryan Cordell","PHI","AAA",29,57,197,226,39,21,6,0,12,31,28,24,0,87,3,2,0,0,8,1,0.197969543,"15181"
"Dustin Peterson","MIL","AAA",26,77,291,329,79,55,15,0,9,42,56,30,0,44,5,3,0,13,0,1,0.271477663,"15189"
"Carlos Asuaje","LAD","AAA",29,83,261,300,65,47,13,3,2,44,26,33,0,38,4,2,0,10,7,2,0.249042145,"15197"
"Austin Wynns","BAL","AAA",30,15,48,59,16,11,2,0,3,7,9,7,0,11,3,0,1,1,0,0,0.333333333,"15271"
"Mike Tauchman","SFG","AAA",30,42,128,154,34,20,9,2,3,25,19,20,0,36,3,3,0,3,2,1,0.265625,"15274"
"Frank Schwindel","CHC","AAA",29,54,226,246,67,38,12,0,17,44,49,14,0,45,2,4,0,9,0,0,0.296460176,"15351"
"Jack Mayfield","LAA","AAA",30,16,76,82,26,16,2,3,5,16,12,5,1,9,1,0,0,3,1,1,0.342105263,"15402"
"Victor Reyes","DET","AAA",26,20,78,91,30,20,7,2,1,13,10,10,0,17,2,1,0,2,5,2,0.384615384,"15487"
"Justin Williams","STL","AAA",25,23,84,88,23,12,4,1,6,10,19,3,0,23,1,0,0,2,1,0,0.273809523,"15490"
"Abiatal Avelino","CHC","AAA",26,106,380,433,101,74,18,3,6,49,48,43,0,71,6,3,1,10,16,4,0.265789473,"15496"
"Jamie Westbrook","MIL","AAA",26,70,251,287,72,45,15,1,11,45,47,21,1,42,7,4,0,11,2,0,0.286852589,"15504"
"Joseph Odom","TBR","AAA",29,29,92,105,20,13,4,0,3,12,15,9,0,42,3,1,0,4,0,0,0.217391304,"15535"
"Tyler White","TOR","AAA",30,105,353,443,103,64,26,0,13,54,65,80,0,73,5,5,0,8,2,2,0.291784702,"15564"
"Mike Ford","WSN","AAA",28,76,268,307,57,32,10,1,14,35,44,35,2,81,3,1,0,5,1,0,0.212686567,"15585"
"Willians Astudillo","MIN","AAA",29,22,89,94,25,20,3,0,2,13,8,3,1,4,2,0,0,5,3,0,0.280898876,"15608"
"Rowdy Tellez","MIL","AAA",26,15,53,63,16,7,4,0,5,10,14,8,0,12,2,0,0,1,0,0,0.301886792,"15679"
"Chance Sisco","BAL","AAA",26,46,150,174,30,14,9,1,6,22,18,19,1,43,5,0,0,6,0,0,0.2,"15694"
"Gosuke Katoh","SDP","AAA",26,114,350,402,107,68,27,4,8,62,42,46,0,84,2,2,2,4,8,4,0.305714285,"15697"
"Raudy Read","WSN","AAA",27,22,80,86,23,12,5,0,6,13,15,3,0,26,2,1,0,0,0,0,0.2875,"15766"
"Jose Marmolejos","SEA","AAA",28,83,293,353,99,55,16,2,26,66,75,54,5,69,2,4,0,6,0,0,0.337883959,"15767"
"Rafael Bautista","WSN","AAA",28,78,235,255,56,41,10,0,5,24,24,12,0,47,6,1,1,4,3,1,0.238297872,"15769"
"Jose Godoy","SEA","AAA",26,73,298,325,85,62,15,1,7,44,56,19,0,57,3,4,1,12,1,0,0.285234899,"15808"
"Erick Mejia","KCR","AAA",26,55,203,228,50,32,10,1,7,22,30,22,1,41,0,2,1,4,1,2,0.246305418,"15817"
"Miguel Andujar","NYY","AAA",26,16,54,63,18,12,1,0,5,13,13,7,0,6,0,2,0,2,0,0,0.333333333,"15878"
"Luis Torrens","SEA","AAA",25,19,73,85,16,6,4,0,6,12,19,10,0,22,1,1,0,2,0,0,0.219178082,"15905"
"Travis Demeritte","ATL","AAA",26,81,266,300,75,39,15,0,21,51,57,33,1,99,1,0,0,2,7,1,0.281954887,"15958"
"Ivan Castillo","SDP","AAA",26,113,404,435,116,94,15,4,3,47,45,26,1,76,0,5,0,9,12,5,0.287128712,"15971"
"Deivy Grullon","NYM","AAA",25,43,143,159,28,13,5,0,10,21,25,14,0,59,1,1,0,7,0,0,0.195804195,"15988"
"Kean Wong","LAA","AAA",26,46,189,203,64,48,10,2,4,31,22,14,2,32,0,0,0,4,10,3,0.338624338,"15994"
"Stevie Wilkerson","BAL","AAA",29,36,123,146,30,22,6,0,2,17,7,21,0,39,0,1,1,7,0,0,0.243902439,"16041"
"Mark Payton","NYM","AAA",29,75,290,325,85,55,19,3,8,42,33,30,2,50,2,3,0,5,6,3,0.293103448,"16042"
"Taylor Gushue","CHC","AAA",27,75,247,277,55,33,14,0,8,29,39,25,1,83,1,2,2,8,0,0,0.222672064,"16098"
"Derek Fisher","MIL","AAA",27,25,78,85,16,10,5,0,1,11,8,7,0,23,0,0,0,3,0,0,0.205128205,"16192"
"Bradley Zimmer","CLE","AAA",28,18,60,75,16,12,3,0,1,9,8,10,0,26,5,0,0,0,4,2,0.266666666,"16221"
"Sam Travis","SEA","AAA",27,71,277,301,71,41,19,0,11,38,41,22,0,88,1,1,0,3,2,0,0.256317689,"16263"
"Alex Blandino","CIN","AAA",28,18,59,76,6,3,3,0,0,5,3,14,0,16,2,1,0,3,0,0,0.101694915,"16271"
"Michael Hermosillo","CHC","AAA",26,43,147,186,45,24,10,1,10,34,29,26,0,48,12,1,0,0,8,3,0.306122448,"16285"
"Nick Ciuffo","BAL","AAA",26,17,52,58,9,6,1,0,2,5,8,5,0,22,0,1,0,2,1,0,0.173076923,"16291"
"Yairo Munoz","BOS","AAA",26,88,351,374,108,80,16,4,8,45,36,17,0,53,2,3,1,6,18,5,0.307692307,"16313"
"Nick Gordon","MIN","AAA",25,18,71,77,20,16,0,1,3,11,9,6,0,12,0,0,0,1,7,2,0.28169014,"16337"
"Pablo Reyes","MIL","AAA",27,34,133,153,30,19,7,0,4,26,20,15,0,24,1,4,0,2,1,3,0.225563909,"16357"
"Oscar Mercado","CLE","AAA",26,45,171,203,37,18,13,1,5,29,23,23,0,32,6,2,1,2,9,1,0.216374269,"16375"
"Brian Navarreto","MIA","AAA",26,33,98,113,21,12,3,1,5,15,17,12,0,34,1,2,0,1,0,0,0.214285714,"16398"
"Domingo Leyba","ARI","AAA",25,50,208,218,65,39,10,3,13,28,60,8,0,31,0,2,0,8,1,2,0.3125,"16404"
"Richard Urena","TOR","AAA",25,92,324,350,88,53,25,1,9,41,49,16,0,81,4,4,2,3,2,2,0.271604938,"16411"
"Sergio Alcantara","CHC","AAA",24,25,82,103,25,19,3,0,3,19,9,21,1,23,0,0,0,0,3,0,0.304878048,"16417"
"Jordan Luplow","CLE","AAA",27,15,45,55,10,3,5,0,2,8,9,10,0,10,0,0,0,2,0,1,0.222222222,"16424"
"Thairo Estrada","SFG","AAA",25,50,210,233,70,46,14,1,9,37,40,20,0,35,3,0,0,5,6,4,0.333333333,"16426"
"Jason Martin","TEX","AAA",25,39,129,161,32,16,4,2,10,27,27,28,1,34,2,1,1,3,2,3,0.248062015,"16429"
"Ryan O'Hearn","KCR","AAA",27,19,72,82,27,11,4,0,12,22,25,9,1,15,1,0,0,1,3,0,0.375,"16442"
"Johneshwy Fargas","CHC","AAA",26,31,114,122,28,18,6,1,3,20,9,8,1,34,0,0,0,1,14,2,0.245614035,"16446"
"Forrest Wall","TOR","AAA",25,78,297,336,79,58,15,5,1,46,20,30,1,87,6,2,1,2,35,4,0.265993265,"16496"
"Ryan McBroom","KCR","AAA",29,115,433,489,113,65,14,2,32,78,88,47,1,109,5,4,0,12,3,1,0.260969976,"16524"
"Mauricio Dubon","SFG","AAA",26,63,247,283,82,59,13,2,8,41,31,29,0,38,5,2,0,7,9,3,0.331983805,"16530"
"Connor Joe","COL","AAA",28,26,92,110,30,14,7,0,9,20,25,15,0,22,1,2,0,1,1,0,0.326086956,"16572"
"Kevin Padlo","SEA","AAA",24,95,357,403,80,44,14,2,20,62,58,41,1,114,2,3,0,3,6,2,0.224089635,"16593"
"Greg Allen","NYY","AAA",28,73,215,263,70,51,13,1,5,49,28,26,1,45,19,0,3,1,26,2,0.325581395,"16623"
"Brian O'Keefe","SEA","AAA",27,56,217,248,55,35,7,0,13,34,30,31,0,72,0,0,0,5,1,1,0.253456221,"16680"
"Jason Vosler","SFG","AAA",27,72,261,309,77,47,14,1,15,51,51,36,0,45,6,6,0,1,0,0,0.295019157,"16686"
"Brian O'Grady","SDP","AAA",29,74,285,329,80,39,21,5,15,44,46,36,2,85,4,3,0,1,10,3,0.280701754,"16729"
"Braxton Lee","CIN","AAA",27,51,150,171,35,26,7,2,0,15,15,19,0,40,0,1,1,3,1,2,0.233333333,"16839"
"John Nogowski","PIT","AAA",28,64,209,248,44,31,7,0,6,24,29,30,1,43,8,1,0,7,6,0,0.210526315,"16852"
"Joshua Fuentes","COL","AAA",28,49,193,210,52,29,12,2,9,29,32,11,0,43,5,1,0,4,1,3,0.269430051,"16885"
"Aramis Garcia","OAK","AAA",28,30,112,124,30,20,8,0,2,15,15,9,0,27,1,2,0,4,0,0,0.267857142,"16925"
"Lane Thomas","STL","AAA",25,33,126,140,35,22,6,2,5,20,23,12,0,37,1,1,0,3,3,2,0.277777777,"16939"
"Derek Hill","DET","AAA",25,34,125,141,40,28,5,3,4,21,15,10,0,39,2,1,3,2,4,1,0.32,"16947"
"Chadwick Tromp","SFG","AAA",26,60,209,221,46,28,12,0,6,23,24,10,0,52,1,1,0,4,0,0,0.220095693,"16953"
"Eddy Alvarez","MIA","AAA",31,31,111,138,32,23,5,0,4,23,16,18,1,27,8,0,1,0,2,5,0.288288288,"16959"
"Gavin Cecchini","LAA","AAA",27,49,177,186,51,35,16,0,0,15,17,8,1,29,0,1,0,3,4,0,0.288135593,"17005"
"Jose Herrera","ARI","AAA",24,58,180,212,44,30,7,1,6,23,32,32,0,42,0,0,0,4,1,0,0.244444444,"17040"
"Grayson Greiner","DET","AAA",28,33,119,134,24,17,6,0,1,9,9,13,0,49,1,1,0,2,0,0,0.201680672,"17062"
"Dustin Fowler","MIA","AAA",26,41,142,157,41,26,4,2,9,21,30,11,0,49,2,2,0,0,2,0,0.288732394,"17098"
"Meibrys Viloria","KCR","AAA",24,54,172,212,40,25,9,1,5,19,18,32,1,68,5,1,2,1,2,2,0.232558139,"17109"
"Chad Wallach","MIA","AAA",29,71,254,305,54,30,9,0,15,42,39,44,1,81,6,1,0,10,0,0,0.212598425,"17161"
"Yasmany Tomas","WSN","AAA",30,26,81,96,15,6,6,0,3,14,12,13,0,28,0,2,0,4,0,1,0.185185185,"17171"
"Monte Harrison","MIA","AAA",25,74,269,308,65,41,8,1,15,47,52,31,0,121,6,2,0,4,24,3,0.241635687,"17216"
"Alex Jackson","ATL","AAA",25,30,108,123,31,10,9,1,11,21,36,11,1,35,3,1,0,1,1,0,0.287037037,"17276"
