Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Jarren Duran","BOS","AAA",26,11,41,51,8,3,2,1,2,8,6,10,0,11,0,0,0,0,2,0,0.195121951,"24617"
"Ryan Fitzgerald","BOS","AAA",29,95,322,369,84,42,24,6,12,51,56,41,2,99,2,3,0,0,9,7,0.260869565,"24622"
"Willie MacIver","COL","AAA",26,49,163,201,41,26,10,2,3,32,24,32,0,56,4,2,0,5,10,4,0.251533742,"24641"
"Owen Miller","MIL","AAA",26,29,106,116,30,18,8,0,4,12,17,6,0,18,3,1,0,2,1,0,0.283018867,"24655"
"Cody Wilson","WSN","AAA",26,65,160,187,34,25,7,0,2,24,13,13,0,60,5,1,8,2,13,3,0.2125,"24671"
"Jonah Bride","OAK","AAA",27,73,259,323,79,45,19,2,13,60,54,56,0,49,4,3,1,9,5,2,0.305019305,"24703"
"Mickey Gasper","NYY","AAA",27,22,68,78,13,10,2,0,1,7,4,8,0,16,2,0,0,4,2,0,0.19117647,"24759"
"Bryan Lavastida","CLE","AAA",24,52,189,218,44,27,9,0,8,32,37,22,1,47,1,4,2,5,7,1,0.232804232,"24765"
"David Villar","SFG","AAA",26,75,287,334,78,47,14,0,17,54,51,44,0,89,2,1,0,9,5,0,0.271777003,"24782"
"David Fry","CLE","AAA",27,29,101,117,32,18,9,1,4,18,19,11,0,21,4,1,0,3,2,0,0.316831683,"24934"
"Justin Dean","ATL","AAA",26,62,159,199,26,18,3,1,4,25,19,32,0,67,3,5,0,2,13,3,0.163522012,"25005"
"Vinny Capra","PIT","AAA",26,66,218,262,63,47,13,1,2,36,35,38,0,40,3,3,0,5,6,2,0.288990825,"25040"
"Nate Eaton","KCR","AAA",26,85,333,367,84,52,16,1,15,52,39,29,0,85,1,2,2,6,22,3,0.252252252,"25055"
"David Hensley","HOU","AAA",27,65,236,293,52,34,10,2,6,42,36,54,0,82,1,2,0,5,9,3,0.220338983,"25111"
"Levi Jordan","CHC","AAA",27,22,67,79,12,6,2,2,2,14,10,10,0,19,1,0,1,5,2,0,0.179104477,"25138"
"Daniel Schneemann","CLE","AAA",26,114,419,484,112,68,30,1,13,67,60,59,0,100,3,2,1,8,17,3,0.267303102,"25180"
"Drew Avans","LAD","AAA",27,129,508,596,129,89,27,2,11,95,58,77,0,132,5,5,1,8,23,8,0.253937007,"25183"
"Endy Rodriguez","PIT","AAA",23,67,272,315,73,48,16,3,6,54,38,36,0,47,3,4,0,5,4,0,0.268382352,"25332"
"Ronny Simon","TBR","AAA",23,32,117,137,33,22,8,0,3,19,12,18,0,28,1,1,0,1,5,2,0.282051282,"25346"
"Michael Stefanic","LAA","AAA",27,99,381,455,139,112,20,2,5,67,62,60,0,33,11,2,1,12,8,7,0.364829396,"25353"
"Austin Shenton","TBR","AAA",25,61,219,271,66,28,24,0,14,57,50,48,0,75,3,1,0,5,0,0,0.301369863,"25425"
"Will Wilson","SFG","AAA",24,93,299,340,70,44,13,0,13,47,47,31,0,85,1,4,5,12,2,1,0.234113712,"25434"
"Greg Jones","TBR","AAA",25,51,169,189,47,30,9,1,7,32,26,15,0,73,3,2,0,3,12,4,0.278106508,"25448"
"Peyton Burdick","MIA","AAA",26,114,420,492,92,46,20,2,24,63,74,57,0,180,12,3,0,6,12,2,0.219047619,"25459"
"Logan Driscoll","TBR","AAA",25,20,68,76,18,12,4,0,2,13,15,7,0,20,1,0,0,0,0,1,0.264705882,"25475"
"Cam Eden","TOR","AAA",25,131,393,460,101,78,19,1,3,74,48,45,0,114,16,4,1,16,53,4,0.256997455,"25476"
"Brenton Doyle","COL","AAA",25,12,49,57,15,9,1,0,5,12,8,8,0,19,0,0,0,0,1,0,0.306122448,"25479"
"TJ Hopkins","CIN","AAA",26,94,331,393,102,67,18,1,16,63,55,55,1,94,4,2,1,12,2,3,0.308157099,"25482"
"Nick Sogard","BOS","AAA",25,112,391,460,104,73,20,4,7,74,47,63,1,79,3,2,1,5,17,7,0.265984654,"25483"
"Joey Ortiz","BAL","AAA",24,88,349,389,112,69,30,4,9,66,58,32,0,69,3,5,0,15,11,4,0.320916905,"25493"
"Cade Marlowe","SEA","AAA",26,81,334,379,86,52,17,6,11,59,52,39,0,99,3,3,0,1,29,4,0.257485029,"25505"
"Aaron Schunk","COL","AAA",25,116,458,508,133,89,24,6,14,71,77,44,2,122,1,5,0,12,12,7,0.290393013,"25524"
"Korey Lee","HOU","AAA",24,82,334,357,93,68,19,1,5,39,36,20,0,97,3,0,0,10,13,4,0.278443113,"25543"
"Jake Alu","WSN","AAA",26,74,292,330,87,60,21,1,5,46,43,29,0,46,2,5,2,4,16,3,0.297945205,"25569"
"Kyle McCann","OAK","AAA",25,97,344,388,93,58,17,1,17,58,57,38,0,125,5,1,0,4,3,0,0.270348837,"25575"
"Marco Luciano","SFG","AAA",21,18,67,78,14,8,2,0,4,10,8,10,0,28,1,0,0,1,0,0,0.208955223,"25616"
"Drew Millas","WSN","AAA",25,58,196,229,53,36,11,3,3,26,24,26,0,33,4,3,0,7,4,1,0.270408163,"25643"
"Cam Devanney","MIL","AAA",26,103,336,390,91,51,27,2,11,57,47,46,0,71,4,3,0,6,6,5,0.270833333,"25688"
"Dustin Harris","TEX","AAA",23,67,242,288,66,43,11,3,9,47,31,40,1,63,4,2,0,4,17,3,0.272727272,"25705"
"Blaine Crim","TEX","AAA",26,133,494,582,143,85,31,5,22,89,85,71,2,107,10,7,0,18,1,0,0.289473684,"25714"
"Jared Triolo","PIT","AAA",25,53,185,226,53,33,15,3,2,39,25,39,0,60,1,1,0,3,10,3,0.286486486,"25807"
"Grae Kessinger","HOU","AAA",25,54,184,230,52,36,10,0,6,37,32,35,0,45,4,6,1,8,2,1,0.282608695,"25813"
"Braden Shewmake","ATL","AAA",25,122,474,526,111,64,28,3,16,79,69,39,0,104,7,6,0,12,27,1,0.234177215,"25817"
"Andre Lipcius","DET","AAA",25,97,360,419,98,69,16,2,11,53,58,52,0,74,2,5,0,10,1,1,0.272222222,"25822"
"Logan Davidson","OAK","AAA",25,61,208,232,55,39,12,1,3,24,31,21,0,51,1,1,1,3,4,1,0.264423076,"25844"
"Michael Toglia","COL","AAA",24,78,308,367,79,46,15,2,16,57,64,53,2,82,3,3,0,7,3,1,0.256493506,"25845"
"Matt Gorski","PIT","AAA",25,15,58,65,11,4,4,0,3,9,7,6,0,15,0,1,0,2,4,0,0.189655172,"25855"
"Ryan Kreidler","DET","AAA",25,49,176,209,42,25,6,0,11,31,42,28,0,53,3,2,0,8,11,4,0.238636363,"25867"
"Orelvis Martinez","TOR","AAA",21,55,209,246,55,27,16,1,11,37,48,26,0,66,2,7,0,3,2,0,0.263157894,"25967"
"Vaughn Grissom","ATL","AAA",22,102,397,468,131,83,36,4,8,74,61,56,1,66,8,4,0,8,13,2,0.329974811,"26031"
"Maverick Handley","BAL","AAA",25,69,216,264,51,39,8,0,4,39,30,38,0,65,9,0,1,5,7,2,0.236111111,"26106"
"Brett Baty","NYM","AAA",23,26,104,121,31,17,4,0,10,20,31,16,0,29,0,1,0,3,2,2,0.298076923,"26123"
"Troy Johnston","MIA","AAA",26,51,198,226,64,42,13,1,8,31,33,20,0,44,7,1,0,6,8,1,0.323232323,"26143"
"Tristin English","ARI","AAA",26,84,321,371,94,57,20,0,17,60,73,40,1,82,7,3,0,17,1,3,0.29283489,"26148"
"Dominic Fletcher","ARI","AAA",25,66,278,334,81,48,18,5,10,71,45,42,0,62,10,3,1,2,5,2,0.291366906,"26149"
"Kyle Stowers","BAL","AAA",25,68,233,283,57,30,9,1,17,42,49,40,0,76,6,4,0,6,3,2,0.244635193,"26151"
"Jake Mangum","MIA","AAA",27,119,473,515,141,99,29,8,5,62,52,28,0,91,9,5,0,4,16,6,0.298097251,"26202"
"Tyler Fitzgerald","SFG","AAA",25,102,415,466,119,75,20,4,20,72,69,45,1,111,2,2,2,3,29,3,0.286746987,"26208"
"Darell Hernaiz","OAK","AAA",21,60,220,253,66,49,12,1,4,44,28,24,0,27,4,2,3,5,6,2,0.3,"26224"
"John Rave","KCR","AAA",25,70,263,302,62,40,14,1,7,34,38,36,2,84,0,2,1,2,4,4,0.235741444,"26284"
"Michael Busch","LAD","AAA",25,98,390,469,126,69,26,4,27,85,90,65,1,88,11,3,0,4,4,0,0.323076923,"26319"
"Jonny DeLuca","LAD","AAA",24,41,157,184,48,26,13,2,7,27,35,21,1,29,4,2,0,6,3,0,0.305732484,"26365"
"JJ Bleday","OAK","AAA",25,28,108,133,36,18,8,2,8,31,23,23,0,18,0,2,0,2,1,1,0.333333333,"26368"
"Kameron Misner","TBR","AAA",25,130,421,519,95,44,25,5,21,85,58,91,0,186,2,4,1,4,21,6,0.225653206,"26374"
"Dominic Canzone","ARI","AAA",25,71,257,304,91,54,18,3,16,61,71,39,1,40,1,7,0,8,2,3,0.354085603,"26438"
"Matt Wallner","MIN","AAA",25,67,254,305,74,40,20,3,11,50,47,39,1,87,10,2,0,4,0,0,0.291338582,"26466"
"Luis Matos","SFG","AAA",21,32,139,152,49,31,7,2,9,23,22,11,0,11,1,0,1,3,6,1,0.352517985,"26467"
"Davis Wendzel","TEX","AAA",26,124,453,547,107,58,19,0,30,84,74,77,0,129,13,3,1,7,3,3,0.23620309,"26469"
"Spencer Horwitz","TOR","AAA",25,107,392,484,132,91,30,1,10,61,72,78,3,72,8,6,0,11,9,2,0.336734693,"26477"
"Noelvi Marte","CIN","AAA",21,39,143,167,40,24,10,3,3,31,20,20,0,31,1,3,0,0,8,2,0.279720279,"26517"
"Angel Martinez","CLE","AAA",21,37,142,154,38,26,8,1,3,17,19,10,1,36,1,0,1,2,1,0,0.267605633,"26540"
"Elly De La Cruz","CIN","AAA",21,38,158,186,47,21,11,3,12,38,36,26,0,50,1,1,0,1,11,6,0.297468354,"26668"
"Yoshi Tsutsugo","SFG","AAA",31,55,178,224,44,26,10,2,6,33,34,42,0,62,2,2,0,1,2,2,0.247191011,"27459"
"Austin Martin","MIN","AAA",24,59,205,252,54,37,11,0,6,33,28,36,0,43,7,3,1,2,16,4,0.263414634,"27462"
"Dillon Dingler","DET","AAA",24,26,99,109,20,9,7,1,3,14,9,8,0,34,1,1,0,3,0,0,0.202020202,"27464"
"Tyler Soderstrom","OAK","AAA",21,77,306,335,77,37,17,2,21,49,62,25,1,88,1,3,0,4,2,0,0.251633986,"27467"
"Zach DeLoach","SEA","AAA",24,138,528,623,151,96,30,2,23,90,88,83,1,173,7,5,0,5,8,3,0.285984848,"27471"
"Jordan Walker","STL","AAA",21,29,113,135,27,17,6,0,4,14,16,16,0,32,4,2,0,2,4,0,0.238938053,"27475"
"Patrick Bailey","SFG","AAA",24,14,51,60,11,8,1,0,2,5,6,7,0,15,1,1,0,0,1,0,0.215686274,"27478"
"Masyn Winn","STL","AAA",21,105,445,498,128,88,15,7,18,99,61,44,0,83,7,2,0,8,17,2,0.287640449,"27479"
"Nick Gonzales","PIT","AAA",24,99,377,443,106,57,27,8,14,75,49,53,1,118,9,4,0,5,4,3,0.281167108,"27490"
"Justin Foscue","TEX","AAA",24,122,462,563,123,70,31,4,18,94,84,85,0,70,14,2,0,10,14,7,0.266233766,"27501"
"David Hamilton","BOS","AAA",25,103,393,469,97,60,16,4,17,74,54,71,0,109,2,2,1,0,57,14,0.246819338,"27531"
"Edouard Julien","MIN","AAA",24,38,133,170,39,22,12,0,5,29,22,32,1,42,3,2,0,1,3,0,0.293233082,"27534"
"Austin Wells","NYY","AAA",23,33,126,146,32,17,10,0,5,16,20,16,0,34,3,1,0,3,2,1,0.253968253,"27562"
"Casey Schmitt","SFG","AAA",24,47,200,217,60,42,13,1,4,28,33,14,0,44,1,2,0,4,3,1,0.3,"27577"
"Jacob Hurtubise","CIN","AAA",25,36,100,137,39,34,4,0,1,28,10,29,0,14,5,2,1,4,12,3,0.39,"27599"
"Alika Williams","PIT","AAA",24,36,128,148,39,24,8,0,7,25,20,15,0,22,2,1,2,6,3,1,0.3046875,"27604"
"Nick Loftin","KCR","AAA",24,82,315,358,85,58,13,0,14,41,56,34,0,47,4,5,0,15,6,4,0.269841269,"27630"
"Christian Koss","BOS","AAA",25,34,114,124,27,17,8,1,1,13,10,5,0,26,3,1,1,3,2,1,0.236842105,"27653"
"Eric Yang","CIN","AAA",25,19,61,65,17,13,4,0,0,4,6,4,0,17,0,0,0,0,0,0,0.278688524,"27698"
"Brett Wisely","SFG","AAA",24,67,221,280,63,36,20,1,6,40,31,47,0,64,5,3,4,2,7,3,0.285067873,"27735"
"Pete Crow-Armstrong","CHC","AAA",21,34,140,158,38,23,7,2,6,30,22,15,0,47,2,0,1,0,10,2,0.271428571,"27769"
"Pedro Leon","HOU","AAA",25,128,483,564,118,71,23,3,21,74,72,63,0,160,11,3,4,13,21,7,0.244306418,"27781"
"Tyler Gentry","KCR","AAA",24,129,475,572,120,74,28,2,16,69,71,81,0,127,10,5,1,8,14,3,0.252631578,"27784"
"Shay Whitcomb","HOU","AAA",24,87,362,392,81,51,7,0,23,44,66,24,2,122,5,1,0,12,12,5,0.223756906,"27789"
"Jordan Westburg","BAL","AAA",24,67,268,301,79,44,15,2,18,57,54,29,0,64,4,0,0,6,6,0,0.294776119,"27815"
"Matt Mervis","CHC","AAA",25,100,362,441,102,56,23,1,22,77,78,67,2,100,7,5,0,4,2,1,0.281767955,"27845"
"Thomas Saggese","STL","AAA",21,13,58,63,12,6,5,0,1,9,4,3,0,14,2,0,0,0,1,0,0.206896551,"27883"
"Colt Keith","DET","AAA",21,67,261,301,75,41,20,1,13,45,51,35,1,58,1,4,0,6,1,1,0.287356321,"27899"
"Coby Mayo","BAL","AAA",21,62,217,267,58,30,15,1,12,36,55,42,0,62,5,3,0,3,1,0,0.267281105,"28312"
"Ryan Bliss","ARI","AAA",23,60,247,288,59,35,9,4,11,43,39,34,0,64,4,2,1,8,25,7,0.238866396,"29547"
"Adrian Del Castillo","ARI","AAA",23,37,137,159,34,25,6,1,2,18,23,20,0,46,0,2,0,3,0,0,0.248175182,"29554"
"Colton Cowser","BAL","AAA",23,87,323,399,97,61,18,1,17,72,62,64,2,107,5,6,1,4,9,3,0.300309597,"29591"
"Connor Norby","BAL","AAA",23,138,565,633,164,100,40,3,21,104,92,57,1,137,6,5,0,15,10,4,0.290265486,"29592"
"Justyn-Henry Malloy","DET","AAA",23,135,487,611,135,86,25,1,23,89,83,110,1,152,10,4,0,17,5,1,0.277207392,"29606"
"Henry Davis","PIT","AAA",23,14,48,63,18,12,3,1,2,7,5,13,1,13,1,0,1,2,3,1,0.375,"29617"
"Sal Frelick","MIL","AAA",23,40,158,183,39,29,7,1,2,25,18,19,0,18,2,1,0,1,8,4,0.246835443,"29622"
"Joey Loperfido","HOU","AAA",24,32,119,138,28,18,5,0,5,15,16,16,0,45,2,1,0,2,4,1,0.235294117,"29630"
"Matt McLain","CIN","AAA",23,40,144,180,49,24,12,1,12,30,40,30,1,37,5,1,0,2,10,5,0.340277777,"29695"
"Hunter Goodman","COL","AAA",23,15,62,67,23,8,6,0,9,15,33,4,0,17,1,0,0,3,0,1,0.370967741,"29715"
"Zack Gelof","OAK","AAA",23,69,263,308,80,46,21,1,12,60,44,41,1,86,2,1,1,6,20,5,0.304182509,"29766"
"Niko Kavadas","BOS","AAA",24,48,148,187,31,15,8,0,8,27,27,35,0,62,2,2,0,2,0,0,0.209459459,"29782"
"Brett Harris","OAK","AAA",25,36,129,147,35,24,7,0,4,19,14,10,0,27,5,0,3,7,4,0,0.271317829,"29788"
"Kyle Manzardo","CLE","AAA",22,94,343,405,83,38,27,1,17,49,54,54,0,79,2,6,0,4,1,1,0.241982507,"29794"
"Darren Baker","WSN","AAA",24,99,403,448,110,93,10,4,3,49,41,39,0,76,1,1,4,5,19,5,0.272952853,"29912"
"Tyler Black","MIL","AAA",22,39,142,173,44,27,9,4,4,35,25,27,0,23,3,1,0,3,8,3,0.309859154,"29949"
"Jordan Lawlar","ARI","AAA",20,16,67,80,24,18,0,1,5,18,19,9,0,12,2,2,0,1,3,1,0.358208955,"29976"
"Christian Encarnacion-Strand","CIN","AAA",23,67,278,316,92,49,21,2,20,65,62,33,1,69,3,2,0,8,2,0,0.330935251,"30011"
"Oscar Colas","CHW","AAA",24,54,213,238,58,35,14,0,9,36,29,22,1,53,2,1,0,6,2,0,0.272300469,"30162"
"Cesar Prieto","BAL","AAA",24,65,267,291,77,56,13,2,6,40,40,15,0,35,5,3,1,8,4,1,0.288389513,"30163"
"Heston Kjerstad","BAL","AAA",24,76,295,337,88,54,19,5,10,57,32,27,1,69,9,3,0,6,2,1,0.298305084,"31166"
"Wade Meckler","SFG","AAA",23,24,82,102,29,22,4,1,2,12,10,18,0,20,0,1,1,1,7,0,0.353658536,"31490"
"Brooks Lee","MIN","AAA",22,38,152,168,36,20,8,3,5,20,23,15,0,28,0,1,0,8,1,0,0.236842105,"31595"
"Jackson Holliday","BAL","AAA",19,18,75,91,20,14,4,0,2,18,9,16,0,17,0,0,0,0,1,1,0.266666666,"31781"
"Charlie Culberson","ATL","AAA",34,27,98,107,20,17,2,0,1,7,10,5,0,35,0,4,0,2,3,1,0.204081632,"3298"
"Michael Brantley","HOU","AAA",36,16,47,64,14,9,4,0,1,7,12,15,0,1,0,2,0,1,0,0,0.29787234,"4106"
"Joey Votto","CIN","AAA",39,24,81,103,15,8,4,0,3,10,13,19,0,34,1,2,0,0,0,0,0.185185185,"4314"
"Daniel Murphy","LAA","AAA",38,38,149,169,44,36,7,0,1,24,25,20,0,18,0,0,0,8,0,0,0.295302013,"4316"
"Sandy Leon","CLE","AAA",34,20,61,76,14,9,3,0,2,6,5,14,0,14,1,0,0,2,0,0,0.229508196,"5273"
"Ji Man Choi","PIT","AAA",32,13,48,58,12,7,1,1,3,8,10,9,0,14,0,1,0,3,0,0,0.25,"5452"
"Abraham Almonte","NYM","AAA",34,36,134,159,27,15,1,0,11,27,30,24,1,41,0,1,0,3,1,0,0.201492537,"5486"
"Hernan Perez","MIN","AAA",32,63,204,231,57,37,8,2,10,30,47,23,2,48,1,3,0,8,9,4,0.279411764,"5751"
"Didi Gregorius","SEA","AAA",33,25,104,117,20,12,4,1,3,18,10,9,0,15,4,0,0,3,1,0,0.192307692,"6012"
"Matt Adams","WSN","AAA",34,102,374,402,92,57,18,0,17,40,53,26,1,114,1,1,0,9,0,0,0.245989304,"9393"
"Darin Ruf","MIL","AAA",36,12,45,55,7,4,2,0,1,2,6,9,0,16,0,1,0,1,0,0,0.155555555,"9929"
"Anthony Prato","MIN","AAA",25,72,232,299,70,36,23,1,10,53,45,59,0,69,6,2,0,3,10,4,0.301724137,"sa1052903"
"LJ Talley","TOR","AAA",26,60,187,220,41,29,7,1,4,25,27,32,0,43,0,1,0,2,5,1,0.219251336,"sa1169773"
"Ryan Ward","LAD","AAA",25,139,538,615,126,72,27,6,21,87,95,68,1,157,5,3,0,17,12,5,0.234200743,"sa1169792"
"Clay Dungan","KCR","AAA",27,89,271,329,74,56,14,1,3,50,30,50,0,68,3,5,0,5,16,2,0.27306273,"sa1169803"
"Aaron Shackelford","PIT","AAA",26,113,355,425,79,45,17,3,14,53,52,59,1,123,8,3,0,6,8,1,0.222535211,"sa1169950"
"Anthony Mulrine","LAA","AAA",25,20,47,56,7,5,2,0,0,6,1,7,0,13,2,0,0,1,0,0,0.14893617,"sa1170373"
"Josh Bissonette","PIT","AAA",26,51,159,184,35,28,5,1,1,17,13,23,0,34,0,1,1,6,0,2,0.220125786,"sa1170619"
"Evan Mendoza","SDP","AAA",27,17,65,72,15,14,0,0,1,11,5,6,0,9,0,1,0,2,2,0,0.23076923,"sa3002836"
"Yunior Severino","MIN","AAA",23,36,133,153,31,17,2,1,11,24,22,15,0,56,3,2,0,3,0,0,0.233082706,"sa3003185"
"Rafael Lantigua","TOR","AAA",25,129,465,578,142,90,40,0,12,101,85,98,0,107,5,9,1,11,28,9,0.305376344,"sa3003219"
"Diego Infante","TBR","AAA",23,24,91,96,17,13,3,0,1,8,13,3,0,35,1,1,0,4,2,0,0.186813186,"sa3003280"
"Marcos Gonzalez","CLE","AAA",23,18,50,59,7,5,2,0,0,6,7,4,0,15,4,1,0,0,0,0,0.14,"sa3003311"
"Chase Pinder","STL","AAA",27,75,223,279,59,37,16,0,6,43,34,48,0,66,4,2,2,7,8,3,0.264573991,"sa3003961"
"Laz Rivera","CHW","AAA",28,52,147,164,34,24,8,2,0,15,17,11,0,43,3,1,2,2,5,1,0.231292517,"sa3004128"
"Jordy Barley","WSN","AAA",23,23,53,60,15,13,0,0,2,12,6,6,0,24,0,0,1,0,9,2,0.283018867,"sa3004148"
"Blake Hunt","TBR","AAA",24,30,114,126,30,13,11,0,6,18,23,8,0,23,2,2,0,1,0,1,0.263157894,"sa3004153"
"Jake Scheiner","SEA","AAA",27,124,460,553,116,61,22,3,30,91,105,81,2,134,7,5,0,12,5,2,0.252173913,"sa3004160"
"Shane Matheny","SFG","AAA",27,57,172,213,38,31,3,1,3,30,19,38,0,69,1,2,0,6,9,2,0.220930232,"sa3004780"
"Mason Martin","PIT","AAA",24,28,91,101,20,13,4,1,2,12,11,10,1,31,0,0,0,0,0,1,0.219780219,"sa3004885"
"Robbie Glendinning","BAL","AAA",27,33,105,118,26,14,6,0,6,15,16,12,0,41,1,0,0,3,0,0,0.247619047,"sa3004978"
"Diosbel Arias","TEX","AAA",26,100,353,397,101,69,22,4,6,66,61,40,1,116,2,1,1,11,4,0,0.28611898,"sa3005308"
"Eddys Leonard","DET","AAA",22,40,149,171,45,27,10,0,8,30,31,17,0,37,2,3,0,3,2,1,0.302013422,"sa3005554"
"Julio Carreras","COL","AAA",23,16,51,62,13,9,3,0,1,8,7,10,0,14,0,1,0,4,1,2,0.25490196,"sa3005598"
"Orlando Martinez","LAA","AAA",25,42,147,164,36,23,10,0,3,20,15,14,0,30,0,2,1,4,2,1,0.244897959,"sa3006664"
"Ross Adolph","HOU","AAA",26,19,61,73,14,8,3,0,3,6,6,6,0,30,5,0,1,0,0,0,0.229508196,"sa3006666"
"Drew Mount","CIN","AAA",27,20,62,72,19,11,5,0,3,17,12,4,0,23,4,2,0,3,1,1,0.306451612,"sa3006728"
"Marty Costes","HOU","AAA",27,53,167,197,42,27,9,4,2,23,19,24,0,36,6,0,0,1,7,0,0.251497005,"sa3006783"
"Cobie Fletcher-Vance","MIA","AAA",25,17,56,66,12,8,3,0,1,6,7,9,0,14,1,0,0,4,0,0,0.214285714,"sa3006860"
"Devin Mann","KCR","AAA",26,126,460,550,127,64,42,1,20,86,86,79,1,149,7,4,0,6,4,1,0.276086956,"sa3006869"
"John Valente","DET","AAA",28,18,55,62,13,9,1,2,1,9,4,6,0,8,1,0,0,0,1,1,0.236363636,"sa3006923"
"Chris Williams","MIN","AAA",26,95,309,376,73,37,13,2,21,58,75,51,0,122,8,7,0,5,3,0,0.236245954,"sa3007028"
"Frankie Tostado","WSN","AAA",25,18,71,81,18,12,3,1,2,12,9,9,1,11,0,1,0,0,1,1,0.253521126,"sa3007030"
"Jameson Hannah","COL","AAA",25,18,60,70,16,15,1,0,0,8,11,8,0,11,0,1,1,0,4,1,0.266666666,"sa3007046"
"Grant Witherspoon","DET","AAA",26,35,117,141,24,15,6,0,3,15,6,22,1,42,2,0,0,4,3,0,0.205128205,"sa3007047"
"Niko Hulsizer","TBR","AAA",26,119,392,473,83,43,22,1,17,73,63,70,1,156,7,4,0,4,7,6,0.211734693,"sa3007053"
"Jordan Qsar","PHI","AAA",27,76,233,288,58,33,12,2,11,43,39,48,2,94,4,3,0,0,11,2,0.248927038,"sa3007078"
"Raynel Delgado","CLE","AAA",23,104,343,393,87,63,15,2,7,56,33,47,0,88,1,1,1,2,14,7,0.253644314,"sa3007288"
"Matt Kroon","PHI","AAA",26,15,63,76,24,12,7,2,3,12,13,11,0,15,0,1,1,1,4,2,0.38095238,"sa3007502"
"Ruben Cardenas","TBR","AAA",25,132,476,550,128,77,26,3,22,82,82,62,0,145,7,5,0,10,8,12,0.268907563,"sa3007505"
"Patrick Dorrian","MIL","AAA",27,100,365,407,87,47,18,1,21,55,65,34,0,127,6,2,0,7,4,3,0.238356164,"sa3007629"
"Nick Meyer","NYM","AAA",26,71,230,264,50,41,3,0,6,36,26,28,0,55,3,1,2,9,6,1,0.217391304,"sa3007826"
"Jake Slaughter","CHC","AAA",26,104,371,432,90,46,21,1,22,59,77,46,0,119,11,4,0,7,16,6,0.242587601,"sa3007871"
"Brennen Davis","CHC","AAA",23,62,219,257,41,29,8,0,4,27,26,22,0,58,13,3,0,9,9,3,0.187214611,"sa3007876"
"Alex McKenna","HOU","AAA",25,30,95,108,21,17,0,1,3,10,15,12,0,36,1,0,0,1,0,1,0.221052631,"sa3008003"
"Onix Vega","WSN","AAA",24,18,54,62,11,10,1,0,0,6,3,6,0,11,1,1,0,4,0,1,0.203703703,"sa3008007"
"Malcom Nunez","PIT","AAA",22,67,241,271,57,42,8,0,7,30,34,19,0,64,9,2,0,7,0,2,0.236514522,"sa3008113"
"Hunter Stovall","COL","AAA",26,106,385,432,107,77,18,4,8,72,51,39,0,62,3,3,2,17,15,6,0.277922077,"sa3008181"
"Jimmy Herron","COL","AAA",26,128,456,539,135,85,27,4,19,106,83,69,1,103,9,5,0,7,33,5,0.296052631,"sa3008183"
"Jaylen Palmer","NYM","AAA",22,21,64,80,16,6,4,0,6,17,17,13,0,29,1,1,1,0,3,1,0.25,"sa3008297"
"JJ Schwarz","OAK","AAA",27,16,46,53,10,8,2,0,0,6,2,7,0,12,0,0,0,0,0,1,0.217391304,"sa3008391"
"Tanner Morris","TOR","AAA",25,96,345,411,97,70,21,0,6,48,50,61,1,81,2,2,0,8,1,1,0.28115942,"sa3009873"
"Trevor Schwecke","TOR","AAA",25,16,49,55,13,10,2,0,1,5,5,4,0,20,1,0,0,3,0,0,0.265306122,"sa3009874"
"Luke Ritter","NYM","AAA",26,64,223,264,55,36,6,0,13,32,35,37,2,78,3,1,0,3,1,0,0.246636771,"sa3009878"
"Jack Dunn","WSN","AAA",26,65,193,241,47,38,5,1,3,33,19,41,2,43,4,1,2,8,15,3,0.243523316,"sa3010029"
"Daniel Cope","COL","AAA",26,42,141,167,45,31,10,0,4,22,29,20,0,46,2,4,0,1,0,0,0.319148936,"sa3010157"
"Trevor Boone","COL","AAA",25,42,151,175,36,19,7,6,4,24,25,18,0,71,3,3,0,1,1,1,0.238410596,"sa3010336"
"Yorvis Torrealba","COL","AAA",25,20,58,64,15,12,2,0,1,7,8,4,0,13,2,0,0,1,4,1,0.258620689,"sa3010343"
"Darius Hill","CHC","AAA",25,90,334,372,91,64,21,4,2,48,44,33,0,56,3,0,2,6,3,1,0.272455089,"sa3010395"
"Bryce Windham","CHC","AAA",26,61,186,217,54,42,9,2,1,25,31,25,0,41,0,4,2,1,4,2,0.29032258,"sa3010403"
"Corey Joyce","DET","AAA",24,54,168,206,45,26,12,3,4,25,22,30,0,56,6,2,0,3,8,2,0.267857142,"sa3010596"
"Chase Strumpf","CHC","AAA",25,67,217,267,46,25,6,1,14,40,45,44,0,90,5,1,0,4,2,1,0.211981566,"sa3010845"
"Shayne Fontana","BAL","AAA",26,58,190,227,53,37,10,2,4,28,26,26,0,43,7,2,2,2,12,1,0.278947368,"sa3010897"
"Jake Washer","CHC","AAA",27,23,72,75,12,5,5,1,1,5,5,3,0,19,0,0,0,4,1,0,0.166666666,"sa3011306"
"Stephen Scott","BOS","AAA",26,63,215,254,49,24,11,1,13,36,44,35,0,51,2,2,0,8,2,1,0.227906976,"sa3011469"
