Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Chris Owings","BOS","AAA",27,183,0.081967213,0.273224043,0.3,0.325153374,0.384615384,0.595092024,0.979707408,0.26993865,3.5341205326767984,0.403846153,-0.6275793369859457,36.23917578947098,11.323948942537616,0.41011045955039643,149.21850471723502,"10030"
"Tomas Telis","MIN","AAA",28,327,0.048929663,0.100917431,0.484848484,0.330065359,0.363914373,0.490196078,0.854110451,0.160130719,2.58207732125,0.347014925,0.1235159682109952,52.114306826555094,7.593655575477437,0.3667510000573021,115.97698251948708,"10067"
"Nick Franklin","LAA","AAA",28,307,0.123778501,0.19218241,0.644067796,0.242307692,0.339869281,0.396153846,0.736023127,0.153846154,4.849535031041613,0.285,-0.3845015343395062,37.72911571491548,-6.427592123262196,0.3234294091953951,82.94247009910616,"10166"
"Francisco Arcia","NYY","AAA",29,220,0.04090909,0.177272727,0.23076923,0.204878048,0.246575342,0.258536585,0.505111927,0.053658537,2.1543496029199147,0.245508982,-0.9994437056593597,6.159329721245285,-26.152434206095226,0.22582308332854456,20.764250960640545,"10286"
"Rafael Ortega","ATL","AAA",28,493,0.119675456,0.192697768,0.621052631,0.28538283,0.373225152,0.524361948,0.8975871,0.238979118,5.578951525452795,0.32278481,-0.3407166168326512,85.44560923339405,18.324260405316736,0.38239412615454293,126.63746656284276,"10323"
"Gift Ngoepe","PHI","AAA",29,135,0.088888888,0.414814814,0.214285714,0.221311475,0.296296296,0.409836065,0.706132361,0.18852459,3.533724298614188,0.360655737,0.2364933572243899,13.863328901393059,-4.516756477492209,0.30317703556658615,71.61620088618011,"10340"
"John Ryan Murphy","ARI","AAA",28,186,0.075268817,0.252688172,0.29787234,0.228070175,0.29032258,0.444444444,0.734767024,0.216374269,2.5701827212499997,0.254385964,0.03718965232837945,19.930248636388853,-7.269613903379364,0.30579767098297944,65.30597478222225,"10346"
"Wilfredo Tovar","LAA","AAA",27,349,0.05444126,0.128939828,0.422222222,0.321100917,0.355300859,0.44648318,0.801784039,0.125382263,5.264954221558033,0.359430604,-2.4479698390350677,49.711117352455084,-2.6194400385923973,0.34459142203317333,89.7121571464617,"10416"
"Adeiny Hechavarria","NYM","AAA",30,102,0.058823529,0.137254901,0.428571428,0.347826086,0.382352941,0.445652173,0.828005114,0.097826087,3.986023989635969,0.395061728,-0.0330337934428826,15.345853289489934,1.458677669887732,0.35674440093559795,108.67161769659062,"10459"
"Cheslor Cuthbert","KCR","AAA",26,219,0.07762557,0.210045662,0.369565217,0.30964467,0.369863013,0.527918781,0.897781794,0.218274111,2.0357142775,0.365517241,0.04808855114970356,37.56889997140997,4.7311003478013856,0.37494670879950215,113.86886321702853,"10473"
"Rocky Gale","LAD","AAA",31,173,0.052023121,0.190751445,0.272727272,0.277777777,0.317919075,0.36419753,0.682116605,0.086419753,3.919927395015482,0.3359375,0.2512255607871339,17.21644811138883,-7.841001512553548,0.3000950792621326,68.39959744388324,"10533"
"Bryce Brentz","BOS","AAA",30,357,0.109243697,0.341736694,0.319672131,0.216129032,0.31372549,0.44516129,0.75888678,0.229032258,2.0340743425270835,0.28488372,-0.839399378397502,44.130516226907936,-4.474598441699776,0.3266456738239577,94.84758580526018,"10607"
"David Freitas","SEA","AAA",30,384,0.122395833,0.143229166,0.854545454,0.38109756,0.460732984,0.560975609,1.021708593,0.179878049,1.3598152333732045,0.428030303,-0.3986083629424684,88.52462621571561,30.94601865651152,0.4364391272005282,153.06877030768382,"10619"
"Rob Brantly","PHI","AAA",29,272,0.117647058,0.106617647,1.103448275,0.313559322,0.404411764,0.461864406,0.86627617,0.148305084,2.3928571400000003,0.338308457,0.11930519656743854,45.97232124334532,8.939852924406104,0.37756909341064854,120.0769320739584,"10655"
